epoch,tow,pos_err_m,n_dd_factors,dd_pr_rms_raw_m,dd_pr_rms_huber_m,lm_iterations,lm_converged,gnss_solved,anchor_factors,marginal_prior_dims,recovery_fired,imu_fill,n_dd_carrier,n_cross_window_prior,ar_accepted,epoch_fixed
49,187479.8,72.404677256144,35,39.729754745243234,7.361117222913973,5,True,True,15,78,False,False,30,0,False,False
50,187480.0,51.44176333062313,35,27.76921765514485,6.233891830307752,5,True,True,15,78,False,False,30,0,False,False
51,187480.2,0.5982290122258075,35,24.161097583474685,5.834138779124062,6,True,True,15,0,True,False,30,0,False,False
52,187480.4,0.07146019833528201,35,0.9416553884646663,0.9416553884646663,5,True,True,15,78,False,False,30,0,False,False
53,187480.6,72.40627050843364,35,39.739907078288915,7.364528139286342,5,True,True,15,78,False,False,30,0,False,False
54,187480.8,51.426072671119634,35,27.7983413022479,6.214078576514629,5,True,True,15,78,False,False,30,0,False,False
55,187481.0,0.6365181011279574,35,24.181897957979736,5.814561777623878,6,True,True,15,0,True,False,30,0,False,False
56,187481.2,0.07026666916862688,35,0.9094558046299598,0.9094558046299598,5,True,True,15,78,False,False,30,0,False,False
57,187481.4,72.40646066651829,35,39.719051779842495,7.3513235272050474,5,True,True,15,78,False,False,30,0,False,False
58,187481.6,51.426498210082464,35,27.77593511449509,6.2198300691462185,5,True,True,15,78,False,False,30,0,False,False
59,187481.8,0.7150204993654196,35,24.124336610916284,5.822655268873565,6,True,True,15,0,True,False,30,0,False,False
60,187482.0,0.08943897717265814,35,1.1765818867358877,1.0602308078963223,6,True,True,15,78,False,False,30,0,False,False
61,187482.2,72.40691180229224,35,39.61048416420479,7.35783163218664,5,True,True,15,78,False,False,30,0,False,False
62,187482.4,51.45302685650807,35,27.658879912366757,6.2253772828726515,5,True,True,15,78,False,False,30,0,False,False
63,187482.6,0.7958383349231919,35,24.03107128939918,5.842389196479117,6,True,True,15,0,True,False,30,0,False,False
64,187482.8,0.09301821060373633,35,1.1018432323815062,1.013959814466383,6,True,True,15,78,False,False,30,0,False,False
65,187483.0,72.49646650632232,35,39.52098843667621,7.39306612330638,5,True,True,15,78,False,False,30,0,False,False
66,187483.2,51.571631770159996,35,27.6948025298754,6.256694978746523,5,True,True,15,78,False,False,30,0,False,False
67,187483.4,1.9043797211057523,34,25.170766896402146,5.916423738189152,5,True,True,15,0,True,False,29,0,False,False
68,187483.6,0.15916614146011757,34,1.2480057747683846,1.1397152540325026,6,True,True,15,76,False,False,28,0,False,False
69,187483.8,72.68556867612155,34,40.014439158868804,7.385345880895355,5,True,True,15,75,False,False,27,0,False,False
70,187484.0,51.784220900575335,34,27.865471220264553,6.215560587933517,5,True,True,15,74,False,False,26,0,False,False
71,187484.2,0.6233156812104915,34,24.12954281287508,5.80037936021979,5,True,True,15,0,True,False,25,0,False,False
72,187484.4,0.14636968607887213,35,0.6735504366670589,0.6735504366670589,5,True,True,15,74,False,False,26,0,False,False
73,187484.6,72.88621028582034,35,39.68421330330268,7.376858836214129,5,True,True,15,75,False,False,27,0,False,False
74,187484.8,51.92746249291162,35,27.75062102759398,6.2128604029375465,5,True,True,15,76,False,False,28,0,False,False
75,187485.0,0.599399649970353,35,24.228752725632734,5.810699025306723,5,True,True,15,0,True,False,28,0,False,False
76,187485.2,0.13771828273230466,35,0.41647786567325823,0.41647786567325823,5,True,True,15,77,False,False,29,0,False,False
77,187485.4,72.84874351327574,35,39.69459598592904,7.347943914264561,5,True,True,15,76,False,False,28,0,False,False
78,187485.6,51.194852451774224,35,27.35269617154262,6.143940963963699,5,True,True,15,76,False,False,28,0,False,False
79,187485.8,0.6503782526321091,35,27.076355281437177,5.950550953630574,5,True,True,15,0,True,False,28,0,False,False
80,187486.0,0.21035645083849214,35,0.22608128203881594,0.22608128203881594,6,True,True,15,77,False,False,29,0,False,False
81,187486.2,69.4238368871983,35,37.84208596456834,7.128726417304926,5,True,True,15,77,False,False,29,0,False,False
82,187486.4,44.64508278052038,35,23.838004292441802,5.681959799481117,5,True,True,15,78,False,False,30,0,False,False
83,187486.6,0.5884968323342389,35,19.85832284531082,5.207217517676079,5,True,True,15,0,True,False,30,0,False,False
84,187486.8,1.8507402712030434,35,0.6971473513826746,0.6971473513826746,15,True,True,15,78,False,False,30,0,False,False
85,187487.0,50.42761667285833,35,28.089395480416854,6.057554732888559,5,True,True,15,78,False,False,30,0,False,False
86,187487.2,37.247888198942626,35,19.97929684671231,5.197846991871099,6,True,True,15,78,False,False,30,0,False,False
87,187487.4,0.5183756836240756,35,18.757426826779287,5.064142083904215,6,True,True,15,0,True,False,30,0,False,False
88,187487.6,2.1910787571761756,35,0.8601143510853337,0.8601143510853337,14,True,True,15,78,False,False,30,0,False,False
89,187487.8,49.39350898464494,35,27.406212625455765,5.988840240279739,5,True,True,15,78,False,False,30,0,False,False
90,187488.0,37.25403397904854,35,19.951363180329103,5.183214883162156,6,True,True,15,78,False,False,30,0,False,False
91,187488.2,0.4930068009660158,34,20.27615054006174,5.255201437472145,5,True,True,15,0,True,False,30,0,False,False
92,187488.4,2.240336048021953,33,0.9564194042085847,0.9564194042085847,13,True,True,15,78,False,False,30,0,False,False
93,187488.6,50.23191207560219,32,30.113991647125907,6.464418769589445,5,True,True,15,78,False,False,30,0,False,False
94,187488.8,38.123098741521666,31,21.93271813727383,5.494988520310732,5,True,True,15,77,False,False,29,0,False,False
95,187489.0,0.4449676133474534,30,20.755549541113172,5.334120689217518,6,True,True,15,0,True,False,28,0,False,False
96,187489.2,2.357763167516727,30,1.1981850211408749,1.1496997302941627,13,True,True,15,75,False,False,27,0,False,False
97,187489.4,49.57941453848076,31,27.268050473421173,5.969588638669222,5,True,True,15,74,False,False,26,0,False,False
98,187489.6,38.178795936642146,32,20.313762851998845,5.206730742845916,5,True,True,15,73,False,False,25,0,False,False
99,187489.8,0.8307509883125157,33,19.567078818813773,5.135460030104459,6,True,True,15,0,True,False,25,0,False,False
100,187490.0,2.4374172245667216,34,1.3129303187730172,1.2325456574096547,13,True,True,15,73,False,False,25,0,False,False
101,187490.2,50.06826687396444,35,27.585348139764246,6.070978731868601,5,True,True,15,73,False,False,25,0,False,False
102,187490.4,38.77830547811311,34,21.574065380953225,5.3761019219766695,5,True,True,15,73,False,False,25,0,False,False
103,187490.6,0.33337321784669643,34,19.90999628067006,5.258938084168395,5,True,True,15,0,True,False,25,0,False,False
104,187490.8,2.50721564410527,33,1.2885799151519306,1.2220339785568226,13,True,True,15,73,False,False,25,0,False,False
105,187491.0,50.38862091731371,32,29.953408578283877,6.475498319062219,5,True,True,15,73,False,False,25,0,False,False
106,187491.2,39.49265678824686,31,22.657547791376395,6.106950019707946,5,True,True,15,73,False,False,25,0,False,False
107,187491.4,0.4735845674808198,30,23.045843855872807,5.6477738087491565,5,True,True,15,0,True,False,25,0,False,False
108,187491.6,2.611731813757885,29,1.1825065428484003,1.167765201285448,14,True,True,15,74,False,False,26,0,False,False
109,187491.8,53.00790491973393,29,32.82439955081425,6.80391336084751,5,True,True,15,74,False,False,26,0,False,False
110,187492.0,40.63635086817888,29,23.905818745470675,6.275387766580532,5,True,True,15,74,False,False,26,0,False,False
111,187492.2,0.4375389324951546,28,23.640222109789477,5.740374867279964,5,True,True,15,0,True,False,26,0,False,False
112,187492.4,2.6723623632913207,29,1.2345933894785523,1.2020785894098205,14,True,True,15,74,False,False,26,0,False,False
113,187492.6,51.29158003493714,29,30.62581981263164,6.602863225566941,5,True,True,15,73,False,False,25,0,False,False
114,187492.8,40.07092266835198,29,23.031084981180832,5.692007359006546,5,True,True,15,73,False,False,25,0,False,False
115,187493.0,0.36611275430426166,28,23.750157572286227,6.27230288451029,5,True,True,15,0,True,False,25,0,False,False
116,187493.2,2.8130705815120955,28,1.4974578647656018,1.4888195597922722,13,True,True,15,73,False,False,25,0,False,False
117,187493.4,51.385502845309546,27,31.96428149169118,7.329621195448141,5,True,True,15,73,False,False,25,0,False,False
118,187493.6,40.9432168406312,26,24.826624018185477,6.475605858224101,5,True,True,15,73,False,False,25,0,False,False
119,187493.8,0.26704927338226075,25,23.944288826167412,6.37398851353419,5,True,True,15,0,True,False,25,0,False,False
120,187494.0,2.8849409798535643,25,1.6375527377772827,1.5633975762114425,11,True,True,15,73,False,False,25,0,False,False
121,187494.2,51.177995219378325,25,31.755736297843622,7.219919076747937,5,True,True,15,73,False,False,25,0,False,False
122,187494.4,40.87219780856117,25,24.75599888617871,6.3678993872646705,5,True,True,15,73,False,False,25,0,False,False
123,187494.6,0.4311809916251864,25,23.999161379162658,6.3704886400197775,5,True,True,15,0,True,False,25,0,False,False
124,187494.8,2.951506899085458,25,1.6668149834733181,1.5774582961600339,12,True,True,15,73,False,False,25,0,False,False
125,187495.0,51.18867754969415,25,31.810810734633474,7.339292433299315,5,True,True,15,73,False,False,25,0,False,False
126,187495.2,41.01272794267689,25,24.784246322292926,6.523620428118271,5,True,True,15,73,False,False,25,0,False,False
127,187495.4,0.6153517362127068,25,23.994984117287345,6.435812534270365,5,True,True,15,0,True,False,25,0,False,False
128,187495.6,2.9830546129002546,25,1.8833577352818087,1.6497149770008406,12,True,True,15,73,False,False,25,0,False,False
129,187495.8,51.2105078418635,25,31.653006135754087,7.06448638782161,5,True,True,15,73,False,False,25,0,False,False
130,187496.0,40.94342233156325,25,24.5473917422757,6.272076020848193,5,True,True,15,73,False,False,25,0,False,False
131,187496.2,0.6773025646598086,25,23.855276735941988,6.45258811626531,5,True,True,15,0,True,False,25,0,False,False
132,187496.4,2.966886608060295,25,1.856988890926661,1.6918591031435348,11,False,True,15,73,False,False,25,0,False,False
133,187496.6,51.05565957165918,25,31.55742995335173,7.278647267973017,5,True,True,15,73,False,False,25,0,False,False
134,187496.8,41.02947777986213,25,24.654082691255585,6.3979991799791245,5,True,True,15,73,False,False,25,0,False,False
135,187497.0,0.48609749545398095,25,23.887415524950846,6.302613007834299,5,True,True,15,0,True,False,25,0,False,False
136,187497.2,2.9960901891163645,25,1.8432619395316245,1.6591464386749273,11,True,True,15,73,False,False,25,0,False,False
137,187497.4,51.03469907918612,25,31.602312486697137,7.338001767125381,5,True,True,15,73,False,False,25,0,False,False
138,187497.6,41.102016738907764,25,24.806605566439117,6.529791086466222,5,True,True,15,73,False,False,25,0,False,False
139,187497.8,1.0653564739481316,25,24.092321478262402,6.4666530531863575,5,True,True,15,0,True,False,25,0,False,False
140,187498.0,2.9722718528912786,25,1.841655385262677,1.5947422155699453,11,True,True,15,73,False,False,25,0,False,False
141,187498.2,51.70352216686979,24,28.880818807724125,6.949388963447636,4,True,True,15,72,False,False,24,0,False,False
142,187498.4,41.62401231232388,24,25.30439482039895,6.523730248451635,5,True,True,15,72,False,False,24,0,False,False
143,187498.6,1.3032159055071166,24,40.23013918138924,8.167267200598191,5,True,True,15,0,True,False,24,0,False,False
144,187498.8,2.253694102505013,24,1.4239752162842811,1.34497959701741,9,False,True,15,72,False,False,24,0,False,False
145,187499.0,54.7227174625078,25,31.023281510158483,6.670520824091697,5,True,True,15,72,False,False,24,0,False,False
146,187499.2,42.34358771993473,27,23.48432453622364,5.860098770363508,5,True,True,15,73,False,False,25,0,False,False
147,187499.4,3.3812196640780363,28,22.417832769653746,5.8031503592479,5,True,True,15,0,True,False,25,0,False,False
148,187499.6,2.9280809347170496,28,1.7510515834005937,1.5279444866849003,11,True,True,15,73,False,False,25,0,False,False
149,187499.8,52.21258096925437,28,32.66909611980852,7.348662860580594,5,True,True,15,73,False,False,25,0,False,False
150,187500.0,41.76360246329167,27,25.559448947345533,6.5362418759934995,5,True,True,15,73,False,False,25,0,False,False
151,187500.2,1.8755585018885312,27,23.446420971444827,6.241037730068044,5,True,True,15,0,True,False,25,0,False,False
152,187500.4,2.9852260203569867,27,1.5214286635874577,1.3456074372307798,12,True,True,15,73,False,False,25,0,False,False
153,187500.6,52.30545969706293,28,31.545344107767818,7.232438865358657,5,True,True,15,73,False,False,25,0,False,False
154,187500.8,41.7935241512273,29,24.379818050591965,6.393460691414913,5,True,True,15,73,False,False,25,0,False,False
155,187501.0,1.3175482182676885,30,23.60522832407269,6.355866321739821,5,True,True,15,0,True,False,25,0,False,False
156,187501.2,3.0728497561495063,30,1.4520050832892681,1.3318207491761984,12,True,True,15,73,False,False,25,0,False,False
157,187501.4,52.15323353815623,30,31.491481962386857,7.467327155587405,5,True,True,15,73,False,False,25,0,False,False
158,187501.6,41.91789187945995,30,24.53265404399967,6.536009992073184,5,True,True,15,73,False,False,25,0,False,False
159,187501.8,1.7358299815697735,29,25.00206026652488,6.419891317817974,5,True,True,15,0,True,False,25,0,False,False
160,187502.0,3.1059865254800476,28,1.5547187049094882,1.4384305189795588,12,True,True,15,73,False,False,25,0,False,False
161,187502.2,52.43608490865486,27,32.98100646496476,7.367653328980545,5,True,True,15,73,False,False,25,0,False,False
162,187502.4,42.1978789006606,26,25.964146070918012,6.588866626267234,5,True,True,15,73,False,False,25,0,False,False
163,187502.6,1.4212811197233626,25,25.2956494166011,6.541329148485815,5,True,True,15,0,True,False,25,0,False,False
164,187502.8,3.0500908411292396,25,1.5006660741147264,1.4123769775058221,12,True,True,15,73,False,False,25,0,False,False
165,187503.0,53.59795994667338,25,33.68644700299097,7.3892549821992315,5,True,True,15,73,False,False,25,0,False,False
166,187503.2,43.11951293087879,25,26.55525778497124,6.60856283945934,5,True,True,15,73,False,False,25,0,False,False
167,187503.4,1.1246188864922348,25,25.835315381120832,6.5127865646384935,6,True,True,15,0,True,False,25,0,False,False
168,187503.6,2.8509737224417653,25,1.3432635448274044,1.3167754420565418,14,True,True,15,73,False,False,25,0,False,False
169,187503.8,56.50780989683631,25,35.47924645002781,7.59734473631936,5,True,True,15,73,False,False,25,0,False,False
170,187504.0,45.2057289881046,25,27.95229430011539,6.5427934864994635,5,True,True,15,73,False,False,25,0,False,False
171,187504.2,0.7149469942512077,25,27.03415539283504,6.64056349464236,5,True,True,15,0,True,False,25,0,False,False
172,187504.4,2.6322172751864836,25,1.0875418871003446,1.0875418871003446,16,True,True,15,73,False,False,25,0,False,False
173,187504.6,61.47534410915759,25,38.57116940944424,7.792832402628484,5,True,True,15,73,False,False,25,0,False,False
174,187504.8,48.56972511585602,25,30.002460046859433,6.888207398176469,5,True,True,15,73,False,False,25,0,False,False
175,187505.0,1.1490229644660541,25,28.56055469849476,6.78478898145271,5,True,True,15,0,True,False,25,0,False,False
176,187505.2,2.556470292961004,25,0.9486366908391761,0.9486366908391761,19,True,True,15,73,False,False,25,0,False,False
177,187505.4,68.51423622779728,26,39.288389418504615,7.5606016878104745,5,True,True,15,73,False,False,25,0,False,False
178,187505.6,51.8060889242362,27,29.227948801278707,6.406265025107323,5,True,True,15,73,False,False,25,0,False,False
179,187505.8,4.524591702284523,28,26.987552170402502,6.085185251510903,5,True,True,15,0,True,False,25,0,False,False
180,187506.0,2.5172046168342703,30,3.00655652299663,1.7860876629728335,16,True,True,15,73,False,False,25,0,False,False
181,187506.2,72.72729208714918,31,41.42680578800616,7.571584566010058,5,True,True,15,72,False,False,24,0,False,False
182,187506.4,53.13770230346194,32,29.339706475865324,6.146406796023975,5,True,True,15,72,False,False,24,0,False,False
183,187506.6,2.821516455902024,33,41.175421733146734,7.447417927297041,4,True,True,15,0,True,False,24,0,False,False
184,187506.8,2.2727789789339394,33,2.491238884051957,1.6241045906330167,16,True,True,15,71,False,False,23,0,False,False
185,187507.0,68.40952193950261,33,38.31994840844666,6.919371739905902,4,True,True,15,70,False,False,22,0,False,False
186,187507.2,51.56856830183542,34,28.490359486708325,5.928950663903743,4,True,True,15,70,False,False,22,0,False,False
187,187507.4,1.5531074774525797,35,29.704717244399422,6.338622302899291,5,True,True,15,0,True,False,22,0,False,False
188,187507.6,2.90958398827288,35,2.067949338642983,1.608057663385998,14,True,True,15,71,False,False,23,0,False,False
189,187507.8,73.90903889143878,36,44.36109386324479,7.558522382064204,5,True,True,15,73,False,False,25,0,False,False
190,187508.0,52.880108653061676,37,33.00290750418969,6.684809885177312,5,True,True,15,75,False,False,27,0,False,False
191,187508.2,1.6294404847043826,38,30.02818814239631,6.424321836284713,6,True,True,15,0,True,False,29,0,False,False
192,187508.4,2.7531469549797563,37,1.6972503314228145,1.5045806769505476,17,True,True,15,78,False,False,30,0,False,False
193,187508.6,67.63954804232382,37,40.29119202471891,7.251777692321998,5,True,True,15,77,False,False,29,0,False,False
194,187508.8,51.19396740858745,37,30.1233891590387,6.31169545986603,5,True,True,15,77,False,False,29,0,False,False
195,187509.0,2.5412102250231454,36,34.92026024957482,6.972337045250398,6,True,True,15,0,True,False,28,0,False,False
196,187509.2,3.1951049540836576,33,1.28121865276522,1.2748855002818495,12,True,True,15,74,False,False,26,0,False,False
197,187509.4,63.069199770227,32,37.73457428876478,7.804873075048341,4,True,True,15,73,False,False,25,0,False,False
198,187509.6,56.16185102726522,31,35.12710196076759,7.566165439861723,4,True,True,15,72,False,False,24,0,False,False
199,187509.8,1.5764329083824007,30,30.423572029298107,7.136110227939015,5,True,True,15,0,True,False,22,0,False,False
200,187510.0,3.487390362474021,29,1.4771121580871527,1.4268114247856318,12,True,True,15,69,False,False,21,0,False,False
201,187510.2,62.42137200181858,30,37.41329159412173,7.946426732534313,4,True,True,15,69,False,False,21,0,False,False
202,187510.4,50.689193181385086,30,29.87250660668972,7.124083065312639,4,True,True,15,69,False,False,21,0,False,False
203,187510.6,1.002966382880413,30,45.20648334907355,8.797772309855983,4,True,True,15,0,True,False,22,0,False,False
204,187510.8,2.8078567166217905,30,1.0209368793213291,1.0180911447664909,15,True,True,15,71,False,False,23,0,False,False
205,187511.0,69.00212106877296,30,42.03251874933384,8.398065828433232,4,True,True,15,72,False,False,24,0,False,False
206,187511.2,52.72288695591457,30,31.29677310780489,7.232896376363767,5,True,True,15,73,False,False,25,0,False,False
207,187511.4,0.8151639653347409,30,29.09297875853105,6.998715542937118,6,True,True,15,0,True,False,25,0,False,False
208,187511.6,3.4002078983040884,31,3.2067193425105636,1.9670195862412558,17,True,True,15,73,False,False,25,0,False,False
209,187511.8,66.35161437563222,31,40.46189312404348,8.2670805165253,6,True,True,15,74,False,False,26,0,False,False
210,187512.0,57.135786348574676,31,35.759419598468355,7.752615341460837,6,True,True,15,75,False,False,27,0,False,False
211,187512.2,1.0109506922379337,31,30.44241401467638,7.185139616596237,5,True,True,15,0,True,False,28,0,False,False
212,187512.4,3.3227963516831363,31,1.27287341662021,1.2371350480106877,15,True,True,15,77,False,False,29,0,False,False
213,187512.6,66.20809242808599,30,40.21195988573435,8.238012672938424,5,True,True,15,78,False,False,30,0,False,False
214,187512.8,52.34263508341832,30,31.050843863690574,7.223660399860165,5,True,True,15,78,False,False,30,0,False,False
215,187513.0,0.6377738718323037,30,29.341435358172543,7.040879373163667,5,True,True,15,0,True,False,30,0,False,False
216,187513.2,3.4071004138698537,30,1.3620112968710383,1.294609546264898,15,True,True,15,78,False,False,30,0,False,False
217,187513.4,66.41595786384366,30,40.288444561109905,8.24252800063157,6,True,True,15,78,False,False,30,0,False,False
218,187513.6,52.772217060033014,30,31.14964204359975,7.282963653195306,5,True,True,15,78,False,False,30,0,False,False
219,187513.8,0.771249535349394,29,31.035186575955255,7.12788710380285,5,True,True,15,0,True,False,29,0,False,False
220,187514.0,3.6716018996088664,27,1.7046735402937312,1.6224567166428383,17,True,True,15,75,False,False,27,0,False,False
221,187514.2,63.50117714292182,27,38.64014960164472,8.123009623970107,5,True,True,15,73,False,False,25,0,False,False
222,187514.4,52.425895375544776,27,30.897446420583194,7.287484159071711,6,True,True,15,71,False,False,23,0,False,False
223,187514.6,1.296273857362774,27,29.70684436815474,7.140748452950203,5,True,True,15,0,True,False,21,0,False,False
224,187514.8,3.6566150522607592,28,1.646964597270029,1.5504308573154706,14,True,True,15,68,False,False,20,0,False,False
225,187515.0,63.220049194323146,28,35.408196614302575,7.5396766293817725,4,True,True,15,67,False,False,19,0,False,False
226,187515.2,53.25301540965816,27,32.84138351465234,7.342726622129171,4,True,True,15,66,False,False,18,0,False,False
227,187515.4,1.2239022976964657,26,31.664405237828642,7.211210128560018,5,True,True,15,0,True,False,17,0,False,False
228,187515.6,3.8897953733555775,25,2.2126978894966958,1.9610480241550337,14,True,True,15,64,False,False,16,0,False,False
229,187515.8,58.410210256807446,24,35.932854685832254,7.778579911074645,4,True,True,15,62,False,False,14,0,False,False
230,187516.0,52.520244151780595,25,31.78883137833028,7.288994612264539,4,True,True,15,61,False,False,13,0,False,False
231,187516.2,9.934935749902353,27,31.454951966002305,7.581275988787023,4,True,True,15,0,True,False,12,0,False,False
232,187516.4,3.8981304417929543,28,7.274309141365011,3.0847046325403595,13,True,True,15,59,False,False,11,0,False,False
233,187516.6,51.37380087697915,29,31.654030389754766,7.503523135295482,4,True,True,15,59,False,False,11,0,False,False
234,187516.8,11.652074859008048,28,28.97340663811282,7.180163415464489,5,True,True,15,0,True,False,12,0,False,False
235,187517.0,4.692123705174195,28,7.175311212793363,3.2272578692757237,11,True,True,15,60,False,False,12,0,False,False
236,187517.2,56.28356162837894,26,35.07524348845938,7.719106356695364,4,True,True,15,61,False,False,13,0,False,False
237,187517.4,8.89671080992937,26,50.57517366114883,9.385342734096584,4,True,True,15,0,True,False,14,0,False,False
238,187517.6,4.288205492621319,25,1.910375239186336,1.7375571850755211,12,True,True,15,61,False,False,13,0,False,False
239,187517.8,59.63367142321459,26,36.47537674399183,7.76531400458549,4,True,True,15,60,False,False,12,0,False,False
240,187518.0,54.053852448301676,26,33.30700938994492,7.4071379715791394,4,True,True,15,60,False,False,12,0,False,False
241,187518.2,3.552654144600311,26,33.63232564539543,7.467261023413628,4,True,True,15,0,True,False,11,0,False,False
242,187518.4,4.381221591429634,25,1.8780758191347908,1.6827860182115404,13,True,True,15,60,False,False,12,0,False,False
243,187518.6,91.84055519394114,26,53.48451133296738,9.10745457957523,4,True,True,15,62,False,False,14,0,False,False
244,187518.8,64.90882686267946,27,37.452313905822386,7.620569172105351,4,True,True,15,64,False,False,16,0,False,False
