epoch,tow,pos_err_m,n_dd_factors,dd_pr_rms_raw_m,dd_pr_rms_huber_m,lm_iterations,lm_converged,gnss_solved,anchor_factors,marginal_prior_dims,recovery_fired,imu_fill,n_dd_carrier,n_cross_window_prior,ar_accepted,epoch_fixed,ar_cert_passed,ar_cert_marginal_sigma_m,ar_cert_dd_pr_rms_m,ar_cert_dd_cp_rms_cyc,epochs_since_recovery,ar_offered,fix_truth_err_m
16,187473.2,0.03966989257832853,35,0.9911883893161664,0.9911883893161664,2,False,True,15,6,False,False,30,0,True,True,True,0.030728140223912227,0.9874651279925354,0.006568113158053756,1000000016,True,0.03966989257832853
17,187473.4,0.039598938784145485,35,1.0179816218360271,1.0179816218360271,1,False,True,15,6,False,False,30,0,False,False,False,0.02996421847899876,1.0179816218360271,0.0,1000000017,False,nan
18,187473.6,0.04934532155490255,35,1.0598232418715376,1.0598232418715376,2,False,True,15,6,False,False,30,0,False,False,False,0.030056343029995786,1.0598232418715376,0.006579388475271197,1000000018,False,nan
19,187473.8,0.05137518980413843,35,1.0505091335283503,1.0505091335283503,2,False,True,15,6,False,False,30,0,False,False,False,0.030453898374946806,1.0505091335283503,0.006127219661154488,1000000019,False,nan
20,187474.0,0.05508587206458395,35,1.0900849812810143,1.0900849812810143,3,True,True,15,6,False,False,30,0,False,False,False,0.030797679512416347,1.0900849812810143,0.009456571582080946,1000000020,False,nan
21,187474.2,0.0598736140696122,35,1.2077788388665025,1.1873737552368364,2,True,True,15,6,False,False,30,0,False,False,False,0.05187994049823642,1.2077788388665025,0.0020768335408553936,1000000021,False,nan
22,187474.4,0.05912016119921437,35,1.2640211128930374,1.2083952825393873,2,True,True,15,6,False,False,30,0,False,False,False,0.05110502827663007,1.2640211128930374,0.004840933974961098,1000000022,False,nan
23,187474.6,0.05894570669338452,35,1.313707434538637,1.2415062577117575,2,True,True,15,6,False,False,30,0,False,False,False,0.051020341973922606,1.313707434538637,0.009519861346244992,1000000023,False,nan
24,187474.8,0.05775008786540448,35,1.3519267841085365,1.2537592287494679,2,True,True,15,6,False,False,30,0,False,False,False,0.05100844065440855,1.3519267841085365,0.008216773582216536,1000000024,False,nan
25,187475.0,0.06026872665990978,35,1.4381281329129438,1.2919508527429688,2,True,True,15,6,False,False,30,0,False,False,False,0.05100840312958537,1.4381281329129438,0.004568858136270305,1000000025,False,nan
26,187475.2,0.059531928981178185,35,1.4758017336573674,1.3144195557123493,2,True,True,15,6,False,False,30,0,False,False,False,0.05101023392513044,1.4758017336573674,0.004051941107333175,1000000026,False,nan
27,187475.4,0.05496726482546591,35,1.544255173270914,1.3532843583252039,2,True,True,15,6,False,False,30,0,False,False,False,0.05101110105934016,1.544255173270914,0.003070520720305402,1000000027,False,nan
28,187475.6,0.05560515078690283,35,1.603943154246808,1.3918716198378207,2,True,True,15,6,False,False,30,0,False,False,False,0.05101222785225199,1.603943154246808,0.002438946159793641,1000000028,False,nan
29,187475.8,0.056706104299726355,35,1.6647984282527317,1.4109328709228814,2,True,True,15,6,False,False,30,0,False,False,False,0.0510134504143497,1.6647984282527317,0.002171888235231848,1000000029,False,nan
30,187476.0,0.05736761966470861,35,1.729787468252108,1.4423917146131442,2,True,True,15,6,False,False,30,0,False,False,False,0.051014112025096835,1.729787468252108,0.00580637139027065,1000000030,False,nan
31,187476.2,0.057142082371628364,35,1.7230747765896903,1.4338326755853836,2,True,True,15,6,False,False,30,0,False,False,False,0.05101535239703146,1.7230747765896903,0.0010538311350739695,1000000031,False,nan
32,187476.4,0.059529848111554144,35,1.5419747262995396,1.353842334350895,2,True,True,15,6,False,False,30,0,False,False,False,0.051016296793553205,1.5419747262995396,0.006069074322343443,1000000032,False,nan
33,187476.6,0.05907182856537279,35,1.4622716698369018,1.3251881695695136,2,True,True,15,6,False,False,30,0,False,False,False,0.051017099081053306,1.4622716698369018,0.0045749746670048505,1000000033,False,nan
34,187476.8,0.06239326618537903,35,1.4583522743450217,1.3081501802341986,2,False,True,15,6,False,False,30,0,False,False,False,0.05101542603968851,1.4583522743450217,0.003385102136845616,1000000034,False,nan
35,187477.0,0.06280806665091546,35,1.4059874617059993,1.2875147809709404,2,True,True,15,6,False,False,30,0,False,False,False,0.05101437318568571,1.4059874617059993,0.004538131264035858,1000000035,False,nan
36,187477.2,0.061820151242936515,35,1.3327393194732409,1.2475456079503167,2,True,True,15,6,False,False,30,0,False,False,False,0.05101447669554336,1.3327393194732409,0.0014176786490932554,1000000036,False,nan
37,187477.4,0.05933950642758679,35,1.2636110386096773,1.2237174506720623,2,True,True,15,6,False,False,30,0,False,False,False,0.05101362737011088,1.2636110386096773,0.003761056442387264,1000000037,False,nan
38,187477.6,0.059700820560815854,35,1.2453737157329405,1.2127498655216324,2,True,True,15,6,False,False,30,0,False,False,False,0.05101406758148601,1.2453737157329405,0.004321317733684783,1000000038,False,nan
39,187477.8,0.05820793498960934,35,1.2447938724258638,1.195452331421189,2,True,True,15,6,False,False,30,0,False,False,False,0.05100854961953664,1.2447938724258638,0.002644229478973952,1000000039,False,nan
40,187478.0,0.06014382975466877,35,1.28196363517901,1.2047215420076784,2,True,True,15,6,False,False,30,0,False,False,False,0.051005906007225967,1.28196363517901,0.0069914351919687515,1000000040,False,nan
41,187478.2,0.05709632247757428,35,1.3001888274271183,1.2100280086213906,2,True,True,15,6,False,False,30,0,False,False,False,0.051006018331702416,1.3001888274271183,0.001980397472360729,1000000041,False,nan
42,187478.4,0.055242035369437476,35,1.2902319670900273,1.2295951196444959,2,True,True,15,6,False,False,30,0,False,False,False,0.051005601079280906,1.2902319670900273,0.0017075203501168434,1000000042,False,nan
43,187478.6,0.0563315753059236,35,1.2290725947057877,1.196618500114309,2,True,True,15,6,False,False,30,0,False,False,False,0.05100400356237186,1.2290725947057877,0.006572694207611338,1000000043,False,nan
44,187478.8,0.057683618761518556,35,1.2089094955128603,1.194858099857322,2,True,True,15,6,False,False,30,0,False,False,False,0.051005654027347164,1.2089094955128603,0.005724263515163885,1000000044,False,nan
45,187479.0,0.060319295897277865,35,1.241252723505691,1.197260768415316,2,True,True,15,6,False,False,30,0,False,False,False,0.05100977451380421,1.241252723505691,0.006431594582942707,1000000045,False,nan
46,187479.2,0.058081931828932086,35,1.3000581298882166,1.2182122948246228,2,True,True,15,6,False,False,30,0,False,False,False,0.05100990868171664,1.3000581298882166,0.004507100359805396,1000000046,False,nan
47,187479.4,0.05657524615485332,35,1.2083223961296006,1.1606237967225403,2,True,True,15,6,False,False,30,0,False,False,False,0.05100827400717932,1.2083223961296006,0.005960892268671919,1000000047,False,nan
48,187479.6,0.05714191212468972,35,1.1627622571345657,1.124317110971686,2,True,True,15,6,False,False,30,0,False,False,False,0.05100737486628793,1.1627622571345657,0.004647174596951331,1000000048,False,nan
49,187479.8,0.055884139845118676,35,1.0581677569690493,1.0581677569690493,2,True,True,15,6,False,False,30,0,False,False,False,0.051008303974148836,1.0581677569690493,0.002528204999961538,1000000049,False,nan
50,187480.0,0.04818670629779233,35,0.9928049152345833,0.9919870086196387,2,False,True,15,6,False,False,30,0,True,True,True,0.051008279226785566,0.98928234914955,0.00598676078721875,1000000050,True,0.04818670629779233
51,187480.2,0.04506388217377889,35,0.9858424405817133,0.9858424405817133,7,True,True,15,6,False,False,30,0,True,True,True,0.016993737801144642,0.9877375913388707,0.0,1000000051,True,0.04506388217377889
52,187480.4,0.044966177950164464,35,0.948918757818685,0.948918757818685,2,True,True,15,6,False,False,30,0,True,True,True,0.012471346298872789,0.9481854570803974,0.002284561984519842,1000000052,True,0.044966177950164464
53,187480.6,0.04966572936514039,35,1.0065206832009972,1.0063631113048288,2,True,True,15,6,False,False,30,0,False,False,False,0.012469700098700139,1.0065206832009972,0.0032045133674776624,1000000053,False,nan
54,187480.8,0.054689159865277816,35,0.942129897689407,0.942129897689407,2,False,True,15,6,False,False,30,0,True,True,True,0.012494450964366601,0.9406127929877031,0.003558709846780299,1000000054,True,0.054689159865277816
55,187481.0,0.06284757182704512,35,0.926750404832713,0.926750404832713,6,True,True,15,6,False,False,30,0,True,True,True,0.013819938296597792,0.9146473694462725,0.0005177846442116779,1000000055,True,0.06284757182704512
56,187481.2,0.0683175101410495,35,0.9320181043616177,0.9320181043616177,2,False,True,15,6,False,False,30,0,True,True,True,0.013775132849353083,0.9242170741239583,0.01780673400511943,1000000056,True,0.0683175101410495
57,187481.4,0.07094807665190866,35,0.9137188495546843,0.9137188495546843,3,False,True,15,6,False,False,30,0,True,True,True,0.013815112115649671,0.9090029422888665,0.02046301116912061,1000000057,True,0.07094807665190866
58,187481.6,0.05776176211388664,35,1.0816568843999932,1.041665002896376,2,False,True,15,6,False,False,30,0,False,False,False,0.013810251384687187,1.0816568843999932,0.022370895447036142,1000000058,False,nan
59,187481.8,0.06409267262554487,35,1.0916252404484617,1.0345813108384714,2,False,True,15,6,False,False,30,0,False,False,False,0.01872877010086538,1.0916252404484617,0.02268808627311856,1000000059,False,nan
60,187482.0,0.06713539222718741,35,1.18644222792298,1.0673917483120037,2,True,True,15,6,False,False,30,0,False,False,False,0.018762834980024966,1.18644222792298,0.016446974519008895,1000000060,False,nan
61,187482.2,0.06634577020378925,35,1.2120675362796618,1.064052854083667,3,True,True,15,6,False,False,30,0,False,False,False,0.018974958465177227,1.2120675362796618,0.012182176062563017,1000000061,False,nan
62,187482.4,0.07118508228286922,35,1.1808125100055322,1.0489581980574056,3,True,True,15,6,False,False,30,0,False,False,False,0.05412111509437466,1.1808125100055322,0.011011029132577281,1000000062,False,nan
63,187482.6,0.07551677339819811,35,1.1529846784439255,1.0297377939095411,3,True,True,15,6,False,False,30,0,False,False,False,0.0513050101177259,1.1529846784439255,0.012733626405399398,1000000063,False,nan
64,187482.8,0.07218052186737409,35,1.107362841719605,1.0150422172259506,3,True,True,15,6,False,False,30,0,False,False,False,0.051041162697610776,1.107362841719605,0.018874498956878597,1000000064,False,nan
65,187483.0,0.08155443852186425,35,1.0850988191285509,0.9821460028488408,3,True,True,15,6,False,False,30,0,False,False,False,0.05101212674545635,1.0850988191285509,0.013607711603921897,1000000065,False,nan
66,187483.2,0.07596464319927526,35,1.1312629319493577,1.028635224499269,3,True,True,15,6,False,False,30,0,False,False,False,0.05100866304411596,1.1312629319493577,0.01734647096157168,1000000066,False,nan
67,187483.4,0.09298328146415523,34,1.1464874941842504,0.9952975522285896,2,True,True,15,6,False,False,29,0,False,False,False,0.05100850111605566,1.1464874941842504,0.024348932609968735,1000000067,False,nan
68,187483.6,0.09916434016992481,34,1.2592306865023453,1.143890246005697,3,True,True,15,6,False,False,28,0,False,False,False,0.051158489234663464,1.2592306865023453,0.016209297604164574,1000000068,False,nan
69,187483.8,0.11141860107736769,34,1.1081267823997776,1.0283021284732663,3,True,True,15,6,False,False,27,0,False,False,False,0.05140233869518158,1.1081267823997776,0.016313448118734447,1000000069,False,nan
70,187484.0,0.10421412322442643,34,0.9207320813693048,0.9059086689171347,3,True,True,15,6,False,False,26,0,True,True,True,0.05165907348406285,0.9157236637217229,0.022202577109848975,1000000070,True,0.10421412322442643
71,187484.2,0.11584433822806199,34,0.810738017336071,0.810738017336071,2,True,True,15,6,False,False,25,0,True,True,True,0.017472504087090356,0.8078727836743378,0.02906046244945519,1000000071,True,0.11584433822806199
72,187484.4,0.12570452971667606,35,0.6804286891568325,0.6804286891568325,2,True,True,15,6,False,False,26,0,True,True,True,0.017467242873056104,0.68213205740728,0.028090090877369286,1000000072,True,0.12570452971667606
73,187484.6,0.1343602969255321,35,0.6684235771597795,0.6684235771597795,2,True,True,15,6,False,False,27,0,True,True,True,0.017466513581866072,0.6691193560803674,0.02636762405640991,1000000073,True,0.1343602969255321
74,187484.8,0.14003324978628623,35,0.5632121879738987,0.5632121879738987,3,True,True,15,6,False,False,28,0,True,True,True,0.017465625828520095,0.5643762253686937,0.02715309422184026,1000000074,True,0.14003324978628623
75,187485.0,0.1275114913061073,35,0.5128802551323224,0.5128802551323224,3,True,True,15,6,False,False,28,0,True,True,True,0.017460491537985703,0.5095644418788342,0.03447992440456167,1000000075,True,0.1275114913061073
76,187485.2,0.12125692009546733,35,0.42357102011223813,0.42357102011223813,3,True,True,15,6,False,False,29,0,True,True,True,0.014566556810109212,0.42456371785360286,0.028151698517207082,1000000076,True,0.12125692009546733
77,187485.4,0.11058330343921423,35,0.3752671541200071,0.3752671541200071,3,True,True,15,6,False,False,28,0,True,True,True,0.014565733106205618,0.3685009722111828,0.03294673062256157,1000000077,True,0.11058330343921423
78,187485.6,0.09241225299550078,35,0.3324663537331406,0.3324663537331406,3,True,True,15,6,False,False,28,0,True,True,True,0.014566656023545826,0.3217490588842637,0.03334244110141022,1000000078,True,0.09241225299550078
79,187485.8,0.10847196101625381,35,0.3010085207580664,0.3010085207580664,3,True,True,15,6,False,False,28,0,True,True,True,0.017456397846959938,0.30662120746754734,0.0247671541973861,1000000079,True,0.10847196101625381
80,187486.0,0.08372661318701245,35,0.2760616258987276,0.2760616258987276,3,False,True,15,6,False,False,29,0,True,True,True,0.014566999340426857,0.273385189484011,0.0269389446687347,1000000080,True,0.08372661318701245
81,187486.2,0.09471344781516643,35,0.27738069515108027,0.27738069515108027,2,True,True,15,6,False,False,29,0,True,True,True,0.017456080598635848,0.28135575976221555,0.024739769070161077,1000000081,True,0.09471344781516643
82,187486.4,0.10098695368348004,35,0.26085079569279507,0.26085079569279507,3,True,True,15,6,False,False,30,0,True,True,True,0.014565411614557782,0.26608200474147575,0.020518717700898276,1000000082,True,0.10098695368348004
83,187486.6,0.11008496689177287,35,0.3019654450249894,0.3019654450249894,2,True,True,15,6,False,False,30,0,True,True,True,0.014564563157034117,0.3075111253442402,0.015364125591683934,1000000083,True,0.11008496689177287
84,187486.8,0.10845042715949609,35,0.29785234651777615,0.29785234651777615,2,True,True,15,6,False,False,30,0,True,True,True,0.014564296755660478,0.2948082104567074,0.01319481095845045,1000000084,True,0.10845042715949609
85,187487.0,0.11055755807324262,35,0.302312522226775,0.302312522226775,3,True,True,15,6,False,False,30,0,True,True,True,0.01456403719410767,0.3065799701538601,0.01241846050156615,1000000085,True,0.11055755807324262
86,187487.2,0.07594245778463188,35,0.302574904124322,0.302574904124322,2,True,True,15,6,False,False,30,0,True,True,True,0.014563786289429177,0.30234185591319657,0.00812881992060146,1000000086,True,0.07594245778463188
87,187487.4,0.05666041656500112,35,0.29678991516191927,0.29678991516191927,2,True,True,15,6,False,False,30,0,True,True,True,0.0145635573974632,0.2994093969807596,0.008661413507851306,1000000087,True,0.05666041656500112
88,187487.6,0.02833452811226104,35,0.3244370690028154,0.3244370690028154,2,True,True,15,6,False,False,30,0,True,True,True,0.01456329851662841,0.32398046262063585,0.008258510719894755,1000000088,True,0.02833452811226104
89,187487.8,0.005912038008124496,35,0.3162386783562749,0.3162386783562749,2,True,True,15,6,False,False,30,0,True,True,True,0.01456306617846065,0.3163160414224346,0.0070545819939949826,1000000089,True,0.005912038008124496
90,187488.0,0.03979746526453037,35,0.32391665544659903,0.32391665544659903,3,True,True,15,6,False,False,30,0,True,True,True,0.014562822610807486,0.3190058001246733,0.012609768427044138,1000000090,True,0.03979746526453037
91,187488.2,0.030991492664027964,34,0.3631906775021251,0.3631906775021251,2,True,True,15,6,False,False,30,0,True,True,True,0.014562571812837662,0.3640496895335106,0.00245398217919461,1000000091,True,0.030991492664027964
92,187488.4,0.02615708968263772,33,0.35161468646381466,0.35161468646381466,2,True,True,15,6,False,False,30,0,True,True,True,0.014562350422566176,0.35112584855715395,0.0019097667717149051,1000000092,True,0.02615708968263772
93,187488.6,0.009640525533964777,32,0.38508696354777716,0.38508696354777716,2,True,True,15,6,False,False,30,0,False,False,True,0.01456205685087536,0.38508696354777716,0.008935243636277766,1000000093,True,nan
94,187488.8,0.02093678363082169,31,0.42378352365928557,0.42378352365928557,2,True,True,15,6,False,False,29,0,True,True,True,0.01456496645041136,0.424503733773239,0.011810024337879001,1000000094,True,0.02093678363082169
95,187489.0,0.020488751440277463,30,0.4746821149324784,0.4746821149324784,2,True,True,15,6,False,False,28,0,True,True,True,0.012862262838051816,0.4755468223357167,0.005484110688265589,1000000095,True,0.020488751440277463
96,187489.2,0.018288243431612106,30,0.4462382417989951,0.4462382417989951,2,True,True,15,6,False,False,27,0,True,True,True,0.012872551346020921,0.44800989577142897,0.00883361404285987,1000000096,True,0.018288243431612106
97,187489.4,0.013101127689286406,31,0.6666056984518748,0.6666056984518748,2,True,True,15,6,False,False,26,0,True,True,True,0.033072581232345986,0.6686815821794201,0.004762621128566519,1000000097,True,0.013101127689286406
98,187489.6,0.01659673211015738,32,0.5975562055376795,0.5975562055376795,2,True,True,15,6,False,False,25,0,True,True,True,0.03267888224129405,0.5959959422448794,0.006000251555516853,1000000098,True,0.01659673211015738
99,187489.8,0.03198550505970983,33,0.5638717375046235,0.5638717375046235,2,True,True,15,6,False,False,25,0,True,True,True,0.032674691108514835,0.5591456981636126,0.0030787690406637674,1000000099,True,0.03198550505970983
100,187490.0,0.03747435723046178,34,0.5151314883087103,0.5151314883087103,2,True,True,15,6,False,False,25,0,True,True,True,0.03267256979542994,0.5095989237184553,0.009715658345938048,1000000100,True,0.03747435723046178
101,187490.2,0.012333172989331459,35,0.450301922534388,0.450301922534388,2,True,True,15,6,False,False,25,0,True,True,True,0.03265881540155497,0.4443548313105958,0.0054217126635919205,1000000101,True,0.012333172989331459
102,187490.4,0.023748241390061868,34,0.4073955918052966,0.4073955918052966,2,True,True,15,6,False,False,25,0,True,True,True,0.03265733726185371,0.3982654453955412,0.002752346386322669,1000000102,True,0.023748241390061868
103,187490.6,0.03048043540424103,34,0.3153116603952182,0.3153116603952182,2,True,True,15,6,False,False,25,0,True,True,True,0.03265614911214875,0.3148761383912044,0.002715020073771937,1000000103,True,0.03048043540424103
104,187490.8,0.030223697118481045,33,0.31262166845967354,0.31262166845967354,2,True,True,15,6,False,False,25,0,True,True,True,0.03265475237971531,0.3159330181342694,0.007328349226756054,1000000104,True,0.030223697118481045
105,187491.0,0.045950138325909426,32,0.29434418198272877,0.29434418198272877,2,True,True,15,6,False,False,25,0,True,True,True,0.032654969965350444,0.29449011045927787,0.007899377764940284,1000000105,True,0.045950138325909426
106,187491.2,0.04644532082736079,31,0.30680247935359056,0.30680247935359056,2,True,True,15,6,False,False,25,0,True,True,True,0.03266053217248669,0.3085917646222703,0.006156909505829095,1000000106,True,0.04644532082736079
107,187491.4,0.032047237451406835,30,0.2810145903035932,0.2810145903035932,2,True,True,15,6,False,False,25,0,True,True,True,0.03265806864626375,0.2717947140852894,0.008705873054692293,1000000107,True,0.032047237451406835
108,187491.6,0.03132817600086449,29,0.292306876924814,0.292306876924814,2,True,True,15,6,False,False,26,0,True,True,True,0.032801395821081804,0.2916907643661856,0.0039548965624564975,1000000108,True,0.03132817600086449
109,187491.8,0.05356949369074845,29,0.3172335170512722,0.3172335170512722,2,True,True,15,6,False,False,26,0,True,True,True,0.03275078856970317,0.32368651785826047,0.00010510219425090697,1000000109,True,0.05356949369074845
110,187492.0,0.03673238259351249,29,0.31060770265245286,0.31060770265245286,2,True,True,15,6,False,False,26,0,True,True,True,0.03273866125880386,0.31808628698030217,0.006967440718976995,1000000110,True,0.03673238259351249
111,187492.2,0.062044621357766755,28,0.3106216076826782,0.3106216076826782,3,True,True,15,6,False,False,26,0,True,True,True,0.03271727478979663,0.3032433870604549,0.0026470527912204962,1000000111,True,0.062044621357766755
112,187492.4,0.05682811089751123,29,0.32618940155991233,0.32618940155991233,2,True,True,15,6,False,False,26,0,True,True,True,0.02239779638600417,0.3329047116778797,0.010338921723390175,1000000112,True,0.05682811089751123
113,187492.6,0.07880296532004524,29,0.28937461858022623,0.28937461858022623,2,True,True,15,6,False,False,25,0,True,True,True,0.0328010307898708,0.29720500628522534,0.00343697657495199,1000000113,True,0.07880296532004524
114,187492.8,0.0685064047566146,29,0.2716597778172,0.2716597778172,2,True,True,15,6,False,False,25,0,True,True,True,0.032944564595774634,0.281138329532363,0.004040311932623356,1000000114,True,0.0685064047566146
115,187493.0,0.04934436475386401,28,0.22962755064947013,0.22962755064947013,2,True,True,15,6,False,False,25,0,True,True,True,0.03307877812777206,0.23438576419055948,0.01036711890959869,1000000115,True,0.04934436475386401
116,187493.2,0.0859112626096314,28,0.23046653512269633,0.23046653512269633,3,True,True,15,6,False,False,25,0,True,True,True,0.03293688055002609,0.2393826138141021,0.005818942467298863,1000000116,True,0.0859112626096314
117,187493.4,0.057278046875110636,27,0.25157224735226363,0.25157224735226363,3,True,True,15,6,False,False,25,0,True,True,True,0.03293283388855533,0.24188722372377483,0.008775875382734385,1000000117,True,0.057278046875110636
118,187493.6,0.0651478847722184,26,0.2445442911994016,0.2445442911994016,2,True,True,15,6,False,False,25,0,True,True,True,0.03293220038690802,0.24431505044922247,0.009311144110492667,1000000118,True,0.0651478847722184
119,187493.8,0.07940928201710908,25,0.27325531856124086,0.27325531856124086,2,True,True,15,6,False,False,25,0,True,True,True,0.03294042052889808,0.2751354594094617,0.0023302679255209216,1000000119,True,0.07940928201710908
120,187494.0,0.0689788930721788,25,0.3006658938425107,0.3006658938425107,2,True,True,15,6,False,False,25,0,True,True,True,0.0329412927724272,0.3045549436214126,0.003622703581871297,1000000120,True,0.0689788930721788
121,187494.2,0.07766631529911099,25,0.3042771246410099,0.3042771246410099,2,True,True,15,6,False,False,25,0,True,True,True,0.033073863061358615,0.3017769360093179,0.004886285491499039,1000000121,True,0.07766631529911099
122,187494.4,0.09858948416702816,25,0.3279696448832151,0.3279696448832151,3,True,True,15,6,False,False,25,0,True,True,True,0.032937240702260576,0.3316816823920051,0.00837344459372474,1000000122,True,0.09858948416702816
123,187494.6,0.09175030839841301,25,0.35201765742874913,0.35201765742874913,2,True,True,15,6,False,False,25,0,True,True,True,0.03293353605113611,0.35573106398283877,0.002978379245793741,1000000123,True,0.09175030839841301
124,187494.8,0.09389820324562072,25,0.39312147381733165,0.39312147381733165,2,True,True,15,6,False,False,25,0,True,True,True,0.03293123474343066,0.39333746238747647,0.003864711008642806,1000000124,True,0.09389820324562072
125,187495.0,0.05983726650166014,25,0.40321451048176665,0.40321451048176665,3,True,True,15,6,False,False,25,0,True,True,True,0.032929647656226295,0.4089558892874664,0.016501597252269417,1000000125,True,0.05983726650166014
126,187495.2,0.07847002087939438,25,0.4101569712916827,0.4101569712916827,2,True,True,15,6,False,False,25,0,True,True,True,0.03293093740113775,0.40971494490996035,0.013729110501515858,1000000126,True,0.07847002087939438
127,187495.4,0.06615147055040664,25,0.45117506022964793,0.45117506022964793,2,True,True,15,6,False,False,25,0,True,True,True,0.03293016508718157,0.45060450490913945,0.013903850331118107,1000000127,True,0.06615147055040664
128,187495.6,0.06769649746132932,25,0.43947735686202666,0.43947735686202666,2,True,True,15,6,False,False,25,0,True,True,True,0.03292897988629351,0.43871064612932004,0.00611508374572096,1000000128,True,0.06769649746132932
129,187495.8,0.052959928544805836,25,0.4181435102065362,0.4181435102065362,2,True,True,15,6,False,False,25,0,True,True,True,0.03292724767929599,0.42433425933071517,0.006004470591955527,1000000129,True,0.052959928544805836
130,187496.0,0.035017378657903886,25,0.48231859005413186,0.48231859005413186,2,True,True,15,6,False,False,25,0,True,True,True,0.032925680481197366,0.4791711733380113,0.0027156072363007473,1000000130,True,0.035017378657903886
131,187496.2,0.04067495181121827,25,0.39723153546517,0.39723153546517,2,True,True,15,6,False,False,25,0,True,True,True,0.032923922999385194,0.40181130601496257,0.010267479383834256,1000000131,True,0.04067495181121827
132,187496.4,0.047720073271388656,25,0.37504909878146664,0.37504909878146664,2,True,True,15,6,False,False,25,0,True,True,True,0.03291754100920759,0.3796101706893257,0.01205361166269448,1000000132,True,0.047720073271388656
133,187496.6,0.04336174134539772,25,0.30328566434065823,0.30328566434065823,2,True,True,15,6,False,False,25,0,True,True,True,0.032915910555744984,0.3055233389502634,0.012303502683488593,1000000133,True,0.04336174134539772
134,187496.8,0.033581939492587816,25,0.27030036328123264,0.27030036328123264,2,True,True,15,6,False,False,25,0,True,True,True,0.03291477614712418,0.27248804833557194,0.013024181706672276,1000000134,True,0.033581939492587816
