epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,0,1,1,2.043597170683931,2.995746612835076,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,2.7152964642747133,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6719748838219461,0,2.7152964642747133,0.05817426500305862,0.0,1,2.043597170683931,2.995746612835076,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.05817426500305862,0,3dfb36ec691038d8,512,56.03407608252771,8,12,1,424,53,0.8221130576647593,111,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,0,1,1,2.041535124146624,2.9916823643098507,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,2.729650857737423,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6741150634970025,0,2.729650857737423,0.0610906558267115,0.0,1,2.041535124146624,2.9916823643098507,2.7992336434849636,3.872751816434111,nan,nan,0,0.0610906558267115,0,3dfb36ec691038d8,512,52.19859685609167,8,0,0,0,0,nan,-1,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,0,1,1,2.0412507470361767,2.9902207100216764,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,2.7313889649718472,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6755603179352719,0,2.7313889649718472,0.061249730174822464,0.0,1,2.0412507470361767,2.9902207100216764,2.7984202360446475,3.875946808143127,nan,nan,0,0.061249730174822464,0,3dfb36ec691038d8,512,52.05511571326452,8,0,0,0,0,nan,-1,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,0,1,1,2.041016449157403,2.989987556214988,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,2.7331995847595207,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6718782283304446,0,2.7331995847595207,0.06126796435073737,0.0,1,2.041016449157403,2.989987556214988,2.806213529699768,3.879610208024698,nan,nan,0,0.06126796435073737,0,3dfb36ec691038d8,512,52.03894106208628,8,0,0,0,0,nan,-1,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,0,1,1,2.0409894127822765,2.9898367931440295,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,2.729534692349241,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.671123168526243,0,2.729534692349241,0.06126893661675475,0.0,1,2.0409894127822765,2.9898367931440295,2.8025256514549035,3.883410359678399,nan,nan,0,0.06126893661675475,0,3dfb36ec691038d8,512,52.038137340888575,8,0,0,0,0,nan,-1,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,4.887367065800341,2.7012097704965137,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,3.5248092720342368,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5761563633527584,0,3.571984668583833,0.03294929912183158,0.1616124615783499,2,2.3824900044141253,2.4254994296845265,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.03233119825872279,0,af70182af39ee356,512,100.97101361200951,8,12,1,424,53,0.709450039223141,319,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,4.88092968823587,2.6917008281176638,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,3.533528150740237,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5538680696449698,0,3.58944614079414,0.03426935974048795,0.1616268504933499,2,2.3789908479153627,2.424022385425705,3.119802368110178,3.4481955702239153,nan,nan,0,0.03362327759636356,0,af70182af39ee356,512,94.7269602240996,8,0,0,0,0,nan,-1,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,4.8793428694040575,2.6892178067397476,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,3.5373739938314124,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5458323189172029,0,3.5958699207708156,0.03433657473773741,0.16162999880372292,2,2.3782069016784324,2.4238330855358328,3.125009995011446,3.451783951486298,nan,nan,0,0.03368877292103892,0,af70182af39ee356,512,94.46558287964793,8,0,0,0,0,nan,-1,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,4.878883815678499,2.6885540590040957,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,3.5379635675621315,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5433815389194676,0,3.598108508390517,0.03434319968420111,0.16163089117929846,2,2.377987613089793,2.42376219362768,3.127045929572931,3.4558971212947447,nan,nan,0,0.03369523250905766,0,af70182af39ee356,512,94.44070474731608,8,0,0,0,0,nan,-1,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,4.878739622506288,2.6883573836475265,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,3.538244791466803,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5397431258982447,0,3.602078270945505,0.034343866444852045,0.16163114733276535,2,2.377924592209848,2.4237324526156465,3.1307497522122483,3.4601626839851276,nan,nan,0,0.033695902060171014,0,af70182af39ee356,512,94.43794134620317,8,0,0,0,0,nan,-1,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,0,1,1,6.40014656161248,3.033675763055898,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,4.344820083048989,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22651612787428022,1,4.346499202079362,0.0428408999536813,0.02688624295280426,2,6.401965690132195,3.0349490134524353,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.04260176212990694,0,9058e0d8a20bdd7e,512,73.3544953363645,8,12,1,424,53,0.6268517531106549,127,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,0,1,1,6.394329734717204,3.0159521169596197,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,4.374383787583676,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24308789700789676,1,4.374993982762294,0.04424410764313542,0.016557137146314155,2,6.395050283885298,3.016496420020498,4.461016016307509,3.1296622776171215,nan,nan,0,0.04414879783372185,0,9058e0d8a20bdd7e,512,68.49415830384791,8,0,0,0,0,nan,-1,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,0,1,1,6.392825756627027,3.0153812135950155,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,4.42433748216059,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28582796265035304,1,4.424859712986555,0.04432678414544127,0.015368014428072061,2,6.393446411386429,3.015849596639273,4.518888540953368,3.133615782308128,nan,nan,0,0.044244536648935406,0,9058e0d8a20bdd7e,512,68.1765483956498,8,0,0,0,0,nan,-1,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,0,1,1,6.39241514819784,3.0147014897975097,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,4.48961046974109,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3602105441056316,1,4.490119466219722,0.04433317695914039,0.015264073360303502,2,6.393028246769174,3.0151653030678225,4.598291171453807,3.1381460194226714,nan,nan,0,0.044252007666321445,0,9058e0d8a20bdd7e,512,68.15129347876048,8,0,0,0,0,nan,-1,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,0,1,1,6.392290960122113,3.014412523788352,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,4.552326007439635,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.37293842036993635,1,4.552829040483075,0.04433379386758548,0.015260185078700278,2,6.392904221254832,3.0148771216294215,4.674433012700302,3.1428429254599144,nan,nan,0,0.04425263958704162,0,9058e0d8a20bdd7e,512,68.14969983412207,8,0,0,0,0,nan,-1,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,7.9092910695995515,3.362391071328568,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,4.741724844759175,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8050639797986214,0,4.7452319528171545,0.05689297567986414,0.044053899288569794,2,7.914777804366158,3.366455965449544,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.05595875762548174,0,9058e0d8a20bdd7e,512,70.28890431892002,8,12,1,424,53,1.5341445342919604,336,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,7.901855646247394,3.3551416191161576,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,4.822681415517123,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.874075620964833,0,4.826056303612324,0.05885954608173356,0.043957811615250045,2,7.907319406183029,3.3592350574229086,6.137242304290757,2.8685097516386144,nan,nan,0,0.05789696204039915,0,9058e0d8a20bdd7e,512,66.03438866982928,8,0,0,0,0,nan,-1,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,7.900049968924511,3.3531835617450034,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,4.894446243348513,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.9462443122308014,0,4.897752477037233,0.0588911684748312,0.04397774511647202,2,7.905518796308443,3.357293046555023,6.205098567218218,2.8728261188560356,nan,nan,0,0.05792713337644928,0,9058e0d8a20bdd7e,512,65.90581879790874,8,0,0,0,0,nan,-1,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,7.899572517670487,3.3516748161896577,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,4.9252552909029275,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.9749018240749333,0,4.92854646896874,0.058791070787491274,0.044034699444556964,2,7.905055700526099,3.3557987205240627,6.23036815478936,2.8777679017205555,nan,nan,0,0.057826144743461774,0,9058e0d8a20bdd7e,512,65.9593147592566,8,0,0,0,0,nan,-1,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,7.899419268667604,3.351415729159177,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,4.9367116439322025,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.9841577846578634,0,4.939996605688466,0.05877901973925704,0.04404144169918997,2,7.904904149246803,3.355542033847839,6.238536922683064,2.8828893551859838,nan,nan,0,0.05781398970385207,0,9058e0d8a20bdd7e,512,65.96599931262277,8,0,0,0,0,nan,-1,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,0,1,1,8.25013329953416,3.0779804396528023,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,8.541179733283577,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.295725369735627,0,8.541658308848747,0.10235925844493608,0.055833623294255376,3,8.244931910356977,3.0792550707609574,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.10059928032817764,0,86b1938a14e21d03,512,38.50968855451935,8,12,1,424,53,1.3900693143001301,336,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,0,1,1,8.258632642918556,3.0914228314508443,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,8.5564103012058,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.2937706340776485,0,8.556878566180584,0.10598728283267757,0.05582096053975085,3,8.25343655902147,3.0926903581934435,7.761402624521035,2.678099417447205,nan,nan,0,0.10416482308907563,0,86b1938a14e21d03,512,35.94231039423149,8,0,0,0,0,nan,-1,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,0,1,1,8.261032901188392,3.0941697224089206,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,8.569116016572389,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.294347838410492,0,8.569579255098132,0.10619069995748644,0.0558060678792695,3,8.25583962843214,3.0954344511136527,7.761809677319955,2.6827187110635777,nan,nan,0,0.10436511559752164,0,86b1938a14e21d03,512,35.81693049491776,8,0,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,0,1,1,8.261642819836029,3.095209024781136,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,8.575522447309352,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.2964810734184256,0,8.575982628255725,0.1061965185158204,0.05580674530602043,3,8.256449673625328,3.0964730426288933,7.762046597964363,2.688009043087361,nan,nan,0,0.10437077971997613,0,86b1938a14e21d03,512,35.81149942045292,8,0,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,0,1,1,8.261836537900502,3.0955243027766297,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,8.577156601475494,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.299053897950909,0,8.577614243560282,0.10619573210208835,0.05580689089177488,3,8.256643439522254,3.0967881072367747,7.7602707554821695,2.693491032534563,nan,nan,0,0.10436999275936164,0,86b1938a14e21d03,512,35.811620051514964,8,0,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6517689846457129,0,5.150935924497962,0.07916666666666666,0.0,1,2.982191446175133,4.58699074543391,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666666,0,60cbf5c6bd3b273a,352,13.294830531756986,8,12,1,424,53,0.6517689846457129,318,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6513988956254568,0,5.153871505021943,0.07915615353714814,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.07915615353714814,0,60cbf5c6bd3b273a,352,13.298353929417475,8,0,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6492085122904103,0,5.1551203656758355,0.07915716793396331,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396331,0,60cbf5c6bd3b273a,352,13.298013901736791,8,0,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6512702746353717,0,5.155976702619806,0.07915686812924849,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924849,0,60cbf5c6bd3b273a,352,13.298114395493194,8,0,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6583406066619742,0,5.160582719992699,0.07915682079069132,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069132,0,60cbf5c6bd3b273a,352,13.298130263356258,8,0,0,0,0,nan,-1,0,0
