epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,1,1,1,0.9312652468793029,0.6163209427280568,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,3.12469870091539,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20525777567896733,1,3.4688323587434375,0.03616066708000134,0.33159046731693004,8,2.2308441507512304,1.1615225776950864,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.02126652732267827,0,093357b6c4bec9b6,512,116.45192998167096,8,12,1,256,0.5891123113278899,235,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,1,1,1,0.9314111109488359,0.631319433742962,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,3.1452812266649106,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2094637416713925,1,3.4892719030781123,0.03683871072563279,0.3295699521135297,8,2.231066333183904,1.1692511823677796,2.7992336434849636,3.872751816434111,nan,nan,0,0.021967356411432725,0,093357b6c4bec9b6,512,108.5887357093899,8,0,0,0,nan,-1,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,1,1,1,0.9312902809953988,0.6357423637097286,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,3.145940907676339,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20994740963060493,1,3.489403773041713,0.03684708791633562,0.32954513061069823,8,2.230355642964023,1.1708048403458384,2.7984202360446475,3.875946808143127,nan,nan,0,0.02198737167671884,0,093357b6c4bec9b6,512,108.30750233780873,8,0,0,0,nan,-1,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,1,1,1,0.931382746586987,0.6367479811989617,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,3.1560447270039274,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21332432716079464,1,3.499987647826544,0.03684716348263111,0.3295415589128743,8,2.2302047410602324,1.1710460019765654,2.806213529699768,3.879610208024698,nan,nan,0,0.021989138248183826,0,093357b6c4bec9b6,512,108.27623389110097,8,0,0,0,nan,-1,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,1,1,1,0.9313731303000368,0.6371689382280262,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,3.153139189861211,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21495911120351238,1,3.498628587217624,0.036847344378902414,0.32954483504186355,8,2.230138305109538,1.171202176832906,2.8025256514549035,3.883410359678399,nan,nan,0,0.02198933104827257,0,093357b6c4bec9b6,512,108.27462174952393,8,0,0,0,nan,-1,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,3.8182414046019484,1.826413612570243,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,2.449328091892592,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21551126393626172,1,2.4019327043628405,0.05090882150985512,0.1422515854106207,4,3.7540101238203736,1.7727795825039159,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.04077101714002631,0,d5d406732597a608,512,88.67531207733717,8,12,1,256,0.4660108781513502,167,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,3.81124827878624,1.8131050802313278,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,2.4621443993338916,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20084493187412553,1,2.4143889026397294,0.05271497270149314,0.1393056946492551,4,3.745529119568312,1.757722799102428,3.119802368110178,3.4481955702239153,nan,nan,0,0.0423712315906105,0,d5d406732597a608,512,82.74749601220658,8,0,0,0,nan,-1,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,3.8095093370419555,1.809710655215987,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,2.467252486535942,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1974953931885542,1,2.419591190692833,0.052800876522718344,0.13922672483841592,4,3.743699339353878,1.7541910637734703,3.125009995011446,3.451783951486298,nan,nan,0,0.0424420438445215,0,d5d406732597a608,512,82.52165967972834,8,0,0,0,nan,-1,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,3.809002841481918,1.8087588461980175,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,2.468282726269898,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.19645232264029686,1,2.4206689103400842,0.052810272920039765,0.13922269101234166,4,3.743182886950817,1.7532144429991001,3.127045929572931,3.4558971212947447,nan,nan,0,0.04244971106534076,0,d5d406732597a608,512,82.4996890472506,8,0,0,0,nan,-1,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,3.8088413513596304,1.8084802383261196,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,2.4690713753411933,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1964179327550088,1,2.4215330359840204,0.05281078163740187,0.13922278254412576,4,3.7430197214118994,1.7529299815150894,3.1307497522122483,3.4601626839851276,nan,nan,0,0.04245013486441871,0,d5d406732597a608,512,82.49759631498877,8,0,0,0,nan,-1,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,1,1,1,4.275980176069436,0.38488217824352594,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,4.334875452489173,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.45691078297192783,1,4.3313877793515365,0.1874360717673706,0.11805045728335647,7,4.284315864658524,0.39003576146083213,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.18096598376546855,0,71d3a5b8c774d1fc,512,17.61559483234839,8,12,1,256,0.45691078297192783,136,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,1,1,1,4.274087888520482,0.38069975253966204,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,4.388930941292025,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4507224150803846,1,4.369900377668823,0.1949530815823769,0.17776795055048558,7,4.28556094937576,0.38745297042055576,4.461016016307509,3.1296622776171215,nan,nan,0,0.1834057703069871,0,71d3a5b8c774d1fc,512,17.06594511279569,8,0,0,0,nan,-1,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,1,1,1,4.2747751118641455,0.3805906468163456,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,4.470728746718702,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4099288622610448,1,4.451649357426512,0.1969061379361727,0.17743095249220842,7,4.286083362973751,0.38713004353223596,4.518888540953368,3.133615782308128,nan,nan,0,0.18533606615373505,0,71d3a5b8c774d1fc,512,16.744956232374722,8,0,0,0,nan,-1,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,1,1,1,4.2748720420447786,0.38044259567645033,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,4.573035118725758,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3774462346265962,1,4.5538725324113765,0.19708300621711614,0.1774122848039411,7,4.286157793004372,0.38690979332939796,4.598291171453807,3.1381460194226714,nan,nan,0,0.18551085079475466,0,71d3a5b8c774d1fc,512,16.71643323197803,8,0,0,0,nan,-1,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,1,1,1,4.274875492200147,0.3804066643024414,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,4.668898934056481,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3727917893053916,1,4.649665264942663,0.19706766760776723,0.1774195841013535,7,4.286158559524405,0.38684576009448307,4.674433012700302,3.1428429254599144,nan,nan,0,0.18549566482893137,0,71d3a5b8c774d1fc,512,16.718815057974552,8,0,0,0,nan,-1,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,6.744038606123611,2.202948317330395,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,4.362286905065599,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8080782659628294,0,4.611310734452645,0.06511515789244035,0.3690512607502472,8,5.840480893657372,1.7071501534005604,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.05417840089335786,0,e8e72d43e982bf26,512,77.74078749263958,8,12,1,256,1.9514078274003532,245,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,6.7376102706059475,2.1958162399457444,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,4.464940337717049,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8772485935411393,0,4.727721411021121,0.067350695022245,0.3689641873760382,7,5.836583925479184,1.703748170723205,6.137242304290757,2.8685097516386144,nan,nan,0,0.05699156354321729,0,e8e72d43e982bf26,512,71.9360431538646,8,0,0,0,nan,-1,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,6.73603470423108,2.193730762550888,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,4.555672945326979,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.9496061725233534,0,4.827988833614251,0.06742671809217725,0.3692689564735115,7,5.835441504530767,1.7027695987845752,6.205098567218218,2.8728261188560356,nan,nan,0,0.05709125325925794,0,e8e72d43e982bf26,512,71.7516332677296,8,0,0,0,nan,-1,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,6.73558938639662,2.192146945172944,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,4.5929943549720065,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.9783308973138909,0,4.867643007792791,0.06737812609966276,0.3694746069484163,7,5.83484755387601,1.701902738552271,6.23036815478936,2.8777679017205555,nan,nan,0,0.05698140260836764,0,e8e72d43e982bf26,512,71.84919846294794,8,0,0,0,nan,-1,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,6.735453394380203,2.191867372665403,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,4.606814657884113,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.9876134994349082,0,4.882417669464787,0.06737214942300661,0.36951845246400516,7,5.8347155056529125,1.7017510313670325,6.238536922683064,2.8828893551859838,nan,nan,0,0.056968028499340344,0,e8e72d43e982bf26,512,71.86127945710764,8,0,0,0,nan,-1,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,0,1,1,7.216754809147948,2.6376286765589105,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,7.8261429740015185,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.4482007403332373,0,7.802692888124678,0.0884235073398928,0.17594589820587672,6,7.218112760782582,2.6049963220992285,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.08192392518826434,0,f58077c921e25255,512,49.92663066301023,8,12,1,256,1.8904587139444071,253,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,0,1,1,7.224983137667979,2.652060400847161,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,7.841939648773553,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.4635987217556645,0,7.853588685775863,0.09029331878279212,0.12390147522778798,6,7.2244184276956425,2.661142531185704,7.761402624521035,2.678099417447205,nan,nan,0,0.08590745699086162,0,f58077c921e25255,512,45.84369272355421,8,0,0,0,nan,-1,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,0,1,1,7.227302501767839,2.6550765845003026,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,7.854492291818873,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.4738833694155606,0,7.866086038927699,0.0905614968321968,0.123788232654648,6,7.226729822021573,2.6641104482481808,7.761809677319955,2.6827187110635777,nan,nan,0,0.08617053373672534,0,f58077c921e25255,512,45.62015546731485,8,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,0,1,1,7.227892870315039,2.656132565511522,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,7.860872289594429,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.4793355333490823,0,7.872450644761091,0.09057806407925485,0.12377743579291305,6,7.227318988920323,2.6651584603907312,7.762046597964363,2.688009043087361,nan,nan,0,0.08618642645203999,0,f58077c921e25255,512,45.605509638115414,8,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,0,1,1,7.228080284502788,2.6564666628296374,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,7.862348071227771,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.4801005086983572,0,7.873919564768521,0.0905787101385321,0.12377470607757764,6,7.22750616948281,2.6654900654955185,7.7602707554821695,2.693491032534563,nan,nan,0,0.08618699123838316,0,f58077c921e25255,512,45.6047811116668,8,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.3017839387478576,0,5.150935924497962,0.07916666666666662,0.0,1,2.982191446175133,4.58699074543391,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666662,0,60cbf5c6bd3b273a,268,13.294672610031599,8,12,1,256,2.3017839387478576,197,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.3019976580800554,0,5.153871505021943,0.0791561535371481,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.0791561535371481,0,60cbf5c6bd3b273a,268,13.29819512563706,8,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.3007202907483215,0,5.1551203656758355,0.07915716793396331,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396331,0,60cbf5c6bd3b273a,268,13.29785518319154,8,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.3026266249302565,0,5.155976702619806,0.07915686812924852,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924852,0,60cbf5c6bd3b273a,268,13.297955651759528,8,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.3095042034350426,0,5.160582719992699,0.07915682079069132,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069132,0,60cbf5c6bd3b273a,268,13.29797151564519,8,0,0,0,nan,-1,0,0
