epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,0,1,1,2.5839416369809767,2.286297039584354,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,5.015888130411764,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.42969264906745025,1,4.991764068726574,0.05511070347452639,0.1723703384724335,4,2.553719446680466,2.2652696144127304,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.04520343397179621,0,a0cf3f434dab585f,512,71.94206396522553,8,12,1,448,7,0.7671212473491841,446,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,0,1,1,2.5890066283403352,2.3017270942332595,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,5.035473478080918,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.41415480186049175,1,5.012260387835807,0.05652951433472188,0.17087038084954234,4,2.5595822725269106,2.281607675114083,2.7992336434849636,3.872751816434111,nan,nan,0,0.0464510426464206,0,a0cf3f434dab585f,512,69.04261095494358,8,0,0,0,0,nan,-1,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,0,1,1,2.589921898910265,2.306432594031493,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,5.036211394855065,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4134432780124241,1,5.013205673275592,0.056600043453448004,0.17043546939662918,4,2.56065267042741,2.2865149195191976,2.7984202360446475,3.875946808143127,nan,nan,0,0.046521765494449925,0,a0cf3f434dab585f,512,68.9136530963737,8,0,0,0,0,nan,-1,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,0,1,1,2.5904149132212635,2.307534905695527,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,5.04597358440462,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.405738053633274,1,5.022961758343902,0.056610937454417025,0.1703824873012021,4,2.5611674954410097,2.287634747680147,2.806213529699768,3.879610208024698,nan,nan,0,0.0465290230780117,0,a0cf3f434dab585f,512,68.90042156601797,8,0,0,0,0,nan,-1,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,0,1,1,2.590499663531097,2.3079739303475164,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,5.043744961885111,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4063697680131057,1,5.020739545022264,0.056610706870636324,0.1703456420878369,4,2.561264650024795,2.2880895162149226,2.8025256514549035,3.883410359678399,nan,nan,0,0.04652964683325204,0,a0cf3f434dab585f,512,68.89934217390933,8,0,0,0,0,nan,-1,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,3.763100814838868,2.890283684092765,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,5.551024079990139,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6026106647167091,0,5.520456370141034,0.06601670650341811,0.10835570459494288,4,3.73503036226495,2.860009657460039,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.05985038930900288,0,a0cf3f434dab585f,512,53.9435892426591,8,12,1,448,7,0.5957532990451516,445,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,3.772062547616033,2.9157130623439445,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,5.582695612621014,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.607823936457052,0,5.550894078368428,0.06692399214804688,0.1084192650514017,4,3.7425220280876763,2.8843072311587323,3.119802368110178,3.4481955702239153,nan,nan,0,0.060710772354749455,0,a0cf3f434dab585f,512,51.924106417660525,8,0,0,0,0,nan,-1,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,3.774589169796077,2.922161817271389,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,5.59329387722348,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6114719046339769,0,5.561268930145594,0.06692841135958374,0.1088813153400153,4,3.744840410731702,2.8905384991427057,3.125009995011446,3.451783951486298,nan,nan,0,0.06070898914545598,0,a0cf3f434dab585f,512,51.86105769356163,8,0,0,0,0,nan,-1,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,3.7753439950542553,2.9240702069710283,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,5.596486801149877,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6123993594420951,0,5.5644033100535575,0.06692238998170011,0.109026890215234,4,3.7455430869557675,2.8923887116794487,3.127045929572931,3.4558971212947447,nan,nan,0,0.0607020283508713,0,a0cf3f434dab585f,512,51.8571380074794,8,0,0,0,0,nan,-1,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,3.7755972058978546,2.9246396914610386,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,5.600183769672467,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.615141801882603,0,5.56808603617589,0.06692448039856333,0.10906804780964253,4,3.7457840251837484,2.8929441302577286,3.1307497522122483,3.4601626839851276,nan,nan,0,0.060704154263461325,0,a0cf3f434dab585f,512,51.85585944844655,8,0,0,0,0,nan,-1,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,1,1,1,4.553435183252697,0.994867017472976,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,3.9689103902348184,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6851450276892874,0,3.9668614064996044,0.07284073487551027,0.10557047520564779,4,4.542889241402907,0.975802944093845,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.06461003225045349,0,2f3a0bf36060d1bf,512,49.37040346226037,8,12,1,448,7,0.44022212998624466,406,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,1,1,1,4.550138465846338,0.9806585694381416,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,4.021957374042712,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6825165931218424,0,4.019445328063936,0.07224394667135298,0.10803163417366829,5,4.53892943986425,0.9603618207048766,4.461016016307509,3.1296622776171215,nan,nan,0,0.0637483787156673,0,2f3a0bf36060d1bf,512,47.656428715326136,8,0,0,0,0,nan,-1,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,1,1,1,4.549956563724605,0.9795372322086948,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,4.101522927839797,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6780062415513377,0,4.098880208104097,0.0729971034558329,0.1073023108877132,5,4.538841252980838,0.9595613266710123,4.518888540953368,3.133615782308128,nan,nan,0,0.0645206532985068,0,2f3a0bf36060d1bf,512,47.31882676101074,8,0,0,0,0,nan,-1,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,1,1,1,4.54985540575586,0.9789199667498233,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,4.200835487375167,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.688651561637007,0,4.198236977533884,0.0730668049258398,0.10722590795721931,5,4.5387453664138,0.958980901835091,4.598291171453807,3.1381460194226714,nan,nan,0,0.06459221920380454,0,2f3a0bf36060d1bf,512,47.28921670371515,8,0,0,0,0,nan,-1,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,1,1,1,4.549810111391356,0.9786581185599534,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,4.2940281812890015,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7128040630274635,0,4.291503190023245,0.07305912033410088,0.1072287019032471,5,4.5386967402417016,0.9587195534274995,4.674433012700302,3.1428429254599144,nan,nan,0,0.06458419789660254,0,2f3a0bf36060d1bf,512,47.290677277498645,8,0,0,0,0,nan,-1,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,6.62676453339839,2.470158311093371,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,8.017683681973802,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5447424075911869,0,8.022734942187702,0.09942895341168928,0.13537357443057985,3,6.58434666593521,2.4834323073281195,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.08158333803082984,0,86b1938a14e21d03,512,44.07837069702013,8,12,1,448,7,0.5036943199745962,435,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,6.634701217580077,2.4741564483846323,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,8.130882203902392,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4631256271998032,1,8.135946541834937,0.10132599757938027,0.13389608929999886,3,6.592747072829631,2.487339578627547,6.137242304290757,2.8685097516386144,nan,nan,0,0.0832000534649841,0,86b1938a14e21d03,512,42.267798033114005,8,0,0,0,0,nan,-1,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,6.636382848419212,2.4758671162780495,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,8.233881817396307,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.40316054838804216,1,8.239019585627556,0.10140271240260948,0.13385655384888093,3,6.594461283174936,2.489045279503542,6.205098567218218,2.8728261188560356,nan,nan,0,0.08326049361083605,0,86b1938a14e21d03,512,42.202799646200816,8,0,0,0,0,nan,-1,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,6.6364879130754915,2.477434488923083,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,8.274699402878083,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.38254793266288367,1,8.279842078415603,0.10144831262559877,0.13385622608768255,3,6.59457197415439,2.490617798608426,6.23036815478936,2.8777679017205555,nan,nan,0,0.08329755490926553,0,86b1938a14e21d03,512,42.18330769297408,8,0,0,0,0,nan,-1,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,6.636599717003149,2.4776867962286944,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,8.289276007407691,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.37649413558688677,1,8.29441025560105,0.10145360102917228,0.1338563746861296,3,6.594686199671261,2.4908703575655204,6.238536922683064,2.8828893551859838,nan,nan,0,0.0833018560146331,0,86b1938a14e21d03,512,42.181118915713945,8,0,0,0,0,nan,-1,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,0,1,1,8.25003869136294,3.077815664551861,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,8.541013762545612,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.39822953284394486,1,6.649501271226207,0.17219416639397045,0.04467290854626839,3,6.977597140901036,1.4481209935695118,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.17015273833167063,0,86b1938a14e21d03,512,10.88192444836345,8,12,1,448,7,0.6050642078778825,439,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,0,1,1,8.258546404153387,3.091275099205652,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,8.556261312284377,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4062621196129441,1,6.665102034860832,0.177293933760262,0.044694973624190525,3,6.9819360752947075,1.4622397687989186,7.761402624521035,2.678099417447205,nan,nan,0,0.17518081118325773,0,86b1938a14e21d03,512,10.268793401092804,8,0,0,0,0,nan,-1,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,0,1,1,8.260948910510512,3.094026521840106,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,8.568971545504104,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4088277816683867,1,6.677734802210557,0.1775448462458274,0.044685863321025476,3,6.983227857601417,1.4652043167760416,7.761809677319955,2.6827187110635777,nan,nan,0,0.17543216754600216,0,86b1938a14e21d03,512,10.239900218094817,8,0,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,0,1,1,8.261559483267613,3.0950671324635968,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,8.575379281977952,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4110623196370457,1,6.684162251220153,0.17756159174346994,0.044690507053554214,3,6.983544141702017,1.4662196948633583,7.762046597964363,2.688009043087361,nan,nan,0,0.17544792072810966,0,86b1938a14e21d03,512,10.238025002316547,8,0,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,0,1,1,8.261753406020297,3.095382819015548,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,8.577013843717433,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.41091261836201337,1,6.6857164552715025,0.17756248974467814,0.0446918990714922,3,6.983646189290075,1.4665449204283296,7.7602707554821695,2.693491032534563,nan,nan,0,0.17544863464453234,0,86b1938a14e21d03,512,10.237930677721812,8,0,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6517689846457129,0,6.033047613162616,0.07927827380952383,0.011144142618345735,2,2.2191084047847385,5.048237535555227,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666669,0,60cbf5c6bd3b273a,445,13.295346335102941,8,12,1,448,7,0.6517689846457129,390,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6513988956254568,0,6.03642885291065,0.07926804228168874,0.011222688533379118,2,2.217820530945117,5.048908994607205,7.383300340107547,2.5192272188702924,nan,nan,0,0.07915615353714807,0,60cbf5c6bd3b273a,445,13.29887261386814,8,0,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6492085122904103,0,6.0381101055625885,0.0792690295071607,0.011232664882765586,2,2.2174161039857356,5.049287520340421,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396328,0,60cbf5c6bd3b273a,445,13.298532307778995,8,0,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6512702746353717,0,6.038948050611153,0.0792687377329294,0.011236866344007898,2,2.217620194524531,5.049286977908344,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924856,0,60cbf5c6bd3b273a,445,13.298632883809677,8,0,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6583406066619742,0,6.043180886370146,0.0792686916623692,0.011238175198513065,2,2.2176297159400646,5.049312486533385,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069129,0,60cbf5c6bd3b273a,445,13.298648764664435,8,0,0,0,0,nan,-1,0,0
