epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,1,1,1,1.9649570330081991,1.2641888778409147,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,3.952248113038955,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43096256092736185,1,3.5549861704439274,0.0719758886714397,0.07746790524862458,3,3.285726966955533,2.1528864855235113,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.07194259830887523,0,da26416811a3d5cf,268,36.656757469117885,8,12,1,272,17,16,0.8632105536790591,150,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,1,1,1,1.9654168256436095,1.2756426911262253,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,3.9704368534263246,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4152726480474693,1,3.9704368534263246,0.07532405136764421,0.0,1,1.9654168256436095,1.2756426911262253,2.7992336434849636,3.872751816434111,nan,nan,0,0.07532405136764421,0,da26416811a3d5cf,268,33.8003470690358,8,0,0,0,0,0,nan,-1,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,1,1,1,1.9653296562886948,1.2792264879798587,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,3.9710226934184365,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.41452610844093135,1,3.9710226934184365,0.07548697944720838,0.0,1,1.9653296562886948,1.2792264879798587,2.7984202360446475,3.875946808143127,nan,nan,0,0.07548697944720838,0,da26416811a3d5cf,268,33.68493824841766,8,0,0,0,0,0,nan,-1,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,1,1,1,1.965461149445561,1.280080116381383,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,3.9807421037343755,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4068047903742295,1,3.9807421037343755,0.07550634393765235,0.0,1,1.965461149445561,1.280080116381383,2.806213529699768,3.879610208024698,nan,nan,0,0.07550634393765235,0,da26416811a3d5cf,268,33.67112412378586,8,0,0,0,0,0,nan,-1,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,1,1,1,1.9654572567008095,1.2804123851944977,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,3.9791472865768074,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4074388405264968,1,3.9791472865768074,0.07550712630820054,0.0,1,1.9654572567008095,1.2804123851944977,2.8025256514549035,3.883410359678399,nan,nan,0,0.07550712630820054,0,da26416811a3d5cf,268,33.67063804979579,8,0,0,0,0,0,nan,-1,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,2.989840616326831,2.919747930429371,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,0.670887535983382,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29280889983301234,1,0.6910372396982318,0.04937810083409158,0.09179619177610214,2,2.977084767959959,2.9267231290866733,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.04565454769229034,0,2936548eecd098cd,401,62.450718960403044,8,12,1,272,17,16,0.6785567386380016,262,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,2.9795787665704223,2.9028460322657836,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,0.6673446495051468,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3180795585432041,1,0.6880967581255951,0.05108468951865689,0.09231895591142335,2,2.966657700709136,2.909979783723465,3.119802368110178,3.4481955702239153,nan,nan,0,0.04718609869953254,0,2936548eecd098cd,401,57.892165660250264,8,0,0,0,0,0,nan,-1,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,2.976915064527505,2.8987487646879235,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,0.6663210096249197,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3258632558813496,1,0.6871862657408709,0.051137864961351566,0.09237801000500798,2,2.9639712712575323,2.905907987089081,3.125009995011446,3.451783951486298,nan,nan,0,0.04723047480330383,0,2936548eecd098cd,401,57.710174037923835,8,0,0,0,0,0,nan,-1,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,2.9761326780394954,2.897517387516373,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,0.6666369993721453,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3284385004132967,1,0.6875398678505433,0.05114320376590926,0.09238458326520221,2,2.9631853505463823,2.904681803583502,3.127045929572931,3.4558971212947447,nan,nan,0,0.04723493914035949,0,2936548eecd098cd,401,57.69282298627871,8,0,0,0,0,0,nan,-1,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,2.9758725976453575,2.897156307148704,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,0.6685058364092056,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.33064140002715087,1,0.6894374293601422,0.051143567845954654,0.09238560805900815,2,2.9629244768328347,2.904322169434131,3.1307497522122483,3.4601626839851276,nan,nan,0,0.047235218047551125,0,2936548eecd098cd,401,57.690962013801204,8,0,0,0,0,0,nan,-1,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,0,1,1,6.153473381982497,2.8111106889590327,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,6.652511488980823,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22652779371279863,1,6.646688837918898,0.06713881931125416,0.11496681639474701,2,6.122695115814826,2.798655198550962,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.058750652387161,0,daca05125ab2755f,512,44.71177928234211,8,12,1,272,17,16,0.6865281780889324,116,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,0,1,1,6.152290372394863,2.8220454536449573,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,6.696909584645777,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24301889902974477,1,6.691164725044467,0.07013168953886734,0.11497694561413006,2,6.121537318995533,2.809734579152925,4.461016016307509,3.1296622776171215,nan,nan,0,0.061368414458072396,0,daca05125ab2755f,512,41.27438335505749,8,0,0,0,0,0,nan,-1,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,0,1,1,6.153825214115309,2.8219625676029714,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,6.771075141144738,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2856728666227533,1,6.765474681539369,0.07025678301141507,0.11497613607072149,2,6.123092162571012,2.8096552534328763,4.518888540953368,3.133615782308128,nan,nan,0,0.061478169307873,0,daca05125ab2755f,512,41.071953766174325,8,0,0,0,0,0,nan,-1,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,0,1,1,6.154085175991913,2.8222324039325164,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,6.866065717979112,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21937499493857324,1,6.860648994740665,0.07026578092049074,0.11497620612595977,2,6.123356422072647,2.8099303766579187,4.598291171453807,3.1381460194226714,nan,nan,0,0.061486072263965345,0,daca05125ab2755f,512,41.056125978687035,8,0,0,0,0,0,nan,-1,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,0,1,1,6.154120289976419,2.822411072306874,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,6.95553381699099,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17178751864574196,1,6.950285164433305,0.07026753167109526,0.11497630095182845,2,6.123392520089041,2.8101115555556597,4.674433012700302,3.1428429254599144,nan,nan,0,0.06148760019089496,0,daca05125ab2755f,512,41.054873751973375,8,0,0,0,0,0,nan,-1,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,7.424080023599858,2.2280700453744937,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,7.219663170168917,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5023114080358161,0,7.215356550478297,0.10555072309522516,0.058443212772872295,3,7.422631724768073,2.225964661617747,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.1048154289640757,0,daca05125ab2755f,512,31.709987224626484,8,12,1,272,17,16,0.732890886743669,128,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,7.428690692754086,2.2297558947876714,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,7.327544563060133,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3935680090831209,1,7.327541564571907,0.11017137876546423,0.027598762257306796,4,7.427539756569669,2.229208295881836,6.137242304290757,2.8685097516386144,nan,nan,0,0.10969518905138415,0,daca05125ab2755f,512,29.33088661395167,8,0,0,0,0,0,nan,-1,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,7.429664058386681,2.23087535211002,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,7.4230250075665944,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30032237548213414,1,7.4230161850401535,0.11028364425728317,0.027054807186683433,4,7.42853288829562,2.230332950424069,6.205098567218218,2.8728261188560356,nan,nan,0,0.10981643571598265,0,daca05125ab2755f,512,29.264325465317654,8,0,0,0,0,0,nan,-1,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,7.429685526246604,2.231452641946864,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,7.461616069838664,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2681135215038832,1,7.461605588100068,0.11008529534576215,0.027010098403452594,4,7.428554124834614,2.2309096194554288,6.23036815478936,2.8777679017205555,nan,nan,0,0.1096191238591932,0,daca05125ab2755f,512,29.297094760308298,8,0,0,0,0,0,nan,-1,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,7.429749032373447,2.231588431975882,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,7.475387674069997,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2583418261204846,1,7.475376972707086,0.11006129875816249,0.027005059982188884,4,7.428617503488748,2.2310452323005037,6.238536922683064,2.8828893551859838,nan,nan,0,0.10959523106631461,0,daca05125ab2755f,512,29.301165618156027,8,0,0,0,0,0,nan,-1,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,1,1,1,8.243174733512296,1.1218052576274133,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,5.418376606915831,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3147758273323473,1,5.453685479344885,0.09584065575920757,0.2509209480669989,6,8.17597556143997,1.0478662172154642,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.08305950746920494,0,b3f4525bc8b8f4a5,512,42.88300680883293,8,12,1,272,17,16,0.6100576805815018,176,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,1,1,1,8.241845712297238,1.1167519708088263,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,5.432968111111251,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3065204034396743,1,5.465798493151284,0.09908557030917281,0.2474103856874333,6,8.176032703754547,1.0449731944609848,7.761402624521035,2.678099417447205,nan,nan,0,0.0865422418026966,0,b3f4525bc8b8f4a5,512,39.56624517235327,8,0,0,0,0,0,nan,-1,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,1,1,1,8.241624701420395,1.1158533611643084,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,5.445837846214535,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2966739493862508,1,5.478495844208865,0.09926242888525952,0.24705717936875563,6,8.175955868043006,1.0443528734918934,7.761809677319955,2.6827187110635777,nan,nan,0,0.08673199939546891,0,b3f4525bc8b8f4a5,512,39.41083595721018,8,0,0,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,1,1,1,8.241540044314563,1.115526397372759,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,5.45275394079423,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2923093241959261,1,5.485378277961357,0.09926883079609669,0.24700793977606356,6,8.175882998214988,1.0440810258933242,7.762046597964363,2.688009043087361,nan,nan,0,0.08673878214115702,0,b3f4525bc8b8f4a5,512,39.40289508046518,8,0,0,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,1,1,1,8.24151692005723,1.1154281803416048,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,5.45506563337896,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2909784709871076,1,5.487650367323087,0.09926839971085684,0.2469940248852746,6,8.175862973612354,1.0440002766680825,7.7602707554821695,2.693491032534563,nan,nan,0,0.08673830319455546,0,b3f4525bc8b8f4a5,512,39.40280645454113,8,0,0,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6380612757096038,0,5.150935924497962,0.07916666666666666,0.0,1,2.982191446175133,4.58699074543391,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666666,0,60cbf5c6bd3b273a,151,13.291681051635278,8,12,1,272,17,16,0.634333577678139,269,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6376890900754213,0,5.153871505021943,0.0791561535371481,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.0791561535371481,0,60cbf5c6bd3b273a,151,13.295186861999335,8,0,0,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6354957927052338,0,5.1551203656758355,0.07915716793396331,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396331,0,60cbf5c6bd3b273a,151,13.294848533821451,8,0,0,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6375578472921422,0,5.155976702619806,0.07915686812924852,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924852,0,60cbf5c6bd3b273a,151,13.294948525346504,8,0,0,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6446282151800267,0,5.160582719992699,0.07915682079069132,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069132,0,60cbf5c6bd3b273a,151,13.294964313903947,8,0,0,0,0,0,nan,-1,0,0
