epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,0,1,1,3.3016878216043297,2.168550039161797,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,3.5658197817040187,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43095665766190877,1,3.555510221113062,0.06984122352754499,0.07556516341555293,3,3.2865197296433495,2.1536643677162344,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.06655844348670034,0,547e188f4bbcc6ae,339,38.06134809570699,8,12,1,528,33,32,0.8632105595419894,150,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,0,1,1,3.295629777073933,2.161814394853428,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,3.5755144212597316,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.41526754374927777,1,3.5654300440054945,0.07300435791767568,0.07314275540449403,3,3.2805557145418667,2.1469669344378266,2.7992336434849636,3.872751816434111,nan,nan,0,0.06968506945171762,0,547e188f4bbcc6ae,339,35.15282061233948,8,0,0,0,0,0,nan,-1,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,0,1,1,3.294197199254124,2.160043649021402,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,3.575118046478761,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.41452119054783126,1,3.5650442707967196,0.07315640562040013,0.07306579087392148,3,3.27912674205741,2.1451943906495523,2.7984202360446475,3.875946808143127,nan,nan,0,0.06983411420133881,0,547e188f4bbcc6ae,339,35.038810223892455,8,0,0,0,0,0,nan,-1,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,0,1,1,3.2937736254310743,2.1595755117068496,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,3.5838604811301114,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.40679995747182657,1,3.5737979126241517,0.07317507199117024,0.07305448622219912,3,3.2787037061562754,2.144726068459828,2.806213529699768,3.879610208024698,nan,nan,0,0.06985242711320572,0,547e188f4bbcc6ae,339,35.02519038807792,8,0,0,0,0,0,nan,-1,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,0,1,1,3.2936485523871966,2.159417382620111,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,3.584733019406731,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.40743399605924613,1,3.574659258009985,0.07317566759037018,0.07305584224513195,3,3.2785787137684177,2.1445675916384372,2.8025256514549035,3.883410359678399,nan,nan,0,0.06985300454181706,0,547e188f4bbcc6ae,339,35.02471422734127,8,0,0,0,0,0,nan,-1,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,4.253385993002967,3.14852754263423,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,5.7575594072109375,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2928096776993043,1,5.757998842168124,0.035074229820885934,0.018172674933789663,2,4.254133043483845,3.1489279039179836,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.03498921726382069,0,eea7295143f6fc6b,512,83.36755490709842,8,12,1,528,33,32,0.6785571864833975,262,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,4.255655464935712,3.1635151381820217,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,5.780233018675796,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3180803333041705,1,5.780366892282712,0.03664556222740008,0.010475651277338611,2,4.255899584724581,3.1636370556760673,3.119802368110178,3.4481955702239153,nan,nan,0,0.036615546287503964,0,eea7295143f6fc6b,512,77.26502694315525,8,0,0,0,0,0,nan,-1,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,4.256411990737543,3.1672580023123666,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,5.788476504251681,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3258640320528548,1,5.788596895120229,0.03672369589763606,0.010066658390944274,2,4.256636056844258,3.167367594473843,3.125009995011446,3.451783951486298,nan,nan,0,0.036695842286741116,0,eea7295143f6fc6b,512,77.01941241737207,8,0,0,0,0,0,nan,-1,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,4.256643969925567,3.168385736527986,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,5.790938305761019,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3284392758883257,1,5.79105667358772,0.03673143203694653,0.010022273785715073,2,4.25686571707701,3.168493500421951,3.127045929572931,3.4558971212947447,nan,nan,0,0.03670377515984565,0,eea7295143f6fc6b,512,76.99620307039004,8,0,0,0,0,0,nan,-1,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,4.25673161889437,3.16871025718164,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,5.794411095705047,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3306421847128417,1,5.794528961951183,0.036732196255052106,0.010015754372886834,2,4.256952985141611,3.1688176520996705,3.1307497522122483,3.4601626839851276,nan,nan,0,0.03670456434292719,0,eea7295143f6fc6b,512,76.99360139314018,8,0,0,0,0,0,nan,-1,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,0,1,1,4.359253722513669,2.173210228580952,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,6.22432903701543,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22652770830837074,1,6.646573940049692,0.04636585748884257,0.12189261616396117,2,6.118551045989714,2.797430258550613,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.04198882522721599,0,6a1e7e50dc8a564e,512,66.93764155197425,8,12,1,528,33,32,0.6253141080114136,279,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,0,1,1,4.361115719130073,2.198961237495252,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,6.275242029549127,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24301942833834686,1,6.690903673029345,0.04830817835360832,0.12205086109796583,2,6.11723649531248,2.8084029947774725,4.461016016307509,3.1296622776171215,nan,nan,0,0.04385966667526448,0,6a1e7e50dc8a564e,512,61.84027998454601,8,0,0,0,0,0,nan,-1,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,0,1,1,4.364120463310251,2.199477694597762,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,6.358959971360266,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2856740945414473,1,6.7652077077787975,0.048375264374169065,0.12208259434471827,2,6.118756865458633,2.808296227555072,4.518888540953368,3.133615782308128,nan,nan,0,0.043949524977526445,0,6a1e7e50dc8a564e,512,61.541773290002645,8,0,0,0,0,0,nan,-1,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,0,1,1,4.364722269372629,2.200360547801792,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,6.465245162682659,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.35999398750007766,1,6.860401063159802,0.04837967576340826,0.12208621719342476,2,6.119014979192424,2.808564981555869,4.598291171453807,3.1381460194226714,nan,nan,0,0.04395621158892519,0,6a1e7e50dc8a564e,512,61.518498626772725,8,0,0,0,0,0,nan,-1,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,0,1,1,4.3648447388226685,2.200775771096264,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,6.564966457643844,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3730704942232426,1,6.950059386342001,0.04838079162705311,0.12208663221693325,2,6.1190491945567835,2.808743730225877,4.674433012700302,3.1428429254599144,nan,nan,0,0.04395723785376914,0,6a1e7e50dc8a564e,512,61.51663942651771,8,0,0,0,0,0,nan,-1,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,7.4241976945535315,2.2282308309058374,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,7.219915405508518,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.526578755625747,0,7.2203344591645635,0.08729765741289444,0.04284560258167165,4,7.422289436684981,2.2275294120367986,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.08659492284995748,0,daca05125ab2755f,512,48.372199582059736,8,12,1,528,33,32,0.7330440998121014,127,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,7.428796475048956,2.2298997579018027,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,7.327770642097647,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4821171451238321,1,7.3278064980234845,0.09105969747519924,0.029972543891692696,4,7.427474412135947,2.2292995655004444,6.137242304290757,2.8685097516386144,nan,nan,0,0.09058998181791346,0,daca05125ab2755f,512,44.700232731094246,8,0,0,0,0,0,nan,-1,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,7.4297668199160665,2.2310149879851897,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,7.423244777151568,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46161732757202806,1,7.423270480241417,0.0911504431087416,0.02937876828023561,4,7.428465391525222,2.2304174131633006,6.205098567218218,2.8728261188560356,nan,nan,0,0.0906899279642752,0,daca05125ab2755f,512,44.5943022620325,8,0,0,0,0,0,nan,-1,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,7.429787579042128,2.231591385224417,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,7.461834380680201,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46332616284889083,1,7.46185784073302,0.09098910118927325,0.029327604593754542,4,7.428485794987206,2.2309929381530242,6.23036815478936,2.8777679017205555,nan,nan,0,0.0905296073633905,0,daca05125ab2755f,512,44.65018258378373,8,0,0,0,0,0,nan,-1,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,7.42985082091785,2.2317268140507247,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,7.475605442989481,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4654728072358288,1,7.475628595817536,0.09096957844931705,0.029321651576166594,4,7.428548878027291,2.231128143378569,6.238536922683064,2.8828893551859838,nan,nan,0,0.09051018606765653,0,daca05125ab2755f,512,44.65711139381642,8,0,0,0,0,0,nan,-1,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,1,1,1,8.243169657276495,1.1218123088055738,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,5.4183478458145755,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3151035962978243,1,5.458126310785824,0.08347573647167245,0.25921524784388034,5,8.17118103886612,1.0420553849599716,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.07131351057380066,0,b3f4525bc8b8f4a5,512,63.376468875713755,8,12,1,528,33,32,0.6100576944116991,176,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,1,1,1,8.241840955960496,1.1167578671632958,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,5.432942265654683,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30678876559532453,1,5.468778830328435,0.08597802225133684,0.2549895026444118,5,8.171414295851072,1.039831541769,7.761402624521035,2.678099417447205,nan,nan,0,0.07424661392268674,0,b3f4525bc8b8f4a5,512,58.59045846363662,8,0,0,0,0,0,nan,-1,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,1,1,1,8.241620033046928,1.1158589801813534,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,5.445812772756988,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29692465471619117,1,5.481411558313067,0.08611980287706159,0.25460047931562935,5,8.17135051091562,1.0392519250494625,7.761809677319955,2.6827187110635777,nan,nan,0,0.07440876965337274,0,b3f4525bc8b8f4a5,512,58.37093569027231,8,0,0,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,1,1,1,8.241535402153676,1.115531931164059,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,5.452729092327325,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29255320133906165,1,5.488286033969094,0.08612380672670461,0.2545450854149271,5,8.171278646374835,1.0389865436337808,7.762046597964363,2.688009043087361,nan,nan,0,0.07441392951832525,0,b3f4525bc8b8f4a5,512,58.358883429368625,8,0,0,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,1,1,1,8.241512286033567,1.1154336877091542,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,5.455040857899046,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29122075374865414,1,5.4905544838091105,0.08612323844406009,0.25452971139058495,5,8.171258888422834,1.0389074684149444,7.7602707554821695,2.693491032534563,nan,nan,0,0.0744133971423941,0,b3f4525bc8b8f4a5,512,58.35858594946931,8,0,0,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6367169503050796,0,5.150935924497962,0.07916666666666669,0.0,1,2.982191446175133,4.58699074543391,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666669,0,60cbf5c6bd3b273a,260,13.292595266387389,8,12,1,528,33,32,0.6327964625767568,185,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.636342982992731,0,5.153871505021943,0.07915615353714814,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.07915615353714814,0,60cbf5c6bd3b273a,260,13.296106181078484,8,0,0,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6341465642502264,0,5.1551203656758355,0.07915716793396331,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396331,0,60cbf5c6bd3b273a,260,13.295767359657583,8,0,0,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6362089499868089,0,5.155976702619806,0.07915686812924852,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924852,0,60cbf5c6bd3b273a,260,13.295867496944162,8,0,0,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6432794740467543,0,5.160582719992699,0.07915682079069132,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069132,0,60cbf5c6bd3b273a,260,13.295883308518306,8,0,0,0,0,0,nan,-1,0,0
