epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,1,1,1,1.9651217252373259,1.2644455763284583,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,3.952524259937724,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.42174094143943985,1,3.5550990940525042,0.07214686075662204,0.07760051821090225,3,3.2851769088800995,2.1522975130251787,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.07204092114114563,0,da26416811a3d5cf,268,36.3797317754815,8,12,1,390,17,16,118,0.2795902720162745,85,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,1,1,1,1.9655764787155992,1.2758754981813067,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,3.9706791199735747,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.40702800881204504,1,3.9706791199735747,0.0761204502156056,0.0,1,1.9655764787155992,1.2758754981813067,2.7992336434849636,3.872751816434111,nan,nan,0,0.0761204502156056,0,da26416811a3d5cf,268,33.19955200165675,8,0,0,0,0,0,0,nan,-1,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,1,1,1,1.9654848526626254,1.2794468087383262,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,3.9712483687351963,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4066822358448258,1,3.9712483687351963,0.07638600602442824,0.0,1,1.9654848526626254,1.2794468087383262,2.7984202360446475,3.875946808143127,nan,nan,0,0.07638600602442824,0,da26416811a3d5cf,268,33.0239231647199,8,0,0,0,0,0,0,nan,-1,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,1,1,1,1.9656162349318547,1.2802984414887564,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,3.98096528867751,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3990630186488832,1,3.98096528867751,0.0764196469433246,0.0,1,1.9656162349318547,1.2802984414887564,2.806213529699768,3.879610208024698,nan,nan,0,0.0764196469433246,0,da26416811a3d5cf,268,33.001664186795274,8,0,0,0,0,0,0,nan,-1,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,1,1,1,1.9656118631947512,1.2806295361102795,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,3.979368867123579,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3997089077338656,1,3.979368867123579,0.07642062710110763,0.0,1,1.9656118631947512,1.2806295361102795,2.8025256514549035,3.883410359678399,nan,nan,0,0.07642062710110763,0,da26416811a3d5cf,268,33.00107780474576,8,0,0,0,0,0,0,nan,-1,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,2.9900276903118783,2.9199446079237563,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,0.670900104337262,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.44958179217056654,1,0.6906817143906343,0.04816884478082082,0.10631042054983184,3,2.9819785383137525,2.929862049312511,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.04396907266263673,0,2936548eecd098cd,401,63.228506356730556,8,12,1,524,17,16,252,0.4102176625754121,216,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,2.9797120681254605,2.902997029537104,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,0.6673390642521765,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4554818532329357,1,0.6869864596370607,0.05037325258385473,0.10228418107287027,3,2.970831703817321,2.91211291479953,3.119802368110178,3.4481955702239153,nan,nan,0,0.04620342087286433,0,2936548eecd098cd,401,58.06583685219921,8,0,0,0,0,0,0,nan,-1,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,2.977027358432735,2.898881848810435,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,0.6663108435215136,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.45855912746928806,1,0.685967763785528,0.05051121630627679,0.10195619362395526,3,2.9681108259884934,2.9079626366975666,3.125009995011446,3.451783951486298,nan,nan,0,0.04634971817721418,0,2936548eecd098cd,401,57.76775696788074,8,0,0,0,0,0,0,nan,-1,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,2.9762391483475574,2.897645118760329,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,0.666625396658448,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4596914167703594,1,0.6863000682553997,0.050525071711507885,0.10192787740185953,3,2.9673238103555537,2.9067302696239836,3.127045929572931,3.4558971212947447,nan,nan,0,0.046364365346715106,0,2936548eecd098cd,401,57.739326507094475,8,0,0,0,0,0,0,nan,-1,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,2.9759774745210503,2.89728258645879,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,0.6684931820248894,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46231963069162946,1,0.6881783782573789,0.05052645755679289,0.10192537442622468,3,2.9670635095291105,2.9063701962056294,3.1307497522122483,3.4601626839851276,nan,nan,0,0.04636586932368691,0,2936548eecd098cd,401,57.73588700935542,8,0,0,0,0,0,0,nan,-1,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,0,1,1,6.153473381982497,2.8111106889590327,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,6.652511488980823,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22650637562531717,1,6.645360280686756,0.060672865229107385,0.12052229858895055,3,6.123161236534891,2.798254632597574,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.05280861765142657,0,daca05125ab2755f,512,48.02693780562068,8,12,1,528,17,16,256,0.22797390428576378,23,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,0,1,1,6.152290372394863,2.8220454536449573,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,6.696909584645777,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21916070605153912,1,6.6902185266282626,0.06387178678824279,0.11899496918762104,3,6.121855146857812,2.8094349171802904,4.461016016307509,3.1296622776171215,nan,nan,0,0.0556836398033316,0,daca05125ab2755f,512,44.25211516202992,8,0,0,0,0,0,0,nan,-1,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,0,1,1,6.153825214115309,2.8219625676029714,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,6.771075141144738,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17608465336110402,1,6.7645754266511595,0.06403469914332473,0.11876339784158248,3,6.123388625761918,2.809372434803518,4.518888540953368,3.133615782308128,nan,nan,0,0.05583842383785975,0,daca05125ab2755f,512,43.89242614577217,8,0,0,0,0,0,0,nan,-1,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,0,1,1,6.154085175991913,2.8222324039325164,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,6.866065717979112,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17177574784604485,1,6.859743286310864,0.06404753267517178,0.11874953539519406,3,6.123650630585676,2.8096481769599446,4.598291171453807,3.1381460194226714,nan,nan,0,0.05585073935859238,0,daca05125ab2755f,512,43.86199860909829,8,0,0,0,0,0,0,nan,-1,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,0,1,1,6.154120289976419,2.822411072306874,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,6.95553381699099,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21995083401881238,1,6.949369415908303,0.06405002012525846,0.11875282264992566,3,6.123686339363297,2.809828741752831,4.674433012700302,3.1428429254599144,nan,nan,0,0.05585293533899756,0,daca05125ab2755f,512,43.86105553917535,8,0,0,0,0,0,0,nan,-1,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,7.424080023599858,2.2280700453744937,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,7.219663170168917,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3900438118102578,1,7.219417441787938,0.14897081969261675,0.022277045623504486,3,7.4232835882369255,2.227637654692805,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.14840073376922155,0,daca05125ab2755f,512,23.23004008668896,8,12,1,528,17,16,256,0.3900437209687645,43,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,7.428690692754086,2.2297558947876714,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,7.327544563060133,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2947444389316021,1,7.327382350492757,0.15619760358588458,0.020546453249445738,3,7.427835723343749,2.2292993575375806,6.137242304290757,2.8685097516386144,nan,nan,0,0.15566688487323174,0,daca05125ab2755f,512,21.250846048553562,8,0,0,0,0,0,0,nan,-1,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,7.429664058386681,2.23087535211002,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,7.4230250075665944,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21813209362775587,1,7.422869190117629,0.15647500276819945,0.020486201321152864,3,7.4288070812969735,2.2304179448920234,6.205098567218218,2.8728261188560356,nan,nan,0,0.1559457944086189,0,daca05125ab2755f,512,21.17480859796712,8,0,0,0,0,0,0,nan,-1,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,7.429685526246604,2.231452641946864,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,7.461616069838664,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.19874412139030517,1,7.461460790752045,0.1562489537116904,0.0204971790059393,3,7.428828424601512,2.2309952768955523,6.23036815478936,2.8777679017205555,nan,nan,0,0.15572055536785198,0,daca05125ab2755f,512,21.21057683179404,8,0,0,0,0,0,0,nan,-1,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,7.429749032373447,2.231588431975882,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,7.475387674069997,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.1941878133561076,1,7.47523247549181,0.15622124124157294,0.020499094433477635,3,7.42889192639062,2.23113106559813,6.238536922683064,2.8828893551859838,nan,nan,0,0.15569293652221375,0,daca05125ab2755f,512,21.21503915367439,8,0,0,0,0,0,0,nan,-1,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,1,1,1,8.243162313613318,1.1218263508617061,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,5.418296530152653,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30123028736562785,1,5.440521381348495,0.12337015769558063,0.2075062030401954,4,8.199008313744816,1.0728181759128057,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.11285697878421032,0,b3f4525bc8b8f4a5,512,26.858090530860892,8,12,1,528,17,16,256,0.3012302850753133,47,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,1,1,1,8.241831601950256,1.1167693215060182,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,5.4328947477086205,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30408894932392744,1,5.4542025340325955,0.1282095716297097,0.20587450099111396,4,8.198117011552467,1.0687565695174823,7.761402624521035,2.678099417447205,nan,nan,0,0.1175305948514879,0,b3f4525bc8b8f4a5,512,24.805590217029557,8,0,0,0,0,0,0,nan,-1,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,1,1,1,8.241610225280805,1.115869732371507,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,5.445766560600148,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2966739493862508,1,5.46698942737827,0.12849618804499235,0.20562740164881124,4,8.197973256207671,1.0680244125307345,7.761809677319955,2.6827187110635777,nan,nan,0,0.11781084792465228,0,b3f4525bc8b8f4a5,512,24.695610423722645,8,0,0,0,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,1,1,1,8.241525460773781,1.1155424776742189,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,5.452683221692308,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2923093241959261,1,5.47388768438261,0.1285120110573761,0.2055940499059499,4,8.197894341785005,1.0677306444941779,7.762046597964363,2.688009043087361,nan,nan,0,0.11782519561655753,0,b3f4525bc8b8f4a5,512,24.689316254715596,8,0,0,0,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,1,1,1,8.241502304490828,1.1154441713546228,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,5.454995102369832,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2909784709871076,1,5.476173953900248,0.12851235810715533,0.20558398495620883,4,8.197872950482823,1.067643267471023,7.7602707554821695,2.693491032534563,nan,nan,0,0.11782531348674435,0,b3f4525bc8b8f4a5,512,24.68913425345147,8,0,0,0,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6362594206582818,0,5.150935924497962,0.07916666666666669,0.0,1,2.982191446175133,4.58699074543391,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666669,0,60cbf5c6bd3b273a,177,13.292504939353302,8,12,1,272,17,16,0,0.6327965298877277,217,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6358848165792458,0,5.153871505021943,0.07915615353714807,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.07915615353714807,0,60cbf5c6bd3b273a,177,13.296015349692356,8,0,0,0,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.633687510032363,0,5.1551203656758355,0.07915716793396331,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396331,0,60cbf5c6bd3b273a,177,13.295676577008162,8,0,0,0,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6357499893883718,0,5.155976702619806,0.07915686812924852,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924852,0,60cbf5c6bd3b273a,177,13.295776699892226,8,0,0,0,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6428204466850908,0,5.160582719992699,0.07915682079069132,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069132,0,60cbf5c6bd3b273a,177,13.295792509192117,8,0,0,0,0,0,0,nan,-1,0,0
