epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,0,1,1,5.080532329229859,5.087413173913361,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,2.4139733121023417,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.675230643350919,0,2.4129111779707153,0.03888368515695492,0.07044360314315655,2,5.077433750418153,5.087614839017105,2.7984202360446475,3.875946808143127,nan,nan,0,0.037216463282221696,0,e12283cbbd85fc2b,512,95.00336911276973,8,0,0,0,0,nan,-1,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,0,1,1,5.079771912464984,5.08636196810172,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,2.405911618333287,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6715251699432739,0,2.4048264778177533,0.03889158394286639,0.07044315443322645,2,5.076673933066791,5.086564648312699,2.806213529699768,3.879610208024698,nan,nan,0,0.03722401866425392,0,e12283cbbd85fc2b,512,94.98875022693026,8,0,0,0,0,nan,-1,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,0,1,1,5.079611894429024,5.085943318618462,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,2.407350507684562,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6707780181779381,0,2.406246416633174,0.03889207811255445,0.07044296605991175,2,5.076514133650295,5.086146250683173,2.8025256514549035,3.883410359678399,nan,nan,0,0.03722449270611876,0,e12283cbbd85fc2b,512,94.9877014532646,8,0,0,0,0,nan,-1,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,3.225319544383652,1.7899122367082945,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,4.4575882234951125,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7125753536102606,0,6.340049084380253,0.038726145272040075,0.1319075784497413,2,4.202738423807229,3.7318397960152163,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.03788131518894919,0,da26416811a3d5cf,512,74.12228007299404,8,12,1,432,27,0.709450039223141,215,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,3.2287305159383126,1.81119220259557,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,4.486261004857929,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7164437392836026,0,6.365746541629716,0.040210624160317426,0.1319122842030799,2,4.208530494643744,3.751264038193075,3.119802368110178,3.4481955702239153,nan,nan,0,0.037325454369479746,0,da26416811a3d5cf,512,71.38148224294305,8,0,0,0,0,nan,-1,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,3.2298178523299366,1.8165987100015915,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,4.496118437159224,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7179629842439782,0,6.374702869442562,0.04029714753217806,0.13191309966013529,2,4.210180224743229,3.756106572451314,3.125009995011446,3.451783951486298,nan,nan,0,0.037205566367575424,0,da26416811a3d5cf,512,71.33024059624067,8,0,0,0,0,nan,-1,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,3.2301513024637774,1.81823245534645,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,4.4990446833483375,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7189117065980349,0,6.377462756572634,0.04030675389257186,0.13191331558602762,2,4.2106714051056855,3.7575277702141774,3.127045929572931,3.4558971212947447,nan,nan,0,0.037188909866143816,0,da26416811a3d5cf,512,71.32782671826888,8,0,0,0,0,nan,-1,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,3.2302730546371534,1.8187247743933008,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,4.502543404754578,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7208227203268011,0,6.381098666746944,0.04030729638950173,0.13191336452649852,2,4.210842269458712,3.757944084040794,3.1307497522122483,3.4601626839851276,nan,nan,0,0.03718900127249289,0,da26416811a3d5cf,512,71.3267125029888,8,0,0,0,0,nan,-1,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,0,1,1,4.359407232909223,2.1734083698641324,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,6.22454257359904,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.48223397285549474,1,6.22454257359904,0.05012537557224161,0.0,1,4.359407232909223,2.1734083698641324,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.05012537557224161,0,6a1e7e50dc8a564e,512,60.55812360824583,8,12,1,432,27,0.6877726386501497,247,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,0,1,1,4.3612620253769645,2.199137649662735,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,6.275434733744991,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4531597088657689,1,6.275434733744991,0.051653858073397944,0.0,1,4.3612620253769645,2.199137649662735,4.461016016307509,3.1296622776171215,nan,nan,0,0.051653858073397944,0,6a1e7e50dc8a564e,512,57.212916080935905,8,0,0,0,0,nan,-1,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,0,1,1,4.3642641001887,2.1996476097540496,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,6.359146300928403,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4118454961850921,1,6.359146300928403,0.051725677399913565,0.0,1,4.3642641001887,2.1996476097540496,4.518888540953368,3.133615782308128,nan,nan,0,0.051725677399913565,0,6a1e7e50dc8a564e,512,57.02327489035769,8,0,0,0,0,nan,-1,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,0,1,1,4.36486517381124,2.200528662192339,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,6.465429717546157,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3785735369027355,1,6.465429717546157,0.05173099524884039,0.0,1,4.36486517381124,2.200528662192339,4.598291171453807,3.1381460194226714,nan,nan,0,0.05173099524884039,0,6a1e7e50dc8a564e,512,57.008570717768976,8,0,0,0,0,nan,-1,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,0,1,1,4.364987427830654,2.2009433479493037,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,6.5651504737780355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3730421936735446,1,6.5651504737780355,0.051731811203662575,0.0,1,4.364987427830654,2.2009433479493037,4.674433012700302,3.1428429254599144,nan,nan,0,0.051731811203662575,0,6a1e7e50dc8a564e,512,57.00722836475706,8,0,0,0,0,nan,-1,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,9.865024526301575,5.256638875540649,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,10.627464736127122,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8760648855064747,0,8.024990971681921,0.051340351782519146,0.13297980475113827,2,6.586550804187654,2.485534093004288,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.04937366367966166,0,33465dc613312f19,512,59.15081370494534,8,12,1,432,27,0.8760648855064747,223,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,9.876110030795138,5.263825693839073,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,10.741027646890107,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8481244393403521,0,8.138003171752878,0.05281969082342769,0.132985057025732,2,6.594458039842122,2.4893125571754213,6.137242304290757,2.8685097516386144,nan,nan,0,0.05100249491628572,0,33465dc613312f19,512,55.8818948789492,8,0,0,0,0,nan,-1,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,9.878577427907526,5.266450623137916,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,10.841156530870022,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8328412464857329,0,8.24102157927394,0.05289757524949812,0.13298680187152154,2,6.596136088475033,2.4909646017374945,6.205098567218218,2.8728261188560356,nan,nan,0,0.05102129307086014,0,33465dc613312f19,512,55.77890600874355,8,0,0,0,0,nan,-1,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,9.878867290857388,5.268015763654516,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,10.881331519949931,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8324081081292278,0,8.28184267144347,0.05294311979679458,0.1329878167868352,2,6.596243075856279,2.4925361948294142,6.23036815478936,2.8777679017205555,nan,nan,0,0.050917385036816455,0,33465dc613312f19,512,55.807447046866734,8,0,0,0,0,nan,-1,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,9.879047387819455,5.268324905695764,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,10.896056242963526,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.834463322274834,0,8.296407742451951,0.052948385471874776,0.13298801336661054,2,6.596355029169395,2.492785586316549,6.238536922683064,2.8828893551859838,nan,nan,0,0.050904904455514315,0,33465dc613312f19,512,55.811086002990585,8,0,0,0,0,nan,-1,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,0,1,1,8.25036253095159,3.078371067516814,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,8.541573885803224,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8712506792211986,0,8.541758584532552,0.16022056778212962,0.027806348123633366,2,8.248661751213579,3.0788198586057343,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.1591888181413423,0,86b1938a14e21d03,512,18.458729373790238,8,12,1,432,27,1.1791773709733193,250,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,0,1,1,8.258833347796202,3.091770519480916,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,8.556760572494692,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8770817809256858,0,8.556945529934021,0.1649929551082178,0.02780675287036771,2,8.25713598031858,3.0922209538026446,7.761402624521035,2.678099417447205,nan,nan,0,0.16393042503235786,0,86b1938a14e21d03,512,17.4165523104113,8,0,0,0,0,nan,-1,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,0,1,1,8.26122657563159,3.09450693334677,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,8.569455566674051,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8825462493197883,0,8.569639936067295,0.16524971038924527,0.027806666569645918,2,8.259530141639207,3.0949576627653266,7.761809677319955,2.6827187110635777,nan,nan,0,0.16418552913886253,0,86b1938a14e21d03,512,17.36412906546993,8,0,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,0,1,1,8.261834387929492,3.0955430796686616,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,8.575858769592212,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8874092221280107,0,8.576042496234987,0.1652605416778518,0.027806671781286683,2,8.26013819787378,3.0959938652340173,7.762046597964363,2.688009043087361,nan,nan,0,0.16419628900961622,0,86b1938a14e21d03,512,17.361804988304673,8,0,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,0,1,1,8.262027455864747,3.095857383264627,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,8.577491926827877,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8902236466566121,0,8.57767494356506,0.16526020487406748,0.02780667048268465,2,8.260331341625028,3.0963081929747327,7.7602707554821695,2.693491032534563,nan,nan,0,0.1641959540840208,0,86b1938a14e21d03,512,17.361848942657353,8,0,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6517689846457129,0,5.150935924497962,0.07916666666666662,0.0,1,2.982191446175133,4.58699074543391,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666662,0,60cbf5c6bd3b273a,410,13.295210101065527,8,12,1,432,27,0.6517689846457129,214,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6513988956254568,0,5.153871505021943,0.0791561535371481,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.0791561535371481,0,60cbf5c6bd3b273a,410,13.29873561885219,8,0,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6492085122904103,0,5.1551203656758355,0.07915716793396338,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396338,0,60cbf5c6bd3b273a,410,13.298395386298308,8,0,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6512702746353717,0,5.155976702619806,0.07915686812924856,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924856,0,60cbf5c6bd3b273a,410,13.298495940598135,8,0,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6583406066619742,0,5.160582719992699,0.07915682079069136,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069136,0,60cbf5c6bd3b273a,410,13.29851181802141,8,0,0,0,0,nan,-1,0,0
