epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,0,1,1,3.3016835794963355,2.168543276909623,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,3.56585856153079,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43096256092736185,1,3.5537567506846326,0.07507233633358538,0.08126503529482304,3,3.2838384973323698,2.151023415088676,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.07093807718969293,0,547e188f4bbcc6ae,300,37.558303248280936,8,12,1,528,33,32,0.8632105536790591,150,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,0,1,1,3.2956265640711395,2.161809191826419,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,3.5755495332159137,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4152726480474693,1,3.563688159464613,0.07846082064382189,0.07891613726105251,3,3.277875458790538,2.144322939837746,2.7992336434849636,3.872751816434111,nan,nan,0,0.0742659279438036,0,547e188f4bbcc6ae,300,34.635203732337395,8,0,0,0,0,0,nan,-1,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,0,1,1,3.2941942311536065,2.160038840901945,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,3.5751521833035746,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.41452610844093135,1,3.5633024793627586,0.07862341353339786,0.078841888148239,3,3.276446627647838,2.1425499276109297,2.7984202360446475,3.875946808143127,nan,nan,0,0.07442420973869905,0,547e188f4bbcc6ae,300,34.517119460714106,8,0,0,0,0,0,nan,-1,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,0,1,1,3.2937707310081836,2.1595708103133333,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,3.583894370941761,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4068047903742295,1,3.572057790967112,0.07864332191955518,0.07883095854897387,3,3.2760236590847667,2.1420816044056035,2.806213529699768,3.879610208024698,nan,nan,0,0.07444361217732715,0,547e188f4bbcc6ae,300,34.502991319834656,8,0,0,0,0,0,nan,-1,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,0,1,1,3.2936456797078306,2.159412716454829,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,3.5847667787095285,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4074388405264968,1,3.5729169779528482,0.07864397021731007,0.07883230237082464,3,3.27589868235252,2.141923082997793,2.8025256514549035,3.883410359678399,nan,nan,0,0.07444423507157637,0,547e188f4bbcc6ae,300,34.50249229121756,8,0,0,0,0,0,nan,-1,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,4.8874196737241995,2.7013556795014275,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,3.524510967579127,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29280889983301234,1,4.392167968327623,0.046010266437563715,0.1755013336901412,5,3.321287144999539,1.8585982199550994,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.044250177002242715,0,af70182af39ee356,494,62.81489254481198,8,12,1,528,33,32,0.6785562460241906,310,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,4.881014919599601,2.691865999899904,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,3.5332929346587765,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3180795585432041,1,4.417613123603749,0.047955768314754746,0.17316427608128945,5,3.3229302410091575,1.877492002441252,3.119802368110178,3.4481955702239153,nan,nan,0,0.046308278197224904,0,af70182af39ee356,494,58.072190258078706,8,0,0,0,0,0,nan,-1,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,4.879435917548106,2.6893875422898335,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,3.5371542515402945,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3258632558813496,1,4.432802969552578,0.047242907736843816,0.13455804049463976,3,3.3265892228422858,1.8914584687941736,3.125009995011446,3.451783951486298,nan,nan,0,0.04641039024837183,0,af70182af39ee356,494,57.87525724593352,8,0,0,0,0,0,nan,-1,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,4.8789790653349145,2.6887250490161803,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,3.5377482236241744,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3284385004132967,1,4.4352722485496745,0.04725260740683958,0.1345523916813801,3,3.32669179431658,1.8927330150829569,3.127045929572931,3.4558971212947447,nan,nan,0,0.04642039564212638,0,af70182af39ee356,494,57.85645579148928,8,0,0,0,0,0,nan,-1,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,4.878835543821593,2.6885287578441632,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,3.5380304208097124,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.33064140002715087,1,4.438124589458153,0.047253558231599636,0.13455270385021662,3,3.326733542236513,1.8931103302047858,3.1307497522122483,3.4601626839851276,nan,nan,0,0.046421431139199866,0,af70182af39ee356,494,57.854411190504315,8,0,0,0,0,0,nan,-1,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,1,1,1,5.013885356573991,1.1769388560514686,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,5.017124347721676,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2265277927682421,1,5.017124347721676,0.04567211215197427,0.0,1,5.013885356573991,1.1769388560514686,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.04567211215197427,0,0ae48e8b188d86f5,512,62.56448089872335,8,12,1,528,33,32,0.6253141330058138,359,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,1,1,1,5.011689536820128,1.1874678916026733,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,5.0650284750092505,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24301889582413355,1,5.0650284750092505,0.04769046140940584,0.0,1,5.011689536820128,1.1874678916026733,4.461016016307509,3.1296622776171215,nan,nan,0,0.04769046140940584,0,0ae48e8b188d86f5,512,57.8319768039767,8,0,0,0,0,0,nan,-1,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,1,1,1,5.012365053933369,1.187545633116554,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,5.143410347105737,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2856728609233496,1,5.143410347105737,0.04778708693412162,0.0,1,5.012365053933369,1.187545633116554,4.518888540953368,3.133615782308128,nan,nan,0,0.04778708693412162,0,0ae48e8b188d86f5,512,57.555855463694414,8,0,0,0,0,0,nan,-1,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,1,1,1,5.012441903866759,1.1878647342506865,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,5.243027786069694,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3599922297853094,1,5.243027786069694,0.04779427081005051,0.0,1,5.012441903866759,1.1878647342506865,4.598291171453807,3.1381460194226714,nan,nan,0,0.04779427081005051,0,0ae48e8b188d86f5,512,57.534341479604656,8,0,0,0,0,0,nan,-1,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,1,1,1,5.012435864123535,1.1880262465722862,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,5.336737019504753,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3730550190590789,1,5.336737019504753,0.04779536852860896,0.0,1,5.012435864123535,1.1880262465722862,4.674433012700302,3.1428429254599144,nan,nan,0,0.04779536852860896,0,0ae48e8b188d86f5,512,57.53262583223315,8,0,0,0,0,0,nan,-1,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,1,1,1,6.40179064165559,1.4391362929324365,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,4.926904383341961,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5265787492605312,0,4.922923616427052,0.07964485697812164,0.08479279844173902,3,6.3832369197596925,1.4232515785163289,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.07465760892685587,0,b3f4525bc8b8f4a5,512,49.33292556661029,8,12,1,528,33,32,0.732890886743669,128,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,1,1,1,6.39771534572433,1.4364118882160135,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,5.033451563649143,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.48211714268280675,1,5.029300944379046,0.08187487720413542,0.08346214450182869,3,6.378083320466189,1.4196690222989827,6.137242304290757,2.8685097516386144,nan,nan,0,0.07687394283127802,0,b3f4525bc8b8f4a5,512,45.79197552618923,8,0,0,0,0,0,nan,-1,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,1,1,1,6.396652985202141,1.4355519603117841,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,5.130021114441576,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4616173290938256,1,5.126006453849202,0.08193704202964194,0.08344053391891011,3,6.376967609317308,1.4187562614425415,6.205098567218218,2.8728261188560356,nan,nan,0,0.0769330854398864,0,b3f4525bc8b8f4a5,512,45.687142491381564,8,0,0,0,0,0,nan,-1,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,1,1,1,6.396291107380384,1.4344948054765927,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,5.169197092456346,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4633261656025784,1,5.165227297832106,0.08199211800218463,0.08344691725544336,3,6.3766026928115895,1.4176909407996587,6.23036815478936,2.8777679017205555,nan,nan,0,0.07698468731080148,0,b3f4525bc8b8f4a5,512,45.71071054776981,8,0,0,0,0,0,nan,-1,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,1,1,1,6.396193424559499,1.4343393375671323,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,5.18361938148841,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4654728106574195,1,5.179660884100249,0.08199857688129217,0.0834475626871053,3,6.376505005854959,1.4175342914149212,6.238536922683064,2.8828893551859838,nan,nan,0,0.07699073785835407,0,b3f4525bc8b8f4a5,512,45.71375771853901,8,0,0,0,0,0,nan,-1,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,1,1,1,8.243174600982949,1.1218035536014956,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,5.4183805577868975,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3151424348891233,1,5.456430396921014,0.09754695450865293,0.25591898259775797,5,8.173210268052307,1.0443825015030266,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.08386562700481572,0,b3f4525bc8b8f4a5,512,52.53953632491914,8,12,1,528,33,32,0.6100576805815018,160,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,1,1,1,8.241846709566857,1.1167509846624613,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,5.432971975710402,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30682056838099425,1,5.467692386885876,0.10071199079746435,0.252125194801059,5,8.173279775957008,1.0418493820597625,7.761402624521035,2.678099417447205,nan,nan,0,0.08738556542276456,0,b3f4525bc8b8f4a5,512,48.495501084827275,8,0,0,0,0,0,nan,-1,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,1,1,1,8.24162597068432,1.1158525586993366,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,5.445841647279509,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2969543662829232,1,5.480350482913191,0.1008889734457306,0.25175552007006347,5,8.173207136917746,1.0412525065833587,7.761809677319955,2.6827187110635777,nan,nan,0,0.08758014222243014,0,b3f4525bc8b8f4a5,512,48.31287478701947,8,0,0,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,1,1,1,8.24154139105918,1.1155256467971415,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,5.452757727524752,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29258210439083193,1,5.487227978446793,0.10089469775068752,0.2517031973577036,5,8.173134338499649,1.0409843317489713,7.762046597964363,2.688009043087361,nan,nan,0,0.08758665292286683,0,b3f4525bc8b8f4a5,512,48.3023271228325,8,0,0,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,1,1,1,8.2415182911398,1.1154274460738036,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,5.4550694153710015,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2912494677673047,1,5.489497788283743,0.10089412872540097,0.2516884737071771,5,8.17311439040016,1.0409045707047735,7.7602707554821695,2.693491032534563,nan,nan,0,0.08758607429638407,0,b3f4525bc8b8f4a5,512,48.30197441043252,8,0,0,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.641787482705748,0,5.150935924497962,0.07916666666666666,0.0,1,2.982191446175133,4.58699074543391,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666666,0,60cbf5c6bd3b273a,168,13.290244029177288,8,12,1,528,33,32,0.641787482705748,403,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6414194732736079,0,5.153871505021943,0.0791561535371481,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.0791561535371481,0,60cbf5c6bd3b273a,168,13.293741817586055,8,0,0,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6392311359289052,0,5.1551203656758355,0.07915716793396331,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396331,0,60cbf5c6bd3b273a,168,13.293404264587794,8,0,0,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6412926648369238,0,5.155976702619806,0.07915686812924852,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924852,0,60cbf5c6bd3b273a,168,13.293504027034347,8,0,0,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6483638966669081,0,5.160582719992699,0.07915682079069129,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069129,0,60cbf5c6bd3b273a,168,13.293519779418805,8,0,0,0,0,0,nan,-1,0,0
