epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,0,1,1,2.5839416369809767,2.286297039584354,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,5.015888130411764,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.42969264906745025,1,4.991662084037177,0.04587269337422081,0.17241434936234645,4,2.5536188928881174,2.265166949793093,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.03761032248649962,0,a0cf3f434dab585f,512,91.45216093567531,8,12,1,448,7,0.7671212473491841,446,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,0,1,1,2.5890066283403352,2.3017270942332595,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,5.035473478080918,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.41415480186049175,1,5.012225029336225,0.04711254003353799,0.17088750973039527,4,2.5595478223971844,2.2815720961896755,2.7992336434849636,3.872751816434111,nan,nan,0,0.03870764725699239,0,a0cf3f434dab585f,512,87.65830536146946,8,0,0,0,0,nan,-1,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,0,1,1,2.589921898910265,2.306432594031493,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,5.036211394855065,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4134432780124241,1,5.013172195284982,0.04717426173978949,0.170452299941338,4,2.5606201754908042,2.2864812454141634,2.7984202360446475,3.875946808143127,nan,nan,0,0.03876937796632006,0,a0cf3f434dab585f,512,87.49197960245307,8,0,0,0,0,nan,-1,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,0,1,1,2.5904149132212635,2.307534905695527,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,5.04597358440462,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.405738053633274,1,5.022928548303753,0.04718387368020766,0.1703992565528321,4,2.5611352778222805,2.2876013328374927,2.806213529699768,3.879610208024698,nan,nan,0,0.03877591189300806,0,a0cf3f434dab585f,512,87.47410509635478,8,0,0,0,0,nan,-1,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,0,1,1,2.590499663531097,2.3079739303475164,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,5.043744961885111,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4063697680131057,1,5.020706272040048,0.04718365382424699,0.1703624975705129,4,2.5612323895978717,2.288056047157565,2.8025256514549035,3.883410359678399,nan,nan,0,0.03877640973127221,0,a0cf3f434dab585f,512,87.47290234251643,8,0,0,0,0,nan,-1,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,3.763100814838868,2.890283684092765,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,5.551024079990139,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.361803569364673,1,5.514959830899604,0.05965482935116819,0.11614646388044071,4,3.73006952268386,2.8545557607902645,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.0531391120567323,0,a0cf3f434dab585f,512,56.98303122941632,8,12,1,448,7,0.5957532990451516,445,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,3.772062547616033,2.9157130623439445,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,5.582695612621014,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3753939524904402,1,5.545181689548738,0.06077604952557132,0.11633204235810143,4,3.737331362988068,2.878648924761186,3.119802368110178,3.4481955702239153,nan,nan,0,0.05416798709361957,0,a0cf3f434dab585f,512,54.22054787173146,8,0,0,0,0,nan,-1,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,3.774589169796077,2.922161817271389,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,5.59329387722348,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.380368202128686,1,5.555517709706087,0.060798282077218976,0.11683286834855304,4,3.739614513140511,2.884842154515121,3.125009995011446,3.451783951486298,nan,nan,0,0.05418133678944882,0,a0cf3f434dab585f,512,54.11320569193667,8,0,0,0,0,nan,-1,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,3.7753439950542553,2.9240702069710283,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,5.596486801149877,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.38143729072518423,1,5.558641887153229,0.06079485523414193,0.11698986931229399,4,3.7403081909728613,2.8866822349488714,3.127045929572931,3.4558971212947447,nan,nan,0,0.05417667214496937,0,a0cf3f434dab585f,512,54.10386383137359,8,0,0,0,0,nan,-1,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,3.7755972058978546,2.9246396914610386,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,5.600183769672467,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3812972657875714,1,5.562322001073654,0.06079686350695634,0.11703442606416331,4,3.7405469410159657,2.8872351435230663,3.1307497522122483,3.4601626839851276,nan,nan,0,0.054178699237160906,0,a0cf3f434dab585f,512,54.1024731403304,8,0,0,0,0,nan,-1,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,1,1,1,4.553435183252697,0.994867017472976,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,3.9689103902348184,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.055611063048553,0,3.9669790369931053,0.07702970218287361,0.10254427893472111,4,4.543514229239817,0.9769314032926849,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.0688429590917754,0,2f3a0bf36060d1bf,512,50.321135972183285,8,12,1,448,7,0.44022212998624466,406,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,1,1,1,4.550138465846338,0.9806585694381416,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,4.021957374042712,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.106252858863667,0,4.019590072882217,0.0765440082523781,0.1049623191219713,5,4.53958986097175,0.961555807374534,4.461016016307509,3.1296622776171215,nan,nan,0,0.06807520179440806,0,2f3a0bf36060d1bf,512,48.63167091417124,8,0,0,0,0,nan,-1,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,1,1,1,4.549956563724605,0.9795372322086948,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,4.101522927839797,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.1893041544424605,0,4.099033041217858,0.07735836087283121,0.10424642659799735,5,4.5394972014111685,0.9607383013900029,4.518888540953368,3.133615782308128,nan,nan,0,0.06890769733053968,0,2f3a0bf36060d1bf,512,48.21240419370356,8,0,0,0,0,nan,-1,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,1,1,1,4.54985540575586,0.9789199667498233,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,4.200835487375167,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.2787509943279691,0,4.1983873114760035,0.07743360305065813,0.10417149148446764,5,4.539401103349806,0.9601558712457076,4.598291171453807,3.1381460194226714,nan,nan,0,0.06898472839492671,0,2f3a0bf36060d1bf,512,48.17535136041365,8,0,0,0,0,nan,-1,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,1,1,1,4.549810111391356,0.9786581185599534,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,4.2940281812890015,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.3512254644491606,0,4.291649247041933,0.0774254899619811,0.10417427148685679,5,4.539352663229258,0.9598944697711764,4.674433012700302,3.1428429254599144,nan,nan,0,0.06897626678101161,0,2f3a0bf36060d1bf,512,48.17756876742886,8,0,0,0,0,nan,-1,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,6.626762324361221,2.470154862800275,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,8.017680224546176,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.4964309169356216,0,8.02272967510613,0.10152896215569972,0.13530858439898608,3,6.58436219680325,2.483423483516323,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.08331058950103837,0,86b1938a14e21d03,512,43.857545346383986,8,12,1,448,7,0.5036943199745962,435,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,6.634698972853874,2.4741534633483817,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,8.130879157424257,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.4409374368797836,0,8.135942970894897,0.10408502678070335,0.13387114115308385,3,6.59275353057428,2.4873343641350565,6.137242304290757,2.8685097516386144,nan,nan,0,0.08546809581549836,0,86b1938a14e21d03,512,41.58216962045843,8,0,0,0,0,nan,-1,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,6.636380818940437,2.475864489073766,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,8.233879128005238,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.3946064330292751,0,8.239016345036559,0.1041908051176263,0.13383273210222055,3,6.594467893400022,2.489040412851746,6.205098567218218,2.8728261188560356,nan,nan,0,0.08555240045352235,0,86b1938a14e21d03,512,41.497867398955734,8,0,0,0,0,nan,-1,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,6.636486141986017,2.4774324126510354,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,8.274697251179767,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.380710769694803,0,8.279839343500687,0.10423572319480226,0.1338324410388747,3,6.594578828433783,2.4906134485063878,6.23036815478936,2.8777679017205555,nan,nan,0,0.08558889675618227,0,86b1938a14e21d03,512,41.4783029267721,8,0,0,0,0,nan,-1,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,6.63659799160968,2.4776848044263566,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,8.289273939300662,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.3775396686938493,0,8.294407601743798,0.10424087223320774,0.13383259087311972,3,6.594693095848719,2.490866086138038,6.238536922683064,2.8828893551859838,nan,nan,0,0.08559308277886148,0,86b1938a14e21d03,512,41.47614354333959,8,0,0,0,0,nan,-1,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,0,1,1,8.250037191542829,3.077812981473717,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,8.541011065703238,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.295725369735627,0,6.649506115244705,0.15482769475184854,0.04406366976774105,3,6.977602077809594,1.4481449249461968,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.15307018690781704,0,86b1938a14e21d03,512,13.317947578381077,8,12,1,448,7,0.6050642078778825,439,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,0,1,1,8.258544970159434,3.0912726718473835,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,8.556258861435742,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.2937706340776485,0,6.665108366781625,0.15991987520697648,0.04408543300241083,3,6.981941376719343,1.4622650518095774,7.761402624521035,2.678099417447205,nan,nan,0,0.15809437382429198,0,86b1938a14e21d03,512,12.488797886334089,8,0,0,0,0,nan,-1,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,0,1,1,8.260947499755487,3.0940241708737,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,8.568969168604198,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.294347838410492,0,6.677741553714028,0.16017519722417792,0.0440764371350864,3,6.983233267002431,1.465229978060029,7.761809677319955,2.6827187110635777,nan,nan,0,0.15834981299453665,0,86b1938a14e21d03,512,12.449219242614909,8,0,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,0,1,1,8.261558078487257,3.0950648022215232,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,8.575376925120018,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.2964810734184256,0,6.684169142052051,0.1601920318066324,0.04408102026262271,3,6.983549582193716,1.466245462071491,7.762046597964363,2.688009043087361,nan,nan,0,0.15836574799335365,0,86b1938a14e21d03,512,12.446670421420063,8,0,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,0,1,1,8.261752003273955,3.0953804954223565,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,8.577011493294835,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.299053897950909,0,6.68572339569515,0.16019290760330004,0.04408239413774618,3,6.983651640063785,1.4665707232786442,7.7602707554821695,2.693491032534563,nan,nan,0,0.15836645954754872,0,86b1938a14e21d03,512,12.446544873690238,8,0,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6517689846457129,0,6.033047613162616,0.07927827380952383,0.011144142618345735,2,2.2191084047847385,5.048237535555227,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666669,0,60cbf5c6bd3b273a,445,13.295346335102941,8,12,1,448,7,0.6517689846457129,390,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6513988956254568,0,6.03642885291065,0.07926804228168874,0.011222688533379118,2,2.217820530945117,5.048908994607205,7.383300340107547,2.5192272188702924,nan,nan,0,0.07915615353714807,0,60cbf5c6bd3b273a,445,13.29887261386814,8,0,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6492085122904103,0,6.0381101055625885,0.0792690295071607,0.011232664882765586,2,2.2174161039857356,5.049287520340421,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396328,0,60cbf5c6bd3b273a,445,13.298532307778995,8,0,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6512702746353717,0,6.038948050611153,0.0792687377329294,0.011236866344007898,2,2.217620194524531,5.049286977908344,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924856,0,60cbf5c6bd3b273a,445,13.298632883809677,8,0,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6583406066619742,0,6.043180886370146,0.0792686916623692,0.011238175198513065,2,2.2176297159400646,5.049312486533385,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069129,0,60cbf5c6bd3b273a,445,13.298648764664435,8,0,0,0,0,nan,-1,0,0
