epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,1,1,1,0.9313609135825832,0.6164653460983718,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,3.1249325477523024,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20525777567896733,1,3.4691603079890485,0.061770857856865244,0.32835820690472584,7,2.2326372097093925,1.1634982805792273,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.03668329245276432,0,093357b6c4bec9b6,256,62.604012176800964,8,12,1,128,0.6891756241139185,80,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,1,1,1,0.9315010841080564,0.6314292044501548,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,3.1454806848152113,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2094637416713925,1,3.490478780049444,0.06357839347155447,0.32786745199054157,7,2.232317166094928,1.1705154306669554,2.7992336434849636,3.872751816434111,nan,nan,0,0.037812423724915285,0,093357b6c4bec9b6,256,58.15862182061917,8,0,0,0,nan,-1,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,1,1,1,0.9313756549872256,0.6358365498493358,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,3.1461242879286155,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.20994740963060493,1,3.490826830271884,0.06364741320152492,0.3279013237701593,7,2.2316614991588324,1.1721325886159064,2.7984202360446475,3.875946808143127,nan,nan,0,0.03783991144017892,0,093357b6c4bec9b6,256,57.98969405769975,8,0,0,0,nan,-1,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,1,1,1,0.931468503674113,0.6368398368482983,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,3.156225734790553,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21332432716079464,1,3.5014391607932804,0.06365525983961001,0.32790755723424814,7,2.231515384248296,1.172379802188007,2.806213529699768,3.879610208024698,nan,nan,0,0.03784219216638183,0,093357b6c4bec9b6,256,57.97008535931961,8,0,0,0,nan,-1,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,1,1,1,0.931458307000824,0.6372592629018592,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,3.15331869569056,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21495911120351238,1,3.500086123596363,0.06365562235765197,0.327912476545249,7,2.2314493709219416,1.1725380223255715,2.8025256514549035,3.883410359678399,nan,nan,0,0.037842467581878966,0,093357b6c4bec9b6,256,57.96926860123645,8,0,0,0,nan,-1,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,1,1,1,3.175179366637066,1.013351414118268,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,3.4592243561324207,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5744172923517002,0,5.085053667386335,0.04890245229721538,0.32492336537187466,5,3.302939562531851,2.445777112374672,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.035401606513225686,0,2f3a0bf36060d1bf,256,67.438575816144,8,12,1,128,0.6094736308316854,32,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,4.432750733272189,2.600343877135385,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,2.719120323413654,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5523230523500008,0,5.109855168527664,0.0503110713972936,0.3265684702463864,5,3.3047836966990776,2.464520584099909,3.119802368110178,3.4481955702239153,nan,nan,0,0.03629728302799161,0,e7c71e6c76918972,256,63.232908453405045,8,0,0,0,nan,-1,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,4.430941900738197,2.5972348430088057,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,2.7224011381811297,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5443368371977023,0,5.118877971970285,0.05037439555517634,0.327101288722137,5,3.305872640021559,2.4694003580446178,3.125009995011446,3.451783951486298,nan,nan,0,0.036370121746945344,0,e7c71e6c76918972,256,63.05222812049844,8,0,0,0,nan,-1,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,4.430414974205272,2.5963579887951953,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,2.722776406718352,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5419006416905247,0,5.121650111402811,0.050379355248748925,0.3272702989361755,5,3.306232527935816,2.470861229353446,3.127045929572931,3.4558971212947447,nan,nan,0,0.03637786909232401,0,e7c71e6c76918972,256,63.034688481868315,8,0,0,0,nan,-1,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,4.430245660846071,2.5961042389215625,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,2.722311345997927,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5382669188867013,0,5.125292998607091,0.0503803925220615,0.3273314628657287,5,3.3063780875138167,2.471305357256675,3.1307497522122483,3.4601626839851276,nan,nan,0,0.03637841014450884,0,e7c71e6c76918972,256,63.032894864761445,8,0,0,0,nan,-1,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,0,1,1,5.074713413691692,3.3867957980143166,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,7.397195089887804,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22650142775764304,1,4.59603173078439,0.07132413153551481,0.2943632099727535,7,4.036108112240254,0.65791581755549,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.04956518394784051,0,aed6a1f78616dc25,256,56.54539376767079,8,12,1,128,1.0220007715817274,99,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,0,1,1,5.078672003140007,3.412937608045762,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,7.4485332180357124,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2431745264988445,1,4.647516882799234,0.07317755701664456,0.2938268548776436,7,4.034209723885897,0.679695653295293,4.461016016307509,3.1296622776171215,nan,nan,0,0.05168526112003489,0,aed6a1f78616dc25,256,52.55886451418676,8,0,0,0,nan,-1,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,0,1,1,5.082620268135498,3.4135213811694047,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,7.532486272086448,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28602273699744557,1,4.7303522767868476,0.07309601770029253,0.29382264132650376,7,4.035283700553943,0.6805753492481635,4.518888540953368,3.133615782308128,nan,nan,0,0.051778387852328155,0,aed6a1f78616dc25,256,52.31007599241879,8,0,0,0,nan,-1,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,0,1,1,5.083445714568025,3.414427291363117,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,7.638952199389359,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.36048473782150736,1,4.835146341097532,0.0730864583631634,0.29382995422427516,7,4.035422957280452,0.6813329300102959,4.598291171453807,3.1381460194226714,nan,nan,0,0.051785135430606054,0,aed6a1f78616dc25,256,52.29052397008616,8,0,0,0,nan,-1,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,0,1,1,5.083626442554891,3.414850185826548,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,7.738820469713391,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3727917893053916,1,4.933514625285867,0.07308828032343802,0.29383306435395806,7,4.035426150011738,0.6816390249513987,4.674433012700302,3.1428429254599144,nan,nan,0,0.05178635934616202,0,aed6a1f78616dc25,256,52.28930775127232,8,0,0,0,nan,-1,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,6.625211045218606,2.4678408753872536,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,8.015349282996532,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.4871511448067398,0,8.02025255925924,0.0565954116280785,0.13638390350254473,3,6.585752655415232,2.4803901917938895,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.04626793070851708,0,86b1938a14e21d03,256,54.91831956081103,8,12,1,128,3.099921702763932,88,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,6.633312231656385,2.472068852902831,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,8.12878170604694,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.5945844952625843,0,8.133799506801003,0.058320497121946466,0.13451115929680676,3,6.592121485133564,2.485058883828248,6.137242304290757,2.8685097516386144,nan,nan,0,0.04778146728791436,0,86b1938a14e21d03,256,51.50111149757538,8,0,0,0,nan,-1,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,6.635019447269695,2.473819898615964,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,8.23182189801895,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.6932740730531282,0,8.236921235079455,0.05838076252551418,0.13447953724415102,3,6.59375887426328,2.4868344953984822,6.205098567218218,2.8728261188560356,nan,nan,0,0.04782662052398645,0,86b1938a14e21d03,256,51.4055003185741,8,0,0,0,nan,-1,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,6.635117646752154,2.475366185772146,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,8.272619378276199,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.7330343448177976,0,8.277726642215955,0.05839107288702921,0.13448989310883422,3,6.593858340587412,2.488389966445874,6.23036815478936,2.8777679017205555,nan,nan,0,0.04783467807726539,0,86b1938a14e21d03,256,51.40385375700706,8,0,0,0,nan,-1,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,6.635229865950133,2.4756183509076872,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,8.287195918187413,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.7472258234080034,0,8.292295390513143,0.05839218127086131,0.13449110508825965,3,6.593972763777354,2.488642909539684,6.238536922683064,2.8828893551859838,nan,nan,0,0.04783554952353685,0,86b1938a14e21d03,256,51.4038526654091,8,0,0,0,nan,-1,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,1,1,1,6.9778987741546175,1.4492496107014645,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,6.649989621192352,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.9837319696014641,0,6.593581163524163,0.11354963117393221,0.31346253463914936,6,6.996048270427771,1.3541529358581472,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.092757749443792,0,c07392b1eed49dbd,256,35.727924906424676,8,12,1,128,2.816918508945959,112,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,1,1,1,6.982248396553473,1.4633882173637447,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,6.665615890181767,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.9981766639076712,0,6.629824725765726,0.11132111271028801,0.20076387387853972,8,6.988291507588417,1.4131339154860576,7.761402624521035,2.678099417447205,nan,nan,0,0.09724520269049425,0,c07392b1eed49dbd,256,32.929211229613244,8,0,0,0,nan,-1,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,1,1,1,6.983542899807737,1.4663579502481834,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,6.678255306350814,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.0108229607201835,0,6.642550182677516,0.11161241267590685,0.20057065181228653,8,6.989520642108815,1.4162113670679122,7.761809677319955,2.6827187110635777,nan,nan,0,0.0975382284577382,0,c07392b1eed49dbd,256,32.78481262921951,8,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,1,1,1,6.983860031667202,1.4673748858993274,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,6.684685516440881,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.017190890918516,0,6.64895887565653,0.11163094774469373,0.20059855815931282,8,6.989821383627732,1.4172148201934576,7.762046597964363,2.688009043087361,nan,nan,0,0.09755566190498269,0,c07392b1eed49dbd,256,32.77542926584912,8,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,1,1,1,6.9839623435138405,1.4677006459881041,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,6.686240754186464,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.0189458173709918,0,6.650508495348711,0.11163173612687442,0.20061249925690977,8,6.989918664609947,1.4175327412108594,7.7602707554821695,2.693491032534563,nan,nan,0,0.09755622891276122,0,c07392b1eed49dbd,256,32.77497032964876,8,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.8209075029112336,0,5.150935924497962,0.07916666666666666,0.0,1,2.982191446175133,4.58699074543391,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666666,0,60cbf5c6bd3b273a,140,13.292946776287321,8,12,1,128,2.8209075029112336,58,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.8204244774154046,0,5.153871505021943,0.0791561535371481,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.0791561535371481,0,60cbf5c6bd3b273a,140,13.296459653739497,8,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.8173337329608863,0,5.1551203656758355,0.07915716793396335,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396335,0,60cbf5c6bd3b273a,140,13.296120642652301,8,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.8194100097605497,0,5.155976702619806,0.07915686812924849,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924849,0,60cbf5c6bd3b273a,140,13.29622083598844,8,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.8265764749169233,0,5.160582719992699,0.07915682079069129,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069129,0,60cbf5c6bd3b273a,140,13.296236656413177,8,0,0,0,nan,-1,0,0
