epoch,target,source,observation_id,stage,beta,n_rows,log_evidence
35,integrity_lineage,tdcp_displacement,tow=553806.800->553807.000,0,1.0,14,
36,float_kf,doppler_velocity,tow=553807.200,0,1.0,3,
36,ddpr_guard,doppler_velocity,tow=553807.200,0,1.0,3,
36,basin_pf,doppler_velocity,tow=553807.200,0,1.0,3,-3.474017561099218
36,integrity_lineage,tdcp_displacement,tow=553807.000->553807.200,0,1.0,14,
37,float_kf,doppler_velocity,tow=553807.400,0,1.0,3,
37,ddpr_guard,doppler_velocity,tow=553807.400,0,1.0,3,
37,basin_pf,doppler_velocity,tow=553807.400,0,1.0,3,-2.4615122377194036
37,integrity_lineage,tdcp_displacement,tow=553807.200->553807.400,0,1.0,14,
38,float_kf,doppler_velocity,tow=553807.600,0,1.0,3,
38,ddpr_guard,doppler_velocity,tow=553807.600,0,1.0,3,
38,basin_pf,doppler_velocity,tow=553807.600,0,1.0,3,-2.392814444769404
38,integrity_lineage,tdcp_displacement,tow=553807.400->553807.600,0,1.0,14,
39,float_kf,doppler_velocity,tow=553807.800,0,1.0,3,
39,ddpr_guard,doppler_velocity,tow=553807.800,0,1.0,3,
39,basin_pf,doppler_velocity,tow=553807.800,0,1.0,3,-2.3857660068935784
39,integrity_lineage,tdcp_displacement,tow=553807.600->553807.800,0,1.0,14,
40,float_kf,doppler_velocity,tow=553808.000,0,1.0,3,
40,ddpr_guard,doppler_velocity,tow=553808.000,0,1.0,3,
40,basin_pf,doppler_velocity,tow=553808.000,0,1.0,3,-2.3875730969525275
40,float_kf,dd_pseudorange,tow=553808.000,0,1.0,18,
40,ddpr_guard,dd_pseudorange,tow=553808.000,0,1.0,18,
40,float_kf,dd_carrier,tow=553808.000,0,1.0,17,
40,basin_pf,dd_pseudorange,tow=553808.000,0,1.0,18,-53.09855423112487
40,basin_pf,dd_carrier,tow=553808.000,0,1.0,17,7.631981598385545
40,integrity_lineage,multipivot_dd_pseudorange,tow=553808.000,0,1.0,18,-1.2095892951946476
40,integrity_lineage,tdcp_displacement,tow=553807.800->553808.000,0,1.0,14,
41,float_kf,doppler_velocity,tow=553808.200,0,1.0,3,
41,ddpr_guard,doppler_velocity,tow=553808.200,0,1.0,3,
41,basin_pf,doppler_velocity,tow=553808.200,0,1.0,3,-2.4049806016634134
41,integrity_lineage,tdcp_displacement,tow=553808.000->553808.200,0,1.0,14,
42,float_kf,doppler_velocity,tow=553808.400,0,1.0,3,
42,ddpr_guard,doppler_velocity,tow=553808.400,0,1.0,3,
42,basin_pf,doppler_velocity,tow=553808.400,0,1.0,3,-2.3992384264780915
42,integrity_lineage,tdcp_displacement,tow=553808.200->553808.400,0,1.0,14,
43,float_kf,doppler_velocity,tow=553808.600,0,1.0,3,
43,ddpr_guard,doppler_velocity,tow=553808.600,0,1.0,3,
43,basin_pf,doppler_velocity,tow=553808.600,0,1.0,3,-2.3857376028305257
43,integrity_lineage,tdcp_displacement,tow=553808.400->553808.600,0,1.0,14,
44,float_kf,doppler_velocity,tow=553808.800,0,1.0,3,
44,ddpr_guard,doppler_velocity,tow=553808.800,0,1.0,3,
44,basin_pf,doppler_velocity,tow=553808.800,0,1.0,3,-2.3851537708049584
44,integrity_lineage,tdcp_displacement,tow=553808.600->553808.800,0,1.0,14,
45,float_kf,doppler_velocity,tow=553809.000,0,1.0,3,
45,ddpr_guard,doppler_velocity,tow=553809.000,0,1.0,3,
45,basin_pf,doppler_velocity,tow=553809.000,0,1.0,3,-2.387485477406648
45,float_kf,dd_pseudorange,tow=553809.000,0,1.0,19,
45,ddpr_guard,dd_pseudorange,tow=553809.000,0,1.0,19,
45,float_kf,dd_carrier,tow=553809.000,0,1.0,17,
45,integrity_lineage,multipivot_dd_pseudorange,tow=553809.000,0,1.0,19,-1.458706157416535
45,integrity_lineage,tdcp_displacement,tow=553808.800->553809.000,0,1.0,14,
46,float_kf,doppler_velocity,tow=553809.200,0,1.0,3,
46,ddpr_guard,doppler_velocity,tow=553809.200,0,1.0,3,
46,basin_pf,doppler_velocity,tow=553809.200,0,1.0,3,-3.47812526851454
46,integrity_lineage,tdcp_displacement,tow=553809.000->553809.200,0,1.0,14,
47,float_kf,doppler_velocity,tow=553809.400,0,1.0,3,
47,ddpr_guard,doppler_velocity,tow=553809.400,0,1.0,3,
47,basin_pf,doppler_velocity,tow=553809.400,0,1.0,3,-2.4620931407683915
47,integrity_lineage,tdcp_displacement,tow=553809.200->553809.400,0,1.0,14,
48,float_kf,doppler_velocity,tow=553809.600,0,1.0,3,
48,ddpr_guard,doppler_velocity,tow=553809.600,0,1.0,3,
48,basin_pf,doppler_velocity,tow=553809.600,0,1.0,3,-2.4068347147661
48,integrity_lineage,tdcp_displacement,tow=553809.400->553809.600,0,1.0,14,
49,float_kf,doppler_velocity,tow=553809.800,0,1.0,3,
49,ddpr_guard,doppler_velocity,tow=553809.800,0,1.0,3,
49,basin_pf,doppler_velocity,tow=553809.800,0,1.0,3,-2.3924408171380533
49,integrity_lineage,tdcp_displacement,tow=553809.600->553809.800,0,1.0,14,
50,float_kf,doppler_velocity,tow=553810.000,0,1.0,3,
50,ddpr_guard,doppler_velocity,tow=553810.000,0,1.0,3,
50,basin_pf,doppler_velocity,tow=553810.000,0,1.0,3,-2.3966138233416685
50,float_kf,dd_pseudorange,tow=553810.000,0,1.0,19,
50,ddpr_guard,dd_pseudorange,tow=553810.000,0,1.0,19,
50,float_kf,dd_carrier,tow=553810.000,0,1.0,17,
50,basin_pf,dd_pseudorange,tow=553810.000,0,1.0,19,-56.629658989304126
50,basin_pf,dd_carrier,tow=553810.000,0,1.0,17,12.656174772453836
50,integrity_lineage,multipivot_dd_pseudorange,tow=553810.000,0,1.0,19,-1.6001537424778824
50,integrity_lineage,tdcp_displacement,tow=553809.800->553810.000,0,1.0,14,
51,float_kf,doppler_velocity,tow=553810.200,0,1.0,3,
51,ddpr_guard,doppler_velocity,tow=553810.200,0,1.0,3,
51,basin_pf,doppler_velocity,tow=553810.200,0,1.0,3,-2.4280915262889073
51,integrity_lineage,tdcp_displacement,tow=553810.000->553810.200,0,1.0,14,
52,float_kf,doppler_velocity,tow=553810.400,0,1.0,3,
52,ddpr_guard,doppler_velocity,tow=553810.400,0,1.0,3,
52,basin_pf,doppler_velocity,tow=553810.400,0,1.0,3,-2.388023132319154
52,integrity_lineage,tdcp_displacement,tow=553810.200->553810.400,0,1.0,14,
53,float_kf,doppler_velocity,tow=553810.600,0,1.0,3,
53,ddpr_guard,doppler_velocity,tow=553810.600,0,1.0,3,
53,basin_pf,doppler_velocity,tow=553810.600,0,1.0,3,-2.4086665598209747
53,integrity_lineage,tdcp_displacement,tow=553810.400->553810.600,0,1.0,14,
54,float_kf,doppler_velocity,tow=553810.800,0,1.0,3,
54,ddpr_guard,doppler_velocity,tow=553810.800,0,1.0,3,
54,basin_pf,doppler_velocity,tow=553810.800,0,1.0,3,-2.3892852479209945
54,integrity_lineage,tdcp_displacement,tow=553810.600->553810.800,0,1.0,14,
55,float_kf,doppler_velocity,tow=553811.000,0,1.0,3,
55,ddpr_guard,doppler_velocity,tow=553811.000,0,1.0,3,
55,basin_pf,doppler_velocity,tow=553811.000,0,1.0,3,-2.3953082416083316
55,float_kf,dd_pseudorange,tow=553811.000,0,1.0,19,
55,ddpr_guard,dd_pseudorange,tow=553811.000,0,1.0,19,
55,float_kf,dd_carrier,tow=553811.000,0,1.0,17,
55,basin_pf,dd_pseudorange,tow=553811.000,0,1.0,19,-56.13946087373866
55,basin_pf,dd_carrier,tow=553811.000,0,1.0,17,12.689983665930146
55,integrity_lineage,multipivot_dd_pseudorange,tow=553811.000,0,1.0,19,-1.663374225839871
55,integrity_lineage,tdcp_displacement,tow=553810.800->553811.000,0,1.0,14,
56,float_kf,doppler_velocity,tow=553811.200,0,1.0,3,
56,ddpr_guard,doppler_velocity,tow=553811.200,0,1.0,3,
56,basin_pf,doppler_velocity,tow=553811.200,0,1.0,3,-2.4303376708612614
56,integrity_lineage,tdcp_displacement,tow=553811.000->553811.200,0,1.0,14,
57,float_kf,doppler_velocity,tow=553811.400,0,1.0,3,
57,ddpr_guard,doppler_velocity,tow=553811.400,0,1.0,3,
57,basin_pf,doppler_velocity,tow=553811.400,0,1.0,3,-2.3931976210776167
57,integrity_lineage,tdcp_displacement,tow=553811.200->553811.400,0,1.0,14,
58,float_kf,doppler_velocity,tow=553811.600,0,1.0,3,
58,ddpr_guard,doppler_velocity,tow=553811.600,0,1.0,3,
58,basin_pf,doppler_velocity,tow=553811.600,0,1.0,3,-2.3843877714906734
58,integrity_lineage,tdcp_displacement,tow=553811.400->553811.600,0,1.0,14,
59,float_kf,doppler_velocity,tow=553811.800,0,1.0,3,
59,ddpr_guard,doppler_velocity,tow=553811.800,0,1.0,3,
59,basin_pf,doppler_velocity,tow=553811.800,0,1.0,3,-2.386282385820584
59,integrity_lineage,tdcp_displacement,tow=553811.600->553811.800,0,1.0,14,
60,float_kf,doppler_velocity,tow=553812.000,0,1.0,3,
60,ddpr_guard,doppler_velocity,tow=553812.000,0,1.0,3,
60,basin_pf,doppler_velocity,tow=553812.000,0,1.0,3,-2.4004626234914186
60,float_kf,dd_pseudorange,tow=553812.000,0,1.0,19,
60,ddpr_guard,dd_pseudorange,tow=553812.000,0,1.0,19,
60,float_kf,dd_carrier,tow=553812.000,0,1.0,17,
60,basin_pf,dd_pseudorange,tow=553812.000,0,1.0,19,-55.87749167846883
60,basin_pf,dd_carrier,tow=553812.000,0,1.0,17,11.3336267382255
60,integrity_lineage,multipivot_dd_pseudorange,tow=553812.000,0,1.0,19,-1.9520871186856024
60,integrity_lineage,tdcp_displacement,tow=553811.800->553812.000,0,1.0,14,
61,float_kf,doppler_velocity,tow=553812.200,0,1.0,3,
61,ddpr_guard,doppler_velocity,tow=553812.200,0,1.0,3,
61,basin_pf,doppler_velocity,tow=553812.200,0,1.0,3,-2.440626025711055
61,integrity_lineage,tdcp_displacement,tow=553812.000->553812.200,0,1.0,14,
62,float_kf,doppler_velocity,tow=553812.400,0,1.0,3,
62,ddpr_guard,doppler_velocity,tow=553812.400,0,1.0,3,
62,basin_pf,doppler_velocity,tow=553812.400,0,1.0,3,-2.3860074518040757
62,integrity_lineage,tdcp_displacement,tow=553812.200->553812.400,0,1.0,14,
63,float_kf,doppler_velocity,tow=553812.600,0,1.0,3,
63,ddpr_guard,doppler_velocity,tow=553812.600,0,1.0,3,
63,basin_pf,doppler_velocity,tow=553812.600,0,1.0,3,-2.58154868803633
63,integrity_lineage,tdcp_displacement,tow=553812.400->553812.600,0,1.0,14,
64,float_kf,doppler_velocity,tow=553812.800,0,1.0,3,
64,ddpr_guard,doppler_velocity,tow=553812.800,0,1.0,3,
64,basin_pf,doppler_velocity,tow=553812.800,0,1.0,3,-2.408361705759316
64,integrity_lineage,tdcp_displacement,tow=553812.600->553812.800,0,1.0,14,
65,float_kf,doppler_velocity,tow=553813.000,0,1.0,3,
65,ddpr_guard,doppler_velocity,tow=553813.000,0,1.0,3,
65,basin_pf,doppler_velocity,tow=553813.000,0,1.0,3,-2.3873552784924077
65,float_kf,dd_pseudorange,tow=553813.000,0,1.0,18,
65,ddpr_guard,dd_pseudorange,tow=553813.000,0,1.0,18,
65,float_kf,dd_carrier,tow=553813.000,0,1.0,17,
65,basin_pf,dd_pseudorange,tow=553813.000,0,1.0,18,-51.974831942102725
65,basin_pf,dd_carrier,tow=553813.000,0,1.0,17,11.931106428246984
65,integrity_lineage,multipivot_dd_pseudorange,tow=553813.000,0,1.0,18,-1.3384607360903344
65,integrity_lineage,tdcp_displacement,tow=553812.800->553813.000,0,1.0,14,
66,float_kf,doppler_velocity,tow=553813.200,0,1.0,3,
66,ddpr_guard,doppler_velocity,tow=553813.200,0,1.0,3,
66,basin_pf,doppler_velocity,tow=553813.200,0,1.0,3,-2.4280278304791096
66,integrity_lineage,tdcp_displacement,tow=553813.000->553813.200,0,1.0,14,
67,float_kf,doppler_velocity,tow=553813.400,0,1.0,3,
67,ddpr_guard,doppler_velocity,tow=553813.400,0,1.0,3,
67,basin_pf,doppler_velocity,tow=553813.400,0,1.0,3,-2.3880356315183224
67,integrity_lineage,tdcp_displacement,tow=553813.200->553813.400,0,1.0,14,
68,float_kf,doppler_velocity,tow=553813.600,0,1.0,3,
68,ddpr_guard,doppler_velocity,tow=553813.600,0,1.0,3,
68,basin_pf,doppler_velocity,tow=553813.600,0,1.0,3,-2.3847979459899182
68,integrity_lineage,tdcp_displacement,tow=553813.400->553813.600,0,1.0,14,
69,float_kf,doppler_velocity,tow=553813.800,0,1.0,3,
69,ddpr_guard,doppler_velocity,tow=553813.800,0,1.0,3,
69,basin_pf,doppler_velocity,tow=553813.800,0,1.0,3,-2.384712019761549
69,integrity_lineage,tdcp_displacement,tow=553813.600->553813.800,0,1.0,14,
70,float_kf,doppler_velocity,tow=553814.000,0,1.0,3,
70,ddpr_guard,doppler_velocity,tow=553814.000,0,1.0,3,
70,basin_pf,doppler_velocity,tow=553814.000,0,1.0,3,-2.391415055913555
70,float_kf,dd_pseudorange,tow=553814.000,0,1.0,19,
70,ddpr_guard,dd_pseudorange,tow=553814.000,0,1.0,19,
70,float_kf,dd_carrier,tow=553814.000,0,1.0,17,
70,basin_pf,dd_pseudorange,tow=553814.000,0,1.0,19,-55.294796772277294
70,basin_pf,dd_carrier,tow=553814.000,0,1.0,17,12.975255267520907
70,integrity_lineage,multipivot_dd_pseudorange,tow=553814.000,0,1.0,19,-1.2170978899367402
70,integrity_lineage,tdcp_displacement,tow=553813.800->553814.000,0,1.0,14,
71,float_kf,doppler_velocity,tow=553814.200,0,1.0,3,
71,ddpr_guard,doppler_velocity,tow=553814.200,0,1.0,3,
71,basin_pf,doppler_velocity,tow=553814.200,0,1.0,3,-2.4332773147585707
71,integrity_lineage,tdcp_displacement,tow=553814.000->553814.200,0,1.0,14,
72,float_kf,doppler_velocity,tow=553814.400,0,1.0,3,
