epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,respawn_excluded_satellite,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,0,1,1,2.739153867723953,1.7549650196996591,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,2.539269612151208,0,,0.0,0.0,0,nan,0,0,,1,0.0022275847960518697,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4084945331117679,1,2.5553430882039554,0.07325245776909359,0.11078039270680604,3,2.7574526592049007,1.7713943371797154,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.07053131006733442,0,e66bb176ec095c56,370,45.56923520225889,8,12,1,416,9,8,128,0.2795902720162745,99,0,nan,0,nan,0,nan,,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,1,1,1,2.7315905154575537,1.7437445080542089,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,2.550134212894599,0,,0.0,0.0,0,nan,0,0,,1,0.005460776199088691,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3951081348363578,1,2.565078231901228,0.07704291283495436,0.10924743729695238,3,2.7491322059647776,1.7597105484893834,2.7992336434849636,3.872751816434111,nan,nan,0,0.07442025865113644,0,e66bb176ec095c56,370,41.59654048009818,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,1,1,1,2.72990027218171,1.7405712795128356,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,2.5495901541794184,0,,0.0,0.0,0,nan,0,0,,1,0.005274054350316184,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3952527024475188,1,2.5644886094505783,0.07728600037806452,0.10919878296577681,3,2.7474246209426423,1.7565527063154247,2.7984202360446475,3.875946808143127,nan,nan,0,0.0746630647181264,0,e66bb176ec095c56,370,41.383680704937255,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,1,1,1,2.729326782886047,1.7397369205909288,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,2.559189387944745,0,,0.0,0.0,0,nan,0,0,,1,0.004944573592621244,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3877658839028286,1,2.57406874418007,0.07731674169642078,0.10919449052105638,3,2.7468508816794976,1.755723047189903,2.806213529699768,3.879610208024698,nan,nan,0,0.07469375247984263,0,e66bb176ec095c56,370,41.356941702016954,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,1,1,1,2.7291771650142165,1.7394543194735077,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,2.5593213561549897,0,,0.0,0.0,0,nan,0,0,,1,0.0028684236011409375,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.38841495278937355,1,2.5742111210972203,0.07731763053182365,0.10919397494855398,3,2.7467019762725293,1.7554437159957006,2.8025256514549035,3.883410359678399,nan,nan,0,0.07469463238050521,0,e66bb176ec095c56,370,41.3561959889189,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,4.2530835983699005,3.1481479189435317,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,5.75717017763604,0,,0.0,0.0,0,nan,0,0,,1,0.002599292830108161,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.45387301927374624,1,3.3313565131440757,0.06339766285434145,0.16641009380652028,2,4.229654830016248,1.985957472649876,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.04493440180671297,0,eea7295143f6fc6b,512,66.10864155028119,8,12,1,416,9,8,128,0.4557065300638294,125,0,nan,0,nan,0,nan,,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,4.255388017600222,3.1631584521434557,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,5.779859679303573,0,,0.0,0.0,0,nan,0,0,,1,0.0023603220393668633,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4594378946466678,1,3.343450429327591,0.06613563131286342,0.16613085039124142,2,4.222796555252688,1.9763637699947736,3.119802368110178,3.4481955702239153,nan,nan,0,0.04709221855682031,0,eea7295143f6fc6b,512,61.111359205646245,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,4.256146304110908,3.166895663206784,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,5.788095062057328,0,,0.0,0.0,0,nan,0,0,,1,0.0023442000866351932,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4624673343735513,1,3.3486510879194427,0.06627102200402998,0.1661107508495021,2,4.221279903163532,1.974039459677467,3.125009995011446,3.451783951486298,nan,nan,0,0.04721062174014129,0,eea7295143f6fc6b,512,60.88454602222887,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,4.25637801527928,3.168021428505507,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,5.790554227627953,0,,0.0,0.0,0,nan,0,0,,1,0.004103018460770887,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4635815575106258,1,3.349800381783087,0.06628483403816407,0.16610962556800674,2,4.220859518994694,1.9734491964220504,3.127045929572931,3.4558971212947447,nan,nan,0,0.04722254210856402,0,eea7295143f6fc6b,512,60.86318772389597,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,4.256465850035504,3.168345720954581,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,5.794026575961199,0,,0.0,0.0,0,nan,0,0,,1,0.0037293120425034992,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4662162862661832,1,3.3512046823646005,0.0662860064541401,0.1661097157619256,2,4.220731113289039,1.9732714131256117,3.1307497522122483,3.4601626839851276,nan,nan,0,0.0472236659052448,0,eea7295143f6fc6b,512,60.86066815326381,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,0,1,1,5.814214599957309,2.4887904574396464,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,3.8222133449760958,0,,0.0,0.0,0,nan,0,0,,1,0.005368959337888712,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22653244760443594,1,4.841843658452709,0.0629378835921656,0.39136409284330614,3,4.714381526477132,0.9801711401004297,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.0536962173217219,0,df592ade4d163c07,512,60.96361481602279,8,12,1,416,9,8,128,0.22797390428576378,66,0,nan,0,nan,0,nan,,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,0,1,1,5.807955305755065,2.4667731460404245,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,3.861201300117763,0,,0.0,0.0,0,nan,0,0,,1,0.0039013321795764574,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2191607026440591,1,4.890157033547506,0.06589393076196548,0.391692099975484,3,4.7114247652619055,0.9924715538741461,4.461016016307509,3.1296622776171215,nan,nan,0,0.053796923623276385,0,df592ade4d163c07,512,57.004118885251394,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,0,1,1,5.806278776666524,2.465144041032934,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,3.92046840858337,0,,0.0,0.0,0,nan,0,0,,1,0.004209773023096218,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17608465157857237,1,4.9699530863012376,0.06596073362604177,0.39172927034631216,3,4.7119611635497325,0.9926094906057894,4.518888540953368,3.133615782308128,nan,nan,0,0.05457327127568214,0,df592ade4d163c07,512,56.542901826036825,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,0,1,1,5.805825018297412,2.464161328087434,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,3.995674915956668,0,,0.0,0.0,0,nan,0,0,,1,0.002110719069919032,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17177574915236954,1,5.071333805745971,0.06596444666435743,0.3917336142360333,3,4.712028624401429,0.9930305589927786,4.598291171453807,3.1381460194226714,nan,nan,0,0.054644756758202,0,df592ade4d163c07,512,56.503690103934005,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,0,1,1,5.805689059364891,2.4637663197988617,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,4.067313181077373,0,,0.0,0.0,0,nan,0,0,,1,0.002019058482556215,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21995083734323667,1,5.16664393980513,0.06596689903453633,0.3917338602990061,3,4.712023496211909,0.9932260095205881,4.674433012700302,3.1428429254599144,nan,nan,0,0.054637888660442356,0,df592ade4d163c07,512,56.50416633601388,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,7.601690708583287,2.453639141163213,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,5.434503540208354,0,,0.0,0.0,0,nan,0,0,,1,0.002175580445419653,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46032564316447705,1,5.432451281692799,0.06926280308799976,0.06852052371986128,5,7.5953500806632475,2.446945535235955,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.06836686010267302,0,511ad5a717ba24e8,512,41.23636655126515,8,12,1,416,9,8,128,0.46032564316447705,75,0,nan,0,nan,0,nan,,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,7.597947418002163,2.448099709714393,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,5.5307893779262995,0,,0.0,0.0,0,nan,0,0,,1,0.002132993388950466,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4652272732922702,1,5.533515453168267,0.0724792818435734,0.05872402339354909,5,7.596637063955707,2.445343344418723,6.137242304290757,2.8685097516386144,nan,nan,0,0.07175097751286796,0,511ad5a717ba24e8,512,37.99917210107007,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,7.596990254454995,2.4468127986343196,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,5.615849355893039,0,,0.0,0.0,0,nan,0,0,,1,0.0020608385415530404,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4048016551991022,1,5.618570176945025,0.07258702249329108,0.0585504850664604,5,7.595671340892111,2.444063852672357,6.205098567218218,2.8728261188560356,nan,nan,0,0.07186381490647978,0,511ad5a717ba24e8,512,37.88428756976178,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,7.596657822389879,2.445693203739452,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,5.651230961552844,0,,0.0,0.0,0,nan,0,0,,1,0.002767042758866112,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.38397401866948405,1,5.653958417670356,0.07246720900650726,0.058525479984114094,5,7.595339583612334,2.4429479657117605,6.23036815478936,2.8777679017205555,nan,nan,0,0.0717453304373209,0,511ad5a717ba24e8,512,37.91422140513676,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,7.596570180495277,2.4455130375810414,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,5.664241186555633,0,,0.0,0.0,0,nan,0,0,,1,0.0017465239404035858,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.37783551291474143,1,5.666970450884288,0.07245261576494778,0.05852166435858395,5,7.595252197157204,2.4427684072631775,6.238536922683064,2.8828893551859838,nan,nan,0,0.07173088481701315,0,511ad5a717ba24e8,512,37.91806210115111,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,1,1,1,6.9781396091291,1.4497286699464955,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,6.650596904010429,0,,0.0,0.0,0,nan,0,0,,1,0.002081443569739758,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3169986679443895,1,5.492029492001616,0.09521424669893452,0.334479580661048,4,8.099360978374499,0.9674549647483495,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.07101194921694615,0,c07392b1eed49dbd,512,43.319936234925386,8,12,1,416,9,8,128,0.6665495397001476,397,0,nan,0,nan,0,nan,,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,1,1,1,6.98247369923806,1.4638135981884293,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,6.666162045870692,0,,0.0,0.0,0,nan,0,0,,1,0.002273070458672228,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3084363802514961,1,5.504924722364816,0.09860372713751868,0.3328841119820678,4,8.099396364722555,0.9652654293254103,7.761402624521035,2.678099417447205,nan,nan,0,0.07389894418934051,0,c07392b1eed49dbd,512,40.11671991985866,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,1,1,1,6.983763710928861,1.4667685636562198,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,6.678784635360295,0,,0.0,0.0,0,nan,0,0,,1,0.0019670093078647502,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29849584488518677,1,5.517539455621318,0.09877396449818912,0.3325297833252464,4,8.099459369481265,0.9649456217938351,7.761809677319955,2.6827187110635777,nan,nan,0,0.07406475612501802,0,c07392b1eed49dbd,512,39.958939909086425,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,1,1,1,6.9840795548641434,1.4677813673036337,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,6.68521006586288,0,,0.0,0.0,0,nan,0,0,,1,0.002059530978098854,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2940925342334441,1,5.524392660080816,0.09878279012056501,0.3324680011210949,4,8.099401946482915,0.9647452748387025,7.762046597964363,2.688009043087361,nan,nan,0,0.07407212083805831,0,c07392b1eed49dbd,512,39.950336933047204,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,1,1,1,6.984181458316705,1.4681058212696299,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,6.686763808849042,0,,0.0,0.0,0,nan,0,0,,1,0.001887372521304892,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29275222474532814,1,5.52661994876682,0.09878289848660939,0.3324496837508939,4,8.099385866325177,0.9646873163355858,7.7602707554821695,2.693491032534563,nan,nan,0,0.07407196061678392,0,c07392b1eed49dbd,512,39.950150801654125,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,1,0.0020325311349680413,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7322944910536341,0,5.150935924497962,0.07916666666666666,0.0,1,2.982191446175133,4.58699074543391,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666666,0,60cbf5c6bd3b273a,197,13.293042644184656,8,12,1,288,9,8,0,0.7322944910536341,275,0,nan,0,nan,0,nan,,18,17
