epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,1,1,1,1.9649571363999532,1.264189041520084,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,3.952248288675184,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4309625871523119,1,3.952248288675184,0.057190534497034165,0.0,1,1.9649571363999532,1.264189041520084,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.057190534497034165,0,da26416811a3d5cf,512,51.49747053055704,8,12,1,624,39,32,0.8632106605106838,262,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,1,1,1,1.9654169170192837,1.2756428370656516,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,3.9704370094783155,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.41527267173618215,1,3.9704370094783155,0.05989781254031812,0.0,1,1.9654169170192837,1.2756428370656516,2.7992336434849636,3.872751816434111,nan,nan,0,0.05989781254031812,0,da26416811a3d5cf,512,47.53875093508262,8,0,0,0,0,0,nan,-1,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,1,1,1,1.9653297448605296,1.2792266296645605,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,3.9710228447089477,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4145261317933785,1,3.9710228447089477,0.06002985421897303,0.0,1,1.9653297448605296,1.2792266296645605,2.7984202360446475,3.875946808143127,nan,nan,0,0.06002985421897303,0,da26416811a3d5cf,512,47.38069238504356,8,0,0,0,0,0,nan,-1,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,1,1,1,1.9654612371812696,1.2800802567808671,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,3.9807422536513934,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.40680481357842996,1,3.9807422536513934,0.06004496509043928,0.0,1,1.9654612371812696,1.2800802567808671,2.806213529699768,3.879610208024698,nan,nan,0,0.06004496509043928,0,da26416811a3d5cf,512,47.36254441294941,8,0,0,0,0,0,nan,-1,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,1,1,1,1.9654573439928469,1.2804125252266807,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,3.9791474360793484,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.40743886391195044,1,3.9791474360793484,0.060045735437456296,0.0,1,1.9654573439928469,1.2804125252266807,2.8025256514549035,3.883410359678399,nan,nan,0,0.060045735437456296,0,da26416811a3d5cf,512,47.361707824438774,8,0,0,0,0,0,nan,-1,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,4.253332373847919,3.1484609274430317,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,5.757491021411275,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5772769953138699,0,0.6911162261832074,0.03360737832294917,0.0919197776427413,2,2.9774120809580213,2.927121449247168,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.032926942812965744,0,eea7295143f6fc6b,512,90.53938012201267,8,12,1,624,39,32,0.6785549780143557,358,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,4.255611269484835,3.163456747678519,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,5.780172908286354,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5548643635756504,0,0.6880599968920463,0.034728599126978406,0.09226058096597496,2,2.9669484180496064,2.910273702757788,3.119802368110178,3.4481955702239153,nan,nan,0,0.03429138314632814,0,eea7295143f6fc6b,512,85.37243586107815,8,0,0,0,0,0,nan,-1,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,4.256370150345901,3.167201694529876,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,5.788418491339329,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5467968738254982,0,0.6871327365481827,0.034774242205527515,0.09229897388626443,2,2.964231874231486,2.9061688110795787,3.125009995011446,3.451783951486298,nan,nan,0,0.03436365614791063,0,eea7295143f6fc6b,512,85.18096925666856,8,0,0,0,0,0,nan,-1,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,4.25660280978635,3.168330035423651,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,5.790880902537119,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5443367249534337,0,0.6874829220804977,0.034778999416938745,0.09230321855735438,2,2.9634366023206624,2.904933307572203,3.127045929572931,3.4558971212947447,nan,nan,0,0.03437103806817777,0,eea7295143f6fc6b,512,85.16337881373103,8,0,0,0,0,0,nan,-1,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,4.25669066915654,3.1686547444802144,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,5.794353878796956,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5406952331398107,0,0.689378323125579,0.03477932248499846,0.09230385897575427,2,2.963173080570762,2.904571172980846,3.1307497522122483,3.4601626839851276,nan,nan,0,0.0343716849197901,0,eea7295143f6fc6b,512,85.16125473242066,8,0,0,0,0,0,nan,-1,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,0,1,1,4.3594215882848095,2.173420302645856,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,6.2245571801654,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22652584911000398,1,6.226467302150162,0.05632051908911684,0.050950751184719936,3,4.362072848661977,2.175131661922579,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.055716357661035484,0,6a1e7e50dc8a564e,512,51.003796136930305,8,12,1,624,39,32,0.6240725447466011,191,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,0,1,1,4.361268254677398,2.1991483724683603,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,6.275446073130967,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24303175212453024,1,6.2772280665513565,0.05873712859560642,0.048898948213856985,3,4.363569332319372,2.2008325521831806,4.461016016307509,3.1296622776171215,nan,nan,0,0.058183861741068536,0,6a1e7e50dc8a564e,512,47.22272014949535,8,0,0,0,0,0,nan,-1,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,0,1,1,4.364268982095264,2.199658795517827,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,6.359157669885628,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28570206519951896,1,6.360978719635966,0.05881741692644361,0.04916824953759114,3,4.36658850042036,2.2013861046927095,4.518888540953368,3.133615782308128,nan,nan,0,0.0582611631186908,0,6a1e7e50dc8a564e,512,47.01399074198424,8,0,0,0,0,0,nan,-1,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,0,1,1,4.364869613312019,2.2005399045427434,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,6.46544101153632,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3600335427617792,1,6.467270557680089,0.058822746656466376,0.049206818674423204,3,4.367193133467377,2.2022740628500874,4.598291171453807,3.1381460194226714,nan,nan,0,0.058266174515867755,0,6a1e7e50dc8a564e,512,46.99786528482415,8,0,0,0,0,0,nan,-1,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,0,1,1,4.36499171856642,2.200954591752461,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,6.565161725081213,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3730630238805889,1,6.5669941895659,0.058824377892486956,0.04920796120083739,3,4.367315670710375,2.202689599920804,4.674433012700302,3.1428429254599144,nan,nan,0,0.05826788295161362,0,6a1e7e50dc8a564e,512,46.99636819251861,8,0,0,0,0,0,nan,-1,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,7.424131378523659,2.2281399449855357,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,7.219772306374204,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5265787851056702,0,7.219359869055914,0.09250350364922837,0.04668268696035271,4,7.421221112783551,2.226647101065418,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.09181821065527572,0,daca05125ab2755f,512,43.9194535462572,8,12,1,624,39,32,0.7328910067068884,240,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,7.428736106129468,2.2298173913268817,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,7.327642159608461,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4821171550498986,1,7.327379259789678,0.09642128461823321,0.039833131708691474,4,7.426545083748204,2.228838864953422,6.137242304290757,2.8685097516386144,nan,nan,0,0.09582083718174883,0,daca05125ab2755f,512,40.840043637222095,8,0,0,0,0,0,nan,-1,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,7.429708005879757,2.230934807523588,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,7.423119899553323,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46161732016050006,1,7.422867717531046,0.096510858510435,0.03957059243074149,4,7.427541486890319,2.229973163292836,6.205098567218218,2.8728261188560356,nan,nan,0,0.0959137476259507,0,daca05125ab2755f,512,40.75539795014235,8,0,0,0,0,0,nan,-1,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,7.429729205164861,2.2315117636766777,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,7.461710503308343,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4633261484642519,1,7.46145843635905,0.09632392964788342,0.03958565145854351,4,7.427560164112271,2.2305495177820847,6.23036815478936,2.8777679017205555,nan,nan,0,0.09572741396419822,0,daca05125ab2755f,512,40.81034749667259,8,0,0,0,0,0,nan,-1,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,7.429792589308634,2.2316473869888953,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,7.475481888056378,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4654727905819809,1,7.475229561406998,0.09630135611534711,0.039587915870876386,4,7.427623134097732,2.2306848964263875,6.238536922683064,2.8828893551859838,nan,nan,0,0.09570490399062588,0,daca05125ab2755f,512,40.81711426078608,8,0,0,0,0,0,nan,-1,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,0,1,1,8.25030840699406,3.078283228712185,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,8.54148489441776,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31562319851969783,1,8.541936925475133,0.07368316909687256,0.05958275364306498,3,8.24490827620844,3.079555178653186,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.07244409343703574,0,86b1938a14e21d03,512,46.494954710075625,8,12,1,624,39,32,0.6100578956177408,288,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,0,1,1,8.258790720890813,3.0916944535346698,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,8.556684148658276,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.30723725795477386,1,8.557121823859433,0.07654467415938604,0.059563971336501535,3,8.253394996408838,3.092954889712481,7.761402624521035,2.678099417447205,nan,nan,0,0.07525754527266358,0,86b1938a14e21d03,512,43.15169170913128,8,0,0,0,0,0,nan,-1,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,0,1,1,8.26118644935233,3.094433071838548,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,8.569381551510185,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2973512960146265,1,8.569812939004352,0.07669964717124723,0.059544334540314374,3,8.255793712063724,3.095689347057515,7.761809677319955,2.6827187110635777,nan,nan,0,0.07541029423609476,0,86b1938a14e21d03,512,42.99547960611142,8,0,0,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,0,1,1,8.261795051931323,3.0954699833432473,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,8.575785577975978,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2929707899889783,1,8.576213415624473,0.0767055035382059,0.05954523244426865,3,8.256402245218386,3.096725226127067,7.762046597964363,2.688009043087361,nan,nan,0,0.07541600118197263,0,86b1938a14e21d03,512,42.98732719465875,8,0,0,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,0,1,1,8.261988359134248,3.0957845139349307,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,8.577418980916601,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2916361032827186,1,8.577844054931226,0.07670516903986965,0.05954543677205044,3,8.256595540397576,3.0970394375229318,7.7602707554821695,2.693491032534563,nan,nan,0,0.07541565864637978,0,86b1938a14e21d03,512,42.98720216011893,8,0,0,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.644711453333221,0,5.150935924497962,0.07916666666666666,0.0,1,2.982191446175133,4.58699074543391,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666666,0,60cbf5c6bd3b273a,319,13.293963386769098,8,12,1,624,39,32,0.6405779830201608,598,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6443410284089476,0,5.153871505021943,0.07915615353714814,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.07915615353714814,0,60cbf5c6bd3b273a,319,13.2974819413307,8,0,0,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6421491207564975,0,5.1551203656758355,0.07915716793396331,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396331,0,60cbf5c6bd3b273a,319,13.297142381650692,8,0,0,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6442110372376406,0,5.155976702619806,0.07915686812924852,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924852,0,60cbf5c6bd3b273a,319,13.297242737105114,8,0,0,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6512820387941954,0,5.160582719992699,0.07915682079069132,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069132,0,60cbf5c6bd3b273a,319,13.297258583129397,8,0,0,0,0,0,nan,-1,0,0
