epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,0,1,1,5.091083997585345,5.106584266005971,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,2.432277002043795,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6705876815065963,0,2.432277002043795,0.06618138126191186,0.0,1,5.091083997585345,5.106584266005971,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.06618138126191189,0,e12283cbbd85fc2b,512,54.00413270279458,8,12,1,216,27,1.7537308692798534,123,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,0,1,1,5.082304780932602,5.091904347265973,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,2.4148903272534588,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.672392146829401,0,2.4148903272534588,0.06934683508586097,0.0,1,5.082304780932602,5.091904347265973,2.7992336434849636,3.872751816434111,nan,nan,0,0.06934683508586097,0,e12283cbbd85fc2b,512,49.76004162615115,8,0,0,0,0,nan,-1,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,0,1,1,5.080532329229859,5.087413173913361,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,2.4139733121023417,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6737999903633767,0,2.4139733121023417,0.06950577401537505,0.0,1,5.080532329229859,5.087413173913361,2.7984202360446475,3.875946808143127,nan,nan,0,0.06950577401537505,0,e12283cbbd85fc2b,512,49.579993235221266,8,0,0,0,0,nan,-1,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,0,1,1,5.079771912464984,5.08636196810172,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,2.405911618333287,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6699888370659259,0,2.405911618333287,0.06952384089875872,0.0,1,5.079771912464984,5.08636196810172,2.806213529699768,3.879610208024698,nan,nan,0,0.06952384089875872,0,e12283cbbd85fc2b,512,49.55934553942075,8,0,0,0,0,nan,-1,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,0,1,1,5.079611894429024,5.085943318618462,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,2.407350507684562,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.669273318237784,0,2.407350507684562,0.069524800830855,0.0,1,5.079611894429024,5.085943318618462,2.8025256514549035,3.883410359678399,nan,nan,0,0.069524800830855,0,e12283cbbd85fc2b,512,49.558347197878454,8,0,0,0,0,nan,-1,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,3.225013559479731,1.789178320483277,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,4.456833012603384,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7125753536102606,0,4.456833012603384,0.03437923404643821,0.0,1,3.225013559479731,1.789178320483277,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.03437923404643822,0,da26416811a3d5cf,512,85.43472673693917,8,12,1,216,27,0.709450039223141,111,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,3.228375169173512,1.8103432868505707,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,4.485388210029189,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7164437392836026,0,4.485388210029189,0.03407044141167009,0.0,1,3.228375169173512,1.8103432868505707,3.119802368110178,3.4481955702239153,nan,nan,0,0.03407044141167009,0,da26416811a3d5cf,512,80.10638933068674,8,0,0,0,0,nan,-1,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,3.229450042164697,1.8157207164984086,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,4.495215919335252,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7179629842439782,0,4.495215919335252,0.033956098238167795,0.0,1,3.229450042164697,1.8157207164984086,3.125009995011446,3.451783951486298,nan,nan,0,0.033956098238167795,0,da26416811a3d5cf,512,79.94548379075074,8,0,0,0,0,nan,-1,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,3.22977978593886,1.8173468284216518,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,4.49813433213936,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7189117065980349,0,4.49813433213936,0.033939801903416944,0.0,1,3.22977978593886,1.8173468284216518,3.127045929572931,3.4558971212947447,nan,nan,0,0.033939801903416944,0,da26416811a3d5cf,512,79.93276106147438,8,0,0,0,0,nan,-1,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,3.229900662849365,1.8178373643745827,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,4.501631089309239,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7208227203268011,0,4.501631089309239,0.03393998321417125,0.0,1,3.229900662849365,1.8178373643745827,3.1307497522122483,3.4601626839851276,nan,nan,0,0.03393998321417125,0,da26416811a3d5cf,512,79.93043263621536,8,0,0,0,0,nan,-1,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,0,1,1,4.359407232909223,2.1734083698641324,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,6.22454257359904,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6877726386501497,0,6.22454257359904,0.0640625531611473,0.0,1,4.359407232909223,2.1734083698641324,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.0640625531611473,0,6a1e7e50dc8a564e,512,57.57338961648463,8,12,1,216,27,0.6877726386501497,127,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,0,1,1,4.3612620253769645,2.199137649662735,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,6.275434733744991,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6849990596484696,0,6.275434733744991,0.06678669259980297,0.0,1,4.3612620253769645,2.199137649662735,4.461016016307509,3.1296622776171215,nan,nan,0,0.06678669259980297,0,6a1e7e50dc8a564e,512,53.13629091707906,8,0,0,0,0,nan,-1,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,0,1,1,4.3642641001887,2.1996476097540496,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,6.359146300928403,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6798089870519486,0,6.359146300928403,0.06694564290424856,0.0,1,4.3642641001887,2.1996476097540496,4.518888540953368,3.133615782308128,nan,nan,0,0.06694564290424856,0,6a1e7e50dc8a564e,512,52.8605127372748,8,0,0,0,0,nan,-1,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,0,1,1,4.36486517381124,2.200528662192339,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,6.465429717546157,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6895700099955092,0,6.465429717546157,0.06695793888241654,0.0,1,4.36486517381124,2.200528662192339,4.598291171453807,3.1381460194226714,nan,nan,0,0.06695793888241654,0,6a1e7e50dc8a564e,512,52.838786592614014,8,0,0,0,0,nan,-1,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,0,1,1,4.364987427830654,2.2009433479493037,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,6.5651504737780355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7129118225934695,0,6.5651504737780355,0.06695911256072454,0.0,1,4.364987427830654,2.2009433479493037,4.674433012700302,3.1428429254599144,nan,nan,0,0.06695911256072454,0,6a1e7e50dc8a564e,512,52.8372882539254,8,0,0,0,0,nan,-1,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,7.208199270714733,4.376665501439557,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,9.757970129474536,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8043075189545764,0,9.749205570568355,0.06345277482146841,0.07498571314021434,3,7.205168685141692,4.366952003736318,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.06192782821542909,0,86de0e37e28547f0,512,61.99383133360079,8,12,1,216,27,1.5341445342919604,128,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,7.221332677101384,4.380421066026602,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,9.870838724509815,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8732776503205012,0,9.862090893771603,0.06551758548684089,0.07305045362437003,3,7.217828722925635,4.370899050106535,6.137242304290757,2.8685097516386144,nan,nan,0,0.06408643428421065,0,86de0e37e28547f0,512,57.311007511154486,8,0,0,0,0,nan,-1,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,7.224205587170253,4.381956140213799,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,9.973922545205214,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.9453980562481616,0,9.96519366639356,0.06558596749795872,0.07284801526705972,3,7.220696759467535,4.372464235783315,6.205098567218218,2.8728261188560356,nan,nan,0,0.06415967139996824,0,86de0e37e28547f0,512,57.14878271240393,8,0,0,0,0,nan,-1,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,7.22452799865271,4.383472862703019,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,10.014411975356452,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.9740383421599799,0,10.005708085981285,0.06561877716260497,0.07272378358282347,3,7.221029266282941,4.374007553851444,6.23036815478936,2.8777679017205555,nan,nan,0,0.06419562992523091,0,86de0e37e28547f0,512,57.145063036469935,8,0,0,0,0,nan,-1,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,7.224731694645658,4.383710556401608,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,10.028690849583029,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.9832875104990184,0,10.0199912131964,0.06562255971378313,0.07270209200064913,3,7.221234912287297,4.374249525659287,6.238536922683064,2.8828893551859838,nan,nan,0,0.0641997782891718,0,86de0e37e28547f0,512,57.14497585577208,8,0,0,0,0,nan,-1,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,0,1,1,8.548248462356243,4.968158645811898,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,10.280509371318884,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.295725369735627,0,10.279930204654834,0.14704590563727102,0.03669907639721856,3,8.550154196521856,4.966998914897719,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.14560695812632993,0,86de0e37e28547f0,512,23.4018035534791,8,12,1,216,27,1.3900693143001301,128,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,0,1,1,8.561385200225244,4.981467108713585,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,10.295620523659135,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.2937706340776485,0,10.295169797879607,0.15303120852631846,0.033271876378372,3,8.563212417664467,4.980455596039287,7.761402624521035,2.678099417447205,nan,nan,0,0.15169399717714355,0,86de0e37e28547f0,512,21.57361209333548,8,0,0,0,0,nan,-1,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,0,1,1,8.565012841725464,4.98416173030512,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,10.307960655175764,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.294347838410492,0,10.307511062631367,0.15334124897860454,0.03313137629363874,3,8.566831260753187,4.983151660556362,7.761809677319955,2.6827187110635777,nan,nan,0,0.15200873884398058,0,86de0e37e28547f0,512,21.48810152314576,8,0,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,0,1,1,8.565949455983862,4.985178048621514,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,10.313995179373665,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.2964810734184256,0,10.313544795885498,0.15335442175886596,0.03312734262294899,3,8.567766254503189,4.984166432815838,7.762046597964363,2.688009043087361,nan,nan,0,0.15202220040653863,0,86de0e37e28547f0,512,21.483902627183376,8,0,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,0,1,1,8.566244934137417,4.985486511736465,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,10.31529454206185,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.299053897950909,0,10.31492313792344,0.1532811621454451,0.03129959651116747,2,8.568039644435453,4.9845623383249285,7.7602707554821695,2.693491032534563,nan,nan,0,0.15202184727361664,0,86de0e37e28547f0,512,21.48388687024355,8,0,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6517689846457129,0,5.150935924497962,0.07916666666666662,0.0,1,2.982191446175133,4.58699074543391,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666662,0,60cbf5c6bd3b273a,218,13.294163572692502,8,12,1,216,27,0.6517689846457129,110,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6513988956254568,0,5.153871505021943,0.07915615353714814,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.07915615353714814,0,60cbf5c6bd3b273a,218,13.297683245260481,8,0,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6492085122904103,0,5.1551203656758355,0.07915716793396335,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396335,0,60cbf5c6bd3b273a,218,13.297343577544753,8,0,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6512702746353717,0,5.155976702619806,0.07915686812924852,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924852,0,60cbf5c6bd3b273a,218,13.297443964925533,8,0,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6583406066619742,0,5.160582719992699,0.07915682079069136,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069136,0,60cbf5c6bd3b273a,218,13.297459815991182,8,0,0,0,0,nan,-1,0,0
40,553808.0,-3811469.5997325815,3566809.023372303,3652663.9772674013,0,0,0,0,0,1,1,2.3760740305607353,5.663910906065409,4.974431904281264,18,0,0.30400967615543767,7.200881418648142,5.761509744057745,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.8305658935824183,0,5.761509744057745,0.056261789410776586,0.0,1,2.3760740305607353,5.663910906065409,7.200881418648142,2.3699637257269357,0.30400967615543767,10.823505896235373,1,0.05626178941077661,0,9bb9b17a10643453,437,67.03006580779474,8,12,1,216,27,0.8305658935824183,106,18,17
