epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,0,1,1,2.5839416369809767,2.286297039584354,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,5.015888130411764,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.42969264906745025,1,4.991641825848362,0.04438969912308808,0.17242308244351698,4,2.55359891878514,2.2651465565787956,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.0363913968576163,0,a0cf3f434dab585f,512,95.19638693158005,8,12,1,448,7,0.7671212473491841,446,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,0,1,1,2.5890066283403352,2.3017270942332595,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,5.035473478080918,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.41415480186049175,1,5.012218003149293,0.04559163919759927,0.17089091225943068,4,2.559540976723248,2.2815650262503406,2.7992336434849636,3.872751816434111,nan,nan,0,0.037457047966933846,0,a0cf3f434dab585f,512,91.23734630829863,8,0,0,0,0,nan,-1,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,0,1,1,2.589921898910265,2.306432594031493,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,5.036211394855065,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4134432780124241,1,5.013165543288514,0.045651122594465215,0.17045564333676283,4,2.5606137189368634,2.286474554444837,2.7984202360446475,3.875946808143127,nan,nan,0,0.03751665527027428,0,a0cf3f434dab585f,512,91.0649208234953,8,0,0,0,0,nan,-1,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,0,1,1,2.5904149132212635,2.307534905695527,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,5.04597358440462,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.405738053633274,1,5.022921949820408,0.04566041749039068,0.17040258778834627,4,2.561128876375734,2.287594693689274,2.806213529699768,3.879610208024698,nan,nan,0,0.037522981877934104,0,a0cf3f434dab585f,512,91.04631619667956,8,0,0,0,0,nan,-1,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,0,1,1,2.590499663531097,2.3079739303475164,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,5.043744961885111,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4063697680131057,1,5.020699659856013,0.045660197656290626,0.17036584593689957,4,2.5612259787521907,2.288049395966569,2.8025256514549035,3.883410359678399,nan,nan,0,0.03752345796022741,0,a0cf3f434dab585f,512,91.04508947159886,8,0,0,0,0,nan,-1,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,3.763100814838868,2.890283684092765,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,5.551024079990139,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.361803569364673,1,5.513891908303406,0.058002641977680104,0.11760675072277309,4,3.7291121569329317,2.853494717537407,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.051486912062844156,0,a0cf3f434dab585f,512,58.17370888670741,8,12,1,448,7,0.5957532990451516,445,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,3.772062547616033,2.9157130623439445,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,5.582695612621014,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3753939524904402,1,5.544070439326178,0.05916144733606867,0.11778826329521648,4,3.736324031424456,2.877547749173811,3.119802368110178,3.4481955702239153,nan,nan,0,0.05254535845755126,0,a0cf3f434dab585f,512,55.243809058013,8,0,0,0,0,nan,-1,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,3.774589169796077,2.922161817271389,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,5.59329387722348,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.380368202128686,1,5.554398836447515,0.059189218399999,0.11829501878007499,4,3.738600122925317,2.8837335466021075,3.125009995011446,3.451783951486298,nan,nan,0,0.05256355552069769,0,a0cf3f434dab585f,512,55.12406986177054,8,0,0,0,0,nan,-1,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,3.7753439950542553,2.9240702069710283,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,5.596486801149877,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.38143729072518423,1,5.557521007969941,0.05918648566596324,0.11845397062130783,4,3.73929202234045,2.885571638694261,3.127045929572931,3.4558971212947447,nan,nan,0,0.05255951884100324,0,a0cf3f434dab585f,512,55.11332059822248,8,0,0,0,0,nan,-1,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,3.7755972058978546,2.9246396914610386,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,5.600183769672467,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3812972657875714,1,5.5612006034571015,0.05918851136743861,0.11849912808974206,4,3.739530339097462,2.886124051568506,3.1307497522122483,3.4601626839851276,nan,nan,0,0.05256155478274254,0,a0cf3f434dab585f,512,55.11185418652033,8,0,0,0,0,nan,-1,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,1,1,1,4.553435183252697,0.994867017472976,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,3.9689103902348184,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.055611063048553,0,3.9669816525062056,0.07570037585392475,0.10246413969993556,4,4.543535587541291,0.9769686647150824,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.06766709600962818,0,2f3a0bf36060d1bf,512,51.9411592007264,8,12,1,448,7,0.44022212998624466,406,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,1,1,1,4.550138465846338,0.9806585694381416,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,4.021957374042712,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.106252858863667,0,4.019597222358964,0.07523451042857071,0.10488950700477938,5,4.539609793341788,0.9615878352850724,4.461016016307509,3.1296622776171215,nan,nan,0,0.06692357288249534,0,2f3a0bf36060d1bf,512,50.17706806663824,8,0,0,0,0,nan,-1,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,1,1,1,4.549956563724605,0.9795372322086948,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,4.101522927839797,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.1893041544424605,0,4.099039923312239,0.07604080036587166,0.10417204105863796,5,4.5395167589508585,0.9607700119465524,4.518888540953368,3.133615782308128,nan,nan,0,0.06774725437492958,0,2f3a0bf36060d1bf,512,49.73811910685798,8,0,0,0,0,nan,-1,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,1,1,1,4.54985540575586,0.9789199667498233,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,4.200835487375167,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.2787509943279691,0,4.198394057326679,0.07611529201592816,0.1040969605063815,5,4.539420635775326,0.96018755239579,4.598291171453807,3.1381460194226714,nan,nan,0,0.06782346274855175,0,2f3a0bf36060d1bf,512,49.69932775084191,8,0,0,0,0,nan,-1,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,1,1,1,4.549810111391356,0.9786581185599534,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,4.2940281812890015,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.3512254644491606,0,4.291655856636659,0.07610727049587672,0.10409972162970844,5,4.539372200170816,0.9599261571399297,4.674433012700302,3.1428429254599144,nan,nan,0,0.067815104269996,0,2f3a0bf36060d1bf,512,49.7016566440991,8,0,0,0,0,nan,-1,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,6.626761311978092,2.4701532821386545,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,8.017678639730137,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.6407116114913127,0,8.02272726092341,0.10278551991779124,0.1352788000805957,3,6.584369310581103,2.4834194401053105,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.08434359707127495,0,86b1938a14e21d03,512,42.99741495504893,8,12,1,448,7,0.5036943199745962,435,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,6.634697943693046,2.474152094619833,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,8.130877760542528,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.7504583994478182,0,8.135941334029686,0.10546496892023663,0.1338597126275729,3,6.5927564875124185,2.4873319745139284,6.137242304290757,2.8685097516386144,nan,nan,0,0.08660240994334767,0,86b1938a14e21d03,512,40.70269917802166,8,0,0,0,0,nan,-1,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,6.636379888645869,2.475863285265813,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,8.233877895648327,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.84928702452763,0,8.239014859866028,0.10557715636850411,0.13382181949991862,3,6.594470920625134,2.4890381828947707,6.205098567218218,2.8728261188560356,nan,nan,0,0.08669197601592249,0,86b1938a14e21d03,512,40.61663774195724,8,0,0,0,0,nan,-1,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,6.63648532978782,2.4774314612126593,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,8.274696265086641,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.887099114213753,0,8.279838089496147,0.10562266563393051,0.13382154514502423,3,6.594581966728485,2.490611454779927,6.23036815478936,2.8777679017205555,nan,nan,0,0.08672895518871096,0,86b1938a14e21d03,512,40.596931570342946,8,0,0,0,0,nan,-1,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,6.636597200149241,2.4776838917920068,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,8.289272991569584,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.9007487532077691,0,8.294406385322393,0.10562787119667208,0.1338216954106714,3,6.594696253446926,2.4908641289358657,6.238536922683064,2.8828893551859838,nan,nan,0,0.08673318728799674,0,86b1938a14e21d03,512,40.594759406779104,8,0,0,0,0,nan,-1,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,0,1,1,8.250036495015989,3.0778117424972784,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,8.541009819839164,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.9619945524286244,0,6.649508337727041,0.151056590600802,0.043781599998793365,3,6.977604337246925,1.448155896296954,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.14937684171852136,0,86b1938a14e21d03,512,13.968900513602419,8,12,1,448,7,0.6050642078778825,439,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,0,1,1,8.258544302788591,3.09127154918065,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,8.556257727354621,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.964755671013959,0,6.665111270774693,0.15621796136059748,0.04380322348999002,3,6.981943803036704,1.4622766423089766,7.761402624521035,2.678099417447205,nan,nan,0,0.15447083856827545,0,86b1938a14e21d03,512,13.067882032039345,8,0,0,0,0,nan,-1,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,0,1,1,8.260946842685136,3.0940230835216522,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,8.568968068647653,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.97524277827342,0,6.677744651841854,0.15648397780907605,0.043794280719574585,3,6.983235742875627,1.465241743832573,7.761809677319955,2.6827187110635777,nan,nan,0,0.1547368118066474,0,86b1938a14e21d03,512,13.023817738962087,8,0,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,0,1,1,8.261557424451668,3.095063724958952,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,8.575375834934627,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.981399333062772,0,6.684172303540709,0.15650159258409035,0.04379883573944294,3,6.983552072510128,1.4662572755095094,7.762046597964363,2.688009043087361,nan,nan,0,0.15475354195667088,0,86b1938a14e21d03,512,13.020963291992846,8,0,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,0,1,1,8.261751350279514,3.0953794213054433,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,8.577010406158594,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,2.983779755266988,0,6.685726579431035,0.15650251439243482,0.043800201230984465,3,6.98365413432817,1.4665825531157104,7.7602707554821695,2.693491032534563,nan,nan,0,0.15475430374054894,0,86b1938a14e21d03,512,13.020821078452043,8,0,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6517689846457129,0,6.033047613162616,0.07927827380952383,0.011144142618345735,2,2.2191084047847385,5.048237535555227,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666669,0,60cbf5c6bd3b273a,445,13.295346335102941,8,12,1,448,7,0.6517689846457129,390,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6513988956254568,0,6.03642885291065,0.07926804228168874,0.011222688533379118,2,2.217820530945117,5.048908994607205,7.383300340107547,2.5192272188702924,nan,nan,0,0.07915615353714807,0,60cbf5c6bd3b273a,445,13.29887261386814,8,0,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6492085122904103,0,6.0381101055625885,0.0792690295071607,0.011232664882765586,2,2.2174161039857356,5.049287520340421,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396328,0,60cbf5c6bd3b273a,445,13.298532307778995,8,0,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6512702746353717,0,6.038948050611153,0.0792687377329294,0.011236866344007898,2,2.217620194524531,5.049286977908344,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924856,0,60cbf5c6bd3b273a,445,13.298632883809677,8,0,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6583406066619742,0,6.043180886370146,0.0792686916623692,0.011238175198513065,2,2.2176297159400646,5.049312486533385,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069129,0,60cbf5c6bd3b273a,445,13.298648764664435,8,0,0,0,0,nan,-1,0,0
