epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,0,1,1,2.7395269937867446,1.7555666394401923,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,2.538575337578191,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.43063960998669387,1,2.538575337578191,0.06949956081527908,0.0,1,2.7395269937867446,1.7555666394401923,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.06949956081527908,0,e66bb176ec095c56,512,58.70286963547096,8,12,1,224,7,1.0145742194097007,208,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,1,1,1,2.7319305633584645,1.7442835104493497,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,2.5495257015473847,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4149895058086295,1,2.5495257015473847,0.07279507582478884,0.0,1,2.7319305633584645,1.7442835104493497,2.7992336434849636,3.872751816434111,nan,nan,0,0.07279507582478884,0,e66bb176ec095c56,512,54.31635464239776,8,0,0,0,0,nan,-1,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,1,1,1,2.7302276831684247,1.7410886751727928,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,2.5490093098305397,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4142522912167362,1,2.5490093098305397,0.07295432416596905,0.0,1,2.7302276831684247,1.7410886751727928,2.7984202360446475,3.875946808143127,nan,nan,0,0.07295432416596905,0,e66bb176ec095c56,512,54.14463621344656,8,0,0,0,0,nan,-1,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,1,1,1,2.7296508087944433,1.7402488552808457,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,2.558613476254875,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4065349116500192,1,2.558613476254875,0.072973800501552,0.0,1,2.7296508087944433,1.7402488552808457,2.806213529699768,3.879610208024698,nan,nan,0,0.072973800501552,0,e66bb176ec095c56,512,54.1248271856304,8,0,0,0,0,nan,-1,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,1,1,1,2.7295001021187595,1.7399643473582405,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,2.558748991520003,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.40716834376623484,1,2.558748991520003,0.0729744472015649,0.0,1,2.7295001021187595,1.7399643473582405,2.8025256514549035,3.883410359678399,nan,nan,0,0.0729744472015649,0,e66bb176ec095c56,512,54.12394418337044,8,0,0,0,0,nan,-1,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,7.305770806369932,6.674437650643034,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,4.285941579515512,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5773157940180386,0,4.250171976860241,0.048900264195035056,0.14386302433102585,2,7.264141025325771,6.654445262367131,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.03817260675569746,0,ee388b74dab1ba62,512,77.78171638902167,8,12,1,224,7,0.6094736308316854,32,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,7.296083730010728,6.656261934565747,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,4.262184807817916,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5548981455572837,0,4.226042598830397,0.05088723395687564,0.14426583380913352,2,7.254117812300694,6.636094903353908,3.119802368110178,3.4481955702239153,nan,nan,0,0.039642038674697386,0,ee388b74dab1ba62,512,72.63639399665892,8,0,0,0,0,nan,-1,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,7.293539867514746,6.6517431083113685,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,4.254099111495187,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5468293753274619,0,4.217873778534182,0.05097101479169179,0.14431425710543694,2,7.251527141113718,6.63154863940839,3.125009995011446,3.451783951486298,nan,nan,0,0.03969897141770397,0,ee388b74dab1ba62,512,72.46332940560072,8,0,0,0,0,nan,-1,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,7.29279141794051,6.650415709154244,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,4.251310083034739,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5443688738873418,0,4.215075274860188,0.05098012348415651,0.14432015942531162,2,7.250771135330286,6.630215327316897,3.127045929572931,3.4558971212947447,nan,nan,0,0.03970524873097098,0,ee388b74dab1ba62,512,72.44890891335298,8,0,0,0,0,nan,-1,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,7.292541430522989,6.650028384961043,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,4.247110282207866,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5407273360399784,0,4.210878250142277,0.0509806196837436,0.1443212220863469,2,7.250519448431312,6.629826659680878,3.1307497522122483,3.4601626839851276,nan,nan,0,0.03970553248164859,0,ee388b74dab1ba62,512,72.44656369192589,8,0,0,0,0,nan,-1,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,0,1,1,4.359407232909223,2.1734083698641324,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,6.22454257359904,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22652649080820023,1,6.22454257359904,0.050734102830861084,0.0,1,4.359407232909223,2.1734083698641324,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.050734102830861084,0,6a1e7e50dc8a564e,512,63.503906513535576,8,12,1,224,7,0.44022212998624466,214,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,0,1,1,4.3612620253769645,2.199137649662735,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,6.275434733744991,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24303055218084496,1,6.275434733744991,0.052947615008186594,0.0,1,4.3612620253769645,2.199137649662735,4.461016016307509,3.1296622776171215,nan,nan,0,0.052947615008186594,0,6a1e7e50dc8a564e,512,58.58103815851315,8,0,0,0,0,nan,-1,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,0,1,1,4.3642641001887,2.1996476097540496,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,6.359146300928403,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2856983878170886,1,6.359146300928403,0.05307513917262272,0.0,1,4.3642641001887,2.1996476097540496,4.518888540953368,3.133615782308128,nan,nan,0,0.05307513917262272,0,6a1e7e50dc8a564e,512,58.25742843113813,8,0,0,0,0,nan,-1,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,0,1,1,4.36486517381124,2.200528662192339,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,6.465429717546157,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.36002791102428633,1,6.465429717546157,0.05308500228277482,0.0,1,4.36486517381124,2.200528662192339,4.598291171453807,3.1381460194226714,nan,nan,0,0.05308500228277482,0,6a1e7e50dc8a564e,512,58.231630493923014,8,0,0,0,0,nan,-1,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,0,1,1,4.364987427830654,2.2009433479493037,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,6.5651504737780355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3730421936735446,1,6.5651504737780355,0.05308604107088305,0.0,1,4.364987427830654,2.2009433479493037,4.674433012700302,3.1428429254599144,nan,nan,0,0.05308604107088305,0,6a1e7e50dc8a564e,512,58.23000100639834,8,0,0,0,0,nan,-1,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,8.823500548405615,6.8314475610576615,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,12.098068039900033,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5257912020737879,0,8.028372355559334,0.05946484415227754,0.1616115998545058,3,6.557467209401557,2.495123617409449,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.04235200998091758,0,31c7012d4c9fb261,512,61.56400379283941,8,12,1,224,7,0.7993105880138022,216,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,8.840318642844975,6.835063076978576,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,12.209641568318204,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.48178687061817743,1,8.141437259294403,0.06117854991466408,0.16030232349625062,3,6.56535424523411,2.4989586373318846,6.137242304290757,2.8685097516386144,nan,nan,0,0.043843052197340894,0,31c7012d4c9fb261,512,57.421745873870435,8,0,0,0,0,nan,-1,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,8.844048147833641,6.8365357355825385,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,12.31165160644852,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4617092893776141,1,8.24449328955443,0.06122526199923588,0.16029364578429423,3,6.566984808619009,2.5006104537559497,6.205098567218218,2.8728261188560356,nan,nan,0,0.04389512905877674,0,31c7012d4c9fb261,512,57.28602360862292,8,0,0,0,0,nan,-1,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,8.844541728888114,6.838000903324487,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,12.351536437773047,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46358449028672555,1,8.285265753026826,0.06125062314761144,0.1602977103303657,3,6.567076590336344,2.5021320682073593,6.23036815478936,2.8777679017205555,nan,nan,0,0.04391033787905614,0,31c7012d4c9fb261,512,57.262111883368114,8,0,0,0,0,nan,-1,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,8.844812844558893,6.838230825742754,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,12.365463812674127,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4657884508654752,1,8.29981754399737,0.06125355791281339,0.16029844293298,3,6.567187244128164,2.5023744205879437,6.238536922683064,2.8828893551859838,nan,nan,0,0.04391205605080027,0,31c7012d4c9fb261,512,57.259549152483636,8,0,0,0,0,nan,-1,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,0,1,1,8.250564732654984,3.0787327797990875,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,8.5419374519185,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5180883757530498,0,8.543874957288539,0.07584434557531584,0.06782489733102687,4,8.244962135140025,3.081640109484065,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.07422827926353694,0,86b1938a14e21d03,512,43.96635590572758,8,12,1,224,7,0.8199925629360661,211,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,0,1,1,8.259027047962398,3.0920980191838514,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,8.557091272033867,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.525368223717022,0,8.55804218126887,0.07896034601452956,0.06278216576821208,4,8.25331988507979,3.0939605355359685,7.761402624521035,2.678099417447205,nan,nan,0,0.07743055944751562,0,86b1938a14e21d03,512,40.526473068715894,8,0,0,0,0,nan,-1,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,0,1,1,8.261417209586682,3.0948241536073753,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,8.569776324987906,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.534964626153007,0,8.570681852434246,0.07912972983292405,0.06254891769245918,4,8.255709139016904,3.0966412284045557,7.761809677319955,2.6827187110635777,nan,nan,0,0.07760309829731814,0,86b1938a14e21d03,512,40.36517261429281,8,0,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,0,1,1,8.262024209245709,3.095857498043056,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,8.57617681814855,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5404602898875698,0,8.577074509287574,0.07913825521255954,0.0625240321249132,4,8.256315513608799,3.0976691950849835,7.762046597964363,2.688009043087361,nan,nan,0,0.07761192520081875,0,86b1938a14e21d03,512,40.3557641938611,8,0,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,0,1,1,8.262217011811504,3.096170909715268,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,8.577809113489591,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5433014532195117,0,8.57870327642396,0.0791383020989394,0.06251976908863466,4,8.256508244669062,3.097981706238759,7.7602707554821695,2.693491032534563,nan,nan,0,0.07761200253150048,0,86b1938a14e21d03,512,40.35544505949591,8,0,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6517689846457129,0,5.150935924497962,0.07916666666666669,0.0,1,2.982191446175133,4.58699074543391,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666669,0,60cbf5c6bd3b273a,232,13.294355586565034,8,12,1,224,7,0.6517689846457129,198,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6513988956254568,0,5.153871505021943,0.0791561535371481,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.0791561535371481,0,60cbf5c6bd3b273a,232,13.29787633153016,8,0,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,2.982650297229474,4.586946412962997,5.189321476759525,18,2,0.290947663274422,7.386063756140029,5.1551203656758355,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6492085122904103,0,5.1551203656758355,0.07915716793396328,0.0,1,2.982650297229474,4.586946412962997,7.386063756140029,2.5241381694578493,nan,nan,0,0.07915716793396328,0,60cbf5c6bd3b273a,232,13.297536560186042,8,0,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,2.9829554368090885,4.586894388211663,5.191298903562126,18,3,0.290947663274422,7.386515143862588,5.155976702619806,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6512702746353717,0,5.155976702619806,0.07915686812924849,0.0,1,2.9829554368090885,4.586894388211663,7.386515143862588,2.5297604073832183,nan,nan,0,0.07915686812924849,0,60cbf5c6bd3b273a,232,13.297636978190713,8,0,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,2.982984993091164,4.5868990248727215,5.198263857891848,18,4,0.290947663274422,7.389012841815085,5.160582719992699,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6583406066619742,0,5.160582719992699,0.07915682079069139,0.0,1,2.982984993091164,4.5868990248727215,7.389012841815085,2.535584634868319,nan,nan,0,0.07915682079069139,0,60cbf5c6bd3b273a,232,13.29765283409207,8,0,0,0,0,nan,-1,0,0
