epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,respawn_oracle_min_error_m,respawn_oracle_rank,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,1,1,1,1.9650587111126834,1.264352343350333,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,3.9524245276271524,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4298959447474286,1,5.0152307824237266,0.0468754965996039,0.11645735936786593,2,2.5677113626761563,2.2900407954753175,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.04321210349084548,0,da26416811a3d5cf,512,72.17399802157641,8,12,1,456,19,0.8221130576647593,151,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,1,1,1,1.9655186388379369,1.2757941467003655,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,3.970597257782487,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.41433407259294686,1,5.034912137100554,0.04866373320639418,0.11645892523295417,2,2.5729365513793403,2.3055708612354637,2.7992336434849636,3.872751816434111,nan,nan,0,0.04486201576896752,0,da26416811a3d5cf,512,67.97481027152728,8,0,0,0,0,nan,-1,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,1,1,1,1.965431307804831,1.2793747867295786,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,3.9711789695297988,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4136170667717729,1,5.035674431032587,0.04875978430025711,0.11645949756305016,2,2.573888475958989,2.310299434530403,2.7984202360446475,3.875946808143127,nan,nan,0,0.044951227657802385,0,da26416811a3d5cf,512,67.79056175650315,8,0,0,0,0,nan,-1,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,1,1,1,1.9655627373815303,1.2802274605011792,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,3.980897151642731,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4059092232951948,1,5.045412397389145,0.04877066929865946,0.11645948822233337,2,2.5743937976830806,2.31140971927518,2.806213529699768,3.879610208024698,nan,nan,0,0.0449611448945744,0,da26416811a3d5cf,512,67.76991727577101,8,0,0,0,0,nan,-1,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,1,1,1,1.96555881876555,1.280559437043567,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,3.9793019318322043,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.40654131064922033,1,5.04315657981911,0.048771274610049445,0.1164595321774968,2,2.574481822890256,2.3118505992765233,2.8025256514549035,3.883410359678399,nan,nan,0,0.0449617526232973,0,da26416811a3d5cf,512,67.76878230561088,8,0,0,0,0,nan,-1,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,8.4723129210297,7.84671551364417,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,5.444448999388655,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5761563633527584,0,5.419853673400286,0.043850752924029845,0.1265777168135368,2,8.443711108241029,7.831397498404113,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.03695690352185947,0,ba9fb7d3a442bc9e,512,79.83764833769871,8,12,1,456,19,0.6012385856310172,156,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,8.462255219667203,7.827906033284877,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,5.419521082690335,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5538680696449698,0,5.394882559016839,0.04545570591854205,0.12658234661075768,2,8.433656432804092,7.812589500843368,3.119802368110178,3.4481955702239153,nan,nan,0,0.03830923123175808,0,ba9fb7d3a442bc9e,512,76.22975273474465,8,0,0,0,0,nan,-1,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,8.459586605660537,7.8232000166774185,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,5.411071928055092,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5458323189172029,0,5.386410978498433,0.04554502175871414,0.1265831401721176,2,8.430988073651719,7.807884942670408,3.125009995011446,3.451783951486298,nan,nan,0,0.038384474917195634,0,ba9fb7d3a442bc9e,512,76.1122970594837,8,0,0,0,0,nan,-1,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,8.4588025487968,7.8218204311052375,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,5.40819763596981,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5433815389194676,0,5.3835356435305295,0.04555472773962059,0.12658334963001425,2,8.430204059714962,7.806505313837886,3.127045929572931,3.4558971212947447,nan,nan,0,0.038392648421856905,0,ba9fb7d3a442bc9e,512,76.10354042298448,8,0,0,0,0,nan,-1,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,8.458542076016183,7.821417534324486,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,5.40404007397574,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.5397431258982447,0,5.379381630208573,0.04555535513947534,0.12658339638766972,2,8.429943556330826,7.806102431922699,3.1307497522122483,3.4601626839851276,nan,nan,0,0.03839317761252921,0,ba9fb7d3a442bc9e,512,76.1016188502824,8,0,0,0,0,nan,-1,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,0,1,1,6.72749029029469,5.724407332301112,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,9.66885024070434,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.22651612787428022,1,9.669177893166832,0.05208966193235681,0.008976292255717642,2,6.728151013583233,5.724528187420713,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.0512033248086074,0,a479837d50d26495,512,49.0596292141181,8,12,1,456,19,0.4468858223613658,156,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,0,1,1,6.732825629710554,5.748650016769288,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,9.718680177146723,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.24308789700789676,1,9.718568259337552,0.05336903354622403,0.005404894803457584,2,6.7328756403554895,5.748457614299019,4.461016016307509,3.1296622776171215,nan,nan,0,0.05299653733100026,0,a479837d50d26495,512,46.07359198373486,8,0,0,0,0,nan,-1,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,0,1,1,6.73752198501661,5.74903178703005,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,9.801465183842742,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.28582796265035304,1,9.801381994026954,0.05336187612472563,0.005008572574306216,2,6.737578170464904,5.748877723481228,4.518888540953368,3.133615782308128,nan,nan,0,0.0530377086361816,0,a479837d50d26495,512,45.94053014070447,8,0,0,0,0,nan,-1,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,0,1,1,6.738515453177909,5.749836996044779,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,9.906831222537363,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3602105441056316,1,9.906744351794648,0.05336009491503181,0.004983108068928552,2,6.738566423875576,5.749679669474066,4.598291171453807,3.1381460194226714,nan,nan,0,0.0530399486837273,0,a479837d50d26495,512,45.93071193106349,8,0,0,0,0,nan,-1,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,0,1,1,6.738737401942977,5.750228480449771,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,10.005722024267635,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.37293842036993635,1,10.005631551062708,0.05336139226186599,0.004989503245640484,2,6.738784649278885,5.75006720512126,4.674433012700302,3.1428429254599144,nan,nan,0,0.053041308010184515,0,a479837d50d26495,512,45.92919758144449,8,0,0,0,0,nan,-1,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,8.825811557874637,6.833730384955267,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,12.100492304953665,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.9543066815335091,0,12.110542670589698,0.06417134294168689,0.11178591777276503,3,8.817772146775317,6.850709403446284,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.056782555739665445,0,31c7012d4c9fb261,512,52.43516877471798,8,12,1,456,19,0.7982236972880301,311,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,8.842389891331445,6.837105321499681,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,12.21181246196373,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.0668977863790623,0,12.222001886570817,0.06570691228044735,0.11065625430518976,3,8.834047208072882,6.85447961274255,6.137242304290757,2.8685097516386144,nan,nan,0,0.058234932197149446,0,31c7012d4c9fb261,512,49.65340908109296,8,0,0,0,0,nan,-1,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,8.846062849595187,6.8385205132767055,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,12.313762542051547,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.1695343296970475,0,12.323935397391091,0.06577195288358842,0.11063218601613677,3,8.8377161257111,6.855913725700895,6.205098567218218,2.8728261188560356,nan,nan,0,0.05829314325799474,0,31c7012d4c9fb261,512,49.55938625104846,8,0,0,0,0,nan,-1,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,8.84654612156455,6.839976476252255,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,12.353637691893955,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.2104205977741915,0,12.363790408828937,0.06581434243005174,0.11063629787995881,3,8.838200756747947,6.85736986508849,6.23036815478936,2.8777679017205555,nan,nan,0,0.05833062995507443,0,31c7012d4c9fb261,512,49.548503623911415,8,0,0,0,0,nan,-1,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,8.846812866566474,6.840202063803984,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,12.367560630762378,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.225237341283123,0,12.377702184159988,0.06581927497773585,0.11063680217180583,3,8.83846838669803,6.857595260120409,6.238536922683064,2.8828893551859838,nan,nan,0,0.058334989998667625,0,31c7012d4c9fb261,512,49.547406706692094,8,0,0,0,0,nan,-1,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,0,1,1,8.548158481911377,4.968044867070934,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,10.280390499035503,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.2957027827996503,0,10.279647141928217,0.09280969085956496,0.04036428734346735,3,8.55025989488309,4.966658114828884,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.09175804964943164,0,86de0e37e28547f0,512,29.722117924299788,8,12,1,456,19,0.9042021800848591,301,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,0,1,1,8.561305030772639,4.981365466192478,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,10.295514402530205,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.2937517543064343,0,10.294981454697346,0.09547687513022929,0.03549117046211748,3,8.563296753903757,4.9802191432319844,7.761402624521035,2.678099417447205,nan,nan,0,0.09454847880665124,0,86de0e37e28547f0,512,28.025338501158053,8,0,0,0,0,nan,-1,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,0,1,1,8.564935159648174,4.984063157839794,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,10.307857756209817,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.2943307006742655,0,10.307328816495755,0.0956221174741356,0.03528961443435169,3,8.566916409710043,4.982921482559152,7.761809677319955,2.6827187110635777,nan,nan,0,0.09469910280149954,0,86de0e37e28547f0,512,27.942074639234637,8,0,0,0,0,nan,-1,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,0,1,1,8.565872510360093,4.985080384111277,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,10.313893231194905,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.2964647033737127,0,10.313486151206682,0.09555826144696326,0.032608322160564765,2,8.567819801306229,4.984073897864548,7.762046597964363,2.688009043087361,nan,nan,0,0.09470552458516782,0,86de0e37e28547f0,512,27.938081188832538,8,0,0,0,0,nan,-1,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,0,1,1,8.566168216766544,4.985389129126908,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,10.315192886841034,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,1.2990377539899172,0,10.314786115134913,0.09555810483772036,0.032609719067559655,2,8.568115121843501,4.98438209734099,7.7602707554821695,2.693491032534563,nan,nan,0,0.09470534452926573,0,86de0e37e28547f0,512,27.93808657213863,8,0,0,0,0,nan,-1,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,1.8391282817503072,8.744043390471477,5.190504025042034,18,0,0.290947663274422,7.379445960938236,9.077557680285544,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6545305819543112,0,9.077557680285544,0.07927631578947371,0.0,1,1.8391282817503072,8.744043390471477,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07927631578947371,0,910e07a4a507fd5a,422,13.292170323831078,8,12,1,456,19,0.6462478341610305,299,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,1.8372361895132823,8.745391511401708,5.190754228212314,18,1,0.290947663274422,7.383300340107547,9.081417663555092,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.65416261711212,0,9.081417663555092,0.07926608031837612,0.0,1,1.8372361895132823,8.745391511401708,7.383300340107547,2.5192272188702924,nan,nan,0,0.07926608031837612,0,910e07a4a507fd5a,422,13.295687036017213,8,0,0,0,0,nan,-1,0,0
37,553807.4000000954,-3811469.6206808384,3566809.146307388,3652663.7510239463,0,0,0,0,0,1,1,1.8367916361908294,8.74590615527251,5.189321476759525,18,2,0.290947663274422,7.386063756140029,9.084259534699175,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6519755372200559,0,9.084259534699175,0.07926706801558073,0.0,1,1.8367916361908294,8.74590615527251,7.386063756140029,2.5241381694578493,nan,nan,0,0.07926706801558073,0,910e07a4a507fd5a,422,13.295347653234483,8,0,0,0,0,nan,-1,0,0
38,553807.599998951,-3811469.6210586494,3566809.147532764,3652663.7527582804,0,0,0,0,0,1,1,1.8364445267289207,8.74594291539647,5.191298903562126,18,3,0.290947663274422,7.386515143862588,9.084491504165964,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6540369481178612,0,9.084491504165964,0.07926677612657625,0.0,1,1.8364445267289207,8.74594291539647,7.386515143862588,2.5297604073832183,nan,nan,0,0.07926677612657625,0,910e07a4a507fd5a,422,13.295447956352392,8,0,0,0,0,nan,-1,0,0
39,553807.7999989986,-3811469.626019064,3566809.149713479,3652663.7578284247,0,0,0,0,0,1,1,1.8364084890981829,8.745981762356086,5.198263857891848,18,4,0.290947663274422,7.389012841815085,9.08660503561759,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.6611072839740869,0,9.08660503561759,0.07926673003757563,0.0,1,1.8364084890981829,8.745981762356086,7.389012841815085,2.535584634868319,nan,nan,0,0.07926673003757563,0,910e07a4a507fd5a,422,13.295463794114564,8,0,0,0,0,nan,-1,0,0
