epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,map_error_m,temporal_lineage_enabled,temporal_map_assignment_id,temporal_gamma,temporal_ess,temporal_dwell_epochs,temporal_map_error_m,integrity_lineage_enabled,integrity_anchor_available,integrity_excluded_satellite,integrity_tdcp_available,integrity_tdcp_postfit_rms_m,integrity_map_assignment_id,integrity_gamma,integrity_ess,integrity_dwell_epochs,integrity_map_error_m,integrity_map_ecef_x,integrity_map_ecef_y,integrity_map_ecef_z,integrity_map_float_separation_m,integrity_map_ddpr_separation_m,integrity_guard_pass,integrity_position_ball_gamma,integrity_position_ball_members,integrity_position_ball_spread_m,integrity_position_ball_error_m,basin_oracle_min_error_m,basin_oracle_sub50cm_available,position_cluster_error_m,position_cluster_gamma,position_cluster_spread_m,position_cluster_members,position_cluster_float_separation_m,position_cluster_ddpr_separation_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,ambiguities_reset,gamma,fix_streak,map_assignment_id,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,respawn_triggered,n_respawn_candidates_born,n_respawn_position_seeds,n_respawn_history_seeds,n_respawn_assignment_candidates,respawn_oracle_min_error_m,respawn_oracle_rank,completion_shadow_candidates,completion_shadow_oracle_min_error_m,position_shadow_candidates,position_shadow_oracle_min_error_m,subset_shadow_candidates,subset_shadow_oracle_min_error_m,respawn_excluded_satellite,n_dd_pr,n_dd_cp
10,553802.0,-3811467.108242471,3566805.588651914,3652667.7996094953,0,0,0,0,0,1,1,2.739153867723953,1.7549650196996591,2.752803433053683,18,0,0.046176996803574594,2.787643238761087,2.539269612151208,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4084945331117679,1,2.5553430920495646,0.07325245776909359,0.11078039905012547,3,2.757452656918665,1.7713943337024134,2.787643238761087,3.871270358899591,0.046176996803574594,9.477003009138702,0,0.07053131006733442,0,e66bb176ec095c56,370,45.56923520225889,8,12,1,416,9,8,128,0.2795902720162745,99,0,nan,0,nan,576,0.9010879949222963,,18,17
11,553802.2000000477,-3811467.1168671288,3566805.5932573597,3652667.807037842,0,0,0,0,1,1,1,2.7315905154575537,1.7437445080542089,2.7568795700474764,18,1,0.046176996803574594,2.7992336434849636,2.550134212894599,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3951081348363578,1,2.5650782328793786,0.07704291283495436,0.1092474391700263,3,2.749132205254341,1.7597105474759318,2.7992336434849636,3.872751816434111,nan,nan,0,0.07442025865113644,0,e66bb176ec095c56,370,41.59654048009818,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
12,553802.3999989033,-3811467.1156772557,3566805.5935875596,3652667.8073552107,0,0,0,0,1,1,1,2.72990027218171,1.7405712795128356,2.75279174445856,18,2,0.046176996803574594,2.7984202360446475,2.5495901541794184,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3952527024475188,1,2.5644886109705753,0.07728600037806452,0.10919878462167983,3,2.747424620236827,1.756552705208861,2.7984202360446475,3.875946808143127,nan,nan,0,0.0746630647181264,0,e66bb176ec095c56,370,41.383680704937255,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
13,553802.5999999046,-3811467.1215451485,3566805.594223698,3652667.8148330706,0,0,0,0,1,1,1,2.729326782886047,1.7397369205909288,2.761835492704452,18,3,0.046176996803574594,2.806213529699768,2.559189387944745,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3877658839028286,1,2.5740687451973874,0.07731674169642078,0.10919449215186512,3,2.7468508804033984,1.7557230455732236,2.806213529699768,3.879610208024698,nan,nan,0,0.07469375247984263,0,e66bb176ec095c56,370,41.356941702016954,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
14,553802.7999989986,-3811467.116370178,3566805.592753338,3652667.8157646162,0,0,0,0,1,1,1,2.7291771650142165,1.7394543194735077,2.75928551563088,18,4,0.046176996803574594,2.8025256514549035,2.5593213561549897,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.38841495278937355,1,2.5742111220764525,0.07731763053182365,0.10919397657041682,3,2.7467019755631106,1.755443714985901,2.8025256514549035,3.883410359678399,nan,nan,0,0.07469463238050521,0,e66bb176ec095c56,370,41.3561959889189,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
15,553803.0,-3811467.4750908157,3566806.067215958,3652666.8251926755,0,0,0,0,0,1,1,4.2530829255778615,3.1481470567907226,2.6867900666417883,18,0,0.052747126368075915,3.105797010015602,5.757169292825916,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.453873538032138,1,3.331349202675708,0.06337661725737684,0.1664076082966898,2,4.229646249846273,1.985949411778984,3.105797010015602,3.446529888958384,0.052747126368075915,19.23047039825005,0,0.044920649543301966,0,eea7295143f6fc6b,512,66.14250138847062,8,12,1,416,9,8,128,0.4557065300638294,125,0,nan,0,nan,576,0.655393847550985,,18,17
16,553803.2000000477,-3811467.48701839,3566806.0741598764,3652666.835594138,0,0,0,0,0,1,1,4.2553874196971755,3.1631576733732754,2.6932109336103984,18,1,0.052747126368075915,3.119802368110178,5.779858879305728,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4594383729571864,1,3.3434429755432045,0.06612069207236251,0.16612814795074213,2,4.222787473287171,1.976355171048125,3.119802368110178,3.4481955702239153,nan,nan,0,0.047082899428237644,0,eea7295143f6fc6b,512,61.13624862410427,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
17,553803.3999989033,-3811467.4909215695,3566806.077141064,3652666.8399957465,0,0,0,0,0,1,1,4.256145722833482,3.166894902357669,2.6974381539937564,18,2,0.052747126368075915,3.125009995011446,5.788094280113131,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46246780726207704,1,3.3486436479149018,0.06625710013066169,0.1661080294532724,2,4.221270776409825,1.9740308064587297,3.125009995011446,3.451783951486298,nan,nan,0,0.047202035587722756,0,eea7295143f6fc6b,512,60.90805665463433,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
18,553803.5999999046,-3811467.4922913876,3566806.0785539644,3652666.8408402093,0,0,0,0,0,1,1,4.256377438657568,3.168020672961755,2.6986596699223018,18,3,0.052747126368075915,3.127045929572931,5.790553450981025,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4635820281298232,1,3.3497929510164908,0.06627101220454208,0.1661069027079291,2,4.2208503879184285,1.9734405360477811,3.127045929572931,3.4558971212947447,nan,nan,0,0.04721402825305691,0,eea7295143f6fc6b,512,60.88656278310041,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
19,553803.7999989986,-3811467.493717931,3566806.0821427926,3652666.841862358,0,0,0,0,0,1,1,4.256465274576623,3.168344967071566,2.70156110159452,18,4,0.052747126368075915,3.1307497522122483,5.794025800919464,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46621675761787895,1,3.35119726319131,0.06627219771583621,0.16610699314999863,2,4.2207219826351325,1.973262752022328,3.1307497522122483,3.4601626839851276,nan,nan,0,0.04721516142096974,0,eea7295143f6fc6b,512,60.8840257468299,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
20,553804.0,-3811468.2512258226,3566807.127161279,3652666.0411167447,0,0,0,0,0,1,1,5.81421462191125,2.4887913658223133,4.2342337806555,19,0,0.41380108143408434,4.432677198843442,3.8222120655097633,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2265325067355499,1,4.841832811495545,0.06294227177222571,0.39136448769342363,3,4.714368556236029,0.9801631700809278,4.432677198843442,3.1278257037825994,0.41380108143408434,31.3281035856981,0,0.053679759743050295,0,df592ade4d163c07,512,60.966090476999725,8,12,1,416,9,8,128,0.22797390428576378,66,0,nan,0,nan,576,0.6656445864616309,,19,17
21,553804.2000000477,-3811468.2762016263,3566807.1477124835,3652666.0704713147,0,0,0,0,0,1,1,5.807955329834269,2.466773952971718,4.260340552251378,19,1,0.41380108143408434,4.461016016307509,3.8612001520039696,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21916070981720503,1,4.890146502524804,0.06590394677050015,0.3916925605313874,3,4.711411669036567,0.9924636971526217,4.461016016307509,3.1296622776171215,nan,nan,0,0.05378493828159645,0,df592ade4d163c07,512,57.004241155043616,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
22,553804.4000000954,-3811468.3232041937,3566807.190374269,3652666.116779394,0,0,0,0,0,1,1,5.8062788004214925,2.465144824355805,4.341755494745182,19,2,0.41380108143408434,4.518888540953368,3.920467282069527,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17608465533608847,1,4.9699428129189,0.06597283560360855,0.3917297310382981,3,4.711948285140619,0.9926017921226536,4.518888540953368,3.133615782308128,nan,nan,0,0.05456279560757262,0,df592ade4d163c07,512,56.54132089020965,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
23,553804.599998951,-3811468.384972638,3566807.249667508,3652666.178069575,0,0,0,0,0,1,1,5.805825042411528,2.4641621044593505,4.444964421550181,19,3,0.41380108143408434,4.598291171453807,3.995673783093662,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.17177574640944332,1,5.071323633704515,0.06597674572511832,0.3917340791628795,3,4.712015781600503,0.9930228926646297,4.598291171453807,3.1381460194226714,nan,nan,0,0.054634426581513955,0,df592ade4d163c07,512,56.50194416249573,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
24,553804.7999989986,-3811468.4433766464,3566807.3058876065,3652666.23595854,0,0,0,0,0,1,1,5.8056890834274935,2.4637670938764917,4.542244326854964,19,4,0.41380108143408434,4.674433012700302,4.067312036099772,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.21995083035208804,1,5.166633832536684,0.06597920052923663,0.39173432724643936,3,4.7120106597805815,0.9932183508335493,4.674433012700302,3.1428429254599144,nan,nan,0,0.05462756179657183,0,df592ade4d163c07,512,56.50241775715387,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
25,553805.0,-3811469.1430459116,3566808.378780037,3652665.242065848,0,0,0,0,0,1,1,7.601690009980555,2.4536407210259292,5.576263921042656,19,0,0.45207347146779936,6.079049261901037,5.434499440665884,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.46032564316447705,1,5.432451207698857,0.06947319163108572,0.06842112483654128,5,7.595365974812203,2.446965590648494,6.079049261901037,2.8664917765706495,0.45207347146779936,34.1184370362641,2,0.06857673580690939,0,511ad5a717ba24e8,512,40.99954711649682,8,12,1,416,9,8,128,0.46032564316447705,77,0,nan,0,nan,576,0.6867072346938811,,19,17
26,553805.2000000477,-3811469.1998369913,3566808.4256508183,3652665.301046837,0,0,0,0,0,1,1,7.597946767373075,2.448101100255197,5.685037985231231,19,1,0.45207347146779936,6.137242304290757,5.530785682513991,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4652585784698152,1,5.533510285338173,0.07270009709966309,0.05871718741340441,5,7.596635913663862,2.4453449155801166,6.137242304290757,2.8685097516386144,nan,nan,0,0.07196982476776718,0,511ad5a717ba24e8,512,37.78092636128088,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
27,553805.4000000954,-3811469.2591386302,3566808.4816262787,3652665.3585166847,0,0,0,0,0,1,1,7.596989616981167,2.4468141394464844,5.785510162209737,19,2,0.45207347146779936,6.205098567218218,5.615845750710546,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.4048265746729995,1,5.61856521597496,0.07280806355240706,0.05854421785518247,5,7.595670242086745,2.444065355378614,6.205098567218218,2.8728261188560356,nan,nan,0,0.07208288574274636,0,511ad5a717ba24e8,512,37.66672152064477,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
28,553805.599998951,-3811469.281269085,3566808.503256852,3652665.3844249053,0,0,0,0,0,1,1,7.596657188991763,2.4456945287279424,5.824694535605474,19,3,0.45207347146779936,6.23036815478936,5.651227381912748,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3839959216954626,1,5.653953489825423,0.07268808473386347,0.058519294854715125,5,7.59533848790651,2.4429494455055307,6.23036815478936,2.8777679017205555,nan,nan,0,0.07196423717756707,0,511ad5a717ba24e8,512,37.696327649402754,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
29,553805.7999989986,-3811469.289832711,3566808.5094558434,3652665.3944452847,0,0,0,0,0,1,1,7.596569548356321,2.4455143579494396,5.839031602667341,19,4,0.45207347146779936,6.238536922683064,5.664237614864825,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3778562175947907,1,5.666965534199651,0.07267347109694892,0.05851549168075776,5,7.595251103753937,2.4427698816320302,6.238536922683064,2.8828893551859838,nan,nan,0,0.07194977131585141,0,511ad5a717ba24e8,512,37.700127585508234,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
30,553806.0,-3811469.988626393,3566809.4754408807,3652663.9545203396,0,0,0,0,1,1,1,6.97813559103769,1.449720826135572,5.499014590877071,18,0,0.20942828977675063,7.767906518983791,6.6505869186183695,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.31705199128447825,1,5.491825919215202,0.09563922023736658,0.3342181072256647,4,8.099703913983513,0.9678091582994699,7.767906518983791,2.6759519396472196,0.20942828977675063,48.48841794941493,0,0.07139271687492928,0,c07392b1eed49dbd,512,42.94710829542236,8,12,1,416,9,8,128,0.6668340565197578,398,0,nan,0,nan,576,0.6451196529474046,,18,17
31,553806.2000000477,-3811469.984735076,3566809.4685588456,3652663.951979333,0,0,0,0,1,1,1,6.98247003146544,1.4638065849602688,5.501499054116888,18,1,0.20942828977675063,7.761402624521035,6.666153091605382,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.3084830574488396,1,5.504728848780155,0.09904450159395499,0.33262269827797436,4,8.099736515037659,0.9656122527474316,7.761402624521035,2.678099417447205,nan,nan,0,0.07429415953583704,0,c07392b1eed49dbd,512,39.77122766812512,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
32,553806.4000000954,-3811469.9869406754,3566809.470428908,3652663.9587578727,0,0,0,0,1,1,1,6.983760136542856,1.4667617711038887,5.511743731192529,18,2,0.20942828977675063,7.761809677319955,6.678775953014922,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2985404750513361,1,5.5173446980821526,0.09921444963791214,0.33226855025537655,4,8.099798875049707,0.965290903311961,7.761809677319955,2.6827187110635777,nan,nan,0,0.07445992022228838,0,c07392b1eed49dbd,512,39.615586107706974,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
33,553806.599998951,-3811469.989975492,3566809.47058704,3652663.963755162,0,0,0,0,1,1,1,6.984076007923577,1.4677746377064718,5.5172720222958995,18,3,0.20942828977675063,7.762046597964363,6.6852014623043745,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.29413631567154996,1,5.524198180199619,0.0992232515274418,0.3322068649258071,4,8.099741403357346,0.9650901860695031,7.762046597964363,2.688009043087361,nan,nan,0,0.07446727309884449,0,c07392b1eed49dbd,512,39.60711611942513,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
34,553806.7999989986,-3811469.990245999,3566809.4692104803,3652663.967523169,0,0,0,0,1,1,1,6.9841779199467275,1.4680991114833637,5.518776482198639,18,4,0.20942828977675063,7.7602707554821695,6.686755229723017,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.2927958041126327,1,5.526425710058591,0.09922335837620976,0.3321885793811275,4,8.09972531226042,0.9650321101810047,7.7602707554821695,2.693491032534563,nan,nan,0,0.0744671111835142,0,c07392b1eed49dbd,512,39.60693546954674,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
35,553807.0,-3811469.6260167784,3566809.1338563124,3652663.7525704727,0,0,0,0,0,1,1,2.982191446175133,4.58699074543391,5.190504025042034,18,0,0.290947663274422,7.379445960938236,5.150935924497962,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7321295045451407,0,5.150935924497962,0.07916666666666666,0.0,1,2.982191446175133,4.58699074543391,7.379445960938236,2.51694055961129,0.290947663274422,11.353875378426523,3,0.07916666666666666,0,60cbf5c6bd3b273a,198,13.293106556884432,8,12,1,288,9,8,0,0.7321295045451407,276,0,nan,0,nan,576,1.1096702381317098,,18,17
36,553807.2000000477,-3811469.6224498507,3566809.1424942133,3652663.7536380137,0,0,0,0,0,1,1,2.9826159158053196,4.586748144571808,5.190754228212314,18,1,0.290947663274422,7.383300340107547,5.153871505021943,0,,0.0,0.0,0,nan,0,0,,0,nan,,0.0,0.0,0,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,0.7349543954895411,0,5.153871505021943,0.0791561535371481,0.0,1,2.9826159158053196,4.586748144571808,7.383300340107547,2.5192272188702924,nan,nan,0,0.0791561535371481,0,60cbf5c6bd3b273a,198,13.296620326552414,8,0,0,0,0,0,0,nan,-1,0,nan,0,nan,0,nan,,0,0
