tow,ecef_x,ecef_y,ecef_z,fix
179473.200,-3961765.5535,3349009.1917,3698311.7037,1
179473.400,-3961765.5554,3349009.1927,3698311.7038,1
179473.600,-3961765.5572,3349009.1923,3698311.7043,1
179473.800,-3961765.5576,3349009.1921,3698311.7042,1
179474.000,-3961765.5544,3349009.1919,3698311.7030,1
179474.200,-3961765.5551,3349009.1922,3698311.7036,1
179474.400,-3961765.5576,3349009.1925,3698311.7047,1
179474.600,-3961765.5592,3349009.1930,3698311.7054,1
179474.800,-3961765.5594,3349009.1937,3698311.7054,1
179475.000,-3961765.5561,3349009.1926,3698311.7040,1
179475.200,-3961765.5557,3349009.1929,3698311.7048,1
179475.400,-3961765.5576,3349009.1934,3698311.7060,1
179475.600,-3961765.5591,3349009.1935,3698311.7068,1
179475.800,-3961765.5595,3349009.1939,3698311.7071,1
179476.000,-3961765.5564,3349009.1932,3698311.7050,1
179476.200,-3961765.5569,3349009.1934,3698311.7053,1
179476.400,-3961765.5588,3349009.1943,3698311.7064,1
179476.600,-3961765.5609,3349009.1955,3698311.7077,1
179476.800,-3961765.5603,3349009.1953,3698311.7069,1
179477.000,-3961765.5586,3349009.1954,3698311.7057,1
179477.200,-3961765.5592,3349009.1948,3698311.7062,1
179477.400,-3961765.5609,3349009.1950,3698311.7069,1
179477.600,-3961765.5623,3349009.1952,3698311.7081,1
179477.800,-3961765.5623,3349009.1945,3698311.7081,1
179478.000,-3961765.5601,3349009.1940,3698311.7077,1
179478.200,-3961765.5601,3349009.1932,3698311.7074,1
179478.400,-3961765.5617,3349009.1926,3698311.7079,1
179478.600,-3961765.5624,3349009.1930,3698311.7082,1
179478.800,-3961765.5621,3349009.1933,3698311.7080,1
179479.000,-3961765.5588,3349009.1935,3698311.7071,1
179479.200,-3961765.5591,3349009.1933,3698311.7066,1
179479.400,-3961765.5612,3349009.1931,3698311.7070,1
179479.600,-3961765.5624,3349009.1939,3698311.7081,1
179479.800,-3961765.5621,3349009.1933,3698311.7083,1
179480.000,-3961765.5595,3349009.1929,3698311.7076,1
179480.200,-3961765.5599,3349009.1930,3698311.7077,1
179480.400,-3961765.5611,3349009.1932,3698311.7079,1
179480.600,-3961765.5618,3349009.1933,3698311.7083,1
179480.800,-3961765.5609,3349009.1933,3698311.7086,1
179481.000,-3961765.5575,3349009.1926,3698311.7072,1
179481.200,-3961765.5580,3349009.1925,3698311.7075,1
179481.400,-3961765.5586,3349009.1925,3698311.7073,1
179481.600,-3961765.5601,3349009.1916,3698311.7074,1
179481.800,-3961765.5602,3349009.1918,3698311.7078,1
179482.000,-3961765.5572,3349009.1915,3698311.7069,1
179482.200,-3961765.5574,3349009.1915,3698311.7068,1
179482.400,-3961765.5592,3349009.1911,3698311.7073,1
179482.600,-3961765.5605,3349009.1911,3698311.7072,1
179482.800,-3961765.5602,3349009.1911,3698311.7068,1
179483.000,-3961765.5571,3349009.1907,3698311.7054,1
179483.200,-3961765.5573,3349009.1907,3698311.7055,1
179483.400,-3961765.5588,3349009.1913,3698311.7062,1
179483.600,-3961765.5602,3349009.1914,3698311.7063,1
179483.800,-3961765.5604,3349009.1920,3698311.7061,1
179484.000,-3961765.5579,3349009.1913,3698311.7055,1
179484.200,-3961765.5582,3349009.1911,3698311.7055,1
179484.400,-3961765.5600,3349009.1924,3698311.7069,1
179484.600,-3961765.5602,3349009.1925,3698311.7081,1
179484.800,-3961765.5600,3349009.1925,3698311.7083,1
179485.000,-3961765.5579,3349009.1928,3698311.7074,1
179485.200,-3961765.5581,3349009.1927,3698311.7072,1
179485.400,-3961765.5595,3349009.1932,3698311.7081,1
179485.600,-3961765.5607,3349009.1947,3698311.7089,1
179485.800,-3961765.5602,3349009.1955,3698311.7088,1
179486.000,-3961765.5573,3349009.1948,3698311.7079,1
179486.200,-3961765.5573,3349009.1946,3698311.7074,1
179486.400,-3961765.5588,3349009.1947,3698311.7078,1
179486.600,-3961765.5599,3349009.1946,3698311.7082,1
179486.800,-3961765.5594,3349009.1950,3698311.7082,1
179487.000,-3961765.5557,3349009.1940,3698311.7065,1
179487.200,-3961765.5564,3349009.1930,3698311.7065,1
179487.400,-3961765.5575,3349009.1930,3698311.7061,1
179487.600,-3961765.5593,3349009.1933,3698311.7069,1
179487.800,-3961765.5588,3349009.1942,3698311.7067,1
179488.000,-3961765.5564,3349009.1939,3698311.7064,1
179488.200,-3961765.5573,3349009.1932,3698311.7057,1
179488.400,-3961765.5588,3349009.1932,3698311.7061,1
179488.600,-3961765.5596,3349009.1930,3698311.7071,1
179488.800,-3961765.5594,3349009.1934,3698311.7072,1
179489.000,-3961765.5564,3349009.1932,3698311.7062,1
179489.200,-3961765.5563,3349009.1932,3698311.7064,1
179489.400,-3961765.5568,3349009.1938,3698311.7066,1
179489.600,-3961765.5583,3349009.1937,3698311.7068,1
179489.800,-3961765.5573,3349009.1928,3698311.7073,1
179490.000,-3961765.5540,3349009.1919,3698311.7061,1
179490.200,-3961765.5537,3349009.1921,3698311.7066,1
179490.400,-3961765.5553,3349009.1920,3698311.7072,1
179490.600,-3961765.5572,3349009.1925,3698311.7080,1
179490.800,-3961765.5572,3349009.1932,3698311.7074,1
179491.000,-3961765.5553,3349009.1948,3698311.7064,1
179491.200,-3961765.5571,3349009.1959,3698311.7064,1
179491.400,-3961765.5588,3349009.1968,3698311.7070,1
179491.600,-3961765.5609,3349009.1967,3698311.7085,1
179491.800,-3961765.5605,3349009.1951,3698311.7085,1
179492.000,-3961765.5566,3349009.1935,3698311.7077,1
179492.200,-3961765.5563,3349009.1919,3698311.7080,1
179492.400,-3961765.5571,3349009.1920,3698311.7087,1
179492.600,-3961765.5584,3349009.1929,3698311.7091,1
179492.800,-3961765.5584,3349009.1938,3698311.7082,1
179493.000,-3961765.5554,3349009.1944,3698311.7064,1
179493.200,-3961765.5565,3349009.1951,3698311.7059,1
179493.400,-3961765.5590,3349009.1965,3698311.7067,1
179493.600,-3961765.5607,3349009.1980,3698311.7075,1
179493.800,-3961765.5608,3349009.1987,3698311.7082,1
179494.000,-3961765.5592,3349009.1977,3698311.7080,1
179494.200,-3961765.5646,3349009.1923,3698311.7089,1
179494.400,-3961765.5729,3349009.1797,3698311.7159,1
179494.600,-3961765.5687,3349009.1574,3698311.7417,1
179494.800,-3961765.5275,3349009.1443,3698311.7897,1
179495.000,-3961765.4373,3349009.1845,3698311.8399,1
179495.200,-3961765.3243,3349009.2713,3698311.8808,1
179495.400,-3961765.2336,3349009.2942,3698311.9579,1
179495.600,-3961765.1498,3349009.3195,3698312.0232,1
179495.800,-3961765.0557,3349009.3454,3698312.0964,1
179496.000,-3961764.9537,3349009.3734,3698312.1747,1
179496.200,-3961764.8480,3349009.4015,3698312.2592,1
179496.400,-3961764.7358,3349009.4338,3698312.3527,1
179496.600,-3961764.6154,3349009.4655,3698312.4524,1
179496.800,-3961764.4863,3349009.5010,3698312.5578,1
179497.000,-3961764.3448,3349009.5362,3698312.6682,1
179497.200,-3961764.1929,3349009.5727,3698312.7948,1
179497.400,-3961764.0189,3349009.6198,3698312.9433,1
179497.600,-3961763.8195,3349009.6700,3698313.1125,1
179497.800,-3961763.5894,3349009.7232,3698313.3043,1
179498.000,-3961763.3282,3349009.7830,3698313.5289,1
179498.200,-3961763.0348,3349009.8545,3698313.7691,1
179498.400,-3961762.7232,3349009.9337,3698314.0435,1
179498.600,-3961762.3880,3349010.0153,3698314.3363,1
179498.800,-3961762.0354,3349010.1039,3698314.6465,1
179499.000,-3961761.6629,3349010.1978,3698314.9612,1
179499.200,-3961761.2783,3349010.2952,3698315.2943,1
179499.400,-3961760.8654,3349010.3932,3698315.6366,1
179499.600,-3961760.4279,3349010.4998,3698316.0079,1
179499.800,-3961759.9600,3349010.6128,3698316.4074,1
179500.000,-3961759.4631,3349010.7380,3698316.8291,1
179500.200,-3961758.9413,3349010.8678,3698317.2755,1
179500.400,-3961758.3933,3349011.0008,3698317.7404,1
179500.600,-3961757.8252,3349011.1372,3698318.2181,1
179500.800,-3961757.2456,3349011.2798,3698318.7105,1
179501.000,-3961756.6600,3349011.4224,3698319.1978,1
179501.200,-3961756.0826,3349011.5727,3698319.6852,1
179501.400,-3961755.5036,3349011.7148,3698320.1718,1
179501.600,-3961754.9350,3349011.8768,3698320.6377,1
179501.800,-3961754.3744,3349012.0312,3698321.0994,1
179502.000,-3961753.8077,3349012.1734,3698321.5542,1
179502.200,-3961753.2512,3349012.3319,3698322.0002,1
179502.400,-3961752.7069,3349012.5094,3698322.4547,1
179502.600,-3961752.1433,3349012.6729,3698322.8959,1
179502.800,-3961751.5772,3349012.8609,3698323.3337,1
179503.000,-3961751.0016,3349013.0519,3698323.7690,1
179503.200,-3961750.4255,3349013.2506,3698324.1962,1
179503.400,-3961749.8513,3349013.4467,3698324.6275,1
179503.600,-3961749.2792,3349013.6464,3698325.0561,1
179503.800,-3961748.7148,3349013.8412,3698325.4828,1
179504.000,-3961748.1660,3349014.0295,3698325.9022,1
179504.200,-3961747.6479,3349014.1897,3698326.2961,1
179504.400,-3961747.1637,3349014.3623,3698326.6616,1
179504.600,-3961746.7184,3349014.5105,3698327.0159,1
179504.800,-3961746.2979,3349014.6593,3698327.3354,1
179505.000,-3961745.9065,3349014.7802,3698327.6431,1
179505.200,-3961745.5358,3349014.9055,3698327.9144,1
179505.400,-3961745.2089,3349015.0163,3698328.1715,1
179505.600,-3961744.9123,3349015.1116,3698328.4086,1
179505.800,-3961744.6373,3349015.2021,3698328.6195,1
179506.000,-3961744.3850,3349015.2866,3698328.8146,1
179506.200,-3961744.1523,3349015.3602,3698328.9898,1
179506.400,-3961743.9490,3349015.4254,3698329.1493,1
179506.600,-3961743.7659,3349015.4818,3698329.2874,1
179506.800,-3961743.6346,3349015.5239,3698329.3873,1
179507.000,-3961743.5718,3349015.5459,3698329.4404,1
179507.200,-3961743.5011,3349015.5687,3698329.4920,1
179507.400,-3961743.4340,3349015.5892,3698329.5461,1
179507.600,-3961743.3472,3349015.6174,3698329.6136,1
179507.800,-3961743.2194,3349015.6578,3698329.7105,1
179508.000,-3961743.0511,3349015.7116,3698329.8373,1
179508.200,-3961742.9132,3349015.7594,3698329.9500,1
179508.400,-3961742.7637,3349015.8127,3698330.0664,1
179508.600,-3961742.6120,3349015.8617,3698330.1832,1
179508.800,-3961742.4582,3349015.9112,3698330.3002,1
179509.000,-3961742.2948,3349015.9641,3698330.4141,1
179509.200,-3961742.1342,3349016.0151,3698330.5369,1
179509.400,-3961741.9685,3349016.0711,3698330.6606,1
179509.600,-3961741.7979,3349016.1265,3698330.7868,1
179509.800,-3961741.6341,3349016.1885,3698330.9276,1
179510.000,-3961741.5158,3349016.2754,3698331.0852,1
179510.200,-3961741.3843,3349016.3138,3698331.1847,1
179510.400,-3961741.2348,3349016.3449,3698331.2760,1
179510.600,-3961741.0529,3349016.3658,3698331.3628,1
179510.800,-3961740.8965,3349016.4395,3698331.5248,1
179511.000,-3961740.7235,3349016.4970,3698331.6525,1
179511.200,-3961740.5572,3349016.5514,3698331.7879,1
179511.400,-3961740.3940,3349016.6095,3698331.9212,1
179511.600,-3961740.2269,3349016.6686,3698332.0563,1
179511.800,-3961740.0455,3349016.7258,3698332.2025,1
179512.000,-3961739.8335,3349016.7967,3698332.3652,1
179512.200,-3961739.5937,3349016.8701,3698332.5578,1
179512.400,-3961739.3359,3349016.9534,3698332.7779,1
179512.600,-3961739.0550,3349017.0303,3698333.0224,1
179512.800,-3961738.7489,3349017.0974,3698333.2933,1
179513.000,-3961738.4264,3349017.1633,3698333.6001,1
179513.200,-3961738.0889,3349017.2205,3698333.9306,1
179513.400,-3961737.7307,3349017.2621,3698334.2822,1
179513.600,-3961737.3669,3349017.2848,3698334.6671,1
179513.800,-3961736.9954,3349017.2914,3698335.0718,1
179514.000,-3961736.6105,3349017.2746,3698335.5056,1
179514.200,-3961736.2190,3349017.2424,3698335.9667,1
179514.400,-3961735.8220,3349017.1832,3698336.4594,1
179514.600,-3961735.4179,3349017.1175,3698336.9751,1
179514.800,-3961735.0040,3349017.0248,3698337.5152,1
179515.000,-3961734.5799,3349016.9107,3698338.0732,1
179515.200,-3961734.1521,3349016.7888,3698338.6461,1
179515.400,-3961733.7106,3349016.6578,3698339.2428,1
179515.600,-3961733.2624,3349016.5041,3698339.8555,1
179515.800,-3961732.8094,3349016.3474,3698340.4878,1
179516.000,-3961732.3381,3349016.1848,3698341.1359,1
179516.200,-3961731.8552,3349016.0078,3698341.7970,1
179516.400,-3961731.3706,3349015.8237,3698342.4836,1
179516.600,-3961730.8707,3349015.6247,3698343.1792,1
179516.800,-3961730.3638,3349015.4190,3698343.8874,1
179517.000,-3961729.8461,3349015.2123,3698344.6200,1
179517.200,-3961729.3284,3349014.9946,3698345.3691,1
179517.400,-3961728.8054,3349014.7753,3698346.1335,1
179517.600,-3961728.2719,3349014.5530,3698346.9060,1
179517.800,-3961727.7319,3349014.3226,3698347.6917,1
179518.000,-3961727.1857,3349014.0915,3698348.4869,1
179518.200,-3961726.6392,3349013.8605,3698349.2906,1
179518.400,-3961726.0934,3349013.6257,3698350.1102,1
179518.600,-3961725.5461,3349013.3858,3698350.9274,1
179518.800,-3961724.9932,3349013.1432,3698351.7432,1
179519.000,-3961724.4331,3349012.8978,3698352.5549,1
179519.200,-3961723.8653,3349012.6682,3698353.3613,1
179519.400,-3961723.3199,3349012.4243,3698354.1591,1
179519.600,-3961722.7633,3349012.1817,3698354.9437,1
179519.800,-3961722.2102,3349011.9518,3698355.7408,1
179520.000,-3961721.6594,3349011.7164,3698356.5339,1
179520.200,-3961721.1008,3349011.4811,3698357.3181,1
179520.400,-3961720.5421,3349011.2421,3698358.0937,1
179520.600,-3961719.9894,3349011.0004,3698358.8605,1
179520.800,-3961719.4430,3349010.7618,3698359.6117,1
179521.000,-3961718.9024,3349010.5307,3698360.3505,1
179521.200,-3961718.3866,3349010.3046,3698361.0805,1
179521.400,-3961717.8774,3349010.0826,3698361.8016,1
179521.600,-3961717.3800,3349009.8467,3698362.5239,1
179521.800,-3961716.8804,3349009.6520,3698363.2331,1
179522.000,-3961716.4012,3349009.4386,3698363.9102,1
179522.200,-3961715.9066,3349009.2105,3698364.5742,1
179522.400,-3961715.4218,3349009.0016,3698365.2690,1
179522.600,-3961714.9700,3349008.7883,3698365.9790,1
179522.800,-3961714.4956,3349008.5805,3698366.6574,1
179523.000,-3961714.0357,3349008.3361,3698367.3229,1
179523.200,-3961713.5905,3349008.0981,3698367.9937,1
179523.400,-3961713.1584,3349007.8797,3698368.6541,1
179523.600,-3961712.7523,3349007.6236,3698369.3140,1
179523.800,-3961712.3346,3349007.3797,3698369.9583,1
179524.000,-3961711.9373,3349007.1573,3698370.6220,1
179524.200,-3961711.5585,3349006.9050,3698371.2634,1
179524.400,-3961711.1726,3349006.6632,3698371.8935,1
179524.600,-3961710.7953,3349006.4234,3698372.5216,1
179524.800,-3961710.4130,3349006.1851,3698373.1444,1
179525.000,-3961710.0214,3349005.9481,3698373.7756,1
179525.200,-3961709.6161,3349005.7159,3698374.4138,1
179525.400,-3961709.2327,3349005.5023,3698375.0541,1
179525.600,-3961708.8135,3349005.2854,3698375.7105,1
179525.800,-3961708.3686,3349005.0663,3698376.3776,1
179526.000,-3961707.9141,3349004.8442,3698377.0509,1
179526.200,-3961707.4498,3349004.6265,3698377.7349,1
179526.400,-3961706.9645,3349004.4190,3698378.4173,1
179526.600,-3961706.4605,3349004.2304,3698379.0998,1
179526.800,-3961705.9478,3349004.0603,3698379.7759,1
179527.000,-3961705.4203,3349003.9119,3698380.4536,1
179527.200,-3961704.8899,3349003.7543,3698381.1136,1
179527.400,-3961704.3598,3349003.6140,3698381.7767,1
179527.600,-3961703.8350,3349003.4747,3698382.4418,1
179527.800,-3961703.3143,3349003.3288,3698383.1074,1
179528.000,-3961702.7852,3349003.1847,3698383.7727,1
179528.200,-3961702.2572,3349003.0302,3698384.4407,1
179528.400,-3961701.7478,3349002.8582,3698385.1167,1
179528.600,-3961701.2594,3349002.6703,3698385.7842,1
179528.800,-3961700.7943,3349002.4602,3698386.4325,1
179529.000,-3961700.3468,3349002.2182,3698387.0583,1
179529.200,-3961699.9297,3349001.9586,3698387.6713,1
179529.400,-3961699.5377,3349001.6780,3698388.2851,1
179529.600,-3961699.1676,3349001.3612,3698388.9083,1
179529.800,-3961698.8217,3349001.0110,3698389.5277,1
179530.000,-3961698.5018,3349000.6381,3698390.1525,1
179530.200,-3961698.2115,3349000.2478,3698390.7621,1
179530.400,-3961697.9542,3348999.8320,3698391.3599,1
179530.600,-3961697.7287,3348999.3982,3698391.9337,1
179530.800,-3961697.5393,3348998.9562,3698392.4959,1
179531.000,-3961697.3710,3348998.5121,3698393.0343,1
179531.200,-3961697.2358,3348998.0791,3698393.5496,1
179531.400,-3961697.1322,3348997.6637,3698394.0440,1
179531.600,-3961697.0375,3348997.2662,3698394.5162,1
179531.800,-3961696.9432,3348996.8761,3698394.9716,1
179532.000,-3961696.8417,3348996.4896,3698395.4133,1
179532.200,-3961696.7454,3348996.1041,3698395.8486,1
179532.400,-3961696.6391,3348995.7347,3698396.2846,1
179532.600,-3961696.5229,3348995.3979,3698396.7167,1
179532.800,-3961696.4138,3348995.0698,3698397.1354,1
179533.000,-3961696.2740,3348994.7836,3698397.5461,1
179533.200,-3961696.1552,3348994.5007,3698397.9313,1
179533.400,-3961696.0176,3348994.2655,3698398.3202,1
179533.600,-3961695.8761,3348994.0481,3698398.6830,1
179533.800,-3961695.7281,3348993.8325,3698399.0212,1
179534.000,-3961695.5608,3348993.6447,3698399.3593,1
179534.200,-3961695.3888,3348993.4774,3698399.6832,1
179534.400,-3961695.2173,3348993.3127,3698400.0084,1
179534.600,-3961695.0296,3348993.1762,3698400.3313,1
179534.800,-3961694.8276,3348993.0452,3698400.6580,1
179535.000,-3961694.6246,3348992.9348,3698400.9677,1
179535.200,-3961694.4160,3348992.8190,3698401.2725,1
179535.400,-3961694.2013,3348992.7409,3698401.5537,1
179535.600,-3961693.9816,3348992.6877,3698401.8004,1
179535.800,-3961693.7756,3348992.6366,3698402.0507,1
179536.000,-3961693.5638,3348992.5961,3698402.2743,1
179536.200,-3961693.3544,3348992.5728,3698402.5029,1
179536.400,-3961693.1516,3348992.5493,3698402.7330,1
179536.600,-3961692.9414,3348992.5311,3698402.9514,1
179536.800,-3961692.7478,3348992.5515,3698403.1646,1
179537.000,-3961692.5605,3348992.5637,3698403.3577,1
179537.200,-3961692.3800,3348992.5814,3698403.5306,1
179537.400,-3961692.2090,3348992.6076,3698403.6975,1
179537.600,-3961692.0353,3348992.6225,3698403.8545,1
179537.800,-3961691.8628,3348992.6526,3698404.0127,1
179538.000,-3961691.6946,3348992.6834,3698404.1573,1
179538.200,-3961691.5416,3348992.7180,3698404.2905,1
179538.400,-3961691.4046,3348992.7483,3698404.4103,1
179538.600,-3961691.2785,3348992.7767,3698404.5148,1
179538.800,-3961691.1712,3348992.8139,3698404.6162,1
179539.000,-3961691.0644,3348992.8405,3698404.7014,1
179539.200,-3961690.9726,3348992.8612,3698404.7820,1
179539.400,-3961690.8935,3348992.8780,3698404.8468,1
179539.600,-3961690.8279,3348992.8916,3698404.9009,1
179539.800,-3961690.7720,3348992.9034,3698404.9451,1
179540.000,-3961690.7170,3348992.9070,3698404.9740,1
179540.200,-3961690.6849,3348992.9131,3698404.9996,1
179540.400,-3961690.6549,3348992.9222,3698405.0267,1
179540.600,-3961690.6105,3348992.9365,3698405.0669,1
179540.800,-3961690.5573,3348992.9545,3698405.1201,1
179541.000,-3961690.4890,3348992.9718,3698405.1725,1
179541.200,-3961690.4251,3348992.9899,3698405.2230,1
179541.400,-3961690.3666,3348993.0074,3698405.2713,1
179541.600,-3961690.3125,3348993.0228,3698405.3191,1
179541.800,-3961690.2576,3348993.0261,3698405.3641,1
179542.000,-3961690.2001,3348993.0384,3698405.4077,1
179542.200,-3961690.1463,3348993.0496,3698405.4534,1
179542.400,-3961690.0927,3348993.0621,3698405.5001,1
179542.600,-3961690.0429,3348993.0795,3698405.5455,1
179542.800,-3961689.9705,3348993.0918,3698405.5904,1
179543.000,-3961689.9145,3348993.1029,3698405.6295,1
179543.200,-3961689.8651,3348993.1139,3698405.6673,1
179543.400,-3961689.8155,3348993.1282,3698405.7113,1
179543.600,-3961689.7492,3348993.1406,3698405.7678,1
179543.800,-3961689.6878,3348993.1573,3698405.8277,1
179544.000,-3961689.6298,3348993.1581,3698405.8680,1
179544.200,-3961689.5764,3348993.1681,3698405.8984,1
179544.400,-3961689.5382,3348993.1785,3698405.9330,1
179544.600,-3961689.5015,3348993.1837,3698405.9599,1
179544.800,-3961689.4692,3348993.1887,3698405.9851,1
179545.000,-3961689.4394,3348993.1937,3698406.0071,1
179545.200,-3961689.4120,3348993.1977,3698406.0288,1
179545.400,-3961689.3844,3348993.2020,3698406.0513,1
179545.600,-3961689.3456,3348993.2087,3698406.0809,1
179545.800,-3961689.2890,3348993.2188,3698406.1231,1
179546.000,-3961689.2233,3348993.2307,3698406.1707,1
179546.200,-3961689.1615,3348993.2425,3698406.2143,1
179546.400,-3961689.1102,3348993.2553,3698406.2524,1
179546.600,-3961689.0700,3348993.2646,3698406.2812,1
179546.800,-3961689.0468,3348993.2710,3698406.2975,1
179547.000,-3961689.0384,3348993.2733,3698406.3016,1
179547.200,-3961689.0417,3348993.2742,3698406.2994,1
179547.400,-3961689.0443,3348993.2767,3698406.3014,1
179547.600,-3961689.0461,3348993.2787,3698406.3031,1
179547.800,-3961689.0466,3348993.2794,3698406.3034,1
179548.000,-3961689.0438,3348993.2803,3698406.3033,1
179548.200,-3961689.0445,3348993.2807,3698406.3041,1
179548.400,-3961689.0462,3348993.2817,3698406.3042,1
179548.600,-3961689.0475,3348993.2820,3698406.3038,1
179548.800,-3961689.0468,3348993.2825,3698406.3028,1
179549.000,-3961689.0438,3348993.2824,3698406.3004,1
179549.200,-3961689.0437,3348993.2823,3698406.2996,1
179549.400,-3961689.0444,3348993.2813,3698406.2991,1
179549.600,-3961689.0453,3348993.2803,3698406.2988,1
179549.800,-3961689.0441,3348993.2785,3698406.2977,1
179550.000,-3961689.0401,3348993.2773,3698406.2957,1
179550.200,-3961689.0178,3348993.3793,3698405.9688,0
179550.400,-3961689.5416,3348993.4694,3698406.4834,1
179550.600,-3961689.0310,3348993.4026,3698405.9759,1
179550.800,-3961689.0221,3348993.3794,3698405.9755,0
179551.000,-3961689.0153,3348993.3793,3698405.9670,1
179551.200,-3961689.0171,3348993.3772,3698405.9711,1
179551.400,-3961689.0225,3348993.3798,3698405.9736,1
179551.600,-3961689.0241,3348993.3808,3698405.9748,1
179551.800,-3961689.0230,3348993.3821,3698405.9747,1
179552.000,-3961689.0148,3348993.3801,3698405.9725,1
179552.200,-3961689.0155,3348993.3806,3698405.9725,1
179552.400,-3961689.0190,3348993.3813,3698405.9732,1
179552.600,-3961689.0225,3348993.3825,3698405.9753,1
179552.800,-3961689.0220,3348993.3832,3698405.9753,1
179553.000,-3961689.0170,3348993.3818,3698405.9736,1
179553.200,-3961689.0179,3348993.3814,3698405.9729,1
179553.400,-3961689.0216,3348993.3830,3698405.9743,1
179553.600,-3961689.0235,3348993.3840,3698405.9751,1
179553.800,-3961689.0222,3348993.3853,3698405.9754,1
179554.000,-3961689.0166,3348993.3825,3698405.9730,1
179554.200,-3961689.0171,3348993.3813,3698405.9720,1
179554.400,-3961689.0188,3348993.3803,3698405.9719,1
179554.600,-3961689.0203,3348993.3814,3698405.9723,1
179554.800,-3961689.0182,3348993.3798,3698405.9710,1
179555.000,-3961689.0121,3348993.3771,3698405.9685,1
179555.200,-3961689.0130,3348993.3755,3698405.9679,1
179555.400,-3961689.0151,3348993.3744,3698405.9682,1
179555.600,-3961689.0158,3348993.3733,3698405.9682,1
179555.800,-3961689.0148,3348993.3728,3698405.9686,1
179556.000,-3961689.0104,3348993.3711,3698405.9680,1
