tow,ecef_x,ecef_y,ecef_z,fix
187498.400,-3961742.5187,3349015.8101,3698330.1171,1
187498.600,-3961742.3565,3349015.8598,3698330.2379,1
187498.800,-3961742.1905,3349015.9093,3698330.3674,1
187499.000,-3961742.0162,3349015.9637,3698330.4926,1
187499.200,-3961741.8435,3349016.0211,3698330.6276,1
187499.400,-3961741.6796,3349016.0843,3698330.7732,1
187499.600,-3961741.5577,3349016.1730,3698330.9373,1
187499.800,-3961741.4139,3349016.2219,3698331.0389,1
187500.000,-3961741.2448,3349016.2503,3698331.1326,1
187500.200,-3961741.0532,3349016.2785,3698331.2358,1
187500.400,-3961740.8897,3349016.3594,3698331.4055,1
187500.600,-3961740.7089,3349016.4159,3698331.5402,1
187500.800,-3961740.5336,3349016.4771,3698331.6898,1
187501.000,-3961740.3542,3349016.5366,3698331.8308,1
187501.200,-3961740.1768,3349016.5963,3698331.9780,1
187501.400,-3961739.9958,3349016.6581,3698332.1242,1
187501.600,-3961739.8078,3349016.7219,3698332.2793,1
187501.800,-3961739.6057,3349016.7910,3698332.4447,1
187502.000,-3961739.3850,3349016.8615,3698332.6273,1
187502.200,-3961739.1466,3349016.9351,3698332.8320,1
187502.400,-3961738.8992,3349017.0056,3698333.0466,1
187502.600,-3961738.6546,3349017.0648,3698333.2667,1
187502.800,-3961738.4130,3349017.1178,3698333.4931,1
187503.000,-3961738.1705,3349017.1618,3698333.7185,1
187503.200,-3961737.9218,3349017.1950,3698333.9572,1
187503.400,-3961737.6620,3349017.2140,3698334.2205,1
187503.600,-3961737.3902,3349017.2291,3698334.5095,1
187503.800,-3961737.1056,3349017.2241,3698334.8208,1
187504.000,-3961736.8155,3349017.2007,3698335.1557,1
187504.200,-3961736.5252,3349017.1563,3698335.5125,1
187504.400,-3961736.2356,3349017.0932,3698335.8871,1
187504.600,-3961735.9473,3349017.0108,3698336.2738,1
187504.800,-3961735.6638,3349016.9066,3698336.6813,1
187505.000,-3961735.3739,3349016.7891,3698337.1001,1
187505.200,-3961735.0943,3349016.6410,3698337.5338,1
187505.400,-3961734.8118,3349016.4923,3698337.9787,1
187505.600,-3961734.5254,3349016.3267,3698338.4329,1
187505.800,-3961734.2290,3349016.1737,3698338.9031,1
187506.000,-3961733.9220,3349016.0169,3698339.3747,1
187506.200,-3961733.6126,3349015.8546,3698339.8593,1
187506.400,-3961733.2969,3349015.6874,3698340.3671,1
187506.600,-3961732.9674,3349015.5176,3698340.8755,1
187506.800,-3961732.6382,3349015.3463,3698341.3973,1
187507.000,-3961732.3052,3349015.1783,3698341.9123,1
187507.200,-3961731.9679,3349015.0090,3698342.4175,1
187507.400,-3961731.6343,3349014.8361,3698342.9287,1
187507.600,-3961731.2983,3349014.6637,3698343.4339,1
187507.800,-3961730.9613,3349014.4995,3698343.9354,1
187508.000,-3961730.6243,3349014.3389,3698344.4325,1
187508.200,-3961730.2857,3349014.1827,3698344.9258,1
187508.400,-3961729.9541,3349014.0265,3698345.4206,1
187508.600,-3961729.6156,3349013.8821,3698345.9082,1
187508.800,-3961729.2819,3349013.7432,3698346.3959,1
187509.000,-3961728.9493,3349013.6031,3698346.8721,1
187509.200,-3961728.6173,3349013.4669,3698347.3442,1
187509.400,-3961728.2890,3349013.3342,3698347.8188,1
187509.600,-3961727.9590,3349013.2066,3698348.2924,1
187509.800,-3961727.6314,3349013.0830,3698348.7666,1
187510.000,-3961727.2999,3349012.9593,3698349.2338,1
187510.200,-3961726.9709,3349012.8373,3698349.7033,1
187510.400,-3961726.6417,3349012.7194,3698350.1674,1
187510.600,-3961726.3147,3349012.6000,3698350.6263,1
187510.800,-3961725.9867,3349012.4869,3698351.0787,1
187511.000,-3961725.6538,3349012.3707,3698351.5281,1
187511.200,-3961725.3132,3349012.2565,3698351.9898,1
187511.400,-3961724.9602,3349012.1404,3698352.4723,1
187511.600,-3961724.6023,3349012.0171,3698352.9705,1
187511.800,-3961724.2373,3349011.8868,3698353.4758,1
187512.000,-3961723.8530,3349011.7579,3698353.9883,1
187512.200,-3961723.4593,3349011.6255,3698354.5175,1
187512.400,-3961723.0651,3349011.4957,3698355.0618,1
187512.600,-3961722.6710,3349011.3620,3698355.6129,1
187512.800,-3961722.2649,3349011.2185,3698356.1618,1
187513.000,-3961721.8394,3349011.0698,3698356.7176,1
187513.200,-3961721.4048,3349010.9293,3698357.2908,1
187513.400,-3961720.9697,3349010.7820,3698357.8685,1
187513.600,-3961720.5297,3349010.6219,3698358.4442,1
187513.800,-3961720.0904,3349010.4725,3698359.0139,1
187514.000,-3961719.6510,3349010.3181,3698359.5731,1
187514.200,-3961719.2188,3349010.1698,3698360.1339,1
187514.400,-3961718.7939,3349010.0234,3698360.6952,1
187514.600,-3961718.3710,3349009.8817,3698361.2538,1
187514.800,-3961717.9547,3349009.7256,3698361.8185,1
187515.000,-3961717.5415,3349009.5691,3698362.3930,1
187515.200,-3961717.1492,3349009.4219,3698362.9586,1
187515.400,-3961716.7596,3349009.2535,3698363.5157,1
187515.600,-3961716.3608,3349009.0768,3698364.0517,1
187515.800,-3961715.9711,3349008.8897,3698364.6101,1
187516.000,-3961715.5965,3349008.7107,3698365.1809,1
187516.200,-3961715.2295,3349008.5328,3698365.7498,1
187516.400,-3961714.8586,3349008.3541,3698366.3007,1
187516.600,-3961714.4899,3349008.1704,3698366.8459,1
187516.800,-3961714.1256,3349007.9883,3698367.3877,1
187517.000,-3961713.7670,3349007.8147,3698367.9165,1
187517.200,-3961713.4279,3349007.6382,3698368.4391,1
187517.400,-3961713.0823,3349007.4599,3698368.9587,1
187517.600,-3961712.7456,3349007.2865,3698369.4729,1
187517.800,-3961712.4173,3349007.1256,3698369.9902,1
187518.000,-3961712.1009,3349006.9676,3698370.5066,1
187518.200,-3961711.7792,3349006.7989,3698370.9889,1
187518.400,-3961711.3799,3349006.6513,3698371.4227,0
187518.600,-3961711.0665,3349006.4821,3698371.8992,0
187518.800,-3961710.7546,3349006.3194,3698372.3698,0
187519.000,-3961710.4448,3349006.1590,3698372.8445,0
187519.200,-3961710.1302,3349005.9942,3698373.3327,0
187519.400,-3961709.8051,3349005.8260,3698373.8309,0
187519.600,-3961709.4522,3349005.6502,3698374.3299,1
187519.800,-3961709.1337,3349005.5047,3698374.8674,1
187520.000,-3961708.7716,3349005.3281,3698375.3996,1
187520.200,-3961708.4164,3349005.1293,3698375.9606,1
187520.400,-3961708.0699,3349004.9356,3698376.5282,1
187520.600,-3961707.7024,3349004.7319,3698377.1033,1
187520.800,-3961707.3069,3349004.5413,3698377.6907,1
187521.000,-3961706.8829,3349004.3662,3698378.2834,1
187521.200,-3961706.4417,3349004.2144,3698378.8872,1
187521.400,-3961705.9797,3349004.0781,3698379.4861,1
187521.600,-3961705.4999,3349003.9600,3698380.0876,1
187521.800,-3961705.0294,3349003.8599,3698380.7086,1
187522.000,-3961704.5362,3349003.7488,3698381.3085,1
187522.200,-3961704.0410,3349003.6526,3698381.9135,1
187522.400,-3961703.5598,3349003.5384,3698382.5282,1
187522.600,-3961703.0943,3349003.4216,3698383.1533,1
187522.800,-3961702.6295,3349003.2999,3698383.7845,1
187523.000,-3961702.1551,3349003.1841,3698384.3994,1
187523.200,-3961701.6719,3349003.0700,3698385.0096,1
187523.400,-3961701.1822,3349002.9344,3698385.6221,1
187523.600,-3961700.6969,3349002.7792,3698386.2267,1
187523.800,-3961700.2344,3349002.5833,3698386.8302,1
187524.000,-3961699.7977,3349002.3442,3698387.4358,1
187524.200,-3961699.3906,3349002.0858,3698388.0287,1
187524.400,-3961699.0106,3349001.7744,3698388.6298,1
187524.600,-3961698.5667,3349001.1592,3698389.1497,0
187524.800,-3961698.2719,3349000.8092,3698389.7770,0
187525.000,-3961698.0048,3349000.4316,3698390.3980,0
187525.200,-3961697.7658,3349000.0271,3698391.0114,0
187525.400,-3961697.5539,3348999.5930,3698391.6084,0
187525.600,-3961697.3701,3348999.1431,3698392.1953,0
187525.800,-3961697.2187,3348998.6787,3698392.7770,0
187526.000,-3961697.0858,3348998.2002,3698393.3396,0
187526.200,-3961696.9865,3348997.7153,3698393.8985,0
187526.400,-3961696.8977,3348997.2307,3698394.4379,0
187526.600,-3961696.8181,3348996.7553,3698394.9610,0
187526.800,-3961696.7457,3348996.2883,3698395.4572,0
187527.000,-3961696.6768,3348995.8318,3698395.9384,0
187527.200,-3961696.5880,3348995.4227,3698396.4080,0
187527.400,-3961696.5143,3348995.0254,3698396.8563,0
187527.600,-3961696.4224,3348994.6614,3698397.2879,0
187527.800,-3961696.3313,3348994.3427,3698397.7037,1
187528.000,-3961696.1962,3348994.0301,3698398.1009,0
187528.200,-3961696.0703,3348993.7646,3698398.4744,1
187528.400,-3961695.9273,3348993.5165,3698398.8598,1
187528.600,-3961695.7736,3348993.3295,3698399.2092,1
187528.800,-3961695.6035,3348993.1494,3698399.5496,1
187529.000,-3961695.4094,3348992.9882,3698399.8801,1
187529.200,-3961695.2074,3348992.8419,3698400.2079,1
187529.400,-3961694.9826,3348992.7367,3698400.5259,1
187529.600,-3961694.7761,3348992.6376,3698400.8148,1
187529.800,-3961694.5625,3348992.5648,3698401.0767,1
187530.000,-3961694.3500,3348992.5344,3698401.2903,1
187530.200,-3961694.1545,3348992.5075,3698401.4913,1
187530.400,-3961693.9524,3348992.4971,3698401.7029,0
187530.600,-3961693.7588,3348992.4937,3698401.8922,1
187530.800,-3961693.5639,3348992.4981,3698402.0928,1
187531.000,-3961693.3263,3348992.4920,3698402.2855,1
187531.200,-3961693.1199,3348992.4978,3698402.4953,1
187531.400,-3961692.9106,3348992.5277,3698402.7039,1
187531.600,-3961692.6965,3348992.5707,3698402.9151,1
187531.800,-3961692.4829,3348992.5965,3698403.1160,1
187532.000,-3961692.2657,3348992.6333,3698403.3052,1
187532.200,-3961692.0510,3348992.6801,3698403.4873,1
187532.400,-3961691.8457,3348992.7236,3698403.6655,1
187532.600,-3961691.6402,3348992.7733,3698403.8382,1
187532.800,-3961691.4412,3348992.8192,3698404.0075,1
187533.000,-3961691.2367,3348992.8672,3698404.1643,1
187533.200,-3961691.0453,3348992.9130,3698404.3269,1
187533.400,-3961690.8654,3348992.9629,3698404.4827,1
187533.600,-3961690.7060,3348993.0068,3698404.6188,1
187533.800,-3961690.5643,3348993.0434,3698404.7348,1
187534.000,-3961690.4361,3348993.0738,3698404.8310,1
187534.200,-3961690.3285,3348993.0986,3698404.9086,1
187534.400,-3961690.2497,3348993.1239,3698404.9770,1
187534.600,-3961690.1894,3348993.1425,3698405.0295,1
187534.800,-3961690.1436,3348993.1539,3698405.0641,1
187535.000,-3961690.1102,3348993.1578,3698405.0855,1
187535.200,-3961690.0711,3348993.1652,3698405.1179,1
187535.400,-3961690.0140,3348993.1796,3698405.1693,1
187535.600,-3961689.9351,3348993.2002,3698405.2359,1
187535.800,-3961689.8397,3348993.2269,3698405.3104,1
187536.000,-3961689.7266,3348993.2569,3698405.3897,1
187536.200,-3961689.6217,3348993.2785,3698405.4767,1
187536.400,-3961689.5496,3348993.2917,3698405.5364,1
187536.600,-3961689.4926,3348993.2999,3698405.5806,1
187536.800,-3961689.4258,3348993.3125,3698405.6281,1
187537.000,-3961689.3499,3348993.3302,3698405.6839,1
187537.200,-3961689.2702,3348993.3491,3698405.7471,1
187537.400,-3961689.2000,3348993.3654,3698405.8016,1
187537.600,-3961689.1415,3348993.3783,3698405.8475,1
187537.800,-3961689.0909,3348993.3893,3698405.8847,1
187538.000,-3961689.0537,3348993.3967,3698405.9096,1
187538.200,-3961689.0388,3348993.4016,3698405.9164,1
187538.400,-3961689.0394,3348993.4044,3698405.9105,1
187538.600,-3961689.0376,3348993.4058,3698405.9114,1
187538.800,-3961689.0358,3348993.4051,3698405.9104,1
187539.000,-3961689.0325,3348993.4041,3698405.9066,1
187539.200,-3961689.0315,3348993.4048,3698405.9067,1
187539.400,-3961689.0325,3348993.4053,3698405.9079,1
187539.600,-3961689.0329,3348993.4055,3698405.9084,1
187539.800,-3961689.0321,3348993.4047,3698405.9086,1
187540.000,-3961689.0296,3348993.4031,3698405.9067,1
187540.200,-3961689.0304,3348993.4026,3698405.9076,1
187540.400,-3961689.0314,3348993.4036,3698405.9093,1
187540.600,-3961689.0334,3348993.4035,3698405.9115,1
187540.800,-3961689.0329,3348993.4035,3698405.9111,1
187541.000,-3961689.0305,3348993.4017,3698405.9099,1
187541.200,-3961689.0313,3348993.4017,3698405.9102,1
187541.400,-3961689.0335,3348993.4022,3698405.9111,1
187541.600,-3961689.0346,3348993.4031,3698405.9116,1
187541.800,-3961689.0340,3348993.4030,3698405.9105,1
187542.000,-3961689.0313,3348993.4028,3698405.9081,1
187542.200,-3961689.0316,3348993.4028,3698405.9078,1
187542.400,-3961689.0328,3348993.4036,3698405.9081,1
187542.600,-3961689.0336,3348993.4042,3698405.9087,1
187542.800,-3961689.0335,3348993.4049,3698405.9076,1
187543.000,-3961689.0308,3348993.4031,3698405.9058,1
187543.200,-3961689.0313,3348993.4033,3698405.9064,1
187543.400,-3961689.0332,3348993.4041,3698405.9074,1
187543.600,-3961689.0343,3348993.4055,3698405.9083,1
187543.800,-3961689.0341,3348993.4061,3698405.9085,1
187544.000,-3961689.0319,3348993.4055,3698405.9073,1
187544.200,-3961689.0324,3348993.4058,3698405.9078,1
187544.400,-3961689.0335,3348993.4062,3698405.9089,1
187544.600,-3961689.0346,3348993.4070,3698405.9100,1
187544.800,-3961689.0341,3348993.4066,3698405.9101,1
187545.000,-3961689.0323,3348993.4047,3698405.9094,1
187545.200,-3961689.0327,3348993.4051,3698405.9096,1
187545.400,-3961689.0336,3348993.4049,3698405.9108,1
187545.600,-3961689.0343,3348993.4050,3698405.9116,1
187545.800,-3961689.0336,3348993.4048,3698405.9103,1
187546.000,-3961689.0312,3348993.4042,3698405.9084,1
187546.200,-3961689.0310,3348993.4036,3698405.9083,1
187546.400,-3961689.0319,3348993.4045,3698405.9084,1
187546.600,-3961689.0334,3348993.4051,3698405.9092,1
187546.800,-3961689.0333,3348993.4050,3698405.9084,1
187547.000,-3961689.0311,3348993.4040,3698405.9065,1
187547.200,-3961689.0310,3348993.4043,3698405.9068,1
187547.400,-3961689.0320,3348993.4047,3698405.9080,1
187547.600,-3961689.0328,3348993.4058,3698405.9083,1
187547.800,-3961689.0319,3348993.4054,3698405.9084,1
187548.000,-3961689.0293,3348993.4036,3698405.9071,1
187548.200,-3961689.0296,3348993.4044,3698405.9078,1
187548.400,-3961689.0306,3348993.4052,3698405.9086,1
187548.600,-3961689.0319,3348993.4061,3698405.9092,1
187548.800,-3961689.0310,3348993.4063,3698405.9080,1
187549.000,-3961689.0280,3348993.4037,3698405.9056,1
187549.200,-3961689.0279,3348993.4034,3698405.9054,1
187549.400,-3961689.0288,3348993.4041,3698405.9065,1
187549.600,-3961689.0295,3348993.4046,3698405.9076,1
187549.800,-3961689.0289,3348993.4043,3698405.9081,1
187550.000,-3961689.0261,3348993.4034,3698405.9062,1
187550.200,-3961689.0257,3348993.4033,3698405.9063,1
187550.400,-3961689.0271,3348993.4036,3698405.9073,1
187550.600,-3961689.0283,3348993.4043,3698405.9081,1
187550.800,-3961689.0283,3348993.4041,3698405.9076,1
187551.000,-3961689.0265,3348993.4026,3698405.9063,1
187551.200,-3961689.0275,3348993.4029,3698405.9061,1
187551.400,-3961689.0296,3348993.4033,3698405.9073,1
187551.600,-3961689.0315,3348993.4040,3698405.9084,1
187551.800,-3961689.0228,3348993.4072,3698405.9143,1
187552.000,-3961688.9878,3348993.4133,3698405.9349,1
187552.200,-3961688.9347,3348993.4240,3698405.9739,1
187552.400,-3961688.8645,3348993.4409,3698406.0251,1
187552.600,-3961688.7749,3348993.4613,3698406.0942,1
187552.800,-3961688.6547,3348993.4882,3698406.1835,1
187553.000,-3961688.4968,3348993.5208,3698406.2982,1
187553.200,-3961688.3149,3348993.5640,3698406.4354,1
187553.400,-3961688.1220,3348993.6092,3698406.5829,1
187553.600,-3961687.9173,3348993.6607,3698406.7370,1
187553.800,-3961687.6991,3348993.7127,3698406.8990,1
187554.000,-3961687.4722,3348993.7595,3698407.0659,1
187554.200,-3961687.2581,3348993.8239,3698407.2493,1
187554.400,-3961687.0492,3348993.8800,3698407.4199,1
187554.600,-3961686.8452,3348993.9383,3698407.5875,1
187554.800,-3961686.6432,3348993.9941,3698407.7482,1
187555.000,-3961686.4427,3348994.0495,3698407.9019,1
187555.200,-3961686.2464,3348994.1053,3698408.0568,1
187555.400,-3961686.0532,3348994.1571,3698408.2079,1
187555.600,-3961685.8659,3348994.2111,3698408.3551,1
187555.800,-3961685.6942,3348994.2592,3698408.4884,1
187556.000,-3961685.5389,3348994.3008,3698408.6105,1
187556.200,-3961685.4031,3348994.3446,3698408.7156,1
187556.400,-3961685.2460,3348994.3884,3698408.8333,1
187556.600,-3961685.1353,3348994.4123,3698408.9341,1
187556.800,-3961685.0406,3348994.4508,3698409.0074,1
187557.000,-3961684.9308,3348994.4726,3698409.0916,1
187557.200,-3961684.8256,3348994.5053,3698409.1793,1
187557.400,-3961684.7263,3348994.5316,3698409.2625,1
187557.600,-3961684.6436,3348994.5570,3698409.3333,1
187557.800,-3961684.5730,3348994.5769,3698409.3900,1
187558.000,-3961684.5156,3348994.5931,3698409.4348,1
187558.200,-3961684.4777,3348994.6045,3698409.4665,1
187558.400,-3961684.4643,3348994.6097,3698409.4796,1
187558.600,-3961684.4681,3348994.6080,3698409.4767,1
187558.800,-3961684.4680,3348994.6084,3698409.4798,1
187559.000,-3961684.4665,3348994.6063,3698409.4778,1
187559.200,-3961684.4667,3348994.6066,3698409.4780,1
187559.400,-3961684.4677,3348994.6074,3698409.4795,1
187559.600,-3961684.4694,3348994.6084,3698409.4801,1
187559.800,-3961684.4706,3348994.6082,3698409.4797,1
187560.000,-3961684.4692,3348994.6068,3698409.4783,1
187560.200,-3961684.4700,3348994.6069,3698409.4785,1
187560.400,-3961684.4713,3348994.6077,3698409.4789,1
187560.600,-3961684.4728,3348994.6089,3698409.4806,1
187560.800,-3961684.4731,3348994.6083,3698409.4810,1
187561.000,-3961684.4724,3348994.6066,3698409.4796,1
187561.200,-3961684.4739,3348994.6080,3698409.4807,1
187561.400,-3961684.4750,3348994.6092,3698409.4816,1
187561.600,-3961684.4773,3348994.6097,3698409.4830,1
187561.800,-3961684.4779,3348994.6098,3698409.4826,1
187562.000,-3961684.4768,3348994.6076,3698409.4809,1
187562.200,-3961684.4776,3348994.6080,3698409.4812,1
187562.400,-3961684.4791,3348994.6094,3698409.4825,1
187562.600,-3961684.4806,3348994.6099,3698409.4834,1
187562.800,-3961684.4808,3348994.6102,3698409.4835,1
187563.000,-3961684.4801,3348994.6084,3698409.4823,1
187563.200,-3961684.4796,3348994.6086,3698409.4819,1
187563.400,-3961684.4800,3348994.6087,3698409.4827,1
187563.600,-3961684.4808,3348994.6095,3698409.4828,1
187563.800,-3961684.4809,3348994.6093,3698409.4831,1
187564.000,-3961684.4792,3348994.6079,3698409.4812,1
187564.200,-3961684.4779,3348994.6087,3698409.4825,1
187564.400,-3961684.4683,3348994.6125,3698409.4920,1
187564.600,-3961684.4479,3348994.6194,3698409.5107,1
187564.800,-3961684.4173,3348994.6289,3698409.5363,1
187565.000,-3961684.3750,3348994.6392,3698409.5663,1
187565.200,-3961684.3342,3348994.6513,3698409.6006,1
187565.400,-3961684.2998,3348994.6628,3698409.6322,1
187565.600,-3961684.2755,3348994.6698,3698409.6531,1
187565.800,-3961684.2615,3348994.6722,3698409.6630,1
187566.000,-3961684.2468,3348994.6738,3698409.6714,1
