tow,ecef_x,ecef_y,ecef_z,fix
177012.800,-3961765.4804,3349009.2191,3698311.4616,1
177013.000,-3961765.4790,3349009.2191,3698311.4604,1
177013.200,-3961765.4786,3349009.2180,3698311.4597,1
177013.400,-3961765.4797,3349009.2179,3698311.4604,1
177013.600,-3961765.4801,3349009.2184,3698311.4609,1
177013.800,-3961765.4805,3349009.2191,3698311.4613,1
177014.000,-3961765.4806,3349009.2204,3698311.4615,1
177014.200,-3961765.4816,3349009.2209,3698311.4624,1
177014.400,-3961765.4829,3349009.2215,3698311.4628,1
177014.600,-3961765.4838,3349009.2226,3698311.4626,1
177014.800,-3961765.4838,3349009.2234,3698311.4611,1
177015.000,-3961765.4808,3349009.2239,3698311.4595,1
177015.200,-3961765.4819,3349009.2238,3698311.4583,1
177015.400,-3961765.4815,3349009.2253,3698311.4583,1
177015.600,-3961765.4821,3349009.2251,3698311.4580,1
177015.800,-3961765.4816,3349009.2265,3698311.4579,1
177016.000,-3961765.4810,3349009.2263,3698311.4575,1
177016.200,-3961765.4816,3349009.2269,3698311.4579,1
177016.400,-3961765.4830,3349009.2264,3698311.4589,1
177016.600,-3961765.4835,3349009.2255,3698311.4591,1
177016.800,-3961765.4840,3349009.2249,3698311.4592,1
177017.000,-3961765.4830,3349009.2243,3698311.4582,1
177017.200,-3961765.4828,3349009.2243,3698311.4584,1
177017.400,-3961765.4823,3349009.2244,3698311.4598,1
177017.600,-3961765.4835,3349009.2239,3698311.4593,1
177017.800,-3961765.4832,3349009.2233,3698311.4595,1
177018.000,-3961765.4815,3349009.2243,3698311.4579,1
177018.200,-3961765.4815,3349009.2235,3698311.4576,1
177018.400,-3961765.4817,3349009.2233,3698311.4578,1
177018.600,-3961765.4825,3349009.2229,3698311.4591,1
177018.800,-3961765.4821,3349009.2226,3698311.4582,1
177019.000,-3961765.4814,3349009.2226,3698311.4576,1
177019.200,-3961765.4816,3349009.2225,3698311.4579,1
177019.400,-3961765.4820,3349009.2225,3698311.4583,1
177019.600,-3961765.4826,3349009.2224,3698311.4593,1
177019.800,-3961765.4828,3349009.2228,3698311.4592,1
177020.000,-3961765.4821,3349009.2230,3698311.4592,1
177020.200,-3961765.4821,3349009.2232,3698311.4581,1
177020.400,-3961765.4829,3349009.2235,3698311.4588,1
177020.600,-3961765.4830,3349009.2236,3698311.4597,1
177020.800,-3961765.4758,3349009.2263,3698311.4635,1
177021.000,-3961765.4551,3349009.2328,3698311.4766,1
177021.200,-3961765.4262,3349009.2427,3698311.4984,1
177021.400,-3961765.3874,3349009.2547,3698311.5274,1
177021.600,-3961765.3360,3349009.2723,3698311.5644,1
177021.800,-3961765.2739,3349009.2946,3698311.6098,1
177022.000,-3961765.2023,3349009.3189,3698311.6621,1
177022.200,-3961765.1214,3349009.3443,3698311.7247,1
177022.400,-3961765.0322,3349009.3733,3698311.7950,1
177022.600,-3961764.9346,3349009.4053,3698311.8716,1
177022.800,-3961764.8188,3349009.4390,3698311.9596,1
177023.000,-3961764.6714,3349009.4841,3698312.0749,1
177023.200,-3961764.4930,3349009.5352,3698312.2184,1
177023.400,-3961764.2852,3349009.5932,3698312.3851,1
177023.600,-3961764.0560,3349009.6576,3698312.5736,1
177023.800,-3961763.8068,3349009.7271,3698312.7770,1
177024.000,-3961763.5443,3349009.7941,3698312.9941,1
177024.200,-3961763.2688,3349009.8664,3698313.2294,1
177024.400,-3961762.9748,3349009.9455,3698313.4798,1
177024.600,-3961762.6640,3349010.0270,3698313.7471,1
177024.800,-3961762.3352,3349010.1089,3698314.0288,1
177025.000,-3961761.9914,3349010.1989,3698314.3295,1
177025.200,-3961761.6360,3349010.2949,3698314.6314,1
177025.400,-3961761.2670,3349010.3930,3698314.9495,1
177025.600,-3961760.8755,3349010.4891,3698315.2737,1
177025.800,-3961760.4692,3349010.5907,3698315.6162,1
177026.000,-3961760.0426,3349010.6983,3698315.9802,1
177026.200,-3961759.5968,3349010.8133,3698316.3595,1
177026.400,-3961759.1314,3349010.9349,3698316.7575,1
177026.600,-3961758.6427,3349011.0632,3698317.1665,1
177026.800,-3961758.1462,3349011.1911,3698317.5749,1
177027.000,-3961757.6428,3349011.3232,3698317.9826,1
177027.200,-3961757.1412,3349011.4641,3698318.3952,1
177027.400,-3961756.6353,3349011.5999,3698318.8010,1
177027.600,-3961756.1367,3349011.7449,3698319.2077,1
177027.800,-3961755.6350,3349011.8845,3698319.6137,1
177028.000,-3961755.1374,3349012.0390,3698319.9998,1
177028.200,-3961754.6502,3349012.1988,3698320.3713,1
177028.400,-3961754.1627,3349012.3476,3698320.7476,1
177028.600,-3961753.6744,3349012.4874,3698321.1118,1
177028.800,-3961753.1933,3349012.6431,3698321.4755,1
177029.000,-3961752.7200,3349012.8145,3698321.8406,1
177029.200,-3961752.2477,3349012.9688,3698322.2006,1
177029.400,-3961751.7786,3349013.1254,3698322.5531,1
177029.600,-3961751.3146,3349013.2782,3698322.9056,1
177029.800,-3961750.8545,3349013.4300,3698323.2533,1
177030.000,-3961750.3975,3349013.5784,3698323.5952,1
177030.200,-3961749.9485,3349013.7277,3698323.9315,1
177030.400,-3961749.4997,3349013.8661,3698324.2763,1
177030.600,-3961749.0582,3349014.0137,3698324.6125,1
177030.800,-3961748.6212,3349014.1613,3698324.9473,1
177031.000,-3961748.1907,3349014.3075,3698325.2778,1
177031.200,-3961747.7640,3349014.4458,3698325.6049,1
177031.400,-3961747.3424,3349014.5791,3698325.9243,1
177031.600,-3961746.9513,3349014.7189,3698326.2263,1
177031.800,-3961746.5907,3349014.8352,3698326.5079,1
177032.000,-3961746.2548,3349014.9473,3698326.7647,1
177032.200,-3961745.9385,3349015.0492,3698327.0171,1
177032.400,-3961745.6284,3349015.1455,3698327.2615,1
177032.600,-3961745.3291,3349015.2462,3698327.4867,1
177032.800,-3961745.0512,3349015.3401,3698327.7126,1
177033.000,-3961744.7915,3349015.4247,3698327.9177,1
177033.200,-3961744.5661,3349015.5008,3698328.0966,1
177033.400,-3961744.3732,3349015.5655,3698328.2511,1
177033.600,-3961744.2045,3349015.6257,3698328.3871,1
177033.800,-3961744.0542,3349015.6721,3698328.5082,1
177034.000,-3961743.9175,3349015.7124,3698328.6135,1
177034.200,-3961743.7889,3349015.7498,3698328.7135,1
177034.400,-3961743.6712,3349015.7877,3698328.8018,1
177034.600,-3961743.5983,3349015.8107,3698328.8642,1
177034.800,-3961743.5781,3349015.8217,3698328.8825,1
177035.000,-3961743.5707,3349015.8235,3698328.8830,1
177035.200,-3961743.5878,3349015.8167,3698328.8695,1
177035.400,-3961743.6076,3349015.8070,3698328.8512,1
177035.600,-3961743.6114,3349015.8050,3698328.8482,1
177035.800,-3961743.5948,3349015.8101,3698328.8617,1
177036.000,-3961743.5536,3349015.8237,3698328.8934,1
177036.200,-3961743.4783,3349015.8500,3698328.9533,1
177036.400,-3961743.3570,3349015.8892,3698329.0508,1
177036.600,-3961743.1815,3349015.9441,3698329.1915,1
177036.800,-3961742.9518,3349016.0179,3698329.3702,1
177037.000,-3961742.7569,3349016.0838,3698329.5358,1
177037.200,-3961742.5435,3349016.1595,3698329.7066,1
177037.400,-3961742.3246,3349016.2249,3698329.8779,1
177037.600,-3961742.1015,3349016.2964,3698330.0508,1
177037.800,-3961741.8636,3349016.3667,3698330.2347,1
177038.000,-3961741.6199,3349016.4362,3698330.4200,1
177038.200,-3961741.4278,3349016.5505,3698330.6557,1
177038.400,-3961741.2094,3349016.6151,3698330.8139,1
177038.600,-3961740.9435,3349016.6279,3698330.9355,1
177038.800,-3961740.7276,3349016.7260,3698331.1675,1
177039.000,-3961740.4907,3349016.7893,3698331.3442,1
177039.200,-3961740.2537,3349016.8568,3698331.5384,1
177039.400,-3961740.0150,3349016.9331,3698331.7404,1
177039.600,-3961739.7436,3349017.0091,3698331.9625,1
177039.800,-3961739.4364,3349017.0955,3698332.2244,1
177040.000,-3961739.0946,3349017.1836,3698332.5248,1
177040.200,-3961738.7151,3349017.2700,3698332.8644,1
177040.400,-3961738.3061,3349017.3558,3698333.2500,1
177040.600,-3961737.8657,3349017.4399,3698333.6719,1
177040.800,-3961737.4035,3349017.5049,3698334.1110,1
177041.000,-3961736.9450,3349017.5580,3698334.5820,1
177041.200,-3961736.4882,3349017.5917,3698335.0616,1
177041.400,-3961736.0364,3349017.6041,3698335.5520,1
177041.600,-3961735.5957,3349017.5828,3698336.0616,1
177041.800,-3961735.1605,3349017.5394,3698336.5886,1
177042.000,-3961734.7255,3349017.4660,3698337.1306,1
177042.200,-3961734.2994,3349017.3619,3698337.6900,1
177042.400,-3961733.8777,3349017.2268,3698338.2659,1
177042.600,-3961733.4495,3349017.0782,3698338.8626,1
177042.800,-3961733.0239,3349016.9009,3698339.4759,1
177043.000,-3961732.6019,3349016.7054,3698340.1167,1
177043.200,-3961732.1607,3349016.5032,3698340.7661,1
177043.400,-3961731.7116,3349016.2941,3698341.4307,1
177043.600,-3961731.2611,3349016.0687,3698342.1134,1
177043.800,-3961730.8049,3349015.8377,3698342.8039,1
177044.000,-3961730.3386,3349015.6031,3698343.5004,1
177044.200,-3961729.8656,3349015.3660,3698344.2133,1
177044.400,-3961729.3946,3349015.1206,3698344.9416,1
177044.600,-3961728.9123,3349014.8778,3698345.6804,1
177044.800,-3961728.4220,3349014.6345,3698346.4187,1
177045.000,-3961727.9269,3349014.3908,3698347.1678,1
177045.200,-3961727.4270,3349014.1468,3698347.9253,1
177045.400,-3961726.9222,3349013.9043,3698348.6954,1
177045.600,-3961726.4119,3349013.6594,3698349.4756,1
177045.800,-3961725.8961,3349013.4154,3698350.2615,1
177046.000,-3961725.3688,3349013.1729,3698351.0553,1
177046.200,-3961724.8315,3349012.9239,3698351.8509,1
177046.400,-3961724.2757,3349012.6860,3698352.6579,1
177046.600,-3961723.7228,3349012.4412,3698353.4547,1
177046.800,-3961723.1589,3349012.1922,3698354.2545,1
177047.000,-3961722.5906,3349011.9521,3698355.0657,1
177047.200,-3961722.0343,3349011.7142,3698355.8821,1
177047.400,-3961721.4628,3349011.4739,3698356.6807,1
177047.600,-3961720.8921,3349011.2304,3698357.4764,1
177047.800,-3961720.3287,3349010.9996,3698358.2576,1
177048.000,-3961719.7804,3349010.7634,3698359.0056,1
177048.200,-3961719.2484,3349010.5395,3698359.7303,1
177048.400,-3961718.7455,3349010.3183,3698360.4327,1
177048.600,-3961718.2604,3349010.1061,3698361.1235,1
177048.800,-3961717.7778,3349009.8807,3698361.8176,1
177049.000,-3961717.2944,3349009.6571,3698362.5168,1
177049.200,-3961716.8254,3349009.4434,3698363.2016,1
177049.400,-3961716.3531,3349009.2240,3698363.8622,1
177049.600,-3961715.8730,3349008.9878,3698364.5175,1
177049.800,-3961715.4216,3349008.7745,3698365.2100,1
177050.000,-3961714.9773,3349008.5594,3698365.8957,1
177050.200,-3961714.5226,3349008.3344,3698366.5535,1
177050.400,-3961714.0764,3349008.1024,3698367.2127,1
177050.600,-3961713.6402,3349007.8863,3698367.8670,1
177050.800,-3961713.2230,3349007.6697,3698368.5107,1
177051.000,-3961712.7997,3349007.4441,3698369.1473,1
177051.200,-3961712.3837,3349007.2354,3698369.7828,1
177051.400,-3961711.9912,3349007.0483,3698370.4393,1
177051.600,-3961711.5948,3349006.8406,3698371.0535,1
177051.800,-3961711.2016,3349006.6420,3698371.6670,1
177052.000,-3961710.8125,3349006.4308,3698372.2671,1
177052.200,-3961710.4284,3349006.2309,3698372.8667,1
177052.400,-3961710.0494,3349006.0264,3698373.4627,1
177052.600,-3961709.6684,3349005.8179,3698374.0511,1
177052.800,-3961709.2938,3349005.6190,3698374.6309,1
177053.000,-3961708.9184,3349005.4194,3698375.2033,1
177053.200,-3961708.5421,3349005.2225,3698375.7708,1
177053.400,-3961708.1477,3349005.0393,3698376.3274,1
177053.600,-3961707.7528,3349004.8567,3698376.8969,1
177053.800,-3961707.3405,3349004.6863,3698377.4754,1
177054.000,-3961706.9045,3349004.5236,3698378.0613,1
177054.200,-3961706.4409,3349004.3785,3698378.6710,1
177054.400,-3961705.9572,3349004.2423,3698379.3017,1
177054.600,-3961705.4578,3349004.1100,3698379.9388,1
177054.800,-3961704.9483,3349003.9745,3698380.5754,1
177055.000,-3961704.4348,3349003.8507,3698381.2140,1
177055.200,-3961703.9222,3349003.7372,3698381.8572,1
177055.400,-3961703.4130,3349003.6139,3698382.4946,1
177055.600,-3961702.9099,3349003.4854,3698383.1345,1
177055.800,-3961702.4046,3349003.3452,3698383.7764,1
177056.000,-3961701.9049,3349003.1942,3698384.4222,1
177056.200,-3961701.4099,3349003.0153,3698385.0688,1
177056.400,-3961700.9176,3349002.8111,3698385.7100,1
177056.600,-3961700.4496,3349002.5857,3698386.3626,1
177056.800,-3961700.0025,3349002.3312,3698387.0231,1
177057.000,-3961699.5628,3349002.0495,3698387.6779,1
177057.200,-3961699.1591,3349001.7416,3698388.3475,1
177057.400,-3961698.7744,3349001.4026,3698389.0046,1
177057.600,-3961698.4247,3349001.0430,3698389.6605,1
177057.800,-3961698.1033,3349000.6685,3698390.2950,1
177058.000,-3961697.8131,3349000.2902,3698390.9029,1
177058.200,-3961697.5511,3348999.8988,3698391.4883,1
177058.400,-3961697.3252,3348999.5027,3698392.0523,1
177058.600,-3961697.1276,3348999.1111,3698392.6016,1
177058.800,-3961696.9447,3348998.7093,3698393.1096,1
177059.000,-3961696.7918,3348998.3147,3698393.6097,1
177059.200,-3961696.6559,3348997.9317,3698394.0996,1
177059.400,-3961696.5263,3348997.5472,3698394.5675,1
177059.600,-3961696.4047,3348997.1765,3698395.0284,1
177059.800,-3961696.2804,3348996.8103,3698395.4683,1
177060.000,-3961696.1666,3348996.4507,3698395.9035,1
177060.200,-3961696.0396,3348996.1062,3698396.3388,1
177060.400,-3961695.9170,3348995.7808,3698396.7527,1
177060.600,-3961695.8033,3348995.4585,3698397.1541,1
177060.800,-3961695.6722,3348995.1710,3698397.5513,1
177061.000,-3961695.5376,3348994.8922,3698397.9278,1
177061.200,-3961695.3853,3348994.6320,3698398.3003,1
177061.400,-3961695.2275,3348994.4034,3698398.6710,1
177061.600,-3961695.0757,3348994.1840,3698399.0340,1
177061.800,-3961694.9121,3348993.9782,3698399.3839,1
177062.000,-3961694.7380,3348993.8002,3698399.7139,1
177062.200,-3961694.5703,3348993.6303,3698400.0210,1
177062.400,-3961694.4113,3348993.4878,3698400.3090,1
177062.600,-3961694.2508,3348993.3809,3698400.5799,1
177062.800,-3961694.0960,3348993.2677,3698400.8302,1
177063.000,-3961693.9330,3348993.1950,3698401.0605,1
177063.200,-3961693.7706,3348993.1169,3698401.2932,1
177063.400,-3961693.5993,3348993.0548,3698401.5251,1
177063.600,-3961693.4176,3348992.9950,3698401.7486,1
177063.800,-3961693.2330,3348992.9453,3698401.9767,1
177064.000,-3961693.0509,3348992.8986,3698402.1929,1
177064.200,-3961692.8720,3348992.8558,3698402.3974,1
177064.400,-3961692.7004,3348992.8383,3698402.6065,1
177064.600,-3961692.5322,3348992.8266,3698402.8026,1
177064.800,-3961692.3645,3348992.8187,3698402.9880,1
177065.000,-3961692.2037,3348992.8156,3698403.1654,1
177065.200,-3961692.0470,3348992.8201,3698403.3350,1
177065.400,-3961691.8995,3348992.8242,3698403.4941,1
177065.600,-3961691.7613,3348992.8308,3698403.6414,1
177065.800,-3961691.6293,3348992.8349,3698403.7762,1
177066.000,-3961691.5090,3348992.8410,3698403.8990,1
177066.200,-3961691.3978,3348992.8460,3698404.0119,1
177066.400,-3961691.2942,3348992.8528,3698404.1176,1
177066.600,-3961691.1976,3348992.8604,3698404.2175,1
177066.800,-3961691.1042,3348992.8696,3698404.3101,1
177067.000,-3961691.0144,3348992.8763,3698404.3964,1
177067.200,-3961690.9305,3348992.8843,3698404.4791,1
177067.400,-3961690.8490,3348992.8926,3698404.5584,1
177067.600,-3961690.7725,3348992.9026,3698404.6313,1
177067.800,-3961690.7055,3348992.9151,3698404.6955,1
177068.000,-3961690.6444,3348992.9241,3698404.7492,1
177068.200,-3961690.5799,3348992.9321,3698404.8044,1
177068.400,-3961690.5079,3348992.9471,3698404.8726,1
177068.600,-3961690.4285,3348992.9608,3698404.9417,1
177068.800,-3961690.3443,3348992.9719,3698405.0076,1
177069.000,-3961690.2603,3348992.9813,3698405.0746,1
177069.200,-3961690.1792,3348992.9934,3698405.1402,1
177069.400,-3961690.1020,3348993.0074,3698405.2051,1
177069.600,-3961690.0295,3348993.0207,3698405.2677,1
177069.800,-3961689.9613,3348993.0332,3698405.3257,1
177070.000,-3961689.8926,3348993.0433,3698405.3783,1
177070.200,-3961689.8243,3348993.0562,3698405.4319,1
177070.400,-3961689.7554,3348993.0687,3698405.4871,1
177070.600,-3961689.6888,3348993.0776,3698405.5463,1
177070.800,-3961689.6214,3348993.0829,3698405.6021,1
177071.000,-3961689.5633,3348993.0904,3698405.6464,1
177071.200,-3961689.5172,3348993.0986,3698405.6854,1
177071.400,-3961689.4806,3348993.1065,3698405.7193,1
177071.600,-3961689.4499,3348993.1104,3698405.7461,1
177071.800,-3961689.4189,3348993.1157,3698405.7715,1
177072.000,-3961689.3752,3348993.1240,3698405.8059,1
177072.200,-3961689.3192,3348993.1338,3698405.8526,1
177072.400,-3961689.2653,3348993.1448,3698405.8966,1
177072.600,-3961689.2128,3348993.1556,3698405.9397,1
177072.800,-3961689.1588,3348993.1650,3698405.9820,1
177073.000,-3961689.1040,3348993.1753,3698406.0229,1
177073.200,-3961689.0500,3348993.1853,3698406.0636,1
177073.400,-3961688.9954,3348993.1941,3698406.1056,1
177073.600,-3961688.9338,3348993.2047,3698406.1557,1
177073.800,-3961688.8561,3348993.2188,3698406.2183,1
177074.000,-3961688.7626,3348993.2368,3698406.2914,1
177074.200,-3961688.6553,3348993.2587,3698406.3787,1
177074.400,-3961688.5344,3348993.2824,3698406.4771,1
177074.600,-3961688.3990,3348993.3112,3698406.5810,1
177074.800,-3961688.2475,3348993.3450,3698406.6921,1
177075.000,-3961688.0800,3348993.3846,3698406.8190,1
177075.200,-3961687.8928,3348993.4294,3698406.9576,1
177075.400,-3961687.6820,3348993.4838,3698407.1079,1
177075.600,-3961687.4594,3348993.5433,3698407.2728,1
177075.800,-3961687.2328,3348993.6257,3698407.4560,1
177076.000,-3961686.9916,3348993.7045,3698407.6287,1
177076.200,-3961686.7449,3348993.7935,3698407.8089,1
177076.400,-3961686.4893,3348993.8908,3698407.9901,1
177076.600,-3961686.2296,3348993.9934,3698408.1672,1
177076.800,-3961685.9616,3348994.1037,3698408.3366,1
177077.000,-3961685.6918,3348994.2291,3698408.5005,1
177077.200,-3961685.4497,3348994.3565,3698408.6474,1
177077.400,-3961685.2267,3348994.4485,3698408.8000,1
177077.600,-3961685.0508,3348994.5880,3698408.8742,1
177077.800,-3961684.8752,3348994.6770,3698408.9773,1
177078.000,-3961684.7031,3348994.7837,3698409.0710,1
177078.200,-3961684.5224,3348994.8979,3698409.1564,1
177078.400,-3961684.3415,3348995.0130,3698409.2498,1
177078.600,-3961684.1552,3348995.1390,3698409.3305,1
177078.800,-3961683.9635,3348995.2724,3698409.4088,1
177079.000,-3961683.7673,3348995.4148,3698409.4854,1
177079.200,-3961683.5704,3348995.5684,3698409.5584,1
177079.400,-3961683.3547,3348995.6989,3698409.6255,1
177079.600,-3961683.1521,3348995.8750,3698409.6906,1
177079.800,-3961682.9403,3348996.0616,3698409.7527,1
177080.000,-3961682.6983,3348996.2529,3698409.7902,1
177080.200,-3961682.4448,3348996.4940,3698409.8397,1
177080.400,-3961682.1648,3348996.7664,3698409.9058,1
177080.600,-3961681.8690,3348997.0831,3698409.9308,1
177080.800,-3961681.5590,3348997.4364,3698409.9486,1
177081.000,-3961681.2432,3348997.8273,3698409.9264,1
177081.200,-3961680.9212,3348998.2624,3698409.8742,1
177081.400,-3961680.6052,3348998.7368,3698409.7717,1
177081.600,-3961680.2863,3348999.2540,3698409.6270,1
177081.800,-3961679.9745,3348999.8224,3698409.4336,1
177082.000,-3961679.6677,3349000.4401,3698409.1923,1
177082.200,-3961679.3693,3349001.1010,3698408.9087,1
177082.400,-3961679.0713,3349001.8030,3698408.5814,1
177082.600,-3961678.7744,3349002.5468,3698408.2046,1
177082.800,-3961678.4842,3349003.3304,3698407.7876,1
177083.000,-3961678.1991,3349004.1557,3698407.3221,1
177083.200,-3961677.9285,3349005.0204,3698406.8134,1
177083.400,-3961677.6648,3349005.9200,3698406.2663,1
177083.600,-3961677.4132,3349006.8463,3698405.6819,1
177083.800,-3961677.1726,3349007.7953,3698405.0674,1
177084.000,-3961676.9386,3349008.7655,3698404.4254,1
177084.200,-3961676.7128,3349009.7545,3698403.7603,1
177084.400,-3961676.4928,3349010.7580,3698403.0778,1
177084.600,-3961676.2713,3349011.7775,3698402.3817,1
177084.800,-3961676.0668,3349012.8193,3698401.6648,1
177085.000,-3961675.8546,3349013.8772,3698400.9301,1
177085.200,-3961675.6376,3349014.9628,3698400.1773,1
177085.400,-3961675.4154,3349016.0901,3698399.4027,1
177085.600,-3961675.1842,3349017.2589,3698398.6060,1
177085.800,-3961674.9485,3349018.4677,3698397.7823,1
177086.000,-3961674.7037,3349019.7215,3698396.9282,1
177086.200,-3961674.4541,3349021.0180,3698396.0513,1
177086.400,-3961674.1897,3349022.3410,3698395.1447,1
177086.600,-3961673.9129,3349023.6961,3698394.2227,1
177086.800,-3961673.6301,3349025.0771,3698393.2782,1
177087.000,-3961673.3427,3349026.4913,3698392.3212,1
177087.200,-3961673.0474,3349027.9275,3698391.3487,1
177087.400,-3961672.7423,3349029.3892,3698390.3608,1
177087.600,-3961672.4292,3349030.8718,3698389.3535,1
177087.800,-3961672.1087,3349032.3741,3698388.3331,1
177088.000,-3961671.7887,3349033.9050,3698387.3062,1
177088.200,-3961671.4684,3349035.4733,3698386.2657,1
177088.400,-3961671.1354,3349037.0563,3698385.2062,1
177088.600,-3961670.7963,3349038.6649,3698384.1313,1
177088.800,-3961670.4551,3349040.3057,3698383.0383,1
177089.000,-3961670.1028,3349041.9554,3698381.9211,1
177089.200,-3961669.7504,3349043.6351,3698380.7903,1
177089.400,-3961669.3885,3349045.3191,3698379.6467,1
177089.600,-3961669.0294,3349047.0224,3698378.4965,1
177089.800,-3961668.6574,3349048.7366,3698377.3385,1
177090.000,-3961668.2808,3349050.4585,3698376.1700,1
177090.200,-3961667.9135,3349052.1982,3698374.9944,1
177090.400,-3961667.5365,3349053.9532,3698373.8129,1
177090.600,-3961667.1506,3349055.7109,3698372.6245,1
177090.800,-3961666.7600,3349057.4748,3698371.4299,1
177091.000,-3961666.3713,3349059.2658,3698370.2496,1
177091.200,-3961665.9987,3349061.0705,3698369.0624,1
177091.400,-3961665.6285,3349062.8838,3698367.8649,1
177091.600,-3961665.2546,3349064.6941,3698366.6689,1
177091.800,-3961664.8928,3349066.5248,3698365.4683,1
177092.000,-3961664.5327,3349068.3550,3698364.2479,1
177092.200,-3961664.1669,3349070.1728,3698363.0120,1
177092.400,-3961663.7998,3349072.0045,3698361.7777,1
177092.600,-3961663.4379,3349073.8463,3698360.5404,1
177092.800,-3961663.0846,3349075.6941,3698359.3027,1
177093.000,-3961662.7429,3349077.5551,3698358.0678,1
177093.200,-3961662.4056,3349079.4269,3698356.8309,1
177093.400,-3961662.0648,3349081.2936,3698355.5862,1
177093.600,-3961661.7266,3349083.1723,3698354.3449,1
177093.800,-3961661.3878,3349085.0519,3698353.1014,1
177094.000,-3961661.0548,3349086.9463,3698351.8549,1
177094.200,-3961660.7194,3349088.8532,3698350.6059,1
177094.400,-3961660.3840,3349090.7760,3698349.3543,1
177094.600,-3961660.0492,3349092.7118,3698348.0933,1
177094.800,-3961659.7154,3349094.6594,3698346.8283,1
177095.000,-3961659.3890,3349096.6210,3698345.5506,1
177095.200,-3961659.0729,3349098.5904,3698344.2616,1
177095.400,-3961658.7622,3349100.5708,3698342.9669,1
177095.600,-3961658.4497,3349102.5460,3698341.6618,1
177095.800,-3961658.1461,3349104.5351,3698340.3610,1
177096.000,-3961657.8534,3349106.5333,3698339.0597,1
