epoch_index,gps_week,tow,exact_base,interpolated_base,initial_valid,initial_status,initial_sats,initial_ratio,initial_pdop,initial_baseline_m,initial_residual_rms,initial_residual_abs_max,initial_update_rows,initial_suppressed_outliers,initial_has_glonass_icb_diag,initial_glonass_icb_l1,initial_glonass_icb_l2,initial_glonass_icb_l1_sigma,initial_glonass_icb_l2_sigma,initial_glonass_icb_l1_rows,initial_glonass_icb_l2_rows,initial_has_alt_lambda,initial_alt_lambda_rank,initial_alt_lambda_cost_ratio,initial_alt_lambda_x,initial_alt_lambda_y,initial_alt_lambda_z,initial_alt_lambda_dx,initial_alt_lambda_dy,initial_alt_lambda_dz,initial_alt_lambda_dnorm,initial_alt_lambda_candidates,final_valid,final_status,final_sats,final_ratio,final_pdop,final_baseline_m,final_residual_rms,final_residual_abs_max,final_update_rows,final_suppressed_outliers,final_has_glonass_icb_diag,final_glonass_icb_l1,final_glonass_icb_l2,final_glonass_icb_l1_sigma,final_glonass_icb_l2_sigma,final_glonass_icb_l1_rows,final_glonass_icb_l2_rows,final_has_alt_lambda,final_alt_lambda_rank,final_alt_lambda_cost_ratio,final_alt_lambda_x,final_alt_lambda_y,final_alt_lambda_z,final_alt_lambda_dx,final_alt_lambda_dy,final_alt_lambda_dz,final_alt_lambda_dnorm,final_alt_lambda_candidates,spp_valid,spp_sats,spp_pdop,candidate_vs_spp_m,candidate_jump_m,last_output_dt_s,nonfixed_jump_guard_m,drift_from_fixed_m,height_from_fixed_m,dt_since_fixed_s,fixed_drift_guard_m,fixed_height_guard_m,spp_replacement_used,output_added,rejection_reason
13,2325,553802.600,0,1,1,3,25,0.000000,2.000000,7786.543927,0.585368,1.721978,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.543927,0.585368,1.721978,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098683,3.873486,0.040792,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
14,2325,553802.800,0,1,1,3,25,0.000000,2.000000,7786.537727,0.607221,1.779258,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.537727,0.607221,1.779258,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098684,4.018427,0.050941,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
15,2325,553803.000,1,0,1,3,25,0.000000,2.000000,7786.530757,0.618615,1.819788,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.530757,0.618615,1.819788,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098684,4.033458,0.047938,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
16,2325,553803.200,0,1,1,3,25,0.000000,2.000000,7786.522684,0.612079,1.837195,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.522684,0.612079,1.837195,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098685,4.120030,0.020041,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
17,2325,553803.400,0,1,1,3,25,0.000000,2.000000,7786.516919,0.614629,1.818103,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.516919,0.614629,1.818103,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098686,4.070228,0.022290,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
18,2325,553803.600,0,1,1,3,25,0.000000,2.000000,7786.509925,0.586713,1.746891,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.509925,0.586713,1.746891,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098686,4.070759,0.026282,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
19,2325,553803.800,0,1,1,3,25,0.000000,2.000000,7786.504106,0.588863,1.771838,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.504106,0.588863,1.771838,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098687,4.044095,0.037207,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
20,2325,553804.000,1,0,1,3,25,0.000000,2.000000,7786.499975,0.586792,1.867401,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.499975,0.586792,1.867401,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056530,6.661995,0.026726,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
21,2325,553804.200,0,1,1,3,25,0.000000,2.000000,7786.498241,0.572441,1.733527,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.498241,0.572441,1.733527,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098689,4.260322,0.014464,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
22,2325,553804.400,0,1,1,3,25,0.000000,2.000000,7786.494772,0.588935,1.651007,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.494772,0.588935,1.651007,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056528,6.628008,0.021393,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
23,2325,553804.600,0,1,1,3,25,0.000000,2.000000,7786.493839,0.598144,1.684914,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.493839,0.598144,1.684914,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056527,6.657620,0.025428,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
24,2325,553804.800,0,1,1,3,25,0.000000,2.000000,7786.493838,0.610392,1.735630,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.493838,0.610392,1.735630,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056526,6.708107,0.037756,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
25,2325,553805.000,1,0,1,3,25,0.000000,2.000000,7786.490883,0.617217,1.781550,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.490883,0.617217,1.781550,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056525,6.949376,0.049620,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
26,2325,553805.200,0,1,1,3,25,0.000000,2.000000,7786.487178,0.607827,1.851645,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.487178,0.607827,1.851645,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056524,7.098142,0.023659,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
27,2325,553805.400,0,1,1,3,25,0.000000,2.000000,7786.484952,0.613881,1.687155,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.484952,0.613881,1.687155,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056523,7.355440,0.033370,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
28,2325,553805.600,0,1,1,3,25,0.000000,2.000000,7786.483384,0.616885,1.657696,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.483384,0.616885,1.657696,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098694,4.841692,0.037786,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
29,2325,553805.800,0,1,1,3,25,0.000000,2.000000,7786.482988,0.622499,1.581331,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.482988,0.622499,1.581331,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098694,4.987247,0.042097,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
30,2325,553806.000,1,0,1,3,25,0.000000,2.000000,7786.483482,0.634407,1.666764,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.483482,0.634407,1.666764,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098695,5.052362,0.045470,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
31,2325,553806.200,0,1,1,3,25,0.000000,2.000000,7786.480115,0.659571,1.659330,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.480115,0.659571,1.659330,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098696,5.225607,0.030490,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
32,2325,553806.400,0,1,1,3,25,0.000000,2.000000,7786.479343,0.670419,1.633627,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.479343,0.670419,1.633627,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098696,5.281531,0.026379,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
33,2325,553806.600,0,1,1,3,25,0.000000,2.000000,7786.475684,0.685329,1.721002,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.475684,0.685329,1.721002,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098697,5.165597,0.035492,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
34,2325,553806.800,0,1,1,3,25,0.000000,2.000000,7786.472977,0.679830,1.795151,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.472977,0.679830,1.795151,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098698,4.947154,0.032930,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
35,2325,553807.000,1,0,1,3,25,0.000000,2.000000,7786.471306,0.693008,1.867662,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.471306,0.693008,1.867662,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098699,4.844166,0.043270,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
36,2325,553807.200,0,1,1,3,25,0.000000,2.000000,7786.465576,0.674929,1.724297,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.465576,0.674929,1.724297,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098699,4.880828,0.014340,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
37,2325,553807.400,0,1,1,3,25,0.000000,2.000000,7786.463526,0.679230,1.792371,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.463526,0.679230,1.792371,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098700,4.924540,0.020730,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
38,2325,553807.600,0,1,1,3,25,0.000000,2.000000,7786.464063,0.670056,1.768884,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.464063,0.670056,1.768884,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098701,4.967676,0.032842,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
39,2325,553807.800,0,1,1,3,25,0.000000,2.000000,7786.465013,0.665717,1.754244,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.465013,0.665717,1.754244,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098701,5.118719,0.025643,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
40,2325,553808.000,1,0,1,3,25,0.000000,2.000000,7786.467802,0.663409,1.916996,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.467802,0.663409,1.916996,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098702,5.178797,0.029327,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
41,2325,553808.200,0,1,1,3,25,0.000000,2.000000,7786.466584,0.655536,1.817960,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.466584,0.655536,1.817960,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,27,1.098703,5.273439,0.003798,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
42,2325,553808.400,0,1,1,3,25,0.000000,2.000000,7786.465727,0.649054,1.770061,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.465727,0.649054,1.770061,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056509,5.665354,0.007731,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
43,2325,553808.600,0,1,1,3,25,0.000000,2.000000,7786.464673,0.646156,1.822429,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.464673,0.646156,1.822429,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056508,5.508405,0.010945,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
44,2325,553808.800,0,1,1,3,25,0.000000,2.000000,7786.464075,0.661464,1.997360,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.464075,0.661464,1.997360,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056507,5.550918,0.017704,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
45,2325,553809.000,1,0,1,3,25,0.000000,2.000000,7786.462542,0.661553,2.118456,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.462542,0.661553,2.118456,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056506,5.440808,0.018104,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
46,2325,553809.200,0,1,1,3,25,0.000000,2.000000,7786.461395,0.649357,2.036895,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,25,0.000000,2.000000,7786.461395,0.649357,2.036895,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056505,5.415978,0.009711,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
47,2325,553809.400,0,1,1,3,24,0.000000,2.000000,7786.458183,0.651901,1.990019,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,24,0.000000,2.000000,7786.458183,0.651901,1.990019,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056504,5.319816,0.003455,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
48,2325,553809.600,0,1,1,3,24,0.000000,2.000000,7786.457084,0.655338,1.850657,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,24,0.000000,2.000000,7786.457084,0.655338,1.850657,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056503,5.327545,0.005591,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
49,2325,553809.800,0,1,1,3,24,0.000000,2.000000,7786.457324,0.648182,1.842181,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,24,0.000000,2.000000,7786.457324,0.648182,1.842181,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056502,5.191500,0.016673,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
50,2325,553810.000,1,0,1,3,24,0.000000,2.000000,7786.461836,0.685084,2.001974,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,24,0.000000,2.000000,7786.461836,0.685084,2.001974,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056501,5.289100,0.020231,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
51,2325,553810.200,0,1,1,3,24,0.000000,2.000000,7786.458636,0.688593,2.083066,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,24,0.000000,2.000000,7786.458636,0.688593,2.083066,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056500,5.402420,0.006373,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
52,2325,553810.400,0,1,1,3,24,0.000000,2.000000,7786.458644,0.687693,2.044182,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,3,24,0.000000,2.000000,7786.458644,0.687693,2.044182,52,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,,1,28,1.056499,5.465470,0.001152,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
