epoch_index,gps_week,tow,exact_base,interpolated_base,initial_valid,initial_status,initial_sats,initial_ratio,initial_pdop,initial_baseline_m,initial_residual_rms,initial_residual_abs_max,initial_update_rows,initial_suppressed_outliers,initial_has_glonass_icb_diag,initial_glonass_icb_l1,initial_glonass_icb_l2,initial_glonass_icb_l1_sigma,initial_glonass_icb_l2_sigma,initial_glonass_icb_l1_rows,initial_glonass_icb_l2_rows,initial_has_alt_lambda,initial_alt_lambda_rank,initial_alt_lambda_cost_ratio,initial_alt_lambda_x,initial_alt_lambda_y,initial_alt_lambda_z,initial_alt_lambda_dx,initial_alt_lambda_dy,initial_alt_lambda_dz,initial_alt_lambda_dnorm,initial_alt_lambda_candidates,final_valid,final_status,final_sats,final_ratio,final_pdop,final_baseline_m,final_residual_rms,final_residual_abs_max,final_update_rows,final_suppressed_outliers,final_has_glonass_icb_diag,final_glonass_icb_l1,final_glonass_icb_l2,final_glonass_icb_l1_sigma,final_glonass_icb_l2_sigma,final_glonass_icb_l1_rows,final_glonass_icb_l2_rows,final_has_alt_lambda,final_alt_lambda_rank,final_alt_lambda_cost_ratio,final_alt_lambda_x,final_alt_lambda_y,final_alt_lambda_z,final_alt_lambda_dx,final_alt_lambda_dy,final_alt_lambda_dz,final_alt_lambda_dnorm,final_alt_lambda_candidates,spp_valid,spp_sats,spp_pdop,candidate_vs_spp_m,candidate_jump_m,last_output_dt_s,nonfixed_jump_guard_m,drift_from_fixed_m,height_from_fixed_m,dt_since_fixed_s,fixed_drift_guard_m,fixed_height_guard_m,spp_replacement_used,output_added,rejection_reason
2696,2324,188009.200,0,1,1,4,12,12.422607,2.000000,2337.476254,0.538253,1.413378,24,0,0,nan,nan,nan,nan,0,0,1,2,12.422607,-3960112.659573,3349528.948698,3699609.813764,-2.209737,3.746873,-2.272148,4.907612,2:12.4226:-3960112.6596:3349528.9487:3699609.8138:-2.2097:3.7469:-2.2721:4.9076|3:15.6270:-3960109.0386:3349524.9128:3699610.2785:1.4113:-0.2890:-1.8074:2.3113|4:16.0371:-3960112.1847:3349524.2629:3699612.2914:-1.7349:-0.9389:0.2055:1.9834,1,4,12,12.422607,2.000000,2337.476254,0.538253,1.413378,24,0,0,nan,nan,nan,nan,0,0,1,2,12.422607,-3960112.659573,3349528.948698,3699609.813764,-2.209737,3.746873,-2.272148,4.907612,2:12.4226:-3960112.6596:3349528.9487:3699609.8138:-2.2097:3.7469:-2.2721:4.9076|3:15.6270:-3960109.0386:3349524.9128:3699610.2785:1.4113:-0.2890:-1.8074:2.3113|4:16.0371:-3960112.1847:3349524.2629:3699612.2914:-1.7349:-0.9389:0.2055:1.9834,1,26,1.173099,16.030095,2.117219,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2697,2324,188009.400,0,1,1,4,12,12.466386,2.000000,2339.441679,0.522269,1.442144,24,0,0,nan,nan,nan,nan,0,0,1,2,12.466386,-3960111.031367,3349530.026189,3699610.598725,-2.209669,3.747100,-2.272389,4.907866,2:12.4664:-3960111.0314:3349530.0262:3699610.5987:-2.2097:3.7471:-2.2724:4.9079|3:15.6548:-3960107.4104:3349525.9900:3699611.0637:1.4113:-0.2891:-1.8074:2.3113|4:16.0518:-3960110.5566:3349525.3402:3699613.0766:-1.7349:-0.9389:0.2055:1.9834,1,4,12,12.466386,2.000000,2339.441679,0.522269,1.442144,24,0,0,nan,nan,nan,nan,0,0,1,2,12.466386,-3960111.031367,3349530.026189,3699610.598725,-2.209669,3.747100,-2.272389,4.907866,2:12.4664:-3960111.0314:3349530.0262:3699610.5987:-2.2097:3.7471:-2.2724:4.9079|3:15.6548:-3960107.4104:3349525.9900:3699611.0637:1.4113:-0.2891:-1.8074:2.3113|4:16.0518:-3960110.5566:3349525.3402:3699613.0766:-1.7349:-0.9389:0.2055:1.9834,1,29,1.088081,23.440767,2.104251,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2698,2324,188009.600,0,1,1,3,12,0.000000,2.000000,2340.880384,0.537193,1.498426,24,0,0,nan,nan,nan,nan,0,0,1,2,12.466386,-3960111.031367,3349530.026189,3699610.598725,-2.209669,3.747100,-2.272389,4.907866,2:12.4664:-3960111.0314:3349530.0262:3699610.5987:-2.2097:3.7471:-2.2724:4.9079|3:15.6548:-3960107.4104:3349525.9900:3699611.0637:1.4113:-0.2891:-1.8074:2.3113|4:16.0518:-3960110.5566:3349525.3402:3699613.0766:-1.7349:-0.9389:0.2055:1.9834,1,3,12,0.000000,2.000000,2340.880384,0.537193,1.498426,24,0,0,nan,nan,nan,nan,0,0,1,2,12.466386,-3960111.031367,3349530.026189,3699610.598725,-2.209669,3.747100,-2.272389,4.907866,2:12.4664:-3960111.0314:3349530.0262:3699610.5987:-2.2097:3.7471:-2.2724:4.9079|3:15.6548:-3960107.4104:3349525.9900:3699611.0637:1.4113:-0.2891:-1.8074:2.3113|4:16.0518:-3960110.5566:3349525.3402:3699613.0766:-1.7349:-0.9389:0.2055:1.9834,1,28,1.058837,32.833872,2.161203,0.200000,10000.000000,2.161203,0.032046,0.200000,12.000000,6.000000,0,1,none
2699,2324,188009.800,0,1,1,4,11,12.472008,2.000000,2343.408206,0.558357,1.552705,24,0,0,nan,nan,nan,nan,0,0,1,2,12.472008,-3960107.721243,3349532.182627,3699612.157583,-2.209533,3.747555,-2.272869,4.908374,2:12.4720:-3960107.7212:3349532.1826:3699612.1576:-2.2095:3.7476:-2.2729:4.9084|3:15.7272:-3960104.1002:3349528.1459:3699612.6231:1.4115:-0.2892:-1.8073:2.3113|4:16.0160:-3960107.2467:3349527.4963:3699614.6358:-1.7350:-0.9388:0.2053:1.9833,1,4,11,12.472008,2.000000,2343.408206,0.558357,1.552705,24,0,0,nan,nan,nan,nan,0,0,1,2,12.472008,-3960107.721243,3349532.182627,3699612.157583,-2.209533,3.747555,-2.272869,4.908374,2:12.4720:-3960107.7212:3349532.1826:3699612.1576:-2.2095:3.7476:-2.2729:4.9084|3:15.7272:-3960104.1002:3349528.1459:3699612.6231:1.4115:-0.2892:-1.8073:2.3113|4:16.0160:-3960107.2467:3349527.4963:3699614.6358:-1.7350:-0.9388:0.2053:1.9833,1,29,1.037304,35.724714,2.529946,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2700,2324,188010.000,1,0,1,4,11,12.359429,2.000000,2345.375425,0.534930,1.540393,24,0,0,nan,nan,nan,nan,0,0,1,2,12.359429,-3960106.084642,3349533.286219,3699612.923588,-2.209465,3.747782,-2.273109,4.908628,2:12.3594:-3960106.0846:3349533.2862:3699612.9236:-2.2095:3.7478:-2.2731:4.9086|3:15.5169:-3960102.4636:3349529.2492:3699613.3894:1.4115:-0.2893:-1.8073:2.3114|4:15.6411:-3960105.6102:3349528.5997:3699615.4020:-1.7350:-0.9388:0.2053:1.9833,1,4,11,12.359429,2.000000,2345.375425,0.534930,1.540393,24,0,0,nan,nan,nan,nan,0,0,1,2,12.359429,-3960106.084642,3349533.286219,3699612.923588,-2.209465,3.747782,-2.273109,4.908628,2:12.3594:-3960106.0846:3349533.2862:3699612.9236:-2.2095:3.7478:-2.2731:4.9086|3:15.5169:-3960102.4636:3349529.2492:3699613.3894:1.4115:-0.2893:-1.8073:2.3114|4:15.6411:-3960105.6102:3349528.5997:3699615.4020:-1.7350:-0.9388:0.2053:1.9833,1,29,1.037303,36.690398,2.117260,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2701,2324,188010.200,0,1,1,4,11,12.342233,2.000000,2347.354124,0.497655,1.476371,24,0,0,nan,nan,nan,nan,0,0,1,2,12.342233,-3960104.443799,3349534.361588,3699613.713695,-2.209398,3.748009,-2.273350,4.908882,2:12.3422:-3960104.4438:3349534.3616:3699613.7137:-2.2094:3.7480:-2.2733:4.9089|3:15.4110:-3960100.8228:3349530.3243:3699614.1798:1.4116:-0.2893:-1.8072:2.3114|4:15.5634:-3960103.9694:3349529.6749:3699616.1923:-1.7350:-0.9387:0.2052:1.9833,1,4,11,12.342233,2.000000,2347.354124,0.497655,1.476371,24,0,0,nan,nan,nan,nan,0,0,1,2,12.342233,-3960104.443799,3349534.361588,3699613.713695,-2.209398,3.748009,-2.273350,4.908882,2:12.3422:-3960104.4438:3349534.3616:3699613.7137:-2.2094:3.7480:-2.2733:4.9089|3:15.4110:-3960100.8228:3349530.3243:3699614.1798:1.4116:-0.2893:-1.8072:2.3114|4:15.5634:-3960103.9694:3349529.6749:3699616.1923:-1.7350:-0.9387:0.2052:1.9833,1,29,1.037302,37.169228,2.114880,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2702,2324,188010.400,0,1,1,3,13,0.000000,2.000000,2348.775226,1.958458,9.739580,26,0,0,nan,nan,nan,nan,0,0,1,2,12.342233,-3960104.443799,3349534.361588,3699613.713695,-2.209398,3.748009,-2.273350,4.908882,2:12.3422:-3960104.4438:3349534.3616:3699613.7137:-2.2094:3.7480:-2.2733:4.9089|3:15.4110:-3960100.8228:3349530.3243:3699614.1798:1.4116:-0.2893:-1.8072:2.3114|4:15.5634:-3960103.9694:3349529.6749:3699616.1923:-1.7350:-0.9387:0.2052:1.9833,1,3,13,0.000000,2.000000,2348.775226,1.958458,9.739580,26,0,0,nan,nan,nan,nan,0,0,1,2,12.342233,-3960104.443799,3349534.361588,3699613.713695,-2.209398,3.748009,-2.273350,4.908882,2:12.3422:-3960104.4438:3349534.3616:3699613.7137:-2.2094:3.7480:-2.2733:4.9089|3:15.4110:-3960100.8228:3349530.3243:3699614.1798:1.4116:-0.2893:-1.8072:2.3114|4:15.5634:-3960103.9694:3349529.6749:3699616.1923:-1.7350:-0.9387:0.2052:1.9833,1,28,1.060849,37.089206,2.173949,0.200000,10000.000000,2.173949,0.032398,0.200000,12.000000,6.000000,0,1,none
2703,2324,188010.600,0,1,1,4,13,10.828489,2.000000,2351.309672,1.859181,9.258454,26,0,0,nan,nan,nan,nan,0,0,1,2,10.828489,-3960101.158211,3349536.495002,3699615.291416,-2.209221,3.748208,-2.273620,4.909080,2:10.8285:-3960101.1582:3349536.4950:3699615.2914:-2.2092:3.7482:-2.2736:4.9091|3:13.6085:-3960097.5372:3349532.4573:3699615.7579:1.4117:-0.2895:-1.8071:2.3114|4:13.7292:-3960100.6840:3349531.8081:3699617.7702:-1.7350:-0.9387:0.2052:1.9834,1,4,13,10.828489,2.000000,2351.309672,1.859181,9.258454,26,0,0,nan,nan,nan,nan,0,0,1,2,10.828489,-3960101.158211,3349536.495002,3699615.291416,-2.209221,3.748208,-2.273620,4.909080,2:10.8285:-3960101.1582:3349536.4950:3699615.2914:-2.2092:3.7482:-2.2736:4.9091|3:13.6085:-3960097.5372:3349532.4573:3699615.7579:1.4117:-0.2895:-1.8071:2.3114|4:13.7292:-3960100.6840:3349531.8081:3699617.7702:-1.7350:-0.9387:0.2052:1.9834,1,28,1.051149,36.687442,2.540497,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2704,2324,188010.800,0,1,1,4,12,10.279454,2.000000,2353.264168,1.778728,8.866442,26,0,0,nan,nan,nan,nan,0,0,1,2,10.279454,-3960099.533682,3349537.628684,3699616.038457,-2.209144,3.748379,-2.273813,4.909266,2:10.2795:-3960099.5337:3349537.6287:3699616.0385:-2.2091:3.7484:-2.2738:4.9093|3:12.9941:-3960095.9127:3349533.5908:3699616.5052:1.4118:-0.2895:-1.8071:2.3114|4:13.1022:-3960099.0596:3349532.9416:3699618.5174:-1.7351:-0.9387:0.2051:1.9834,1,4,12,10.279454,2.000000,2353.264168,1.778728,8.866442,26,0,0,nan,nan,nan,nan,0,0,1,2,10.279454,-3960099.533682,3349537.628684,3699616.038457,-2.209144,3.748379,-2.273813,4.909266,2:10.2795:-3960099.5337:3349537.6287:3699616.0385:-2.2091:3.7484:-2.2738:4.9093|3:12.9941:-3960095.9127:3349533.5908:3699616.5052:1.4118:-0.2895:-1.8071:2.3114|4:13.1022:-3960099.0596:3349532.9416:3699618.5174:-1.7351:-0.9387:0.2051:1.9834,1,26,1.077341,36.378124,2.117086,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2705,2324,188011.000,1,0,1,4,13,9.766327,2.000000,2355.236646,1.732272,8.661187,26,0,0,nan,nan,nan,nan,0,0,1,2,9.766327,-3960097.890187,3349538.723542,3699616.805671,-2.209067,3.748550,-2.274007,4.909451,2:9.7663:-3960097.8902:3349538.7235:3699616.8057:-2.2091:3.7485:-2.2740:4.9095|3:12.4036:-3960097.4162:3349534.0364:3699619.2847:-1.7351:-0.9386:0.2051:1.9833|4:12.4142:-3960094.2692:3349534.6854:3699617.2726:1.4119:-0.2896:-1.8070:2.3114,1,4,13,9.766327,2.000000,2355.236646,1.732272,8.661187,26,0,0,nan,nan,nan,nan,0,0,1,2,9.766327,-3960097.890187,3349538.723542,3699616.805671,-2.209067,3.748550,-2.274007,4.909451,2:9.7663:-3960097.8902:3349538.7235:3699616.8057:-2.2091:3.7485:-2.2740:4.9095|3:12.4036:-3960097.4162:3349534.0364:3699619.2847:-1.7351:-0.9386:0.2051:1.9833|4:12.4142:-3960094.2692:3349534.6854:3699617.2726:1.4119:-0.2896:-1.8070:2.3114,1,25,1.109031,34.983752,2.118508,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2706,2324,188011.200,0,1,1,3,13,0.000000,2.000000,2356.581189,1.670246,8.352060,26,0,0,nan,nan,nan,nan,0,0,1,2,9.766327,-3960097.890187,3349538.723542,3699616.805671,-2.209067,3.748550,-2.274007,4.909451,2:9.7663:-3960097.8902:3349538.7235:3699616.8057:-2.2091:3.7485:-2.2740:4.9095|3:12.4036:-3960097.4162:3349534.0364:3699619.2847:-1.7351:-0.9386:0.2051:1.9833|4:12.4142:-3960094.2692:3349534.6854:3699617.2726:1.4119:-0.2896:-1.8070:2.3114,1,3,13,0.000000,2.000000,2356.581189,1.670246,8.352060,26,0,0,nan,nan,nan,nan,0,0,1,2,9.766327,-3960097.890187,3349538.723542,3699616.805671,-2.209067,3.748550,-2.274007,4.909451,2:9.7663:-3960097.8902:3349538.7235:3699616.8057:-2.2091:3.7485:-2.2740:4.9095|3:12.4036:-3960097.4162:3349534.0364:3699619.2847:-1.7351:-0.9386:0.2051:1.9833|4:12.4142:-3960094.2692:3349534.6854:3699617.2726:1.4119:-0.2896:-1.8070:2.3114,1,25,1.109029,36.611198,2.278064,0.200000,10000.000000,2.278064,0.136668,0.200000,12.000000,6.000000,0,1,none
2707,2324,188011.400,0,1,1,4,11,4.026154,2.000000,2359.201719,1.581186,7.886720,26,0,0,nan,nan,nan,nan,0,0,1,2,4.026154,-3960092.417562,3349537.253329,3699620.522381,-0.041710,0.171805,-0.132762,0.221094,2:4.0262:-3960092.4176:3349537.2533:3699620.5224:-0.0417:0.1718:-0.1328:0.2211|3:4.2955:-3960089.5756:3349537.7164:3699617.1146:2.8002:0.6348:-3.5406:4.5585|4:4.2957:-3960092.6697:3349535.0560:3699620.7347:-0.2939:-2.0255:0.0796:2.0483,1,4,11,4.026154,2.000000,2359.201719,1.581186,7.886720,26,0,0,nan,nan,nan,nan,0,0,1,2,4.026154,-3960092.417562,3349537.253329,3699620.522381,-0.041710,0.171805,-0.132762,0.221094,2:4.0262:-3960092.4176:3349537.2533:3699620.5224:-0.0417:0.1718:-0.1328:0.2211|3:4.2955:-3960089.5756:3349537.7164:3699617.1146:2.8002:0.6348:-3.5406:4.5585|4:4.2957:-3960092.6697:3349535.0560:3699620.7347:-0.2939:-2.0255:0.0796:2.0483,1,23,1.181038,31.397818,2.650966,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2708,2324,188011.600,0,1,1,4,11,4.874648,2.000000,2361.138881,1.557353,7.744047,26,0,0,nan,nan,nan,nan,0,0,1,2,4.874648,-3960090.807733,3349538.394049,3699621.259509,-0.029138,0.177564,-0.146520,0.232048,2:4.8746:-3960090.8077:3349538.3940:3699621.2595:-0.0291:0.1776:-0.1465:0.2320|3:7.2895:-3960092.9856:3349541.9543:3699619.1407:-2.2070:3.7378:-2.2653:4.8963|4:8.9125:-3960092.5219:3349537.3278:3699621.5698:-1.7433:-0.8887:0.1638:1.9636,1,4,11,4.874648,2.000000,2361.138881,1.557353,7.744047,26,0,0,nan,nan,nan,nan,0,0,1,2,4.874648,-3960090.807733,3349538.394049,3699621.259509,-0.029138,0.177564,-0.146520,0.232048,2:4.8746:-3960090.8077:3349538.3940:3699621.2595:-0.0291:0.1776:-0.1465:0.2320|3:7.2895:-3960092.9856:3349541.9543:3699619.1407:-2.2070:3.7378:-2.2653:4.8963|4:8.9125:-3960092.5219:3349537.3278:3699621.5698:-1.7433:-0.8887:0.1638:1.9636,1,23,1.181037,31.418882,2.098380,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2709,2324,188011.800,0,1,1,4,11,5.696306,2.000000,2363.122222,1.594509,7.934676,26,0,0,nan,nan,nan,nan,0,0,1,2,5.696306,-3960089.171615,3349539.453834,3699622.066348,-0.029137,0.177583,-0.146534,0.232070,2:5.6963:-3960089.1716:3349539.4538:3699622.0663:-0.0291:0.1776:-0.1465:0.2321|3:7.2727:-3960091.3494:3349543.0142:3699619.9474:-2.2069:3.7380:-2.2655:4.8965|4:8.9404:-3960090.8858:3349538.3876:3699622.3766:-1.7434:-0.8887:0.1637:1.9636,1,4,11,5.696306,2.000000,2363.122222,1.594509,7.934676,26,0,0,nan,nan,nan,nan,0,0,1,2,5.696306,-3960089.171615,3349539.453834,3699622.066348,-0.029137,0.177583,-0.146534,0.232070,2:5.6963:-3960089.1716:3349539.4538:3699622.0663:-0.0291:0.1776:-0.1465:0.2321|3:7.2727:-3960091.3494:3349543.0142:3699619.9474:-2.2069:3.7380:-2.2655:4.8965|4:8.9404:-3960090.8858:3349538.3876:3699622.3766:-1.7434:-0.8887:0.1637:1.9636,1,22,1.200717,31.763081,2.109737,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2710,2324,188012.000,1,0,1,3,11,0.000000,2.000000,2364.417651,1.629471,8.114035,26,0,0,nan,nan,nan,nan,0,0,1,2,5.696306,-3960089.171615,3349539.453834,3699622.066348,-0.029137,0.177583,-0.146534,0.232070,2:5.6963:-3960089.1716:3349539.4538:3699622.0663:-0.0291:0.1776:-0.1465:0.2321|3:7.2727:-3960091.3494:3349543.0142:3699619.9474:-2.2069:3.7380:-2.2655:4.8965|4:8.9404:-3960090.8858:3349538.3876:3699622.3766:-1.7434:-0.8887:0.1637:1.9636,1,3,11,0.000000,2.000000,2364.417651,1.629471,8.114035,26,0,0,nan,nan,nan,nan,0,0,1,2,5.696306,-3960089.171615,3349539.453834,3699622.066348,-0.029137,0.177583,-0.146534,0.232070,2:5.6963:-3960089.1716:3349539.4538:3699622.0663:-0.0291:0.1776:-0.1465:0.2321|3:7.2727:-3960091.3494:3349543.0142:3699619.9474:-2.2069:3.7380:-2.2655:4.8965|4:8.9404:-3960090.8858:3349538.3876:3699622.3766:-1.7434:-0.8887:0.1637:1.9636,1,23,1.181037,32.149280,2.396738,0.200000,10000.000000,2.396738,0.209479,0.200000,12.000000,6.000000,0,1,none
2711,2324,188012.200,0,1,1,4,11,7.004825,2.000000,2367.083686,1.662270,8.252044,26,0,0,nan,nan,nan,nan,0,0,1,2,7.004825,-3960085.865594,3349541.644433,3699623.599103,-0.029134,0.177620,-0.146559,0.232115,2:7.0048:-3960085.8656:3349541.6444:3699623.5991:-0.0291:0.1776:-0.1466:0.2321|3:7.0049:-3960088.0432:3349545.2050:3699621.4799:-2.2067:3.7382:-2.2658:4.8967|4:8.7651:-3960087.5799:3349540.5782:3699623.9093:-1.7434:-0.8886:0.1636:1.9636,1,4,11,7.004825,2.000000,2367.083686,1.662270,8.252044,26,0,0,nan,nan,nan,nan,0,0,1,2,7.004825,-3960085.865594,3349541.644433,3699623.599103,-0.029134,0.177620,-0.146559,0.232115,2:7.0048:-3960085.8656:3349541.6444:3699623.5991:-0.0291:0.1776:-0.1466:0.2321|3:7.0049:-3960088.0432:3349545.2050:3699621.4799:-2.2067:3.7382:-2.2658:4.8967|4:8.7651:-3960087.5799:3349540.5782:3699623.9093:-1.7434:-0.8886:0.1636:1.9636,1,22,1.200717,31.646920,2.715158,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2712,2324,188012.400,0,1,1,4,11,6.925884,2.000000,2369.067229,1.753645,8.714978,26,0,0,nan,nan,nan,nan,0,0,1,2,6.925884,-3960086.411065,3349546.317854,3699622.270428,-2.206657,3.738331,-2.265946,4.896832,2:6.9259:-3960086.4111:3349546.3179:3699622.2704:-2.2067:3.7383:-2.2659:4.8968|3:7.7206:-3960084.2335:3349542.7572:3699624.3898:-0.0291:0.1776:-0.1466:0.2321|4:8.7537:-3960085.9478:3349541.6910:3699624.6999:-1.7434:-0.8886:0.1635:1.9636,1,4,11,6.925884,2.000000,2369.067229,1.753645,8.714978,26,0,0,nan,nan,nan,nan,0,0,1,2,6.925884,-3960086.411065,3349546.317854,3699622.270428,-2.206657,3.738331,-2.265946,4.896832,2:6.9259:-3960086.4111:3349546.3179:3699622.2704:-2.2067:3.7383:-2.2659:4.8968|3:7.7206:-3960084.2335:3349542.7572:3699624.3898:-0.0291:0.1776:-0.1466:0.2321|4:8.7537:-3960085.9478:3349541.6910:3699624.6999:-1.7434:-0.8886:0.1635:1.9636,1,21,1.225808,38.278797,2.127661,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2713,2324,188012.600,0,1,1,4,11,6.722316,2.000000,2371.075624,1.834119,9.141273,26,0,0,nan,nan,nan,nan,0,0,1,2,6.722316,-3960084.740051,3349547.383861,3699623.070346,-2.206572,3.738453,-2.266098,4.896957,2:6.7223:-3960084.7401:3349547.3839:3699623.0703:-2.2066:3.7385:-2.2661:4.8970|3:8.1382:-3960082.5626:3349543.8231:3699625.1899:-0.0291:0.1777:-0.1466:0.2322|4:8.5715:-3960084.2769:3349542.7569:3699625.4999:-1.7434:-0.8885:0.1635:1.9636,1,4,11,6.722316,2.000000,2371.075624,1.834119,9.141273,26,0,0,nan,nan,nan,nan,0,0,1,2,6.722316,-3960084.740051,3349547.383861,3699623.070346,-2.206572,3.738453,-2.266098,4.896957,2:6.7223:-3960084.7401:3349547.3839:3699623.0703:-2.2066:3.7385:-2.2661:4.8970|3:8.1382:-3960082.5626:3349543.8231:3699625.1899:-0.0291:0.1777:-0.1466:0.2322|4:8.5715:-3960084.2769:3349542.7569:3699625.4999:-1.7434:-0.8885:0.1635:1.9636,1,21,1.552904,44.865152,2.137342,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2714,2324,188012.800,0,1,1,3,11,0.000000,2.000000,2372.314047,1.873924,9.311886,26,0,0,nan,nan,nan,nan,0,0,1,2,6.722316,-3960084.740051,3349547.383861,3699623.070346,-2.206572,3.738453,-2.266098,4.896957,2:6.7223:-3960084.7401:3349547.3839:3699623.0703:-2.2066:3.7385:-2.2661:4.8970|3:8.1382:-3960082.5626:3349543.8231:3699625.1899:-0.0291:0.1777:-0.1466:0.2322|4:8.5715:-3960084.2769:3349542.7569:3699625.4999:-1.7434:-0.8885:0.1635:1.9636,1,3,11,0.000000,2.000000,2372.314047,1.873924,9.311886,26,0,0,nan,nan,nan,nan,0,0,1,2,6.722316,-3960084.740051,3349547.383861,3699623.070346,-2.206572,3.738453,-2.266098,4.896957,2:6.7223:-3960084.7401:3349547.3839:3699623.0703:-2.2066:3.7385:-2.2661:4.8970|3:8.1382:-3960082.5626:3349543.8231:3699625.1899:-0.0291:0.1777:-0.1466:0.2322|4:8.5715:-3960084.2769:3349542.7569:3699625.4999:-1.7434:-0.8885:0.1635:1.9636,1,21,1.552929,47.583900,2.551880,0.200000,10000.000000,2.551880,0.249028,0.200000,12.000000,6.000000,0,1,none
2715,2324,188013.000,1,0,1,4,11,6.459119,2.000000,2375.069860,1.903247,9.433604,26,0,0,nan,nan,nan,nan,0,0,1,2,6.459119,-3960081.410476,3349549.654260,3699624.593272,-2.206402,3.738692,-2.266402,4.897204,2:6.4591:-3960081.4105:3349549.6543:3699624.5933:-2.2064:3.7387:-2.2664:4.8972|3:8.4260:-3960080.9476:3349545.0271:3699627.0230:-1.7435:-0.8884:0.1634:1.9636|4:8.9097:-3960078.3450:3349550.4118:3699623.3789:0.8590:4.4962:-3.4808:5.7506,1,4,11,6.459119,2.000000,2375.069860,1.903247,9.433604,26,0,0,nan,nan,nan,nan,0,0,1,2,6.459119,-3960081.410476,3349549.654260,3699624.593272,-2.206402,3.738692,-2.266402,4.897204,2:6.4591:-3960081.4105:3349549.6543:3699624.5933:-2.2064:3.7387:-2.2664:4.8972|3:8.4260:-3960080.9476:3349545.0271:3699627.0230:-1.7435:-0.8884:0.1634:1.9636|4:8.9097:-3960078.3450:3349550.4118:3699623.3789:0.8590:4.4962:-3.4808:5.7506,1,22,1.473093,46.907226,2.835967,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2716,2324,188013.200,0,1,1,4,11,6.303215,2.000000,2377.088390,1.983806,9.834180,26,0,0,nan,nan,nan,nan,0,0,1,2,6.303215,-3960079.738509,3349550.754377,3699625.394439,-2.206317,3.738809,-2.266553,4.897325,2:6.3032:-3960079.7385:3349550.7544:3699625.3944:-2.2063:3.7388:-2.2666:4.8973|3:8.3126:-3960079.2757:3349546.1272:3699627.8243:-1.7435:-0.8884:0.1633:1.9636|4:8.6906:-3960076.6730:3349551.5118:3699624.1801:0.8592:4.4963:-3.4809:5.7508,1,4,11,6.303215,2.000000,2377.088390,1.983806,9.834180,26,0,0,nan,nan,nan,nan,0,0,1,2,6.303215,-3960079.738509,3349550.754377,3699625.394439,-2.206317,3.738809,-2.266553,4.897325,2:6.3032:-3960079.7385:3349550.7544:3699625.3944:-2.2063:3.7388:-2.2666:4.8973|3:8.3126:-3960079.2757:3349546.1272:3699627.8243:-1.7435:-0.8884:0.1633:1.9636|4:8.6906:-3960076.6730:3349551.5118:3699624.1801:0.8592:4.4963:-3.4809:5.7508,1,23,1.115025,37.366103,2.155758,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
2717,2324,188013.400,0,1,1,4,11,6.032199,2.000000,2379.119358,1.998890,9.899252,26,0,0,nan,nan,nan,nan,0,0,1,2,6.032199,-3960078.071656,3349551.815112,3699626.238100,-2.206232,3.738928,-2.266704,4.897447,2:6.0322:-3960078.0717:3349551.8151:3699626.2381:-2.2062:3.7389:-2.2667:4.8974|3:7.9008:-3960077.6090:3349547.1878:3699628.6681:-1.7435:-0.8883:0.1632:1.9636|4:8.2402:-3960075.0061:3349552.5725:3699625.0238:0.8593:4.4963:-3.4810:5.7509,1,4,11,6.032199,2.000000,2379.119358,1.998890,9.899252,26,0,0,nan,nan,nan,nan,0,0,1,2,6.032199,-3960078.071656,3349551.815112,3699626.238100,-2.206232,3.738928,-2.266704,4.897447,2:6.0322:-3960078.0717:3349551.8151:3699626.2381:-2.2062:3.7389:-2.2667:4.8974|3:7.9008:-3960077.6090:3349547.1878:3699628.6681:-1.7435:-0.8883:0.1632:1.9636|4:8.2402:-3960075.0061:3349552.5725:3699625.0238:0.8593:4.4963:-3.4810:5.7509,1,24,1.098025,30.486786,2.148265,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
