epoch_index,gps_week,tow,exact_base,interpolated_base,initial_valid,initial_status,initial_sats,initial_ratio,initial_pdop,initial_baseline_m,initial_residual_rms,initial_residual_abs_max,initial_update_rows,initial_suppressed_outliers,initial_has_glonass_icb_diag,initial_glonass_icb_l1,initial_glonass_icb_l2,initial_glonass_icb_l1_sigma,initial_glonass_icb_l2_sigma,initial_glonass_icb_l1_rows,initial_glonass_icb_l2_rows,initial_has_alt_lambda,initial_alt_lambda_rank,initial_alt_lambda_cost_ratio,initial_alt_lambda_x,initial_alt_lambda_y,initial_alt_lambda_z,initial_alt_lambda_dx,initial_alt_lambda_dy,initial_alt_lambda_dz,initial_alt_lambda_dnorm,initial_alt_lambda_candidates,final_valid,final_status,final_sats,final_ratio,final_pdop,final_baseline_m,final_residual_rms,final_residual_abs_max,final_update_rows,final_suppressed_outliers,final_has_glonass_icb_diag,final_glonass_icb_l1,final_glonass_icb_l2,final_glonass_icb_l1_sigma,final_glonass_icb_l2_sigma,final_glonass_icb_l1_rows,final_glonass_icb_l2_rows,final_has_alt_lambda,final_alt_lambda_rank,final_alt_lambda_cost_ratio,final_alt_lambda_x,final_alt_lambda_y,final_alt_lambda_z,final_alt_lambda_dx,final_alt_lambda_dy,final_alt_lambda_dz,final_alt_lambda_dnorm,final_alt_lambda_candidates,spp_valid,spp_sats,spp_pdop,candidate_vs_spp_m,candidate_jump_m,last_output_dt_s,nonfixed_jump_guard_m,drift_from_fixed_m,height_from_fixed_m,dt_since_fixed_s,fixed_drift_guard_m,fixed_height_guard_m,spp_replacement_used,output_added,rejection_reason
10,2324,179462.000,1,0,1,4,23,41.043745,2.000000,172.085867,0.368635,1.219163,64,0,0,nan,nan,nan,nan,0,0,1,2,41.043745,-3961765.580430,3349009.340222,3698311.386826,-0.029528,0.009754,0.018817,0.036348,2:41.0437:-3961765.5804:3349009.3402:3698311.3868:-0.0295:0.0098:0.0188:0.0363|3:41.6629:-3961765.5831:3349009.3410:3698311.3796:-0.0322:0.0106:0.0116:0.0358|4:44.8230:-3961765.5187:3349009.3199:3698311.3564:0.0322:-0.0106:-0.0116:0.0358,1,4,23,41.043745,2.000000,172.085867,0.368635,1.219163,64,0,0,nan,nan,nan,nan,0,0,1,2,41.043745,-3961765.580430,3349009.340222,3698311.386826,-0.029528,0.009754,0.018817,0.036348,2:41.0437:-3961765.5804:3349009.3402:3698311.3868:-0.0295:0.0098:0.0188:0.0363|3:41.6629:-3961765.5831:3349009.3410:3698311.3796:-0.0322:0.0106:0.0116:0.0358|4:44.8230:-3961765.5187:3349009.3199:3698311.3564:0.0322:-0.0106:-0.0116:0.0358,1,39,0.768623,3.099556,0.004613,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
11,2324,179462.200,0,1,1,4,23,25.010621,2.000000,172.082210,0.366404,1.217930,64,0,0,nan,nan,nan,nan,0,0,1,2,25.010621,-3961765.584144,3349009.376679,3698311.382292,-0.033260,0.055239,0.019217,0.067282,2:25.0106:-3961765.5841:3349009.3767:3698311.3823:-0.0333:0.0552:0.0192:0.0673|3:28.6696:-3961765.5176:3349009.2662:3698311.3439:0.0333:-0.0552:-0.0192:0.0673|4:33.5769:-3961765.5796:3349009.3297:3698311.3814:-0.0287:0.0083:0.0183:0.0350,1,4,23,25.010621,2.000000,172.082210,0.366404,1.217930,64,0,0,nan,nan,nan,nan,0,0,1,2,25.010621,-3961765.584144,3349009.376679,3698311.382292,-0.033260,0.055239,0.019217,0.067282,2:25.0106:-3961765.5841:3349009.3767:3698311.3823:-0.0333:0.0552:0.0192:0.0673|3:28.6696:-3961765.5176:3349009.2662:3698311.3439:0.0333:-0.0552:-0.0192:0.0673|4:33.5769:-3961765.5796:3349009.3297:3698311.3814:-0.0287:0.0083:0.0183:0.0350,1,39,0.768619,3.134915,0.010288,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
12,2324,179462.400,0,1,1,4,23,31.532978,2.000000,172.081718,0.378171,1.288366,64,0,0,nan,nan,nan,nan,0,0,1,2,31.532978,-3961765.569067,3349009.319654,3698311.374907,-0.017566,0.000706,0.011427,0.020968,2:31.5330:-3961765.5691:3349009.3197:3698311.3749:-0.0176:0.0007:0.0114:0.0210|3:32.1600:-3961765.5718:3349009.3205:3698311.3663:-0.0203:0.0015:0.0029:0.0206|4:32.2093:-3961765.5312:3349009.3174:3698311.3606:0.0203:-0.0015:-0.0029:0.0206,1,4,23,31.532978,2.000000,172.081718,0.378171,1.288366,64,0,0,nan,nan,nan,nan,0,0,1,2,31.532978,-3961765.569067,3349009.319654,3698311.374907,-0.017566,0.000706,0.011427,0.020968,2:31.5330:-3961765.5691:3349009.3197:3698311.3749:-0.0176:0.0007:0.0114:0.0210|3:32.1600:-3961765.5718:3349009.3205:3698311.3663:-0.0203:0.0015:0.0029:0.0206|4:32.2093:-3961765.5312:3349009.3174:3698311.3606:0.0203:-0.0015:-0.0029:0.0206,1,39,0.768614,3.137534,0.002598,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
13,2324,179462.600,0,1,1,4,23,86.439529,2.000000,172.081233,0.383025,1.263941,64,0,0,nan,nan,nan,nan,0,0,1,2,86.439529,-3961765.537623,3349009.303880,3698311.341176,0.015159,-0.016846,-0.022983,0.032277,2:86.4395:-3961765.5376:3349009.3039:3698311.3412:0.0152:-0.0168:-0.0230:0.0323|3:88.4343:-3961765.5642:3349009.3154:3698311.3734:-0.0114:-0.0054:0.0092:0.0157|4:89.7637:-3961765.5679:3349009.3376:3698311.3871:-0.0152:0.0168:0.0230:0.0323,1,4,23,86.439529,2.000000,172.081233,0.383025,1.263941,64,0,0,nan,nan,nan,nan,0,0,1,2,86.439529,-3961765.537623,3349009.303880,3698311.341176,0.015159,-0.016846,-0.022983,0.032277,2:86.4395:-3961765.5376:3349009.3039:3698311.3412:0.0152:-0.0168:-0.0230:0.0323|3:88.4343:-3961765.5642:3349009.3154:3698311.3734:-0.0114:-0.0054:0.0092:0.0157|4:89.7637:-3961765.5679:3349009.3376:3698311.3871:-0.0152:0.0168:0.0230:0.0323,1,39,0.768609,3.225084,0.002294,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
14,2324,179462.800,0,1,1,4,23,107.392727,2.000000,172.082898,0.393478,1.277334,64,0,0,nan,nan,nan,nan,0,0,1,2,107.392727,-3961765.534970,3349009.303045,3698311.340468,0.015159,-0.016846,-0.022982,0.032277,2:107.3927:-3961765.5350:3349009.3030:3698311.3405:0.0152:-0.0168:-0.0230:0.0323|3:108.4801:-3961765.5616:3349009.3145:3698311.3727:-0.0114:-0.0054:0.0092:0.0157|4:111.7932:-3961765.5653:3349009.3367:3698311.3864:-0.0152:0.0168:0.0230:0.0323,1,4,23,107.392727,2.000000,172.082898,0.393478,1.277334,64,0,0,nan,nan,nan,nan,0,0,1,2,107.392727,-3961765.534970,3349009.303045,3698311.340468,0.015159,-0.016846,-0.022982,0.032277,2:107.3927:-3961765.5350:3349009.3030:3698311.3405:0.0152:-0.0168:-0.0230:0.0323|3:108.4801:-3961765.5616:3349009.3145:3698311.3727:-0.0114:-0.0054:0.0092:0.0157|4:111.7932:-3961765.5653:3349009.3367:3698311.3864:-0.0152:0.0168:0.0230:0.0323,1,39,0.768605,3.239158,0.002870,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
15,2324,179463.000,1,0,1,4,23,172.548666,2.000000,172.087020,0.412744,1.404825,64,0,0,nan,nan,nan,nan,0,0,1,2,172.548666,-3961765.556713,3349009.314338,3698311.373055,-0.011435,-0.005366,0.009246,0.015655,2:172.5487:-3961765.5567:3349009.3143:3698311.3731:-0.0114:-0.0054:0.0092:0.0157|3:174.3284:-3961765.5301:3349009.3029:3698311.3408:0.0152:-0.0168:-0.0230:0.0323|4:176.0618:-3961765.5338:3349009.3251:3698311.3546:0.0114:0.0054:-0.0092:0.0157,1,4,23,172.548666,2.000000,172.087020,0.412744,1.404825,64,0,0,nan,nan,nan,nan,0,0,1,2,172.548666,-3961765.556713,3349009.314338,3698311.373055,-0.011435,-0.005366,0.009246,0.015655,2:172.5487:-3961765.5567:3349009.3143:3698311.3731:-0.0114:-0.0054:0.0092:0.0157|3:174.3284:-3961765.5301:3349009.3029:3698311.3408:0.0152:-0.0168:-0.0230:0.0323|4:176.0618:-3961765.5338:3349009.3251:3698311.3546:0.0114:0.0054:-0.0092:0.0157,1,39,0.768600,3.273100,0.004868,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
16,2324,179463.200,0,1,1,4,23,140.551595,2.000000,172.082936,0.398864,1.481791,64,0,0,nan,nan,nan,nan,0,0,1,2,140.551595,-3961765.560649,3349009.313322,3698311.371667,-0.011435,-0.005366,0.009246,0.015654,2:140.5516:-3961765.5606:3349009.3133:3698311.3717:-0.0114:-0.0054:0.0092:0.0157|3:145.3644:-3961765.5341:3349009.3018:3698311.3394:0.0152:-0.0168:-0.0230:0.0323|4:146.8633:-3961765.5668:3349009.3194:3698311.3738:-0.0176:0.0007:0.0114:0.0210,1,4,23,140.551595,2.000000,172.082936,0.398864,1.481791,64,0,0,nan,nan,nan,nan,0,0,1,2,140.551595,-3961765.560649,3349009.313322,3698311.371667,-0.011435,-0.005366,0.009246,0.015654,2:140.5516:-3961765.5606:3349009.3133:3698311.3717:-0.0114:-0.0054:0.0092:0.0157|3:145.3644:-3961765.5341:3349009.3018:3698311.3394:0.0152:-0.0168:-0.0230:0.0323|4:146.8633:-3961765.5668:3349009.3194:3698311.3738:-0.0176:0.0007:0.0114:0.0210,1,39,0.768596,3.205856,0.004295,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
17,2324,179463.400,0,1,1,4,23,83.996159,2.000000,172.081296,0.405424,1.576286,64,0,0,nan,nan,nan,nan,0,0,1,2,83.996159,-3961765.562185,3349009.313750,3698311.370919,-0.011435,-0.005365,0.009246,0.015654,2:83.9962:-3961765.5622:3349009.3138:3698311.3709:-0.0114:-0.0054:0.0092:0.0157|3:88.0403:-3961765.5700:3349009.3511:3698311.3729:-0.0192:0.0320:0.0112:0.0390|4:88.8775:-3961765.5356:3349009.3023:3698311.3387:0.0152:-0.0168:-0.0230:0.0323,1,4,23,83.996159,2.000000,172.081296,0.405424,1.576286,64,0,0,nan,nan,nan,nan,0,0,1,2,83.996159,-3961765.562185,3349009.313750,3698311.370919,-0.011435,-0.005365,0.009246,0.015654,2:83.9962:-3961765.5622:3349009.3138:3698311.3709:-0.0114:-0.0054:0.0092:0.0157|3:88.0403:-3961765.5700:3349009.3511:3698311.3729:-0.0192:0.0320:0.0112:0.0390|4:88.8775:-3961765.5356:3349009.3023:3698311.3387:0.0152:-0.0168:-0.0230:0.0323,1,39,0.768591,3.099001,0.001762,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
18,2324,179463.600,0,1,1,4,23,94.576710,2.000000,172.080808,0.403875,1.663834,64,0,0,nan,nan,nan,nan,0,0,1,2,94.576710,-3961765.563864,3349009.314937,3698311.372243,-0.011435,-0.005364,0.009246,0.015653,2:94.5767:-3961765.5639:3349009.3149:3698311.3722:-0.0114:-0.0054:0.0092:0.0157|3:96.5785:-3961765.5410:3349009.3257:3698311.3538:0.0114:0.0054:-0.0092:0.0157|4:96.5919:-3961765.5716:3349009.3523:3698311.3742:-0.0192:0.0320:0.0112:0.0390,1,4,23,94.576710,2.000000,172.080808,0.403875,1.663834,64,0,0,nan,nan,nan,nan,0,0,1,2,94.576710,-3961765.563864,3349009.314937,3698311.372243,-0.011435,-0.005364,0.009246,0.015653,2:94.5767:-3961765.5639:3349009.3149:3698311.3722:-0.0114:-0.0054:0.0092:0.0157|3:96.5785:-3961765.5410:3349009.3257:3698311.3538:0.0114:0.0054:-0.0092:0.0157|4:96.5919:-3961765.5716:3349009.3523:3698311.3742:-0.0192:0.0320:0.0112:0.0390,1,39,0.768586,3.016305,0.002445,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
19,2324,179463.800,0,1,1,4,23,114.836179,2.000000,172.084139,0.396268,1.542776,64,0,0,nan,nan,nan,nan,0,0,1,2,114.836179,-3961765.561080,3349009.315643,3698311.373989,-0.011435,-0.005363,0.009246,0.015653,2:114.8362:-3961765.5611:3349009.3156:3698311.3740:-0.0114:-0.0054:0.0092:0.0157|3:116.2179:-3961765.5382:3349009.3264:3698311.3555:0.0114:0.0054:-0.0092:0.0157|4:118.7187:-3961765.5672:3349009.3217:3698311.3762:-0.0176:0.0007:0.0114:0.0210,1,4,23,114.836179,2.000000,172.084139,0.396268,1.542776,64,0,0,nan,nan,nan,nan,0,0,1,2,114.836179,-3961765.561080,3349009.315643,3698311.373989,-0.011435,-0.005363,0.009246,0.015653,2:114.8362:-3961765.5611:3349009.3156:3698311.3740:-0.0114:-0.0054:0.0092:0.0157|3:116.2179:-3961765.5382:3349009.3264:3698311.3555:0.0114:0.0054:-0.0092:0.0157|4:118.7187:-3961765.5672:3349009.3217:3698311.3762:-0.0176:0.0007:0.0114:0.0210,1,40,0.745462,3.240480,0.003361,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
20,2324,179464.000,1,0,1,4,23,169.548700,2.000000,172.088281,0.402248,1.598945,64,0,0,nan,nan,nan,nan,0,0,1,2,169.548700,-3961765.533725,3349009.326669,3698311.356326,0.011435,0.005362,-0.009246,0.015652,2:169.5487:-3961765.5337:3349009.3267:3698311.3563:0.0114:0.0054:-0.0092:0.0157|3:173.1154:-3961765.5566:3349009.3159:3698311.3748:-0.0114:-0.0054:0.0092:0.0157|4:174.6298:-3961765.5627:3349009.3220:3698311.3770:-0.0176:0.0007:0.0114:0.0210,1,4,23,169.548700,2.000000,172.088281,0.402248,1.598945,64,0,0,nan,nan,nan,nan,0,0,1,2,169.548700,-3961765.533725,3349009.326669,3698311.356326,0.011435,0.005362,-0.009246,0.015652,2:169.5487:-3961765.5337:3349009.3267:3698311.3563:0.0114:0.0054:-0.0092:0.0157|3:173.1154:-3961765.5566:3349009.3159:3698311.3748:-0.0114:-0.0054:0.0092:0.0157|4:174.6298:-3961765.5627:3349009.3220:3698311.3770:-0.0176:0.0007:0.0114:0.0210,1,39,0.768577,3.015026,0.004571,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
21,2324,179464.200,0,1,1,4,23,135.842774,2.000000,172.083206,0.397942,1.630647,64,0,0,nan,nan,nan,nan,0,0,1,2,135.842774,-3961765.561745,3349009.315915,3698311.373266,-0.011435,-0.005361,0.009246,0.015652,2:135.8428:-3961765.5617:3349009.3159:3698311.3733:-0.0114:-0.0054:0.0092:0.0157|3:139.6066:-3961765.5389:3349009.3266:3698311.3548:0.0114:0.0054:-0.0092:0.0157|4:140.7140:-3961765.5679:3349009.3220:3698311.3754:-0.0176:0.0007:0.0114:0.0210,1,4,23,135.842774,2.000000,172.083206,0.397942,1.630647,64,0,0,nan,nan,nan,nan,0,0,1,2,135.842774,-3961765.561745,3349009.315915,3698311.373266,-0.011435,-0.005361,0.009246,0.015652,2:135.8428:-3961765.5617:3349009.3159:3698311.3733:-0.0114:-0.0054:0.0092:0.0157|3:139.6066:-3961765.5389:3349009.3266:3698311.3548:0.0114:0.0054:-0.0092:0.0157|4:140.7140:-3961765.5679:3349009.3220:3698311.3754:-0.0176:0.0007:0.0114:0.0210,1,39,0.768572,2.894577,0.005379,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
22,2324,179464.400,0,1,1,4,23,97.562439,2.000000,172.082329,0.389121,1.513131,64,0,0,nan,nan,nan,nan,0,0,1,2,97.562439,-3961765.561978,3349009.313895,3698311.372393,-0.011434,-0.005360,0.009246,0.015651,2:97.5624:-3961765.5620:3349009.3139:3698311.3724:-0.0114:-0.0054:0.0092:0.0157|3:98.4155:-3961765.5698:3349009.3512:3698311.3744:-0.0192:0.0320:0.0112:0.0390|4:100.2348:-3961765.5391:3349009.3246:3698311.3539:0.0114:0.0054:-0.0092:0.0157,1,4,23,97.562439,2.000000,172.082329,0.389121,1.513131,64,0,0,nan,nan,nan,nan,0,0,1,2,97.562439,-3961765.561978,3349009.313895,3698311.372393,-0.011434,-0.005360,0.009246,0.015651,2:97.5624:-3961765.5620:3349009.3139:3698311.3724:-0.0114:-0.0054:0.0092:0.0157|3:98.4155:-3961765.5698:3349009.3512:3698311.3744:-0.0192:0.0320:0.0112:0.0390|4:100.2348:-3961765.5391:3349009.3246:3698311.3539:0.0114:0.0054:-0.0092:0.0157,1,39,0.768568,2.867894,0.002214,0.200000,10000.000000,nan,nan,nan,nan,nan,0,1,none
