epoch,tow,pos_err_m,n_dd_factors,dd_pr_rms_raw_m,dd_pr_rms_huber_m,lm_iterations,lm_converged,gnss_solved,anchor_factors,marginal_prior_dims,recovery_fired,imu_fill,n_dd_carrier,n_cross_window_prior,ar_accepted,epoch_fixed,ar_cert_passed,ar_cert_marginal_sigma_m,ar_cert_dd_pr_rms_m,ar_cert_dd_cp_rms_cyc,epochs_since_recovery,ar_offered,fix_truth_err_m
51,187480.2,0.06436824369719943,35,0.9810708180805136,0.9810708180805136,1,False,True,15,6,False,False,30,0,True,True,True,0.05338657483565911,0.9810708180805136,0.004897432100281781,1000000051,True,0.06436824369719943
52,187480.4,0.062155825868395256,35,0.9441754949774173,0.9441754949774173,1,False,True,15,6,False,False,30,0,True,True,True,0.05159651611277754,0.9441754949774173,0.0024804756814639233,1000000052,True,0.062155825868395256
53,187480.6,0.05997965164287875,35,1.002742883029063,1.002742883029063,1,False,True,15,6,False,False,30,0,True,True,True,0.05641750499830026,1.002742883029063,0.0022729204382655878,1000000053,True,0.05997965164287875
54,187480.8,0.058665229166674125,35,0.9368437346532972,0.9368437346532972,1,False,True,15,6,False,False,30,0,True,True,True,0.051588023794155606,0.9368437346532972,0.0019390297072529087,1000000054,True,0.058665229166674125
55,187481.0,0.05963510046113026,35,0.9083888373281948,0.9083888373281948,1,False,True,15,6,False,False,30,0,True,True,True,0.05514874603988855,0.9083888373281948,0.007648373768472155,1000000055,True,0.05963510046113026
56,187481.2,0.05888577262452338,35,0.9127315149345968,0.9127315149345968,1,False,True,15,6,False,False,30,0,True,True,True,0.05195413590316426,0.9127315149345968,0.004100539832080034,1000000056,True,0.05888577262452338
57,187481.4,0.05882644625149603,35,0.8956671415886904,0.8956671415886904,1,False,True,15,6,False,False,30,0,True,True,True,0.053257089482482,0.8956671415886904,0.006776684397285755,1000000057,True,0.05882644625149603
58,187481.6,0.0604798586472995,35,1.070321222538107,1.0323891278547344,1,False,True,15,6,False,False,30,0,True,True,True,0.051620377755440976,1.070321222538107,0.00334921787576277,1000000058,True,0.0604798586472995
59,187481.8,0.0648643594385438,35,1.083519610612018,1.026617616927202,1,False,True,15,6,False,False,30,0,True,True,True,0.053331228134106484,1.083519610612018,0.002333058057695341,1000000059,True,0.0648643594385438
60,187482.0,0.07284028155400023,35,1.180717363255761,1.061256841962515,1,False,True,15,6,False,False,30,0,True,True,True,0.0582138361390216,1.180717363255761,0.005758305205755952,1000000060,True,0.07284028155400023
61,187482.2,0.07126929646110346,35,1.2085606450948394,1.0603560165775103,1,False,True,15,6,False,False,30,0,True,True,True,0.053280974187959115,1.2085606450948394,0.003929193915250024,1000000061,True,0.07126929646110346
62,187482.4,0.07641648258484529,35,1.1792379504698463,1.0472544087000475,1,False,True,15,6,False,False,30,0,True,True,True,0.05168349946060605,1.1792379504698463,0.012004041971379676,1000000062,True,0.07641648258484529
63,187482.6,0.0821482441622841,35,1.1514606038192012,1.0286672461066402,1,False,True,15,6,False,False,30,0,True,True,True,0.05148857849451199,1.1514606038192012,0.012378823565901299,1000000063,True,0.0821482441622841
64,187482.8,0.07677721313457918,35,1.106507711004943,1.0143310778387933,1,False,True,15,6,False,False,30,0,True,True,True,0.05158084488060165,1.106507711004943,0.01921555720407127,1000000064,True,0.07677721313457918
65,187483.0,0.08600069165682561,35,1.084149861240679,0.9816493312196986,1,False,True,15,6,False,False,30,0,True,True,True,0.0529372880054638,1.084149861240679,0.014678395528451783,1000000065,True,0.08600069165682561
66,187483.2,0.07956022491233175,35,1.130386745233992,1.0281277552833448,1,False,True,15,6,False,False,30,0,True,True,True,0.05349535263910964,1.130386745233992,0.01792298015384382,1000000066,True,0.07956022491233175
67,187483.4,0.09548463512082071,34,1.146188156446734,0.9951405043525209,1,False,True,15,6,False,False,29,0,True,True,True,0.05184664999909274,1.146188156446734,0.023404581151288933,1000000067,True,0.09548463512082071
68,187483.6,0.10231873639845707,34,1.2588356132312464,1.1436830529466346,1,False,True,15,6,False,False,28,0,True,True,True,0.05132084327077568,1.2588356132312464,0.017315562463680552,1000000068,True,0.10231873639845707
69,187483.8,0.11573299647561106,34,1.107484777924119,1.0281764476312691,1,False,True,15,6,False,False,27,0,True,True,True,0.052588470426343126,1.107484777924119,0.018080245901122196,1000000069,True,0.11573299647561106
70,187484.0,0.1197627720032718,34,0.9145148978040772,0.9054007214922744,1,False,True,15,6,False,False,26,0,True,True,True,0.05285070665626669,0.9145148978040772,0.023389110250879766,1000000070,True,0.1197627720032718
71,187484.2,0.1306028344076927,34,0.803814167432246,0.803814167432246,1,False,True,15,6,False,False,25,0,True,True,True,0.05488366964065756,0.803814167432246,0.0228964857647812,1000000071,True,0.1306028344076927
72,187484.4,0.13323107592340303,35,0.6777494762481834,0.6777494762481834,1,False,True,15,6,False,False,26,0,True,True,True,0.05490051137160486,0.6777494762481834,0.026270217513686567,1000000072,True,0.13323107592340303
73,187484.6,0.14002129325053508,35,0.6658504912011557,0.6658504912011557,1,False,True,15,6,False,False,27,0,True,True,True,0.05481685991286373,0.6658504912011557,0.02676227816128666,1000000073,True,0.14002129325053508
74,187484.8,0.14406685274383893,35,0.5618759155105272,0.5618759155105272,1,False,True,15,6,False,False,28,0,True,True,True,0.05482118648804455,0.5618759155105272,0.029574895126878435,1000000074,True,0.14406685274383893
75,187485.0,0.13763431956502511,35,0.5091314604239366,0.5091314604239366,1,False,True,15,6,False,False,28,0,True,True,True,0.05448490941063675,0.5091314604239366,0.03157500966957186,1000000075,True,0.13763431956502511
76,187485.2,0.12612037904438764,35,0.42277623031660994,0.42277623031660994,1,False,True,15,6,False,False,29,0,True,True,True,0.05266098300115474,0.42277623031660994,0.030228238670048296,1000000076,True,0.12612037904438764
77,187485.4,0.12218326613444856,35,0.3663316152306468,0.3663316152306468,1,False,True,15,6,False,False,28,0,True,True,True,0.05172493230286019,0.3663316152306468,0.03277501002357061,1000000077,True,0.12218326613444856
78,187485.6,0.10823526314158026,35,0.31725782972100536,0.31725782972100536,1,False,True,15,6,False,False,28,0,True,True,True,0.05258618115705239,0.31725782972100536,0.02729387868809742,1000000078,True,0.10823526314158026
79,187485.8,0.11995449030182133,35,0.29720350345537294,0.29720350345537294,1,False,True,15,6,False,False,28,0,True,True,True,0.05462616684320986,0.29720350345537294,0.04201809645571659,1000000079,True,0.11995449030182133
80,187486.0,0.10151854534924827,35,0.270340182021804,0.270340182021804,1,False,True,15,6,False,False,29,0,True,True,True,0.05437085013266417,0.270340182021804,0.023611260981017183,1000000080,True,0.10151854534924827
81,187486.2,0.10848586146047341,35,0.27773956086792717,0.27773956086792717,1,False,True,15,6,False,False,29,0,True,True,True,0.05468429250521925,0.27773956086792717,0.028357973084072948,1000000081,True,0.10848586146047341
82,187486.4,0.11093296178382465,35,0.2652376398649876,0.2652376398649876,1,False,True,15,6,False,False,30,0,True,True,True,0.05287954450014191,0.2652376398649876,0.024649878002871856,1000000082,True,0.11093296178382465
83,187486.6,0.1154878915910851,35,0.30710690032870397,0.30710690032870397,1,False,True,15,6,False,False,30,0,True,True,True,0.05240898534014193,0.30710690032870397,0.023603464795553808,1000000083,True,0.1154878915910851
84,187486.8,0.1173071009363209,35,0.2980648046751997,0.2980648046751997,1,False,True,15,6,False,False,30,0,True,True,True,0.05217607300603244,0.2980648046751997,0.023043352847145347,1000000084,True,0.1173071009363209
85,187487.0,0.11315453186571679,35,0.3059505941762146,0.3059505941762146,1,False,True,15,6,False,False,30,0,True,True,True,0.05135302890342438,0.3059505941762146,0.017357501373024373,1000000085,True,0.11315453186571679
86,187487.2,0.08130255979318443,35,0.3037096834423024,0.3037096834423024,2,False,True,15,6,False,False,30,0,True,True,True,0.05134339266121185,0.3038593923410221,0.018298787150029684,1000000086,True,0.08130255979318443
87,187487.4,0.05937806507617884,35,0.29821124769145396,0.29821124769145396,1,False,True,15,6,False,False,30,0,True,True,True,0.05200745204872111,0.29821124769145396,0.013794564040329943,1000000087,True,0.05937806507617884
88,187487.6,0.029909475344054286,35,0.323904102843422,0.323904102843422,1,False,True,15,6,False,False,30,0,True,True,True,0.05137823390616759,0.323904102843422,0.013032012523909786,1000000088,True,0.029909475344054286
89,187487.8,0.005580776548067432,35,0.31574655991818984,0.31574655991818984,1,False,True,15,6,False,False,30,0,True,True,True,0.05369099747087658,0.31574655991818984,0.013372095552700003,1000000089,True,0.005580776548067432
90,187488.0,0.025749441825562373,35,0.31982255155268524,0.31982255155268524,1,False,True,15,6,False,False,30,0,True,True,True,0.053967442918035693,0.31982255155268524,0.020327646256105256,1000000090,True,0.025749441825562373
91,187488.2,0.027900818796812478,34,0.35967015416089193,0.35967015416089193,1,False,True,15,6,False,False,30,0,True,True,True,0.05203607784207032,0.35967015416089193,0.015012808455155444,1000000091,True,0.027900818796812478
92,187488.4,0.025669645097000586,33,0.3470318950242532,0.3470318950242532,1,False,True,15,6,False,False,30,0,True,True,True,0.05255066152443693,0.3470318950242532,0.014052912240874094,1000000092,True,0.025669645097000586
93,187488.6,0.035371105879905274,32,0.3866575180235917,0.3866575180235917,1,False,True,15,6,False,False,30,0,True,True,True,0.05259970385435233,0.3866575180235917,0.09974216663402456,1000000093,True,0.035371105879905274
94,187488.8,0.01203290737432736,31,0.42323427348819465,0.42323427348819465,2,False,True,15,6,False,False,29,0,True,True,True,0.05197397356582061,0.42245154188326667,0.016733956874328017,1000000094,True,0.01203290737432736
95,187489.0,0.016472676740703397,30,0.47320942442899644,0.47320942442899644,3,True,True,15,6,False,False,28,0,True,True,True,0.05735171312006165,0.47332232256934054,0.014798638866731068,1000000095,True,0.016472676740703397
96,187489.2,0.02502027019711334,30,0.4434520905796548,0.4434520905796548,2,False,True,15,6,False,False,27,0,True,True,True,0.058240350742676375,0.44646555375338903,0.0134487003541867,1000000096,True,0.02502027019711334
97,187489.4,0.013729657316030675,31,0.66780122887421,0.66780122887421,1,False,True,15,6,False,False,26,0,True,True,True,0.058593730457311186,0.66780122887421,0.011557322939703515,1000000097,True,0.013729657316030675
98,187489.6,0.013576118473912229,32,0.5954278966437009,0.5954278966437009,1,False,True,15,6,False,False,25,0,True,True,True,0.059695401674566134,0.5954278966437009,0.013072506450810296,1000000098,True,0.013576118473912229
99,187489.8,0.016766592466828337,33,0.5581857218824766,0.5581857218824766,1,False,True,15,6,False,False,25,0,True,True,True,0.0602769379940518,0.5581857218824766,0.014199401923842258,1000000099,True,0.016766592466828337
100,187490.0,0.02341884522970328,34,0.5082194505864599,0.5082194505864599,1,False,True,15,6,False,False,25,0,True,True,True,0.05511488664862181,0.5082194505864599,0.016282089920131266,1000000100,True,0.02341884522970328
101,187490.2,0.031197555131079108,35,0.4418821594546808,0.4418821594546808,1,False,True,15,6,False,False,25,0,True,True,True,0.0594872061780129,0.4418821594546808,0.014139412767172906,1000000101,True,0.031197555131079108
102,187490.4,0.03030672139139917,34,0.3962890038701329,0.3962890038701329,1,False,True,15,6,False,False,25,0,True,True,True,0.0617746857615135,0.3962890038701329,0.015950347813294977,1000000102,True,0.03030672139139917
103,187490.6,0.04350592452308336,34,0.31158849334787125,0.31158849334787125,1,False,True,15,6,False,False,25,0,True,True,True,0.05510760041343119,0.31158849334787125,0.016980300430242734,1000000103,True,0.04350592452308336
104,187490.8,0.03870466463611328,33,0.31307317537730917,0.31307317537730917,1,False,True,15,6,False,False,25,0,True,True,True,0.06111595045534544,0.31307317537730917,0.021012398440410914,1000000104,True,0.03870466463611328
105,187491.0,0.03928631006679664,32,0.2932841732240617,0.2932841732240617,1,False,True,15,6,False,False,25,0,True,True,True,0.06015472920899926,0.2932841732240617,0.015789518061137497,1000000105,True,0.03928631006679664
106,187491.2,0.039124950837849184,31,0.3073954540411024,0.3073954540411024,1,False,True,15,6,False,False,25,0,True,True,True,0.062089519515888515,0.3073954540411024,0.013913678759478883,1000000106,True,0.039124950837849184
107,187491.4,0.03234894684559266,30,0.27612580553875793,0.27612580553875793,1,False,True,15,6,False,False,25,0,True,True,True,0.06029540004293633,0.27612580553875793,0.02680016078381916,1000000107,True,0.03234894684559266
108,187491.6,0.037605157189212104,29,0.28872711748046326,0.28872711748046326,1,False,True,15,6,False,False,26,0,True,True,True,0.05497084868170842,0.28872711748046326,0.012421489715902952,1000000108,True,0.037605157189212104
109,187491.8,0.04683200419458164,29,0.3159795096127833,0.3159795096127833,1,False,True,15,6,False,False,26,0,True,True,True,0.05913476141420882,0.3159795096127833,0.023239873129102674,1000000109,True,0.04683200419458164
110,187492.0,0.053308833160130936,29,0.31088587263498346,0.31088587263498346,1,False,True,15,6,False,False,26,0,True,True,True,0.05530197421474324,0.31088587263498346,0.023799314460121488,1000000110,True,0.053308833160130936
111,187492.2,0.05222117480696326,28,0.30369909788061017,0.30369909788061017,1,False,True,15,6,False,False,26,0,True,True,True,0.06118552224652028,0.30369909788061017,0.01959058167487525,1000000111,True,0.05222117480696326
112,187492.4,0.05289415719035794,29,0.3268526610919046,0.3268526610919046,1,False,True,15,6,False,False,26,0,True,True,True,0.0568911094669739,0.3268526610919046,0.02374158533745175,1000000112,True,0.05289415719035794
113,187492.6,0.06110819456739948,29,0.2915546214347877,0.2915546214347877,1,False,True,15,6,False,False,25,0,True,True,True,0.054342372806615094,0.2915546214347877,0.01777774114142285,1000000113,True,0.06110819456739948
114,187492.8,0.06345194945130948,29,0.275604701070239,0.275604701070239,1,False,True,15,6,False,False,25,0,True,True,True,0.054384083222133235,0.275604701070239,0.01831297257092269,1000000114,True,0.06345194945130948
115,187493.0,0.06477426806064893,28,0.23293011807384348,0.23293011807384348,1,False,True,15,6,False,False,25,0,True,True,True,0.05975159142904606,0.23293011807384348,0.01676533955885743,1000000115,True,0.06477426806064893
116,187493.2,0.06320632255464251,28,0.2385260792905986,0.2385260792905986,1,False,True,15,6,False,False,25,0,True,True,True,0.06254767379109287,0.2385260792905986,0.028777409239609017,1000000116,True,0.06320632255464251
117,187493.4,0.05917447145488711,27,0.25267868284686706,0.25267868284686706,1,False,True,15,6,False,False,25,0,True,True,True,0.05436866749878768,0.25267868284686706,0.03454581039927885,1000000117,True,0.05917447145488711
118,187493.6,0.05838826197879994,26,0.24863321009046144,0.24863321009046144,1,False,True,15,6,False,False,25,0,True,True,True,0.054302516074443155,0.24863321009046144,0.011032525225607262,1000000118,True,0.05838826197879994
119,187493.8,0.06755782845894172,25,0.2778816349433157,0.2778816349433157,1,False,True,15,6,False,False,25,0,True,True,True,0.05706333241496425,0.2778816349433157,0.019649167300054955,1000000119,True,0.06755782845894172
120,187494.0,0.06857698386513317,25,0.3075193229967569,0.3075193229967569,1,False,True,15,6,False,False,25,0,True,True,True,0.05499339751868377,0.3075193229967569,0.011038102475150248,1000000120,True,0.06857698386513317
121,187494.2,0.06378060520761555,25,0.3048614748937636,0.3048614748937636,2,True,True,15,6,False,False,25,0,True,True,True,0.06112113068502433,0.3050401347861916,0.008170220267147418,1000000121,True,0.06378060520761555
122,187494.4,0.0665468602176724,25,0.3333098289506757,0.3333098289506757,1,False,True,15,6,False,False,25,0,True,True,True,0.056961563033653226,0.3333098289506757,0.01839547638520798,1000000122,True,0.0665468602176724
123,187494.6,0.06898689929349129,25,0.3592960410850687,0.3592960410850687,1,False,True,15,6,False,False,25,0,True,True,True,0.059872433641890946,0.3592960410850687,0.013682521762158424,1000000123,True,0.06898689929349129
124,187494.8,0.06616268232162324,25,0.3984675142721579,0.3984675142721579,1,False,True,15,6,False,False,25,0,True,True,True,0.05437620030352795,0.3984675142721579,0.0134468032353602,1000000124,True,0.06616268232162324
125,187495.0,0.06603461784008983,25,0.41140297486764543,0.41140297486764543,2,True,True,15,6,False,False,25,0,True,True,True,0.054884901767555956,0.41142652592603374,0.028608540409131963,1000000125,True,0.06603461784008983
126,187495.2,0.0672302135694975,25,0.4129918197326507,0.4129918197326507,1,False,True,15,6,False,False,25,0,True,True,True,0.054350107176137384,0.4129918197326507,0.013001867943977612,1000000126,True,0.0672302135694975
127,187495.4,0.048051796797628575,25,0.4542059440633615,0.4542059440633615,1,False,True,15,6,False,False,25,0,True,True,True,0.05434338050332884,0.4542059440633615,0.012388201133337766,1000000127,True,0.048051796797628575
128,187495.6,0.051296511527375646,25,0.4401586817818229,0.4401586817818229,1,False,True,15,6,False,False,25,0,True,True,True,0.05434471704013326,0.4401586817818229,0.008282729319533768,1000000128,True,0.051296511527375646
129,187495.8,0.04819267578171107,25,0.42179068577953566,0.42179068577953566,1,False,True,15,6,False,False,25,0,True,True,True,0.059974156009290985,0.42179068577953566,0.010259669696006333,1000000129,True,0.04819267578171107
130,187496.0,0.03694809083362398,25,0.480251291966064,0.480251291966064,1,False,True,15,6,False,False,25,0,True,True,True,0.05985040872901601,0.480251291966064,0.01212537728989263,1000000130,True,0.03694809083362398
131,187496.2,0.038016582130933715,25,0.398274026845918,0.398274026845918,1,False,True,15,6,False,False,25,0,True,True,True,0.05493264216422486,0.398274026845918,0.006837067605768287,1000000131,True,0.038016582130933715
132,187496.4,0.039039078228402364,25,0.3805707024200034,0.3805707024200034,1,False,True,15,6,False,False,25,0,True,True,True,0.059272729730626444,0.3805707024200034,0.006713974141208097,1000000132,True,0.039039078228402364
