epoch,tow,pos_err_m,n_dd_factors,dd_pr_rms_raw_m,dd_pr_rms_huber_m,lm_iterations,lm_converged,gnss_solved,anchor_factors,marginal_prior_dims,recovery_fired,imu_fill,n_dd_carrier,n_cross_window_prior,ar_accepted,epoch_fixed,ar_cert_passed,ar_cert_marginal_sigma_m,ar_cert_dd_pr_rms_m,ar_cert_dd_cp_rms_cyc,epochs_since_recovery,ar_offered,fix_truth_err_m
11,187472.2,0.0185666414615411,35,0.8924362537217989,0.8924362537217989,2,False,True,15,6,False,False,30,0,True,True,True,0.014290484756423619,0.8816426547210208,0.006319496741226851,1000000011,True,0.0185666414615411
12,187472.4,0.023860697642242516,35,1.0010394821795459,1.0010394821795459,3,False,True,15,6,False,False,30,0,True,True,True,0.021948973767856098,0.9912014005610575,0.011037261750466423,1000000012,True,0.023860697642242516
13,187472.6,0.03335909146577671,35,1.0636067921976806,1.0581091745375093,2,False,True,15,6,False,False,30,0,False,False,False,0.021597653352472754,1.0636067921976806,0.011654403439545375,1000000013,False,nan
14,187472.8,0.05479144093454012,35,1.1161816121895265,1.0693664669986298,2,False,True,15,6,False,False,30,0,False,False,False,0.055666794090604425,1.1161816121895265,0.005058298503937324,1000000014,False,nan
15,187473.0,0.06698529230640168,35,1.022247348574527,1.0061654456160145,2,False,True,15,6,False,False,30,0,False,False,False,0.06187100476339571,1.022247348574527,0.006198692330373607,1000000015,False,nan
16,187473.2,0.048765974599538395,35,0.9884164134433914,0.9884164134433914,3,True,True,15,6,False,False,30,0,True,True,True,0.06312295878849966,0.9815169074158795,0.0035046868712011814,1000000016,True,0.048765974599538395
17,187473.4,0.059804682058128326,35,1.0113934142606553,1.0113934142606553,2,True,True,15,6,False,False,30,0,False,False,False,0.014720445195523898,1.0113934142606553,0.007100892227650958,1000000017,False,nan
18,187473.6,0.0688439508405748,35,1.0531757807248563,1.0531757807248563,2,False,True,15,6,False,False,30,0,False,False,False,0.054706386934902894,1.0531757807248563,0.002092043011650196,1000000018,False,nan
19,187473.8,0.07155663276240448,35,1.0433189820866668,1.0433189820866668,2,True,True,15,6,False,False,30,0,False,False,False,0.061683224494650496,1.0433189820866668,0.003610223763031434,1000000019,False,nan
20,187474.0,0.07380267265971135,35,1.0827830286849784,1.0827830286849784,2,True,True,15,6,False,False,30,0,False,False,False,0.06308169632318325,1.0827830286849784,0.008695033874370785,1000000020,False,nan
21,187474.2,0.07766955484975199,35,1.2011423685407538,1.1814206825252165,2,True,True,15,6,False,False,30,0,False,False,False,0.0633788961927633,1.2011423685407538,0.0019413579874869738,1000000021,False,nan
22,187474.4,0.07802860732677311,35,1.2580606197195963,1.2027869081271847,2,True,True,15,6,False,False,30,0,False,False,False,0.06344686456235155,1.2580606197195963,0.004743540467097444,1000000022,False,nan
23,187474.6,0.07735292161481323,35,1.3081116405198563,1.2360013887648937,2,True,True,15,6,False,False,30,0,False,False,False,0.06346434251366835,1.3081116405198563,0.00955183819803931,1000000023,False,nan
24,187474.8,0.07516544225108958,35,1.3469532685684869,1.2486900580878333,2,True,True,15,6,False,False,30,0,False,False,False,0.06347083016240986,1.3469532685684869,0.008185449787172073,1000000024,False,nan
25,187475.0,0.07480416215256734,35,1.4336555700031262,1.2871954970336588,2,True,True,15,6,False,False,30,0,False,False,False,0.0634767540026983,1.4336555700031262,0.004538405280453106,1000000025,False,nan
26,187475.2,0.07455283841970567,35,1.47146355990519,1.3096910101639758,2,True,True,15,6,False,False,30,0,False,False,False,0.06348254161215391,1.47146355990519,0.004137390631846046,1000000026,False,nan
27,187475.4,0.0709407111879838,35,1.5400264652196844,1.3484308914030947,3,True,True,15,6,False,False,30,0,False,False,False,0.06348576810437487,1.5400264652196844,0.0031331736331253073,1000000027,False,nan
28,187475.6,0.07058633272332891,35,1.5996309360296779,1.3866852226790225,2,True,True,15,6,False,False,30,0,False,False,False,0.0634890926144379,1.5996309360296779,0.0024137947673601307,1000000028,False,nan
29,187475.8,0.07104259168525953,35,1.660610899187177,1.4056813552340008,2,True,True,15,6,False,False,30,0,False,False,False,0.063492644620846,1.660610899187177,0.0021309742435576618,1000000029,False,nan
30,187476.0,0.07076551121539408,35,1.725626291665558,1.4369492525656378,2,False,True,15,6,False,False,30,0,False,False,False,0.06349535588859981,1.725626291665558,0.005553303620234939,1000000030,False,nan
31,187476.2,0.07261781794863853,35,1.718767016671976,1.4284572114972203,2,True,True,15,6,False,False,30,0,False,False,False,0.06349838583784728,1.718767016671976,0.0010419933723308267,1000000031,False,nan
32,187476.4,0.07612330589588392,35,1.5370675767214195,1.3482138141009143,2,True,True,15,6,False,False,30,0,False,False,False,0.0635003172411374,1.5370675767214195,0.005809372588906582,1000000032,False,nan
33,187476.6,0.07641431189223731,35,1.4570598706778213,1.319386969163745,2,True,True,15,6,False,False,30,0,False,False,False,0.06350163182486057,1.4570598706778213,0.004532509088247634,1000000033,False,nan
34,187476.8,0.07778529909078649,35,1.4534767317369295,1.3026792477834466,2,False,True,15,6,False,False,30,0,False,False,False,0.06349851250220144,1.4534767317369295,0.003357596861067675,1000000034,False,nan
35,187477.0,0.07630039169615022,35,1.4010114433014094,1.2820051904980945,2,True,True,15,6,False,False,30,0,False,False,False,0.06349671096992489,1.4010114433014094,0.004358635029869579,1000000035,False,nan
36,187477.2,0.07634385429119378,35,1.3274817460212138,1.242006823389031,2,True,True,15,6,False,False,30,0,False,False,False,0.06349557749138948,1.3274817460212138,0.0016420331002262516,1000000036,False,nan
37,187477.4,0.07449177448355769,35,1.2581170936803965,1.218073724063571,2,True,True,15,6,False,False,30,0,False,False,False,0.06349247778556016,1.2581170936803965,0.0038183799312705123,1000000037,False,nan
38,187477.6,0.07476432365746924,35,1.2400491579681667,1.2071874268400884,2,True,True,15,6,False,False,30,0,False,False,False,0.06349116073531312,1.2400491579681667,0.0035149561125760362,1000000038,False,nan
39,187477.8,0.07226141948765735,35,1.2399704499241897,1.1904327941243666,2,True,True,15,6,False,False,30,0,False,False,False,0.06348014183600668,1.2399704499241897,0.0025821444060748146,1000000039,False,nan
40,187478.0,0.07248285305339301,35,1.2774285895213213,1.19999102494199,2,True,True,15,6,False,False,30,0,False,False,False,0.0634728717256493,1.2774285895213213,0.006844036281182116,1000000040,False,nan
41,187478.2,0.07066500893629504,35,1.2958540546166761,1.2055351779767236,3,True,True,15,6,False,False,30,0,False,False,False,0.06347174843236403,1.2958540546166761,0.0026175625212280394,1000000041,False,nan
42,187478.4,0.06883061297677591,35,1.2854689965317292,1.2246393516636322,3,True,True,15,6,False,False,30,0,False,False,False,0.06347177283550036,1.2854689965317292,0.0018833323249934407,1000000042,False,nan
43,187478.6,0.0699854698232498,35,1.224146716896143,1.1916690794715292,2,True,True,15,6,False,False,30,0,False,False,False,0.06347032793446344,1.224146716896143,0.0063679885941574955,1000000043,False,nan
44,187478.8,0.07063805208114227,35,1.2037395174321832,1.1897169456977095,2,True,True,15,6,False,False,30,0,False,False,False,0.06347419182477075,1.2037395174321832,0.005562965124718687,1000000044,False,nan
45,187479.0,0.07335100133192514,35,1.2360340525877453,1.1920673637765948,2,True,True,15,6,False,False,30,0,False,False,False,0.06348228908284169,1.2360340525877453,0.006219819747598518,1000000045,False,nan
46,187479.2,0.07245867677644105,35,1.2952468122698888,1.214110752678775,2,True,True,15,6,False,False,30,0,False,False,False,0.06348367068367615,1.2952468122698888,0.004681085656612292,1000000046,False,nan
47,187479.4,0.07127660371255785,35,1.20346051320924,1.1567139100911397,2,True,True,15,6,False,False,30,0,False,False,False,0.06348109380761426,1.20346051320924,0.005936051587879515,1000000047,False,nan
48,187479.6,0.07105179363434093,35,1.1583233420458756,1.120782472271939,2,True,True,15,6,False,False,30,0,False,False,False,0.06347896408671369,1.1583233420458756,0.004641729801859295,1000000048,False,nan
49,187479.8,0.06910573346337684,35,1.053859613333515,1.053859613333515,2,True,True,15,6,False,False,30,0,False,False,False,0.06348000797567269,1.053859613333515,0.002650718069469022,1000000049,False,nan
50,187480.0,0.04644330256991855,35,0.9927166085291061,0.9922918739708048,2,False,True,15,6,False,False,30,0,True,True,True,0.06347885453868313,0.9856972521196523,0.006041091909071225,1000000050,True,0.04644330256991855
51,187480.2,0.040446547840995606,35,0.9888306351181835,0.9888306351181835,2,False,True,15,6,False,False,30,0,True,True,True,0.01734198295983654,0.9855910755743404,0.006859750114500266,1000000051,True,0.040446547840995606
52,187480.4,0.07851942209214627,35,0.9622197629174455,0.9622197629174455,3,False,True,15,6,False,False,30,0,True,True,True,0.014138937282599885,0.9494623346379688,0.004803494795703451,1000000052,True,0.07851942209214627
53,187480.6,0.04826699654902535,35,1.011681369249483,1.0113758882580735,3,True,True,15,6,False,False,30,0,False,False,False,0.019240029879211792,1.011681369249483,0.01100963793979217,1000000053,False,nan
54,187480.8,0.04393834428466745,35,0.9413047661179156,0.9413047661179156,2,True,True,15,6,False,False,30,0,True,True,True,0.05503736373418084,0.9416318898554012,0.004798899326537554,1000000054,True,0.04393834428466745
55,187481.0,0.05125506765502591,35,0.9132692506632909,0.9132692506632909,2,True,True,15,6,False,False,30,0,True,True,True,0.014706765486583622,0.911077427937969,0.008109441388832156,1000000055,True,0.05125506765502591
56,187481.2,0.040195541893623635,35,0.9201779113681774,0.9201779113681774,2,True,True,15,6,False,False,30,0,True,True,True,0.015006516245254885,0.9160638977371411,0.005452161208350838,1000000056,True,0.040195541893623635
57,187481.4,0.043943862896295725,35,0.9008574681990549,0.9008574681990549,2,True,True,15,6,False,False,30,0,True,True,True,0.01470929207354283,0.8997804158743145,0.009105819833514259,1000000057,True,0.043943862896295725
58,187481.6,0.05297624969041144,35,1.0728159750201054,1.0341560438523911,2,True,True,15,6,False,False,30,0,False,False,False,0.014700169785226994,1.0728159750201054,0.004816923421755401,1000000058,False,nan
59,187481.8,0.06141759092353859,35,1.0845430509628764,1.0275613279128912,2,False,True,15,6,False,False,30,0,False,False,False,0.05468951643103944,1.0845430509628764,0.002437438627350915,1000000059,False,nan
60,187482.0,0.07136115483606788,35,1.1810997892647979,1.0617851257245228,2,True,True,15,6,False,False,30,0,False,False,False,0.061675364187004846,1.1810997892647979,0.005699461153866242,1000000060,False,nan
61,187482.2,0.07076937704794979,35,1.2086416523129941,1.060625494421584,2,True,True,15,6,False,False,30,0,False,False,False,0.06307890334340319,1.2086416523129941,0.003737965394528154,1000000061,False,nan
62,187482.4,0.07625247256112509,35,1.1792213545402805,1.0474144932455878,2,True,True,15,6,False,False,30,0,False,False,False,0.06338233476726673,1.1792213545402805,0.011899987132182798,1000000062,False,nan
63,187482.6,0.08196846094916252,35,1.1514294864158274,1.0287863933898003,3,True,True,15,6,False,False,30,0,False,False,False,0.06345363898983172,1.1514294864158274,0.012251214682894347,1000000063,False,nan
64,187482.8,0.07670280212891234,35,1.1064537705563198,1.0144318823304903,3,True,True,15,6,False,False,30,0,False,False,False,0.06347525801567429,1.1064537705563198,0.019045605086640494,1000000064,False,nan
65,187483.0,0.08613575400913998,35,1.0840460872242894,0.9816986814611041,3,True,True,15,6,False,False,30,0,False,False,False,0.06348124919776164,1.0840460872242894,0.014507829102304236,1000000065,False,nan
66,187483.2,0.07988655146772186,35,1.130315829871491,1.028225481648669,3,True,True,15,6,False,False,30,0,False,False,False,0.06348272422762863,1.130315829871491,0.017724206750595932,1000000066,False,nan
67,187483.4,0.09604172743212036,34,1.1457939962087453,0.9949300382924007,2,True,True,15,6,False,False,29,0,False,False,False,0.06348361021454452,1.1457939962087453,0.023067950289418864,1000000067,False,nan
68,187483.6,0.10283499367434121,34,1.2588439846715043,1.1436721998617063,2,True,True,15,6,False,False,28,0,False,False,False,0.06362219368347652,1.2588439846715043,0.017101467800511125,1000000068,False,nan
69,187483.8,0.11611488767092716,34,1.1074372164706097,1.028200839107934,3,True,True,15,6,False,False,27,0,False,False,False,0.06385962065710472,1.1074372164706097,0.01802328185988023,1000000069,False,nan
70,187484.0,0.10357148629607038,34,0.9210715312305628,0.9059822752219086,3,True,True,15,6,False,False,26,0,True,True,True,0.06403727556398812,0.9144453561047475,0.023416725400997176,1000000070,True,0.10357148629607038
71,187484.2,0.11526892184878845,34,0.8111001672506065,0.8111001672506065,3,True,True,15,6,False,False,25,0,True,True,True,0.017800657711821634,0.8064405942215402,0.023838116913670295,1000000071,True,0.11526892184878845
72,187484.4,0.1267801966147992,35,0.6796034861479789,0.6796034861479789,2,True,True,15,6,False,False,26,0,True,True,True,0.01779409929198621,0.6797686672621188,0.02604727581627497,1000000072,True,0.1267801966147992
73,187484.6,0.1350215038082241,35,0.6681033717274146,0.6681033717274146,2,True,True,15,6,False,False,27,0,True,True,True,0.01736046708722739,0.6676457358818585,0.027057306200455735,1000000073,True,0.1350215038082241
74,187484.8,0.14145083381981893,35,0.5616646528971185,0.5616646528971185,2,False,True,15,6,False,False,28,0,True,True,True,0.017361661139365325,0.5633975431226924,0.031971815323786484,1000000074,True,0.14145083381981893
75,187485.0,0.1424473434767145,35,0.5302118963398376,0.5302118963398376,3,False,True,15,6,False,False,28,0,True,True,True,0.01808701179788552,0.5076841584666163,0.03201076673316878,1000000075,True,0.1424473434767145
76,187485.2,0.12314182956161043,35,0.42278324114523425,0.42278324114523425,3,True,True,15,6,False,False,29,0,True,True,True,0.03069400897447337,0.4275945372936335,0.0294343534424206,1000000076,True,0.12314182956161043
77,187485.4,0.15160162771148225,35,0.3467638221620084,0.3467638221620084,3,True,True,15,6,False,False,28,0,True,True,True,0.013831350021914046,0.3691385970648622,0.032283421531685695,1000000077,True,0.15160162771148225
78,187485.6,0.09242598885810177,35,0.3320064267678576,0.3320064267678576,3,True,True,15,6,False,False,28,0,True,True,True,0.017673736189130245,0.31474375398932875,0.026608005689217763,1000000078,True,0.09242598885810177
79,187485.8,0.1448189499354418,35,0.27881975283070237,0.27881975283070237,3,True,True,15,6,False,False,28,0,True,True,True,0.017350735985562644,0.3007646867111023,0.044333626563862576,1000000079,True,0.1448189499354418
80,187486.0,0.08384077945612119,35,0.27480363010228187,0.27480363010228187,4,True,True,15,6,False,False,29,0,True,True,True,0.016084189491880882,0.2678833635299861,0.02357409676117392,1000000080,True,0.08384077945612119
81,187486.2,0.09479113206194506,35,0.2773520711661895,0.2773520711661895,3,True,True,15,6,False,False,29,0,True,True,True,0.017347001016895312,0.2778213730977019,0.02908727214192812,1000000081,True,0.09479113206194506
82,187486.4,0.10058151754277564,35,0.2598199037416134,0.2598199037416134,3,True,True,15,6,False,False,30,0,True,True,True,0.014703783174140636,0.26532828654845775,0.02302629453558789,1000000082,True,0.10058151754277564
83,187486.6,0.09519448574403518,35,0.31113102808605037,0.31113102808605037,2,False,True,15,6,False,False,30,0,True,True,True,0.014691741344331176,0.30499659970689275,0.02376851425021425,1000000083,True,0.09519448574403518
84,187486.8,0.1346150939935052,35,0.28927427467779027,0.28927427467779027,3,True,True,15,6,False,False,30,0,True,True,True,0.016849866546561634,0.2989611875627999,0.02322570738726365,1000000084,True,0.1346150939935052
85,187487.0,0.10966789381646158,35,0.31076979459861975,0.31076979459861975,2,False,True,15,6,False,False,30,0,True,True,True,0.015566345206845392,0.305153084631839,0.017646242506421512,1000000085,True,0.10966789381646158
86,187487.2,0.10747932854072476,35,0.30029013063529136,0.30029013063529136,3,True,True,15,6,False,False,30,0,True,True,True,0.01930480359030219,0.30603750214404285,0.017813048798348146,1000000086,True,0.10747932854072476
87,187487.4,0.05287870657676951,35,0.2999537572004489,0.2999537572004489,8,True,True,15,6,False,False,30,0,True,True,True,0.01555904074949601,0.3012497110002877,0.013877573462335695,1000000087,True,0.05287870657676951
88,187487.6,0.03399927196410461,35,0.32593971627172574,0.32593971627172574,2,False,True,15,6,False,False,30,0,True,True,True,0.016819183928854974,0.3252332176887165,0.012727833188512292,1000000088,True,0.03399927196410461
89,187487.8,0.013172252867622813,35,0.3171738827109847,0.3171738827109847,3,True,True,15,6,False,False,30,0,True,True,True,0.02124003695178758,0.3175507489368589,0.01337301190527762,1000000089,True,0.013172252867622813
90,187488.0,0.05378754990644602,35,0.32798322490445225,0.32798322490445225,2,True,True,15,6,False,False,30,0,True,True,True,0.021393733456185445,0.3248809803480637,0.022059936334231933,1000000090,True,0.05378754990644602
91,187488.2,0.03123908947734917,34,0.3669667658169477,0.3669667658169477,2,False,True,15,6,False,False,30,0,True,True,True,0.013825360708307845,0.36693288194225493,0.01418438268864795,1000000091,True,0.03123908947734917
92,187488.4,0.02411397062972828,33,0.3550388334199549,0.3550388334199549,2,False,True,15,6,False,False,30,0,True,True,True,0.016814745332104978,0.3516491028877485,0.014103849589619567,1000000092,True,0.02411397062972828
93,187488.6,0.041761189331321565,32,0.39600953145104056,0.39600953145104056,3,True,True,15,6,False,False,30,0,True,True,True,0.01681891533315597,0.39031548130533594,0.09992528764595084,1000000093,True,0.041761189331321565
94,187488.8,0.05383962709565706,31,0.4277545507125035,0.4277545507125035,3,True,True,15,6,False,False,29,0,True,True,True,0.01556092755419103,0.427170871691394,0.017616593321649422,1000000094,True,0.05383962709565706
95,187489.0,0.025099534280926334,30,0.4771487364818566,0.4771487364818566,3,True,True,15,6,False,False,28,0,True,True,True,0.03187869541119054,0.4784581962327405,0.01910075334898321,1000000095,True,0.025099534280926334
96,187489.2,0.05682845929631907,30,0.45794722758420964,0.45794722758420964,3,False,True,15,6,False,False,27,0,True,True,True,0.01710793413573906,0.4477809869734138,0.012494872021932718,1000000096,True,0.05682845929631907
97,187489.4,0.09560604979169202,31,0.6588297296336666,0.6588297296336666,3,True,True,15,6,False,False,26,0,True,True,True,0.03703818675944399,0.6675359847415188,0.013572920534736237,1000000097,True,0.09560604979169202
98,187489.6,0.11441449528165691,32,0.5889635060010594,0.5889635060010594,3,True,True,15,6,False,False,25,0,True,True,True,0.041930993873563874,0.5950288317617586,0.018514689040244822,1000000098,True,0.11441449528165691
99,187489.8,0.12173230500957198,33,0.552190169731346,0.552190169731346,3,True,True,15,6,False,False,25,0,True,True,True,0.04244412160214321,0.557036501474925,0.02112828869062911,1000000099,True,0.12173230500957198
100,187490.0,0.126958218076161,34,0.5056703458122968,0.5056703458122968,3,True,True,15,6,False,False,25,0,True,True,True,0.04249438751987353,0.5073424275858428,0.02504816966816212,1000000100,True,0.126958218076161
101,187490.2,0.11503574384348385,35,0.4338440106161169,0.4338440106161169,3,True,True,15,6,False,False,25,0,True,True,True,0.04247100782180402,0.4434280017144293,0.024174863777462627,1000000101,True,0.11503574384348385
102,187490.4,0.09237721466338895,34,0.4100870660367306,0.4100870660367306,3,True,True,15,6,False,False,25,0,True,True,True,0.04678290185708721,0.39995235213842206,0.018946917090210295,1000000102,True,0.09237721466338895
103,187490.6,0.12228721399345455,34,0.32255394339439175,0.32255394339439175,3,True,True,15,6,False,False,25,0,True,True,True,0.04029768458062662,0.31665843561028334,0.02202657790296908,1000000103,True,0.12228721399345455
104,187490.8,0.06657054320604558,33,0.3254254086949974,0.3254254086949974,3,True,True,15,6,False,False,25,0,True,True,True,0.04219084459726183,0.3206920825685481,0.026102284436467997,1000000104,True,0.06657054320604558
105,187491.0,0.11567449421248026,32,0.31041026044616554,0.31041026044616554,3,True,True,15,6,False,False,25,0,True,True,True,0.03435528190158141,0.3013765580006166,0.017853818043838548,1000000105,True,0.11567449421248026
106,187491.2,0.04695819058060591,31,0.30675069838341007,0.30675069838341007,3,True,True,15,6,False,False,25,0,True,True,True,0.04671581783068456,0.3196578335722874,0.01922746540232366,1000000106,True,0.04695819058060591
107,187491.4,0.038991879375796394,30,0.28238112274476407,0.28238112274476407,2,True,True,15,6,False,False,25,0,True,True,True,0.034401262214722894,0.2782245206327363,0.02647357803451421,1000000107,True,0.038991879375796394
108,187491.6,0.050768715162972745,29,0.30071347260221326,0.30071347260221326,3,False,True,15,6,False,False,26,0,True,True,True,0.017780214554421046,0.2905529262521994,0.012478075314435599,1000000108,True,0.050768715162972745
109,187491.8,0.04739669712086185,29,0.33865591490866975,0.33865591490866975,3,True,True,15,6,False,False,26,0,True,True,True,0.04529053047299043,0.32767853863446517,0.027395737910864675,1000000109,True,0.04739669712086185
110,187492.0,0.13924822514171004,29,0.32868570755252174,0.32868570755252174,4,True,True,15,6,False,False,26,0,True,True,True,0.03439441280809961,0.3255674776679798,0.02394355571456607,1000000110,True,0.13924822514171004
111,187492.2,0.1442766378737903,28,0.33073696514565937,0.33073696514565937,3,True,True,15,6,False,False,26,0,True,True,True,0.04675236855485547,0.3156525360087832,0.021471271304967652,1000000111,True,0.1442766378737903
112,187492.4,0.06066510876547821,29,0.32652816453040523,0.32652816453040523,3,True,True,15,6,False,False,26,0,True,True,True,0.0472849434676198,0.33959017285600873,0.02756088927769628,1000000112,True,0.06066510876547821
113,187492.6,0.06815130738363775,29,0.2961063527166102,0.2961063527166102,2,True,True,15,6,False,False,25,0,True,True,True,0.03440578349342019,0.2934421579814273,0.018640335310539283,1000000113,True,0.06815130738363775
114,187492.8,0.0531170521869463,29,0.30951254285656604,0.30951254285656604,3,True,True,15,6,False,False,25,0,True,True,True,0.03157076959713448,0.2803238585879791,0.018367129520542397,1000000114,True,0.0531170521869463
115,187493.0,0.20928046087970079,28,0.2783508757179889,0.2783508757179889,4,True,True,15,6,False,False,25,0,True,True,True,0.034106223091531995,0.24658957400886813,0.01893485920560232,1000000115,True,0.20928046087970079
116,187493.2,0.05766854599570174,28,0.26175197769364733,0.26175197769364733,3,True,True,15,6,False,False,25,0,True,True,True,0.04671444003883138,0.2587111041426803,0.03784614141440318,1000000116,True,0.05766854599570174
117,187493.4,0.048318746380069826,27,0.26591006387333227,0.26591006387333227,3,True,True,15,6,False,False,25,0,True,True,True,0.034384903358970875,0.2677801894544292,0.03743791064372248,1000000117,True,0.048318746380069826
118,187493.6,0.05466732936524946,26,0.2627349703687187,0.2627349703687187,3,False,True,15,6,False,False,25,0,True,True,True,0.03184195470008336,0.2549906011883911,0.011574423162607024,1000000118,True,0.05466732936524946
119,187493.8,0.08579881305206195,25,0.27496074622933975,0.27496074622933975,3,True,True,15,6,False,False,25,0,True,True,True,0.018096244796884393,0.2852022644555644,0.021801775489296737,1000000119,True,0.08579881305206195
120,187494.0,0.16818751675022459,25,0.32733338901610254,0.32733338901610254,2,False,True,15,6,False,False,25,0,True,True,True,0.01734257084367709,0.3047299212635345,0.011636418924932581,1000000120,True,0.16818751675022459
121,187494.2,0.23833885480022618,25,0.3515235138864628,0.3515235138864628,4,True,True,15,6,False,False,25,0,True,True,True,0.046028675970647574,0.31141611498017685,0.009493142478076822,1000000121,True,0.23833885480022618
122,187494.4,0.05580314605883777,25,0.3425458542102123,0.3425458542102123,3,True,True,15,6,False,False,25,0,True,True,True,0.04727501687809811,0.3496503216391241,0.030222601159384372,1000000122,True,0.05580314605883777
123,187494.6,0.09238321270551748,25,0.3530676587073922,0.3530676587073922,2,False,True,15,6,False,False,25,0,True,True,True,0.03439358342751603,0.36795803647470077,0.015235710400744326,1000000123,True,0.09238321270551748
124,187494.8,0.07556511238903046,25,0.39827553068538246,0.39827553068538246,2,True,True,15,6,False,False,25,0,True,True,True,0.03431412168970528,0.39393287469454935,0.01335588520964837,1000000124,True,0.07556511238903046
125,187495.0,0.0660945032759248,25,0.41285004091392685,0.41285004091392685,3,True,True,15,6,False,False,25,0,True,True,True,0.03160238254198591,0.41084895135633126,0.028241995385786988,1000000125,True,0.0660945032759248
126,187495.2,0.0644475006086067,25,0.414069754994031,0.414069754994031,3,True,True,15,6,False,False,25,0,True,True,True,0.03402859062634631,0.4130368611170994,0.012928080683364188,1000000126,True,0.0644475006086067
127,187495.4,0.04432559048341326,25,0.45634035814668045,0.45634035814668045,3,True,True,15,6,False,False,25,0,True,True,True,0.03429845191570509,0.454826696969462,0.012549513108730138,1000000127,True,0.04432559048341326
128,187495.6,0.08993816474851495,25,0.4456495193728616,0.4456495193728616,3,True,True,15,6,False,False,25,0,True,True,True,0.03432836629515611,0.4413785214164672,0.008856935712857712,1000000128,True,0.08993816474851495
129,187495.8,0.11123125358948487,25,0.452433365446869,0.452433365446869,2,False,True,15,6,False,False,25,0,True,True,True,0.017772519108899574,0.42478059388603473,0.011876732687009105,1000000129,True,0.11123125358948487
130,187496.0,0.054865809241943016,25,0.492215360773132,0.492215360773132,3,False,True,15,6,False,False,25,0,True,True,True,0.03965786534851225,0.4928043127602662,0.013498505607566644,1000000130,True,0.054865809241943016
131,187496.2,0.058876695707200895,25,0.4103811320172005,0.4103811320172005,3,True,True,15,6,False,False,25,0,True,True,True,0.01733565552144323,0.4037931800077296,0.008663481172066485,1000000131,True,0.058876695707200895
132,187496.4,0.047536440470489154,25,0.3885844120070342,0.3885844120070342,3,False,True,15,6,False,False,25,0,True,True,True,0.017334865124664704,0.3845185642537273,0.00794223083573528,1000000132,True,0.047536440470489154
133,187496.6,0.028030934498813047,25,0.31103431793443787,0.31103431793443787,3,True,True,15,6,False,False,25,0,True,True,True,0.018082370263745325,0.31067945213106074,0.007756678602624946,1000000133,True,0.028030934498813047
134,187496.8,0.028218053996347543,25,0.27630038496947995,0.27630038496947995,3,True,True,15,6,False,False,25,0,True,True,True,0.03187321840777279,0.2752830265990242,0.01582603203486063,1000000134,True,0.028218053996347543
