epoch,tow,ecef_x,ecef_y,ecef_z,fix,gamma_fixed,consistency_pass,float_consistency_pass,ddpr_consistency_pass,ddpr_support_pass,ddpr_freshness_pass,map_float_separation_m,map_ddpr_separation_m,ddpr_guard_error_m,last_ddpr_pairs,ddpr_age_epochs,last_ddpr_nis,output_error_m,float_error_m,float_position_sigma_m,dd_pr_nis,dd_cp_nis,gamma,fix_streak,n_basins,basin_ess,map_n_ambiguities,n_candidates_born,n_dd_pr,n_dd_cp
11,179462.20000004768,-3961765.5975706666,3349009.1128320554,3698311.4767114697,0,0,0,0,1,1,1,1.616908179702757,1.589000765508369,0.24075394808361142,26,1,0.006736717129790604,0.25727909028291246,0.25727909028291246,2.715407094410463,nan,nan,0.20206998534210407,0,16,9.711013165549563,8,0,0,0
12,179462.39999890327,-3961765.5957980147,3349009.1137556112,3698311.478211341,0,0,0,0,1,1,1,1.6171713514334591,1.5887335847535273,0.24043324097419747,26,2,0.006736717129790604,0.2568813315817358,0.2568813315817358,2.7199587581144553,nan,nan,0.20217795620890694,0,16,9.706099360354106,8,0,0,0
13,179462.59999990463,-3961765.597388177,3349009.1160445116,3698311.4796362733,0,0,0,0,1,1,1,1.617208451037249,1.5887249838994415,0.23928470266090174,26,3,0.006736717129790604,0.25569494457228653,0.25569494457228653,2.725175655626566,nan,nan,0.20218892494358817,0,16,9.70560660485598,8,0,0,0
14,179462.79999899864,-3961765.6000038665,3349009.116474223,3698311.4783895114,0,0,0,0,1,1,1,1.6172101105705565,1.5887407244911569,0.23829622165454703,26,4,0.006736717129790604,0.25512417290080885,0.25512417290080885,2.7305826233698087,nan,nan,0.20219005086698658,0,16,9.705555852018636,8,0,0,0
15,179463.0,-3961765.7088002586,3349009.262524396,3698311.556306609,0,0,0,0,1,1,1,1.4537135159026457,1.3976383199384086,0.27671406521219133,26,0,0.010934472636104697,0.25332253265843857,0.25332253265843857,2.4192504812877313,0.010934472636104697,0.0366254088612304,0.31896565383321807,0,17,6.672885074843333,8,12,26,26
16,179463.20000004768,-3961765.70983112,3349009.2588040736,3698311.5542351846,0,0,0,0,1,1,1,1.4539389235403353,1.3988024803892156,0.275310051087072,26,1,0.010934472636104697,0.25355649265982766,0.25355649265982766,2.4216091078951796,nan,nan,0.3216919207989942,0,17,6.585496707818537,8,0,0,0
17,179463.39999890327,-3961765.7052454096,3349009.252980036,3698311.55295576,0,0,0,0,1,1,1,1.4540616069275378,1.398849091513422,0.2731045336768895,26,2,0.010934472636104697,0.2519636446305029,0.2519636446305029,2.426712128186191,nan,nan,0.32191259376444575,0,17,6.5790081857797915,8,0,0,0
18,179463.59999990463,-3961765.6967628594,3349009.2394398456,3698311.549776548,0,0,0,0,1,1,1,1.4540463770821268,1.3990425731741407,0.26941718841865125,26,3,0.010934472636104697,0.2501068980787484,0.2501068980787484,2.432558070286936,nan,nan,0.321934280530105,0,17,6.578373093490304,8,0,0,0
19,179463.79999899864,-3961765.684211162,3349009.2285176646,3698311.5485821245,0,0,0,0,1,1,1,1.4540635300114926,1.3990193620174878,0.2661614800220972,26,4,0.010934472636104697,0.24753339695021573,0.24753339695021573,2.438613943667729,nan,nan,0.321936527304082,0,17,6.57830721703807,8,0,0,0
20,179464.0,-3961765.714820861,3349009.273514081,3698311.5123632145,0,0,0,0,1,1,1,1.4652566773943467,1.473772386039446,0.22078078153272462,26,0,0.006686957987249365,0.22238662696851208,0.22238662696851208,2.2033252556557112,0.006686957987249365,0.06325374671388614,0.4521930263710132,0,19,4.168380609530969,8,12,26,26
21,179464.20000004768,-3961765.706267478,3349009.2765490985,3698311.51504715,0,0,0,0,1,1,1,1.4636218308623241,1.4764708668524258,0.21964996753927374,26,1,0.006686957987249365,0.21753973879044286,0.21753973879044286,2.205915700678563,nan,nan,0.45595727788115187,0,19,4.107710671874417,8,0,0,0
22,179464.40000009537,-3961765.695819539,3349009.2753064022,3698311.516708185,0,0,0,0,1,1,1,1.463298538791397,1.4771541946448903,0.21959963459384874,26,2,0.006686957987249365,0.21237805735703913,0.21237805735703913,2.211516760572316,nan,nan,0.456224530672134,0,19,4.10369333256087,8,0,0,0
23,179464.59999895096,-3961765.6819554972,3349009.2695713406,3698311.518443826,0,0,0,0,1,1,1,1.463176563181473,1.4774033670008824,0.221847849388232,26,3,0.006686957987249365,0.2072228962581864,0.2072228962581864,2.2179299442701956,nan,nan,0.45625108108178575,0,19,4.103296212069229,8,0,0,0
24,179464.79999899864,-3961765.6683035754,3349009.262625662,3698311.5142643587,0,0,0,0,1,1,1,1.4631436874680377,1.477478768245758,0.22041135705030665,26,4,0.006686957987249365,0.19917072377633038,0.19917072377633038,2.224570225282653,nan,nan,0.4562538564578003,0,19,4.103254687123438,8,0,0,0
25,179465.0,-3961765.76892517,3349009.3002773244,3698311.4676166633,0,0,0,0,1,1,1,1.472916403402367,1.5137957131868793,0.1956115819696691,26,0,0.007151002105400815,0.2338292898743947,0.2338292898743947,2.0359425051233084,0.007151002105400815,0.09286941686811431,0.5846068400129807,0,21,2.716151188577212,8,12,26,26
26,179465.20000004768,-3961765.7617655634,3349009.298096627,3698311.468585809,0,0,0,0,1,1,1,1.4728978039712173,1.5143353060559885,0.19548388624940832,26,1,0.007151002105400815,0.22839718729171363,0.22839718729171363,2.038746352807169,nan,nan,0.5894006992151345,0,21,2.675041147781474,8,0,0,0
27,179465.40000009537,-3961765.7353676627,3349009.2893172116,3698311.467956905,0,0,0,0,1,1,1,1.472524716763621,1.5153371505969508,0.19876040327111055,26,2,0.007151002105400815,0.2075721839252756,0.2075721839252756,2.0448055397129217,nan,nan,0.5897045083018486,0,21,2.672571499706978,8,0,0,0
28,179465.59999895096,-3961765.715596087,3349009.2830482624,3698311.4693015846,0,0,0,0,1,1,1,1.4725991907348643,1.5153678401810495,0.20491301452606997,26,3,0.007151002105400815,0.19400951932818636,0.19400951932818636,2.0517399318453653,nan,nan,0.5897374918297845,0,21,2.6723043744390234,8,0,0,0
29,179465.79999899864,-3961765.692887471,3349009.274858205,3698311.469446043,0,0,0,0,1,1,1,1.4725908988768108,1.515426585164335,0.2137992760160583,26,4,0.007151002105400815,0.17968792841056438,0.17968792841056438,2.0589162823731275,nan,nan,0.589740490160676,0,21,2.672280123059692,8,0,0,0
30,179466.0,-3961765.7800875115,3349009.340257497,3698311.4190764376,0,0,0,0,1,1,1,1.4663188651232186,1.5524089868594741,0.18129979246249714,26,0,0.00912516626149812,0.22372814981321126,0.22372814981321126,1.901142364300235,0.00912516626149812,0.12325844744380403,0.697597741833975,0,22,1.9710142060460334,8,12,26,26
31,179466.20000004768,-3961765.7795522884,3349009.3404729534,3698311.4196134307,0,0,0,0,1,1,1,1.4639569155247885,1.5571041710251758,0.18816458622906135,26,1,0.00912516626149812,0.2233379775598322,0.2233379775598322,1.9041452894394248,nan,nan,0.7035956582198515,0,22,1.9391139428532576,8,0,0,0
32,179466.40000009537,-3961765.7745015966,3349009.339349335,3698311.4195879833,0,0,0,0,1,1,1,1.4637570476666486,1.5570756922892992,0.19159952667953084,26,2,0.00912516626149812,0.21844861922280767,0.21844861922280767,1.9106315222991268,nan,nan,0.7039941893262525,0,22,1.9370785906974328,8,0,0,0
33,179466.59999895096,-3961765.7744181813,3349009.3388279984,3698311.4202530063,0,0,0,0,1,1,1,1.463697230765514,1.5571870190222736,0.19264836676713698,26,3,0.00912516626149812,0.21854199507605818,0.21854199507605818,1.9180510981367986,nan,nan,0.7040345875315599,0,22,1.9368730250910688,8,0,0,0
34,179466.79999899864,-3961765.7751718434,3349009.342171066,3698311.420069608,0,0,0,0,1,1,1,1.4636774329317326,1.557199521991456,0.19030208454752232,26,4,0.00912516626149812,0.21920214878670022,0.21920214878670022,1.925725725632241,nan,nan,0.7040388681694417,0,22,1.9368512110661678,8,0,0,0
35,179467.0,-3961765.8391080033,3349009.37532902,3698311.3877105103,0,0,0,0,1,1,1,1.4795760677938554,1.5920561218428906,0.16823047132435587,26,0,0.006420606725192861,0.2790380265669415,0.2790380265669415,1.789456319245957,0.006420606725192861,0.19811517745994994,0.75130886407291,0,23,1.703929040084363,8,12,26,26
36,179467.20000004768,-3961765.8389129713,3349009.3717752746,3698311.387953579,0,0,0,0,1,1,1,1.480547872313756,1.5945085822997633,0.17148286221455938,26,1,0.006420606725192861,0.2784625673976199,0.2784625673976199,1.7926468160508815,nan,nan,0.7577180173403708,0,23,1.6764520474032019,8,0,0,0
37,179467.40000009537,-3961765.8360760324,3349009.3656239198,3698311.3861706355,0,0,0,0,1,1,1,1.4807557574130878,1.5952201240391073,0.1755722718196763,26,2,0.006420606725192861,0.2749123583676064,0.2749123583676064,1.7995350916256085,nan,nan,0.7581238389094689,0,23,1.6747820758115324,8,0,0,0
38,179467.59999895096,-3961765.8336074473,3349009.361543103,3698311.383991145,0,0,0,0,1,1,1,1.480854589599494,1.595315916897865,0.17783861848725846,26,3,0.006420606725192861,0.2719760779241594,0.2719760779241594,1.807410817190604,nan,nan,0.7581646121429231,0,23,1.674614729195675,8,0,0,0
39,179467.79999899864,-3961765.8341693464,3349009.361145467,3698311.383598013,0,0,0,0,1,1,1,1.4808924536023833,1.59533012533647,0.17764759352794426,26,4,0.006420606725192861,0.2724798145603788,0.2724798145603788,1.8155532084203148,nan,nan,0.7581689635851264,0,23,1.6745968441473462,8,0,0,0
40,179468.0,-3961765.893788854,3349009.415752082,3698311.373290383,0,0,0,0,1,1,1,1.4687697398957125,1.6205497215336075,0.1932852735922009,26,0,0.008114958555000664,0.3390123390014259,0.3390123390014259,1.6948649982395225,0.008114958555000664,0.23976240526877865,0.7881527256445642,0,25,1.5512685520841623,8,12,26,26
41,179468.199999094,-3961765.894506054,3349009.415314763,3698311.3736313097,0,0,0,0,1,1,1,1.4694967448965752,1.6215840927753755,0.1936318679776913,26,1,0.008114958555000664,0.33962599681600697,0.33962599681600697,1.6982335818268421,nan,nan,0.7944219269562985,0,25,1.5277075343705613,8,0,0,0
42,179468.40000009537,-3961765.8943551374,3349009.4160448797,3698311.3745207377,0,0,0,0,1,1,1,1.4696330909643365,1.6220354474864538,0.19410208090879574,26,2,0.008114958555000664,0.3396608832802759,0.3396608832802759,1.7055033526196774,nan,nan,0.7947744309933639,0,25,1.5264369323752356,8,0,0,0
43,179468.59999895096,-3961765.9016673304,3349009.4242060953,3698311.3757281182,0,0,0,0,1,1,1,1.4697471912542566,1.621990146021836,0.18737959053360748,26,3,0.008114958555000664,0.34866673948402044,0.34866673948402044,1.713811283796012,nan,nan,0.7948082857019659,0,25,1.5263151290059593,8,0,0,0
44,179468.79999995232,-3961765.9124674792,3349009.44251055,3698311.3819938307,0,0,0,0,1,1,1,1.4697849503794114,1.6219456093107905,0.17836517280010222,26,4,0.008114958555000664,0.3640311523341835,0.3640311523341835,1.7223962876552719,nan,nan,0.794811477657757,0,25,1.5263035652245864,8,0,0,0
45,179469.0,-3961765.9564508935,3349009.4821506753,3698311.377743242,0,0,0,0,1,1,1,1.432413453911011,1.555315464262664,0.18548017957100524,26,0,0.008282736739656552,0.4178614692687117,0.4178614692687117,1.6133349200223646,0.008282736739656552,0.2461023136625911,0.8130203873206345,0,26,1.4634280882323152,8,12,26,26
46,179469.199999094,-3961765.9621286746,3349009.4890140058,3698311.381141793,0,0,0,0,1,1,1,1.4339483402039206,1.5549996009661748,0.18643221477414165,26,1,0.008282736739656552,0.4256493558557993,0.4256493558557993,1.6168737112609426,nan,nan,0.8198090886692914,0,26,1.4400345292362038,8,0,0,0
47,179469.40000009537,-3961765.968309695,3349009.4965811037,3698311.3827830437,0,0,0,0,1,1,1,1.4343646517309334,1.5546494004931704,0.18573447192636297,26,2,0.008282736739656552,0.4341514746025951,0.4341514746025951,1.624507693831994,nan,nan,0.8202076860549294,0,26,1.4387105409440792,8,0,0,0
48,179469.59999895096,-3961765.973478073,3349009.5087135243,3698311.384995535,0,0,0,0,1,1,1,1.434502410828065,1.5544253683908624,0.1856568844881566,26,3,0.008282736739656552,0.44349235474485066,0.44349235474485066,1.6332277096597116,nan,nan,0.8202470754028413,0,26,1.4385799889059872,8,0,0,0
49,179469.79999995232,-3961765.982928977,3349009.5169566795,3698311.3900367487,0,0,0,0,1,1,1,1.4345414219538497,1.5544100755575772,0.18996949611991712,26,4,0.008282736739656552,0.45560621591355416,0.45560621591355416,1.642234036115681,nan,nan,0.8202511957339299,0,26,1.438566384435679,8,0,0,0
50,179470.0,-3961766.0281700306,3349009.5225603003,3698311.3546728427,0,0,0,0,1,1,1,1.4370414124420576,1.5387329960920044,0.2003961918314259,26,0,0.008880673994554538,0.4990910031486495,0.4990910031486495,1.5420488930120704,0.008880673994554538,0.32199769394200756,0.8010275725142941,0,27,1.491690982158619,8,12,26,26
51,179470.199999094,-3961766.0319841956,3349009.5237195883,3698311.355036778,0,0,0,0,1,1,1,1.4391499384791209,1.5370565953130997,0.20190347435583092,26,1,0.008880673994554538,0.5030580981653253,0.5030580981653253,1.5457511922886724,nan,nan,0.8080714076505883,0,27,1.466655621475839,8,0,0,0
52,179470.40000009537,-3961766.0391616584,3349009.5245776875,3698311.355378187,0,0,0,0,1,1,1,1.4395522065243505,1.536920288877178,0.20346475732948396,26,2,0.008880673994554538,0.5100559930365294,0.5100559930365294,1.5537347330933933,nan,nan,0.8085091153931897,0,27,1.4651557255679069,8,0,0,0
53,179470.59999895096,-3961766.049530689,3349009.528536958,3698311.3554304005,0,0,0,0,1,1,1,1.4397038049528224,1.5367293801433024,0.20527239933418848,26,3,0.008880673994554538,0.5211523053048236,0.5211523053048236,1.5628497010381948,nan,nan,0.8085517037591321,0,27,1.4650100787447875,8,0,0,0
54,179470.79999995232,-3961766.0556321396,3349009.522003955,3698311.35193022,0,0,0,0,1,1,1,1.4397178941604418,1.5367905817090062,0.20419262349971185,26,4,0.008880673994554538,0.5246509962062669,0.5246509962062669,1.572259229604238,nan,nan,0.8085566173138977,0,27,1.4649934475556972,8,0,0,0
55,179471.0,-3961766.0989010925,3349009.5693277754,3698311.325369801,0,0,0,0,1,1,1,1.4324304251446074,1.5477435479899784,0.2112851899943076,26,0,0.01028082060088996,0.5834710369659496,0.5834710369659496,1.4789720926277958,0.01028082060088996,0.3759538440271734,0.770109690295291,0,28,1.5781114255936357,8,12,26,26
56,179471.199999094,-3961766.1022164766,3349009.56417391,3698311.322608273,0,0,0,0,1,1,1,1.432089051944792,1.5510245788399266,0.21005804083904706,26,1,0.01028082060088996,0.5847330272776697,0.5847330272776697,1.4828321525615402,nan,nan,0.7771843534234604,0,28,1.5506097979894173,8,0,0,0
57,179471.40000009537,-3961766.1060979376,3349009.562800501,3698311.321827056,0,0,0,0,1,1,1,1.432334024480093,1.5503720306555733,0.21124801772579185,26,2,0.01028082060088996,0.5878538372619386,0.5878538372619386,1.4911526593741558,nan,nan,0.7776528287397956,0,28,1.5488520579329947,8,0,0,0
58,179471.59999895096,-3961766.1078871116,3349009.564266156,3698311.3217680855,0,0,0,0,1,1,1,1.4323549476930089,1.5503637841457287,0.21144208303139417,26,3,0.01028082060088996,0.5900620363595527,0.5900620363595527,1.500647818089391,nan,nan,0.7776988939833293,0,28,1.5486798348985087,8,0,0,0
59,179471.79999995232,-3961766.1124674883,3349009.5622597686,3698311.3216288337,0,0,0,0,1,1,1,1.4323601871033482,1.5504018439671106,0.21333107940268972,26,4,0.01028082060088996,0.5935570269613181,0.5935570269613181,1.5104448971250881,nan,nan,0.7777036122687464,0,28,1.5486622907706924,8,0,0,0
60,179472.0,-3961766.1730906856,3349009.624016994,3698311.290215801,0,0,0,0,1,1,1,1.4316947422308384,1.5749600345893429,0.20480481161437966,26,0,0.008531926906891004,0.676266889569289,0.676266889569289,1.4225935084066983,0.008531926906891004,0.4543213888877228,0.7096714262173771,0,30,1.7580451095299772,8,12,26,26
61,179472.199999094,-3961766.17694675,3349009.6263428903,3698311.291163487,0,0,0,0,1,1,1,1.4324070181519852,1.5747082932062118,0.20746063804318268,26,1,0.008531926906891004,0.6806124605815709,0.6806124605815709,1.4266063584267619,nan,nan,0.7172444569575288,0,30,1.7234269819176027,8,0,0,0
62,179472.40000009537,-3961766.1824547336,3349009.625535517,3698311.2902023094,0,0,0,0,1,1,1,1.432405846269944,1.575454124511079,0.20847427131544444,26,2,0.008531926906891004,0.6853548356776875,0.6853548356776875,1.4352529130204859,nan,nan,0.7177795883971171,0,30,1.7211006570195277,8,0,0,0
63,179472.59999895096,-3961766.1974835703,3349009.632838556,3698311.292484054,0,0,0,0,1,1,1,1.4325099739938123,1.575261160047522,0.21471635839663578,26,3,0.008531926906891004,0.7017229004153798,0.7017229004153798,1.4451154245486975,nan,nan,0.7178279525810106,0,30,1.7208902648517153,8,0,0,0
64,179472.79999995232,-3961766.209465159,3349009.6343163014,3698311.290241424,0,0,0,0,1,1,1,1.4325022998735935,1.575354294937037,0.217636086969373,26,4,0.008531926906891004,0.7134107277933857,0.7134107277933857,1.4552864039526772,nan,nan,0.7178342795645963,0,30,1.720863096727667,8,0,0,0
65,179473.0,-3961766.27412896,3349009.683835071,3698311.2612584736,0,0,0,0,1,1,1,1.4396664563355817,1.5808276183610424,0.22895492810064744,26,0,0.007849049208205498,0.7958127402990306,0.7958127402990306,1.3717646766388245,0.007849049208205498,0.5119945709328999,0.6301943074663009,0,32,2.0230969394415825,8,12,26,26
66,179473.199999094,-3961766.2799599087,3349009.6823519883,3698311.260894117,0,0,0,0,1,1,1,1.4408102827787475,1.5807681861801226,0.23479361261823953,26,1,0.007849049208205498,0.8004430156358335,0.8004430156358335,1.3759259861473585,nan,nan,0.6371052313253542,0,32,1.9799339615407008,8,0,0,0
67,179473.40000009537,-3961766.2901732605,3349009.6823956673,3698311.2590918485,0,0,0,0,1,1,1,1.4410190525638102,1.5809625607730329,0.2395160021578927,26,2,0.007849049208205498,0.8098559732797501,0.8098559732797501,1.3848890502735922,nan,nan,0.6375933353585799,0,32,1.9769471689498714,8,0,0,0
68,179473.59999895096,-3961766.2987455362,3349009.6842049127,3698311.258473173,0,0,0,0,1,1,1,1.441086475979107,1.5809432835062436,0.24399845331913073,26,3,0.007849049208205498,0.8183970070405102,0.8183970070405102,1.3951076614102327,nan,nan,0.6376421707276742,0,32,1.9766480837972085,8,0,0,0
69,179473.79999995232,-3961766.305582423,3349009.6835009316,3698311.257581826,0,0,0,0,1,1,1,1.4411010517734,1.580977629686317,0.24781506886060103,26,4,0.007849049208205498,0.8243726132739736,0.8243726132739736,1.405640539489111,nan,nan,0.6376474832818977,0,32,1.9766159589467813,8,0,0,0
70,179474.0,-3961766.354719837,3349009.7362238285,3698311.209214375,0,0,0,0,1,1,1,1.4693439156374326,1.6259682838248208,0.22288355487694705,26,0,0.009096187445822124,0.8980545018915738,0.8980545018915738,1.3255952191132516,0.009096187445822124,0.580809001208903,0.48184811344548445,0,33,2.5700194775205,8,12,26,26
71,179474.199999094,-3961766.3539002864,3349009.7354313964,3698311.2095804443,0,0,0,0,1,1,1,1.4701549706901174,1.6257924586345618,0.2245480105110214,26,1,0.009096187445822124,0.8969207126372527,0.8969207126372527,1.3299011939168837,nan,nan,0.4878541468753635,0,33,2.509120123653864,8,0,0,0
72,179474.40000009537,-3961766.352150791,3349009.7314961073,3698311.2086209687,0,0,0,0,1,1,1,1.4702013155551703,1.6265338781675012,0.2243146221188936,26,2,0.009096187445822124,0.8938235785284079,0.8938235785284079,1.3391723827293993,nan,nan,0.48834508642808866,0,33,2.504288174089039,8,0,0,0
73,179474.59999895096,-3961766.3481762945,3349009.7309271297,3698311.208612399,0,0,0,0,1,1,1,1.4702543390473388,1.6264933710038205,0.22222968375385796,26,3,0.009096187445822124,0.8900692148050795,0.8900692148050795,1.3497371635540463,nan,nan,0.4883928633061814,0,33,2.5038138692586505,8,0,0,0
74,179474.79999995232,-3961766.341163893,3349009.7327213725,3698311.21140063,0,0,0,0,1,1,1,1.4702689988384523,1.626491328681424,0.2197202427675191,26,4,0.009096187445822124,0.8841917223893148,0.8841917223893148,1.3606213141863803,nan,nan,0.4883978278586248,0,33,2.5037642383525807,8,0,0,0
75,179475.0,-3961766.4550117636,3349009.8070629155,3698311.172056858,0,0,0,0,0,1,1,4.234611504718581,3.5225376807982944,0.20256355901298131,26,0,0.008110145028923325,1.0243024737105397,1.0243024737105397,1.2833829244044288,0.008110145028923325,0.6617897994062729,0.39073854636596006,0,34,3.452518291398488,8,12,26,26
76,179475.199999094,-3961766.4530231985,3349009.810732987,3698311.173432518,0,0,0,0,0,1,1,4.234651914446916,3.5229554678085804,0.20066964544827937,26,1,0.008110145028923325,1.0239873079383033,1.0239873079383033,1.287830221547355,nan,nan,0.39601072543000854,0,34,3.37086544562942,8,0,0,0
77,179475.40000009537,-3961766.4470322663,3349009.8048537327,3698311.1721974667,0,0,0,0,0,1,1,4.235111380271695,3.5218655987861744,0.1989869866018027,26,2,0.008110145028923325,1.0163264447714677,1.0163264447714677,1.2974021245357386,nan,nan,0.39648376719948875,0,34,3.3638159606124263,8,0,0,0
78,179475.59999895096,-3961766.428953474,3349009.78343107,3698311.1661946964,0,0,0,0,0,1,1,4.235331197427683,3.5213818318498356,0.19689196187058167,26,3,0.008110145028923325,0.9920989653273037,0.9920989653273037,1.3083042624958692,nan,nan,0.3965357909436358,0,34,3.363042620656819,8,0,0,0
79,179475.79999995232,-3961766.410347108,3349009.7667963947,3698311.162186588,0,0,0,0,0,1,1,4.235324854720707,3.5214113634959703,0.19731175759383446,26,4,0.008110145028923325,0.9693205753927192,0.9693205753927192,1.319530220397433,nan,nan,0.3965402909083621,0,34,3.3629767884397195,8,0,0,0
80,179476.0,-3961766.5677396855,3349009.8884335635,3698311.1350999638,0,0,0,0,0,1,1,3.3237383500028193,2.4764819003643717,0.1919747241842615,26,0,0.008110526843849167,1.1665956889329254,1.1665956889329254,1.244565683398069,0.008110526843849167,0.7175800356052129,0.4204249404665325,0,35,3.7043697773235627,8,12,26,26
81,179476.199999094,-3961766.5581918303,3349009.8733838294,3698311.131589139,0,0,0,0,0,1,1,3.3276642560100815,2.470572720864601,0.19952978404999278,26,1,0.008110526843849167,1.1520660497716646,1.1520660497716646,1.2491513471733404,nan,nan,0.42479784963490574,0,35,3.6264069592666446,8,0,0,0
82,179476.39999890327,-3961766.550167796,3349009.8613257613,3698311.128004448,0,0,0,0,0,1,1,3.3278998305485716,2.470448397815323,0.20442960291525392,26,2,0.008110526843849167,1.1403360888909102,1.1403360888909102,1.2590172924760623,nan,nan,0.4251631811720121,0,35,3.619890893886044,8,0,0,0
83,179476.59999990463,-3961766.542698612,3349009.853511478,3698311.1265449543,0,0,0,0,0,1,1,3.3280455347574627,2.470241752857235,0.20860150369586622,26,3,0.008110526843849167,1.130625566155436,1.130625566155436,1.270249099638522,nan,nan,0.42520019826434463,0,35,3.6192312611796646,8,0,0,0
84,179476.79999995232,-3961766.541748443,3349009.8482278055,3698311.1235661055,0,0,0,0,0,1,1,3.3280783311493893,2.4701833916295457,0.21088883771708733,26,4,0.008110526843849167,1.1280538245910676,1.1280538245910676,1.28180832385898,nan,nan,0.42520375036873587,0,35,3.6191672404386708,8,0,0,0
85,179477.0,-3961766.6622636695,3349009.9617452207,3698311.0758954952,0,0,0,0,0,1,1,3.3933212230179937,2.362087737567816,0.19528312151266028,26,0,0.014133958091791203,1.2946220174814995,1.2946220174814995,1.208687600600985,0.014133958091791203,0.8321117674377585,0.5150602155534023,0,36,3.097403738766267,8,12,26,26
86,179477.199999094,-3961766.661010521,3349009.9620380527,3698311.0764536844,0,0,0,0,0,1,1,3.394298782262343,2.3573543567571043,0.19893192640529264,26,1,0.014133958091791203,1.2935738351775548,1.2935738351775548,1.2134090078532789,nan,nan,0.5204279969495629,0,36,3.039319773834374,8,0,0,0
