city,run,epoch,gps_tow,sat_count,los_count,nlos_count,nlos_at_high_elev_count,elev_deg_p50,elev_deg_max,eff_db_p10,eff_db_p25,eff_db_p50,eff_db_p75,eff_db_p90,eff_db_max,eff_db_mean,usable_count,marginal_count,gain_db_mean
nagoya,run1,100,550400.0,16,16,0,0,35.54901939246846,73.01883992209183,-10.98002438455288,-8.664796079360206,-4.71586025348501,-2.809618598445893,-1.0799859256753093,-0.3824556707048398,-6.899467885128557,5,12,-6.899467885128557
nagoya,run1,105,550401.0,16,16,0,0,35.55391422532155,73.02168538217994,-10.980314617602694,-8.666485634014244,-4.714849812795246,-2.8091952656126438,-1.0803443076398636,-0.38232410004238493,-6.89930620803001,5,12,-6.89930620803001
nagoya,run1,110,550402.0,16,16,0,0,35.558809007297086,73.02452641001362,-10.980605675868853,-8.668175547463068,-4.713839578458852,-2.8087719699444254,-1.0807027890416592,-0.3821927576571884,-6.899144822045484,5,12,-6.899144822045484
nagoya,run1,115,550403.0,17,16,1,0,33.397637246148,73.02736300307151,-18.69370096552062,-10.732456187852751,-5.171390700827159,-2.884888791044257,-1.0900344503202186,-0.38206164355595074,-9.088111986222838,5,12,-7.6175237509287195
nagoya,run1,120,550404.0,17,16,1,0,33.40080308437059,73.03019515883558,-18.695527323229996,-10.73365151252652,-5.170665217243707,-2.8843245455858204,-1.090349241671922,-0.3819307577453156,-9.088299177263222,5,12,-7.617710941969104
nagoya,run1,125,550405.0,16,16,0,0,35.57349304652929,73.03302287478917,-10.981483803144236,-8.67324744162367,-4.710810113231896,-2.8075023059068336,-1.0817788298819708,-0.38180010023195554,-6.898662410740581,5,12,-6.898662410740581
nagoya,run1,130,550406.0,16,16,0,0,35.57838762356518,73.03584614841823,-10.981778163456813,-8.674938791297514,-4.7098007039711,-2.807079158875646,-1.0821377090441857,-0.3816696710225185,-6.898502189177099,5,12,-6.898502189177099
nagoya,run1,135,550407.0,16,16,0,0,35.58328214900838,73.0386649772094,-10.982073349578325,-8.676630500289583,-4.708791500894845,-2.806656048997926,-1.0824966876493667,-0.381539470123718,-6.898342258710539,5,12,-6.898342258710539
nagoya,run1,140,550408.0,16,16,0,0,35.58817662271575,73.04147935865257,-10.982369361628551,-8.678322568704608,-4.707782503969419,-2.8062329762714473,-1.0828557656986515,-0.38140949754221054,-6.8981826193377,5,12,-6.8981826193377
nagoya,run1,145,550409.0,16,16,0,0,35.593071044543976,73.04428929023932,-10.982666199727444,-8.680014996647696,-4.706773713161136,-2.8058099406938823,-1.0832149431932114,-0.3812797532846734,-6.898023271055461,5,12,-6.898023271055461
nagoya,run1,150,550410.0,16,16,0,0,35.597965414349794,73.04709476946365,-10.982963863995682,-8.681707784223775,-4.70576512843631,-2.80538694226294,-1.0835742201342098,-0.38115023735776643,-6.897864213860815,5,12,-6.897864213860815
nagoya,run1,155,550411.0,16,16,0,0,35.602859731989575,73.04989579382031,-10.983262354554157,-8.683400931537868,-4.7047567497613425,-2.8049639809763303,-1.0839335965227863,-0.38102094976821377,-6.897705447750788,5,12,-6.897705447750788
nagoya,run1,160,550412.0,17,17,0,0,37.789375661078736,73.05269236080743,-10.943553951550614,-7.999053540501492,-4.242633263591362,-2.8798123645420857,-1.0928707513715605,-0.3808918905226817,-6.740226589311137,5,13,-6.740226589311137
nagoya,run1,165,550413.0,16,16,0,0,35.61264821019725,73.05548446792481,-10.983861815027424,-8.68678830580096,-4.702740610426443,-2.8041181698269697,-1.0846526476473977,-0.3807630596278543,-6.89738878877322,5,12,-6.89738878877322
nagoya,run1,170,550414.0,16,16,0,0,35.617542370477885,73.0582721126742,-10.984162785186136,-8.688482532960464,-4.701732849699336,-2.80369531995966,-1.0850123223857482,-0.38063445709042676,-6.897230895900163,5,12,-6.897230895900163
nagoya,run1,175,550415.0,16,16,0,0,35.62243647801827,73.06105529255998,-10.98446458212285,-8.690177120278944,-4.700725294887672,-2.8032725072275526,-1.0853720965763767,-0.3805060829170688,-6.897073294100718,5,12,-6.897073294100718
nagoya,run1,180,550416.0,16,16,0,0,35.627330532674435,73.06383400508732,-10.984767205960274,-8.691872067861935,-4.69971794595795,-2.8028497316283714,-1.0857319702204506,-0.3803779371145164,-6.896915983372303,5,12,-6.896915983372303
nagoya,run1,185,550417.0,16,16,0,0,35.632224534302594,73.06660824776473,-10.985070656821934,-8.693567375814846,-4.698710802876638,-2.8024269931598185,-1.0860919433191376,-0.38025001968944655,-6.896758963712442,5,12,-6.896758963712442
nagoya,run1,190,550418.0,16,16,0,0,35.637118482758865,73.06937801810241,-10.985374934831496,-8.695263044243143,-4.697703865610226,-2.802004291819684,-1.0864520158736362,-0.38012233064856044,-6.896602235118738,5,12,-6.896602235118738
nagoya,run1,195,550419.0,16,16,0,0,35.642012378662,73.07214332104539,-10.985680037682233,-8.696959070953497,-4.6966971339742045,-2.8015816271712772,-1.0868121886361082,-0.37999486965599594,-6.896445796863723,5,12,-6.896445796863723
nagoya,run1,200,550420.0,15,15,0,0,37.8423463417397,73.07490413181046,-10.759466220079771,-7.785191302610325,-4.232314135136989,-2.727014649530102,-1.0789470054054007,-0.3798676377461336,-6.60883871695022,5,12,-6.60883871695022
nagoya,run1,205,550421.0,15,15,0,0,37.848966881838486,73.07766047764936,-10.758476262105983,-7.784915362947382,-4.231025778405167,-2.726732873015991,-1.079351455281863,-0.37974063355533616,-6.6084683851566535,5,12,-6.6084683851566535
nagoya,run1,210,550422.0,16,16,0,0,35.656693741984114,73.08041232633481,-10.986600320837283,-8.7020493248241,-4.693678174024317,-2.800313857697719,-1.0878933006735254,-0.379613858460922,-6.8959782313600915,5,12,-6.8959782313600915
nagoya,run1,215,550423.0,17,17,0,0,37.83378680251242,73.0831597051454,-10.94084236395455,-8.019536182249752,-4.233980275004846,-2.8736132877105733,-1.0963470572586798,-0.37948731109869266,-6.739243976024822,5,13,-6.739243976024822
nagoya,run1,220,550424.0,16,16,0,0,35.666481049582586,73.0859025892811,-10.988940291108754,-8.704583471631933,-4.691666562100121,-2.7994688629144466,-1.0886145405911996,-0.3793609925036774,-6.895667975095639,5,12,-6.895667975095639
nagoya,run1,225,550425.0,16,16,0,0,35.6713746210358,73.08864097625907,-10.991071531919703,-8.705371085231903,-4.69066106475287,-2.79904642184347,-1.0889753086178975,-0.3792349026827858,-6.895513284629493,5,12,-6.895513284629493
nagoya,run1,230,550426.0,17,16,1,0,33.47046937731137,73.09137488595431,-18.73586205087331,-10.749241146105756,-5.154722438293289,-2.8719236694551804,-1.0972969955430834,-0.37910904061382555,-9.092538480793497,5,12,-7.62195024549938
nagoya,run1,235,550427.0,16,16,0,0,35.6811616039776,73.09410428543313,-10.995335672635866,-8.706947798673896,-4.688650685908904,-2.7982016503928824,-1.089697145092337,-0.378983407705957,-6.895204774403559,5,12,-6.895204774403559
nagoya,run1,240,550428.0,15,15,0,0,37.89530674738617,73.096829436778,-10.755160477002766,-7.783000052682775,-4.222016610677441,-2.724761153002988,-1.0821855949258594,-0.3788579917915241,-6.605882934599661,5,12,-6.605882934599661
nagoya,run1,245,550429.0,16,16,0,0,37.85259806984656,73.09955072472354,-10.752737447922756,-7.658728864058263,-4.230327779078952,-2.7973566921115935,-1.0904188456086392,-0.37873277506807423,-6.457665616753851,5,13,-6.457665616753851
nagoya,run1,250,550430.0,17,17,0,0,37.79817776462785,73.10226801187919,-10.954348208961326,-8.032603043979824,-4.240917180349644,-2.8696698036498445,-1.0985636578350977,-0.3786077637641952,-6.738638147650307,5,13,-6.738638147650307
nagoya,run1,255,550431.0,17,17,0,0,37.79308974483019,73.10498072288837,-10.956299474747537,-8.034473134600562,-4.241909089045203,-2.869105960145546,-1.098880207137263,-0.3784829842481855,-6.7385533327939156,5,13,-6.7385533327939156
nagoya,run1,260,550432.0,17,17,0,0,37.78800150440828,73.10768916372778,-10.958251717461897,-8.036343936096877,-4.242901222070254,-2.8685420306493596,-1.0991967616823655,-0.37835842234119393,-6.738468895749554,5,13,-6.738468895749554
nagoya,run1,265,550433.0,17,17,0,0,37.782913139441284,73.11039317969504,-10.960204752199138,-8.038215364380408,-4.24389356075041,-2.8679780703946816,-1.099513348379569,-0.3782340850554641,-6.738384803887878,5,13,-6.738384803887878
nagoya,run1,270,550434.0,17,17,0,0,37.77782474595352,73.11309241680806,-10.962157729140435,-8.040086987885452,-4.2448860864083136,-2.867414293541569,-1.0998301039553187,-0.37810998855962,-6.738300901676912,5,13,-6.738300901676912
nagoya,run1,275,550435.0,17,17,0,0,37.77273621787758,73.11578690040753,-10.964109932684552,-8.041958397802198,-4.245878819783099,-2.866850828689892,-1.1001471431090595,-0.3779861315766447,-6.738217041696779,5,13,-6.738217041696779
nagoya,run1,280,550436.0,17,17,0,0,37.767647703448056,73.11847651257618,-10.966061800461233,-8.043829858345559,-4.246871732003049,-2.866287611666296,-1.1004643937733047,-0.37786251941396287,-6.7381333178369305,5,13,-6.7381333178369305
nagoya,run1,285,550437.0,16,16,0,0,35.73008733996893,73.12116106999754,-11.016721239413553,-8.714869898744798,-4.678613387427562,-2.7939768532073863,-1.0933072846792342,-0.37773916038047517,-6.893686112068988,5,12,-6.893686112068988
nagoya,run1,290,550438.0,16,16,0,0,35.734980474199176,73.1238411710175,-11.018858664094267,-8.715663547736751,-4.677610474525057,-2.7935549359563394,-1.0936695338967621,-0.3776160268702558,-6.893534961316816,5,12,-6.893534961316816
nagoya,run1,295,550439.0,17,17,0,0,37.75237909470572,73.1265186126998,-10.971909902653696,-8.049441108881814,-4.249852156658352,-2.8646001730923096,-1.1014183853533566,-0.3774930362365584,-6.737881796093419,5,13,-6.737881796093419
nagoya,run1,300,550440.0,17,17,0,0,37.74728485601836,73.12919470400057,-10.973857249976698,-8.051310169653771,-4.250846913312948,-2.8640377757039692,-1.1017371611010818,-0.37737012830427163,-6.737797811005737,5,13,-6.737797811005737
nagoya,run1,305,550441.0,17,17,0,0,37.742187949246656,73.13186915482567,-10.975805099291083,-8.053179315345856,-4.251842373232869,-2.8634750426902764,-1.1020560939648305,-0.3772473163616579,-6.737714036568458,5,13,-6.737714036568458
nagoya,run1,310,550442.0,17,17,0,0,37.73708888459481,73.13454157766871,-10.977753952776366,-8.055048879388645,-4.252838437072352,-2.862911919089457,-1.1023750832232142,-0.37712461816013443,-6.737630577253249,5,13,-6.737630577253249
nagoya,run1,315,550443.0,17,17,0,0,37.73198991383656,73.13720930235293,-10.979704640930668,-8.056919697366219,-4.253834665116802,-2.862348619324093,-1.1026939442566028,-0.37700215621642674,-6.737547693795483,5,13,-6.737547693795483
nagoya,run1,320,550444.0,17,17,0,0,37.72688842046017,73.13987517338892,-10.981656023067158,-8.058790736622218,-4.254831568747867,-2.8617849800076756,-1.103012931735946,-0.37687979987697706,-6.737465069623867,5,13,-6.737465069623867
nagoya,run1,325,550445.0,17,17,0,0,37.72178139531521,73.14254228083296,-10.983606897332171,-8.060660900556215,-4.255829736470647,-2.8612208359351055,-1.10333233275731,-0.3767574073087803,-6.737382382661174,5,13,-6.737382382661174
nagoya,run1,330,550446.0,17,17,0,0,37.716669531758896,73.14521000713698,-10.985557187178943,-8.062530226032923,-4.256829033368455,-2.8606562658934527,-1.1036521288245618,-0.37663500687172324,-6.737299622761153,5,13,-6.737299622761153
nagoya,run1,335,550447.0,18,18,0,0,35.62423627939887,73.14787712413118,-11.959303268871604,-10.039594187459357,-4.69869207163639,-2.9704531154843883,-1.111003899791385,-0.3765126549161415,-7.11395739007013,5,13,-7.11395739007013
nagoya,run1,340,550448.0,18,18,0,0,35.623256978889444,73.15054261966408,-11.96225862199766,-10.038229622275743,-4.698832394410009,-2.969755360292434,-1.1112799007746017,-0.3763903978473917,-7.114027279487349,5,13,-7.114027279487349
nagoya,run1,345,550449.0,19,19,0,0,33.54323731025544,73.15320582785375,-13.186603190167371,-10.740320599662798,-5.138114590490883,-3.0791543293983734,-1.1184990959480925,-0.37626826616151715,-7.429265234631965,5,13,-7.429265234631965
nagoya,run1,350,550450.0,19,19,0,0,33.54639635575726,73.15586421798271,-13.188929210464767,-10.739697843647926,-5.137394632975436,-3.0783243240716964,-1.1187309886865546,-0.376146375831898,-7.429449974850555,5,13,-7.429449974850555
nagoya,run1,355,550451.0,19,19,0,0,33.54955577322064,73.15851689335456,-13.191255333982765,-10.739075713305581,-5.136674676495748,-3.0774945060020453,-1.1189628765987705,-0.3760247678514067,-7.4296350700694385,5,13,-7.4296350700694385
nagoya,run1,360,550452.0,19,19,0,0,33.552715495152235,73.16116356198638,-13.193581449179504,-10.73845431622755,-5.135954736445384,-3.0766648874776035,-1.1191947386651202,-0.3759034554704629,-7.429820544482578,5,13,-7.429820544482578
nagoya,run1,365,550453.0,19,19,0,0,33.55587543819074,73.16380334982827,-13.195907013841886,-10.737833903794648,-5.135234831825429,-3.0758354767955267,-1.1194264914249066,-0.37578247860378006,-7.430006414457805,5,13,-7.430006414457805
nagoya,run1,370,550454.0,19,19,0,0,33.55903412177363,73.16643431499485,-13.198230734688128,-10.737215301332586,-5.134515299884224,-3.0750063373443153,-1.1196578586816737,-0.3756619260646971,-7.430192822063891,5,13,-7.430192822063891
nagoya,run1,375,550455.0,19,19,0,0,33.562189103959206,73.16905531575956,-13.200551568253143,-10.736599273152969,-5.1337966966675825,-3.0741775396596513,-1.1198885444741504,-0.3755418499534874,-7.430379939387115,5,13,-7.430379939387115
nagoya,run1,380,550456.0,19,19,0,0,33.565339858888585,73.17166629833469,-13.202869384100904,-10.735985921517267,-5.133079141612847,-3.0733490936263577,-1.1201184990531103,-0.37542225250718886,-7.4305677945107504,5,13,-7.4305677945107504
nagoya,run1,385,550457.0,19,19,0,0,33.568485512082894,73.17426874128837,-13.205184777294242,-10.735374963212706,-5.1323628334817775,-3.0725209890915544,-1.1203477587184223,-0.37530306578898454,-7.430756384527283,5,13,-7.430756384527283
nagoya,run1,390,550458.0,19,19,0,0,33.57162716760793,73.1768641449641,-13.207498765821175,-10.734765767499937,-5.13164752048085,-3.0716931793944013,-1.1205765370047112,-0.37518422091015446,-7.430945605637528,5,13,-7.430945605637528
nagoya,run1,395,550459.0,19,19,0,0,33.57476821498775,73.17945419279005,-13.209812912046116,-10.734157252787494,-5.130932430660402,-3.070865570778481,-1.1208052606143828,-0.37506564064591397,-7.431135227735019,5,13,-7.431135227735019
nagoya,run1,400,550460.0,19,19,0,0,33.577910233170314,73.18203877799706,-13.212127389410874,-10.733549153964598,-5.130217204558462,-3.0700381247003015,-1.1210340481955041,-0.37494732976273437,-7.4313251523448,5,13,-7.4313251523448
nagoya,run1,405,550461.0,19,19,0,0,33.58105474310878,73.18461862796745,-13.214442924919492,-10.732941005220988,-5.129501496082575,-3.069210804988721,-1.121263094379549,-0.3748292548497167,-7.431515286801884,5,13,-7.431515286801884
nagoya,run1,410,550462.0,19,19,0,0,33.5842021448294,73.1871933527406,-13.216759395137593,-10.732332850591721,-5.128785214388509,-3.068383611006038,-1.1214924043226786,-0.3747114336440715,-7.431705622806867,5,13,-7.431705622806867
nagoya,run1,415,550463.0,19,19,0,0,33.58735551699295,73.1897621557978,-13.219076867624656,-10.731724358255736,-5.128067659183724,-3.067556483650063,-1.1217221690907244,-0.3745939024715118,-7.431895997071353,5,13,-7.431895997071353
nagoya,run1,420,550464.0,19,19,0,0,33.59051681077006,73.19232490347244,-13.221395617771465,-10.731115221774651,-5.127348387025866,-3.066729384597349,-1.1219525432274426,-0.37447666731412743,-7.4320863040848115,5,13,-7.4320863040848115
nagoya,run1,425,550465.0,21,20,1,0,25.719051614106398,73.19488197395577,-30.0,-11.346849052742192,-7.2280319077842385,-3.2818716782459445,-1.1346470975938325,-0.37435971074065166,-10.27101510025158,5,13,-9.080538909775388
nagoya,run1,430,550466.0,21,20,1,0,25.717196871795945,73.1974343879026,-30.0,-11.34995807943902,-7.228612588009202,-3.2807793674667707,-1.1347889173460781,-0.3742429859530469,-10.271472202284352,5,13,-9.080996011808162
nagoya,run1,435,550467.0,21,21,0,0,25.71534232299069,73.19998290523371,-13.885931350375662,-11.353070085742916,-7.229193255315644,-3.2796880313594516,-1.1349304892987504,-0.37412645810433465,-8.314117216025632,5,13,-8.314117216025632
nagoya,run1,440,550468.0,20,20,0,0,29.658333828840547,73.20252668203938,-13.605965365713855,-10.946867361229355,-6.177121074497112,-3.1710096610503267,-1.1289740697739832,-0.37401016568556134,-7.755696354552995,5,13,-7.755696354552995
nagoya,run1,445,550469.0,19,19,0,0,33.606346244671506,73.20506580828517,-13.296305481267442,-10.72807197202128,-5.1237480900274255,-3.0625961722487745,-1.1231069432739502,-0.37389410448000504,-7.449700771721397,5,13,-7.449700771721397
nagoya,run1,450,550470.0,20,20,0,0,29.659642117923283,73.20760021146128,-14.458519993305899,-10.950229374665373,-6.176982931391986,-3.169092695495568,-1.1293468540280152,-0.37377827769859195,-8.052856073282951,5,13,-8.052856073282951
nagoya,run1,455,550471.0,20,20,0,0,29.66029557834834,73.21012999183516,-14.462583316096978,-10.951910952975576,-6.176914174158472,-3.1681345885584515,-1.1295333132975154,-0.37366268065598773,-8.053397453431147,5,13,-8.053397453431147
nagoya,run1,460,550472.0,21,21,0,0,25.706054617707153,73.21265523924717,-19.51997581333459,-11.368643121007032,-7.232101993540629,-3.2742350140461847,-1.1356394431260057,-0.37354730914632117,-9.098989877342566,5,13,-9.098989877342566
nagoya,run1,465,550473.0,20,20,0,0,29.66160095824206,73.21517592980064,-14.470715607144404,-10.955275532657648,-6.176777311653106,-3.1662191920937217,-1.1299063365986006,-0.3734321641616137,-8.054481916756826,5,13,-8.054481916756826
nagoya,run1,470,550474.0,21,21,0,0,25.702333862374683,73.21769209905365,-13.912874344390529,-11.374881117420191,-7.233267601164803,-3.272056410302198,-1.1359231243104952,-0.3733172439781296,-8.318618355615339,5,13,-8.318618355615339
nagoya,run1,475,550475.0,20,20,0,0,29.66290259066742,73.22020374973036,-13.625517009241545,-10.958644046994664,-6.176641683142173,-3.1643052176415734,-1.1302792004120124,-0.37320254837260947,-7.7583273950504275,5,13,-7.7583273950504275
nagoya,run1,480,550476.0,21,21,0,0,25.698610918867104,73.22271103046985,-13.920592340685909,-11.38112689385432,-7.2344340865011105,-3.2698801490266267,-1.13620643901728,-0.373088070460365,-8.319910234937282,5,13,-8.319910234937282
nagoya,run1,485,550477.0,21,21,0,0,25.696749461757904,73.22521477136476,-13.924455517708514,-11.384252592520411,-7.235017396699157,-3.26879303257063,-1.1363480027610202,-0.37297377225462336,-8.320557323806238,5,13,-8.320557323806238
nagoya,run1,490,550478.0,22,22,0,0,25.408235792256537,73.22771637096824,-18.993277174457624,-12.72218626646203,-7.326594131847916,-3.461143803024583,-1.2807161359854529,-0.37285958984808387,-9.30660482439087,5,13,-9.30660482439087
nagoya,run1,495,550479.0,22,22,0,0,25.410996277653,73.23021426202071,-18.999090221723975,-12.724650306262493,-7.32569921818485,-3.4600257014916487,-1.2808441796493413,-0.37274559471262597,-9.307223382846972,5,13,-9.307223382846972
nagoya,run1,500,550480.0,21,21,0,0,25.691165664290317,73.23270677832225,-13.936043390372966,-11.393627942490125,-7.2367674359641025,-3.2655326220631835,-1.1367743547073794,-0.3726318627893197,-8.322501339516146,5,13,-8.322501339516146
nagoya,run1,505,550481.0,21,21,0,0,25.68930151763944,73.2351942669057,-13.93990525811306,-11.396752696743135,-7.237351781647741,-3.2644456340188874,-1.1369169385971158,-0.3725183781307007,-8.323150042655834,5,13,-8.323150042655834
nagoya,run1,510,550482.0,21,21,0,0,25.687440354754724,73.23768146734511,-13.943769058974631,-11.399878372600556,-7.237935240159703,-3.2633596267460363,-1.137059664344722,-0.3724049244493818,-8.323799629026759,5,13,-8.323799629026759
nagoya,run1,515,550483.0,21,21,0,0,25.68558528040923,73.24017208459584,-13.947633963625336,-11.40300401870373,-7.238516837835287,-3.2622749345275754,-1.1372027433145098,-0.37229133277696996,-8.32445023670887,5,13,-8.32445023670887
nagoya,run1,520,550484.0,21,21,0,0,25.683735167779467,73.24266511498793,-13.951498260691213,-11.40612856477077,-7.239096927532229,-3.2611910863165994,-1.1373463186727357,-0.37217764895098254,-8.325101609417166,5,13,-8.325101609417166
nagoya,run1,525,550485.0,21,20,1,0,25.681886248235298,73.24515620381895,-19.598397146426375,-11.409252758325541,-7.239676690646675,-3.260107585881949,-1.1374902070497552,-0.3720640715533293,-9.516229732438271,5,13,-8.32575354196208
nagoya,run1,530,550486.0,21,20,1,0,25.680035604719436,73.24764181086086,-19.60447596401874,-11.412377637630124,-7.2402570419029395,-3.2590241502924364,-1.1376341841852358,-0.3719507619149399,-9.516882109456304,5,13,-8.326405918980115
nagoya,run1,535,550487.0,21,20,1,0,25.678181268374733,73.25011950802939,-19.610555188870254,-11.415504227684021,-7.2408385989386925,-3.257940677365289,-1.13777805676744,-0.3718378305788888,-9.517534917783902,5,13,-8.32705872730771
nagoya,run1,540,550488.0,21,20,1,0,25.676319995917986,73.2525854912137,-19.616630691144614,-11.418633083602298,-7.241422379329922,-3.25685670142513,-1.1379216651942605,-0.37172545072278523,-9.518187933623729,5,13,-8.327711743147537
nagoya,run1,545,550489.0,20,19,1,0,29.67201649966435,73.25504143810458,-15.573750769860265,-10.982233021492615,-6.175697695545094,-3.150940448806722,-1.1329056877507744,-0.3716135456584978,-9.013648079856178,5,13,-7.763648079856179
nagoya,run1,550,550490.0,21,20,1,0,25.672582401496147,73.25748902896119,-30.0,-11.424896323069483,-7.2425948057531775,-3.254687974444592,-1.1382083961863751,-0.3715020386293771,-10.013362630611315,5,13,-8.822886440135122
nagoya,run1,555,550491.0,20,19,1,0,29.67331362346749,73.25993090240883,-15.580723202284618,-10.985603684684879,-6.175566157892346,-3.1490336114360686,-1.1332819797789186,-0.37139080927587975,-9.014413851354558,5,13,-7.764413851354556
nagoya,run1,560,550492.0,20,19,1,0,29.673960958680517,73.2623650678174,-15.584211698093384,-10.98728958192643,-6.175500959626063,-3.1480803511682467,-1.1334700636176382,-0.37127994813075005,-9.014797340546302,5,13,-7.764797340546304
nagoya,run1,565,550493.0,20,19,1,0,29.674607475145812,73.2647922551622,-15.587701728918478,-10.988975869856173,-6.175436139501239,-3.1471272030944686,-1.133658106707248,-0.37116942179317236,-9.015181235290918,5,13,-7.765181235290916
nagoya,run1,570,550494.0,20,19,1,0,29.675253599836104,73.26721480328922,-15.591193090598281,-10.99066247729716,-6.175371513298561,-3.1461742993386417,-1.1338462070776594,-0.371059123637247,-9.015565536186397,5,13,-7.765565536186394
nagoya,run1,575,550495.0,20,19,1,0,29.67589942392463,73.2696331875977,-15.59468573861419,-10.99234938741752,-6.175307042356003,-3.1452216659390246,-1.1340343844796468,-0.3709490319255282,-9.01595024192535,5,13,-7.76595024192535
