city,run,window_index,epoch_count,eff_db_p10_mean,eff_db_p10_min,eff_db_p50_mean,eff_db_p90_mean,eff_db_max_mean,eff_db_max_max,eff_db_mean_mean,usable_count_mean,usable_count_min,marginal_count_mean,nlos_at_high_elev_count_mean,nlos_at_high_elev_count_max,gain_db_mean_mean,elev_deg_p50_mean
nagoya,run2,15,30,-31.284533108125355,-37.906525870523566,-22.19152705867268,-4.517632725037605,-0.6531631081416688,-0.6529517981780781,-20.355349898684366,2.8,1,3.5,5.466666666666667,8,-3.575171743506212,45.991160749642845
nagoya,run2,16,30,-35.90203248560967,-37.79312323722023,-26.446404183134117,-1.4786092666129813,-0.6527393723553572,-0.6525271109950497,-21.069052619633585,3.466666666666667,2,4.166666666666667,4.4,7,-4.851071526652493,43.656043071766156
nagoya,run2,17,30,-35.592743540667676,-36.036807102511716,-27.884909574824707,-1.0702529105807508,-0.6523110426314073,-0.652116662143468,-21.458588524015113,3.933333333333333,3,4.5,5.766666666666667,7,-4.501361723038313,44.57453868963018
nagoya,run2,18,30,-35.54199853660923,-37.679417721675904,-27.81382159856503,-1.1232033296889496,-0.6519270732930678,-0.6517702125309941,-21.299979319378604,3.7333333333333334,2,4.266666666666667,5.766666666666667,7,-4.4177134371127185,45.07580650449253
nagoya,run2,19,30,-32.74267910482925,-36.58013330754664,-20.37624049243971,-3.877908783971484,-1.010280048148817,-0.6514483455282978,-19.569299852553296,2.5,0,3.3666666666666667,3.6333333333333333,8,-3.8430238137772577,46.34175542910874
nagoya,run2,20,30,-31.055479207376113,-36.65631399659946,-19.53562204051038,-0.7430335230161252,-0.6512344712733551,-0.6510615638064581,-17.033180712461867,3.3666666666666667,3,3.566666666666667,3.2333333333333334,5,-3.3246369414180985,48.7807876047689
nagoya,run2,21,30,-33.35241003121898,-36.74194634371388,-16.30083089149963,-0.951621451087185,-0.6508883373643929,-0.6507256659186601,-16.670326205011413,3.966666666666667,3,5.666666666666667,3.3333333333333335,6,-4.179775089460298,45.750577826294794
nagoya,run2,22,30,-31.903397282603862,-36.57616360418383,-8.971068738371658,-0.8780207010611832,-0.6505958971351975,-0.6505029934214807,-12.737865262715765,4.666666666666667,3,7.533333333333333,2.033333333333333,5,-3.8533470031975057,45.49319256806328
nagoya,run2,23,30,-33.00825422979218,-35.88458202144153,-3.066503982977125,-0.9285669576985632,-0.6504381902582671,-0.6503855496053352,-11.307884946508581,6.0,6,9.0,0.6666666666666666,1,-3.917775056398692,44.9664151766437
nagoya,run2,24,30,-32.94205934011358,-35.557816355846015,-3.0486177124512084,-0.9069865160649739,-0.6503463856576097,-0.650317769524109,-10.076421285024486,6.0,6,9.0,0.6,1,-3.5879097965129985,45.50978281028714
nagoya,run2,25,30,-32.30532781469002,-32.72214879795311,-2.928769247305083,-0.8622186302275759,-0.6503043715301632,-0.6502993890274628,-8.380004223357753,6.0,6,9.0,0.13333333333333333,1,-3.3319273002808303,45.71450185113487
nagoya,run2,26,30,-32.11497132497347,-32.78004453597481,-2.9456308095712385,-0.8942393058668026,-0.6503113734490783,-0.650300165509345,-8.879174308391795,6.033333333333333,6,9.033333333333333,0.4,1,-3.332360011577499,46.16308483189932
nagoya,run2,27,30,-12.620068676832021,-32.02024596481681,-2.276302769683506,-0.8631628950337302,-0.6503444916964227,-0.650317057091357,-5.08093399421326,7.0,7,9.1,0.5333333333333333,1,-2.4892479025271683,50.4227037011827
nagoya,run2,28,30,-25.507170242658056,-32.37881540029596,-7.683462530234332,-0.9532456942940509,-0.6504865179788367,-0.6503910205286624,-10.283841869104709,5.766666666666667,4,7.4,2.6666666666666665,8,-2.794194941957781,48.424839469091786
nagoya,run2,29,30,-32.106931986479445,-32.98374251783403,-2.772613070646696,-0.9964644908749999,-0.6507165149492178,-0.650623692377455,-10.39132912387107,6.766666666666667,6,9.266666666666667,1.5666666666666667,2,-3.372930855472803,46.679974537645904
nagoya,run2,30,30,-29.977567739803547,-32.596508922339744,-10.812269400985603,-1.2621463098183603,-0.6509785449125559,-0.650817873096215,-13.13122389798738,4.4,2,6.8,3.2333333333333334,5,-3.1800778218413037,47.02765981848601
nagoya,run2,31,30,-31.222972715884175,-32.670013490905944,-7.731977728763074,-0.9989772182876355,-0.6513157852477718,-0.6511765411884791,-14.142967457141044,3.8,3,5.433333333333334,2.6,5,-3.3999974641710504,45.72476043203392
nagoya,run2,32,30,-29.75883424301659,-33.17231423711892,-6.297114838036561,-0.9360755134401496,-0.6516310606518524,-0.6514701790302662,-13.019940162196551,4.0,4,6.0,3.1666666666666665,5,-3.1452315374879274,48.03969811370856
nagoya,run2,33,30,-31.2097650504893,-33.23803222428774,-5.764021843323324,-0.9732420889077676,-0.6519979139114388,-0.6518119576937103,-14.891140468353965,4.0,4,6.0,3.7,5,-3.7017465289600273,47.755538825430854
nagoya,run2,34,30,-31.356764331843173,-37.6207839867365,-6.209025490201793,-0.9871242492854229,-0.6524168140448497,-0.6522056590418177,-14.73764942757438,4.0,4,6.0,3.2666666666666666,4,-3.7341529240778772,47.451723698392385
nagoya,run2,35,30,-32.217138696815326,-34.72275530402964,-5.11793196616839,-0.97145823923705,-0.6528905965797647,-0.6526515401853316,-13.698160396752268,4.033333333333333,3,6.0,2.466666666666667,5,-3.8684045044963757,48.21797854761946
nagoya,run2,36,30,-26.624606831219253,-35.8544085008202,-3.4017482837822794,-0.9527255249180779,-0.6534440818157603,-0.653174195474044,-9.971947937228402,3.3666666666666667,2,6.133333333333334,1.4666666666666666,3,-3.9638911791716427,45.19041827476749
nagoya,run2,37,30,-30.31377349226899,-33.4911150188411,-3.841591717096259,-1.1187614379401667,-0.6540219108882792,-0.6537338807227899,-11.829038539315098,4.033333333333333,4,6.966666666666667,2.1333333333333333,4,-4.573793784070344,44.825280469999164
nagoya,run2,38,30,-31.580223382174232,-36.60856062408693,-12.653162757710719,-1.3435636227255678,-0.8684394543331788,-0.6543746626180201,-14.999852717648894,3.7333333333333334,2,4.9,3.0,5,-3.7238486291448054,48.05656050108128
nagoya,run2,39,30,-31.801591998343888,-38.20452892908625,-9.193627549733758,-1.447028953164562,-0.9493614133024454,-0.6551097666299615,-14.846512184802856,4.533333333333333,3,5.666666666666667,3.2666666666666666,5,-3.7046378554285275,46.37861227282441
nagoya,run2,40,30,-32.35943163334485,-36.78857692270973,-22.002147269746196,-1.9352657430188154,-0.6561238391960522,-0.6558257937201795,-18.700809281734855,3.533333333333333,1,3.7333333333333334,4.466666666666667,8,-4.4553834113089845,45.2537509176935
nagoya,run2,41,30,-31.403607121671435,-36.235374249258015,-22.644023622191597,-1.1860001443473975,-0.6568122221508214,-0.6564513345063927,-17.096545035418806,4.466666666666667,4,5.733333333333333,5.366666666666666,8,-3.846017784891557,46.67719898067936
nagoya,run2,42,30,-27.374982705438857,-36.142670126723154,-3.4058137840055793,-1.1635492732546848,-0.6575843654066847,-0.6571929576324147,-9.826026139064348,7.4,4,10.466666666666667,1.7,5,-4.104646823935033,46.202125383183876
nagoya,run2,43,30,-31.474217952314802,-38.49005813629373,-10.792348386366854,-1.2181552739282788,-0.6583908694922457,-0.6580169103570468,-13.900321393748595,6.033333333333333,4,7.2,2.7333333333333334,7,-4.47719468385718,46.88053944467236
nagoya,run2,44,30,-33.3524276378704,-36.37021350915313,-11.867010122214902,-1.2146397098034756,-0.65917170687732,-0.6587820232559232,-16.16354915721933,5.966666666666667,4,6.566666666666666,3.6333333333333333,6,-4.127751621421795,47.03798811389923
nagoya,run2,45,30,-33.2278573766727,-36.67204030505818,-8.920263047465662,-1.1634916238038622,-0.6601165521705668,-0.6596354999550815,-14.63424213501082,5.066666666666666,5,6.1,3.0,5,-3.53400903477772,50.31588312262814
nagoya,run2,46,30,-36.308800911948495,-37.00614653626507,-22.983228933963836,-1.2110560454462145,-0.6611724319868207,-0.6606520621700419,-18.444776952818735,5.0,5,6.0,3.1333333333333333,4,-4.799838557880339,46.521094768680896
nagoya,run2,47,30,-33.869008921178555,-36.61788001998717,-19.051270378674097,-1.2228363385914833,-0.6622850933498942,-0.6617382483752097,-16.228548274017957,5.233333333333333,5,6.233333333333333,3.3,4,-3.978645399115082,47.96148894615078
nagoya,run2,48,30,-36.11436472819755,-37.33815290835606,-6.391614674649479,-1.2798987076855626,-0.6634433146132426,-0.6628730211541662,-15.481275877692294,6.133333333333334,6,7.133333333333334,2.1666666666666665,3,-4.5881134845299005,47.72940157452704
nagoya,run2,49,30,-35.38963365515875,-37.154229799846924,-4.281788915770141,-1.4116223272325077,-0.7758310536719037,-0.6640664600598399,-15.672335538128392,5.533333333333333,4,6.733333333333333,2.2333333333333334,4,-4.567828933621788,48.13124284410109
nagoya,run2,50,30,-25.843220350849982,-34.85645890133609,-7.383830130692714,-1.3811257682062654,-0.8461288657567249,-0.6654339643883113,-11.22368333131949,6.3,4,7.933333333333334,2.566666666666667,6,-3.4813145889507493,49.028452761433655
nagoya,run2,51,30,-12.72416537204064,-29.40668138508515,-2.6293151571385085,-1.2372361107724226,-0.6674676328082645,-0.666774312329172,-5.173081248646686,7.933333333333334,7,12.566666666666666,0.3333333333333333,2,-3.995540039855478,47.60546087695907
nagoya,run2,52,30,-8.789713480634273,-11.393162767960883,-2.6198357179425082,-1.24081899505896,-0.6688720975943764,-0.668189796735136,-4.002475591442488,8.0,8,13.1,0.0,0,-4.002475591442488,47.64861599518728
nagoya,run2,53,30,-8.642075058948903,-11.153840388902687,-2.6131100572608768,-1.246632730839376,-0.6703212676424786,-0.6696112975470297,-4.021698419014286,8.3,8,13.0,0.0,0,-4.021698419014286,47.69935800564072
nagoya,run2,54,30,-10.890632387115405,-11.232907034199691,-2.726084235778028,-1.2725568057214152,-0.6718278677565517,-0.6710900927204843,-4.543717309258387,9.0,9,13.766666666666667,0.0,0,-4.543717309258387,46.91281844096132
nagoya,run2,55,30,-11.619710257799031,-13.686276814390133,-2.758797079677113,-1.2844659925562707,-0.6733978962746263,-0.672626464060015,-4.760375830198908,9.0,9,13.766666666666667,0.0,0,-4.760375830198908,46.683325604440405
nagoya,run2,56,30,-11.11652418820449,-12.237513732876375,-2.932836590160871,-1.3164944720873197,-0.6750356254030349,-0.6742419618287476,-4.928174712975866,9.0,9,14.933333333333334,0.0,0,-4.928174712975866,45.46539864919181
nagoya,run2,57,30,-10.041490674386706,-11.881858875862012,-2.806871052043445,-1.3109986089762884,-0.6767159417238765,-0.6758940622302599,-4.581646285466175,9.0,9,15.0,0.0,0,-4.581646285466175,46.34258132963895
nagoya,run2,58,30,-9.662327091274847,-9.66451699588438,-2.757470512004221,-1.3143635788844203,-0.6784548232885494,-0.6776045895996263,-4.459669645655635,9.0,9,15.0,0.0,0,-4.459669645655635,46.685941715897506
nagoya,run2,59,30,-9.745064199097294,-12.005156374703528,-2.7556390417008005,-1.3246647922026662,-0.6802525569631185,-0.6793738302294962,-4.487123543472778,9.0,9,15.0,0.0,0,-4.487123543472778,46.69672044360639
nagoya,run2,60,30,-9.77211338537111,-12.170332311913938,-2.7221707562490733,-1.3189481840514732,-0.6821025664353783,-0.6812020717904149,-4.52149097576668,9.0,9,14.533333333333333,0.0,0,-4.368304701256876,46.93004428647276
nagoya,run2,61,30,-11.83886411236403,-14.029245470090615,-2.9110339354850296,-1.3527718039401555,-0.6839549989149272,-0.683041986722219,-5.2544437055343485,9.0,9,13.866666666666667,0.0,0,-5.11283150509862,45.61899925548076
nagoya,run2,62,30,-12.032387717607056,-12.866079103902695,-2.9417232621904628,-1.3546914300367565,-0.6859263075945505,-0.6849615989231712,-5.187819948426633,9.0,9,13.933333333333334,0.0,0,-5.187819948426633,45.41852055818934
nagoya,run2,63,1,-11.557545080200288,-11.557545080200288,-2.8621924160018364,-1.3415962097455552,-0.6869678849292359,-0.6869678849292359,-5.0250547091958415,9.0,9,14.0,0.0,0,-5.0250547091958415,45.936700693884575
