city,run,window_index,epoch_count,eff_db_p10_mean,eff_db_p10_min,eff_db_p50_mean,eff_db_p90_mean,eff_db_max_mean,eff_db_max_max,eff_db_mean_mean,usable_count_mean,usable_count_min,marginal_count_mean,nlos_at_high_elev_count_mean,nlos_at_high_elev_count_max,gain_db_mean_mean,elev_deg_p50_mean
tokyo,run3,14,30,-9.98969665477073,-11.90493419793089,-2.7582530384459436,-0.7161772712049593,0.0011243129338936785,0.0011817852881631982,-4.9360273938434664,10.0,10,15.966666666666667,0.0,0,-4.287879245695319,46.68233145368825
tokyo,run3,15,30,-10.717163518131425,-11.975882185412683,-2.7786396892883576,-0.7234011523412129,0.0012419621931485719,0.0012976636969524503,-5.256236712106248,10.0,10,16.0,0.0,0,-4.332747433353812,46.541420615165094
tokyo,run3,16,30,-9.695555985830397,-24.13430568945479,-2.544789990508896,-0.7112427786187144,0.0013555651908463647,0.0014072240435514425,-4.6950951257232045,9.833333333333334,8,15.833333333333334,0.16666666666666666,2,-4.2984698820584875,48.77214406041814
tokyo,run3,17,30,-28.26398499055408,-35.1149731866523,-5.153202988463425,-0.6805552250421306,0.0014558667933078735,0.0015011863542567637,-11.47274786456926,7.4,6,10.6,2.433333333333333,5,-4.095089603784064,53.166013689868336
tokyo,run3,18,30,-23.432836451346574,-35.245276374329,-2.7209399577979996,-0.664066534167116,0.001553725099705494,0.0016038697567127345,-7.852904218882491,7.3,7,11.866666666666667,0.8,2,-3.5569640479423206,54.46634493312762
tokyo,run3,19,30,-26.514121717490585,-33.044986046617545,-3.6552793800583654,-0.6770350031928992,0.001656405702138308,0.0017049259313654938,-8.410649012777425,7.0,7,12.0,1.3333333333333333,2,-3.9004410834518493,51.197145157895186
tokyo,run3,20,30,-30.091233164942306,-37.150525123207885,-16.88724397503392,-9.479063241248696,-7.565729716442364,0.0017951189225957301,-18.556278941210945,2.3333333333333335,0,4.566666666666666,3.8333333333333335,8,-3.7950445329177125,49.724380636226776
tokyo,run3,21,30,-20.480825685574228,-31.074219910832436,-3.26338539245952,-0.7282135175235097,-0.04750255796914629,0.0018944146750918623,-7.340132830812848,8.2,3,12.966666666666667,1.3333333333333333,4,-3.432700734042517,53.31567604895428
tokyo,run3,22,30,-15.809546227627294,-32.03520441615487,-2.9057295934865737,-0.7348366132727204,0.0019410465505656305,0.001984023773178204,-6.588053051641272,9.0,9,15.466666666666667,0.06666666666666667,1,-4.298213870354723,45.726033773193755
tokyo,run3,23,30,-15.575720750885049,-32.022446247982614,-2.9700440088335758,-0.7362328229693426,0.0020285625196188825,0.0020695677029596397,-6.408172577800955,9.0,9,15.0,0.0,0,-4.349205716202515,45.22747070248196
tokyo,run3,24,30,-19.17931209459613,-35.20099908571501,-7.402970321446798,-4.907224666729123,-4.164554679850242,0.0021377235233092074,-10.056062835184607,7.466666666666667,0,13.066666666666666,2.7666666666666666,14,-4.427399674013705,43.645387656979246
tokyo,run3,25,30,-22.054486101730742,-32.59426243392665,-7.569445530205738,-4.0859103995328,-3.3311422486067603,0.0022280876017352342,-9.99428628505524,7.8,0,15.2,1.8666666666666667,14,-6.166818309560949,38.270048840655996
tokyo,run3,26,30,-13.489351144171085,-21.700383046137976,-3.397549583584264,-0.7471176920906798,0.0022664585072771594,0.0023018135766348243,-5.658844681514697,9.0,9,16.166666666666668,0.0,0,-5.254557241901171,43.8043601292558
tokyo,run3,27,30,-8.16420528853165,-12.148155445873055,-2.5904037068505774,-0.7418471368066978,0.00233824802014974,0.0023716469426522946,-5.052978109363875,9.0,9,15.166666666666666,0.0,0,-3.5667845822454245,48.22120328970164
tokyo,run3,28,30,-21.29409681178335,-37.146710767153344,-4.613993314689107,-0.9800060369778951,-0.16811671440175002,0.002433282633613325,-8.344691617506777,8.4,0,15.133333333333333,1.7666666666666666,9,-4.222714902844304,43.167504638360384
tokyo,run3,29,30,-27.02294117666421,-37.163588306095235,-9.030026598819052,-5.774939240630162,-4.997539319251567,0.0024837605560654266,-12.664876974253986,7.2,0,13.333333333333334,3.2666666666666666,14,-5.217578171692025,39.28289705373779
tokyo,run3,30,30,-17.085657011264164,-43.389318510842486,-3.8966967207553322,-0.7793608728667298,0.002507869223086462,0.0025320990937185133,-7.182348582395138,8.733333333333333,8,15.866666666666667,0.03333333333333333,1,-5.60615574803751,40.252749444566945
tokyo,run3,31,30,-16.539416605859675,-32.37085478668782,-3.696862578055776,-0.7844740187459133,0.0025598622856701616,0.0025866308708717154,-6.6769414881448075,8.366666666666667,6,15.233333333333333,0.5666666666666667,2,-4.558894450000011,44.00338940121845
tokyo,run3,32,30,-12.205618984787149,-37.209177535174675,-3.8478019988800605,-0.7720171540956318,0.002614285740029571,0.0026380333132335235,-5.590308875636437,8.9,8,16.4,0.0,0,-4.6849204044584924,39.97669447416635
tokyo,run3,33,30,-13.031636902901095,-14.393126440126899,-3.635141510975399,-0.7642197749198782,0.0026614021703154976,0.002682489631987126,-6.765267977397328,9.0,9,16.0,0.0,0,-5.0174609598534685,41.13292606517799
tokyo,run3,34,30,-11.294570433472517,-12.270113168186905,-3.4506685195002578,-0.7551774422105114,0.0027034776168756466,0.002722504427238267,-5.7304790623417245,9.0,9,16.0,0.0,0,-4.721707132517164,42.214634179894695
tokyo,run3,35,30,-11.53931655900716,-14.43119087809671,-3.5705559652368364,-0.7520842047385188,0.002741012476338895,0.0027573623720903184,-5.714989182969066,9.0,9,16.0,0.0,0,-4.763234797004154,41.50686316535882
tokyo,run3,36,30,-21.709657068137158,-33.94074444209946,-5.5834166317799,-1.1469195877428717,-0.25219899218484026,0.0027784314595391867,-8.954903140307415,7.966666666666667,0,13.6,1.8666666666666667,8,-4.778595801848374,41.92221935694422
tokyo,run3,37,30,-29.10832713977111,-37.3415657486139,-3.972932880235966,-0.7536646290629281,0.0027905581488739816,0.0028022003938056503,-8.969835561068672,9.0,9,16.166666666666668,0.8,1,-5.360262385706024,39.23249029736149
tokyo,run3,38,30,-37.70881147674024,-44.41822374259709,-9.687249567152675,-0.8247032579957766,0.0028112523066887293,0.0028168043766485804,-14.10197031550547,8.066666666666666,5,12.666666666666666,2.566666666666667,7,-5.842603694692154,40.52126669531947
tokyo,run3,39,30,-34.5811083107094,-42.14108690848164,-18.316373797878835,-1.049084143344397,-0.29236008921906886,0.0028240160342840087,-17.97124288510705,5.133333333333334,2,6.233333333333333,3.9,7,-5.067368573144498,51.2307539394236
tokyo,run3,40,30,-31.49873017034056,-36.514125599790205,-12.152329011206541,-0.9279420560721966,0.002830174854039695,0.0028353113313598233,-14.829392224962058,5.0,5,7.0,3.966666666666667,5,-3.6699821905520253,56.035496381533086
tokyo,run3,41,30,-33.669479624533224,-40.97548566023681,-5.962046153705648,-0.9116508665416908,0.002839072651988605,0.002841774080346999,-14.234326834445543,5.0,5,7.0,2.5,4,-4.412318981187689,55.57202150144815
tokyo,run3,42,30,-35.21355305603421,-40.988577532556,-17.278107441988176,-0.945659922509427,0.002842904758602022,0.002843277547785995,-17.130544085089024,5.0,5,7.0,4.2,6,-4.510618871413812,54.89333163263483
tokyo,run3,43,30,-30.415607318682373,-36.96971081606474,-12.018892754292336,-0.9724214181898235,-0.22287504211036968,0.0028430930639660127,-14.841031263938687,4.466666666666667,2,5.9,3.433333333333333,8,-3.304538821196247,54.92507690888039
tokyo,run3,44,30,-35.19952445053834,-43.777615538809755,-20.02594742987838,-3.75554275516751,-0.10726545290320658,0.0028356159291394803,-20.718603633691295,4.8,1,5.233333333333333,5.7,11,-4.761680239461399,50.475682381204244
tokyo,run3,45,30,-32.62424706765204,-38.6967521840872,-8.639684942289898,-2.697726237817382,-1.8114417409180141,0.002823199313941993,-15.00613863519027,5.366666666666666,0,8.3,4.1,10,-3.9755438680436455,48.50059312752415
tokyo,run3,46,30,-29.91691984275142,-36.658121378189826,-14.09349615607149,-5.805377210483718,-4.570557692931801,0.0027977107478250733,-15.740581185065299,4.4,0,7.466666666666667,5.1,13,-4.529599739466979,45.45801888169186
tokyo,run3,47,30,-34.93909798386617,-37.5575968609468,-6.0646701076457825,-2.3960964474622615,-1.663893046306103,0.0027848503464338818,-12.315381812395298,8.4,0,15.033333333333333,1.0,15,-6.3948174733527,37.04660106657776
tokyo,run3,48,30,-30.507089471953474,-37.58451317003935,-10.715261291400076,-4.243194262571865,-3.641089479641004,0.002761902732780902,-14.063246544585045,6.166666666666667,0,11.5,3.3666666666666667,11,-5.569244318784294,36.82625172759036
tokyo,run3,49,30,-31.118624808258023,-37.610966316371574,-12.51854428358947,-0.6912980009703389,0.0027278659392836447,0.0027402824069638673,-15.231126452314365,6.0,6,8.6,6.0,8,-5.172787785906814,40.43904754961885
tokyo,run3,50,30,-30.197200654721545,-32.646184658094114,-19.271214552363407,-0.6823911388939458,0.0026941573503331657,0.0027128289455158683,-16.65435735850523,6.0,6,8.9,7.2,9,-5.643073532109172,42.61576944334833
tokyo,run3,51,30,-30.381076681301142,-39.10157324095137,-15.001556749962592,-2.114168799212451,-0.5562287822482099,0.0026729530957417744,-15.703821449104144,5.333333333333333,0,8.2,5.4,12,-4.933557861212846,46.771017398662366
tokyo,run3,52,30,-34.370471723330866,-43.500644256885096,-22.700441947271678,-6.675530441697626,-5.064508824640188,0.002633407990624516,-20.691241132745017,2.6666666666666665,0,6.066666666666666,6.6,10,-5.82859217895829,38.81148104765809
tokyo,run3,53,30,-31.7321426049339,-39.38810035305847,-17.05754591907457,-1.583106546889505,-0.6476157741562024,0.0025878032412038235,-16.73269008637113,5.133333333333334,1,8.433333333333334,6.266666666666667,10,-5.6722274510245905,41.2623208743431
tokyo,run3,54,30,-26.22404851570616,-31.640860310250922,-4.891913978633698,-0.6712907973903295,0.0024949062982983347,0.0025293128686595836,-10.46745644108847,6.9,6,12.733333333333333,3.6666666666666665,6,-4.508361996443312,43.22505265118811
tokyo,run3,55,30,-24.557431433972717,-33.95889758479952,-4.804714592642961,-0.6916640957312704,0.002423202411766179,0.002457940218922848,-9.19861097133434,8.133333333333333,6,14.5,1.8,4,-5.732294075669618,37.38884204224394
tokyo,run3,56,30,-15.010752009996681,-34.3587530577007,-4.1687771544275405,-0.6774750697782269,0.0023493738001509764,0.00238609966218827,-6.273180561060906,9.0,9,16.533333333333335,0.4,1,-5.173726144386809,38.240800411102754
tokyo,run3,57,30,-31.739643547094282,-38.15017932126832,-6.205453613279086,-1.1106626386287455,-0.23597589525763368,0.002309801264953921,-12.595493599961635,8.1,0,11.566666666666666,4.133333333333334,10,-4.637557966909903,42.387590370219215
tokyo,run3,58,30,-34.89273007456898,-38.1604619800913,-8.938461028407005,-0.6704187517137657,0.0021928222230514355,0.0022333119601367704,-14.783011059464746,9.0,9,11.366666666666667,4.466666666666667,6,-5.471316556408687,38.72217657891581
tokyo,run3,59,30,-30.93068977687145,-34.66778442667197,-8.248636233880468,-0.6561981182663335,0.0021025145628526696,0.0021474365891608004,-13.592462164214508,9.0,9,10.433333333333334,5.333333333333333,6,-4.960674361374073,40.96570643363711
tokyo,run3,60,30,-30.298178564141033,-37.91937579839536,-5.735324234291342,-0.6701237274598807,0.0020073171216395793,0.0020535978744646685,-11.170153518972446,9.0,9,12.5,3.3666666666666667,6,-5.549930778326365,37.71947854979105
tokyo,run3,61,30,-25.10503535608929,-33.9484362526985,-4.419838753872495,-0.6507658512863443,0.0019074317391761164,0.001956983949963146,-9.439687320915082,8.966666666666667,8,12.133333333333333,2.533333333333333,5,-5.089459501243192,42.405863054118754
tokyo,run3,62,30,-27.54095705106748,-38.00041327499903,-9.778733397201568,-0.6468861645514579,0.0018003580790404105,0.001853010979481366,-12.455980788529388,6.933333333333334,3,10.466666666666667,4.333333333333333,10,-5.028004545571317,41.653359899109695
tokyo,run3,63,30,-31.20164547401005,-39.26384659502296,-19.283875814621272,-2.2452354812305035,-1.4068743869453333,0.0017429015607147943,-18.281447441423715,3.966666666666667,0,5.233333333333333,6.6,11,-4.156370584729212,45.83347325185466
tokyo,run3,64,30,-30.15237419566425,-38.05106765063046,-15.842021994529789,-0.7510706282180237,0.0015663998342579954,0.0016262289775998554,-15.988687867724344,4.033333333333333,2,6.533333333333333,5.7,8,-4.489871457239979,46.17500978037426
tokyo,run3,65,30,-29.09596175638966,-29.766851441007248,-25.60862349917859,-0.6229290497425339,0.001437221067945131,0.0015008185816154567,-18.474416611834815,3.0,3,5.066666666666666,8.4,9,-4.149091610039225,48.83578201966195
tokyo,run3,66,30,-30.62178391148394,-38.08973863946427,-15.091012463899203,-2.0229489193167196,-0.6385306131739131,0.001368121446502361,-15.62428528773362,3.7,0,7.5,5.1,10,-4.904242802985254,40.44764957485748
tokyo,run3,67,30,-19.248919617731076,-38.12317846227206,-4.136774946090209,-0.64107057607224,0.0011611366048884652,0.0012299650190138566,-6.827120750437405,9.0,9,17.0,0.0,0,-5.24090141421807,38.46185458612366
tokyo,run3,68,30,-13.156932927762936,-13.176868850701709,-4.340335829878638,-0.6438999739413129,0.0010128770754846078,0.001086132754634654,-5.450878840294864,9.0,9,17.0,0.0,0,-5.450878840294864,37.40951880322526
tokyo,run3,69,30,-13.198381793353104,-13.218601778378282,-4.306313008049079,-0.6404802044371479,0.0008568941079837357,0.0009334001754276318,-5.459396217984134,9.0,9,17.0,0.0,0,-5.459396217984134,37.583984384716295
tokyo,run3,70,30,-13.240419003646112,-13.260924441045583,-4.272504657632462,-0.637109530484149,0.000694186127367607,0.0007739534634209431,-5.468239658820577,9.0,9,17.0,0.0,0,-5.468239658820577,37.758468859261605
tokyo,run3,71,30,-13.283049777719445,-13.303844425573692,-4.238909233191693,-0.633788193865455,0.0005246924708701832,0.000607749017874507,-5.477409334704986,9.0,9,17.0,0.0,0,-5.477409334704986,37.93297192457867
tokyo,run3,72,30,-13.462442647150734,-15.365491923440997,-4.239844829975949,-0.6314353626975763,0.00034348598753590156,0.0004347295922110134,-5.891938202894365,9.9,9,17.0,0.0,0,-5.5609105349101755,37.93025453258719
tokyo,run3,73,30,-24.931833709361307,-38.798010529300626,-11.033160388975846,-1.6367720911110026,-0.6191315541592645,0.00024070479389997403,-12.719272018284887,6.3,1,10.866666666666667,3.533333333333333,9,-6.118329079451585,36.97502669955242
tokyo,run3,74,30,-33.21611652602794,-38.43245206437923,-20.02421315649394,-1.3018733524486579,-0.6319755614947817,-0.5960901273804531,-17.974498477394977,5.533333333333333,2,7.566666666666666,7.466666666666667,10,-5.891788133242986,39.00996427386191
tokyo,run3,75,30,-33.25087823466172,-35.73536569077649,-21.317481579369048,-1.199729586517917,-0.595806024455086,-0.5955575428184283,-18.053787394903836,6.0,6,8.0,7.433333333333334,8,-6.521068905663606,36.39306750178092
tokyo,run3,76,30,-35.59207130499419,-39.03429463835509,-18.584324956637783,-1.8737549502947615,-1.3691800082093766,-0.0005335509370061353,-18.282577334422957,5.9,0,8.266666666666667,6.366666666666666,13,-5.845281443179697,41.4038970668355
tokyo,run3,77,30,-34.66901605551243,-39.06705620669865,-26.165770805711063,-11.027356851502821,-7.823608161859426,-1.1245284680931418,-24.19329153281364,0.6,0,2.2,8.733333333333333,12,-7.238301658996363,33.24199636107938
tokyo,run3,78,30,-35.12869299100575,-38.59923286244377,-15.3013829050293,-3.157443493002526,-0.8051530289748106,-0.7330740701671373,-17.067359896483325,3.6333333333333333,1,8.566666666666666,4.6,9,-6.565477963486842,35.70521033281186
tokyo,run3,79,30,-35.82206185757896,-38.45656311303878,-9.61864509681497,-2.6098609898758878,-0.7308093038817969,-0.7286942565667774,-15.123354346519038,4.0,4,9.9,3.6,5,-6.170090877388694,36.023242311904106
tokyo,run3,80,30,-30.460723178951614,-38.67282708642465,-10.968986137029406,-2.009428903621096,-0.19520404965762636,-0.0013568122858163604,-14.322605301886826,4.7,4,9.6,4.4,6,-6.194465210124442,39.57455463718793
tokyo,run3,81,30,-31.399036989519843,-38.09372943250783,-13.308278347388958,-2.0974810632431398,-0.02560572019546572,-0.0015384373306040022,-15.434894195663444,4.866666666666666,3,9.0,5.5,7,-6.214159415146056,38.21060462281517
tokyo,run3,82,30,-24.67677157865245,-33.57803963027715,-7.320804494309227,-1.3274506179886065,-0.0019238579346455595,-0.0017891724114199742,-11.143236387492577,6.866666666666666,5,13.0,2.8,6,-6.2908678316057145,38.24875345238743
tokyo,run3,83,30,-15.901480964117756,-39.12471757581688,-5.086085753594807,-1.4512855981416493,-0.8355412956763448,-0.0020694499628933615,-7.79775666648625,9.6,0,16.066666666666666,0.6,14,-6.422509630913127,38.45083704024223
tokyo,run3,84,30,-27.919016488977885,-40.232059846790214,-3.8552220075176296,-0.6350195029827522,-0.0025004151789398982,-0.002356972136827844,-10.438517390531336,7.533333333333333,3,11.133333333333333,0.9,3,-5.211889876461872,45.29987426151252
tokyo,run3,85,30,-28.32744619468518,-39.115660502007806,-5.538244998852296,-0.5817476259626432,-0.0027942031108034874,-0.002652294742870519,-10.802914184050081,8.033333333333333,6,10.333333333333334,1.8333333333333333,6,-4.208151415428954,48.964886681595395
tokyo,run3,86,30,-21.39534721462501,-35.352417629283025,-2.3846779145841865,-0.5847804241127245,-0.022869343509240504,-0.0029465202848377604,-7.785187308026132,8.133333333333333,4,10.0,1.8,4,-2.778319176158,51.84744944150896
tokyo,run3,87,30,-22.563115921650088,-31.133340732763603,-2.374266353912858,-0.5876215690902342,-0.023164580123729062,-0.00324990100062663,-7.010902459359452,8.733333333333333,3,11.5,0.7,1,-3.6324302371372297,49.535428301470155
tokyo,run3,88,30,-18.767313808727724,-31.141391430935897,-2.3261517863035976,-0.5809602675129554,-0.003680082387142227,-0.0035346306320505534,-6.158627222177903,8.8,5,11.733333333333333,0.6333333333333333,1,-3.3270857380628898,50.015879646181595
tokyo,run3,89,30,-17.637519505084846,-29.24053655040623,-2.2973585106301284,-0.5721849902650707,-0.00398621368741734,-0.003836927873432808,-5.980002582226589,8.666666666666666,5,11.366666666666667,0.7,1,-3.5070845688673993,50.113324203335004
tokyo,run3,90,30,-24.413088364264254,-31.726078341106714,-2.4866698898330033,-0.5877581061044247,-0.004301013960366782,-0.004147168571520479,-7.375226843624012,9.266666666666667,8,12.466666666666667,0.6333333333333333,1,-3.8334107019626695,48.68299407140464
tokyo,run3,91,30,-33.56249318757518,-39.22902241627231,-3.3694805500015277,-0.5926095696404272,-0.004629069121764054,-0.004468826968990459,-12.05147823319146,9.333333333333334,8,12.4,1.4666666666666666,4,-4.791015867756184,46.55759800015442
tokyo,run3,92,30,-33.92356166066806,-37.2103716457347,-2.4072520674253908,-0.5826664487222204,-0.004961843791363741,-0.004800663379717818,-11.144764968018428,10.0,10,11.066666666666666,1.9,2,-3.597126468174047,49.23332028120139
tokyo,run3,93,30,-26.919143203212634,-36.81403925210021,-2.2842396157261953,-0.574580812248093,-0.005302043298843481,-0.005135507788509461,-8.492078982185252,10.133333333333333,8,10.833333333333334,1.7333333333333334,4,-2.8806936355057866,50.42103096369782
tokyo,run3,94,30,-33.30330404662472,-39.88112506105623,-4.292225733780716,-0.5781755994636959,-0.005655797175463449,-0.0054828791077173086,-12.308916425018618,9.2,7,9.966666666666667,2.1333333333333333,5,-3.9982507834706227,49.39382805851522
tokyo,run3,95,30,-34.94414247794257,-35.90861223687933,-4.66567974625186,-0.5807065656751125,-0.00601495491971489,-0.0058414454641699375,-13.620287601639236,8.0,8,8.966666666666667,2.966666666666667,4,-4.359734021232714,47.440942674008994
tokyo,run3,96,29,-31.95982627967741,-38.917572631498324,-5.406508611297965,-0.7606396809380522,-0.02889483155257965,-0.006201704176967931,-12.901016330814837,7.758620689655173,1,8.827586206896552,2.4827586206896552,5,-4.213264483833781,48.69864031705795
tokyo,run3,97,29,-24.76518568743862,-35.91846928065443,-4.511509040250189,-0.6355020606166021,-0.027588655869029557,-0.006579955952158887,-9.659827556838232,9.03448275862069,6,10.89655172413793,1.8275862068965518,6,-3.751749977768073,49.515329753572935
tokyo,run3,98,30,-23.568750288171653,-39.54433701596807,-6.774608743683358,-1.591247994356718,-0.876891530003504,-0.0069606582324526056,-10.48767174595388,9.566666666666666,0,14.0,1.5666666666666667,13,-5.59015621800357,44.29559332518818
tokyo,run3,99,30,-14.289078755318457,-17.97446780972118,-2.8048250692224648,-0.6075123691318296,-0.007544943645972818,-0.007354826561825154,-6.489533957531365,11.0,11,16.0,0.0,0,-5.106388594122844,46.33122021665622
tokyo,run3,100,30,-19.9573717487176,-37.89569656583552,-3.132751594209284,-0.6058819994061538,-0.007944664618135729,-0.007749657647898726,-7.50989805567872,10.4,10,14.7,0.5666666666666667,2,-5.157896356540798,46.18412141981374
tokyo,run3,101,30,-32.05617729343461,-39.536913083126045,-2.9909741877195257,-0.6077024011792492,-0.008348866676526491,-0.008153641118045273,-10.273229932334477,10.8,9,14.066666666666666,0.8333333333333334,3,-5.052652242598756,45.425713320400824
tokyo,run3,102,1,-35.973313972087205,-35.973313972087205,-2.7323006985939147,-0.6051704268323639,-0.008557712534683523,-0.008557712534683523,-10.049900712119955,11.0,11,14.0,0.0,0,-4.786742817383112,46.837729288496305
