epoch,gps_tow,sat_id,system_id,weight,los_gt,los_wls,los_pf,los_pf3d_bvh,residual_truth_ref,residual_wls,residual_pf,residual_pf3d_bvh
2,187763.000000,G06,0,45.250000,True,True,True,True,-62.449736,-28.102142,-30.330732,-20.394888
2,187763.000000,G11,0,49.938000,True,True,True,True,-19.325525,-5.158399,-5.578416,3.698575
2,187763.000000,G13,0,42.875000,True,True,True,True,43.352119,22.445799,31.260076,39.255976
2,187763.000000,G19,0,21.625000,True,True,True,True,-30.926632,-34.351709,-31.383210,-21.431879
2,187763.000000,G20,0,45.813000,True,True,True,True,-0.266324,-3.282141,-6.452945,3.889404
2,187763.000000,G29,0,38.750000,True,True,True,True,41.143746,2.853476,-3.266292,9.023204
2,187763.000000,G30,0,42.500000,True,True,True,True,-5.883530,35.705251,29.768969,40.734990
3,187763.199999,G05,0,43.688000,True,True,True,True,29.289062,-3.801955,-3.066506,5.841892
3,187763.199999,G06,0,45.000000,True,True,True,True,-62.495588,-28.068692,-27.610908,-19.771509
3,187763.199999,G11,0,49.938000,True,True,True,True,-19.356679,-5.233713,-3.931146,3.121987
3,187763.199999,G13,0,42.625000,True,True,True,True,43.229916,22.648794,34.123136,38.717161
3,187763.199999,G19,0,22.438000,True,True,True,True,-30.369913,-33.361957,-27.246055,-19.604572
3,187763.199999,G20,0,45.750000,True,True,True,True,-0.319804,-3.408247,-5.751337,3.300175
3,187763.199999,G29,0,39.000000,True,True,True,True,41.128132,2.905223,-3.272335,9.174251
3,187763.199999,G30,0,42.438000,True,True,True,True,-5.920318,35.730866,32.351851,41.921722
4,187763.399999,G05,0,43.688000,True,True,True,True,35.573500,12.397267,-0.574371,10.159250
4,187763.399999,G06,0,45.063000,True,True,True,True,-56.265023,-24.853852,-23.622356,-13.657111
4,187763.399999,G11,0,50.063000,True,True,True,True,-13.067970,5.129816,-1.185962,7.952256
4,187763.399999,G19,0,21.188000,True,True,True,True,-23.854955,0.563365,-20.038469,-11.646865
4,187763.399999,G20,0,45.625000,True,True,True,True,5.953077,-5.451646,-4.354267,7.263209
4,187763.399999,G29,0,39.125000,True,True,True,True,47.351233,-9.236002,-2.385923,12.851049
4,187763.399999,G30,0,42.625000,True,True,True,True,0.393432,21.576930,35.734599,48.016818
5,187763.600000,G05,0,43.875000,True,True,True,True,31.562544,-2.042105,-5.427030,2.959854
5,187763.600000,G06,0,45.000000,True,True,True,True,-60.227353,-30.261515,-27.223058,-19.126639
5,187763.600000,G07,0,21.125000,True,True,True,True,-21.969905,12.585469,9.342197,25.018202
5,187763.600000,G11,0,50.063000,True,True,True,True,-17.094757,-4.716972,-5.573688,1.363377
5,187763.600000,G13,0,36.438000,True,True,True,True,45.196985,29.935268,35.713848,38.161017
5,187763.600000,G19,0,23.313000,True,True,True,True,-27.599622,-31.222908,-23.629666,-17.042701
5,187763.600000,G20,0,45.688000,True,True,True,True,1.914287,-4.575169,-8.863499,0.488495
5,187763.600000,G29,0,39.313000,True,True,True,True,43.337207,-0.377933,-6.865362,6.150575
5,187763.600000,G30,0,42.188000,True,True,True,True,-3.538447,30.403187,32.528115,43.069465
6,187763.800000,G05,0,43.688000,True,True,True,True,33.286554,0.033055,-5.970652,3.695407
6,187763.800000,G06,0,44.813000,True,True,True,True,-58.466683,-28.789738,-24.846425,-15.766601
6,187763.800000,G07,0,19.938000,False,True,True,True,-20.766200,7.583812,11.928040,27.434842
6,187763.800000,G11,0,49.938000,True,True,True,True,-15.304918,-3.067713,-4.772671,3.695386
6,187763.800000,G13,0,23.313000,True,True,True,True,46.875326,36.950394,35.996362,40.324307
6,187763.800000,G19,0,23.250000,True,True,True,True,-25.397458,-25.702960,-21.016758,-13.608276
6,187763.800000,G20,0,45.625000,True,True,True,True,3.682185,-4.390325,-8.648538,1.928393
6,187763.800000,G29,0,38.875000,True,True,True,True,45.064343,-1.129122,-7.086463,6.399503
6,187763.800000,G30,0,42.188000,True,True,True,True,-1.849143,30.128764,35.388816,46.452421
7,187764.000000,G05,0,43.500000,True,True,True,True,32.799303,-0.430123,-8.097845,1.267993
7,187764.000000,G06,0,44.688000,True,True,True,True,-58.916227,-29.283705,-24.382358,-16.065733
7,187764.000000,G07,0,19.563000,False,True,True,True,-21.318725,8.461626,12.886228,28.101054
7,187764.000000,G11,0,49.875000,True,True,True,True,-15.781525,-3.189574,-5.262984,1.679361
7,187764.000000,G13,0,24.875000,True,True,True,True,47.086301,35.617686,35.086547,39.122340
7,187764.000000,G19,0,21.875000,True,True,True,True,-25.721658,-27.608815,-21.557658,-13.152506
7,187764.000000,G20,0,45.500000,True,True,True,True,3.201694,-4.146754,-9.748003,-0.268620
7,187764.000000,G29,0,39.313000,True,True,True,True,44.577043,-1.073663,-9.276673,4.785459
7,187764.000000,G30,0,42.375000,True,True,True,True,-2.277390,29.964010,36.209764,46.863319
8,187764.199999,G05,0,43.188000,True,True,True,True,33.005402,-0.275018,-6.250973,2.255829
8,187764.199999,G06,0,44.750000,True,True,True,True,-58.781069,-29.479539,-21.490968,-15.291451
8,187764.199999,G07,0,21.875000,False,True,True,False,-20.784952,8.090951,15.579573,28.989789
8,187764.199999,G11,0,49.938000,True,True,True,True,-15.582049,-2.779821,-2.317276,2.756442
8,187764.199999,G13,0,24.063000,True,True,True,True,47.329886,35.910706,37.690645,40.215707
8,187764.199999,G19,0,20.375000,True,True,True,True,-25.444384,-28.144387,-19.343291,-12.410845
8,187764.199999,G20,0,45.375000,True,True,True,True,3.343765,-3.943516,-7.429634,0.683885
8,187764.199999,G29,0,39.250000,True,True,True,True,44.716081,-1.505810,-8.199070,5.467687
8,187764.199999,G30,0,42.063000,True,True,True,True,-2.127202,29.486213,38.916248,47.513765
9,187764.399999,G05,0,43.250000,True,False,True,True,37.657202,-1.131773,-5.781180,3.472554
9,187764.399999,G06,0,44.750000,True,False,True,True,-54.190818,-28.324669,-19.300810,-14.174240
9,187764.399999,G07,0,20.875000,False,False,True,False,-15.790462,28.799788,22.431499,34.560697
9,187764.399999,G09,0,22.313000,False,False,False,False,-67.989362,-31.768951,-49.960785,-32.705201
9,187764.399999,G11,0,49.875000,True,False,True,True,-10.970546,-6.281731,-2.257281,2.819365
9,187764.399999,G13,0,23.375000,True,False,True,True,52.210574,21.901646,36.368035,38.806604
9,187764.399999,G19,0,20.688000,True,False,True,True,-20.187790,-29.553295,-16.350229,-10.638469
9,187764.399999,G20,0,45.500000,True,False,True,True,7.945327,-2.078686,-6.477029,2.061878
9,187764.399999,G29,0,39.063000,True,False,True,True,49.248612,9.259266,-5.035848,9.274973
9,187764.399999,G30,0,42.250000,True,False,True,True,2.416700,37.154499,42.776389,50.010880
10,187764.600000,G05,0,43.125000,True,False,True,True,37.721796,-0.857663,-6.264532,3.298472
10,187764.600000,G06,0,44.875000,True,False,True,True,-54.171474,-28.286246,-17.070413,-14.151620
10,187764.600000,G07,0,21.375000,False,False,True,False,-15.342939,28.363848,26.636515,36.648955
10,187764.600000,G09,0,20.375000,False,False,False,False,-69.472462,-34.599374,-47.563169,-31.584915
10,187764.600000,G11,0,49.875000,True,False,True,True,-10.915785,-5.933551,-1.320389,1.968469
10,187764.600000,G13,0,21.250000,True,False,True,True,52.675602,23.155649,36.269477,38.232941
10,187764.600000,G19,0,20.250000,True,False,True,True,-19.778576,-28.983715,-14.786426,-9.545891
10,187764.600000,G20,0,45.625000,True,False,True,True,7.936998,-2.021876,-5.950538,1.670289
10,187764.600000,G29,0,38.750000,True,False,True,True,49.247472,8.913046,-4.999140,10.328577
10,187764.600000,G30,0,41.813000,True,False,True,True,2.457812,36.894820,45.731853,50.751973
11,187764.800000,G05,0,43.188000,True,False,True,True,37.763643,-0.855024,-7.605449,3.679162
11,187764.800000,G06,0,44.875000,True,False,True,True,-54.186598,-28.175828,-16.584839,-12.653346
11,187764.800000,G07,0,19.938000,False,False,False,False,-15.303622,29.022478,29.196628,39.764524
11,187764.800000,G09,0,20.000000,True,False,False,False,-71.013096,-35.300361,-45.846754,-29.528566
11,187764.800000,G11,0,49.938000,True,False,True,True,-10.890425,-5.873325,-2.409376,2.975291
11,187764.800000,G13,0,20.375000,True,False,True,True,52.897556,22.992608,34.715670,37.970801
11,187764.800000,G19,0,20.688000,True,False,True,True,-18.706474,-28.045510,-13.038479,-7.972567
11,187764.800000,G20,0,45.563000,True,False,True,False,7.957116,-1.873263,-6.893418,2.771047
11,187764.800000,G29,0,38.875000,True,False,True,True,49.198318,9.066212,-5.110413,11.299643
11,187764.800000,G30,0,42.125000,True,False,True,True,2.468750,37.189551,47.184963,52.820136
12,187765.000000,G05,0,43.000000,True,False,True,True,37.091802,-1.127556,-9.372336,0.984068
12,187765.000000,G06,0,44.750000,True,False,True,True,-54.869696,-28.435257,-17.995362,-13.373273
12,187765.000000,G07,0,18.938000,True,False,False,False,-15.063940,30.088266,30.007026,41.014485
12,187765.000000,G09,0,18.625000,True,False,False,False,-73.555377,-36.833481,-47.259225,-30.980327
12,187765.000000,G11,0,49.938000,True,False,True,True,-11.551467,-6.015313,-3.823081,1.193856
12,187765.000000,G13,0,23.125000,True,False,True,True,51.604867,21.687671,31.267444,34.784524
12,187765.000000,G19,0,20.563000,True,False,True,True,-19.638020,-28.990322,-15.740370,-9.410299
12,187765.000000,G20,0,45.438000,True,False,True,False,7.318681,-1.904785,-8.051218,0.765320
12,187765.000000,G29,0,39.063000,True,False,True,True,48.514793,8.914102,-6.357657,9.058652
12,187765.000000,G30,0,42.438000,True,False,True,True,1.775598,37.007069,46.123418,52.612263
13,187765.199999,G05,0,43.313000,True,True,True,True,36.903788,-1.232741,-10.813931,0.647745
13,187765.199999,G06,0,44.688000,True,False,True,True,-55.035489,-28.610220,-18.007828,-12.139378
13,187765.199999,G07,0,19.000000,True,False,False,False,-14.918721,30.759807,32.009119,43.840330
13,187765.199999,G09,0,18.375000,True,False,False,False,-75.423855,-37.865162,-46.602670,-29.904775
13,187765.199999,G11,0,49.875000,True,False,True,False,-11.718530,-6.178834,-5.119494,1.792742
13,187765.199999,G13,0,24.438000,True,True,True,True,51.240595,20.912313,29.234901,33.826729
13,187765.199999,G19,0,20.688000,True,False,True,True,-19.591039,-29.174312,-15.362141,-9.007222
13,187765.199999,G20,0,45.313000,True,True,True,False,7.166193,-1.872520,-9.152622,1.280798
13,187765.199999,G29,0,38.750000,True,True,True,False,48.353118,9.127717,-6.642271,9.214280
13,187765.199999,G30,0,42.563000,True,False,True,True,1.633334,37.005993,46.912879,54.350050
14,187765.399999,G05,0,43.188000,True,True,True,False,37.025607,-1.811251,-12.323226,-0.076943
14,187765.399999,G06,0,44.688000,True,False,True,False,-54.956732,-29.117251,-17.949693,-11.151077
14,187765.399999,G07,0,19.313000,True,False,False,False,-14.756112,33.451710,33.148088,45.657530
14,187765.399999,G09,0,21.188000,True,False,False,False,-77.151751,-35.517563,-47.107330,-29.985256
14,187765.399999,G11,0,49.875000,True,True,True,False,-11.630711,-6.440076,-6.434285,1.752138
14,187765.399999,G13,0,27.750000,True,True,True,False,52.240098,18.342751,28.908142,34.305059
14,187765.399999,G19,0,19.125000,True,False,True,False,-19.132045,-31.599921,-14.372574,-7.793755
14,187765.399999,G20,0,45.250000,True,True,False,False,7.203234,-1.396285,-10.592116,0.934398
14,187765.399999,G29,0,38.750000,True,True,True,False,48.420249,9.866461,-7.443343,8.805122
14,187765.399999,G30,0,42.500000,True,False,True,False,1.661387,37.254160,47.520937,55.720254
15,187765.600000,G05,0,43.125000,True,True,True,False,37.433246,-2.545490,-13.794902,-0.063169
15,187765.600000,G06,0,44.563000,True,False,True,False,-54.589228,-29.276985,-17.415981,-9.524162
15,187765.600000,G07,0,18.813000,True,False,False,False,-13.435904,38.969897,36.417865,48.943597
15,187765.600000,G09,0,28.750000,True,False,False,False,-78.221719,-29.985102,-45.707173,-29.197511
15,187765.600000,G11,0,49.688000,True,True,True,False,-11.259785,-7.270882,-7.340067,2.910246
15,187765.600000,G13,0,36.000000,True,True,True,False,52.406897,13.768785,26.924467,34.048886
15,187765.600000,G19,0,19.500000,True,False,True,False,-17.431394,-32.295990,-12.716735,-5.997957
15,187765.600000,G20,0,45.125000,True,True,False,False,7.583671,-1.008233,-11.490670,1.778338
15,187765.600000,G29,0,39.000000,True,True,True,False,48.809344,11.672305,-7.898142,8.839149
15,187765.600000,G30,0,42.188000,True,False,True,False,2.061193,38.613427,48.910209,57.652028
16,187765.800000,G05,0,42.813000,True,True,True,False,36.561746,-4.607850,-10.399879,-0.776687
16,187765.800000,G06,0,44.500000,True,False,True,False,-55.480800,-24.986025,-10.787349,-8.391498
16,187765.800000,G09,0,30.250000,True,False,False,False,-80.140022,-17.714064,-39.186300,-27.784091
16,187765.800000,G11,0,49.500000,True,False,False,False,-12.146679,-6.253290,-2.445543,3.217890
16,187765.800000,G13,0,40.250000,True,True,True,False,51.416291,8.749236,30.918489,33.049291
16,187765.800000,G19,0,19.813000,True,False,True,False,-17.706519,-31.242734,-5.983068,-5.171353
16,187765.800000,G20,0,44.938000,True,False,False,False,6.708667,0.189119,-7.163272,1.886927
16,187765.800000,G29,0,38.875000,True,True,False,False,47.868801,12.699338,-4.133570,8.471511
16,187765.800000,G30,0,42.188000,True,False,False,False,1.138089,45.491902,56.183246,59.245676
17,187766.000000,G05,0,42.813000,True,True,False,False,36.443845,-4.674625,-14.373666,-1.302394
17,187766.000000,G06,0,44.375000,True,False,False,False,-55.625860,-24.962566,-11.420164,-5.754241
17,187766.000000,G09,0,30.438000,True,False,False,False,-81.144948,-17.865474,-41.056086,-26.241125
17,187766.000000,G11,0,49.438000,True,False,False,False,-12.282557,-6.161557,-4.605043,4.484237
17,187766.000000,G13,0,41.563000,True,True,False,False,51.110354,8.050860,28.059948,33.441659
17,187766.000000,G19,0,19.375000,True,False,False,False,-17.477945,-31.351554,-6.845839,-2.931808
17,187766.000000,G20,0,45.063000,True,False,False,False,6.567436,0.358761,-10.205123,2.330084
17,187766.000000,G29,0,39.063000,True,True,False,False,47.699690,12.741316,-8.286673,7.772127
17,187766.000000,G30,0,42.000000,True,False,False,False,0.960390,45.599775,55.912216,62.229369
18,187766.199999,G05,0,42.563000,True,True,False,False,36.679624,-4.531736,-16.884388,-4.264492
18,187766.199999,G06,0,44.438000,True,False,False,False,-55.439128,-24.781113,-11.703159,-5.275800
18,187766.199999,G09,0,28.625000,True,False,False,False,-82.142326,-19.170301,-41.757300,-27.446055
18,187766.199999,G11,0,49.563000,True,False,False,False,-12.046638,-6.193586,-5.907490,3.377538
18,187766.199999,G13,0,38.688000,True,True,False,False,51.259399,8.481275,25.779471,31.838932
18,187766.199999,G19,0,20.125000,True,False,False,False,-16.937008,-30.262032,-7.484959,-2.595847
18,187766.199999,G20,0,45.188000,True,True,False,False,6.778040,0.254968,-11.934724,0.275281
18,187766.199999,G29,0,38.688000,True,True,False,False,47.956075,12.924813,-10.511700,4.685571
18,187766.199999,G30,0,41.938000,True,False,False,False,1.118883,45.762150,56.062247,63.078376
19,187766.399999,G05,0,42.688000,True,True,False,False,38.300335,-3.875346,-17.100266,-5.095743
19,187766.399999,G06,0,44.563000,True,False,False,False,-53.782732,-24.476669,-9.097556,-3.248943
19,187766.399999,G09,0,26.188000,True,False,False,False,-81.794092,-21.952545,-40.747093,-26.904478
19,187766.399999,G11,0,49.688000,True,True,False,False,-10.410721,-5.756648,-4.345158,4.231132
19,187766.399999,G13,0,24.750000,True,True,False,False,53.081508,10.255504,26.637064,32.117325
19,187766.399999,G19,0,20.125000,True,False,False,False,-14.189573,-28.093635,-4.812263,-0.313322
19,187766.399999,G20,0,45.313000,True,True,False,False,8.416731,0.466041,-11.122686,0.404811
19,187766.399999,G29,0,38.313000,True,True,False,False,49.516384,12.946576,-11.022508,3.657595
19,187766.399999,G30,0,41.875000,True,False,False,False,2.730890,45.648597,58.896963,65.385984
20,187766.600000,G05,0,42.563000,True,True,False,False,31.236049,-1.732284,-20.960404,-9.014496
20,187766.600000,G06,0,44.688000,True,True,False,False,-60.819678,-28.456021,-11.795632,-5.109031
20,187766.600000,G11,0,49.688000,True,True,False,False,-17.467257,-2.863407,-7.618908,1.952672
20,187766.600000,G13,0,26.063000,True,True,False,False,46.454492,29.276896,24.661151,30.543349
20,187766.600000,G19,0,21.188000,True,True,False,False,-21.817230,-26.380623,-7.613276,-3.274124
20,187766.600000,G20,0,45.438000,True,True,False,False,1.310962,-2.615791,-15.047032,-3.007149
20,187766.600000,G29,0,38.438000,True,True,False,False,42.399614,0.461062,-15.516985,-1.556018
20,187766.600000,G30,0,42.000000,True,True,False,False,-4.320974,32.968899,56.013320,63.138485
21,187766.800000,G05,0,42.813000,True,True,False,False,36.265855,-4.221644,-19.482844,-8.536257
21,187766.800000,G06,0,44.750000,True,False,False,False,-55.760010,-24.802758,-7.345445,-1.456201
21,187766.800000,G09,0,21.375000,True,False,False,False,-85.946685,-24.666132,-43.427872,-31.296473
21,187766.800000,G11,0,49.750000,True,True,False,False,-12.409714,-6.331287,-4.435157,4.276859
21,187766.800000,G13,0,30.875000,True,True,False,False,52.623037,11.783484,28.413711,33.737527
21,187766.800000,G19,0,21.750000,True,False,False,False,-17.267566,-28.927331,-4.325842,-0.642225
21,187766.800000,G20,0,45.625000,True,True,False,False,6.383089,-0.139859,-12.643359,-1.642254
21,187766.800000,G29,0,38.438000,True,True,False,False,47.423506,12.600227,-14.233402,-1.516378
21,187766.800000,G30,0,42.313000,True,False,False,False,0.799855,45.383043,60.832741,67.054243
22,187767.000000,G05,0,42.813000,True,True,False,True,30.390928,-2.686651,-23.671894,-13.211038
22,187767.000000,G06,0,44.688000,True,True,False,False,-61.564493,-28.795173,-10.120997,-2.870186
22,187767.000000,G11,0,49.750000,True,True,False,False,-18.295174,-3.608409,-7.660988,1.637496
22,187767.000000,G13,0,29.875000,True,True,False,True,47.641972,27.682213,26.469579,31.922688
22,187767.000000,G19,0,20.750000,True,True,False,False,-23.470761,-29.369530,-7.611318,-3.067821
22,187767.000000,G20,0,45.375000,True,True,False,True,0.574387,-2.455731,-16.498108,-5.385205
22,187767.000000,G29,0,38.813000,True,True,False,True,41.496771,1.154171,-19.242555,-7.090631
22,187767.000000,G30,0,42.438000,True,True,False,False,-5.012264,33.705269,57.824856,65.624085
23,187767.199999,G05,0,43.000000,True,True,False,True,30.545443,-2.407532,-24.278077,-15.224744
23,187767.199999,G06,0,44.813000,True,True,False,False,-61.354224,-28.857326,-8.420008,-2.094037
23,187767.199999,G11,0,49.750000,True,True,False,False,-18.148126,-3.151801,-7.136405,0.927998
23,187767.199999,G13,0,27.688000,True,True,False,True,47.942926,28.600550,27.762478,31.749712
23,187767.199999,G19,0,19.250000,True,True,False,False,-23.481917,-29.821318,-5.846183,-2.324169
23,187767.199999,G20,0,45.438000,True,True,False,True,0.758684,-2.214777,-16.770328,-6.905559
23,187767.199999,G29,0,39.125000,True,True,False,True,41.695930,0.724691,-20.307952,-9.353592
23,187767.199999,G30,0,42.375000,True,True,False,False,-4.775484,33.226176,59.575427,66.627429
24,187767.399999,G05,0,42.688000,True,True,True,True,30.396353,-2.600709,-25.050681,-15.788942
24,187767.399999,G06,0,44.375000,True,True,False,False,-61.545939,-28.988113,-7.490935,0.287902
24,187767.399999,G11,0,49.563000,True,True,False,False,-18.257772,-3.202995,-6.998297,2.069616
24,187767.399999,G13,0,28.563000,True,True,True,True,47.804554,27.789739,28.614113,33.389263
24,187767.399999,G19,0,18.813000,True,True,False,False,-23.758297,-30.545112,-4.603792,0.019402
24,187767.399999,G20,0,45.063000,True,True,True,True,0.584749,-2.161389,-17.420044,-6.951491
24,187767.399999,G29,0,38.563000,True,True,True,True,41.526396,0.842499,-21.627148,-10.684525
24,187767.399999,G30,0,42.063000,True,True,False,False,-4.939213,33.328885,60.473591,69.036561
25,187767.600000,G05,0,42.438000,True,True,True,True,27.705672,-4.726238,-26.757979,-17.316604
25,187767.600000,G06,0,44.750000,True,True,False,False,-64.266413,-34.967373,-8.518836,0.865903
25,187767.600000,G11,0,49.625000,True,True,True,False,-20.938813,3.873248,-8.276620,1.582807
25,187767.600000,G13,0,37.125000,True,True,True,True,44.516706,9.408965,28.066349,32.685783
25,187767.600000,G20,0,45.125000,True,True,True,True,-2.089329,6.184791,-19.360288,-8.127463
25,187767.600000,G29,0,38.750000,True,True,True,True,38.805674,-4.261079,-24.272125,-12.534829
25,187767.600000,G30,0,42.500000,True,True,False,False,-7.597280,26.114646,59.101138,69.798951
26,187767.800000,G05,0,42.750000,True,True,True,True,26.990721,-4.845173,-26.738861,-18.341379
26,187767.800000,G06,0,44.438000,True,True,False,False,-65.011108,-35.109447,-6.378994,2.255606
26,187767.800000,G11,0,49.688000,True,True,True,True,-21.680661,3.815617,-7.270788,1.954623
26,187767.800000,G13,0,41.375000,True,True,True,True,43.382048,8.482458,29.649600,32.874165
26,187767.800000,G20,0,45.250000,True,True,True,True,-2.776595,6.273308,-19.167525,-8.591427
26,187767.800000,G29,0,39.063000,True,True,True,True,38.175696,-4.158442,-24.752836,-14.053820
26,187767.800000,G30,0,42.250000,True,True,False,False,-8.240699,26.162052,61.300050,71.311420
27,187768.000000,G05,0,42.688000,True,True,True,True,32.887198,-5.552901,-26.602477,-17.369368
27,187768.000000,G06,0,44.375000,True,True,False,False,-59.127926,-30.413625,-4.004667,5.546524
27,187768.000000,G09,0,19.500000,True,True,False,False,-95.113633,-28.840649,-56.374349,-39.042627
27,187768.000000,G11,0,49.750000,True,True,True,True,-15.803098,1.182881,-6.160384,4.154863
27,187768.000000,G13,0,43.125000,True,True,True,True,48.821114,-4.173512,30.485440,34.641735
27,187768.000000,G20,0,45.375000,True,True,True,True,3.073246,8.355602,-18.674707,-7.129523
27,187768.000000,G29,0,39.063000,True,True,True,True,43.964462,7.383807,-24.743777,-13.457994
27,187768.000000,G30,0,42.063000,True,True,False,False,-2.410904,38.100108,63.903248,74.719918
28,187768.199999,G05,0,42.625000,True,True,True,True,27.110183,-4.638616,-30.496449,-20.902847
28,187768.199999,G06,0,44.438000,True,True,False,False,-64.928219,-34.993245,-6.292814,3.303234
28,187768.199999,G11,0,49.563000,True,True,True,True,-21.595462,3.820965,-8.920142,1.409783
28,187768.199999,G13,0,42.000000,True,True,True,True,42.631120,8.262742,27.153324,32.456005
28,187768.199999,G20,0,45.313000,True,True,True,True,-2.755055,6.134653,-22.103388,-10.684674
28,187768.199999,G29,0,38.875000,True,True,True,True,38.126925,-4.250749,-29.218959,-17.906441
28,187768.199999,G30,0,42.250000,True,True,False,False,-8.232116,26.120839,61.548578,72.166246
29,187768.399999,G05,0,42.375000,True,True,True,True,30.414145,-3.471352,-28.809036,-21.469996
29,187768.399999,G06,0,44.500000,True,True,False,False,-61.529331,-27.025035,-3.108432,5.114649
29,187768.399999,G11,0,49.563000,True,True,True,True,-18.192386,-6.910535,-6.166480,1.789610
29,187768.399999,G13,0,39.625000,True,True,True,True,45.841299,26.773526,30.273633,33.453282
29,187768.399999,G19,0,21.563000,True,True,True,True,-42.533486,-40.322227,-17.999078,-12.959198
29,187768.399999,G20,0,45.313000,True,True,True,True,0.683768,-5.139415,-20.069298,-10.961673
29,187768.399999,G29,0,38.875000,True,True,True,True,41.692565,3.974904,-28.088353,-18.350546
29,187768.399999,G30,0,41.938000,True,True,False,False,-4.772971,37.654265,64.544648,74.245326
30,187768.600000,G05,0,42.438000,True,True,True,True,30.407774,-3.313230,-29.910856,-22.139853
30,187768.600000,G06,0,44.563000,True,True,False,False,-61.545490,-27.378790,-3.311768,6.654121
30,187768.600000,G11,0,49.688000,True,True,True,True,-18.105210,-6.380361,-6.565507,2.232592
30,187768.600000,G13,0,38.000000,True,True,True,True,46.068911,27.036698,30.871535,34.811563
30,187768.600000,G19,0,20.625000,True,True,True,True,-41.456834,-40.336336,-16.760780,-9.838721
30,187768.600000,G20,0,45.375000,True,True,True,True,0.685384,-4.792223,-21.188432,-11.409072
30,187768.600000,G29,0,39.000000,True,True,True,True,41.652298,3.532115,-30.009459,-19.487028
30,187768.600000,G30,0,42.188000,True,True,False,False,-4.723907,37.023615,64.101154,75.899752
31,187768.800000,G05,0,42.438000,True,True,True,True,30.243589,-3.307202,-30.360339,-23.116064
31,187768.800000,G06,0,44.500000,True,True,False,False,-61.639498,-27.657934,-1.601182,7.498065
31,187768.800000,G11,0,49.688000,True,True,True,True,-18.230218,-5.969564,-5.986308,2.210698
31,187768.800000,G13,0,37.188000,True,True,True,True,46.050102,26.874048,32.199243,35.534349
31,187768.800000,G19,0,19.500000,True,True,True,True,-40.984566,-40.991209,-14.107428,-8.135090
31,187768.800000,G20,0,45.500000,True,True,True,True,0.592814,-4.410334,-21.327583,-12.119300
31,187768.800000,G29,0,39.125000,True,True,True,True,41.603440,3.211720,-30.747070,-20.879025
31,187768.800000,G30,0,42.250000,True,True,False,False,-4.798023,36.513440,65.882615,76.705162
32,187769.000000,G05,0,42.625000,True,True,True,True,27.604137,-4.712542,-30.518106,-23.452663
32,187769.000000,G06,0,44.625000,True,True,False,False,-64.225999,-34.900239,0.063941,8.074138
32,187769.000000,G11,0,49.813000,True,True,True,True,-20.790256,3.914767,-5.247115,2.084024
32,187769.000000,G13,0,36.250000,True,True,True,True,43.876565,9.594134,33.903540,36.861397
32,187769.000000,G20,0,45.438000,True,True,True,True,-2.005326,6.019577,-21.259150,-12.656271
32,187769.000000,G29,0,39.313000,True,True,True,True,39.091916,-4.121799,-31.106549,-21.280859
32,187769.000000,G30,0,42.125000,True,True,False,False,-7.386209,26.208294,67.594269,77.263725
33,187769.199999,G05,0,42.563000,True,True,True,True,27.833403,-4.729457,-31.097960,-24.231874
33,187769.199999,G06,0,44.500000,True,True,False,False,-64.009883,-34.844025,1.582830,9.171826
33,187769.199999,G11,0,49.625000,True,True,True,True,-20.550294,3.921873,-4.795058,2.137906
