city,run,window_index,epoch_count,eff_db_p10_mean,eff_db_p10_min,eff_db_p50_mean,eff_db_p90_mean,eff_db_max_mean,eff_db_max_max,eff_db_mean_mean,usable_count_mean,usable_count_min,marginal_count_mean,nlos_at_high_elev_count_mean,nlos_at_high_elev_count_max,gain_db_mean_mean,elev_deg_p50_mean
tokyo,run1,36,30,-21.896371718442925,-33.455243347141064,-2.2980553861365087,-0.08441804401153087,-0.0044609049398181295,-0.00442489552534119,-7.467319681075382,5.566666666666666,4,8.1,1.4666666666666666,5,-2.3768869656426665,57.597264682485964
tokyo,run1,37,30,-22.969843738696373,-36.854293826590904,-5.1645797851500275,-0.11164062366389514,-0.004435151613795979,-0.004423110431632067,-8.741696483448411,4.966666666666667,4,9.2,2.033333333333333,5,-3.645695262447191,47.54504617393684
tokyo,run1,38,30,-33.00567445064245,-37.860055428487364,-16.008071464696158,-0.15537365808627213,-0.004534053283191239,-0.004466970037829085,-16.032344711226582,5.233333333333333,4,6.533333333333333,4.4,7,-4.067923715555588,48.49087581975746
tokyo,run1,39,30,-31.01645273090931,-32.37916728129067,-21.802235729563463,-0.17710915354267814,-0.004748366046758175,-0.004626945622015869,-16.411124927821913,5.066666666666666,5,6.066666666666666,5.266666666666667,7,-2.8018453185423042,51.57448820293194
tokyo,run1,40,30,-29.52724891190108,-32.831511623481084,-8.827920759465595,-0.13022232046317858,-0.005075547544674682,-0.0048975848911434,-12.598867378037504,4.833333333333333,4,6.7,3.3333333333333335,6,-2.5501198292899545,58.529544308415105
tokyo,run1,41,30,-27.49154916109939,-29.394874977113243,-4.62265064135704,-0.11248844152224052,-0.0055181438818660165,-0.0052873803993014265,-10.61522187553708,4.266666666666667,4,7.266666666666667,3.466666666666667,4,-2.4599188452340486,53.36038765550087
tokyo,run1,42,30,-28.090504757827592,-29.433543887973183,-4.909444916739011,-0.1211691851316564,-0.006069516454911572,-0.005784236111017652,-11.675125595330611,4.0,4,7.0,3.8,4,-2.584216504421522,52.29837691698688
tokyo,run1,43,30,-28.099497670860703,-29.629914315265356,-4.903425039217017,-0.12413099992613279,-0.006733598747683728,-0.006393881943134913,-11.584364733512732,4.0,4,7.0,3.433333333333333,4,-2.758607157755158,53.27091977542048
tokyo,run1,44,30,-29.210194838013926,-35.038564971800795,-6.690623861107413,-0.14974964859776935,-0.007510189994538882,-0.00711611306398104,-13.22282610553397,4.066666666666666,4,7.066666666666666,4.1,5,-2.985341368049232,49.43555327719084
tokyo,run1,45,30,-19.096588512920697,-38.52844059644035,-5.292866765959647,-0.14328777353034156,-0.008398057510680351,-0.007951700761824599,-8.495291957936386,6.333333333333333,3,10.033333333333333,1.7333333333333334,6,-3.5799850426294717,48.3144684666124
tokyo,run1,46,30,-9.644087366831675,-22.389917920947315,-2.3214311012256093,-0.14951533121739893,-0.009396744315795276,-0.00889468739350507,-4.32012136246035,8.0,8,12.0,0.5666666666666667,2,-3.256629298968286,49.9599010958672
tokyo,run1,47,30,-14.163019592609462,-33.13010026474547,-2.754425761291506,-0.14846478793846113,-0.010506809179204485,-0.0099526694815667,-5.523757833849908,7.2,4,11.033333333333333,1.1333333333333333,4,-3.085489470949192,51.572847228813224
tokyo,run1,48,30,-27.292407987011327,-37.08571236455528,-4.768768742275873,-0.1744927438398634,-0.011719126020758903,-0.01111343103902796,-11.49925505711633,5.4,4,8.066666666666666,3.6333333333333333,5,-2.8028126106738833,55.60926310591804
tokyo,run1,49,30,-30.85023662211275,-38.23700747237855,-4.986828020902254,-0.1620384131213835,-0.013042268621168132,-0.012385995124869317,-11.897642893216682,6.466666666666667,6,8.866666666666667,2.5,5,-3.560281180854971,50.13846843013673
tokyo,run1,50,30,-32.99546050753543,-39.70613672889624,-1.9190270071834585,-0.16480989335080348,-0.014468442859127083,-0.013756580364785389,-10.310812350943161,7.533333333333333,6,8.666666666666666,1.8666666666666667,5,-3.373249913380723,57.24205066449699
tokyo,run1,51,30,-30.150055416216638,-38.87294934501716,-1.441982216140109,-0.1707423866525212,-0.016021838730703505,-0.015252246187865089,-8.947227443878177,8.0,8,9.0,1.4333333333333333,2,-3.0451295417802755,58.92957463271603
tokyo,run1,52,30,-28.730608488772468,-37.61017126968375,-1.566966807564709,-0.1720623648507574,-0.0176857929569531,-0.016863542551335726,-8.873202323634997,7.5,7,9.0,1.7,3,-3.0157819662146412,59.123015585820745
tokyo,run1,53,30,-28.53606075745285,-31.419027961932404,-2.927449470569266,-0.15905567078588426,-0.01946318023412292,-0.01858357967425846,-10.667444232147274,5.166666666666667,4,6.833333333333333,2.7,5,-2.3639259911290336,63.79549419299213
tokyo,run1,54,30,-26.54726118470472,-30.888849287799072,-5.24439288145371,-0.14688463805203997,-0.021356128435667407,-0.020424059868903582,-11.063277646171663,4.333333333333333,4,5.833333333333333,3.3333333333333335,5,-1.7958714412654584,69.20958589196478
tokyo,run1,55,30,-29.1813181923431,-33.05134088098982,-11.51176849580584,-0.16425960249523097,-0.023353056392511378,-0.022369485487828328,-13.916420400941622,4.333333333333333,3,5.9,4.566666666666666,6,-2.2519205489417686,62.66493751776474
tokyo,run1,56,30,-30.00984686444931,-34.464981778280446,-14.745592220698983,-0.15268385148152455,-0.025478274841661826,-0.024429613863437314,-14.982480109167547,4.433333333333334,3,4.966666666666667,4.133333333333334,7,-2.500607814795253,64.97509010093513
tokyo,run1,57,30,-22.438447512529017,-33.58489173426449,-1.9781962254429455,-0.14752189448864195,-0.02772392594359021,-0.02661777129318485,-7.523511603616019,5.866666666666666,5,7.966666666666667,1.2333333333333334,3,-2.356965187069603,63.820770389064684
tokyo,run1,58,30,-21.97732731912135,-32.55482497813195,-1.6157166636030216,-0.14695120376240878,-0.03008428205543699,-0.028926078650389354,-7.8691670426744,5.966666666666667,5,6.833333333333333,1.8333333333333333,4,-1.5749751234824805,70.10227735757492
tokyo,run1,59,28,-24.27248734022513,-31.960726125512704,-2.048352689175152,-0.1711337408778479,-0.03243981526545381,-0.031333360322088354,-8.1112643856442,7.214285714285714,6,9.214285714285714,2.25,5,-2.344967190775575,56.9623658572208
tokyo,run1,60,14,-23.180612827893235,-30.322923271294385,-4.032501420139409,-0.14514469494665208,-0.035610720020590306,-0.03389372661565171,-9.635362467798592,5.785714285714286,4,6.142857142857143,3.2857142857142856,6,-1.6537607361968603,65.84911510316151
tokyo,run1,61,30,-28.107767561108915,-30.50211460753308,-2.113639666088418,-0.16664677402773584,-0.03765187801803629,-0.03635591255977146,-8.671983244286833,7.166666666666667,6,8.533333333333333,2.6333333333333333,4,-2.4539420262456173,56.985944050100265
tokyo,run1,62,30,-29.98489623673571,-30.538594356728364,-2.122300549557793,-0.17485438740891854,-0.04041076452418384,-0.039058754243884344,-9.972295555524827,8.0,8,9.0,3.3333333333333335,4,-2.601541309770581,53.50394423867863
tokyo,run1,63,30,-27.91289175776166,-30.43632113617435,-1.656340966608859,-0.1676976554627641,-0.043278646590447674,-0.04187459654213391,-8.436489907867006,8.0,8,9.0,2.533333333333333,4,-2.3621892085663077,58.26983630300562
tokyo,run1,64,30,-21.98143412459067,-33.989385706966736,-2.3147564319939837,-0.16831603819404387,-0.04624666716312222,-0.04479693784475963,-7.5439537378798285,7.666666666666667,6,9.933333333333334,1.9333333333333333,4,-2.5388847328108235,54.99277587881025
tokyo,run1,65,30,-30.889388614594335,-33.70227377318898,-13.224608717614727,-0.17696581951528864,-0.04931692885808216,-0.047815454409483024,-13.313728769412561,6.566666666666666,5,8.533333333333333,3.566666666666667,7,-3.2317690624528543,48.78292250289599
tokyo,run1,66,30,-33.028257455090376,-33.71143405413682,-26.136070835548658,-0.18176580724103708,-0.052502129182695784,-0.050942319500540616,-17.889326802525787,6.0,6,7.0,5.5,6,-3.5520970388254374,47.95575132768104
tokyo,run1,67,30,-32.20959581899279,-33.178282346522735,-25.72949022231221,-0.17464105699231164,-0.0557995569547787,-0.05418801184411755,-16.851737027442184,6.0,6,7.0,5.933333333333334,6,-3.181598138553295,48.851889957998225
tokyo,run1,68,30,-32.54312588645976,-33.419920241121744,-20.929051587908596,-0.17110681972834776,-0.05920255508106968,-0.057540622909801775,-16.40648256405885,6.033333333333333,5,7.133333333333334,5.2,7,-3.2100607260928937,49.5045963444062
tokyo,run1,69,30,-26.024025080506792,-33.584088099219315,-5.202637708346876,-0.1543379344675247,-0.06269846902389335,-0.060994621012727804,-9.772487734476961,6.3,5,7.766666666666667,2.6,5,-2.253018777508004,60.61441461657051
tokyo,run1,70,30,-27.350278618499388,-32.08643089018456,-13.461325138086588,-0.16171123735972195,-0.06627636507305086,-0.06453351572284924,-12.727917474100593,6.166666666666667,4,8.066666666666666,3.7,8,-2.841862556795676,51.41478912714736
tokyo,run1,71,30,-28.932346571883553,-33.95507408147841,-2.529997553223532,-0.15984438688284203,-0.06995953068660314,-0.06815638954096916,-9.644804286721554,7.466666666666667,6,9.933333333333334,2.1333333333333333,4,-3.013070007928452,53.97670529135579
tokyo,run1,72,30,-28.453790872033338,-33.419327246900124,-3.596017437150583,-0.16207514784763272,-0.07650756624987455,-0.07191780625512806,-9.925041999128977,8.1,7,11.6,1.5,4,-3.603817676066419,48.59872275768069
tokyo,run1,73,30,-22.99905964582249,-32.84948955740641,-4.747166156598059,-0.16098299463797153,-0.07776693934632435,-0.075825049772837,-9.068432808972068,7.5,6,10.7,1.6666666666666667,5,-3.4017929401263163,53.39105940099603
tokyo,run1,74,30,-28.67256987100607,-33.93890022030471,-2.217130658736376,-0.15259808878954756,-0.0818471618795003,-0.07985824898774828,-8.770840252536027,8.2,7,9.966666666666667,1.3333333333333333,4,-2.8892079959037704,55.452327375343096
tokyo,run1,75,30,-21.73611220125338,-31.711612258353515,-3.13519516120514,-0.14939702419188894,-0.08600745138012648,-0.08398424374295195,-7.546346285408289,8.1,7,12.266666666666667,1.2666666666666666,3,-3.4762801179156506,49.7870306908266
tokyo,run1,76,30,-11.218930905498533,-23.512867096599514,-2.922318863603897,-0.14845982863479398,-0.09023964273826894,-0.08819105804153499,-5.045056543594822,8.966666666666667,8,15.6,0.0,0,-4.204302186296347,45.74791359087984
tokyo,run1,77,30,-16.73230478162718,-32.73684401395904,-3.3951771204388606,-0.1474646464928284,-0.09452644396035313,-0.09242784896453403,-6.114400364618122,8.766666666666667,8,16.066666666666666,0.13333333333333333,1,-4.4882967067807185,43.181799115839816
tokyo,run1,78,30,-25.70459400518246,-35.91189418582602,-3.7162090700860015,-0.14585563898572787,-0.09899393363205893,-0.0968106113520924,-9.11574752599418,8.866666666666667,8,14.666666666666666,0.6,2,-4.353263292534715,43.221308686047806
tokyo,run1,79,20,-7.56793057807416,-7.641167041600911,-3.1846073392454324,-0.14344328061502243,-0.10279420236086803,-0.10134109383000497,-3.763525283198401,9.0,9,17.9,0.0,0,-3.763525283198401,43.89330772348239
