city,run,window_index,epoch_count,eff_db_p10_mean,eff_db_p10_min,eff_db_p50_mean,eff_db_p90_mean,eff_db_max_mean,eff_db_max_max,eff_db_mean_mean,usable_count_mean,usable_count_min,marginal_count_mean,nlos_at_high_elev_count_mean,nlos_at_high_elev_count_max,gain_db_mean_mean,elev_deg_p50_mean
nagoya,run3,17,30,-15.435499135683465,-26.545860319833146,-2.4650318076406945,-1.1018345495752555,-0.9816811908646842,-0.9755416890903776,-6.506701759928329,8.466666666666667,7,11.066666666666666,0.26666666666666666,1,-6.073639111792151,48.93624568631885
nagoya,run3,18,30,-17.88439994542825,-32.315251241651275,-2.1289699311956984,-1.0596859842525896,-0.9690053211626741,-0.9629161945219769,-6.445773225710253,8.666666666666666,7,10.5,0.06666666666666667,1,-5.468953748890777,51.57504409743776
nagoya,run3,19,30,-6.812787484232785,-23.268529867542078,-2.087350601288949,-1.0527088140252832,-0.9564251962793294,-0.9503778586551297,-4.785407545569312,9.0,9,11.566666666666666,0.0,0,-4.725883736045502,51.84396513720663
nagoya,run3,20,30,-18.186595141941133,-30.244900442682177,-2.313750075650027,-1.0433333033727423,-0.9439873892149648,-0.9380638630296816,-6.686774533777577,8.3,6,10.433333333333334,0.26666666666666666,2,-5.123636283139326,50.542544957189286
nagoya,run3,21,30,-20.652229456013,-34.66039679130269,-2.279380962603439,-1.0363343893280714,-0.9317777522973738,-0.9259082863052064,-6.917072615772779,8.4,7,10.166666666666666,0.13333333333333333,1,-5.515612964313127,50.356147994885255
nagoya,run3,22,30,-17.870570217125287,-29.703652350103305,-2.1010444187042845,-1.0231989487505924,-0.9196553380919639,-0.913830564104809,-6.1795652534465795,9.0,9,10.866666666666667,0.4666666666666667,1,-4.672391871273197,51.72006713580365
nagoya,run3,23,30,-16.44324918844828,-29.691631340183257,-2.0483660504714654,-1.0071861988310966,-0.907656969938944,-0.9019063890231225,-6.078243048456242,9.0,9,10.233333333333333,0.4666666666666667,1,-4.704200424413617,52.1715898384244
nagoya,run3,24,30,-16.77166965024549,-29.690604087635204,-2.255626440810947,-1.0060115156971858,-0.8958197349661225,-0.8901503690285811,-6.257121406994214,8.466666666666667,7,10.166666666666666,0.4666666666666667,1,-5.124337524210332,50.50373467505115
nagoya,run3,25,30,-25.225124344025044,-31.69524954125934,-2.76184783094916,-1.042227789106483,-0.8841085000070379,-0.8784617125700305,-8.62683086557069,7.5,4,9.366666666666667,1.3333333333333333,3,-4.938995552735378,51.036903967443614
nagoya,run3,26,30,-23.10533227357805,-36.53075316680751,-2.876437323450639,-1.0458447964788282,-0.8724745012792234,-0.8669090680812169,-8.620948529172365,6.866666666666666,4,8.5,0.4,2,-6.10956639279023,49.97123406529604
nagoya,run3,27,30,-28.913943673825607,-33.202543613142346,-3.037339758880177,-1.1691361101046025,-0.8638721084718151,-0.8555645495425164,-10.272520945524,7.666666666666667,6,9.966666666666667,1.5,2,-5.891127624792445,48.026966052075565
nagoya,run3,28,30,-15.77547417324959,-27.28191435654114,-2.5220249709616476,-0.9998752736509726,-0.8496954901988343,-0.8442092421009837,-6.345610364670832,7.933333333333334,6,10.4,0.06666666666666667,2,-6.058877081614019,48.85260487834968
nagoya,run3,29,30,-15.218847815254918,-27.10585775674603,-2.6521882301769817,-1.0213660443082617,-0.8442655057950955,-0.8338316518493856,-6.149826893198777,8.166666666666666,6,11.533333333333333,0.1,2,-5.79814038526227,48.08575064746826
nagoya,run3,30,30,-20.412465209782813,-29.96873883193606,-3.3566143932160655,-1.0517010595712832,-0.8449047712153315,-0.8222227267076285,-7.849224907744905,6.566666666666666,5,9.466666666666667,1.1,4,-5.63894907246907,47.84674297955348
nagoya,run3,31,30,-22.747489349456362,-28.910321922235735,-3.9879299654966873,-1.0576727690708785,-0.8166814030848025,-0.8115219740774045,-8.71358737639102,7.0,7,9.9,1.0333333333333334,2,-7.053865154168798,44.5535915153263
nagoya,run3,32,30,-23.442948339791183,-28.915508632218746,-3.6449552991375587,-1.0367561847436895,-0.809015186241919,-0.8013020078443547,-8.712342621826457,6.966666666666667,6,9.5,1.0,2,-7.059068812302647,45.26769601802265
nagoya,run3,33,30,-13.762086448167624,-16.115755227013178,-2.7790221565404303,-1.0339421365602932,-0.7955581575654587,-0.7905795977262842,-6.1983334576864415,8.5,5,12.333333333333334,0.0,0,-6.1983334576864415,46.790486587750664
nagoya,run3,34,21,-11.047993284623617,-15.230648801402953,-2.5633826759716407,-0.9995044151394791,-0.7868374939537865,-0.7834288976186996,-5.093491899012616,8.857142857142858,7,12.80952380952381,0.0,0,-5.093491899012616,48.08603067781478
