sat_count,los_count,nlos_count,utd_candidate_sat_count,utd_candidate_nlos_sat_count,utd_candidate_count_total,utd_candidate_count_nlos,utd_min_excess_path_m,utd_min_edge_distance_m,utd_min_fresnel_v,utd_score_sum,utd_score_nlos_sum,city,run,epoch,gps_tow,utd_edge_count_total,utd_edge_boundary_count
20,20,0,20,0,95,0,1.0663324408233166,4.906052741936739,4.626374519176155,13.213768272837052,0.0,tokyo,run1,2040,187878.0,50000,11
19,19,0,19,0,93,0,0.9439427964389324,4.61414460418125,4.36403074821399,10.315870749104299,0.0,tokyo,run1,2100,187890.0,50000,11
21,20,1,6,1,62,43,0.00010721758008003235,0.21306491902799124,0.04747344279158649,13.140280261982367,11.283163719424408,tokyo,run1,2160,187902.0,50000,11
16,16,0,10,0,62,0,0.12775935232639313,3.1643241864485785,1.637421481868779,7.342363736189843,0.0,tokyo,run1,2220,187914.0,50000,11
16,16,0,10,0,80,0,1.8393488740548491,11.92973235704599,6.146040339940948,9.230466240523942,0.0,tokyo,run1,2280,187926.0,50000,11
18,17,1,14,1,150,54,0.5522509478032589,8.472508228543253,3.3998944949432337,19.89777555295994,9.318978202281702,tokyo,run1,2340,187938.0,50000,11
18,17,1,14,1,154,54,0.5372925065457821,8.3909565970475,3.3537810434712827,18.733522025395853,9.401485680111355,tokyo,run1,2400,187950.0,50000,11
20,19,1,16,1,175,55,0.4484623968601227,6.159346698298244,3.062194148243822,22.893245557033488,9.552821512366748,tokyo,run1,2460,187962.0,50000,11
16,15,1,15,1,282,35,0.46186619997024536,5.306849235706763,3.1082381683023415,36.051434931292505,6.928357691216542,tokyo,run1,2520,187974.0,50000,11
19,19,0,19,0,161,0,1.282182540744543,6.858223956371982,5.1030824835098745,15.883442445263976,0.0,tokyo,run1,2580,187986.0,50000,11
13,13,0,10,0,130,0,0.7118914276361465,9.275105600127716,3.865125431696656,14.365110330819308,0.0,tokyo,run1,2640,187998.0,50000,11
16,11,5,16,5,165,100,0.0005004070699214935,0.3318784100281544,0.1025601426750415,45.75762471519931,32.2756070343786,tokyo,run1,2700,188010.0,50000,11
12,11,1,9,1,90,18,0.007782917469739914,1.0731433153698908,0.40446178792314236,19.081144741186012,5.385261018278483,tokyo,run1,2760,188022.0,50000,11
7,7,0,7,0,153,0,0.6612988710403442,9.324414769375265,3.7190091256443107,17.928533225267355,0.0,tokyo,run1,2820,188034.20000004768,50000,11
7,7,0,7,0,161,0,0.13385697454214096,4.467233556160086,1.6766539954181734,23.487546772523626,0.0,tokyo,run1,2880,188046.20000004768,50000,11
10,10,0,10,0,328,0,0.0442378893494606,2.4883213982696244,0.9641539913820547,62.73829943745008,0.0,tokyo,run1,2940,188058.199999094,50000,11
10,10,0,10,0,370,0,0.0026417411863803864,0.37291616904485636,0.23564157849802617,89.26327827304647,0.0,tokyo,run1,3000,188070.199999094,50000,11
15,13,2,15,2,611,112,9.738653898239136e-05,0.11172570257628595,0.04524519770627659,149.39326851161348,36.895354174242,tokyo,run1,3060,188082.20000004768,50000,11
13,13,0,13,0,480,0,0.013696201145648956,0.849178932138529,0.5364897097801086,107.4450803836647,0.0,tokyo,run1,3120,188094.20000004768,50000,11
15,14,1,15,1,579,59,4.172325134277344e-07,0.007364399865301099,0.0029823154224734904,135.39247191640334,21.687439222589845,tokyo,run1,3180,188106.20000004768,50000,11
11,8,3,11,3,377,138,9.002536535263062e-05,0.11725938484392684,0.04350198221942555,87.05875223636853,46.64811478184183,tokyo,run1,3240,188118.199999094,50000,11
10,9,1,8,1,117,23,0.036333177238702774,3.017704212928652,0.8738523397725471,25.789277098802934,7.92022539286447,tokyo,run1,3300,188130.199999094,50000,11
10,9,1,4,1,59,10,0.009389176964759827,1.6384758426866335,0.44424696033722944,17.420247453176504,2.56045962277088,tokyo,run1,3360,188142.20000004768,50000,11
11,10,1,2,1,33,20,0.06041029840707779,3.6796161690946945,1.126716830723779,6.802997468176816,4.824566855612855,tokyo,run1,3420,188154.20000004768,50000,11
10,7,3,10,3,174,110,0.0020041093230247498,0.5816117798016063,0.20524626487420095,50.98994855822859,37.692467819941015,tokyo,run1,3480,188167.20000004768,50000,11
9,7,2,9,2,115,45,0.00016796216368675232,0.1899036774935262,0.05941830570383639,29.353520993092413,16.91337737842578,tokyo,run1,3540,188179.199999094,50000,11
8,6,2,8,2,109,45,0.0005582422018051147,0.34622659231452774,0.10832520625935847,28.958320951644637,16.90556808687441,tokyo,run1,3600,188191.199999094,50000,11
8,7,1,8,1,88,18,0.0008276253938674927,0.5019656874630924,0.13189679204051485,19.25890777886921,6.937661511279805,tokyo,run1,3660,188203.20000004768,50000,11
6,6,0,6,0,63,0,0.025164462625980377,2.2536861992045067,0.7272514040589145,11.860322805964795,0.0,tokyo,run1,3720,188215.20000004768,50000,11
7,6,1,7,1,112,49,0.0005082301795482635,0.38377597697217186,0.10335884864080087,30.57552908661577,18.77433352870044,tokyo,run1,3780,188227.20000004768,50000,11
9,6,3,9,3,168,105,0.00019938498735427856,0.24023760497988306,0.06473893242578825,50.84468508056884,39.10370440576246,tokyo,run1,3840,188239.199999094,50000,11
7,5,2,7,2,82,44,0.00024096667766571045,0.27046483874618266,0.07117019070597115,24.653482287125694,16.056218191390975,tokyo,run1,3900,188251.199999094,50000,11
5,4,1,5,1,32,15,0.0031370818614959717,0.753891782375989,0.2567895617841896,8.618502054501793,6.341442406922126,tokyo,run1,3960,188263.79999899864,50000,11
9,6,3,9,3,80,51,0.00017150864005088806,0.195267483224461,0.06004287301226429,23.60874648574418,18.34978941598029,tokyo,run1,4020,188275.79999899864,50000,11
11,9,2,11,2,145,40,3.4570693969726562e-06,0.02156595440867372,0.008522418965257399,43.088090517972375,17.439098476426388,tokyo,run1,4080,188287.79999899864,50000,11
12,9,3,12,3,165,59,6.340444087982178e-06,0.02919860361475318,0.01154991110670919,46.95099886278289,21.270127866873995,tokyo,run1,4140,188299.79999995232,50000,11
13,9,4,13,4,188,82,1.0110437870025635e-05,0.03681792629609782,0.014577989672940299,55.89517008191187,30.255336072339844,tokyo,run1,4200,188311.79999995232,50000,11
12,9,3,12,3,177,71,1.475214958190918e-05,0.044423962699216196,0.01760665116001115,49.87927465668781,24.28059368360902,tokyo,run1,4260,188323.79999899864,50000,11
11,9,2,11,2,142,36,2.0265579223632812e-05,0.05201675375768103,0.020635892417593556,37.62728452122532,12.069724751711503,tokyo,run1,4320,188335.79999899864,50000,11
10,9,1,10,1,124,17,2.664327621459961e-05,0.05959633627843323,0.02366570873210775,33.75606537406276,8.170113856093545,tokyo,run1,4380,188347.79999899864,50000,11
12,9,3,12,3,166,59,1.8253922462463379e-06,0.020350405374182094,0.006198817551950177,46.78840821597995,21.24243310393471,tokyo,run1,4440,188359.79999995232,50000,11
11,8,3,9,3,193,107,0.00038433074951171875,0.28062733600630524,0.08988096960357526,47.05319440026707,35.57085262103757,tokyo,run1,4500,188371.79999995232,50000,11
11,9,2,9,2,148,50,0.006526734679937363,1.1975624251601715,0.37038996914190675,32.40855521801218,17.930758946140976,tokyo,run1,4560,188383.79999899864,50000,11
11,9,2,9,2,146,47,0.0010222382843494415,0.4760639089632508,0.14658601149653275,32.930239819294535,18.038331860643858,tokyo,run1,4620,188395.79999899864,50000,11
11,9,2,11,2,200,61,0.00833948701620102,0.8858135177614691,0.41866651454236037,42.23926114852909,18.585393780144912,tokyo,run1,4680,188407.79999899864,50000,11
11,10,1,11,1,103,34,3.6310404539108276e-05,0.11586486842191186,0.02762572318763936,22.86117040937611,13.171208136278592,tokyo,run1,4740,188419.79999995232,50000,11
12,11,1,9,1,111,38,0.01388414204120636,1.2246924625327278,0.540193672730854,25.280980095183832,10.340171828633608,tokyo,run1,4800,188431.79999995232,50000,11
16,15,1,1,1,26,26,0.0001378171145915985,0.2579858598052148,0.05382299601172845,10.778307244958611,10.778307244958611,tokyo,run1,4860,188443.79999899864,50000,11
17,16,1,8,1,85,22,0.10726112872362137,2.3821373987882053,1.5000274229839468,17.760452740935325,5.287736646516526,tokyo,run1,4920,188455.79999899864,50000,11
13,13,0,10,0,49,0,1.0609968304634094,10.409620028895858,4.71135435972185,4.501342904393465,0.0,tokyo,run1,4980,188467.79999899864,50000,11
14,13,1,10,1,60,5,0.014070186764001846,1.705741598220388,0.5438172218618844,8.859831131144263,2.4192549158729104,tokyo,run1,5040,188479.79999995232,50000,11
14,13,1,9,1,46,13,0.014938339591026306,1.386342695537949,0.5603388133163187,8.733472087697116,1.9685368696519028,tokyo,run1,5100,188491.79999995232,50000,11
14,13,1,2,1,9,4,1.3535811975598335,10.918214415882476,5.317771100953738,1.379849146248238,0.5453978603701903,tokyo,run1,5160,188503.79999899864,50000,11
17,15,2,8,2,53,17,0.15930810570716858,6.060951654181524,1.829431533201622,11.012260376619883,4.011163669960409,tokyo,run1,5220,188515.79999899864,50000,11
14,11,3,13,3,105,41,0.01482253149151802,1.4388849984195282,0.558156483053385,21.181069859731952,9.620934991529063,tokyo,run1,5280,188527.79999899864,50000,11
9,8,1,9,1,87,10,1.1455267667770386e-05,0.03053908608825953,0.01551316398969955,15.077423681058693,2.426079527541656,tokyo,run1,5340,188539.79999995232,50000,11
12,11,1,10,1,83,17,0.0878286100924015,3.189290554882211,1.3582234169450973,13.227452016928472,2.7720998566694703,tokyo,run1,5400,188551.79999995232,50000,11
14,13,1,9,1,70,6,0.17983900755643845,7.682242624189606,1.9437518037246437,9.861731041458224,0.8199769767552256,tokyo,run1,5460,188563.79999899864,50000,11
13,12,1,7,1,44,10,0.0001498013734817505,0.12819895473611673,0.05611401752925444,11.242732634172047,6.286946875161902,tokyo,run1,5520,188575.79999899864,50000,11
15,14,1,7,1,30,20,0.0037071295082569122,0.7511486827507455,0.279145976628037,8.861739507840818,7.962437695148199,tokyo,run1,5580,188587.79999899864,50000,11
12,9,3,9,3,111,69,0.0007986053824424744,0.38311682013798076,0.12956324632758615,32.11347177091912,25.46021298858961,tokyo,run1,5640,188599.79999995232,50000,11
14,10,4,9,4,159,101,0.0019359253346920013,0.8297845278287195,0.20172549863656303,44.78621241497559,35.57673653579388,tokyo,run1,5700,188611.79999995232,50000,11
16,9,7,14,7,144,103,0.00919586792588234,1.175629935125127,0.4396436820275424,35.80423155839651,28.749796750207246,tokyo,run1,5760,188623.79999899864,50000,11
16,10,6,11,6,102,82,5.16548752784729e-05,0.15868520596513147,0.03294951232089682,21.952708115418297,19.715236363428083,tokyo,run1,5820,188635.79999899864,50000,11
16,10,6,8,5,89,65,0.0003756582736968994,0.35353749999708634,0.08886176621523673,20.73662427913247,16.985828579440803,tokyo,run1,5880,188647.79999899864,50000,11
16,11,5,8,4,87,55,5.0418078899383545e-05,0.12953120425068732,0.03255326535121764,19.966004527215333,15.29770702325687,tokyo,run1,5940,188659.79999995232,50000,11
15,11,4,7,3,79,47,2.703070640563965e-05,0.09486665821998587,0.02383826848691504,17.029447582827434,12.357559777128422,tokyo,run1,6000,188671.79999995232,50000,11
11,9,2,6,2,51,28,0.0006693750619888306,0.5132057156741278,0.11861815018934777,11.195300926412681,8.545673142222851,tokyo,run1,6060,188683.79999899864,50000,11
12,8,4,8,3,79,62,0.03506101667881012,3.2759385718663774,0.8584305754991746,21.37224854381445,18.794070144282603,tokyo,run1,6120,188695.79999899864,50000,11
12,9,3,11,3,81,40,1.9408762454986572e-06,0.02612400772541412,0.006386618991271642,23.914384392811442,14.021804814193471,tokyo,run1,6180,188707.79999899864,50000,11
12,8,4,11,4,81,54,0.00010909140110015869,0.1959754060216314,0.04788641812995371,24.007183781371186,19.864513676292393,tokyo,run1,6240,188719.79999995232,50000,11
12,8,4,11,4,82,54,0.0004964806139469147,0.24403045611080143,0.10215705610594547,24.17381133534926,19.96297054550329,tokyo,run1,6300,188731.79999995232,50000,11
12,8,4,11,4,81,54,0.0005022101104259491,0.20494949845163876,0.10274430769778008,24.19826633725406,20.064439791267443,tokyo,run1,6360,188743.79999899864,50000,11
12,8,4,11,4,81,54,0.0003296695649623871,0.16596626355068597,0.08324481919160975,24.300673324405906,20.16867379933756,tokyo,run1,6420,188755.79999899864,50000,11
11,8,3,10,3,74,48,0.000560268759727478,0.4330276888053357,0.10852165049258451,20.28309352389965,16.22545299016234,tokyo,run1,6480,188767.79999899864,50000,11
12,8,4,10,3,75,48,0.00014672428369522095,0.22171735215948526,0.05553631517364918,20.44992907219505,16.317867845713984,tokyo,run1,6540,188779.79999995232,50000,11
14,8,6,12,5,111,85,3.0919909477233887e-07,0.010197421539264449,0.0025529618182385905,33.63594093822451,29.578251148253155,tokyo,run1,6600,188791.79999995232,50000,11
12,8,4,11,4,82,55,1.4565885066986084e-06,0.01100634017298801,0.005531983843342013,24.780719111025064,20.64930052304139,tokyo,run1,6660,188803.79999899864,50000,11
15,8,7,13,7,180,154,1.5787780284881592e-05,0.036234054270060545,0.01821483192867556,59.94132893573359,55.88517529927837,tokyo,run1,6720,188815.79999899864,50000,11
14,9,5,8,5,137,115,0.00015888363122940063,0.18127934082923045,0.057790359946327474,45.73321564456255,42.323865907799515,tokyo,run1,6780,188827.79999899864,50000,11
15,15,0,9,0,107,0,0.10369425266981125,5.4617380038126075,1.4761038583107584,15.491505939427086,0.0,tokyo,run1,6840,188839.79999995232,50000,11
15,15,0,9,0,92,0,0.10192049294710159,5.239556131060674,1.463429079598262,14.76677208841079,0.0,tokyo,run1,6900,188851.79999995232,50000,11
15,14,1,9,1,93,16,0.00044897571206092834,0.23339482007790494,0.09714696895512204,19.609601715106418,7.223897808087587,tokyo,run1,6960,188863.79999899864,50000,11
17,16,1,11,1,130,16,0.00028160959482192993,0.184920128740591,0.07693735799464804,25.323008485057034,7.2403986339280815,tokyo,run1,7020,188875.79999899864,50000,11
14,14,0,8,0,77,0,0.10010425746440887,5.078312168793316,1.4503357019907444,12.435806185435474,0.0,tokyo,run1,7080,188887.79999899864,50000,11
17,15,2,10,2,138,54,0.0018763542175292969,0.45897731563863925,0.19859641026464533,26.460841661928516,17.94400983431908,tokyo,run1,7140,188899.79999995232,50000,11
14,11,3,9,3,96,48,6.0014426708221436e-05,0.12238038256069973,0.035516013078132715,27.088651084986658,16.537821654307468,tokyo,run1,7200,188911.79999995232,50000,11
15,9,6,10,6,179,139,0.00445205345749855,0.8927053135917555,0.30590922041706714,44.54290709353266,38.722502626678384,tokyo,run1,7260,188923.79999899864,50000,11
15,13,2,10,2,150,76,3.769993782043457e-05,0.08993295486688062,0.02814941641329965,35.754055927905135,24.155260197940684,tokyo,run1,7320,188935.79999899864,50000,11
17,11,6,9,5,106,87,0.0009271055459976196,0.4378150324258891,0.13959827443711473,28.58216951795231,26.56602707806455,tokyo,run1,7380,188947.79999899864,50000,11
17,15,2,9,1,72,3,0.014073748141527176,1.8872435929943503,0.5438894591056377,14.910622004714284,0.19222153268549425,tokyo,run1,7440,188959.79999995232,50000,11
13,13,0,11,0,198,0,0.0034382082521915436,0.8952357645486104,0.26883194877295385,39.92908897982336,0.0,tokyo,run1,7500,188971.79999995232,50000,11
12,11,1,9,1,153,7,2.658739686012268e-05,0.07210911105008778,0.023640900604099954,36.467235622071776,0.28930866861410026,tokyo,run1,7560,188983.79999899864,50000,11
15,13,2,12,2,178,24,1.601874828338623e-07,0.005612555703071177,0.0018383830194875926,45.092609264729916,8.24120868939524,tokyo,run1,7620,188995.79999899864,50000,11
14,13,1,11,1,176,45,1.903623342514038e-05,0.06112289187192272,0.020002278461455407,42.144921523506554,14.695374646333455,tokyo,run1,7680,189007.79999899864,50000,11
14,11,3,11,3,178,64,8.344650268554688e-05,0.12809837676325236,0.04188111346659665,47.39374931005233,22.760019712283203,tokyo,run1,7740,189019.79999995232,50000,11
13,11,2,10,2,160,46,0.00019363313913345337,0.1953150408472648,0.06379814854707908,39.508642331134155,14.961795753142816,tokyo,run1,7800,189031.79999995232,50000,11
14,12,2,11,2,174,46,1.0728836059570312e-06,0.014517804246235548,0.004754226384095696,42.00849997341665,15.341730236238586,tokyo,run1,7860,189043.79999899864,50000,11
15,11,4,10,4,156,83,0.0014607422053813934,0.5284906490223971,0.17522789401916333,49.064088236451816,34.919576220306205,tokyo,run1,7920,189055.79999899864,50000,11
14,11,3,9,3,158,84,9.356439113616943e-05,0.1565089158483173,0.04434838139025553,49.97050419277783,34.62296447412348,tokyo,run1,7980,189067.79999899864,50000,11
9,8,1,7,1,106,22,2.4206936359405518e-05,0.06259642383517701,0.022556778442841693,28.736299887617786,8.493671247978941,tokyo,run1,8040,189079.79999995232,50000,11
10,8,2,10,2,144,48,0.0008888952434062958,0.45959285941053335,0.13669169423029628,32.61411730825883,14.987723064648105,tokyo,run1,8100,189091.79999995232,50000,11
11,10,1,11,1,153,12,0.002218332141637802,0.7477420013653494,0.21593797515674718,36.70963715278213,5.879799866923921,tokyo,run1,8160,189103.79999899864,50000,11
12,9,3,12,3,189,80,0.0027495361864566803,0.7326215386654166,0.24040620662584905,46.593051377498846,21.345049661034576,tokyo,run1,8220,189115.79999899864,50000,11
12,9,3,12,3,189,80,0.0017865858972072601,0.6461909966296766,0.19378878655912116,46.39485169606515,21.3948778448993,tokyo,run1,8280,189127.79999899864,50000,11
14,9,5,14,5,233,126,0.00025902315974235535,0.2583104579214191,0.07378839850825189,55.614108569794766,35.21134410574541,tokyo,run1,8340,189139.79999995232,50000,11
11,6,5,11,5,223,149,2.6747584342956543e-06,0.02264448238465579,0.007499834788383584,56.78485036906811,42.09908285350324,tokyo,run1,8400,189151.79999995232,50000,11
11,5,6,11,6,176,118,0.00011395290493965149,0.21330877951108146,0.04894236042375613,55.98175734661963,44.44754600354504,tokyo,run1,8460,189163.79999899864,50000,11
10,7,3,6,3,89,62,0.0023572519421577454,0.881362088501536,0.2225968800620904,28.081080370082994,22.289238391080893,tokyo,run1,8520,189175.79999899864,50000,11
11,11,0,3,0,24,0,0.12481794878840446,7.5989335696472855,1.6195626485121564,5.816250163089835,0.0,tokyo,run1,8580,189187.79999899864,50000,11
14,10,4,9,3,106,28,0.0004887580871582031,0.3153854216584092,0.1013595606500467,30.729138281824014,12.417624719302662,tokyo,run1,8640,189199.79999995232,50000,11
8,6,2,8,2,86,40,7.603317499160767e-05,0.16267899651677298,0.039978394726612465,22.281972379851076,15.038259763015168,tokyo,run1,8700,189211.79999995232,50000,11
10,8,2,5,2,59,27,0.005012765526771545,1.2016004940270522,0.32460324441258104,16.95984755451647,7.958597891086901,tokyo,run1,8760,189223.79999899864,50000,11
11,11,0,6,0,33,0,0.588080819696188,13.289057810221054,3.512460973489127,3.222044873097142,0.0,tokyo,run1,8820,189235.79999899864,50000,11
9,9,0,4,0,11,0,2.4403097927570343,20.007035319682743,7.109410135227074,0.7633601094208426,0.0,tokyo,run1,8880,189247.79999899864,50000,11
18,15,3,11,3,94,41,0.007122639566659927,1.4006772268535113,0.3869302357283026,20.756577330794748,10.353496571736718,tokyo,run1,8940,189259.79999995232,50000,11
6,6,0,6,0,50,0,0.06757507100701332,2.143679516332403,1.1912293716931612,8.300691032049528,0.0,tokyo,run1,9000,189288.0,50000,11
13,13,0,13,0,226,0,0.0400920994579792,2.988662084837056,0.9179270736761935,32.74853789818458,0.0,tokyo,run1,9060,189300.0,50000,11
12,12,0,12,0,163,0,0.4620649293065071,8.595319443330096,3.112360882390636,23.138857594017953,0.0,tokyo,run1,9120,189312.0,50000,11
12,12,0,12,0,143,0,0.5298902690410614,9.328595511181126,3.332333202262821,19.369914454624656,0.0,tokyo,run1,9180,189324.0,50000,11
12,12,0,12,0,136,0,0.532006025314331,9.352347216329417,3.3389588872596465,18.910707597735648,0.0,tokyo,run1,9240,189336.0,50000,11
14,13,1,14,1,167,22,3.859773278236389e-05,0.09091516882853166,0.028483798392376088,29.631746935989806,9.261995903560377,tokyo,run1,9300,189348.0,50000,11
13,12,1,13,1,157,22,2.2351741790771484e-08,0.0022404854784981816,0.0007024280243903474,27.959952969467803,9.237673297651204,tokyo,run1,9360,189360.0,50000,11
14,12,2,14,2,163,29,8.162111043930054e-06,0.04175267017703503,0.013099340772476022,30.68560934561786,11.744707665371543,tokyo,run1,9420,189372.0,50000,11
12,11,1,12,1,145,22,3.4123659133911133e-06,0.02696236590458961,0.008464168159082608,26.42455738064104,9.185281320033985,tokyo,run1,9480,189384.0,50000,11
10,10,0,10,0,105,0,1.5404213964939117,9.617559550328012,5.640513372577411,14.931544191925044,0.0,tokyo,run1,9540,189396.0,50000,11
11,10,1,11,1,121,11,0.06616239994764328,2.6731440020455275,1.1789558317225308,17.963358704769597,3.421086349698351,tokyo,run1,9600,189408.0,50000,11
13,13,0,13,0,115,0,0.7678577564656734,6.969868739832432,3.9933609229439333,19.779755542413515,0.0,tokyo,run1,9660,189420.0,50000,11
18,17,1,18,1,238,23,0.0029073581099510193,0.33267522889107626,0.24720088697366444,37.140411674084795,6.69592247863983,tokyo,run1,9720,189432.0,50000,11
18,17,1,18,1,284,23,0.0002274923026561737,0.1211439380966327,0.0691511012522405,39.98081541557743,7.511490556902891,tokyo,run1,9780,189444.0,50000,11
18,17,1,16,1,228,24,0.0022552721202373505,0.3828063090959672,0.2177257431282498,36.58221274554602,8.674251024693447,tokyo,run1,9840,189456.0,50000,11
19,18,1,17,1,250,24,0.002760905772447586,0.42355713505910775,0.24089867651734886,38.90364575076184,8.65504659124253,tokyo,run1,9900,189468.0,50000,11
18,17,1,16,1,217,24,0.0033268406987190247,0.4651989902617605,0.26443721790881736,32.87148426439013,8.63588577808564,tokyo,run1,9960,189480.0,50000,11
18,18,0,16,0,227,0,0.4794190600514412,6.229628666057733,3.1668148174227113,30.33529482511522,0.0,tokyo,run1,10020,189492.0,50000,11
17,17,0,15,0,192,0,0.9189419690519571,6.222568480169044,4.36923329452431,24.160662656200305,0.0,tokyo,run1,10080,189504.0,50000,11
18,18,0,16,0,227,0,0.4681395851075649,6.215510892367978,3.1295342319415282,30.3331810564312,0.0,tokyo,run1,10140,189516.0,50000,11
17,17,0,15,0,211,0,0.018731005489826202,1.1026911225528857,0.6273873103548856,36.48195826410527,0.0,tokyo,run1,10200,189528.0,50000,11
15,15,0,15,0,195,0,1.5717249810695648,8.423062542532545,5.650332122360089,23.882184060693714,0.0,tokyo,run1,10260,189540.0,50000,11
13,13,0,13,0,175,0,0.11801928654313087,2.7320124685788234,1.5735823228114225,21.29412944200007,0.0,tokyo,run1,10320,189552.0,50000,11
13,12,1,13,1,104,12,0.022106323391199112,0.9950081504186998,0.6815048329746082,16.53115983050929,3.212106496428887,tokyo,run1,10380,189564.0,50000,11
13,13,0,10,0,80,0,1.2068256745114923,9.635107792451583,4.9975819909363635,9.190030900819956,0.0,tokyo,run1,10440,189576.0,50000,11
