tow,any_pass,best_err,path_weight,n_cand,pick_label,pick_p_pass,pick_err
556015.2,1,0.4939532567622333,0.0005000000819563,42,xd_gici_ir,0.3269569441978855,0.9311422337583964
556017.4,1,0.4949382689842982,0.0,39,xd_gici_ir,0.3269569441978855,0.7313459987251963
556017.6,1,0.4880540234723468,0.0,40,xd_gici_ir,0.3126409770339826,0.709320026353714
556017.8,1,0.4838516507566364,0.0005000000819563,40,xd_gici_ir,0.3126409770339826,0.6904568124502335
556018.0,1,0.4754301737039699,0.0010000001639127,40,xd_gici_ir,0.3126409770339826,0.6709840906917681
556018.2,1,0.4599157856552257,0.0010000001639127,40,xd_gici_ir,0.3126409770339826,0.6589704925067451
556018.4,1,0.4520793953056606,0.0010000001639127,42,xd_gici_ir,0.3261558339093058,0.642581231936298
556018.6,1,0.4461042701515473,0.0005000000819563,42,xd_gici_ir,0.3261558339093058,0.6254023423865332
556018.8,1,0.439800477331398,0.0,42,xd_gici_ir,0.3261558339093058,0.6088151605521664
556019.0,1,0.4341947370133021,0.0,42,xd_gici_ir,0.3261558339093058,0.5909100100368372
556019.2,1,0.425635595496151,0.0005000000819563,42,xd_gici_ir,0.3261558339093058,0.5720136361793272
556019.4,1,0.4169521553294051,0.0010000001639127,43,xd_gici_ir,0.2968595905130782,0.5581594303459875
556021.8,1,0.3422330637302644,0.0,43,xd_gici_r,0.4474082020918407,0.5077942396471768
556045.0,1,0.3016770956852815,0.0,43,xd_gici_ir,0.6805987631950345,0.5020259055875492
556045.2,1,0.3051588930375968,0.0,43,xd_gici_ir,0.6805987631950345,0.51532461623539
556045.4,1,0.304597340671969,0.0,43,xd_gici_ir,0.6805987631950345,0.5230773844054661
556045.6,1,0.3051287924594202,0.0,43,xd_gici_ir,0.6805987631950345,0.5297528010875329
556045.8,1,0.305159810900851,0.0,43,xd_gici_ir,0.6805987631950345,0.5312253476282865
556046.0,1,0.305330460416797,0.0,43,xd_gici_ir,0.6805987631950345,0.5316230713488432
556046.2,1,0.3152077885223331,0.0,43,xd_gici_ir,0.6805987631950345,0.5368049365054074
556046.4,1,0.3173189723572521,0.0,43,xd_gici_ir,0.6805987631950345,0.5451059069172056
556046.6,1,0.3162693313603287,0.0,43,xd_gici_ir,0.6805987631950345,0.5491974325949521
556046.8,1,0.3185128256055333,0.0,43,xd_gici_ir,0.6805987631950345,0.5557806854293456
556047.0,1,0.3215252556861159,0.0,43,xd_gici_ir,0.6805987631950345,0.5632812531277603
556047.2,1,0.3214374122414169,0.0,43,xd_gici_ir,0.6805987631950345,0.5741686946009934
556047.4,1,0.3217578904195828,0.0,43,xd_gici_ir,0.6852879002206756,0.5759030471761978
556047.6,1,0.3245365467024108,0.0,43,xd_gici_ir,0.6852879002206756,0.5865452755768888
556047.8,1,0.3290452403704005,0.0,43,xd_gici_ir,0.6852879002206756,0.5930550734415977
556048.0,1,0.3297481769206911,0.0,43,xd_gici_ir,0.6852879002206756,0.6024847963595473
556048.2,1,0.3287532512354947,0.0,43,xd_gici_ir,0.6852879002206756,0.6014674221594394
556048.4,1,0.3316436192044266,0.0,43,xd_gici_ir,0.6852879002206756,0.6107057390879945
556048.6,1,0.3327586815890279,0.0,43,xd_gici_c4,0.5709030397458288,0.6398735893528534
556048.8,1,0.3342328830712361,0.0,43,xd_gici_c4,0.5709030397458288,0.640375093357631
556049.0,1,0.337608101297108,0.0,43,xd_gici_c4,0.5709030397458288,0.6423700180489061
556049.2,1,0.3390010032650057,0.0,43,xd_gici_c4,0.5709030397458288,0.6500539900949159
556049.4,1,0.3428841350588013,0.0,43,xd_gici_c4,0.5709030397458288,0.6631307715989011
556049.6,1,0.3438321248974351,0.0,43,xd_gici_c4,0.5709030397458288,0.6644111755859903
556049.8,1,0.3395784890831321,0.0,43,xd_gici_ir,0.47620375472712,0.6681945300098682
556050.0,1,0.3408890437886013,0.0,43,xd_gici_ir,0.47620375472712,0.6697901834072166
556050.2,1,0.3378381568650203,0.0,41,xd_gici_c4,0.6246246679415388,0.653861178011088
556050.4,1,0.335671700081686,0.0,43,xd_gici_c4,0.5709030397458288,0.6500791719370534
556050.6,1,0.3361128679613113,0.0,43,xd_gici_c4,0.5709030397458288,0.6513208811509331
556050.8,1,0.3368748432101391,0.0,43,xd_gici_c4,0.5709030397458288,0.6500159843499964
556051.0,1,0.3386704297497822,0.0,43,xd_gici_c4,0.5709030397458288,0.6486610054052302
556051.2,1,0.3358909797652997,0.0,43,xd_gici_c4,0.5709030397458288,0.6427471822604643
556051.4,1,0.3348583285034124,0.0,43,xd_gici_c4,0.5709030397458288,0.6365472093728614
556051.6,1,0.3371825324839783,0.0,43,xd_gici_c4,0.5709030397458288,0.6370490483209188
556051.8,1,0.3408648118833061,0.0,43,xd_gici_c4,0.5709030397458288,0.6385634188938712
556052.0,1,0.3376703867800051,0.0,43,xd_gici_c4,0.5709030397458288,0.6366781763144667
556052.2,1,0.3322504177218025,0.0,43,xd_gici_c4,0.4627151859637684,0.6297944585410012
556052.4,1,0.3341858913567817,0.0,43,xd_gici_c4,0.4627151859637684,0.6411018403376134
556052.6,1,0.3439718737883886,0.0,43,xd_gici_c4,0.4627151859637684,0.6535281325996324
556052.8,1,0.3494675953663587,0.0,43,xd_gici_c4,0.4627151859637684,0.6577921327042675
556053.0,1,0.3480507149274695,0.0,43,xd_gici_c4,0.5709030397458288,0.6576122414605442
556053.2,1,0.3535267036080131,0.0,43,xd_gici_c4,0.5709030397458288,0.6662355740295377
556053.4,1,0.3640077748222946,0.0,43,xd_gici_c4,0.5709030397458288,0.6800223965826065
556053.6,1,0.372712610531471,0.0,43,xd_gici_c4,0.5709030397458288,0.6906850658107643
556053.8,1,0.3719179213503639,0.0,43,xd_gici_c4,0.5709030397458288,0.6935186010759389
556054.0,1,0.3722243543700231,0.0,43,xd_gici_c4,0.5709030397458288,0.6931672597278461
556054.2,1,0.3799107529264715,0.0,43,xd_gici_c4,0.5709030397458288,0.6991826728437649
556054.4,1,0.3835340012226687,0.0,43,xd_gici_c4,0.5709030397458288,0.7037603710472915
556054.6,1,0.3773473334864176,0.0,43,xd_gici_c4,0.4627151859637684,0.6958030036550937
556054.8,1,0.3792444860359265,0.0,43,xd_gici_c4,0.4627151859637684,0.6968001793833095
556055.0,1,0.3805311290696719,0.0,43,xd_gici_c4,0.4627151859637684,0.6912843194187122
556055.2,1,0.380769917720155,0.0,43,xd_gici_c4,0.5709030397458288,0.6906503095775235
556055.4,1,0.3828872419599071,0.0,43,xd_gici_c4,0.5709030397458288,0.6986875268373692
556055.6,1,0.3891925101522836,0.0,43,xd_gici_c4,0.5709030397458288,0.7022073623896022
556055.8,1,0.3859513052024129,0.0,43,xd_gici_c4,0.5709030397458288,0.6950456747285878
556056.0,1,0.3789778490605839,0.0,43,xd_gici_c4,0.5709030397458288,0.6901496866369867
556056.2,1,0.3890146656207838,0.0,43,xd_gici_c4,0.5709030397458288,0.6973653131561922
556056.4,1,0.3893294878913133,0.0,43,xd_gici_c4,0.5709030397458288,0.6966988517182562
556056.6,1,0.3846106344857069,0.0,43,xd_gici_c4,0.6189370121819533,0.6894560611801602
556056.8,1,0.3890317854459241,0.0,43,xd_gici_c4,0.6189370121819533,0.6926338786973688
556057.0,1,0.3919466292908906,0.0,43,xd_gici_c4,0.6189370121819533,0.6941389700528722
556057.2,1,0.3875292764757867,0.0,43,xd_gici_c4,0.6189370121819533,0.6925808182990644
556057.4,1,0.387270577200006,0.0,43,xd_gici_c4,0.6189370121819533,0.6914921255510755
556057.6,1,0.389942367934889,0.0,43,xd_gici_c4,0.6189370121819533,0.6938630484842947
556057.8,1,0.3992127379066228,0.0,43,xd_gici_c4,0.6189370121819533,0.6988780580162189
556058.0,1,0.4056105643778231,0.0,43,xd_gici_c4,0.6189370121819533,0.7053260591923427
556058.2,1,0.4093486781905933,0.0,43,xd_gici_c4,0.6189370121819533,0.711475832165133
556058.4,1,0.4108037488842596,0.0,43,xd_gici_c4,0.6189370121819533,0.7129771455497387
556058.6,1,0.4016283480296261,0.0,43,xd_gici_c4,0.6189370121819533,0.7016004917918299
556058.8,1,0.3958809545587914,0.0,43,xd_gici_c4,0.713888993969074,0.6945328358837073
556059.0,1,0.393048864891188,0.0,43,xd_gici_c4,0.713888993969074,0.6884304833353359
556059.2,1,0.391888045342782,0.0,43,xd_gici_c4,0.713888993969074,0.6929662978578357
556059.4,1,0.397070510023655,0.0,43,xd_gici_c4,0.713888993969074,0.7019248177712262
556059.6,1,0.4020431197833798,0.0,42,xd_gici_c4,0.6701197844947118,0.7066659184196292
556059.8,1,0.4085357389237046,0.0,43,xd_gici_c4,0.713888993969074,0.7149028043994542
556060.0,1,0.4170937305685143,0.0,43,xd_gici_c4,0.713888993969074,0.7223646725082863
556060.2,1,0.4207011412396711,0.0,43,xd_gici_c4,0.713888993969074,0.7265025878313254
556060.4,1,0.421223385039371,0.0005000000819563,42,xd_gici_c4,0.6701197844947118,0.7277811415253946
556060.6,1,0.4213112626981086,0.0010000001639127,42,xd_gici_c4,0.6701197844947118,0.7247785180441516
556060.8,1,0.4153273527321365,0.0005000000819563,42,xd_gici_c4,0.6701197844947118,0.717160776872845
556061.0,1,0.4126562248469612,0.0,42,xd_gici_c4,0.6701197844947118,0.7158018232595093
556061.2,1,0.4103741463683205,0.0,42,xd_gici_c4,0.6701197844947118,0.7147380569735637
556061.4,1,0.4150522619266536,0.0,42,xd_gici_c4,0.6701197844947118,0.7210891346650463
556061.6,1,0.4145619980384729,0.0,42,xd_gici_c4,0.6701197844947118,0.7166354790192078
556061.8,1,0.4050716727108671,0.0,42,xd_gici_c4,0.6701197844947118,0.7081298750745986
556062.0,1,0.4106622578067206,0.0,42,xd_gici_c4,0.6701197844947118,0.714044578512607
556062.2,1,0.4166344443458077,0.0,42,xd_gici_c4,0.6701197844947118,0.7259913567048097
556062.4,1,0.4142172500390953,0.0,42,xd_gici_c4,0.6701197844947118,0.7279673481377664
556062.6,1,0.4195837106202384,0.0,42,xd_gici_c4,0.6701197844947118,0.7364454698846865
556062.8,1,0.4188864642730825,0.0,42,xd_gici_c4,0.6701197844947118,0.7351188338859084
556063.0,1,0.4113645221436169,0.0,42,xd_gici_c4,0.6701197844947118,0.7273599798570094
556063.2,1,0.410139305875793,0.0,42,xd_gici_c4,0.6701197844947118,0.7256625867855404
556063.4,1,0.4056602272237382,0.0,42,xd_gici_c4,0.6701197844947118,0.7213641589564079
556063.6,1,0.4103780819662823,0.0,43,xd_gici_c4,0.7261517311684498,0.7264971715983378
556063.8,1,0.4139536813405683,0.0,43,xd_gici_c4,0.7261517311684498,0.7325044301566644
556064.0,1,0.4246049222128639,0.0,43,xd_gici_c4,0.7261517311684498,0.7451435564092487
556064.2,1,0.4281469958420641,0.0,43,xd_gici_c4,0.7261517311684498,0.7496456029962101
556064.4,1,0.432742567692869,0.0,43,xd_gici_c4,0.7261517311684498,0.7534121647690833
556064.6,1,0.4323208650061603,0.0,43,xd_gici_c4,0.7261517311684498,0.7526592189215948
556064.8,1,0.4377856782581326,0.0,43,xd_gici_c4,0.7261517311684498,0.7619984382478255
556065.0,1,0.4493222231078008,0.0,43,xd_gici_ir,0.7330581396929176,1.0225261462090154
556065.2,1,0.4387292219017478,0.0,43,xd_gici_c4,0.7261517311684498,0.7664601098804847
556065.4,1,0.4317467081698636,0.0,43,xd_gici_ir,0.7330581396929176,1.017770808907598
556065.6,1,0.4337316911661005,0.0,43,xd_gici_ir,0.7330581396929176,1.0216914751225126
556065.8,1,0.4314350357650255,0.0,43,xd_gici_ir,0.7330581396929176,1.0229662407881304
556066.0,1,0.4341709111810505,0.0,43,xd_gici_ir,0.7330581396929176,1.0221734198641366
556066.2,1,0.4327685065184278,0.0,43,xd_gici_ir,0.7358228080305339,1.015826333522222
556066.4,1,0.4415042242854116,0.0,43,xd_gici_ir,0.7330581396929176,1.0343428300617123
556066.6,1,0.4461320434307967,0.0,43,xd_gici_c4,0.7261517311684498,0.7785197621796596
556066.8,1,0.4429691977575402,0.0,43,xd_gici_ir,0.7330581396929176,1.0292159587656566
556067.0,1,0.4379386490560921,0.0,43,xd_gici_ir,0.7330581396929176,1.0160159890476863
556067.2,1,0.4368648077162638,0.0,43,xd_gici_ir,0.7330581396929176,1.0186936828674806
556067.4,1,0.4393092077955879,0.0,43,xd_gici_c4,0.7261517311684498,0.7667826356826224
556067.6,1,0.4470684174544053,0.0,43,xd_gici_c4,0.7261517311684498,0.7743539628786501
556067.8,1,0.4523870580698897,0.0,43,xd_gici_ir,0.7330581396929176,1.0381670048028602
556068.0,1,0.4553736599545034,0.0,43,xd_gici_ir,0.7330581396929176,1.0358529238637475
556068.2,1,0.4589940739755138,0.0,43,xd_gici_ir,0.7330581396929176,1.0410633600121242
556068.4,1,0.4587525694622015,0.0,43,xd_gici_ir,0.7330581396929176,1.0448143806129593
556068.6,1,0.454149314836116,0.0,43,xd_gici_ir,0.7330581396929176,1.0396055307982484
556068.8,1,0.4573061447579456,0.0,43,xd_gici_ir,0.7330581396929176,1.0423856962848197
556069.0,1,0.4530269420535863,0.0,43,xd_gici_ir,0.7330581396929176,1.0388826159795737
556069.2,1,0.4562864121635759,0.0,43,xd_gici_ir,0.7330581396929176,1.0542102875999866
556069.4,1,0.4603255156469266,0.0,43,xd_gici_ir,0.7330581396929176,1.0563496815820554
556069.6,1,0.4710965191358418,0.0,43,xd_gici_ir,0.7330581396929176,1.0757387136533456
556069.8,1,0.4675491203192334,0.0,43,xd_gici_ir,0.7330581396929176,1.0712971994977272
556070.0,1,0.4587527656095442,0.0,43,xd_gici_ir,0.7330581396929176,1.0693125546217208
556070.2,1,0.4635039697751515,0.0,43,xd_gici_ir,0.7358228080305339,1.07048548777715
556070.4,1,0.4597348151567819,0.0,43,xd_gici_ir,0.7330581396929176,1.0647003615405688
556070.6,1,0.4545923228528922,0.0007071068970903,43,xd_gici_ir,0.7330581396929176,1.0581748486055622
556070.8,1,0.4538222230642155,0.0014142137941807,43,xd_gici_ir,0.6489608791591268,1.0686797368368357
556071.0,1,0.4642457216770865,0.0012071069790467,43,xd_gici_c4,0.6077963556431728,0.7882859126650543
556071.2,1,0.4709020491660874,0.0010000001639127,43,xd_gici_c4,0.5932027857825223,0.7953274045417684
556071.4,1,0.4654726843677935,0.0005000000819563,43,xd_gici_c4,0.5932027857825223,0.8031572510227659
556071.6,1,0.4612107653098024,0.0,43,xd_gici_c4,0.5932027857825223,0.8019830486299145
556071.8,1,0.4621628070073056,0.0,43,xd_gici_c4,0.5932027857825223,0.8081498564213371
556072.0,1,0.464701075918167,0.0007071068970903,43,xd_gici_c4,0.6077963556431728,0.8122777911466068
556072.2,1,0.4601246574155692,0.0014142137941807,43,xd_gici_c4,0.6847488384881392,0.8156862448241656
556072.4,1,0.4574280491257437,0.0012071069790467,43,xd_gici_c4,0.6847488384881392,0.8200437245053367
556072.6,1,0.4582394683220016,0.0010000001639127,43,xd_gici_c4,0.6847488384881392,0.8166406429500823
556072.8,1,0.4591087563432247,0.0010000001639127,43,xd_gici_c4,0.6847488384881392,0.8189286966509876
556073.0,1,0.4620512202877878,0.0010000001639127,43,xd_gici_c4,0.6847488384881392,0.8183014665288897
556073.2,1,0.457774671862207,0.0010000001639127,43,xd_gici_c4,0.6847488384881392,0.8189013801732622
556073.4,1,0.4579445926765476,0.0005000000819563,43,xd_gici_c4,0.6847488384881392,0.8188844730174427
556073.6,1,0.4628771114473062,0.0,43,xd_gici_c4,0.6847488384881392,0.8097624530664099
556073.8,1,0.4645545824912698,0.0,43,xd_gici_c4,0.6847488384881392,0.8111149671292422
556074.0,1,0.4645212157537691,0.0005000000819563,43,xd_gici_c4,0.6847488384881392,0.8168565234403306
556074.2,1,0.4697962749687621,0.0005000000819563,43,xd_gici_c4,0.6847488384881392,0.8070028996102193
556074.4,1,0.4694768791101878,0.0005000000819563,43,xd_gici_c4,0.6847488384881392,0.8070965306739288
556074.6,1,0.4710065285874116,0.0010000001639127,43,xd_gici_c4,0.6847488384881392,0.8050995836904639
556074.8,1,0.477210163597531,0.0010000001639127,43,xd_gici_c4,0.6847488384881392,0.8008484061735864
556075.0,1,0.4769237778414875,0.0010000001639127,43,xd_gici_c4,0.6584697367626292,0.8076075842478189
556075.2,1,0.4712315883674371,0.0005000000819563,43,xd_gici_c4,0.7261517311684498,0.8252421037485949
556075.4,1,0.4651281653724053,0.0,43,xd_gici_c4,0.6847488384881392,0.8377585211298744
