city,run,window_index,epoch_count,eff_db_p10_mean,eff_db_p10_min,eff_db_p50_mean,eff_db_p90_mean,eff_db_max_mean,eff_db_max_max,eff_db_mean_mean,usable_count_mean,usable_count_min,marginal_count_mean,nlos_at_high_elev_count_mean,nlos_at_high_elev_count_max,gain_db_mean_mean,elev_deg_p50_mean
nagoya,run1,10,30,-33.338709365141604,-36.689847964104665,-3.919770449087047,-1.183836744729526,-0.35377754706195824,-0.35286349835754677,-10.217906720253115,5.0,5,11.0,0.0,0,-5.287351164697559,39.52462430373784
nagoya,run1,11,30,-33.781176677756086,-39.13040155834297,-4.720810859709999,-1.1886379483200737,-0.35195642715063225,-0.3511397433082486,-12.073412767894634,4.666666666666667,4,9.4,1.2,4,-5.305291999773866,39.51388683577235
nagoya,run1,12,30,-27.94189863215794,-37.83256103952826,-4.3878902933135455,-1.1520816647121384,-0.5154092366320792,-0.3496256355733711,-10.389659518373225,4.066666666666666,3,7.7,2.0,5,-3.917437296151002,42.759287316266146
nagoya,run1,13,30,-31.43282904608251,-34.685911543308656,-4.699307666066405,-1.1873921552880173,-0.3489359128594335,-0.3483241860051364,-11.900480486966867,4.0,4,8.0,2.0,2,-4.138242724729103,40.644188882527416
nagoya,run1,14,30,-33.60808095163388,-35.76442572027399,-4.800109429409617,-1.2005330706392578,-0.3477419260778143,-0.3472307583734192,-13.292702012851963,4.0,4,8.0,2.0,2,-4.512593232743183,40.624621517525476
nagoya,run1,15,30,-34.89473052847049,-37.337929497580845,-5.377535175341754,-1.2194321075271375,-0.34675606002170484,-0.34634555069333167,-14.905310992354712,4.0,4,8.0,2.0,2,-4.932173019216739,39.09765747256934
nagoya,run1,16,30,-33.405493127436905,-38.3926492937411,-16.418227361024172,-2.2220836781896436,-0.9922570831231875,-0.3459790329610046,-17.331705561245503,2.6,1,5.566666666666666,3.433333333333333,6,-4.487372810662753,41.044069881946555
nagoya,run1,17,30,-32.57176827959727,-34.82550418263178,-25.805073553424176,-3.1762421466237547,-2.089911506886683,-0.3454931266613251,-20.960971436674956,1.0666666666666667,0,3.2,4.6,7,-4.0085604217639395,41.536154597400014
nagoya,run1,18,30,-25.722949506092796,-36.96060379236802,-10.831893391292247,-1.5624600230095167,-0.42740133903451344,-0.34492396991325036,-12.254152341234978,3.3666666666666667,1,5.6,1.3666666666666667,4,-3.979260566343202,43.462554074552585
nagoya,run1,19,30,-24.730196526901675,-35.65088341764159,-2.886729653695468,-1.1798072027356434,-0.34488226479103473,-0.34486902612880854,-8.485030607356752,5.866666666666666,5,8.866666666666667,1.1,2,-3.9086579059840503,45.83003389592103
nagoya,run1,20,30,-34.33571072792198,-35.79739344238531,-3.617503414029472,-1.2567776376601285,-0.3449434760426374,-0.3448790265651548,-12.923753098367994,6.0,6,8.866666666666667,1.9666666666666666,2,-4.788832463447359,42.540822363246015
nagoya,run1,21,30,-34.98435192713743,-35.96995157005844,-3.609642881847391,-1.2655554528376916,-0.34521412824154396,-0.345048433752537,-13.06000238469788,6.0,6,8.9,1.6666666666666667,2,-4.962058661754158,42.726443490315795
nagoya,run1,22,30,-29.49408322566056,-33.856963356597504,-6.799474724592173,-1.8020035012652944,-0.6698656426871512,-0.3454273510273426,-12.44478376811756,4.166666666666667,0,7.066666666666666,2.3666666666666667,5,-4.233730932064724,45.349622177532936
nagoya,run1,23,30,-29.439969375016403,-34.17195109199973,-11.738772530257338,-2.2827407198683844,-1.6718764611846517,-0.3466032540828571,-15.419217084759815,1.9,0,4.133333333333334,3.3,6,-3.4698123228550513,44.73857369638121
nagoya,run1,24,30,-29.407954823572382,-33.142467283892714,-8.075376268386226,-1.6809847540579972,-0.5628816903521153,-0.34677277315919863,-13.273427550364774,3.4,2,5.2,2.8,4,-4.151734428671654,45.26696577345663
nagoya,run1,25,30,-30.384178877353143,-33.859701434034264,-5.503863453915595,-1.3469952401928038,-0.7356696648951242,-0.34774812508032815,-13.513048537180733,4.533333333333333,3,6.0,2.8,5,-4.567341466473662,44.71926887573138
nagoya,run1,26,30,-33.3210822128858,-34.07912230924782,-11.697971705315874,-1.5857686711015746,-1.246398875169706,-1.2438568948645554,-16.470943318679083,4.0,4,6.0,3.033333333333333,4,-4.537376885112648,43.46731506312167
nagoya,run1,27,30,-32.69247802369839,-32.86917087220629,-8.397703621347215,-1.5759958607106175,-1.2516878011058246,-1.2491239451417209,-15.512808278295518,4.0,4,6.0,3.2666666666666666,4,-3.8612931267803665,43.60704385083965
nagoya,run1,28,30,-32.58786585257271,-32.77376431303719,-14.558205817618894,-1.6496961234530234,-1.2570221532538146,-1.2544362986247215,-16.316917680651482,4.0,4,6.0,3.933333333333333,4,-3.8926752564090585,43.474946525153705
nagoya,run1,29,30,-24.552013110988845,-33.58084962561892,-4.334672344847857,-1.3194589651248814,-0.4152415375115369,-0.35400895745247873,-10.043534238083394,4.933333333333334,4,9.066666666666666,2.2333333333333334,5,-4.053205122754279,44.39074120547163
nagoya,run1,30,30,-9.944748814498618,-16.194834380906702,-3.3343281316763855,-1.3861511317313095,-0.4782800405313903,-0.356122363352956,-5.35771646546912,5.6,3,12.066666666666666,0.0,0,-5.2386688464215005,43.024432390733374
nagoya,run1,31,25,-9.72382974982868,-16.282261359513903,-3.2500563858520324,-1.3780332687772394,-0.5789734404990388,-0.35818528190637156,-5.317445755282823,4.2,1,8.84,0.0,0,-4.244689345026413,43.89071007580726
nagoya,run1,32,30,-9.977217925075413,-32.492322842880284,-2.981387548259633,-1.289002365446595,-0.3619519481180725,-0.36066072900792545,-6.027047722691424,5.233333333333333,5,10.033333333333333,0.4666666666666667,1,-3.3284268990706,46.1848845646158
nagoya,run1,33,30,-31.41143302045862,-32.45451406897695,-3.1234852060656477,-1.3514006263610712,-0.3647603675582306,-0.3633677344420774,-9.170358820992783,5.0,5,10.0,0.8,1,-3.881897282531244,44.82688689159799
nagoya,run1,34,30,-20.001619050407143,-32.60531398530945,-2.9586396781746385,-1.3348930318913927,-0.36777717724525494,-0.36628564298951594,-7.080494669995209,5.933333333333334,5,10.233333333333333,0.7,3,-3.5257161152166545,46.28390316361614
nagoya,run1,35,30,-18.748081797979648,-32.46254537987395,-2.858795438492819,-1.3582099298742614,-0.3709884545174382,-0.36940083965776,-6.711155400182343,7.0,7,10.333333333333334,0.7,2,-3.881471195498138,45.993908822384824
nagoya,run1,36,30,-9.435087230290234,-11.353603384276477,-2.841465588244317,-1.3635087350658788,-0.3744276078889276,-0.37272832458183475,-4.728278878686756,7.0,7,11.0,0.4,1,-3.959048109455986,46.103389898597044
nagoya,run1,37,30,-11.338141562082537,-24.958094037534433,-2.831373020269614,-1.3795358085839304,-0.3780829796321882,-0.3762807881089946,-5.065519739938919,7.0,7,11.0,0.43333333333333335,1,-4.012406186825366,46.169574927692885
nagoya,run1,38,30,-30.772240443145957,-37.46157891585749,-3.206592862919776,-1.3879094463994115,-0.38192971868520437,-0.38004318789795594,-10.417955839120712,6.966666666666667,6,9.2,1.4,3,-4.11595228711716,46.270348642991046
nagoya,run1,39,30,-21.81270265547443,-35.95158333632649,-6.098848400259594,-1.6929583662173806,-0.38598406846568467,-0.3839825686503533,-10.22760290733551,6.533333333333333,3,8.833333333333334,1.9,6,-3.710855765588367,46.722275205664666
nagoya,run1,40,30,-29.64895179555814,-34.852782170599355,-10.559082257264226,-2.1747843245646217,-0.39025294045285813,-0.38815849335082614,-13.899336191085705,4.933333333333334,2,6.8,3.7666666666666666,7,-4.444554861304377,45.988677804210084
nagoya,run1,41,30,-30.187132832195353,-32.16108794965517,-4.800750844718043,-2.220688899909209,-0.3947545592165227,-0.39254096597992566,-12.131144395657838,6.0,6,8.0,3.0,3,-4.676931941445385,45.86057217429093
nagoya,run1,42,30,-29.480131997808567,-32.1435405664302,-4.669418565688026,-2.1999205397959356,-0.3994749950808116,-0.39715773731470616,-11.735987078021612,6.0,6,8.0,3.0,3,-4.641969984004517,46.14566188102711
nagoya,run1,43,30,-28.533002903585786,-29.556961592501526,-4.50850159519243,-2.1788863107800123,-0.4044100809371439,-0.40198903206004477,-11.124715085897321,6.0,6,8.0,3.0,3,-4.485520946703181,46.468060680107406
nagoya,run1,44,30,-27.37270078266545,-34.73657919464832,-4.31546583287164,-1.9540544788599545,-0.4095535790692069,-0.4070351119690374,-11.404729486832444,6.466666666666667,4,8.8,2.1666666666666665,4,-4.890993223096181,46.21400786645717
nagoya,run1,45,30,-31.851548217272512,-34.75840746074043,-3.472119875430306,-1.585401697886987,-0.4148938372754602,-0.41227259166703456,-10.617831020912371,7.433333333333334,6,9.8,1.0,3,-5.183001961083311,44.90267293436498
nagoya,run1,46,30,-14.073921432099329,-24.327674244508138,-3.436226592649179,-1.6615831509349077,-0.42045220469027833,-0.4177222578470263,-6.245808179084552,8.0,8,12.4,0.0,0,-5.35344706797344,42.594366236376146
nagoya,run1,47,30,-13.253515583132785,-14.015484825790773,-3.854807822738405,-1.7143933060472307,-0.42624216414383376,-0.42340699861442704,-6.204780279151085,8.0,8,12.766666666666667,0.0,0,-5.840196945817752,40.091802575991224
nagoya,run1,48,30,-28.17229997196522,-37.85137183386697,-4.104542834622701,-1.7539106704967717,-0.4322485201192426,-0.429313127733585,-10.011282905532456,8.0,8,12.5,0.0,0,-6.2214544741599065,38.585276522721685
nagoya,run1,49,30,-31.066781204007086,-40.78788121285464,-4.334870912736034,-1.8169605042497314,-0.4384777121851521,-0.43542409026646645,-10.553088503418811,8.0,8,12.5,0.5,1,-6.763958816456307,37.34266240774052
nagoya,run1,50,30,-29.207113583912268,-33.689678638911204,-11.132051076456126,-2.0763013409839766,-0.44492569811383503,-0.44177404008706395,-14.19307899717436,5.966666666666667,4,8.9,4.1,7,-6.843721125370669,37.23659829906436
