sat_count,los_count,nlos_count,utd_candidate_sat_count,utd_candidate_nlos_sat_count,utd_candidate_count_total,utd_candidate_count_nlos,utd_min_excess_path_m,utd_min_edge_distance_m,utd_min_fresnel_v,utd_score_sum,utd_score_nlos_sum,city,run,epoch,gps_tow,utd_edge_count_total,utd_edge_boundary_count
17,17,0,17,0,462,0,0.0029281042516231537,0.3723150534531388,0.24808341846007076,81.76525259383936,0.0,tokyo,run3,2160,179892.0,50000,35
18,17,1,18,1,483,20,0.0033838972449302673,0.40048663355224073,0.2666925846870259,86.11298860287366,4.2323524824734475,tokyo,run3,2220,179904.0,50000,35
18,17,1,18,1,483,20,0.003873530775308609,0.42873949299491165,0.2853339767241691,86.18284990161153,4.237734443347972,tokyo,run3,2280,179916.0,50000,35
16,16,0,16,0,413,0,0.004397176206111908,0.45707350825082826,0.3040076164791051,76.17004751285333,0.0,tokyo,run3,2340,179928.0,50000,35
17,17,0,17,0,462,0,0.004955004900693893,0.48548855232745575,0.32271352764516453,82.02575508996698,0.0,tokyo,run3,2400,179940.0,50000,35
18,18,0,18,0,519,0,0.005547195672988892,0.5139844902375517,0.3414517327230635,94.35275265112999,0.0,tokyo,run3,2460,179952.0,50000,35
16,16,0,16,0,302,0,0.10638648271560669,4.8790261346062005,1.495229596039879,51.88820192813478,0.0,tokyo,run3,2520,179964.0,50000,35
17,12,5,17,5,656,351,4.403293132781982e-06,0.02468504374720296,0.009621060457146655,169.8078295524445,104.6875769123327,tokyo,run3,2580,179976.0,50000,35
16,10,6,16,6,617,366,0.0002536363899707794,0.10205939760581974,0.07301672571776537,156.52134855584237,110.97952826155796,tokyo,run3,2640,179988.0,50000,35
15,12,3,15,3,353,219,6.636977195739746e-05,0.11979748236868933,0.03735109870839133,103.86430032885364,79.61029450873077,tokyo,run3,2700,180000.0,50000,35
13,12,1,13,1,299,30,0.006650961935520172,0.7726298106032423,0.373890104850532,66.56377243129909,7.322010840886768,tokyo,run3,2760,180012.0,50000,35
15,12,3,15,3,369,99,0.006660390645265579,0.8269359560312531,0.3741632729641359,86.60652131769595,27.24235467071607,tokyo,run3,2820,180024.0,50000,35
15,12,3,15,3,371,100,0.007935792207717896,0.8742329916881111,0.4084183107419481,86.83523777229075,27.3098385015226,tokyo,run3,2880,180036.0,50000,35
15,12,3,15,3,476,205,0.00013699010014533997,0.24098111812292672,0.053661466950053145,132.80818736526277,73.23154144760137,tokyo,run3,2940,180048.0,50000,35
16,12,4,16,4,508,235,1.0382384061813354e-05,0.06858565744026782,0.01477449611876877,140.46465439959107,80.73319565638268,tokyo,run3,3000,180060.0,50000,35
6,2,4,6,4,174,106,0.0008406825363636017,0.10999651369995422,0.13293243875606936,59.956974859055855,38.64938912475858,tokyo,run3,3060,180072.0,50000,35
7,3,4,7,4,158,123,0.0003176294267177582,0.09796415418895127,0.08171028183357938,46.71539949837176,34.71037424255031,tokyo,run3,3120,180084.0,50000,35
16,13,3,15,3,148,62,9.611248970031738e-07,0.014421231787786976,0.004490840561185787,43.03767660095414,19.580137586184968,tokyo,run3,3180,180096.0,50000,35
16,13,3,16,3,261,79,0.004206568002700806,1.2446007153355576,0.2973577448536434,56.998680920206084,20.478539413758803,tokyo,run3,3240,180108.0,50000,35
16,15,1,15,1,151,10,0.38792571797966957,7.2858410937244535,2.8529127239240752,22.864130436792983,2.6453178849656425,tokyo,run3,3300,180120.0,50000,35
18,17,1,17,1,203,11,3.166496753692627e-06,0.024811095707508248,0.008162464193912795,36.338459545376054,2.683428138648079,tokyo,run3,3360,180132.0,50000,35
18,16,2,17,2,203,52,1.0747462511062622e-05,0.04567613283997293,0.015029397240469563,36.4036870866778,11.687373136076587,tokyo,run3,3420,180144.0,50000,35
19,16,3,18,3,211,60,6.925314664840698e-05,0.11593505451363796,0.038154332201713936,37.21179984965793,12.453488677145632,tokyo,run3,3480,180156.0,50000,35
18,17,1,17,1,205,42,0.00017825141549110413,0.18596572480325627,0.06121231450095237,36.639151010133425,9.090149487085153,tokyo,run3,3540,180168.0,50000,35
19,18,1,18,1,261,56,2.80626118183136e-05,0.07377942136462586,0.024286233117000566,52.65083738305108,15.780800399513687,tokyo,run3,3600,180180.0,50000,35
17,16,1,16,1,200,7,0.1417643204331398,6.536250224904847,1.7259346375324633,29.311452762514598,0.4848613688074752,tokyo,run3,3660,180192.0,50000,35
19,18,1,16,1,173,5,0.044708386063575745,2.211461262003379,0.9692227097472468,34.939768215748614,1.4012648820635007,tokyo,run3,3720,180204.0,50000,35
20,19,1,19,1,236,58,0.0005051381886005402,0.4747190772876925,0.10304375565208292,51.98891784058512,21.4047869609544,tokyo,run3,3780,180216.0,50000,35
22,22,0,21,0,69,0,0.18070239573717117,2.8494334951768923,1.9450385989191756,16.57616574642627,0.0,tokyo,run3,3840,180228.0,50000,35
24,24,0,23,0,93,0,0.23057664185762405,2.8730342271970053,2.195491372872295,19.960848477326916,0.0,tokyo,run3,3900,180240.0,50000,35
21,21,0,17,0,73,0,0.011616915464401245,1.8753765582459143,0.494145491794725,17.148694497810535,0.0,tokyo,run3,3960,180252.0,50000,35
15,14,1,2,1,16,13,0.001300070434808731,0.4868148195175506,0.1653100302275178,6.312893441420243,6.078039214579895,tokyo,run3,4020,180264.0,50000,35
18,17,1,14,1,72,17,0.014702312648296356,1.6087454080791996,0.5558946118614189,14.699657250482971,6.387809399137924,tokyo,run3,4080,180276.0,50000,35
17,16,1,14,1,72,17,0.01648692786693573,1.7031899124946384,0.588663782024838,14.900695818994206,6.390477232848205,tokyo,run3,4140,180288.0,50000,35
16,14,2,14,2,97,45,0.007741529494524002,0.35029784126135555,0.40329705890824713,37.274727232035445,13.717860246261834,tokyo,run3,4200,180300.0,50000,35
18,14,4,18,4,384,115,1.862645149230957e-06,0.012219738633516242,0.006262437641144035,84.87465810391461,35.9801918098082,tokyo,run3,4260,180312.0,50000,35
20,16,4,17,4,309,165,6.239116191864014e-05,0.08856361622220958,0.03621487243010547,79.7092349334799,50.32643767092215,tokyo,run3,4320,180324.0,50000,35
21,18,3,16,3,332,169,0.004855155944824219,0.6458911164831723,0.31945311508995305,77.81605166973341,50.78521386453136,tokyo,run3,4380,180336.0,50000,35
20,19,1,20,1,409,51,0.0007584840059280396,0.257229301904304,0.12626656806471862,77.92902111878422,17.435822170624174,tokyo,run3,4440,180348.0,50000,35
22,18,4,21,4,680,285,3.908202052116394e-05,0.08893028792258535,0.028662530809418215,139.21121976195857,76.55221597763006,tokyo,run3,4500,180360.0,50000,35
21,19,2,20,2,113,38,0.1449858509004116,4.535069018489127,1.7452829447464397,20.917141248171543,8.103634916451767,tokyo,run3,4560,180372.0,50000,35
22,21,1,20,1,71,12,0.1387755237519741,2.73108596831259,1.707699335995273,22.783416279990696,4.854239939944765,tokyo,run3,4620,180384.0,50000,35
20,20,0,12,0,45,0,0.26395050808787346,5.881692800360272,2.3531098391722574,6.753796596158536,0.0,tokyo,run3,4680,180396.0,50000,35
17,14,3,8,3,137,72,0.001266665756702423,0.4576470880962089,0.16317261242307074,36.43532431722945,25.10628592456649,tokyo,run3,4740,180408.0,50000,35
21,18,3,15,3,147,74,8.472055196762085e-05,0.1551486317574235,0.042200602891770585,34.48735604707298,26.06396273870417,tokyo,run3,4800,180420.0,50000,35
20,20,0,19,0,161,0,0.0015649795532226562,0.8736671105373703,0.18137266513026007,25.400054018917345,0.0,tokyo,run3,4860,180432.0,50000,35
18,18,0,10,0,101,0,0.019447769969701767,2.8385597174537844,0.6393557275557212,14.584580736087652,0.0,tokyo,run3,4920,180444.0,50000,35
20,18,2,10,2,144,60,3.3527612686157227e-08,0.003951106246372026,0.0008472539502719863,38.8289008935002,25.14438672189545,tokyo,run3,4980,180456.0,50000,35
19,18,1,9,1,130,46,0.004998661577701569,1.4028548532715484,0.32414697667888626,33.22034025154832,19.406377337926546,tokyo,run3,5040,180468.0,50000,35
19,18,1,9,1,129,46,0.006238464266061783,1.5518983202961238,0.3621205151264973,33.19549528674096,19.295054640001457,tokyo,run3,5100,180480.0,50000,35
18,18,0,8,0,84,0,0.014865938574075699,2.516174085875294,0.5589930932075577,14.11039017720036,0.0,tokyo,run3,5160,180492.0,50000,35
18,18,0,8,0,62,0,0.005263347178697586,1.5323314004596407,0.33261852696407396,14.523539479818647,0.0,tokyo,run3,5220,180504.0,50000,35
20,18,2,9,2,113,55,0.0036387406289577484,1.2900306311191614,0.27656153375425574,23.874561060396637,8.37498603194554,tokyo,run3,5280,180516.0,50000,35
19,18,1,8,1,93,35,0.0026363246142864227,1.0983200503423534,0.23540515947896298,21.25402092934578,5.507975202282307,tokyo,run3,5340,180528.0,50000,35
19,19,0,16,0,181,0,0.08092332631349564,2.6856281568142513,1.3040522809551298,36.15070512121295,0.0,tokyo,run3,5400,180540.0,50000,35
17,15,2,17,2,287,46,0.002780027687549591,0.5488051307163253,0.2417335123699286,59.97485103873756,15.073342523958285,tokyo,run3,5460,180552.0,50000,35
20,17,3,20,3,247,100,0.0023796148598194122,0.3474914861911184,0.2236458431969648,67.72792742586022,31.56279288982978,tokyo,run3,5520,180564.0,50000,35
21,18,3,21,3,254,144,0.008131351321935654,1.70851453364161,0.4134226268483887,59.37251780366851,37.94066196304176,tokyo,run3,5580,180576.0,50000,35
21,18,3,20,3,368,199,1.3440847396850586e-05,0.07765853026090756,0.016808856685526084,112.67254186274789,70.52302249143219,tokyo,run3,5640,180588.0,50000,35
21,17,4,20,4,370,233,4.431605339050293e-05,0.13535037768946803,0.03051956081188827,118.0833620842027,85.6263905777001,tokyo,run3,5700,180600.0,50000,35
19,15,4,18,4,371,235,0.0007287673652172089,0.46200507453416767,0.12376854169402088,97.4324602207345,75.67551339497264,tokyo,run3,5760,180612.0,50000,35
19,8,11,19,11,674,462,2.255663275718689e-05,0.06769729790960174,0.02177421849562698,174.28251491961186,122.35546941195562,tokyo,run3,5820,180624.0,50000,35
15,9,6,15,6,634,242,5.725771188735962e-05,0.04954371849022564,0.0346919803250396,154.71468881681247,66.7987738557589,tokyo,run3,5880,180636.0,50000,35
12,6,6,12,6,329,217,2.3670494556427002e-05,0.09467223949508677,0.022304068023094387,89.58922382224462,66.90317141399463,tokyo,run3,5940,180648.0,50000,35
15,8,7,15,7,306,198,3.937631845474243e-06,0.030943688195525097,0.009099661189699198,96.55243546573917,62.77372015901469,tokyo,run3,6000,180660.0,50000,35
13,7,6,13,6,280,196,4.7907233238220215e-06,0.035083500583252006,0.010038816724845823,91.28795705758597,66.5349793271263,tokyo,run3,6060,180672.0,50000,35
12,7,5,12,5,195,111,9.963288903236389e-05,0.15994613848547107,0.04576259704046514,65.01964654849017,40.349589348847715,tokyo,run3,6120,180684.0,50000,35
10,8,2,10,2,220,110,8.489936590194702e-05,0.13756640357302075,0.0422448040824233,74.79311186498735,40.94555512703269,tokyo,run3,6180,180696.0,50000,35
13,7,6,13,6,320,236,3.5390257835388184e-07,0.008913999736500042,0.0027360185473314907,101.77615676249025,77.26718697975528,tokyo,run3,6240,180708.0,50000,35
16,7,9,16,9,398,313,5.617737770080566e-06,0.03754165156815701,0.010868147361840648,126.32321078955705,101.81835842834394,tokyo,run3,6300,180720.0,50000,35
14,7,7,14,7,288,202,0.00041022151708602905,0.21182048985454083,0.09285976221059125,92.9145466494537,68.41160168865851,tokyo,run3,6360,180732.0,50000,35
15,7,8,15,8,299,212,0.0009060241281986237,0.20469060119214352,0.1380023706136967,93.33514595664666,68.831078201803,tokyo,run3,6420,180744.0,50000,35
15,7,8,15,8,407,319,0.0008031465113162994,0.44890473141528464,0.12993149270420015,127.544056756648,103.0358065583724,tokyo,run3,6480,180756.0,50000,35
11,7,4,11,4,201,101,0.0009471811354160309,0.4791630398765758,0.14110213010378747,61.93085517885723,35.95564732988824,tokyo,run3,6540,180768.0,50000,35
8,1,7,8,7,249,229,5.2697956562042236e-05,0.03167077104643977,0.03328053968156022,53.28071074707749,48.43545721280246,tokyo,run3,6600,180780.0,50000,35
20,6,14,20,14,686,562,0.000667620450258255,0.2996668049062983,0.11846325752432796,206.62016810502467,170.96031098953387,tokyo,run3,6660,180792.0,50000,35
14,8,6,14,6,293,128,6.213784217834473e-05,0.054185424280010865,0.03614006249831246,66.64445924713577,36.60527018486956,tokyo,run3,6720,180804.0,50000,35
16,10,6,16,6,362,122,1.13658607006073e-05,0.023204172432615824,0.015459556109528858,90.29909826960531,37.94840099111268,tokyo,run3,6780,180816.0,50000,35
19,13,6,19,6,449,133,0.005341753363609314,0.4158493351429666,0.3350704564907182,98.96593513765286,39.63752694683262,tokyo,run3,6840,180828.0,50000,35
16,0,16,16,16,603,603,0.00020109117031097412,0.05344133095112619,0.06501403801848145,174.39920381637947,174.39920381637947,tokyo,run3,6900,180840.0,50000,35
16,8,8,8,2,91,23,0.16640686616301537,3.437021532130739,1.868078060806185,15.15874040792875,4.015573705582853,tokyo,run3,6960,180852.0,50000,35
17,13,4,17,4,149,74,0.0008704811334609985,0.40069017472275015,0.13526836235086004,32.14725295267013,22.872464551628156,tokyo,run3,7020,180864.0,50000,35
21,17,4,21,4,232,61,0.0026698894798755646,0.22203541227562887,0.23688255448771486,52.685540726020754,18.68559341584834,tokyo,run3,7080,180876.0,50000,35
23,18,5,23,5,246,69,0.002480119466781616,0.21390745629311547,0.22830992079426668,56.69602080053845,21.46403117838513,tokyo,run3,7140,180888.0,50000,35
23,21,2,23,2,252,25,0.0007836222648620605,0.24875646546475222,0.12834168805797552,58.382919793980626,10.894621139691214,tokyo,run3,7200,180900.0,50000,35
21,17,4,18,3,137,23,0.0008569881319999695,0.15735202878080862,0.13421417477065303,40.89934695751546,12.142944211856355,tokyo,run3,7260,180912.0,50000,35
14,0,14,14,14,200,200,0.0008719824254512787,0.11870828486775994,0.1353824065695992,80.08882393614324,80.08882393614324,tokyo,run3,7320,180924.0,50000,35
21,9,12,21,12,293,160,0.0039610788226127625,0.9044563993390577,0.28855098051682526,95.07987242917429,57.26043942945185,tokyo,run3,7380,180936.0,50000,35
17,11,6,17,6,218,77,0.0013068392872810364,0.1804526725215424,0.1657360296139927,57.97667639818301,25.374667999930963,tokyo,run3,7440,180948.0,50000,35
16,8,8,16,8,309,197,6.446987390518188e-05,0.11488249967750137,0.03681207572493164,85.80120847179285,63.39672147224456,tokyo,run3,7500,180960.0,50000,35
18,10,8,18,8,293,126,0.0005453340709209442,0.3259527897263327,0.10706486309769034,73.18585209415815,40.428420099015305,tokyo,run3,7560,180972.0,50000,35
18,10,8,18,8,284,116,0.005782458931207657,0.49837478257063506,0.34863450028274373,69.50948845907087,36.55575900556779,tokyo,run3,7620,180984.0,50000,35
16,10,6,16,6,244,83,0.0027430616319179535,0.4754409627465098,0.24012194712167106,63.4673983438795,30.01100791280959,tokyo,run3,7680,180996.0,50000,35
15,2,13,15,13,163,141,0.007327381521463394,1.1093764078031312,0.39244844688755753,36.83358207110862,32.611714228336204,tokyo,run3,7740,181008.0,50000,35
19,18,1,7,1,69,19,0.04136035963892937,3.4531577274915333,0.9323496525099999,13.842939804797105,3.343750579880914,tokyo,run3,7800,181020.0,50000,35
16,5,11,16,11,650,445,0.0011310167610645294,0.19906001957607872,0.1541861855472017,159.03845424909082,112.31182416750512,tokyo,run3,7860,181032.0,50000,35
19,10,9,16,7,309,161,1.0307878255844116e-05,0.06295205179404774,0.014720252995137698,74.14551077382109,43.644256953612434,tokyo,run3,7920,181044.0,50000,35
16,9,7,8,4,143,97,4.7847628593444824e-05,0.1522155516917798,0.031713176404112024,37.18817524881538,27.26946651241108,tokyo,run3,7980,181056.0,50000,35
17,12,5,7,5,119,103,1.829490065574646e-05,0.04265722376515989,0.019608938349440875,37.08605797042888,34.676274195320545,tokyo,run3,8040,181068.0,50000,35
16,15,1,13,1,97,1,0.1595066599547863,7.270417128910588,1.8306611252488907,14.746553783648388,0.11607145943471045,tokyo,run3,8100,181080.0,50000,35
18,14,4,18,4,289,73,0.004241466522216797,0.3723756012491268,0.29858522616464567,77.28957312628717,26.705257946142684,tokyo,run3,8160,181092.0,50000,35
19,15,4,19,4,321,75,2.734363079071045e-06,0.008221705654052176,0.007582118190776418,71.48943863774615,20.142181871889722,tokyo,run3,8220,181104.0,50000,35
23,19,4,23,4,358,88,1.95428729057312e-05,0.01908588287861636,0.020268998453825158,113.28886258768019,37.55906608376087,tokyo,run3,8280,181116.0,50000,35
24,19,5,24,5,196,50,0.005500275641679764,0.5565321310859808,0.3400076365555134,61.95676549611587,23.55189613728986,tokyo,run3,8340,181128.0,50000,35
19,18,1,19,1,138,5,0.0013371370732784271,0.1673845857798732,0.16764538328360393,38.78411137379465,4.085923857187234,tokyo,run3,8400,181140.0,50000,35
21,19,2,18,1,118,11,0.004130788147449493,0.47156928514560653,0.2946576663333248,19.060506507822293,5.112824036812448,tokyo,run3,8460,181152.0,50000,35
21,21,0,4,0,31,0,0.5050278417766094,9.428693452514898,3.2535193336451504,4.809402526104697,0.0,tokyo,run3,8520,181164.0,50000,35
18,13,5,18,5,143,32,1.0389834642410278e-05,0.01829186641976944,0.014778957793885385,48.72925390751376,15.541885777052052,tokyo,run3,8580,181176.0,50000,35
17,12,5,17,5,307,84,0.0020313188433647156,0.3204427247896962,0.20663205820990216,73.26987051657548,26.962022393776856,tokyo,run3,8640,181188.0,50000,35
22,13,9,22,9,551,256,0.00010935217142105103,0.11403559019002628,0.047943751165246636,125.79220607922001,73.78820278421253,tokyo,run3,8700,181200.0,50000,35
22,12,10,22,10,401,215,0.0004221983253955841,0.18973437242999344,0.09420521155245652,108.22016110594856,71.84553383336247,tokyo,run3,8760,181212.0,50000,35
20,13,7,20,7,383,132,8.672475814819336e-05,0.056890579696581185,0.04269477566147776,92.01811816426967,46.927753989046025,tokyo,run3,8820,181224.0,50000,35
19,13,6,19,6,331,80,0.00015525519847869873,0.07625767030504968,0.057126418302815354,76.00751638643403,30.785377842041886,tokyo,run3,8880,181236.0,50000,35
20,13,7,20,7,343,92,0.00015433132648468018,0.07613736865512463,0.056956500611451265,81.36441089577754,36.055783510951805,tokyo,run3,8940,181248.0,50000,35
21,12,9,21,9,421,193,0.00028072670102119446,0.14874796762553874,0.07681725059245517,107.90219284447024,64.18946312481334,tokyo,run3,9000,181260.0,50000,35
22,18,4,22,4,429,106,0.00015030056238174438,0.0669704874807018,0.05620778112374964,131.5168138376178,41.673584365930914,tokyo,run3,9060,181272.0,50000,35
23,19,4,23,4,354,52,0.0008823573589324951,0.20346888353358059,0.13618654646615946,110.31898073683104,20.035443389447064,tokyo,run3,9120,181284.0,50000,35
23,20,3,23,3,363,54,0.002446278929710388,0.3046416590700589,0.226754992057433,89.984438460525,15.33330486763359,tokyo,run3,9180,181296.0,50000,35
18,14,4,18,4,210,40,0.0034529492259025574,0.4238190725243169,0.26940057167216275,43.5331584440852,11.654192316746588,tokyo,run3,9240,181308.0,50000,35
13,13,0,12,0,117,0,0.2646407261490822,2.9959652691952314,2.349407900257487,26.871134823212238,0.0,tokyo,run3,9300,181320.0,50000,35
22,19,3,22,3,272,25,7.674098014831543e-07,0.004655285757601679,0.004014669609999943,67.56705630296685,11.437256901074981,tokyo,run3,9360,181332.0,50000,35
12,6,6,12,6,194,105,0.001352749764919281,0.19468652359057081,0.16862316364264146,48.452106826021435,28.07807523567196,tokyo,run3,9420,181344.0,50000,35
14,5,9,14,9,576,395,1.0021030902862549e-06,0.007140256769677305,0.004595330743297227,148.2517143159978,104.95630648350544,tokyo,run3,9480,181356.0,50000,35
13,7,6,13,6,291,142,0.0017439201474189758,0.39721155594648677,0.19145974253922565,69.42039150349086,39.22819133528685,tokyo,run3,9540,181368.0,50000,35
18,12,6,18,6,341,106,0.0002329312264919281,0.08823702844128135,0.06997321850987374,94.32667013733656,37.362659037890424,tokyo,run3,9600,181380.0,50000,35
17,6,11,17,11,287,219,0.0002555660903453827,0.2186400591772297,0.07329448938350835,73.8701200764758,57.91600477254094,tokyo,run3,9660,181392.0,50000,35
13,7,6,13,6,135,53,0.002678029239177704,0.7373405175934443,0.23725884719604978,29.232538975704113,13.042529710261281,tokyo,run3,9720,181404.0,50000,35
16,7,9,16,9,277,123,0.0033276118338108063,0.8001225037193085,0.26447253622385253,63.43275942401091,32.67824153190693,tokyo,run3,9780,181416.0,50000,35
15,6,9,15,9,245,94,0.004046875983476639,0.9074909962441444,0.29165758888635784,50.321283126466035,20.304472371028258,tokyo,run3,9840,181428.0,50000,35
14,7,7,14,7,156,75,0.0048355832695961,0.755283969401045,0.31881394049520456,32.93471379362368,17.156808136408717,tokyo,run3,9900,181440.0,50000,35
13,3,10,13,10,190,156,0.0007409006357192993,0.23802825224019278,0.12479468321370271,37.29750202560298,31.05253688305969,tokyo,run3,9960,181452.0,50000,35
18,13,5,18,5,302,176,2.0489096641540527e-07,0.008154514587159597,0.0020794927381101993,91.44628791163889,63.66653830326463,tokyo,run3,10020,181464.0,50000,35
21,21,0,5,0,66,0,0.11871270462870598,7.349800378584834,1.579464193878371,10.768292411735706,0.0,tokyo,run3,10080,181476.0,50000,35
21,18,3,4,1,79,25,0.022290825843811035,3.271243314979628,0.6844958517924893,14.806931990857198,7.499657128900128,tokyo,run3,10140,181488.0,50000,35
22,22,0,4,0,44,0,0.5684069246053696,10.15279933698214,3.451182743028308,6.700985839613664,0.0,tokyo,run3,10200,181500.0,50000,35
22,22,0,3,0,42,0,0.6579625606536865,11.062982144393887,3.712373679459594,6.473190674031408,0.0,tokyo,run3,10260,181512.0,50000,35
22,22,0,3,0,42,0,0.6516432240605354,11.009914352392597,3.694565870222164,6.510438572489088,0.0,tokyo,run3,10320,181524.0,50000,35
22,22,0,3,0,42,0,0.6453580260276794,10.9568745887188,3.6767674663725916,6.547883767913079,0.0,tokyo,run3,10380,181536.0,50000,35
22,22,0,3,0,43,0,0.6467189788818359,10.98832046017899,3.6806519351504083,6.626836922958791,0.0,tokyo,run3,10440,181548.0,50000,35
