city,run,window_index,epoch_count,sat_count_mean,nlos_count_mean,utd_candidate_sat_count_mean,utd_candidate_sat_count_max,utd_candidate_nlos_sat_count_mean,utd_candidate_nlos_sat_count_max,utd_candidate_count_total_mean,utd_candidate_count_total_max,utd_candidate_count_nlos_mean,utd_candidate_count_nlos_max,utd_min_excess_path_m_mean,utd_min_excess_path_m_min,utd_min_edge_distance_m_mean,utd_min_edge_distance_m_min,utd_min_fresnel_v_mean,utd_min_fresnel_v_min,utd_score_sum_mean,utd_score_sum_max,utd_score_nlos_sum_mean,utd_score_nlos_sum_max,utd_edge_count_total,utd_edge_boundary_count
tokyo,run3,24,5,21.0,0.2,3.0,5,0.2,1,11.4,27,3.6,18,2.3616489628329873,0.0,7.970953569549508,0.0,4.483730178060476,0.0,2.186478780658338,8.989804864053086,1.7221590391052963,8.610795195526482,50000,12
tokyo,run3,25,5,18.2,0.6,4.6,8,0.6,1,49.0,69,20.4,40,0.08498276844620704,0.0044906288385391235,2.9784278939771176,1.2667921416133772,1.0784605204116005,0.3072336130643679,10.320769777144553,14.6120945862264,5.361211757862041,9.937600905775767,50000,12
tokyo,run3,26,5,18.6,0.0,6.6,11,0.0,0,65.2,129,0.0,0,0.438166756182909,0.07497642934322357,8.452496258648699,5.746734383209857,2.868021221246778,1.2552875909586854,10.033304846236032,18.092504692179308,0.0,0.0,50000,12
tokyo,run3,27,5,21.6,0.2,2.4,7,0.0,0,36.8,100,0.0,0,0.565605515241623,0.0,4.094524418571718,0.0,2.031192956883468,0.0,4.973841840430466,16.263125041784946,0.0,0.0,50000,12
tokyo,run3,28,5,20.2,0.0,0.6,3,0.0,0,5.8,29,0.0,0,0.15363121517002581,0.0,1.6291050596696046,0.0,0.8001659292530402,0.0,0.8151387392537199,4.0756936962685995,0.0,0.0,50000,12
tokyo,run3,29,5,22.2,0.0,7.2,10,0.0,0,70.2,112,0.0,0,3.989873136393726,2.3123784800991416,15.833228400058903,13.39497734538001,8.881448638602297,6.870220853708474,5.007739071643044,7.57418523243995,0.0,0.0,50000,12
tokyo,run3,30,5,23.2,0.0,2.6,9,0.0,0,34.8,100,0.0,0,0.9436878152191639,0.0,5.711995356307976,0.0,2.6002189665697273,0.0,4.200782194951498,8.089895139979268,0.0,0.0,50000,12
tokyo,run3,31,5,15.8,0.2,3.8,9,0.2,1,28.4,69,2.2,11,1.8965571319684387,0.0,8.183146588384153,0.0,3.9957804893436673,0.0,5.1739209171730165,13.038559773313478,1.1491230025641326,5.745615012820663,50000,12
tokyo,run3,32,5,17.2,1.6,8.2,10,1.6,2,69.6,88,32.0,44,0.052008182555437085,0.0002803392708301544,2.080107456292281,0.21331359823538468,0.7594923171055875,0.0767648930023796,17.243217646519167,22.572976936153573,10.92557771361445,16.106611521875525,50000,12
tokyo,run3,33,5,18.8,0.6,4.0,10,0.6,2,32.8,81,13.6,46,0.12687502354383468,0.0,5.143117114767979,0.0,1.4093994235684526,0.0,6.855988945106381,15.40426983840678,3.2439100877179454,10.430947977437219,50000,12
tokyo,run3,34,5,24.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000,12
tokyo,run3,35,5,24.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000,12
tokyo,run3,36,5,22.4,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000,12
tokyo,run3,37,5,22.0,0.0,0.8,1,0.0,0,11.2,14,0.0,0,0.2663683071732521,0.0,9.993703383110859,0.0,2.115649981840231,0.0,1.8022000925333166,2.2746971054153327,0.0,0.0,50000,12
tokyo,run3,38,5,20.6,0.2,1.2,2,0.2,1,10.6,18,2.6,13,1.2714344725012778,0.0,9.33000484736476,0.0,3.3857552514754916,0.0,1.9905734425042128,5.090167676141716,1.0003105081253516,5.001552540626758,50000,12
tokyo,run3,39,5,20.4,0.0,0.6,1,0.0,0,2.8,6,0.0,0,1.5798156671226025,0.0,12.669863557305181,0.0,4.423053046474977,0.0,0.25012862806844194,0.5439003259233768,0.0,0.0,50000,12
tokyo,run3,40,5,21.8,0.0,2.8,5,0.0,0,11.0,19,0.0,0,1.3238603681325913,0.0,14.238709179882983,0.0,4.663788685193507,0.0,1.0316495499444858,1.7397086043320682,0.0,0.0,50000,12
tokyo,run3,41,5,24.0,0.0,0.4,2,0.0,0,2.6,13,0.0,0,0.12394095286726951,0.0,3.119468176891137,0.0,0.7212697650990068,0.0,0.37139509417966216,1.8569754708983108,0.0,0.0,50000,12
tokyo,run3,42,5,16.6,0.4,4.2,14,0.4,1,45.2,137,5.4,20,0.8122486881911755,7.625669240951538e-06,8.339419253126104,0.05493853776462042,3.259095616691866,0.01265456015604096,7.177526198165191,15.17047312185586,1.967278946283067,6.359219104377325,50000,12
tokyo,run3,43,5,16.0,0.4,13.2,17,0.4,1,103.0,166,9.6,30,0.2902890913188457,0.00018389150500297546,7.332264952141204,0.28677033011970954,1.9140145310668601,0.06217248760845586,10.960386322546592,20.287244619154038,2.7535829519556523,8.345986127478419,50000,12
tokyo,run3,44,5,16.0,0.0,12.0,14,0.0,0,70.0,86,0.0,0,0.22565447464585303,0.21436574682593346,8.247483186107667,8.034467934627477,2.176749957104877,2.121978580116882,7.001660010259942,8.284987039688538,0.0,0.0,50000,12
tokyo,run3,45,5,18.8,0.6,10.8,15,0.6,1,107.6,176,29.6,79,0.10505242198705673,4.854053258895874e-06,4.2364011852573285,0.03944758777372535,1.1466383355251397,0.010097595184456392,16.610438237002747,31.93688256238754,8.71420756263325,22.973479202494392,50000,12
tokyo,run3,46,5,18.0,1.6,10.8,18,1.6,2,116.2,146,23.6,42,0.15619551464915277,2.802535891532898e-05,4.897712881178674,0.07436116874132195,1.394306203486964,0.024271168187520818,16.2762404170046,21.404669866401555,5.387829033167946,11.29949652381822,50000,12
tokyo,run3,47,5,15.6,2.4,12.4,17,2.4,4,176.0,224,73.4,111,0.5555714560672641,4.004687070846558e-06,2.565722133375487,0.040301274586317506,1.5326766078995213,0.009169950077527312,35.31642276823668,46.66424217075526,19.579951472066835,29.27461365479243,50000,12
tokyo,run3,48,5,16.4,2.2,14.0,18,2.2,5,150.0,259,61.6,146,0.09146139770746231,2.0153820514678955e-06,1.783112030600795,0.01959941906721756,0.7464033286287564,0.006505022508360263,29.13732136273054,57.12588813986017,16.493370431895336,39.72531379164823,50000,12
tokyo,run3,49,5,22.2,0.4,2.2,3,0.0,0,4.8,8,0.0,0,3.67359819188714,0.8876687102019787,20.794629463170907,20.046333230700345,8.153160059851356,4.315717319005765,0.44187447566005283,0.7665458167171793,0.0,0.0,50000,12
tokyo,run3,50,5,21.6,0.2,4.6,8,0.2,1,11.4,25,0.2,1,4.198724924772978,2.067955132573843,18.74275987353264,13.141380199464265,8.917933311890058,6.555963912272415,0.9879091748532783,2.3351698235453764,0.01911286525091728,0.0955643262545864,50000,12
