city,run,epoch,gps_tow,sat_count,los_count,nlos_count,reflection_count,excess_delay_m_max,excess_delay_m_p90
tokyo,run2,5340,178072.39999890327,14,13,1,14,17.980242621153593,17.980242621153593
tokyo,run2,5400,178084.40000009537,13,12,1,0,0.0,0.0
tokyo,run2,5460,178096.39999890327,13,12,1,0,0.0,0.0
tokyo,run2,5520,178108.39999890327,11,10,1,11,8.77695383504033,8.77695383504033
tokyo,run2,5580,178120.39999890327,12,11,1,0,0.0,0.0
tokyo,run2,5640,178132.39999890327,9,9,0,0,0.0,0.0
tokyo,run2,5700,178144.40000009537,12,12,0,0,0.0,0.0
tokyo,run2,5760,178156.39999890327,14,14,0,14,8.836669035255909,8.836669035255909
tokyo,run2,5820,178168.39999890327,11,11,0,0,0.0,0.0
tokyo,run2,5880,178180.39999890327,12,11,1,0,0.0,0.0
tokyo,run2,5940,178192.39999890327,13,10,3,13,13.930004343390465,13.930004343390465
tokyo,run2,6000,178204.40000009537,10,9,1,0,0.0,0.0
tokyo,run2,6060,178216.39999890327,13,12,1,13,69.03388084471226,69.03388084471226
tokyo,run2,6120,178228.39999890327,14,13,1,14,69.02380083873868,69.02380083873868
tokyo,run2,6180,178240.39999890327,14,13,1,0,0.0,0.0
tokyo,run2,6240,178252.39999890327,16,14,2,16,4.248908795416355,4.248908795416355
tokyo,run2,6300,178264.40000009537,16,14,2,0,0.0,0.0
tokyo,run2,6360,178276.39999890327,19,19,0,19,7.806903302669525,7.806903302669525
tokyo,run2,6420,178288.39999890327,16,16,0,16,197.92016621679068,197.92016621679068
tokyo,run2,6480,178300.39999890327,11,10,1,0,0.0,0.0
tokyo,run2,6540,178317.0,16,12,4,16,141.5619385316968,141.5619385316968
tokyo,run2,6600,178329.0,18,15,3,18,93.13813132420182,93.13813132420182
tokyo,run2,6660,178341.0,14,14,0,0,0.0,0.0
tokyo,run2,6720,178353.0,16,16,0,16,56.9161042869091,56.9161042869091
tokyo,run2,6780,178365.0,15,13,2,15,50.300867184996605,50.300867184996605
tokyo,run2,6840,178377.0,16,15,1,0,0.0,0.0
tokyo,run2,6900,178389.0,10,8,2,0,0.0,0.0
tokyo,run2,6960,178401.0,8,7,1,0,0.0,0.0
tokyo,run2,7020,178413.0,14,14,0,14,11.796068526804447,11.796068526804447
tokyo,run2,7080,178425.0,14,14,0,14,18.902019012719393,18.902019012719393
tokyo,run2,7140,178437.0,16,15,1,16,18.976364471018314,18.976364471018314
tokyo,run2,7200,178449.0,13,13,0,13,740.204340390861,740.204340390861
tokyo,run2,7260,178461.0,12,12,0,0,0.0,0.0
tokyo,run2,7320,178473.0,9,9,0,0,0.0,0.0
tokyo,run2,7380,178485.0,12,12,0,0,0.0,0.0
tokyo,run2,7440,178497.0,16,16,0,0,0.0,0.0
tokyo,run2,7500,178509.0,16,16,0,0,0.0,0.0
tokyo,run2,7560,178521.0,18,18,0,0,0.0,0.0
tokyo,run2,7620,178533.0,18,18,0,18,260.96991039440036,260.96991039440036
tokyo,run2,7680,178545.0,17,16,1,0,0.0,0.0
tokyo,run2,7740,178557.0,17,16,1,0,0.0,0.0
tokyo,run2,7800,178569.0,18,17,1,0,0.0,0.0
tokyo,run2,7860,178581.0,18,17,1,0,0.0,0.0
tokyo,run2,7920,178593.0,18,17,1,0,0.0,0.0
tokyo,run2,7980,178605.0,18,17,1,0,0.0,0.0
tokyo,run2,8040,178617.0,17,17,0,0,0.0,0.0
tokyo,run2,8100,178629.0,22,22,0,22,18.8868096023798,18.8868096023798
tokyo,run2,8160,178641.0,24,24,0,24,18.826539754867554,18.826539754867554
tokyo,run2,8220,178653.0,21,21,0,21,18.913347341120243,18.913347341120243
tokyo,run2,8280,178665.0,15,15,0,0,0.0,0.0
tokyo,run2,8340,178677.0,19,18,1,0,0.0,0.0
tokyo,run2,8400,178689.0,17,17,0,17,19.177970990538597,19.177970990538597
tokyo,run2,8460,178701.0,16,16,0,0,0.0,0.0
tokyo,run2,8520,178713.0,24,24,0,0,0.0,0.0
tokyo,run2,8580,178725.0,23,23,0,0,0.0,0.0
tokyo,run2,8640,178737.0,23,23,0,0,0.0,0.0
tokyo,run2,8700,178749.0,19,19,0,0,0.0,0.0
tokyo,run2,8760,178761.0,20,20,0,20,18.964292008429766,18.964292008429766
tokyo,run2,8820,178773.0,22,22,0,0,0.0,0.0
tokyo,run2,8880,178785.0,22,22,0,0,0.0,0.0
tokyo,run2,8940,178797.0,20,20,0,0,0.0,0.0
tokyo,run2,9000,178809.0,21,21,0,0,0.0,0.0
tokyo,run2,9060,178821.0,23,23,0,0,0.0,0.0
