city,run,window_index,epoch_count,sat_count_mean,nlos_count_mean,utd_candidate_sat_count_mean,utd_candidate_sat_count_max,utd_candidate_nlos_sat_count_mean,utd_candidate_nlos_sat_count_max,utd_candidate_count_total_mean,utd_candidate_count_total_max,utd_candidate_count_nlos_mean,utd_candidate_count_nlos_max,utd_min_excess_path_m_mean,utd_min_excess_path_m_min,utd_min_edge_distance_m_mean,utd_min_edge_distance_m_min,utd_min_fresnel_v_mean,utd_min_fresnel_v_min,utd_score_sum_mean,utd_score_sum_max,utd_score_nlos_sum_mean,utd_score_nlos_sum_max,utd_edge_count_total,utd_edge_boundary_count
nagoya,run2,11,5,14.2,0.0,12.4,16,0.0,0,198.2,329,0.0,0,0.15932550728321077,0.09496765583753586,4.4311631704053,2.09114655701256,1.8105568945575552,1.4114265769850423,28.155444084495013,35.51060007772321,0.0,0.0,50000,5980
nagoya,run2,12,5,12.6,0.0,9.6,11,0.0,0,81.0,141,0.0,0,0.43003597036004065,0.1614002324640751,5.960671552238447,3.901854576693413,2.9467323345494796,1.8403425458186646,10.852178634746458,21.85888207340875,0.0,0.0,50000,5980
nagoya,run2,13,5,12.0,0.0,5.8,10,0.0,0,39.8,87,0.0,0,1.290842198766768,0.4971937220543623,11.398494268607967,6.475368137024417,4.803608647817311,3.223325969654349,4.8787540348194245,10.815123093235071,0.0,0.0,50000,5980
nagoya,run2,14,5,13.2,0.0,5.2,12,0.0,0,77.0,273,0.0,0,1.4369627721607685,0.022526554763317108,9.91115653159817,0.9151807194791048,4.885232346504799,0.6879134292820515,11.392797048217812,43.943538474664905,0.0,0.0,50000,5980
nagoya,run2,15,5,11.4,2.2,8.8,12,2.2,5,112.4,205,44.6,107,0.21754925474524497,8.009374141693115e-07,2.0404490314994908,0.007836389946287332,0.9990618835297095,0.0041078704604773746,23.992622746674886,42.03852798201871,12.002211647842513,30.594814562047603,50000,5980
nagoya,run2,16,5,11.2,5.2,10.2,12,5.2,7,120.6,160,93.6,133,0.011457813531160354,1.5236437320709229e-05,0.8695612455300065,0.03414062151763386,0.3375089614175969,0.01790095162300428,30.493273053766387,42.52282830389792,26.697763631324726,38.7319019871301,50000,5980
nagoya,run2,17,5,10.2,4.0,9.0,10,4.0,5,96.6,112,70.0,85,0.011956468224525452,0.0013000741600990295,1.2012395201673702,0.5666367788036734,0.43003126529806596,0.1653109297603818,24.268810585765518,27.556066192179127,20.506057860964127,23.74632979920232,50000,5980
nagoya,run2,18,5,10.0,1.4,8.8,11,1.2,2,93.0,151,41.8,90,0.02548130452632904,0.01993536949157715,1.9207927428254983,0.9246027005871215,0.7294699113224945,0.647310657530955,18.475959060409735,29.70544651325264,10.340160463420393,19.99251865601884,50000,5980
nagoya,run2,19,5,10.6,2.6,9.8,12,2.6,4,131.4,190,86.6,131,0.0020694807171821594,7.691606879234314e-05,0.33813523167207327,0.06934778449515842,0.15324441975546235,0.04020948781413762,32.415409483617864,52.607916656159375,25.015197495952965,44.19980526192964,50000,5980
nagoya,run2,20,5,12.6,1.2,12.6,14,1.2,4,292.8,424,63.2,171,0.24021876975893974,0.005853980779647827,4.2838251094933755,0.6304013605742234,1.7877948290720251,0.35077213736662227,44.455845558302435,67.41470559099345,16.098796602399574,50.35938908686677,50000,5980
nagoya,run2,21,5,14.4,1.0,10.2,14,1.0,2,146.0,304,37.8,79,0.2811561904847622,7.131695747375488e-05,3.9124868737877128,0.08603028001144526,1.3437050565296496,0.03871862153323005,23.864447372434455,56.15473123327413,9.699833219606191,19.308283157665873,50000,5980
nagoya,run2,22,5,12.6,2.2,11.4,16,2.2,4,157.8,250,39.4,58,0.010208573937416077,3.427267074584961e-06,1.1220169534790725,0.028125918894855353,0.29076460942630894,0.008489558015282027,28.20295027449321,37.414596546633106,11.029228655997258,17.75461481844521,50000,5980
nagoya,run2,23,5,13.8,3.0,10.8,13,3.0,4,142.4,191,44.4,67,6.187483668327332e-05,9.94652509689331e-07,0.10094787736371642,0.01515991048161876,0.030876678555475427,0.004570994230499841,30.470071091207245,37.89834178035053,14.702552356422093,18.396092216523265,50000,5980
nagoya,run2,24,5,13.6,2.4,9.2,10,2.4,3,76.0,84,38.0,50,0.0017487257719039917,3.725290298461914e-08,0.27855834024210296,0.002418399968469072,0.10137026205652018,0.0009006937911973447,22.33980407975134,27.32534724102378,14.786065170384465,19.962023439877807,50000,5980
nagoya,run2,25,5,13.6,0.4,5.4,13,0.4,2,70.8,201,4.2,21,1.4516165554523468,0.0,8.790664661698786,0.0,3.643034472772514,0.0,9.891437162641823,30.52006050314438,1.0261755340808902,5.130877670404451,50000,5980
nagoya,run2,26,5,15.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000,5980
nagoya,run2,27,5,16.2,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000,5980
nagoya,run2,28,5,17.6,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000,5980
nagoya,run2,29,5,17.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000,5980
nagoya,run2,30,5,17.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000,5980
nagoya,run2,31,3,18.333333333333332,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000,5980
