city,run,epoch,gps_tow,sat_count,los_count,nlos_count,nlos_at_high_elev_count,elev_deg_p50,elev_deg_max,eff_db_p10,eff_db_p25,eff_db_p50,eff_db_p75,eff_db_p90,eff_db_max,eff_db_mean,usable_count,marginal_count,gain_db_mean
tokyo,run1,50,187480.0,21,21,0,0,36.053826550893476,83.90015511366623,-17.146142661951245,-9.267571817956084,-4.591886312060258,-1.1916050020309337,-0.22952655086538187,-0.044926913853825814,-7.537100896159556,7,16,-7.537100896159556
tokyo,run1,55,187481.0,22,22,0,0,33.66932699477204,83.90358755989622,-17.41675788223018,-11.584190526405868,-5.133941465949787,-1.2418963597767614,-0.2315474946681274,-0.04487137785811941,-7.9877477456449295,7,16,-7.9877477456449295
tokyo,run1,60,187482.0,22,22,0,0,33.67555915870641,83.9070112204993,-17.421374112807996,-11.582646056422448,-5.1325514606905545,-1.2417843690109422,-0.23151658466352334,-0.04481601538639795,-7.988186074671204,7,16,-7.988186074671204
tokyo,run1,65,187483.0,22,22,0,0,33.681789790720664,83.91042631813725,-17.42599500669145,-11.581101571008606,-5.131162165973249,-1.2416723816180102,-0.2314856906588561,-0.044760822599522944,-7.988625168343808,7,16,-7.988625168343808
tokyo,run1,70,187484.0,21,21,0,0,36.084882988266486,83.913833331101,-17.151989295713264,-9.27843291856163,-4.585441263843855,-1.1904131567385838,-0.2293471141327037,-0.0447057915392584,-7.5379929987797345,7,16,-7.5379929987797345
tokyo,run1,75,187485.0,22,22,0,0,33.6942434534728,83.91723294450847,-17.435254574083093,-11.578010695630528,-5.128386402331801,-1.241448200518572,-0.23142401759032472,-0.04465091092743735,-7.989506131990458,7,16,-7.989506131990458
tokyo,run1,80,187486.0,21,21,0,0,36.10040236873072,83.9206272801124,-17.154928370165898,-9.28386739975595,-4.582223312900487,-1.1898155549251497,-0.22925763252788975,-0.04459614633896064,-7.538443245894701,7,16,-7.538443245894701
tokyo,run1,85,187487.0,21,21,0,0,36.10815779983424,83.92401419669605,-17.15640553063023,-9.286585445033193,-4.580615903961317,-1.189515805191761,-0.22921297841115473,-0.04454153214729687,-7.53866981925753,7,16,-7.53866981925753
tokyo,run1,90,187488.0,21,21,0,0,36.115908307042034,83.92739644778798,-17.157889823436477,-9.289303385873454,-4.579009970336885,-1.1892152689437714,-0.22916844604346148,-0.04448702378712556,-7.53889753202157,7,16,-7.53889753202157
tokyo,run1,95,187489.0,20,20,0,0,37.830171639220154,83.93077069584018,-18.443439997464846,-7.897888551637309,-4.244873937375652,-1.1046412226247704,-0.2144151345216999,-0.04443267487424276,-7.451481280596235,7,15,-7.451481280596235
tokyo,run1,100,187490.0,21,21,0,0,36.131406571293,83.93413571337624,-17.160865504778076,-9.294741997814224,-4.575800035757032,-1.1886133013936302,-0.22907942912448717,-0.04437850494606432,-7.539355050760613,7,16,-7.539355050760613
tokyo,run1,105,187491.0,20,20,0,0,37.842729991933396,83.93748971490663,-18.446116828795603,-7.894044497075125,-4.242388446926847,-1.1039686493639522,-0.2143063354491091,-0.04432454247183949,-7.451690433156526,7,15,-7.451690433156526
tokyo,run1,110,187492.0,19,19,0,0,36.146911394336676,83.94083271417335,-19.731068782244282,-9.369013403066882,-4.572590559780564,-1.0192535380552863,-0.19951350607213228,-0.0442707869340047,-7.659669425292383,7,14,-7.659669425292383
tokyo,run1,115,187493.0,18,18,0,0,37.855288088318275,83.94416524466074,-21.015720604857915,-10.84328291788,-4.239904101696885,-0.9344683367011279,-0.18470097374174377,-0.04421722946594342,-7.73508411422974,7,13,-7.73508411422974
tokyo,run1,120,187494.0,18,18,0,0,37.861562921644946,83.94748691328044,-21.01675165479247,-10.840666854404386,-4.2386630972436095,-0.9340632427247426,-0.1846267820362723,-0.044163876099663206,-7.735164892109328,7,13,-7.735164892109328
tokyo,run1,125,187495.0,20,20,0,0,37.86783502377085,83.95079784528248,-18.451429727282186,-7.886366817001665,-4.237422856402798,-1.1026301753583048,-0.21408838335694308,-0.0441107245353655,-7.452108508981449,7,15,-7.452108508981449
tokyo,run1,130,187496.0,20,20,0,0,37.87410563543752,83.9540988617011,-18.452747268681932,-7.8844505710643435,-4.2361831678209985,-1.1022974411139943,-0.21403385462562574,-0.044057761318171865,-7.452212652387405,7,15,-7.452212652387405
tokyo,run1,135,187497.0,19,19,0,0,39.57502892832023,83.95739023014092,-19.73694440877069,-9.357687748117268,-3.9053230092156825,-1.0174085254490914,-0.19919174068612586,-0.04400498189521858,-7.51284409202055,7,14,-7.51284409202055
tokyo,run1,140,187498.0,21,21,0,0,36.193485307732914,83.9606737717014,-17.17264555145669,-9.316545267366052,-4.5629607424982135,-1.1862245925335049,-0.22872226662789746,-0.043952356832902315,-7.541189756728481,7,16,-7.541189756728481
tokyo,run1,145,187499.0,21,21,0,0,36.201249042303246,83.96394878673605,-17.17411197120621,-9.319274890572801,-4.561357071174008,-1.1859272494787534,-0.22867763375294936,-0.04389989712879133,-7.54142035822695,7,16,-7.54142035822695
tokyo,run1,150,187500.0,21,21,0,0,36.209012866546026,83.96721474848128,-17.17557841511978,-9.322005458319772,-4.559753835513271,-1.1856299939507884,-0.22863301157820354,-0.043847610989513584,-7.541651406427976,7,16,-7.541651406427976
tokyo,run1,155,187501.0,20,20,0,0,33.79369105944031,83.9704720752865,-18.459341115258464,-10.067596875521613,-5.106272052917001,-1.1006341363924474,-0.213761647917783,-0.04379549148559202,-7.743459816490075,7,15,-7.743459816490075
tokyo,run1,160,187502.0,20,20,0,0,37.911735856765254,83.97372082457323,-18.46066248736631,-7.872962309863258,-4.228750207751503,-1.1003013568719924,-0.21370731219447697,-0.04374353747313171,-7.452847365523262,7,15,-7.452847365523262
tokyo,run1,165,187503.0,20,20,0,0,37.91800905075405,83.97696260858248,-18.46198669067428,-7.871048962617207,-4.227512202083564,-1.0999683228103943,-0.21365306234880765,-0.04369172296636646,-7.452955201036448,7,15,-7.452955201036448
tokyo,run1,170,187504.0,20,20,0,0,37.92428042667396,83.98020026626044,-18.463314819992668,-7.869136670889438,-4.226274882311268,-1.09963507628732,-0.213598983476572,-0.043640002444959344,-7.453063867790104,7,15,-7.453063867790104
tokyo,run1,175,187505.0,21,21,0,0,36.24780535740778,83.98343665813414,-17.182942898614158,-9.335663183746753,-4.551749954843875,-1.184141796554512,-0.2284108914415017,-0.043588330142586985,-7.542815905632159,7,16,-7.542815905632159
tokyo,run1,180,187506.0,21,21,0,0,36.255549476003246,83.9866698026737,-17.184429090089235,-9.338392053116898,-4.550153501018997,-1.1838435385027437,-0.22836699699233493,-0.04353673763752376,-7.543051054872267,7,16,-7.543051054872267
tokyo,run1,185,187507.0,20,20,0,0,37.943077661392664,83.98989640180916,-18.467326455645704,-7.129075827762733,-4.222568205471549,-1.098634113046999,-0.21343801538952936,-0.04348527743110654,-7.306528770524207,7,16,-7.306528770524207
tokyo,run1,190,187508.0,20,20,0,0,37.949342708699575,83.99311355100312,-18.4686666968022,-9.364811937456583,-4.221333407919948,-1.0983003531944833,-0.21338450729720274,-0.04343399563990345,-7.4813169415846605,7,16,-7.4813169415846605
tokyo,run1,195,187509.0,20,20,0,0,37.955608701133286,83.99631988989624,-18.47000588592835,-9.366426694627984,-4.220098718740319,-1.0979667346999507,-0.2133309746228379,-0.04338291368665207,-7.463666440042127,7,16,-7.463666440042127
tokyo,run1,200,187510.0,21,21,0,0,36.28652138866643,83.99951566914282,-17.190382287400215,-9.34931510311009,-4.543773130565421,-1.1826502676122987,-0.2281916654375904,-0.04333202730304613,-7.408503323753575,7,17,-7.408503323753575
tokyo,run1,205,187511.0,22,22,0,0,33.85577863247195,84.00270121298718,-17.099684139329444,-9.404881414911666,-5.092508525013647,-1.238549573832322,-0.2306340163192653,-0.04328133105942224,-7.629609516037107,7,17,-7.629609516037107
tokyo,run1,210,187512.0,22,22,0,0,33.861981768495795,84.0058788722831,-17.101663652825586,-9.404264917045985,-5.091135287924262,-1.2384389258696396,-0.2306042116677609,-0.043230787311435495,-7.629757875712409,7,17,-7.629757875712409
tokyo,run1,215,187513.0,22,22,0,0,33.86818215237482,84.00904984293317,-17.10364673621092,-9.403648094712803,-5.089763007467674,-1.2383281933710961,-0.23057450070147067,-0.04318037685113619,-7.629906891060248,7,17,-7.629906891060248
tokyo,run1,220,187514.0,20,20,0,0,30.82285998239839,84.0122129661462,-18.47670618046013,-10.12741299797074,-5.793400211831724,-1.0962990880779246,-0.21306365819035689,-0.043130117915340396,-8.022432844118025,7,15,-8.022432844118025
tokyo,run1,225,187515.0,21,21,0,0,36.325235877331025,84.01536666219788,-17.197832572829547,-9.415557814124359,-4.535807872562082,-1.1811590016188358,-0.22797275726059868,-0.04308003538502545,-7.725062341032805,7,16,-7.725062341032805
tokyo,run1,230,187516.0,22,22,0,0,33.88677947342369,84.01851180853448,-17.10960235069268,-9.401801123209124,-5.085649019243367,-1.2379963720391405,-0.23048558880095252,-0.04303011509826372,-7.630356814009129,7,17,-7.630356814009129
tokyo,run1,235,187517.0,21,21,0,0,36.34071795820892,84.02164780795992,-17.20081585145295,-9.36846283337343,-4.532625677553639,-1.1805630112878538,-0.2278854533591551,-0.04298036631046651,-7.410582683425123,7,17,-7.410582683425123
tokyo,run1,240,187518.0,20,20,0,0,38.01200935530569,84.0247729614429,-18.482074703078414,-7.123744700434749,-4.208998829314577,-1.0949660456868786,-0.21285060146755277,-0.04293081572312418,-7.310906956863491,7,16,-7.310906956863491
tokyo,run1,245,187519.0,19,19,0,0,36.35620590738583,84.0278868893263,-19.76303382255609,-7.873489174426778,-4.529444071658756,-1.009298790770408,-0.19779657002633025,-0.042881469079096166,-7.533141935890589,7,15,-7.533141935890589
tokyo,run1,250,187520.0,19,19,0,0,39.685133220078114,84.03099306010044,-19.764224946650337,-7.874081950174389,-3.8852173859265138,-1.0089308398640089,-0.19773379898894025,-0.042832271175657154,-7.38311359672375,7,15,-7.38311359672375
tokyo,run1,255,187521.0,19,19,0,0,39.68992457619089,84.03409234549136,-19.76541893829137,-9.303540028584152,-3.8843442381763857,-1.0085626291195111,-0.1976711420682671,-0.04278320802314141,-7.533876554909368,7,14,-7.533876554909368
tokyo,run1,260,187522.0,20,20,0,0,38.03707626210118,84.03718103184431,-18.487440970533466,-7.8348317869276025,-4.2040733187108845,-1.0936345910268217,-0.21263785163221854,-0.04273433819306228,-7.455113725901489,7,15,-7.455113725901489
tokyo,run1,265,187523.0,21,21,0,0,36.38717308406644,84.04025973713502,-17.2097621172949,-9.401728060944997,-4.523088030644066,-1.1787769801663552,-0.2276235853966897,-0.04268565165260725,-7.69164086065199,7,16,-7.69164086065199
tokyo,run1,270,187524.0,20,20,0,0,38.04961354644579,84.04333232159944,-18.490131708890512,-10.107079109307335,-4.201611703106856,-1.0929682594870056,-0.21253173134132963,-0.0426370871570867,-7.761718321931051,7,15,-7.761718321931051
tokyo,run1,275,187525.0,22,22,0,0,33.94256543407757,84.04640238023559,-17.127489154882436,-9.396306013215206,-5.073326332610712,-1.2370066474802244,-0.23021980944709466,-0.042588587778062625,-7.631730484198538,7,17,-7.631730484198538
tokyo,run1,280,187526.0,22,22,0,0,33.94876515792954,84.04946852337093,-17.129481386366542,-9.395701415085387,-5.071958279707067,-1.236897312192223,-0.2301907652826497,-0.042540175389420454,-7.631885354496621,7,17,-7.631885354496621
tokyo,run1,285,187527.0,21,21,0,0,36.418113822227944,84.05252442954769,-16.37304458313924,-9.394841857616562,-4.516744569800284,-1.1775893987461603,-0.2274506640524976,-0.04249194962875917,-6.56689945801876,7,17,-6.56689945801876
tokyo,run1,290,187528.0,21,21,0,0,36.425855603595465,84.05556220596529,-17.21722490127042,-9.393126705857851,-4.515158469313936,-1.177293821356792,-0.22740732274701586,-0.042444034706274995,-7.548080208234832,7,16,-7.548080208234832
tokyo,run1,295,187529.0,22,22,0,0,33.96738289029335,84.05858005476615,-17.1354318684938,-9.398878259537522,-5.067852139423977,-1.2365713532024127,-0.23010275243395006,-0.04239645851610844,-7.63235087652431,7,17,-7.63235087652431
tokyo,run1,300,187530.0,22,22,0,0,33.97359179023576,84.06158057684186,-17.1374069155746,-9.400514195249666,-5.066483655015844,-1.2364631389301721,-0.23007289701990064,-0.042349179604402654,-7.63250644988025,7,17,-7.63250644988025
tokyo,run1,305,187531.0,22,22,0,0,33.979803781849284,84.06456482918611,-17.13937699825967,-9.402152864198614,-5.065114871840994,-1.236355246632772,-0.23004284134033123,-0.04230218091191128,-7.632662124357466,7,17,-7.632662124357466
tokyo,run1,310,187532.0,20,20,0,0,38.099716843031544,84.06753763577802,-18.50080819999892,-10.108443192210693,-4.191784864673344,-1.090319930111938,-0.2121074353713724,-0.04225538613436563,-7.609144157068857,7,15,-7.609144157068857
tokyo,run1,315,187533.0,20,20,0,0,38.10599192127774,84.07049903292763,-18.50212917934538,-7.116569977629474,-4.190555413275602,-1.0899899119401977,-0.21205386680709512,-0.04220879442766623,-7.316947262865699,7,16,-7.316947262865699
tokyo,run1,320,187534.0,22,22,0,0,33.99844276291551,84.07344989760381,-17.145281977744954,-9.407077195570235,-5.0610099624378675,-1.2360325253185784,-0.22995242390473764,-0.042162391733768886,-7.633131453890544,7,17,-7.633131453890544
tokyo,run1,325,187535.0,21,21,0,0,36.480197834165644,84.0763899511109,-16.42481527321739,-9.381136832314766,-4.504037651463907,-1.175230187287823,-0.22709886346078897,-0.04211618218255859,-7.176420394889541,7,17,-7.176420394889541
tokyo,run1,330,187536.0,21,21,0,0,36.48796892080589,84.07932052812387,-16.431296530223513,-9.379429806082058,-4.502449140423015,-1.174936514549218,-0.2270546370474093,-0.04207014455730479,-7.1765156275897,7,17,-7.1765156275897
tokyo,run1,335,187537.0,20,20,0,0,38.13108596285466,84.08224167529718,-17.794003731273197,-7.1146667802000065,-4.185641563229144,-1.0886734114884282,-0.21183957239528808,-0.04202427790281425,-7.0665557079807995,7,16,-7.0665557079807995
tokyo,run1,340,187538.0,18,18,0,0,40.69678181303063,84.08515286516283,-15.598345412359325,-6.2129500577503665,-3.7067547737221993,-0.9163350493375195,-0.1814256853311781,-0.04197859027400095,-6.429761908370313,7,16,-6.429761908370313
tokyo,run1,345,187539.0,17,17,0,0,41.616986212400164,84.08805382906564,-17.657384058391973,-5.979018481458828,-3.544869449964313,-0.8298960167420838,-0.16616402836018276,-0.041933085651397785,-6.2565530760382275,7,15,-6.2565530760382275
tokyo,run1,350,187540.0,17,17,0,0,41.61161482236501,84.09094518056014,-22.34088828473416,-5.980282222372155,-3.5457840706124646,-0.8294619411117166,-0.16608260796772464,-0.04188775417989496,-6.715658007731147,7,14,-6.715658007731147
tokyo,run1,355,187541.0,18,18,0,0,40.69588075732756,84.0938269276082,-21.065390157159694,-6.213313476542819,-3.706826820060421,-0.9151387320441439,-0.18120933507782047,-0.041842595511781204,-7.257241388485195,7,14,-7.257241388485195
tokyo,run1,360,187542.0,20,20,0,0,38.16244774247753,84.09669905519031,-18.513956501356482,-10.121883648746737,-4.179506838634414,-1.0870322774283918,-0.21157204440243477,-0.04179760966019862,-7.6125118746379155,7,15,-7.6125118746379155
tokyo,run1,365,187543.0,19,19,0,0,39.795059492292474,84.09956154830502,-19.791349749122947,-10.806421485054784,-3.865222322571249,-1.0005230475947706,-0.19629197535078752,-0.04175279663829419,-7.682471751231789,7,14,-7.682471751231789
tokyo,run1,370,187544.0,19,19,0,0,39.79983016470408,84.10241439196902,-19.186622081586357,-7.888507970240477,-3.8643563203264932,-1.0001599696841148,-0.19622930701746655,-0.0417081564592188,-7.108819110217662,7,15,-7.108819110217662
tokyo,run1,375,187545.0,19,19,0,0,39.804600844595804,84.10525757121786,-19.191835052552896,-7.889117540640086,-3.8634904629129556,-0.9997969879241739,-0.19616667506453983,-0.04166368913612095,-7.109031905370365,7,15,-7.109031905370365
tokyo,run1,380,187546.0,19,19,0,0,39.809371531973476,84.10809107110606,-19.197051484400337,-7.889727752272181,-3.8626247503012645,-0.9994341023174667,-0.1961040794883965,-0.041619394682152054,-7.10924516600896,7,15,-7.10924516600896
tokyo,run1,385,187547.0,19,19,0,0,39.81414222684299,84.11091487670716,-19.202271381494025,-7.89033860533068,-3.86175918246205,-0.9990713128665281,-0.19604152028542107,-0.04157527311046798,-7.109458892413919,7,15,-7.109458892413919
tokyo,run1,390,187548.0,19,19,0,0,39.81891292921038,84.11372897311439,-19.20749474820705,-7.890950100009697,-3.8608937593659265,-0.9987086195738804,-0.19597899745199304,-0.04153132443422268,-7.109673084866271,7,15,-7.109673084866271
tokyo,run1,395,187549.0,20,20,0,0,38.206355953581784,84.11653334544087,-18.523139271249878,-10.131351018862429,-4.170930300094399,-1.0847390011971287,-0.21119847290386345,-0.04148754866657161,-7.616789982645796,7,15,-7.616789982645796
tokyo,run1,400,187550.0,20,20,0,0,38.212628878787456,84.11932797881958,-18.52445090528406,-10.13270712382478,-4.16970620205635,-1.084411753666128,-0.2111452010217012,-0.041443945820676134,-7.617067220326175,7,15,-7.617067220326175
tokyo,run1,405,187551.0,20,20,0,0,38.21890188480478,84.12211285840412,-18.52576249152715,-7.108066189972519,-4.1684823842300025,-1.084084596976361,-0.2110919529996832,-0.04140051590969575,-7.105295494118403,7,16,-7.105295494118403
tokyo,run1,410,187552.0,20,20,0,0,38.2251751214842,84.12488808057294,-18.527074355403975,-7.107598522264014,-4.167258821675992,-1.0837574829764316,-0.21103873299680165,-0.04135725721381138,-7.105233520492557,7,16,-7.105233520492557
tokyo,run1,415,187553.0,20,20,0,0,38.23145011841456,84.12765446836259,-18.52838964099387,-7.077822396350882,-4.166035258620827,-1.0834299453622822,-0.21098557563786122,-0.041314156698119595,-6.9655119668001735,7,17,-6.9655119668001735
tokyo,run1,420,187554.0,20,20,0,0,38.23772726087983,84.13041211315102,-18.529709019725725,-7.076237208410414,-4.164811629449055,-1.0831018803316987,-0.2109324869477951,-0.04127121274391413,-6.965511439051679,7,17,-6.965511439051679
tokyo,run1,425,187555.0,19,19,0,0,39.85234038253926,84.13315990773452,-19.805358889388046,-9.410252800298828,-3.8548339913432046,-0.9961695934449644,-0.19554262767945213,-0.041228442387729825,-7.540069222514549,7,15,-7.540069222514549
tokyo,run1,430,187556.0,19,19,0,0,39.85712249723299,84.13589737952691,-19.24943432294256,-7.830533309024707,-3.8539676697609493,-0.9958066727944803,-0.19548048490388836,-0.04118585276325328,-6.964585552035334,7,16,-6.964585552035334
tokyo,run1,435,187557.0,20,20,0,0,38.25655735064781,84.13862449317072,-17.911530665025527,-7.071484761625129,-4.161142726726427,-1.0821187912958665,-0.21077331354271864,-0.041143444193558226,-6.930948103156476,7,17,-6.930948103156476
tokyo,run1,440,187558.0,20,20,0,0,38.262832630381126,84.14134124583967,-17.917450002577834,-7.0699018227281165,-4.159920580582355,-1.0817917793185885,-0.2107202635143086,-0.04110121649601793,-6.931203987522325,7,17,-6.931203987522325
tokyo,run1,445,187559.0,19,19,0,0,39.87144848447059,84.14404755019511,-19.265217804766102,-6.298464591273843,-3.851373269784703,-0.9947202835156561,-0.19529411210250283,-0.041059170801486744,-6.804674216676469,7,16,-6.804674216676469
tokyo,run1,450,187560.0,19,19,0,0,39.876219281995176,84.14674388675436,-19.270483176900274,-6.297564894817583,-3.8505095822161346,-0.9943587454540583,-0.19523202505078002,-0.041017299422982996,-6.805033028472681,7,16,-6.805033028472681
tokyo,run1,455,187561.0,19,19,0,0,39.88099008709286,84.14943032214116,-19.27575207624925,-6.296665553384059,-3.849646039010175,-0.9939973035839501,-0.19516997432167862,-0.04097560111108144,-6.805392281776302,7,16,-6.805392281776302
tokyo,run1,460,187562.0,19,19,0,0,39.88576089976923,84.1521068417533,-19.281024507296205,-6.2957665669112695,-3.8487826401376743,-0.993635957907896,-0.19510795991158195,-0.04093407587896333,-6.805751976902603,7,16,-6.805751976902603
tokyo,run1,465,187563.0,19,19,0,0,39.890531720030154,84.15477343101279,-19.286300474532204,-6.294867935337354,-3.8479193855694414,-0.9932747084284713,-0.19504598181687982,-0.040892723739809,-6.80611211416742,7,16,-6.80611211416742
tokyo,run1,470,187564.0,19,19,0,0,39.89530255731394,84.15743006888044,-19.29157997489166,-6.2939696569465,-3.8470562735699785,-0.9929135549219847,-0.19498403980597698,-0.04085154480730432,-6.806472692829807,7,16,-6.806472692829807
tokyo,run1,475,187565.0,19,19,0,0,39.90007473580773,84.16007690619932,-19.296863840615163,-6.293071869934644,-3.846193064608474,-0.9925523814125718,-0.19492214412314662,-0.04081053653291587,-6.806833818009885,7,16,-6.806833818009885
tokyo,run1,480,187566.0,19,19,0,0,39.904847249833125,84.16271384721753,-19.30215147937913,-6.29217447216433,-3.8453299406436536,-0.9921912737745995,-0.19486028839813938,-0.040769700191124206,-6.807195412451314,7,16,-6.807195412451314
tokyo,run1,485,187567.0,19,19,0,0,39.90962062627091,84.16534091109261,-19.30744322027761,-6.2912775197379585,-3.8444668064135312,-0.9918301869131887,-0.19479847596135735,-0.04072903527618625,-6.807557519188768,7,16,-6.807557519188768
tokyo,run1,490,187568.0,17,17,0,0,41.461185420830155,84.16795832907721,-17.705744133533187,-6.015806192032347,-3.571468742606129,-0.8173457897555781,-0.16382850083149658,-0.04068853800284519,-6.260344468072227,7,15,-6.260344468072227
tokyo,run1,495,187569.0,18,18,0,0,40.6874944979105,84.17056604535988,-15.658656499634953,-6.216862190622701,-3.7075639799333517,-0.9040107979303142,-0.17921199111566688,-0.04064820903158574,-6.261657677167045,7,16,-6.261657677167045
tokyo,run1,500,187570.0,19,19,0,0,39.923959247076624,84.17316405086919,-19.323351256862075,-6.288590683385123,-3.841874936038595,-0.9907458973707399,-0.1946133952835159,-0.04060804829973772,-6.8086479475192405,7,16,-6.8086479475192405
tokyo,run1,505,187571.0,19,19,0,0,39.92874318878054,84.17575208039692,-19.328663838301438,-6.287696239974608,-3.8410104759692167,-0.9903842791532024,-0.19455180645826503,-0.040568059701914454,-6.809012664564781,7,16,-6.809012664564781
tokyo,run1,510,187572.0,18,18,0,0,40.68660974813287,84.17833007142082,-15.664525195184034,-6.21726308430004,-3.7076478767597667,-0.9028207913395981,-0.17900052658015603,-0.04052824399650355,-6.261705779380744,7,16,-6.261705779380744
tokyo,run1,515,187573.0,18,18,0,0,40.68631507214337,84.18089857740725,-15.666482538874606,-6.217397294510525,-3.7076761208685958,-0.9024242991951825,-0.17893015450731664,-0.0404885924337084,-6.261722245787325,7,16,-6.261722245787325
tokyo,run1,520,187574.0,19,19,0,0,39.94309475541138,84.18345863674469,-19.774218379203653,-6.285015145601038,-3.838418019637997,-0.9892998898438677,-0.1943673454390897,-0.04044908879861554,-6.8383722995536385,7,16,-6.8383722995536385
tokyo,run1,525,187575.0,18,18,0,0,39.10737192458021,84.18601292592993,-21.048024723388263,-6.285196740129374,-4.009365891369438,-0.901631207030552,-0.17878977520227948,-0.04040969164486684,-7.004750833042201,7,15,-7.004750833042201
tokyo,run1,530,187576.0,18,18,0,0,39.108571633269406,84.188563765402,-21.043615208185436,-6.2839824756915235,-4.0090411504201695,-0.9012343963590201,-0.17871990470139834,-0.04037036508766928,-7.004465946298437,7,15,-7.004465946298437
tokyo,run1,535,187577.0,19,18,1,0,39.957444983176984,84.19111288821841,-30.0,-6.282338986162525,-3.835827120114746,-0.9882147286998277,-0.1941843242102162,-0.04033108235533587,-8.15321562268014,7,16,-6.837426148995928
tokyo,run1,540,187578.0,19,18,1,0,39.96221855078712,84.19365880981454,-30.0,-6.281447387865697,-3.8349655551391515,-0.987853344657813,-0.19412377081976084,-0.04029186627507786,-8.15290129817669,7,16,-6.837111824492479
tokyo,run1,545,187579.0,19,18,1,0,36.82217623968501,84.19620181493494,-30.0,-7.910640204437447,-4.434555502802687,-0.9874923842352198,-0.19406342633213902,-0.040252712398289134,-8.830485812179104,7,15,-7.5146963384948915
tokyo,run1,550,187580.0,20,19,1,0,38.40083096889933,84.19874248210989,-30.0,-7.0963137322234875,-4.133119675395317,-1.074613581854294,-0.2095639907129978,-0.04021361176382846,-8.580704049178498,7,16,-7.3307040491784985
tokyo,run1,555,187581.0,20,19,1,0,38.407079615206754,84.20127700515889,-30.0,-7.096819659684565,-4.131909524823346,-1.0742876186503605,-0.20951291790531976,-0.040174622862032446,-8.58074216333905,7,16,-7.330742163339049
tokyo,run1,560,187582.0,20,19,1,0,38.413329067564625,84.20379941691561,-30.0,-7.097326382704129,-4.130699497817943,-1.0739618783768834,-0.209461809658741,-0.04013583730126112,-8.580780752345476,7,16,-7.3307807523454755
tokyo,run1,565,187583.0,21,20,1,0,36.85313035275833,84.20630953790356,-30.0,-9.300029202449092,-4.428308789662622,-1.1612236424194682,-0.2249979127983991,-0.040097257594516815,-8.615067755096701,7,17,-7.424591564620512
tokyo,run1,570,187584.0,21,20,1,0,36.86087805887786,84.20880209949667,-30.0,-9.298359834220634,-4.42674635542423,-1.1609337180870796,-0.22495539004425993,-0.04005896441872658,-8.615025488860066,7,17,-7.424549298383876
tokyo,run1,575,187585.0,21,20,1,0,36.86863319961275,84.2112761349353,-30.0,-9.296691378924539,-4.425182861099689,-1.1606441248419608,-0.2249126191243804,-0.040020972265820576,-8.614983451602459,7,17,-7.424507261126269
