city,run,window_index,epoch_count,sat_count_mean,nlos_count_mean,utd_candidate_sat_count_mean,utd_candidate_sat_count_max,utd_candidate_nlos_sat_count_mean,utd_candidate_nlos_sat_count_max,utd_candidate_count_total_mean,utd_candidate_count_total_max,utd_candidate_count_nlos_mean,utd_candidate_count_nlos_max,utd_min_excess_path_m_mean,utd_min_excess_path_m_min,utd_min_edge_distance_m_mean,utd_min_edge_distance_m_min,utd_min_fresnel_v_mean,utd_min_fresnel_v_min,utd_score_sum_mean,utd_score_sum_max,utd_score_nlos_sum_mean,utd_score_nlos_sum_max,utd_edge_count_total,utd_edge_boundary_count
tokyo,run3,15,5,20.4,2.0,16.2,21,2.0,4,209.2,680,81.4,285,0.10980352610349656,3.908202052116394e-05,2.7388850326361567,0.08893028792258535,1.1995854526292917,0.028662530809418215,45.22017964070176,139.21121976195857,22.923275351718615,76.55221597763006,50000,35
tokyo,run3,16,5,19.6,1.2,12.6,19,1.2,3,136.6,161,36.0,74,0.00521923303604126,3.3527612686157227e-08,1.0548362838532996,0.003951106246372026,0.23758464524138204,0.0008472539502719863,29.3042463894253,38.8289008935002,14.122945359705232,26.06396273870417,50000,35
tokyo,run3,17,5,18.8,0.8,8.4,9,0.8,2,96.2,129,27.2,55,0.006528563052415848,0.0026363246142864227,1.5977508976185146,1.0983200503423534,0.35313976570626954,0.23540515947896298,21.39160138670048,33.19549528674096,6.63560317484586,19.295054640001457,50000,35
tokyo,run3,18,5,19.6,2.2,18.8,21,2.2,3,267.4,368,97.8,199,0.01884555220603943,1.3440847396850586e-05,1.0736195675248426,0.07765853026090756,0.43993262401118755,0.016808856685526084,67.17970865044542,112.67254186274789,31.019963973652402,70.52302249143219,50000,35
tokyo,run3,19,5,17.2,6.2,16.8,20,6.2,11,475.6,674,277.8,462,0.00017531365156173707,2.255663275718689e-05,0.16185374162370997,0.04954371849022564,0.04661167386993402,0.02177421849562698,126.82044997272124,174.28251491961186,83.47186373087638,122.35546941195562,50000,35
tokyo,run3,20,5,12.6,5.2,12.6,15,5.2,7,264.2,320,170.2,236,3.872290253639221e-05,3.5390257835388184e-07,0.07449074611475379,0.008913999736500042,0.02197637951695299,0.0027360185473314907,85.88586153985858,101.77615676249025,57.57420618835533,77.26718697975528,50000,35
tokyo,run3,21,5,14.2,7.2,14.2,16,7.2,9,318.6,407,229.4,319,0.0006144382059574127,5.617737770080566e-06,0.2764241027813404,0.03754165156815701,0.10255278059882325,0.010868147361840648,100.40956306623252,127.544056756648,75.61049844141321,103.0358065583724,50000,35
tokyo,run3,22,5,15.4,7.8,15.4,20,7.8,14,407.8,686,234.8,562,0.0012271150946617127,1.13658607006073e-05,0.16491530156166628,0.023204172432615824,0.10768277446088954,0.015459556109528858,103.16207430129921,206.62016810502467,66.71739326503024,170.96031098953387,50000,35
tokyo,run3,23,5,18.6,7.4,17.0,23,6.2,16,264.2,603,166.0,603,0.0345256894826889,0.00020109117031097412,0.8654191812746721,0.05344133095112619,0.5067105872915016,0.06501403801848145,66.21735174070751,174.39920381637947,48.28737333356479,174.39920381637947,50000,35
tokyo,run3,24,5,19.2,7.6,18.6,23,7.4,14,220.0,293,97.0,200,0.0015561021864414215,0.0007836222648620605,0.3219451701947842,0.11870828486775994,0.17044505590580913,0.12834168805797552,66.48552790299934,95.07987242917429,37.152299343414725,80.08882393614324,50000,35
tokyo,run3,25,5,16.6,8.6,16.6,18,8.6,13,258.6,309,132.6,197,0.0032925412058830263,6.446987390518188e-05,0.504805488504822,0.11488249967750137,0.22501636662291888,0.03681207572493164,65.759505888002,85.80120847179285,40.600724543594694,63.39672147224456,50000,35
tokyo,run3,26,5,17.4,6.6,10.8,16,5.6,11,258.0,650,165.0,445,0.008513565361499786,1.0307878255844116e-05,0.7820085148637199,0.04265722376515989,0.23051564116117845,0.014720252995137698,64.26022760939065,159.03845424909082,44.24911448174602,112.31182416750512,50000,35
tokyo,run3,27,5,20.0,3.6,19.4,24,3.6,5,252.2,358,57.4,88,0.033854135870933534,2.734363079071045e-06,1.6453264899556728,0.008221705654052176,0.4994210209227303,0.007582118190776418,67.75423872629554,113.28886258768019,21.61489469970357,37.55906608376087,50000,35
tokyo,run3,28,5,19.2,2.6,15.2,19,2.4,5,147.4,307,26.4,84,0.10250749513506889,1.0389834642410278e-05,2.0812763829299685,0.01829186641976944,0.7874466798531733,0.014778957793885385,36.93062896636218,73.26987051657548,10.340531212965718,26.962022393776856,50000,35
tokyo,run3,29,5,20.6,7.8,20.6,22,7.8,10,401.8,551,155.0,256,0.00018557235598564147,8.672475814819336e-05,0.10261111625535504,0.056890579696581185,0.05978533145868951,0.04269477566147776,96.68048252632995,125.79220607922001,51.880530391922946,73.78820278421253,50000,35
tokyo,run3,30,5,21.4,4.8,21.4,23,4.8,9,355.4,429,89.0,193,0.001442522555589676,0.00015030056238174438,0.2295296140468394,0.0669704874807018,0.153073428382392,0.05620778112374964,96.65111686470586,131.5168138376178,30.5771976129143,64.18946312481334,50000,35
tokyo,run3,31,5,14.8,4.8,14.6,22,4.8,9,290.0,576,133.4,395,0.05354783311486244,7.674098014831543e-07,0.7199317782519137,0.004655285757601679,0.5436201613585302,0.004014669609999943,72.11248075433784,148.2517143159978,36.739965991107844,104.95630648350544,50000,35
tokyo,run3,32,5,15.8,8.2,15.8,18,8.2,11,257.0,341,119.0,219,0.002108202874660492,0.0002329312264919281,0.5503662210350816,0.08823702844128135,0.18733133603992846,0.06997321850987374,62.23667434799869,94.32667013733656,32.26078148472557,57.91600477254094,50000,35
tokyo,run3,33,5,17.4,5.0,10.8,18,4.6,10,158.6,302,86.4,176,0.029316043853759764,2.0489096641540527e-07,2.3245020859585717,0.008154514587159597,0.5419296324235756,0.0020794927381101993,37.45074562669169,91.44628791163889,23.875108090326634,63.66653830326463,50000,35
tokyo,run3,34,5,22.0,0.0,3.2,4,0.0,0,42.6,44,0.0,0,0.6340179428458214,0.5684069246053696,10.834178176533282,10.15279933698214,3.6431083388466137,3.451182743028308,6.571867155401206,6.700985839613664,0.0,0.0,50000,35
tokyo,run3,35,5,22.0,0.0,3.0,3,0.0,0,43.8,44,0.0,0,0.6281133949756622,0.6158238872885704,10.82938160858617,10.723528411144342,3.627413717551305,3.5919570906666656,6.800697053297869,6.89361128867952,0.0,0.0,50000,35
tokyo,run3,36,5,20.8,1.6,8.2,19,1.4,7,123.8,397,25.0,125,0.22038505151867865,0.0,2.883059294909949,0.0,1.4110968175311882,0.0,29.20271848580652,106.25357725793197,7.011016696414002,35.05508348207001,50000,35
tokyo,run3,37,5,20.2,8.6,20.2,23,8.6,11,535.4,630,198.8,254,0.0034206941723823546,0.0020918548107147217,0.5342093079049122,0.3746839586149735,0.26272776389100283,0.20968958583041525,135.7297229660201,159.9564605543064,58.712821352533126,71.88649138881645,50000,35
tokyo,run3,38,5,19.2,9.4,19.2,22,9.4,14,492.0,621,259.4,472,0.002950843423604965,1.3228505849838257e-05,0.2809102543926152,0.01837242942538523,0.169784387440584,0.016673543464007144,143.32305425705553,215.54320537147942,84.70678722278822,179.12722576321144,50000,35
tokyo,run3,39,5,19.6,8.4,19.6,23,8.4,11,525.8,618,271.8,369,0.00571519210934639,7.078051567077637e-06,0.39006826785800114,0.009137982278195312,0.2820108637185138,0.01219834144419955,151.42813236496912,191.8467336919226,82.68573524526138,136.62737872263438,50000,35
tokyo,run3,40,5,20.0,6.8,20.0,23,6.8,9,398.4,438,129.8,195,0.0025758907198905946,0.000654079020023346,0.2871534210711618,0.19985545134841531,0.20436339446202229,0.11725480294816204,98.60551289330664,113.58683223286349,43.07083833412394,54.3608555066461,50000,35
tokyo,run3,41,5,22.0,3.2,20.0,22,3.2,8,202.2,269,58.2,138,0.062275023013353345,0.0005225613713264465,1.0173940696902046,0.1298610712503424,0.7375177332232694,0.10480558322957406,46.124406684158274,69.20646924648479,17.52309380319144,43.29270656014918,50000,35
tokyo,run3,42,5,14.6,2.4,12.0,22,2.4,4,213.0,344,92.4,175,0.008231768012046814,1.6763806343078613e-07,0.5760539091669564,0.00869051158728131,0.22557957234571185,0.001866400319743234,49.93732816757218,76.98732345902864,27.81554474569038,47.7589043919226,50000,35
tokyo,run3,43,5,14.2,2.8,14.2,17,2.8,5,383.8,495,134.0,278,0.020558588206768036,1.5087425708770752e-06,0.7853517317123688,0.012874928124435128,0.4499903711830638,0.005628525203056166,83.35113319349273,115.01020248551403,38.30050061533789,74.27724886224836,50000,35
tokyo,run3,44,5,14.6,1.2,14.6,17,1.2,3,338.2,473,51.8,146,0.08184408098459243,0.007065758109092712,1.8446088780052363,0.6775346875121245,1.0444855849219183,0.3853770828756701,65.27961998387026,98.96028501677,15.295916206500697,42.44762000916056,50000,35
tokyo,run3,45,5,17.2,3.6,16.8,20,3.6,7,409.8,473,171.8,308,0.0009226545691490174,5.677342414855957e-06,0.26572739516136673,0.04267055528775145,0.10384631134864104,0.01092251673476651,93.47258408980373,121.58517850832047,53.00746280505784,102.09484310989531,50000,35
tokyo,run3,46,5,16.0,4.8,16.0,17,4.8,6,367.4,498,219.2,327,5.3171813488006595e-05,1.759454607963562e-05,0.12151996265676686,0.07436116936862984,0.030228807766855836,0.01923284510358072,90.36896784674641,126.52088278590864,64.56880056197568,95.40992467036239,50000,35
tokyo,run3,47,5,14.6,5.0,14.6,17,5.0,9,391.4,655,253.8,522,0.0059027478098869325,5.811452865600586e-07,0.42335517856985544,0.014413540585364579,0.18146344115103633,0.0035072586719007625,96.95687570401927,174.9505625303335,75.50359447058318,158.369062249606,50000,35
tokyo,run3,48,5,14.8,4.0,14.6,17,4.0,7,334.2,436,166.8,301,0.0013449199497699738,8.423998951911926e-05,0.311058573945305,0.10311038222960149,0.13969680333949613,0.04207968454868085,79.77368502138944,113.00050809005023,47.736029874092004,88.95343561220928,50000,35
tokyo,run3,49,5,20.8,3.2,16.2,21,2.8,9,116.4,254,34.2,112,0.06111997738480568,3.688037395477295e-06,1.5329914297489906,0.012707966580515654,0.9016405832665335,0.008800556647417572,30.725675435121104,79.80049639000656,11.470781457175217,36.937088918812734,50000,35
tokyo,run3,50,5,19.6,3.2,12.8,15,3.2,6,62.6,90,21.6,46,0.08509843051433563,0.0012668333947658539,2.599585336287934,0.6383471697368135,1.1079052459733867,0.16318371060861028,14.611711457001377,24.710106287905262,5.900603375610848,15.945094879778996,50000,35
