sat_count,los_count,nlos_count,utd_candidate_sat_count,utd_candidate_nlos_sat_count,utd_candidate_count_total,utd_candidate_count_nlos,utd_min_excess_path_m,utd_min_edge_distance_m,utd_min_fresnel_v,utd_score_sum,utd_score_nlos_sum,city,run,epoch,gps_tow,utd_edge_count_total,utd_edge_boundary_count
12,8,4,12,4,304,137,0.0002274923026561737,0.16851076799668702,0.0691511084998568,76.13003792929148,45.007940530134036,nagoya,run1,2040,550805.4000000954,50000,4563
13,8,5,13,5,344,177,0.0003418177366256714,0.2066810321005978,0.08476465667160024,87.02105819141266,55.93771634038882,nagoya,run1,2100,550817.3999989033,50000,4563
13,8,5,13,5,384,216,0.00048771128058433533,0.24702080827054576,0.10125102659533022,96.6714571311824,65.56017014441298,nagoya,run1,2160,550829.3999989033,50000,4563
13,8,5,13,5,354,186,0.00065607950091362,0.28666992693413484,0.11743417353439295,83.23830880247507,52.16186654222906,nagoya,run1,2220,550841.3999989033,50000,4563
15,8,7,15,7,585,420,0.00011739879846572876,0.14159619707778842,0.04967555478327393,143.05330108800942,112.14063055662893,nagoya,run1,2280,550853.3999989033,50000,4563
13,7,6,13,6,339,215,0.0006460919976234436,0.33563922091364234,0.11653690277091071,83.70090242476032,62.199768933847196,nagoya,run1,2340,550865.4000000954,50000,4563
12,7,5,12,5,440,318,0.00044877082109451294,0.3304867484303467,0.09712468676924159,107.38856223024563,84.1130417255944,nagoya,run1,2400,550877.3999989033,50000,4563
8,4,4,8,4,238,201,5.173683166503906e-05,0.13904227837215705,0.03297768812837439,53.47170092210877,49.54412820564045,nagoya,run1,2460,550889.3999989033,50000,4563
12,3,9,12,9,410,345,9.5367431640625e-06,0.050938121587035146,0.014158345987466653,100.49799245878128,91.85773068929271,nagoya,run1,2520,550901.3999989033,50000,4563
10,3,7,10,7,299,228,0.000228002667427063,0.3121183525043327,0.06922855149811465,65.38533880835475,56.03728142859654,nagoya,run1,2580,550913.3999989033,50000,4563
8,4,4,7,3,185,132,6.258487701416016e-06,0.043939087601569574,0.011471505803337197,45.37147149221109,38.94501739842407,nagoya,run1,2640,550925.4000000954,50000,4563
8,6,2,7,2,131,112,0.0012228749692440033,0.48994417531800327,0.16032735481754062,32.370728420973286,29.431121500432788,nagoya,run1,2700,550937.3999989033,50000,4563
10,8,2,9,2,74,42,0.002807077020406723,0.7458517259706976,0.24290809276971728,17.589654576821395,12.230484945406719,nagoya,run1,2760,550949.3999989033,50000,4563
11,9,2,10,2,76,42,0.006746083498001099,1.1615578817819303,0.37656187053261997,17.499765819742105,11.814359597889556,nagoya,run1,2820,550961.3999989033,50000,4563
13,9,4,12,4,138,104,0.007899567484855652,1.2574216411328938,0.40748437310325364,33.671093535654386,28.01137631634429,nagoya,run1,2880,550973.3999989033,50000,4563
13,9,4,12,4,182,148,0.010081823915243149,1.7473026452614542,0.4603416237020249,44.6850587768963,39.03433712565295,nagoya,run1,2940,550985.4000000954,50000,4563
13,9,4,12,4,181,148,0.011142861098051071,1.836789583348535,0.48395870545160313,44.43437113290688,39.090544631102986,nagoya,run1,3000,550997.3999989033,50000,4563
13,9,4,12,4,186,153,0.012261427938938141,1.9266209428047893,0.507667816833351,44.873322218772536,39.53032338594954,nagoya,run1,3060,551009.3999989033,50000,4563
14,9,5,13,5,215,180,0.011797752231359482,1.5652517481276436,0.49797231794776703,53.16400640553868,47.6668386430458,nagoya,run1,3120,551021.3999989033,50000,4563
13,9,4,12,4,188,153,0.014669045805931091,2.106951644893328,0.5552751413674354,45.17979761029968,39.67826561064419,nagoya,run1,3180,551033.3999989033,50000,4563
13,9,4,12,4,138,103,0.010959122329950333,1.5099469047030127,0.47994817881834184,33.80348786330595,28.29701014334156,nagoya,run1,3240,551045.4000000954,50000,4563
11,9,2,9,2,94,36,0.00867113471031189,2.0310559261279604,0.4269252639197692,19.688741156274133,8.577667488176443,nagoya,run1,3300,551057.3999989033,50000,4563
6,4,2,4,2,81,44,0.001866023987531662,0.6375575543939322,0.19804976034733504,19.90091838917954,11.539675907794747,nagoya,run1,3360,551069.3999989033,50000,4563
9,5,4,9,4,192,136,0.0003155544400215149,0.24338820836349348,0.08144384798811043,42.41903921126711,34.64260448085685,nagoya,run1,3420,551081.3999989033,50000,4563
7,5,2,7,2,262,118,1.0058283805847168e-07,0.003007079329202586,0.0014425303446146908,62.73254362497425,35.87265563216783,nagoya,run1,3480,551093.3999989033,50000,4563
9,4,5,9,5,203,116,0.003498293459415436,1.0631053450678083,0.2711710880615397,39.123067385839775,28.329846422954365,nagoya,run1,3540,551105.4000000954,50000,4563
11,6,5,11,5,488,199,0.0015377327799797058,0.38698660357466086,0.17978572362267461,92.31471295463567,44.73860383116571,nagoya,run1,3600,551117.3999989033,50000,4563
11,7,4,11,4,594,302,0.0006349235773086548,0.2390561399235843,0.11552631942798984,138.22901089976978,87.5482109092586,nagoya,run1,3660,551129.3999989033,50000,4563
9,7,2,9,2,456,117,0.009873416274785995,1.9058947669754633,0.4555613409902719,82.75819976787271,26.729196873133112,nagoya,run1,3720,551141.3999989033,50000,4563
11,6,5,11,5,462,331,1.862645149230957e-08,0.002691362865239568,0.0006023354158929414,113.13699436340849,89.73101876554955,nagoya,run1,3780,551153.3999989033,50000,4563
12,6,6,12,6,483,361,5.701929330825806e-05,0.05776842957063261,0.034620618166431326,125.76744780314753,104.04196755921775,nagoya,run1,3840,551165.4000000954,50000,4563
11,6,5,11,5,413,291,7.99819827079773e-05,0.18173427838055786,0.04100317663851627,103.28562672488624,81.55432115877099,nagoya,run1,3900,551177.3999989033,50000,4563
12,6,6,12,6,400,278,6.134063005447388e-05,0.059947857969959724,0.03590927306771187,108.73313041452221,86.99591412278284,nagoya,run1,3960,551189.3999989033,50000,4563
11,6,5,11,5,330,208,0.0022200047969818115,0.3538372531320746,0.21601810164695093,86.36079231056804,64.61759170014832,nagoya,run1,4020,551201.3999989033,50000,4563
11,6,5,11,5,330,208,0.002448577433824539,0.38097345677178834,0.22686623187716226,86.23003273500203,64.48079594542537,nagoya,run1,4080,551213.3999989033,50000,4563
12,6,6,12,6,399,277,6.80088996887207e-05,0.06316739269130238,0.03781008343121456,108.18281919018972,86.42748790580046,nagoya,run1,4140,551225.4000000954,50000,4563
12,6,6,12,6,398,276,7.028132677078247e-05,0.0642273596094826,0.03843512712309972,107.95236402627512,86.19088456863804,nagoya,run1,4200,551237.3999989033,50000,4563
12,6,6,12,6,391,271,0.00015802308917045593,0.08232327085143805,0.057634148919995895,106.92111827790154,85.50851867248497,nagoya,run1,4260,551249.3999989033,50000,4563
12,8,4,12,4,275,159,0.013002417981624603,1.0004123445274435,0.5227490071857925,55.701461502653856,36.1902953900781,nagoya,run1,4320,551261.3999989033,50000,4563
13,13,0,13,0,203,0,0.008420296013355255,0.6924376621530963,0.4206775279126076,37.354973814507304,0.0,nagoya,run1,4380,551273.3999989033,50000,4563
12,12,0,8,0,72,0,0.03375295549631119,1.6250608960981516,0.8421318161742741,15.613335869899284,0.0,nagoya,run1,4440,551285.4000000954,50000,4563
14,14,0,8,0,72,0,0.03140198439359665,1.5684413524012522,0.812286685267475,15.6979569241992,0.0,nagoya,run1,4500,551297.3999989033,50000,4563
14,13,1,8,1,136,66,5.469471216201782e-05,0.13936184961138018,0.03390700944436269,33.60714036016399,17.964826542536294,nagoya,run1,4560,551309.3999989033,50000,4563
6,6,0,1,0,20,0,1.6626400128006935,16.096812166608764,5.8804765191292026,2.3463740800126254,0.0,nagoya,run1,4620,551321.3999989033,50000,4563
10,9,1,7,1,102,57,0.009200602769851685,1.3093149009555805,0.43975941575588573,23.254952615374954,15.920495357351665,nagoya,run1,4680,551338.5999999046,50000,4563
11,10,1,8,1,70,13,0.11022957414388657,3.204243019125073,1.5214337887564222,11.42748096864683,3.904077929312841,nagoya,run1,4740,551350.599998951,50000,4563
11,10,1,8,1,105,48,0.15739960595965385,4.715102608033426,1.8183881906823618,20.591696402492545,13.07136016662076,nagoya,run1,4800,551362.5999999046,50000,4563
12,10,2,9,2,161,104,1.660361886024475e-05,0.044918487712684745,0.01868251082951925,31.022087106691025,23.52331843393805,nagoya,run1,4860,551374.5999999046,50000,4563
13,10,3,10,3,173,116,6.87912106513977e-05,0.09140778147851912,0.038025224655285995,34.77602548191746,27.29855023481239,nagoya,run1,4920,551386.5999999046,50000,4563
12,10,2,9,2,128,63,0.0018788054585456848,0.4470838818659779,0.1987258415624762,23.96964586909732,16.055508061601437,nagoya,run1,4980,551398.5999999046,50000,4563
12,11,1,8,1,165,41,0.051446497440338135,2.4907787276247664,1.0396882008762798,36.549147633364626,12.561385512024415,nagoya,run1,5040,551410.599998951,50000,4563
13,9,4,11,3,363,169,0.00039141252636909485,0.24805153869208132,0.09070525617497549,87.37333127801591,52.60572448123066,nagoya,run1,5100,551422.5999999046,50000,4563
12,9,3,10,3,392,271,8.205324411392212e-05,0.11481664995481339,0.04153060092018253,86.49273015435162,66.32248948186565,nagoya,run1,5160,551434.5999999046,50000,4563
12,12,0,12,0,332,0,0.1115708202123642,6.82448709755896,1.531217255579482,46.49786922614763,0.0,nagoya,run1,5220,551446.5999999046,50000,4563
12,12,0,12,0,315,0,0.14338839799165726,4.534156996668052,1.7358046160237024,42.96803767023039,0.0,nagoya,run1,5280,551458.5999999046,50000,4563
13,12,1,13,1,354,40,0.14481577277183533,3.321285034429196,1.7444199318530476,50.15129832010437,7.185845206966395,nagoya,run1,5340,551470.599998951,50000,4563
12,12,0,12,0,313,0,0.1463003009557724,4.482260530158477,1.7533351675386144,42.93466955001003,0.0,nagoya,run1,5400,551482.5999999046,50000,4563
12,12,0,12,0,312,0,0.14784186333417892,4.459204095541315,1.7625451377511494,42.953598656146,0.0,nagoya,run1,5460,551494.5999999046,50000,4563
13,12,1,13,1,352,40,0.14944034814834595,3.228430757810797,1.7720446183915146,50.307161630587416,7.307834327038878,nagoya,run1,5520,551506.5999999046,50000,4563
13,12,1,13,1,347,46,0.11402826011180878,3.743795514505253,1.548010801237169,50.04015562027471,8.866544878817121,nagoya,run1,5580,551518.5999999046,50000,4563
13,8,5,11,5,400,374,0.00019451603293418884,0.21082575239019388,0.06394326260140148,102.20977881749475,99.86998688894072,nagoya,run1,5640,551530.599998951,50000,4563
12,10,2,11,2,172,80,0.00017411261796951294,0.15697836618687838,0.06049755181626491,38.62362577775494,23.17685933999025,nagoya,run1,5700,551542.5999999046,50000,4563
12,11,1,9,1,361,198,0.021937821060419083,1.551236404487865,0.6790171542495917,81.33115471156742,45.20119094750859,nagoya,run1,5760,551554.5999999046,50000,4563
11,9,2,11,2,613,248,5.938112735748291e-06,0.04373903349841241,0.011169807447503803,129.45411862358094,62.63185572893551,nagoya,run1,5820,551566.5999999046,50000,4563
11,7,4,11,4,681,393,0.00019705668091773987,0.14912228263361857,0.06436035263823345,142.86071185868667,88.55238900891354,nagoya,run1,5880,551578.5999999046,50000,4563
14,7,7,14,7,713,493,7.411465048789978e-05,0.07597580292273011,0.03947120245308399,158.29989850396066,113.88765676509891,nagoya,run1,5940,551590.599998951,50000,4563
14,10,4,14,4,593,306,4.0434300899505615e-05,0.061061217882329245,0.029154774528587973,121.65534677228439,69.2106184248212,nagoya,run1,6000,551602.5999999046,50000,4563
15,10,5,15,5,665,383,0.0001178160309791565,0.10424956860947397,0.04976443954087687,140.6447513051502,88.56303683452437,nagoya,run1,6060,551614.5999999046,50000,4563
14,10,4,14,4,549,267,0.0002354830503463745,0.14741865004129406,0.07035542202425546,117.72447895230913,65.67250278686035,nagoya,run1,6120,551626.5999999046,50000,4563
15,10,5,15,5,668,384,0.0003933347761631012,0.190568379513552,0.09092764451046213,140.92999503298375,88.80382261283131,nagoya,run1,6180,551638.5999999046,50000,4563
15,10,5,15,5,670,385,0.0005912482738494873,0.2336986707157941,0.11148102781989044,141.09858200588118,88.95656666471572,nagoya,run1,6240,551650.599998951,50000,4563
13,10,3,13,3,451,165,0.001422833651304245,0.2966325683449711,0.17293773886068062,94.86880140984493,42.683331755218866,nagoya,run1,6300,551662.5999999046,50000,4563
13,10,3,13,3,451,165,0.0011464804410934448,0.26624334712427633,0.15523817655996758,94.87702082307996,42.71819550676214,nagoya,run1,6360,551674.5999999046,50000,4563
13,10,3,13,3,451,165,0.0009045600891113281,0.23645970752581846,0.13789006480554844,94.88581854063474,42.75280616508481,nagoya,run1,6420,551686.5999999046,50000,4563
14,10,4,14,4,550,265,0.0006895922124385834,0.20643513852773634,0.12039593010574548,117.446707236782,65.40199721442701,nagoya,run1,6480,551698.5999999046,50000,4563
15,10,5,15,5,669,385,0.0002878159284591675,0.17616833800721454,0.07778144029215926,141.31805989160117,89.36294967384742,nagoya,run1,6540,551710.599998951,50000,4563
13,12,1,13,1,367,65,0.024098586291074753,1.8881534444000898,0.711669297375463,58.49518441413726,13.065035825003033,nagoya,run1,6600,551722.5999999046,50000,4563
15,12,3,15,3,508,206,0.00100795179605484,0.49104307559752264,0.1455583104942704,114.49907639411539,57.565838579170986,nagoya,run1,6660,551734.5999999046,50000,4563
14,10,4,14,4,488,267,0.00026321783661842346,0.22265174465765777,0.07438322005286899,102.51622382022533,70.6001709996938,nagoya,run1,6720,551746.5999999046,50000,4563
15,13,2,15,2,312,74,0.0046965740621089935,1.2292842664679253,0.3141992223636699,55.696789736822026,20.257897248803133,nagoya,run1,6780,551758.5999999046,50000,4563
16,16,0,16,0,339,0,0.0019063204526901245,0.3913541231051136,0.2001752812727524,52.56025917417832,0.0,nagoya,run1,6840,551770.599998951,50000,4563
16,16,0,14,0,299,0,0.016230568289756775,1.0930048992437762,0.5840321114463441,43.640884137343804,0.0,nagoya,run1,6900,551782.5999999046,50000,4563
16,15,1,14,1,202,35,0.0030455030500888824,0.46235752895579013,0.2530099899479942,34.34619198720591,11.696209692931097,nagoya,run1,6960,551794.5999999046,50000,4563
17,17,0,15,0,235,0,0.0011348798871040344,0.7377580764040435,0.15445151188869793,39.605435692121745,0.0,nagoya,run1,7020,551806.5999999046,50000,4563
17,17,0,16,0,288,0,0.0001874864101409912,0.23358003471253005,0.06277759863837368,53.551746442071405,0.0,nagoya,run1,7080,551818.5999999046,50000,4563
17,15,2,16,2,418,119,0.0023388490080833435,0.8163356744581435,0.2217263000756698,96.24532707215987,33.425502907343486,nagoya,run1,7140,551830.599998951,50000,4563
17,13,4,17,4,443,256,1.6529113054275513e-05,0.06260120250848418,0.01864047729634757,120.67608277716619,79.72803449754812,nagoya,run1,7200,551842.5999999046,50000,4563
18,15,3,15,3,623,332,0.0003443099558353424,0.26099711765123773,0.08507285742571966,146.3853915836868,85.62357373357847,nagoya,run1,7260,551854.5999999046,50000,4563
18,15,3,18,3,729,284,0.011871673166751862,1.1478118412696492,0.4995172397072884,151.80552183764888,67.09726115309633,nagoya,run1,7320,551866.5999999046,50000,4563
17,15,2,17,2,550,108,0.001652199774980545,0.4565521501454643,0.18635728908516122,118.80696052944181,29.19264281421576,nagoya,run1,7380,551878.5999999046,50000,4563
17,15,2,17,2,623,165,0.001206420361995697,0.4219226542092706,0.1592448934676191,132.89109417349218,42.3547349505307,nagoya,run1,7440,551890.599998951,50000,4563
19,10,9,19,9,820,423,0.002369888126850128,0.14406404101330775,0.2231632387813142,198.39271034254907,113.23646761473995,nagoya,run1,7500,551902.5999999046,50000,4563
