city,run,epoch,gps_tow,sat_count,los_count,nlos_count,reflection_count,excess_delay_m_max,excess_delay_m_p90
tokyo,run3,3960,180252.0,23,23,0,0,0.0,0.0
tokyo,run3,4020,180264.0,17,17,0,0,0.0,0.0
tokyo,run3,4080,180276.0,20,20,0,0,0.0,0.0
tokyo,run3,4140,180288.0,19,19,0,0,0.0,0.0
tokyo,run3,4200,180300.0,18,18,0,0,0.0,0.0
tokyo,run3,4260,180312.0,19,19,0,19,19.50010171160102,19.50010171160102
tokyo,run3,4320,180324.0,21,21,0,0,0.0,0.0
tokyo,run3,4380,180336.0,22,22,0,22,8.855698257684708,8.855698257684708
tokyo,run3,4440,180348.0,21,21,0,21,10.605072803795338,10.605072803795338
tokyo,run3,4500,180360.0,23,23,0,23,67.61052584275603,67.61052584275603
tokyo,run3,4560,180372.0,23,22,1,0,0.0,0.0
tokyo,run3,4620,180384.0,24,24,0,0,0.0,0.0
tokyo,run3,4680,180396.0,22,22,0,0,0.0,0.0
tokyo,run3,4740,180408.0,19,18,1,0,0.0,0.0
tokyo,run3,4800,180420.0,23,22,1,23,18.07859244197607,18.07859244197607
tokyo,run3,4860,180432.0,21,21,0,0,0.0,0.0
tokyo,run3,4920,180444.0,19,19,0,0,0.0,0.0
tokyo,run3,4980,180456.0,21,21,0,0,0.0,0.0
tokyo,run3,5040,180468.0,21,21,0,0,0.0,0.0
tokyo,run3,5100,180480.0,21,21,0,0,0.0,0.0
tokyo,run3,5160,180492.0,20,20,0,0,0.0,0.0
tokyo,run3,5220,180504.0,19,19,0,0,0.0,0.0
tokyo,run3,5280,180516.0,21,21,0,0,0.0,0.0
tokyo,run3,5340,180528.0,20,20,0,0,0.0,0.0
tokyo,run3,5400,180540.0,21,21,0,21,66.4825438708067,66.4825438708067
tokyo,run3,5460,180552.0,19,19,0,19,50.09564146026969,50.09564146026969
tokyo,run3,5520,180564.0,21,20,1,0,0.0,0.0
tokyo,run3,5580,180576.0,22,21,1,22,19.04766333475709,19.04766333475709
tokyo,run3,5640,180588.0,23,22,1,0,0.0,0.0
tokyo,run3,5700,180600.0,23,22,1,0,0.0,0.0
tokyo,run3,5760,180612.0,21,21,0,0,0.0,0.0
tokyo,run3,5820,180624.0,20,19,1,0,0.0,0.0
tokyo,run3,5880,180636.0,15,15,0,0,0.0,0.0
tokyo,run3,5940,180648.0,13,13,0,0,0.0,0.0
tokyo,run3,6000,180660.0,15,15,0,0,0.0,0.0
tokyo,run3,6060,180672.0,13,13,0,0,0.0,0.0
tokyo,run3,6120,180684.0,13,13,0,0,0.0,0.0
tokyo,run3,6180,180696.0,11,11,0,0,0.0,0.0
tokyo,run3,6240,180708.0,14,14,0,0,0.0,0.0
tokyo,run3,6300,180720.0,17,17,0,0,0.0,0.0
tokyo,run3,6360,180732.0,15,15,0,0,0.0,0.0
tokyo,run3,6420,180744.0,15,14,1,0,0.0,0.0
tokyo,run3,6480,180756.0,15,15,0,0,0.0,0.0
tokyo,run3,6540,180768.0,12,12,0,0,0.0,0.0
tokyo,run3,6600,180780.0,8,8,0,0,0.0,0.0
tokyo,run3,6660,180792.0,21,19,2,0,0.0,0.0
tokyo,run3,6720,180804.0,16,15,1,0,0.0,0.0
tokyo,run3,6780,180816.0,17,17,0,17,13.96312615647912,13.96312615647912
tokyo,run3,6840,180828.0,20,20,0,20,13.958612993359566,13.958612993359566
tokyo,run3,6900,180840.0,16,16,0,0,0.0,0.0
tokyo,run3,6960,180852.0,17,17,0,0,0.0,0.0
tokyo,run3,7020,180864.0,19,19,0,19,157.69808223098516,157.69808223098516
tokyo,run3,7080,180876.0,23,22,1,0,0.0,0.0
tokyo,run3,7140,180888.0,25,24,1,0,0.0,0.0
tokyo,run3,7200,180900.0,25,25,0,0,0.0,0.0
tokyo,run3,7260,180912.0,23,23,0,0,0.0,0.0
tokyo,run3,7320,180924.0,15,14,1,0,0.0,0.0
tokyo,run3,7380,180936.0,23,23,0,0,0.0,0.0
tokyo,run3,7440,180948.0,19,19,0,0,0.0,0.0
tokyo,run3,7500,180960.0,18,18,0,18,15.83683481067419,15.83683481067419
tokyo,run3,7560,180972.0,20,19,1,0,0.0,0.0
tokyo,run3,7620,180984.0,20,19,1,0,0.0,0.0
tokyo,run3,7680,180996.0,17,16,1,0,0.0,0.0
tokyo,run3,7740,181008.0,16,16,0,16,24.77807367220521,24.77807367220521
tokyo,run3,7800,181020.0,21,21,0,0,0.0,0.0
tokyo,run3,7860,181032.0,17,17,0,0,0.0,0.0
tokyo,run3,7920,181044.0,21,21,0,21,64.2562704719603,64.2562704719603
tokyo,run3,7980,181056.0,17,17,0,0,0.0,0.0
tokyo,run3,8040,181068.0,17,17,0,0,0.0,0.0
tokyo,run3,8100,181080.0,17,17,0,0,0.0,0.0
tokyo,run3,8160,181092.0,20,20,0,0,0.0,0.0
tokyo,run3,8220,181104.0,21,21,0,0,0.0,0.0
tokyo,run3,8280,181116.0,25,25,0,0,0.0,0.0
tokyo,run3,8340,181128.0,25,24,1,0,0.0,0.0
tokyo,run3,8400,181140.0,20,20,0,0,0.0,0.0
tokyo,run3,8460,181152.0,22,22,0,0,0.0,0.0
tokyo,run3,8520,181164.0,22,22,0,0,0.0,0.0
tokyo,run3,8580,181176.0,19,19,0,0,0.0,0.0
tokyo,run3,8640,181188.0,18,18,0,18,38.511835530400276,38.511835530400276
tokyo,run3,8700,181200.0,24,24,0,24,8.126243781298399,8.126243781298399
tokyo,run3,8760,181212.0,24,24,0,0,0.0,0.0
tokyo,run3,8820,181224.0,21,21,0,0,0.0,0.0
tokyo,run3,8880,181236.0,21,21,0,0,0.0,0.0
tokyo,run3,8940,181248.0,21,21,0,0,0.0,0.0
tokyo,run3,9000,181260.0,23,23,0,0,0.0,0.0
tokyo,run3,9060,181272.0,24,24,0,24,16.781218327581882,16.781218327581882
tokyo,run3,9120,181284.0,25,25,0,0,0.0,0.0
tokyo,run3,9180,181296.0,25,25,0,0,0.0,0.0
tokyo,run3,9240,181308.0,19,19,0,0,0.0,0.0
tokyo,run3,9300,181320.0,14,14,0,0,0.0,0.0
tokyo,run3,9360,181332.0,23,23,0,23,16.234899252653122,16.234899252653122
tokyo,run3,9420,181344.0,13,13,0,0,0.0,0.0
tokyo,run3,9480,181356.0,15,15,0,15,37.408956069499254,37.408956069499254
tokyo,run3,9540,181368.0,14,13,1,14,26.661004457622766,26.661004457622766
tokyo,run3,9600,181380.0,19,17,2,0,0.0,0.0
tokyo,run3,9660,181392.0,18,17,1,18,25.23578841611743,25.23578841611743
tokyo,run3,9720,181404.0,15,14,1,15,24.63164719566703,24.63164719566703
tokyo,run3,9780,181416.0,18,16,2,0,0.0,0.0
tokyo,run3,9840,181428.0,16,14,2,0,0.0,0.0
tokyo,run3,9900,181440.0,15,14,1,0,0.0,0.0
tokyo,run3,9960,181452.0,14,12,2,14,24.821026153862476,24.821026153862476
tokyo,run3,10020,181464.0,20,20,0,0,0.0,0.0
tokyo,run3,10080,181476.0,22,22,0,0,0.0,0.0
tokyo,run3,10140,181488.0,23,23,0,0,0.0,0.0
tokyo,run3,10200,181500.0,24,24,0,0,0.0,0.0
tokyo,run3,10260,181512.0,24,24,0,0,0.0,0.0
tokyo,run3,10320,181524.0,24,24,0,0,0.0,0.0
tokyo,run3,10380,181536.0,24,24,0,0,0.0,0.0
tokyo,run3,10440,181548.0,24,24,0,0,0.0,0.0
tokyo,run3,10500,181560.0,24,24,0,0,0.0,0.0
tokyo,run3,10560,181572.0,24,24,0,0,0.0,0.0
tokyo,run3,10620,181584.0,24,24,0,0,0.0,0.0
tokyo,run3,10680,181596.0,24,24,0,24,19.59757025167346,19.59757025167346
tokyo,run3,10740,181608.0,24,24,0,0,0.0,0.0
tokyo,run3,10800,181620.0,24,24,0,0,0.0,0.0
tokyo,run3,10860,181632.0,24,24,0,0,0.0,0.0
tokyo,run3,10920,181644.0,24,24,0,0,0.0,0.0
tokyo,run3,10980,181656.0,22,22,0,0,0.0,0.0
tokyo,run3,11040,181668.0,18,18,0,18,18.46619989350438,18.46619989350438
tokyo,run3,11100,181680.0,16,16,0,16,171.56715782359242,171.56715782359242
tokyo,run3,11160,181692.0,21,21,0,0,0.0,0.0
tokyo,run3,11220,181704.0,25,25,0,25,13.273366276174784,13.273366276174784
tokyo,run3,11280,181716.0,24,24,0,0,0.0,0.0
tokyo,run3,11340,181728.0,24,24,0,0,0.0,0.0
tokyo,run3,11400,181740.0,24,24,0,0,0.0,0.0
tokyo,run3,11460,181752.0,21,21,0,21,5.161992501467466,5.161992501467466
tokyo,run3,11520,181764.0,20,20,0,0,0.0,0.0
tokyo,run3,11580,181776.0,19,18,1,19,372.982270848006,372.982270848006
tokyo,run3,11640,181788.0,19,19,0,19,12.709577828645706,12.709577828645706
tokyo,run3,11700,181800.0,18,18,0,18,11.815004270523787,11.815004270523787
tokyo,run3,11760,181812.0,23,23,0,0,0.0,0.0
tokyo,run3,11820,181824.0,20,20,0,0,0.0,0.0
tokyo,run3,11880,181836.0,21,21,0,0,0.0,0.0
tokyo,run3,11940,181848.0,20,20,0,0,0.0,0.0
tokyo,run3,12000,181860.0,18,18,0,0,0.0,0.0
tokyo,run3,12060,181872.0,22,22,0,0,0.0,0.0
tokyo,run3,12120,181884.0,21,21,0,0,0.0,0.0
tokyo,run3,12180,181896.0,23,23,0,0,0.0,0.0
tokyo,run3,12240,181908.0,25,25,0,0,0.0,0.0
tokyo,run3,12300,181920.0,21,21,0,0,0.0,0.0
tokyo,run3,12360,181932.0,23,23,0,0,0.0,0.0
tokyo,run3,12420,181944.0,26,26,0,0,0.0,0.0
tokyo,run3,12480,181956.0,26,26,0,0,0.0,0.0
tokyo,run3,12540,181968.0,24,24,0,0,0.0,0.0
tokyo,run3,12600,181980.0,24,24,0,0,0.0,0.0
tokyo,run3,12660,181992.0,15,15,0,0,0.0,0.0
tokyo,run3,12720,182004.0,9,8,1,9,10.969744976609945,10.969744976609945
tokyo,run3,12780,182016.0,21,20,1,0,0.0,0.0
tokyo,run3,12840,182028.0,14,14,0,0,0.0,0.0
tokyo,run3,12900,182040.0,15,14,1,0,0.0,0.0
tokyo,run3,12960,182052.0,17,16,1,0,0.0,0.0
tokyo,run3,13020,182064.199999094,12,12,0,0,0.0,0.0
tokyo,run3,13080,182076.20000004768,17,17,0,0,0.0,0.0
tokyo,run3,13140,182088.20000004768,19,19,0,0,0.0,0.0
tokyo,run3,13200,182100.20000004768,18,18,0,0,0.0,0.0
tokyo,run3,13260,182112.199999094,14,14,0,0,0.0,0.0
tokyo,run3,13320,182124.199999094,13,13,0,0,0.0,0.0
tokyo,run3,13380,182136.20000004768,17,17,0,0,0.0,0.0
tokyo,run3,13440,182148.20000004768,18,18,0,0,0.0,0.0
tokyo,run3,13500,182160.20000004768,19,19,0,0,0.0,0.0
tokyo,run3,13560,182172.199999094,19,19,0,0,0.0,0.0
tokyo,run3,13620,182184.199999094,18,17,1,0,0.0,0.0
tokyo,run3,13680,182196.20000004768,17,16,1,0,0.0,0.0
tokyo,run3,13740,182208.20000004768,21,20,1,21,23.820280764251947,23.820280764251947
tokyo,run3,13800,182220.20000004768,18,17,1,0,0.0,0.0
tokyo,run3,13860,182232.199999094,19,17,2,19,14.538622088730335,14.538622088730335
tokyo,run3,13920,182244.199999094,18,16,2,0,0.0,0.0
tokyo,run3,13980,182256.20000004768,17,16,1,0,0.0,0.0
tokyo,run3,14040,182268.20000004768,18,16,2,18,609.5762005671859,609.5762005671859
tokyo,run3,14100,182280.20000004768,12,12,0,0,0.0,0.0
tokyo,run3,14160,182292.199999094,18,15,3,0,0.0,0.0
tokyo,run3,14220,182304.199999094,14,13,1,14,27.047782510519028,27.047782510519028
tokyo,run3,14280,182316.20000004768,17,13,4,17,10.577013559639454,10.577013559639454
tokyo,run3,14340,182328.20000004768,17,13,4,17,10.538328137248755,10.538328137248755
tokyo,run3,14400,182340.20000004768,18,13,5,18,10.499668877571821,10.499668877571821
tokyo,run3,14460,182352.199999094,17,13,4,17,10.060572352260351,10.060572352260351
tokyo,run3,14520,182365.39999890327,12,12,0,0,0.0,0.0
tokyo,run3,14580,182377.39999890327,16,15,1,0,0.0,0.0
tokyo,run3,14640,182389.79999899864,19,18,1,0,0.0,0.0
tokyo,run3,14700,182401.79999995232,21,21,0,0,0.0,0.0
tokyo,run3,14760,182413.79999995232,23,22,1,0,0.0,0.0
tokyo,run3,14820,182425.79999995232,23,22,1,23,37.26966151967645,37.26966151967645
tokyo,run3,14880,182437.79999899864,23,23,0,23,32.446980472654104,32.446980472654104
tokyo,run3,14940,182449.79999899864,21,21,0,21,32.286017030477524,32.286017030477524
tokyo,run3,15000,182461.79999995232,22,22,0,22,32.12725489214063,32.12725489214063
tokyo,run3,15060,182473.79999995232,21,21,0,0,0.0,0.0
tokyo,run3,15120,182485.79999995232,22,22,0,0,0.0,0.0
tokyo,run3,15180,182497.79999899864,23,22,1,23,34.52958910912275,34.52958910912275
tokyo,run3,15240,182509.79999899864,20,20,0,0,0.0,0.0
