tow,ecef_x,ecef_y,ecef_z,fix
179493.39999890327,-3961768.996391642,3349011.618362856,3698310.483287432,0
179493.59999990463,-3961768.998317122,3349011.6218110104,3698310.4847754203,0
179493.79999899864,-3961769.006713973,3349011.636086331,3698310.491727136,0
179494.0,-3961769.1562069166,3349011.7317499453,3698310.4544717595,0
179494.20000004768,-3961769.1551088607,3349011.753801994,3698310.469670162,0
179494.39999890327,-3961769.1449622717,3349011.788683288,3698310.497468886,0
179494.59999990463,-3961769.120422617,3349011.820380637,3698310.529297085,0
179494.79999899864,-3961769.0868439316,3349011.860123473,3698310.5749718314,0
179495.0,-3961769.175262533,3349011.898070192,3698310.5307967933,0
179495.20000004768,-3961769.1177514847,3349011.917135665,3698310.5776119293,0
179495.39999890327,-3961769.05742389,3349011.946309132,3698310.6344670276,0
179495.59999990463,-3961768.9823227385,3349011.974810883,3698310.7035537204,0
179495.79999899864,-3961768.8957243795,3349012.005920947,3698310.778182458,0
179496.0,-3961768.9881831817,3349012.0812762063,3698310.7484099194,0
179496.20000004768,-3961768.8887747694,3349012.110725643,3698310.8334716693,0
179496.39999890327,-3961768.77446149,3349012.138226859,3698310.9223244675,0
179496.59999990463,-3961768.6600474394,3349012.1724116555,3698311.025233097,0
179496.79999899864,-3961768.524958954,3349012.196121833,3698311.1278682156,0
179497.0,-3961768.213794025,3349012.1833435395,3698311.288705136,0
179497.20000004768,-3961768.0553315575,3349012.210413532,3698311.406613869,0
179497.39999890327,-3961767.8824334014,3349012.2622063598,3698311.552877727,0
179497.59999990463,-3961767.686867475,3349012.3150476944,3698311.722626121,0
179497.79999899864,-3961767.4719842267,3349012.38822407,3698311.9160626787,0
179498.0,-3961767.143208878,3349012.3868501936,3698312.2143075373,0
179498.20000004768,-3961766.882198849,3349012.4889140967,3698312.462084548,0
179498.39999890327,-3961766.578736421,3349012.579119908,3698312.737664754,0
179498.59999990463,-3961766.2528149704,3349012.66734479,3698313.034867101,0
179498.79999899864,-3961765.903643597,3349012.7602379257,3698313.3491414925,0
179499.0,-3961765.4269045214,3349012.77431449,3698313.709324115,0
179499.20000004768,-3961765.040635249,3349012.8565922575,3698314.037866526,0
179499.39999890327,-3961764.62825926,3349012.946920765,3698314.3789187144,0
179499.59999990463,-3961764.197341951,3349013.056252574,3698314.761203024,0
179499.79999899864,-3961763.7426202893,3349013.1814155206,3698315.171748705,0
