tow,ecef_x,ecef_y,ecef_z,fix
550391.7999999523,-3810242.487606826,3567866.5994856535,3652892.343640512,0
550392.0,-3810242.5760602844,3567866.5905970456,3652892.420831952,0
550392.199999094,-3810242.569193617,3567866.5770937013,3652892.4158310746,0
550392.4000000954,-3810242.559909697,3567866.5605670274,3652892.4109019316,0
550392.599998951,-3810242.5497184144,3567866.545535341,3652892.4078676114,0
550392.7999999523,-3810242.536500273,3567866.530685658,3652892.3995811166,0
550393.0,-3810242.512197464,3567866.470290355,3652892.331355622,0
550393.199999094,-3810242.5112147923,3567866.480773729,3652892.3316586525,0
550393.4000000954,-3810242.508845927,3567866.496213212,3652892.3317898954,0
550393.599998951,-3810242.5075064586,3567866.511932917,3652892.3344528894,0
550393.7999999523,-3810242.5058011273,3567866.5145959947,3652892.3366541946,0
550394.0,-3810242.4695574446,3567866.3861366184,3652892.2540576593,0
550394.199999094,-3810242.466305029,3567866.3861961747,3652892.255815403,0
550394.4000000954,-3810242.4610722493,3567866.385374554,3652892.257302038,0
550394.599998951,-3810242.456724977,3567866.3841853957,3652892.25930009,0
550394.7999999523,-3810242.456280389,3567866.3917086925,3652892.2641428504,0
550395.0,-3810242.4172975384,3567866.295294342,3652892.198035891,0
550395.199999094,-3810242.4134989376,3567866.2867629193,3652892.195758972,0
550395.4000000954,-3810242.4107686747,3567866.2759403735,3652892.1966214394,0
550395.599998951,-3810242.4074237323,3567866.2626058585,3652892.1981838727,0
550395.7999999523,-3810242.4110098626,3567866.263633153,3652892.2056811233,0
550396.0,-3810242.3737979345,3567866.2338349996,3652892.147989454,0
550396.199999094,-3810242.3707666984,3567866.22528847,3652892.147829955,0
550396.3999989033,-3810242.366120811,3567866.2111623054,3652892.145954359,0
550396.5999999046,-3810242.3579457747,3567866.1807355573,3652892.1389324013,0
550396.7999999523,-3810242.3468937105,3567866.1453545513,3652892.130747816,0
550397.0,-3810242.3333960604,3567866.174894218,3652892.092463775,0
550397.199999094,-3810242.33738911,3567866.1730379914,3652892.093238528,0
550397.3999989033,-3810242.340516011,3567866.1622499134,3652892.095461017,0
550397.5999999046,-3810242.3422887996,3567866.151560761,3652892.0958549883,0
550397.7999999523,-3810242.34806022,3567866.1450333176,3652892.0968180266,0
550398.0,-3810242.3662438765,3567866.171746287,3652892.122063105,0
550398.199999094,-3810242.3632722935,3567866.1616700585,3652892.1158895176,0
550398.3999989033,-3810242.359336014,3567866.1563273193,3652892.105483346,0
550398.5999999046,-3810242.352794775,3567866.1533863726,3652892.0935126254,0
550398.7999999523,-3810242.342482474,3567866.1382317673,3652892.0776997306,0
550399.0,-3810242.3864791174,3567866.206344459,3652892.1569212126,0
550399.199999094,-3810242.3890165035,3567866.2132807723,3652892.160800544,0
550399.3999989033,-3810242.3897274276,3567866.2126678047,3652892.1641387683,0
550399.5999999046,-3810242.3820431,3567866.196605253,3652892.1590226805,0
550399.7999999523,-3810242.3741370034,3567866.1809410946,3652892.1560747903,0
550400.0,-3810242.4309874345,3567866.265092023,3652892.201610763,0
550400.199999094,-3810242.4216385377,3567866.245123805,3652892.1920256778,0
550400.3999989033,-3810242.418770361,3567866.2386811185,3652892.189160967,0
550400.5999999046,-3810242.419653586,3567866.2355119325,3652892.187949098,0
550400.7999999523,-3810242.4187976057,3567866.231717121,3652892.1816382394,0
550401.0,-3810242.4691864764,3567866.3233474367,3652892.238194203,0
550401.199999094,-3810242.466360213,3567866.3191740806,3652892.2372941305,0
550401.3999989033,-3810242.4826233615,3567866.3584856307,3652892.253756814,0
550401.5999999046,-3810242.492211482,3567866.382484657,3652892.2622926645,0
550401.7999999523,-3810242.4994344064,3567866.3932084674,3652892.2679887274,0
550402.0,-3810242.510499453,3567866.384562549,3652892.278747545,0
550402.199999094,-3810242.5290317032,3567866.4213654515,3652892.295916371,0
550402.3999989033,-3810242.5751059405,3567866.530373318,3652892.3413330545,0
550402.5999999046,-3810242.619470587,3567866.6403570264,3652892.3876917954,0
550402.7999999523,-3810242.6695307842,3567866.7595156645,3652892.4368763193,0
550403.0,-3810242.543389697,3567866.4278930537,3652892.319781689,0
550403.199999094,-3810242.585969286,3567866.5339956805,3652892.369206932,0
550403.3999989033,-3810242.6402680627,3567866.6755215176,3652892.4324731175,0
550403.5999999046,-3810242.699117724,3567866.8283652808,3652892.4994490733,0
550403.7999999523,-3810242.754746085,3567866.9790292433,3652892.563890741,0
550404.0,-3810242.5653910935,3567866.455322321,3652892.3557891403,0
550404.199999094,-3810242.604730783,3567866.5624440294,3652892.39998942,0
550404.3999989033,-3810242.6231634296,3567866.617277931,3652892.4196041077,0
550404.5999999046,-3810242.623242617,3567866.6266477136,3652892.4227034184,0
550404.7999999523,-3810242.6189614963,3567866.616283872,3652892.414925939,0
550405.0,-3810242.5950301336,3567866.507896875,3652892.386956577,0
550405.199999094,-3810242.5857493905,3567866.477133648,3652892.379143303,0
550405.3999989033,-3810242.578856211,3567866.4481500247,3652892.376438381,0
550405.5999999046,-3810242.5685248827,3567866.4117623945,3652892.3713309593,0
550405.7999999523,-3810242.5571786026,3567866.373148057,3652892.3621862293,0
550406.0,-3810242.615592242,3567866.540080341,3652892.415862418,0
550406.199999094,-3810242.6176027004,3567866.543706114,3652892.4166660965,0
550406.3999989033,-3810242.621706921,3567866.548403663,3652892.4208769305,0
550406.5999999046,-3810242.6246054657,3567866.5542318155,3652892.422250213,0
550406.7999999523,-3810242.6284426874,3567866.56431571,3652892.417458471,0
550407.0,-3810242.644588557,3567866.5805432023,3652892.4456101772,0
550407.199999094,-3810242.6470086966,3567866.5883713732,3652892.4410867295,0
550407.3999989033,-3810242.6478262697,3567866.5918625356,3652892.436879214,0
550407.5999999046,-3810242.6442149743,3567866.582839809,3652892.43000719,0
550407.7999999523,-3810242.6439712895,3567866.5753614595,3652892.4304632293,0
550408.0,-3810242.652061951,3567866.5944165667,3652892.4746969333,0
550408.199999094,-3810242.6524874233,3567866.5950366408,3652892.470716514,0
550408.3999989033,-3810242.6612383267,3567866.6099220277,3652892.4735319307,0
550408.5999999046,-3810242.671221242,3567866.6269024825,3652892.482810849,0
550408.7999999523,-3810242.68286951,3567866.6470799833,3652892.497969676,0
550409.0,-3810242.6936653126,3567866.6431181906,3652892.5075838477,0
550409.199999094,-3810242.6990076536,3567866.6473267367,3652892.5178294075,0
550409.3999989033,-3810242.701222947,3567866.64101245,3652892.523290534,0
550409.5999999046,-3810242.7031528703,3567866.63238431,3652892.526590875,0
550409.7999999523,-3810242.700292792,3567866.61692668,3652892.526136186,0
550410.0,-3810242.700389672,3567866.6628036755,3652892.525423216,0
550410.199999094,-3810242.7002546326,3567866.6490037194,3652892.5242107837,0
550410.3999989033,-3810242.696865159,3567866.636483764,3652892.517088558,0
550410.5999999046,-3810242.6964897253,3567866.6363905156,3652892.506494389,0
550410.7999999523,-3810242.6950888387,3567866.638306952,3652892.4950426305,0
550411.0,-3810242.7227385542,3567866.698976562,3652892.5470866817,0
550411.199999094,-3810242.7277285126,3567866.7119224304,3652892.542367014,0
550411.3999989033,-3810242.7354054507,3567866.728294524,3652892.5388324433,0
550411.5999999046,-3810242.736967745,3567866.7335155383,3652892.5266014845,0
550411.7999999523,-3810242.740550552,3567866.737992275,3652892.525553313,0
550412.0,-3810242.766586684,3567866.781005632,3652892.5802168874,0
550412.2000000477,-3810242.767313328,3567866.775869018,3652892.579243157,0
550412.3999989033,-3810242.7630011206,3567866.7600695053,3652892.570722152,0
550412.5999999046,-3810242.7555673104,3567866.749117992,3652892.5627316856,0
550412.7999989986,-3810242.751412352,3567866.7398222275,3652892.559401058,0
550413.0,-3810242.7772121434,3567866.800837612,3652892.6016997388,0
550413.2000000477,-3810242.7770822058,3567866.8028426017,3652892.5976798846,0
550413.3999989033,-3810242.7704858384,3567866.7917219545,3652892.584478167,0
550413.5999999046,-3810242.7642422323,3567866.7789723566,3652892.568085566,0
550413.7999989986,-3810242.7556690588,3567866.764808331,3652892.5466283183,0
550414.0,-3810242.7911497857,3567866.8323415024,3652892.6218962013,0
550414.2000000477,-3810242.790810026,3567866.828930767,3652892.6176073486,0
550414.3999989033,-3810242.793853554,3567866.8184080413,3652892.6226203833,0
550414.5999999046,-3810242.800652928,3567866.8186569773,3652892.634418168,0
550414.7999989986,-3810242.795746992,3567866.8042903426,3652892.629732365,0
550415.0,-3810242.799036169,3567866.8533155103,3652892.643517551,0
550415.2000000477,-3810242.7963325093,3567866.8563602706,3652892.6433034358,0
550415.3999989033,-3810242.7902927003,3567866.8479744038,3652892.64061659,0
550415.5999999046,-3810242.7846382777,3567866.841647711,3652892.6417693305,0
550415.7999989986,-3810242.7764767567,3567866.8378687496,3652892.635925924,0
550416.0,-3810242.8030426954,3567866.8675245782,3652892.6577122225,0
550416.2000000477,-3810242.7902695527,3567866.843946405,3652892.639922653,0
550416.3999989033,-3810242.770037159,3567866.8108497406,3652892.6130206515,0
550416.5999999046,-3810242.7582116644,3567866.7888887725,3652892.5935924505,0
550416.7999989986,-3810242.7520332397,3567866.7786530457,3652892.5795896687,0
550417.0,-3810242.822444655,3567866.895922756,3652892.6643733513,0
550417.2000000477,-3810242.8220930127,3567866.907428306,3652892.6594147272,0
550417.3999989033,-3810242.815952585,3567866.910929674,3652892.6454101685,0
550417.5999999046,-3810242.8112541125,3567866.9223260395,3652892.6385796187,0
550417.7999989986,-3810242.803819109,3567866.934354088,3652892.6276810546,0
550418.0,-3810242.822763238,3567866.9044261556,3652892.679969081,0
550418.2000000477,-3810242.813086102,3567866.891680005,3652892.6646364145,0
550418.3999989033,-3810242.806505376,3567866.8857102245,3652892.6551322895,0
550418.5999999046,-3810242.7943142545,3567866.8667960395,3652892.636409335,0
550418.7999989986,-3810242.7868981315,3567866.853036556,3652892.6282742284,0
550419.0,-3810242.8339315406,3567866.9248527954,3652892.6945291646,0
550419.2000000477,-3810242.838109227,3567866.9112724448,3652892.701053787,0
550419.3999989033,-3810242.847338485,3567866.9127585464,3652892.7133379863,0
550419.5999999046,-3810242.847843475,3567866.9008211265,3652892.7122146003,0
550419.7999989986,-3810242.841716743,3567866.881444555,3652892.69563421,0
