tow,lat_deg,lon_deg,height_m,ecef_x,ecef_y,ecef_z,fix
187508.600,35.66784506,139.79122625,56.9558,-3961771.583599,3348996.609060,3698346.298453,0
187508.800,35.66785083,139.79122659,56.8843,-3961771.273939,3348996.307273,3698346.776653,0
187509.000,35.66785675,139.79121920,57.5506,-3961770.962682,3348996.920448,3698347.699036,0
187509.200,35.66786413,139.79121594,57.5592,-3961770.413084,3348996.842693,3698348.368662,0
187509.400,35.66787207,139.79122128,56.5128,-3961769.683603,3348995.592385,3698348.474843,0
187509.600,35.66787839,139.79121925,56.5797,-3961769.294184,3348995.504054,3698349.083364,0
187509.800,35.66788372,139.79121268,57.3486,-3961769.124178,3348996.139370,3698350.011512,0
187510.000,35.66788627,139.79120520,58.4083,-3961769.218117,3348997.105663,3698350.859714,0
187510.200,35.66789011,139.79120222,58.8348,-3961769.119178,3348997.374786,3698351.454422,0
187510.400,35.66789486,139.79119925,58.9294,-3961768.769257,3348997.432104,3698351.937397,0
187510.600,35.66789984,139.79119635,59.0204,-3961768.410121,3348997.472220,3698352.439640,0
187510.800,35.66790307,139.79119244,59.2721,-3961768.178278,3348997.739191,3698352.877763,0
187511.000,35.66790529,139.79118656,59.7212,-3961768.003500,3348998.288368,3698353.340018,0
187511.200,35.66790959,139.79118256,59.8773,-3961767.654601,3348998.467495,3698353.817949,0
187511.400,35.66790954,139.79117456,61.0281,-3961767.903162,3348999.626201,3698354.484734,0
187511.600,35.66791638,139.79117235,60.7226,-3961767.246098,3348999.333132,3698354.923676,0
187511.800,35.66792096,139.79116945,60.8046,-3961766.901627,3348999.385576,3698355.383540,0
187512.000,35.66792656,139.79116561,60.7555,-3961766.369545,3348999.391674,3698355.860065,0
187512.200,35.66793087,139.79116125,61.1087,-3961766.121182,3348999.697933,3698356.454604,0
187512.400,35.66793419,139.79115675,61.6129,-3961766.006812,3349000.134956,3698357.048009,0
187512.600,35.66793534,139.79115095,62.5714,-3961766.205988,3349000.990766,3698357.709999,0
187512.800,35.66793847,139.79115962,63.4029,-3961767.073912,3349000.696492,3698358.477274,0
187513.000,35.66795022,139.79115252,61.9068,-3961765.150049,3348999.912543,3698358.663705,0
187513.200,35.66795427,139.79115112,62.0088,-3961764.931348,3348999.893630,3698359.088296,0
187513.400,35.66796095,139.79115245,61.9541,-3961764.644809,3348999.493771,3698359.659044,0
187513.600,35.66796530,139.79115395,62.5848,-3961764.908819,3348999.539110,3698360.419108,0
187513.800,35.66797063,139.79115595,63.2495,-3961765.175179,3348999.526650,3698361.286801,0
187514.000,35.66797541,139.79116485,63.5942,-3961765.673361,3348998.892393,3698361.918379,0
187514.200,35.66797809,139.79116332,64.2919,-3961765.883998,3348999.252644,3698362.566698,0
187514.400,35.66798091,139.79116773,65.2947,-3961766.624599,3348999.355837,3698363.405683,0
187514.600,35.66799135,139.79117031,64.8911,-3961766.008979,3348998.529741,3698364.111669,0
187514.800,35.66799644,139.79116806,64.6666,-3961765.486732,3348998.355104,3698364.439360,0
187515.000,35.66800545,139.79115993,64.5492,-3961764.494063,3348998.478989,3698365.182934,0
187515.200,35.66801207,139.79116568,63.5181,-3961763.863189,3348997.264327,3698365.178334,0
187515.400,35.66801675,139.79116383,63.1493,-3961763.294688,3348997.003160,3698365.385707,0
187515.600,35.66802513,139.79116191,62.7113,-3961762.497036,3348996.556064,3698365.885402,0
187515.800,35.66803448,139.79115310,62.4355,-3961761.348594,3348996.630552,3698366.567364,0
187516.000,35.66804049,139.79115442,61.5819,-3961760.599348,3348995.840241,3698366.611551,0
187516.200,35.66804330,139.79114280,62.9049,-3961760.602198,3348997.220229,3698367.636277,0
187516.400,35.66805127,139.79113825,63.2709,-3961760.169702,3348997.393589,3698368.568214,0
187516.600,35.66805061,139.79114608,63.9439,-3961761.077482,3348997.232948,3698368.900982,0
187516.800,35.66806775,139.79113471,62.3921,-3961758.602978,3348996.489574,3698369.541294,0
187517.000,35.66807755,139.79114929,59.6199,-3961757.251010,3348993.617755,3698368.808566,0
187517.200,35.66808552,139.79114657,59.9464,-3961756.900577,3348993.644469,3698369.717309,0
187517.400,35.66809105,139.79114165,60.5518,-3961756.715817,3348994.071509,3698370.568043,0
187517.600,35.66809996,139.79114370,60.8184,-3961756.560568,3348993.697111,3698371.527272,0
187517.800,35.66810892,139.79114788,59.7744,-3961755.714635,3348992.486228,3698371.726107,0
187518.000,35.66811549,139.79115244,59.4069,-3961755.428212,3348991.704166,3698372.103996,0
187518.200,35.66811878,139.79114944,59.2554,-3961754.996639,3348991.694214,3698372.312381,0
187518.400,35.66812586,139.79115322,60.4353,-3961755.600141,3348991.755895,3698373.638351,0
187518.600,35.66813181,139.79115483,60.2341,-3961755.275112,3348991.291296,3698374.057010,0
187518.800,35.66813698,139.79115045,59.7750,-3961754.478521,3348991.137017,3698374.255990,0
187519.000,35.66814718,139.79114243,59.6829,-3961753.448844,3348991.217316,3698375.121507,0
187519.200,35.66815557,139.79115474,60.6401,-3961754.348229,3348990.517477,3698376.435583,0
187519.400,35.66816030,139.79115849,61.0986,-3961754.617922,3348990.301016,3698377.129528,0
187519.600,35.66817243,139.79116349,62.1379,-3961754.955674,3348989.994048,3698378.828709,0
187519.800,35.66817801,139.79116433,61.3221,-3961754.222775,3348989.274692,3698378.856424,0
187520.000,35.66818057,139.79115608,60.6458,-3961753.194375,3348989.383968,3698378.692603,0
187520.200,35.66818760,139.79115724,60.3630,-3961752.739820,3348988.861640,3698379.161135,0
187520.400,35.66819247,139.79116094,59.9593,-3961752.464525,3348988.190681,3698379.365183,0
187520.600,35.66820391,139.79116635,61.1090,-3961752.928946,3348987.941578,3698381.066772,0
187520.800,35.66820364,139.79115025,59.7615,-3961751.165182,3348988.359430,3698380.256641,0
187521.000,35.66820993,139.79114610,60.0037,-3961750.762267,3348988.510523,3698380.964877,0
187521.200,35.66821746,139.79115766,62.6759,-3961752.723953,3348988.798334,3698383.201473,0
187521.400,35.66822365,139.79115412,63.5237,-3961752.737042,3348989.229690,3698384.253589,0
187521.600,35.66822107,139.79113079,61.6675,-3961750.349161,3348989.976474,3698382.939379,0
187521.800,35.66822971,139.79113632,61.3289,-3961750.035232,3348989.056164,3698383.520509,0
187522.000,35.66823523,139.79112861,61.6932,-3961749.538146,3348989.550086,3698384.229939,0
187522.200,35.66824199,139.79112939,62.3680,-3961749.668373,3348989.567374,3698385.232980,0
187522.400,35.66824654,139.79112385,62.2052,-3961749.018362,3348989.675215,3698385.548494,0
187522.600,35.66825998,139.79111696,62.5870,-3961748.188774,3348989.790632,3698386.982162,0
187522.800,35.66825715,139.79113076,60.5331,-3961747.860854,3348987.877297,3698385.529632,0
187523.000,35.66827570,139.79113102,63.3544,-3961748.709915,3348988.564071,3698388.847019,0
187523.200,35.66827361,139.79111835,61.9278,-3961747.187663,3348988.779576,3698387.826246,0
187523.400,35.66828954,139.79112489,62.0265,-3961746.844166,3348987.713489,3698389.319896,0
187523.600,35.66828950,139.79111628,61.4612,-3961745.992137,3348988.014147,3698388.986613,0
187523.800,35.66829672,139.79111277,61.2851,-3961745.320790,3348987.863196,3698389.534615,0
187524.000,35.66830890,139.79112338,63.7584,-3961746.873956,3348987.917321,3698392.075092,0
187524.200,35.66830912,139.79112073,62.7580,-3961746.087025,3348987.567216,3698391.511644,0
187524.400,35.66831731,139.79111845,62.6437,-3961745.478632,3348987.322586,3698392.182925,0
187524.600,35.66832205,139.79111289,62.2544,-3961744.677852,3348987.304960,3698392.383286,0
187524.800,35.66833009,139.79110071,61.2743,-3961742.960586,3348987.297551,3698392.536310,0
187525.000,35.66833664,139.79109788,61.1049,-3961742.366457,3348987.130319,3698393.028384,0
187525.200,35.66834645,139.79109826,61.2831,-3961742.014968,3348986.787767,3698394.016076,0
187525.400,35.66835145,139.79109805,61.4466,-3961741.856399,3348986.679407,3698394.562665,0
187525.600,35.66835878,139.79109832,61.4434,-3961741.508211,3348986.352374,3698395.221824,0
187525.800,35.66836485,139.79110208,61.6517,-3961741.556868,3348985.948630,3698395.890458,0
187526.000,35.66837350,139.79111066,61.2024,-3961741.352278,3348984.758548,3698396.408047,0
187526.200,35.66838006,139.79110285,60.8504,-3961740.353312,3348984.839894,3698396.794136,0
187526.400,35.66838625,139.79110255,60.6004,-3961739.874804,3348984.471162,3698397.206156,0
187526.600,35.66839121,139.79109626,60.8516,-3961739.418245,3348984.830870,3698397.799274,0
187526.800,35.66840058,139.79109774,61.0243,-3961739.148928,3348984.427630,3698398.744658,0
187527.000,35.66841311,139.79110314,60.6278,-3961738.600042,3348983.322491,3698399.642679,0
187527.200,35.66841771,139.79111093,61.7448,-3961739.520416,3348983.177890,3698400.709115,0
187527.400,35.66841835,139.79111007,61.7436,-3961739.437753,3348983.210078,3698400.765999,0
187527.600,35.66841947,139.79110859,61.7751,-3961739.315683,3348983.282325,3698400.885019,0
187527.800,35.66842491,139.79110983,62.2144,-3961739.392035,3348983.199178,3698401.631884,0
187528.000,35.66842855,139.79110875,62.3934,-3961739.260126,3348983.215653,3698402.064479,0
187528.200,35.66843447,139.79110542,63.8445,-3961739.673301,3348983.959912,3698403.444026,0
187528.400,35.66844125,139.79111052,63.8089,-3961739.614086,3348983.305691,3698404.034466,0
187528.600,35.66843962,139.79110923,62.6494,-3961738.900192,3348982.854341,3698403.211484,0
187528.800,35.66845159,139.79112010,62.6341,-3961738.934590,3348981.595117,3698404.281188,0
187529.000,35.66846274,139.79111581,63.4291,-3961738.626130,3348981.843152,3698405.749852,0
187529.200,35.66846541,139.79112319,62.9697,-3961738.640789,3348980.979963,3698405.722705,0
187529.400,35.66846797,139.79112215,62.9941,-3961738.468566,3348980.957963,3698405.967540,0
187529.600,35.66846991,139.79112065,62.3411,-3961737.879749,3348980.637900,3698405.762187,0
187529.800,35.66847185,139.79111932,61.8450,-3961737.398078,3348980.389102,3698405.647650,0
187530.000,35.66847214,139.79111487,61.2058,-3961736.727086,3348980.349703,3698405.300747,0
187530.200,35.66847641,139.79111273,60.1731,-3961735.750498,3348979.777388,3698405.083593,0
