epoch,target,source,observation_id,stage,beta,n_rows,log_evidence
9,float_kf,doppler_velocity,tow=187471.800,0,1.0,3,
9,ddpr_guard,doppler_velocity,tow=187471.800,0,1.0,3,
9,basin_pf,doppler_velocity,tow=187471.800,0,1.0,3,-2.3865527328339198
9,integrity_lineage,tdcp_displacement,tow=187471.600->187471.800,0,1.0,18,
10,float_kf,doppler_velocity,tow=187472.000,0,1.0,3,
10,ddpr_guard,doppler_velocity,tow=187472.000,0,1.0,3,
10,basin_pf,doppler_velocity,tow=187472.000,0,1.0,3,-2.3839427234041386
10,float_kf,dd_pseudorange,tow=187472.000,0,1.0,24,
10,ddpr_guard,dd_pseudorange,tow=187472.000,0,1.0,24,
10,float_kf,dd_carrier,tow=187472.000,0,1.0,23,
10,basin_pf,dd_pseudorange,tow=187472.000,0,1.0,24,-67.35458685171612
10,basin_pf,dd_carrier,tow=187472.000,0,1.0,23,14.200338275261998
10,integrity_lineage,multipivot_dd_pseudorange,tow=187472.000,0,1.0,24,-0.2890680266905533
10,integrity_lineage,tdcp_displacement,tow=187471.800->187472.000,0,1.0,18,
11,float_kf,doppler_velocity,tow=187472.200,0,1.0,3,
11,ddpr_guard,doppler_velocity,tow=187472.200,0,1.0,3,
11,basin_pf,doppler_velocity,tow=187472.200,0,1.0,3,-2.3600556814178297
11,integrity_lineage,tdcp_displacement,tow=187472.000->187472.200,0,1.0,18,
12,float_kf,doppler_velocity,tow=187472.400,0,1.0,3,
12,ddpr_guard,doppler_velocity,tow=187472.400,0,1.0,3,
12,basin_pf,doppler_velocity,tow=187472.400,0,1.0,3,-2.3829118008097616
12,integrity_lineage,tdcp_displacement,tow=187472.200->187472.400,0,1.0,18,
13,float_kf,doppler_velocity,tow=187472.600,0,1.0,3,
13,ddpr_guard,doppler_velocity,tow=187472.600,0,1.0,3,
13,basin_pf,doppler_velocity,tow=187472.600,0,1.0,3,-2.384102098685834
13,integrity_lineage,tdcp_displacement,tow=187472.400->187472.600,0,1.0,18,
14,float_kf,doppler_velocity,tow=187472.800,0,1.0,3,
14,ddpr_guard,doppler_velocity,tow=187472.800,0,1.0,3,
14,basin_pf,doppler_velocity,tow=187472.800,0,1.0,3,-2.3839461708350074
14,integrity_lineage,tdcp_displacement,tow=187472.600->187472.800,0,1.0,18,
15,float_kf,doppler_velocity,tow=187473.000,0,1.0,3,
15,ddpr_guard,doppler_velocity,tow=187473.000,0,1.0,3,
15,basin_pf,doppler_velocity,tow=187473.000,0,1.0,3,-2.3842257624627248
15,float_kf,dd_pseudorange,tow=187473.000,0,1.0,24,
15,ddpr_guard,dd_pseudorange,tow=187473.000,0,1.0,24,
15,float_kf,dd_carrier,tow=187473.000,0,1.0,23,
15,basin_pf,dd_pseudorange,tow=187473.000,0,1.0,24,-67.30931505043245
15,basin_pf,dd_carrier,tow=187473.000,0,1.0,23,14.234294303824857
15,integrity_lineage,multipivot_dd_pseudorange,tow=187473.000,0,1.0,24,-0.2844978578159103
15,integrity_lineage,tdcp_displacement,tow=187472.800->187473.000,0,1.0,18,
16,float_kf,doppler_velocity,tow=187473.200,0,1.0,3,
16,ddpr_guard,doppler_velocity,tow=187473.200,0,1.0,3,
16,basin_pf,doppler_velocity,tow=187473.200,0,1.0,3,-2.3618692273523463
16,integrity_lineage,tdcp_displacement,tow=187473.000->187473.200,0,1.0,18,
17,float_kf,doppler_velocity,tow=187473.400,0,1.0,3,
17,ddpr_guard,doppler_velocity,tow=187473.400,0,1.0,3,
17,basin_pf,doppler_velocity,tow=187473.400,0,1.0,3,-2.383866193575779
17,integrity_lineage,tdcp_displacement,tow=187473.200->187473.400,0,1.0,18,
18,float_kf,doppler_velocity,tow=187473.600,0,1.0,3,
18,ddpr_guard,doppler_velocity,tow=187473.600,0,1.0,3,
18,basin_pf,doppler_velocity,tow=187473.600,0,1.0,3,-2.3839000320052004
18,integrity_lineage,tdcp_displacement,tow=187473.400->187473.600,0,1.0,18,
19,float_kf,doppler_velocity,tow=187473.800,0,1.0,3,
19,ddpr_guard,doppler_velocity,tow=187473.800,0,1.0,3,
19,basin_pf,doppler_velocity,tow=187473.800,0,1.0,3,-2.3839369881706185
19,integrity_lineage,tdcp_displacement,tow=187473.600->187473.800,0,1.0,18,
20,float_kf,doppler_velocity,tow=187474.000,0,1.0,3,
20,ddpr_guard,doppler_velocity,tow=187474.000,0,1.0,3,
20,basin_pf,doppler_velocity,tow=187474.000,0,1.0,3,-2.383920829475426
20,float_kf,dd_pseudorange,tow=187474.000,0,1.0,24,
20,ddpr_guard,dd_pseudorange,tow=187474.000,0,1.0,24,
20,float_kf,dd_carrier,tow=187474.000,0,1.0,23,
20,basin_pf,dd_pseudorange,tow=187474.000,0,1.0,24,-67.25741545104981
20,basin_pf,dd_carrier,tow=187474.000,0,1.0,23,14.261050183723151
20,integrity_lineage,multipivot_dd_pseudorange,tow=187474.000,0,1.0,24,-0.26987519152323597
20,integrity_lineage,tdcp_displacement,tow=187473.800->187474.000,0,1.0,18,
21,float_kf,doppler_velocity,tow=187474.200,0,1.0,3,
21,ddpr_guard,doppler_velocity,tow=187474.200,0,1.0,3,
21,basin_pf,doppler_velocity,tow=187474.200,0,1.0,3,-2.3590710198935296
21,integrity_lineage,tdcp_displacement,tow=187474.000->187474.200,0,1.0,18,
22,float_kf,doppler_velocity,tow=187474.400,0,1.0,3,
22,ddpr_guard,doppler_velocity,tow=187474.400,0,1.0,3,
22,basin_pf,doppler_velocity,tow=187474.400,0,1.0,3,-2.3811539129781534
22,integrity_lineage,tdcp_displacement,tow=187474.200->187474.400,0,1.0,18,
23,float_kf,doppler_velocity,tow=187474.600,0,1.0,3,
23,ddpr_guard,doppler_velocity,tow=187474.600,0,1.0,3,
23,basin_pf,doppler_velocity,tow=187474.600,0,1.0,3,-2.383707708432431
23,integrity_lineage,tdcp_displacement,tow=187474.400->187474.600,0,1.0,18,
24,float_kf,doppler_velocity,tow=187474.800,0,1.0,3,
24,ddpr_guard,doppler_velocity,tow=187474.800,0,1.0,3,
24,basin_pf,doppler_velocity,tow=187474.800,0,1.0,3,-2.386540667589018
24,integrity_lineage,tdcp_displacement,tow=187474.600->187474.800,0,1.0,18,
25,float_kf,doppler_velocity,tow=187475.000,0,1.0,3,
25,ddpr_guard,doppler_velocity,tow=187475.000,0,1.0,3,
25,basin_pf,doppler_velocity,tow=187475.000,0,1.0,3,-2.38412247632217
25,float_kf,dd_pseudorange,tow=187475.000,0,1.0,24,
25,ddpr_guard,dd_pseudorange,tow=187475.000,0,1.0,24,
25,float_kf,dd_carrier,tow=187475.000,0,1.0,23,
25,basin_pf,dd_pseudorange,tow=187475.000,0,1.0,24,-67.27040541296029
25,basin_pf,dd_carrier,tow=187475.000,0,1.0,23,14.282969021441362
25,integrity_lineage,multipivot_dd_pseudorange,tow=187475.000,0,1.0,24,-0.33778493205970617
25,integrity_lineage,tdcp_displacement,tow=187474.800->187475.000,0,1.0,18,
26,float_kf,doppler_velocity,tow=187475.200,0,1.0,3,
26,ddpr_guard,doppler_velocity,tow=187475.200,0,1.0,3,
26,basin_pf,doppler_velocity,tow=187475.200,0,1.0,3,-2.358799026186002
26,integrity_lineage,tdcp_displacement,tow=187475.000->187475.200,0,1.0,18,
27,float_kf,doppler_velocity,tow=187475.400,0,1.0,3,
27,ddpr_guard,doppler_velocity,tow=187475.400,0,1.0,3,
27,basin_pf,doppler_velocity,tow=187475.400,0,1.0,3,-2.3816374008516306
27,integrity_lineage,tdcp_displacement,tow=187475.200->187475.400,0,1.0,18,
28,float_kf,doppler_velocity,tow=187475.600,0,1.0,3,
28,ddpr_guard,doppler_velocity,tow=187475.600,0,1.0,3,
28,basin_pf,doppler_velocity,tow=187475.600,0,1.0,3,-2.3853928688817856
28,integrity_lineage,tdcp_displacement,tow=187475.400->187475.600,0,1.0,18,
29,float_kf,doppler_velocity,tow=187475.800,0,1.0,3,
29,ddpr_guard,doppler_velocity,tow=187475.800,0,1.0,3,
29,basin_pf,doppler_velocity,tow=187475.800,0,1.0,3,-2.3845829554305737
29,integrity_lineage,tdcp_displacement,tow=187475.600->187475.800,0,1.0,18,
30,float_kf,doppler_velocity,tow=187476.000,0,1.0,3,
30,ddpr_guard,doppler_velocity,tow=187476.000,0,1.0,3,
30,basin_pf,doppler_velocity,tow=187476.000,0,1.0,3,-2.3841149891592743
30,float_kf,dd_pseudorange,tow=187476.000,0,1.0,24,
30,ddpr_guard,dd_pseudorange,tow=187476.000,0,1.0,24,
30,float_kf,dd_carrier,tow=187476.000,0,1.0,23,
30,basin_pf,dd_pseudorange,tow=187476.000,0,1.0,24,-67.26469427203514
30,basin_pf,dd_carrier,tow=187476.000,0,1.0,23,14.305195882676912
30,integrity_lineage,multipivot_dd_pseudorange,tow=187476.000,0,1.0,24,-0.31397651985697056
30,integrity_lineage,tdcp_displacement,tow=187475.800->187476.000,0,1.0,17,
31,float_kf,doppler_velocity,tow=187476.200,0,1.0,3,
31,ddpr_guard,doppler_velocity,tow=187476.200,0,1.0,3,
31,basin_pf,doppler_velocity,tow=187476.200,0,1.0,3,-2.359145291987671
31,integrity_lineage,tdcp_displacement,tow=187476.000->187476.200,0,1.0,17,
32,float_kf,doppler_velocity,tow=187476.400,0,1.0,3,
32,ddpr_guard,doppler_velocity,tow=187476.400,0,1.0,3,
32,basin_pf,doppler_velocity,tow=187476.400,0,1.0,3,-2.381089094733845
32,integrity_lineage,tdcp_displacement,tow=187476.200->187476.400,0,1.0,17,
33,float_kf,doppler_velocity,tow=187476.600,0,1.0,3,
33,ddpr_guard,doppler_velocity,tow=187476.600,0,1.0,3,
33,basin_pf,doppler_velocity,tow=187476.600,0,1.0,3,-2.3835680309577274
33,integrity_lineage,tdcp_displacement,tow=187476.400->187476.600,0,1.0,18,
34,float_kf,doppler_velocity,tow=187476.800,0,1.0,3,
34,ddpr_guard,doppler_velocity,tow=187476.800,0,1.0,3,
34,basin_pf,doppler_velocity,tow=187476.800,0,1.0,3,-2.385001578413276
34,integrity_lineage,tdcp_displacement,tow=187476.600->187476.800,0,1.0,18,
35,float_kf,doppler_velocity,tow=187477.000,0,1.0,3,
35,ddpr_guard,doppler_velocity,tow=187477.000,0,1.0,3,
35,basin_pf,doppler_velocity,tow=187477.000,0,1.0,3,-2.386859997870488
35,float_kf,dd_pseudorange,tow=187477.000,0,1.0,24,
35,ddpr_guard,dd_pseudorange,tow=187477.000,0,1.0,24,
35,float_kf,dd_carrier,tow=187477.000,0,1.0,23,
35,basin_pf,dd_pseudorange,tow=187477.000,0,1.0,24,-67.18262848631352
35,basin_pf,dd_carrier,tow=187477.000,0,1.0,23,14.336959538922688
35,integrity_lineage,multipivot_dd_pseudorange,tow=187477.000,0,1.0,24,-0.2812099641935614
35,integrity_lineage,tdcp_displacement,tow=187476.800->187477.000,0,1.0,17,
36,float_kf,doppler_velocity,tow=187477.200,0,1.0,3,
36,ddpr_guard,doppler_velocity,tow=187477.200,0,1.0,3,
36,basin_pf,doppler_velocity,tow=187477.200,0,1.0,3,-2.360162727828954
36,integrity_lineage,tdcp_displacement,tow=187477.000->187477.200,0,1.0,17,
37,float_kf,doppler_velocity,tow=187477.400,0,1.0,3,
37,ddpr_guard,doppler_velocity,tow=187477.400,0,1.0,3,
37,basin_pf,doppler_velocity,tow=187477.400,0,1.0,3,-2.3819847131211302
37,integrity_lineage,tdcp_displacement,tow=187477.200->187477.400,0,1.0,17,
38,float_kf,doppler_velocity,tow=187477.600,0,1.0,3,
38,ddpr_guard,doppler_velocity,tow=187477.600,0,1.0,3,
38,basin_pf,doppler_velocity,tow=187477.600,0,1.0,3,-2.38679977139359
38,integrity_lineage,tdcp_displacement,tow=187477.400->187477.600,0,1.0,18,
39,float_kf,doppler_velocity,tow=187477.800,0,1.0,3,
39,ddpr_guard,doppler_velocity,tow=187477.800,0,1.0,3,
39,basin_pf,doppler_velocity,tow=187477.800,0,1.0,3,-2.3844113141685797
39,integrity_lineage,tdcp_displacement,tow=187477.600->187477.800,0,1.0,17,
40,float_kf,doppler_velocity,tow=187478.000,0,1.0,3,
40,ddpr_guard,doppler_velocity,tow=187478.000,0,1.0,3,
40,basin_pf,doppler_velocity,tow=187478.000,0,1.0,3,-2.3852538665599106
40,float_kf,dd_pseudorange,tow=187478.000,0,1.0,24,
40,ddpr_guard,dd_pseudorange,tow=187478.000,0,1.0,24,
40,float_kf,dd_carrier,tow=187478.000,0,1.0,23,
40,basin_pf,dd_pseudorange,tow=187478.000,0,1.0,24,-67.13592723472095
40,basin_pf,dd_carrier,tow=187478.000,0,1.0,23,14.335450011588854
40,integrity_lineage,multipivot_dd_pseudorange,tow=187478.000,0,1.0,24,-0.299653472599602
40,integrity_lineage,tdcp_displacement,tow=187477.800->187478.000,0,1.0,17,
41,float_kf,doppler_velocity,tow=187478.200,0,1.0,3,
41,ddpr_guard,doppler_velocity,tow=187478.200,0,1.0,3,
41,basin_pf,doppler_velocity,tow=187478.200,0,1.0,3,-2.360854713981877
41,integrity_lineage,tdcp_displacement,tow=187478.000->187478.200,0,1.0,17,
42,float_kf,doppler_velocity,tow=187478.400,0,1.0,3,
42,ddpr_guard,doppler_velocity,tow=187478.400,0,1.0,3,
42,basin_pf,doppler_velocity,tow=187478.400,0,1.0,3,-2.3815163906118357
42,integrity_lineage,tdcp_displacement,tow=187478.200->187478.400,0,1.0,18,
43,float_kf,doppler_velocity,tow=187478.600,0,1.0,3,
43,ddpr_guard,doppler_velocity,tow=187478.600,0,1.0,3,
43,basin_pf,doppler_velocity,tow=187478.600,0,1.0,3,-2.392609552334252
43,integrity_lineage,tdcp_displacement,tow=187478.400->187478.600,0,1.0,18,
44,float_kf,doppler_velocity,tow=187478.800,0,1.0,3,
44,ddpr_guard,doppler_velocity,tow=187478.800,0,1.0,3,
44,basin_pf,doppler_velocity,tow=187478.800,0,1.0,3,-2.3900879439153293
44,integrity_lineage,tdcp_displacement,tow=187478.600->187478.800,0,1.0,17,
45,float_kf,doppler_velocity,tow=187479.000,0,1.0,3,
45,ddpr_guard,doppler_velocity,tow=187479.000,0,1.0,3,
45,basin_pf,doppler_velocity,tow=187479.000,0,1.0,3,-2.385938856389779
45,float_kf,dd_pseudorange,tow=187479.000,0,1.0,24,
45,ddpr_guard,dd_pseudorange,tow=187479.000,0,1.0,24,
45,float_kf,dd_carrier,tow=187479.000,0,1.0,23,
45,basin_pf,dd_pseudorange,tow=187479.000,0,1.0,24,-67.10446697334582
45,basin_pf,dd_carrier,tow=187479.000,0,1.0,23,14.327086689480652
45,integrity_lineage,multipivot_dd_pseudorange,tow=187479.000,0,1.0,24,-0.2751303877335204
45,integrity_lineage,tdcp_displacement,tow=187478.800->187479.000,0,1.0,17,
46,float_kf,doppler_velocity,tow=187479.200,0,1.0,3,
46,ddpr_guard,doppler_velocity,tow=187479.200,0,1.0,3,
46,basin_pf,doppler_velocity,tow=187479.200,0,1.0,3,-2.357005815563699
46,integrity_lineage,tdcp_displacement,tow=187479.000->187479.200,0,1.0,17,
47,float_kf,doppler_velocity,tow=187479.400,0,1.0,3,
47,ddpr_guard,doppler_velocity,tow=187479.400,0,1.0,3,
47,basin_pf,doppler_velocity,tow=187479.400,0,1.0,3,-2.384444038251718
47,integrity_lineage,tdcp_displacement,tow=187479.200->187479.400,0,1.0,17,
48,float_kf,doppler_velocity,tow=187479.600,0,1.0,3,
48,ddpr_guard,doppler_velocity,tow=187479.600,0,1.0,3,
48,basin_pf,doppler_velocity,tow=187479.600,0,1.0,3,-2.3881797621751337
48,integrity_lineage,tdcp_displacement,tow=187479.400->187479.600,0,1.0,17,
49,float_kf,doppler_velocity,tow=187479.800,0,1.0,3,
49,ddpr_guard,doppler_velocity,tow=187479.800,0,1.0,3,
49,basin_pf,doppler_velocity,tow=187479.800,0,1.0,3,-2.383927149200685
49,integrity_lineage,tdcp_displacement,tow=187479.600->187479.800,0,1.0,17,
50,float_kf,doppler_velocity,tow=187480.000,0,1.0,3,
50,ddpr_guard,doppler_velocity,tow=187480.000,0,1.0,3,
50,basin_pf,doppler_velocity,tow=187480.000,0,1.0,3,-2.384715281627966
50,float_kf,dd_pseudorange,tow=187480.000,0,1.0,24,
50,ddpr_guard,dd_pseudorange,tow=187480.000,0,1.0,24,
50,float_kf,dd_carrier,tow=187480.000,0,1.0,23,
50,basin_pf,dd_pseudorange,tow=187480.000,0,1.0,24,-67.05575423999922
50,basin_pf,dd_carrier,tow=187480.000,0,1.0,23,14.373214469912606
50,integrity_lineage,multipivot_dd_pseudorange,tow=187480.000,0,1.0,24,-0.2902335913336128
50,integrity_lineage,tdcp_displacement,tow=187479.800->187480.000,0,1.0,17,
51,float_kf,doppler_velocity,tow=187480.200,0,1.0,3,
51,ddpr_guard,doppler_velocity,tow=187480.200,0,1.0,3,
51,basin_pf,doppler_velocity,tow=187480.200,0,1.0,3,-2.3562694215523865
51,integrity_lineage,tdcp_displacement,tow=187480.000->187480.200,0,1.0,17,
52,float_kf,doppler_velocity,tow=187480.400,0,1.0,3,
52,ddpr_guard,doppler_velocity,tow=187480.400,0,1.0,3,
52,basin_pf,doppler_velocity,tow=187480.400,0,1.0,3,-2.3816030199611977
52,integrity_lineage,tdcp_displacement,tow=187480.200->187480.400,0,1.0,17,
53,float_kf,doppler_velocity,tow=187480.600,0,1.0,3,
53,ddpr_guard,doppler_velocity,tow=187480.600,0,1.0,3,
53,basin_pf,doppler_velocity,tow=187480.600,0,1.0,3,-2.3860522625187928
53,integrity_lineage,tdcp_displacement,tow=187480.400->187480.600,0,1.0,17,
54,float_kf,doppler_velocity,tow=187480.800,0,1.0,3,
54,ddpr_guard,doppler_velocity,tow=187480.800,0,1.0,3,
54,basin_pf,doppler_velocity,tow=187480.800,0,1.0,3,-2.3846275782405852
54,integrity_lineage,tdcp_displacement,tow=187480.600->187480.800,0,1.0,17,
55,float_kf,doppler_velocity,tow=187481.000,0,1.0,3,
55,ddpr_guard,doppler_velocity,tow=187481.000,0,1.0,3,
55,basin_pf,doppler_velocity,tow=187481.000,0,1.0,3,-2.385388212925536
55,float_kf,dd_pseudorange,tow=187481.000,0,1.0,24,
55,ddpr_guard,dd_pseudorange,tow=187481.000,0,1.0,24,
55,float_kf,dd_carrier,tow=187481.000,0,1.0,23,
55,basin_pf,dd_pseudorange,tow=187481.000,0,1.0,24,-67.04487295871917
55,basin_pf,dd_carrier,tow=187481.000,0,1.0,23,14.366825277758686
55,integrity_lineage,multipivot_dd_pseudorange,tow=187481.000,0,1.0,24,-0.3229511938089122
55,integrity_lineage,tdcp_displacement,tow=187480.800->187481.000,0,1.0,17,
56,float_kf,doppler_velocity,tow=187481.200,0,1.0,3,
56,ddpr_guard,doppler_velocity,tow=187481.200,0,1.0,3,
56,basin_pf,doppler_velocity,tow=187481.200,0,1.0,3,-2.3553225186618154
56,integrity_lineage,tdcp_displacement,tow=187481.000->187481.200,0,1.0,17,
57,float_kf,doppler_velocity,tow=187481.400,0,1.0,3,
57,ddpr_guard,doppler_velocity,tow=187481.400,0,1.0,3,
57,basin_pf,doppler_velocity,tow=187481.400,0,1.0,3,-2.38095290674049
57,integrity_lineage,tdcp_displacement,tow=187481.200->187481.400,0,1.0,17,
58,float_kf,doppler_velocity,tow=187481.600,0,1.0,3,
58,ddpr_guard,doppler_velocity,tow=187481.600,0,1.0,3,
58,basin_pf,doppler_velocity,tow=187481.600,0,1.0,3,-2.384548492454605
58,integrity_lineage,tdcp_displacement,tow=187481.400->187481.600,0,1.0,17,
59,float_kf,doppler_velocity,tow=187481.800,0,1.0,3,
59,ddpr_guard,doppler_velocity,tow=187481.800,0,1.0,3,
59,basin_pf,doppler_velocity,tow=187481.800,0,1.0,3,-2.3847297381722177
59,integrity_lineage,tdcp_displacement,tow=187481.600->187481.800,0,1.0,17,
60,float_kf,doppler_velocity,tow=187482.000,0,1.0,3,
60,ddpr_guard,doppler_velocity,tow=187482.000,0,1.0,3,
60,basin_pf,doppler_velocity,tow=187482.000,0,1.0,3,-2.384142206707142
60,float_kf,dd_pseudorange,tow=187482.000,0,1.0,24,
60,ddpr_guard,dd_pseudorange,tow=187482.000,0,1.0,24,
60,float_kf,dd_carrier,tow=187482.000,0,1.0,23,
60,basin_pf,dd_pseudorange,tow=187482.000,0,1.0,24,-67.05440239146972
60,basin_pf,dd_carrier,tow=187482.000,0,1.0,23,14.371461229913274
60,integrity_lineage,multipivot_dd_pseudorange,tow=187482.000,0,1.0,24,-0.2487316112302379
60,integrity_lineage,tdcp_displacement,tow=187481.800->187482.000,0,1.0,17,
61,float_kf,doppler_velocity,tow=187482.200,0,1.0,3,
61,ddpr_guard,doppler_velocity,tow=187482.200,0,1.0,3,
61,basin_pf,doppler_velocity,tow=187482.200,0,1.0,3,-2.3597357155786787
61,integrity_lineage,tdcp_displacement,tow=187482.000->187482.200,0,1.0,17,
62,float_kf,doppler_velocity,tow=187482.400,0,1.0,3,
62,ddpr_guard,doppler_velocity,tow=187482.400,0,1.0,3,
62,basin_pf,doppler_velocity,tow=187482.400,0,1.0,3,-2.3911003906314257
62,integrity_lineage,tdcp_displacement,tow=187482.200->187482.400,0,1.0,17,
63,float_kf,doppler_velocity,tow=187482.600,0,1.0,3,
63,ddpr_guard,doppler_velocity,tow=187482.600,0,1.0,3,
63,basin_pf,doppler_velocity,tow=187482.600,0,1.0,3,-2.3889027365979807
63,integrity_lineage,tdcp_displacement,tow=187482.400->187482.600,0,1.0,17,
64,float_kf,doppler_velocity,tow=187482.800,0,1.0,3,
64,ddpr_guard,doppler_velocity,tow=187482.800,0,1.0,3,
64,basin_pf,doppler_velocity,tow=187482.800,0,1.0,3,-2.3944355184355754
64,integrity_lineage,tdcp_displacement,tow=187482.600->187482.800,0,1.0,17,
65,float_kf,doppler_velocity,tow=187483.000,0,1.0,3,
65,ddpr_guard,doppler_velocity,tow=187483.000,0,1.0,3,
65,basin_pf,doppler_velocity,tow=187483.000,0,1.0,3,-2.4050692523332557
65,float_kf,dd_pseudorange,tow=187483.000,0,1.0,24,
65,ddpr_guard,dd_pseudorange,tow=187483.000,0,1.0,24,
65,float_kf,dd_carrier,tow=187483.000,0,1.0,23,
65,integrity_lineage,multipivot_dd_pseudorange,tow=187483.000,0,1.0,24,-0.25753895418763945
65,integrity_lineage,tdcp_displacement,tow=187482.800->187483.000,0,1.0,17,
66,float_kf,doppler_velocity,tow=187483.200,0,1.0,3,
66,ddpr_guard,doppler_velocity,tow=187483.200,0,1.0,3,
66,basin_pf,doppler_velocity,tow=187483.200,0,1.0,3,-3.49330180115665
66,integrity_lineage,tdcp_displacement,tow=187483.000->187483.200,0,1.0,17,
67,float_kf,doppler_velocity,tow=187483.400,0,1.0,3,
67,ddpr_guard,doppler_velocity,tow=187483.400,0,1.0,3,
67,basin_pf,doppler_velocity,tow=187483.400,0,1.0,3,-2.5045137391755006
67,integrity_lineage,tdcp_displacement,tow=187483.200->187483.400,0,1.0,16,
68,float_kf,doppler_velocity,tow=187483.600,0,1.0,3,
68,ddpr_guard,doppler_velocity,tow=187483.600,0,1.0,3,
68,basin_pf,doppler_velocity,tow=187483.600,0,1.0,3,-2.429637297912239
68,integrity_lineage,tdcp_displacement,tow=187483.400->187483.600,0,1.0,16,
69,float_kf,doppler_velocity,tow=187483.800,0,1.0,3,
69,ddpr_guard,doppler_velocity,tow=187483.800,0,1.0,3,
69,basin_pf,doppler_velocity,tow=187483.800,0,1.0,3,-2.3951712771239357
69,integrity_lineage,tdcp_displacement,tow=187483.600->187483.800,0,1.0,16,
70,float_kf,doppler_velocity,tow=187484.000,0,1.0,3,
70,ddpr_guard,doppler_velocity,tow=187484.000,0,1.0,3,
70,basin_pf,doppler_velocity,tow=187484.000,0,1.0,3,-2.391993915495585
70,float_kf,dd_pseudorange,tow=187484.000,0,1.0,24,
70,ddpr_guard,dd_pseudorange,tow=187484.000,0,1.0,24,
70,float_kf,dd_carrier,tow=187484.000,0,1.0,22,
70,basin_pf,dd_pseudorange,tow=187484.000,0,1.0,24,-67.1906438484444
70,basin_pf,dd_carrier,tow=187484.000,0,1.0,22,13.17693357392751
70,integrity_lineage,multipivot_dd_pseudorange,tow=187484.000,0,1.0,24,-0.2214742107116027
70,integrity_lineage,tdcp_displacement,tow=187483.800->187484.000,0,1.0,16,
71,float_kf,doppler_velocity,tow=187484.200,0,1.0,3,
71,ddpr_guard,doppler_velocity,tow=187484.200,0,1.0,3,
