epoch,target,source,observation_id,stage,beta,n_rows,log_evidence
12,basin_pf,doppler_velocity,tow=179462.400,0,1.0,3,-2.3833255333853387
12,integrity_lineage,tdcp_displacement,tow=179462.200->179462.400,0,1.0,21,
13,float_kf,doppler_velocity,tow=179462.600,0,1.0,3,
13,ddpr_guard,doppler_velocity,tow=179462.600,0,1.0,3,
13,basin_pf,doppler_velocity,tow=179462.600,0,1.0,3,-2.3838253178972497
13,integrity_lineage,tdcp_displacement,tow=179462.400->179462.600,0,1.0,21,
14,float_kf,doppler_velocity,tow=179462.800,0,1.0,3,
14,ddpr_guard,doppler_velocity,tow=179462.800,0,1.0,3,
14,basin_pf,doppler_velocity,tow=179462.800,0,1.0,3,-2.384242739811251
14,integrity_lineage,tdcp_displacement,tow=179462.600->179462.800,0,1.0,21,
15,float_kf,doppler_velocity,tow=179463.000,0,1.0,3,
15,ddpr_guard,doppler_velocity,tow=179463.000,0,1.0,3,
15,basin_pf,doppler_velocity,tow=179463.000,0,1.0,3,-2.384122724481858
15,float_kf,dd_pseudorange,tow=179463.000,0,1.0,26,
15,ddpr_guard,dd_pseudorange,tow=179463.000,0,1.0,26,
15,float_kf,dd_carrier,tow=179463.000,0,1.0,26,
15,basin_pf,dd_pseudorange,tow=179463.000,0,1.0,26,-72.35507817642392
15,basin_pf,dd_carrier,tow=179463.000,0,1.0,26,13.799065672011928
15,integrity_lineage,multipivot_dd_pseudorange,tow=179463.000,0,1.0,26,-0.34314126828376146
15,integrity_lineage,tdcp_displacement,tow=179462.800->179463.000,0,1.0,21,
16,float_kf,doppler_velocity,tow=179463.200,0,1.0,3,
16,ddpr_guard,doppler_velocity,tow=179463.200,0,1.0,3,
16,basin_pf,doppler_velocity,tow=179463.200,0,1.0,3,-2.3606462502906513
16,integrity_lineage,tdcp_displacement,tow=179463.000->179463.200,0,1.0,21,
17,float_kf,doppler_velocity,tow=179463.400,0,1.0,3,
17,ddpr_guard,doppler_velocity,tow=179463.400,0,1.0,3,
17,basin_pf,doppler_velocity,tow=179463.400,0,1.0,3,-2.381583010864732
17,integrity_lineage,tdcp_displacement,tow=179463.200->179463.400,0,1.0,21,
18,float_kf,doppler_velocity,tow=179463.600,0,1.0,3,
18,ddpr_guard,doppler_velocity,tow=179463.600,0,1.0,3,
18,basin_pf,doppler_velocity,tow=179463.600,0,1.0,3,-2.386562451373628
18,integrity_lineage,tdcp_displacement,tow=179463.400->179463.600,0,1.0,21,
19,float_kf,doppler_velocity,tow=179463.800,0,1.0,3,
19,ddpr_guard,doppler_velocity,tow=179463.800,0,1.0,3,
19,basin_pf,doppler_velocity,tow=179463.800,0,1.0,3,-2.384908598159903
19,integrity_lineage,tdcp_displacement,tow=179463.600->179463.800,0,1.0,21,
20,float_kf,doppler_velocity,tow=179464.000,0,1.0,3,
20,ddpr_guard,doppler_velocity,tow=179464.000,0,1.0,3,
20,basin_pf,doppler_velocity,tow=179464.000,0,1.0,3,-2.389265966867447
20,float_kf,dd_pseudorange,tow=179464.000,0,1.0,26,
20,ddpr_guard,dd_pseudorange,tow=179464.000,0,1.0,26,
20,float_kf,dd_carrier,tow=179464.000,0,1.0,26,
20,basin_pf,dd_pseudorange,tow=179464.000,0,1.0,26,-72.27963258966766
20,basin_pf,dd_carrier,tow=179464.000,0,1.0,26,13.70767884587696
20,integrity_lineage,multipivot_dd_pseudorange,tow=179464.000,0,1.0,26,-0.2931514470509234
20,integrity_lineage,tdcp_displacement,tow=179463.800->179464.000,0,1.0,21,
21,float_kf,doppler_velocity,tow=179464.200,0,1.0,3,
21,ddpr_guard,doppler_velocity,tow=179464.200,0,1.0,3,
21,basin_pf,doppler_velocity,tow=179464.200,0,1.0,3,-2.358247393162369
21,integrity_lineage,tdcp_displacement,tow=179464.000->179464.200,0,1.0,21,
22,float_kf,doppler_velocity,tow=179464.400,0,1.0,3,
22,ddpr_guard,doppler_velocity,tow=179464.400,0,1.0,3,
22,basin_pf,doppler_velocity,tow=179464.400,0,1.0,3,-2.3808746675394494
22,integrity_lineage,tdcp_displacement,tow=179464.200->179464.400,0,1.0,21,
23,float_kf,doppler_velocity,tow=179464.600,0,1.0,3,
23,ddpr_guard,doppler_velocity,tow=179464.600,0,1.0,3,
23,basin_pf,doppler_velocity,tow=179464.600,0,1.0,3,-2.3846113644399773
23,integrity_lineage,tdcp_displacement,tow=179464.400->179464.600,0,1.0,21,
24,float_kf,doppler_velocity,tow=179464.800,0,1.0,3,
24,ddpr_guard,doppler_velocity,tow=179464.800,0,1.0,3,
24,basin_pf,doppler_velocity,tow=179464.800,0,1.0,3,-2.385166808039759
24,integrity_lineage,tdcp_displacement,tow=179464.600->179464.800,0,1.0,21,
25,float_kf,doppler_velocity,tow=179465.000,0,1.0,3,
25,ddpr_guard,doppler_velocity,tow=179465.000,0,1.0,3,
25,basin_pf,doppler_velocity,tow=179465.000,0,1.0,3,-2.385062044520283
25,float_kf,dd_pseudorange,tow=179465.000,0,1.0,26,
25,ddpr_guard,dd_pseudorange,tow=179465.000,0,1.0,26,
25,float_kf,dd_carrier,tow=179465.000,0,1.0,26,
25,basin_pf,dd_pseudorange,tow=179465.000,0,1.0,26,-72.26118358960865
25,basin_pf,dd_carrier,tow=179465.000,0,1.0,26,13.661694377352017
25,integrity_lineage,multipivot_dd_pseudorange,tow=179465.000,0,1.0,26,-0.28349164233387614
25,integrity_lineage,tdcp_displacement,tow=179464.800->179465.000,0,1.0,21,
26,float_kf,doppler_velocity,tow=179465.200,0,1.0,3,
26,ddpr_guard,doppler_velocity,tow=179465.200,0,1.0,3,
26,basin_pf,doppler_velocity,tow=179465.200,0,1.0,3,-2.357953659243484
26,integrity_lineage,tdcp_displacement,tow=179465.000->179465.200,0,1.0,21,
27,float_kf,doppler_velocity,tow=179465.400,0,1.0,3,
27,ddpr_guard,doppler_velocity,tow=179465.400,0,1.0,3,
27,basin_pf,doppler_velocity,tow=179465.400,0,1.0,3,-2.39563036001283
27,integrity_lineage,tdcp_displacement,tow=179465.200->179465.400,0,1.0,21,
28,float_kf,doppler_velocity,tow=179465.600,0,1.0,3,
28,ddpr_guard,doppler_velocity,tow=179465.600,0,1.0,3,
28,basin_pf,doppler_velocity,tow=179465.600,0,1.0,3,-2.3876582869042053
28,integrity_lineage,tdcp_displacement,tow=179465.400->179465.600,0,1.0,21,
29,float_kf,doppler_velocity,tow=179465.800,0,1.0,3,
29,ddpr_guard,doppler_velocity,tow=179465.800,0,1.0,3,
29,basin_pf,doppler_velocity,tow=179465.800,0,1.0,3,-2.384533055026857
29,integrity_lineage,tdcp_displacement,tow=179465.600->179465.800,0,1.0,21,
30,float_kf,doppler_velocity,tow=179466.000,0,1.0,3,
30,ddpr_guard,doppler_velocity,tow=179466.000,0,1.0,3,
30,basin_pf,doppler_velocity,tow=179466.000,0,1.0,3,-2.403420907673325
30,float_kf,dd_pseudorange,tow=179466.000,0,1.0,26,
30,ddpr_guard,dd_pseudorange,tow=179466.000,0,1.0,26,
30,float_kf,dd_carrier,tow=179466.000,0,1.0,26,
30,basin_pf,dd_pseudorange,tow=179466.000,0,1.0,26,-72.24422447840813
30,basin_pf,dd_carrier,tow=179466.000,0,1.0,26,13.537124756507307
30,integrity_lineage,multipivot_dd_pseudorange,tow=179466.000,0,1.0,26,-0.3792021624345427
30,integrity_lineage,tdcp_displacement,tow=179465.800->179466.000,0,1.0,21,
31,float_kf,doppler_velocity,tow=179466.200,0,1.0,3,
31,ddpr_guard,doppler_velocity,tow=179466.200,0,1.0,3,
31,basin_pf,doppler_velocity,tow=179466.200,0,1.0,3,-2.369527805808057
31,integrity_lineage,tdcp_displacement,tow=179466.000->179466.200,0,1.0,21,
32,float_kf,doppler_velocity,tow=179466.400,0,1.0,3,
32,ddpr_guard,doppler_velocity,tow=179466.400,0,1.0,3,
32,basin_pf,doppler_velocity,tow=179466.400,0,1.0,3,-2.381730790429379
32,integrity_lineage,tdcp_displacement,tow=179466.200->179466.400,0,1.0,21,
33,float_kf,doppler_velocity,tow=179466.600,0,1.0,3,
33,ddpr_guard,doppler_velocity,tow=179466.600,0,1.0,3,
33,basin_pf,doppler_velocity,tow=179466.600,0,1.0,3,-2.384531678061593
33,integrity_lineage,tdcp_displacement,tow=179466.400->179466.600,0,1.0,21,
34,float_kf,doppler_velocity,tow=179466.800,0,1.0,3,
34,ddpr_guard,doppler_velocity,tow=179466.800,0,1.0,3,
34,basin_pf,doppler_velocity,tow=179466.800,0,1.0,3,-2.3844316018704026
34,integrity_lineage,tdcp_displacement,tow=179466.600->179466.800,0,1.0,21,
35,float_kf,doppler_velocity,tow=179467.000,0,1.0,3,
35,ddpr_guard,doppler_velocity,tow=179467.000,0,1.0,3,
35,basin_pf,doppler_velocity,tow=179467.000,0,1.0,3,-2.385260282657326
35,float_kf,dd_pseudorange,tow=179467.000,0,1.0,26,
35,ddpr_guard,dd_pseudorange,tow=179467.000,0,1.0,26,
35,float_kf,dd_carrier,tow=179467.000,0,1.0,26,
35,basin_pf,dd_pseudorange,tow=179467.000,0,1.0,26,-72.20313269669624
35,basin_pf,dd_carrier,tow=179467.000,0,1.0,26,13.4117606759278
35,integrity_lineage,multipivot_dd_pseudorange,tow=179467.000,0,1.0,26,-0.25713218779545804
35,integrity_lineage,tdcp_displacement,tow=179466.800->179467.000,0,1.0,21,
36,float_kf,doppler_velocity,tow=179467.200,0,1.0,3,
36,ddpr_guard,doppler_velocity,tow=179467.200,0,1.0,3,
36,basin_pf,doppler_velocity,tow=179467.200,0,1.0,3,-2.355882557720328
36,integrity_lineage,tdcp_displacement,tow=179467.000->179467.200,0,1.0,21,
37,float_kf,doppler_velocity,tow=179467.400,0,1.0,3,
37,ddpr_guard,doppler_velocity,tow=179467.400,0,1.0,3,
37,basin_pf,doppler_velocity,tow=179467.400,0,1.0,3,-2.381228873494167
37,integrity_lineage,tdcp_displacement,tow=179467.200->179467.400,0,1.0,21,
38,float_kf,doppler_velocity,tow=179467.600,0,1.0,3,
38,ddpr_guard,doppler_velocity,tow=179467.600,0,1.0,3,
38,basin_pf,doppler_velocity,tow=179467.600,0,1.0,3,-2.3837001291865487
38,integrity_lineage,tdcp_displacement,tow=179467.400->179467.600,0,1.0,21,
39,float_kf,doppler_velocity,tow=179467.800,0,1.0,3,
39,ddpr_guard,doppler_velocity,tow=179467.800,0,1.0,3,
39,basin_pf,doppler_velocity,tow=179467.800,0,1.0,3,-2.3847063493248766
39,integrity_lineage,tdcp_displacement,tow=179467.600->179467.800,0,1.0,21,
40,float_kf,doppler_velocity,tow=179468.000,0,1.0,3,
40,ddpr_guard,doppler_velocity,tow=179468.000,0,1.0,3,
40,basin_pf,doppler_velocity,tow=179468.000,0,1.0,3,-2.384824292001346
40,float_kf,dd_pseudorange,tow=179468.000,0,1.0,26,
40,ddpr_guard,dd_pseudorange,tow=179468.000,0,1.0,26,
40,float_kf,dd_carrier,tow=179468.000,0,1.0,26,
40,basin_pf,dd_pseudorange,tow=179468.000,0,1.0,26,-72.19858447860442
40,basin_pf,dd_carrier,tow=179468.000,0,1.0,26,13.322169688325534
40,integrity_lineage,multipivot_dd_pseudorange,tow=179468.000,0,1.0,26,-0.2628625008900022
40,integrity_lineage,tdcp_displacement,tow=179467.800->179468.000,0,1.0,21,
41,float_kf,doppler_velocity,tow=179468.200,0,1.0,3,
41,ddpr_guard,doppler_velocity,tow=179468.200,0,1.0,3,
41,basin_pf,doppler_velocity,tow=179468.200,0,1.0,3,-2.3543388915384313
41,integrity_lineage,tdcp_displacement,tow=179468.000->179468.200,0,1.0,21,
42,float_kf,doppler_velocity,tow=179468.400,0,1.0,3,
42,ddpr_guard,doppler_velocity,tow=179468.400,0,1.0,3,
42,basin_pf,doppler_velocity,tow=179468.400,0,1.0,3,-2.3804879721464034
42,integrity_lineage,tdcp_displacement,tow=179468.200->179468.400,0,1.0,21,
43,float_kf,doppler_velocity,tow=179468.600,0,1.0,3,
43,ddpr_guard,doppler_velocity,tow=179468.600,0,1.0,3,
43,basin_pf,doppler_velocity,tow=179468.600,0,1.0,3,-2.3879149780258895
43,integrity_lineage,tdcp_displacement,tow=179468.400->179468.600,0,1.0,21,
44,float_kf,doppler_velocity,tow=179468.800,0,1.0,3,
44,ddpr_guard,doppler_velocity,tow=179468.800,0,1.0,3,
44,basin_pf,doppler_velocity,tow=179468.800,0,1.0,3,-2.388577899509177
44,integrity_lineage,tdcp_displacement,tow=179468.600->179468.800,0,1.0,21,
45,float_kf,doppler_velocity,tow=179469.000,0,1.0,3,
45,ddpr_guard,doppler_velocity,tow=179469.000,0,1.0,3,
45,basin_pf,doppler_velocity,tow=179469.000,0,1.0,3,-2.3845909103681238
45,float_kf,dd_pseudorange,tow=179469.000,0,1.0,26,
45,ddpr_guard,dd_pseudorange,tow=179469.000,0,1.0,26,
45,float_kf,dd_carrier,tow=179469.000,0,1.0,26,
45,basin_pf,dd_pseudorange,tow=179469.000,0,1.0,26,-72.17549303463106
45,basin_pf,dd_carrier,tow=179469.000,0,1.0,26,13.208719031624454
45,integrity_lineage,multipivot_dd_pseudorange,tow=179469.000,0,1.0,26,-0.3117774073679434
45,integrity_lineage,tdcp_displacement,tow=179468.800->179469.000,0,1.0,21,
46,float_kf,doppler_velocity,tow=179469.200,0,1.0,3,
46,ddpr_guard,doppler_velocity,tow=179469.200,0,1.0,3,
46,basin_pf,doppler_velocity,tow=179469.200,0,1.0,3,-2.3551454284296827
46,integrity_lineage,tdcp_displacement,tow=179469.000->179469.200,0,1.0,21,
47,float_kf,doppler_velocity,tow=179469.400,0,1.0,3,
47,ddpr_guard,doppler_velocity,tow=179469.400,0,1.0,3,
47,basin_pf,doppler_velocity,tow=179469.400,0,1.0,3,-2.3806663431565065
47,integrity_lineage,tdcp_displacement,tow=179469.200->179469.400,0,1.0,21,
48,float_kf,doppler_velocity,tow=179469.600,0,1.0,3,
48,ddpr_guard,doppler_velocity,tow=179469.600,0,1.0,3,
48,basin_pf,doppler_velocity,tow=179469.600,0,1.0,3,-2.3842669132640086
48,integrity_lineage,tdcp_displacement,tow=179469.400->179469.600,0,1.0,21,
49,float_kf,doppler_velocity,tow=179469.800,0,1.0,3,
49,ddpr_guard,doppler_velocity,tow=179469.800,0,1.0,3,
49,basin_pf,doppler_velocity,tow=179469.800,0,1.0,3,-2.3854681532855264
49,integrity_lineage,tdcp_displacement,tow=179469.600->179469.800,0,1.0,21,
50,float_kf,doppler_velocity,tow=179470.000,0,1.0,3,
50,ddpr_guard,doppler_velocity,tow=179470.000,0,1.0,3,
50,basin_pf,doppler_velocity,tow=179470.000,0,1.0,3,-2.3863936625574276
50,float_kf,dd_pseudorange,tow=179470.000,0,1.0,26,
50,ddpr_guard,dd_pseudorange,tow=179470.000,0,1.0,26,
50,float_kf,dd_carrier,tow=179470.000,0,1.0,26,
50,basin_pf,dd_pseudorange,tow=179470.000,0,1.0,26,-72.21230327390958
50,basin_pf,dd_carrier,tow=179470.000,0,1.0,26,12.908602786545085
50,integrity_lineage,multipivot_dd_pseudorange,tow=179470.000,0,1.0,26,-0.2852500945965504
50,integrity_lineage,tdcp_displacement,tow=179469.800->179470.000,0,1.0,21,
51,float_kf,doppler_velocity,tow=179470.200,0,1.0,3,
51,ddpr_guard,doppler_velocity,tow=179470.200,0,1.0,3,
51,basin_pf,doppler_velocity,tow=179470.200,0,1.0,3,-2.3563680864927297
51,integrity_lineage,tdcp_displacement,tow=179470.000->179470.200,0,1.0,21,
52,float_kf,doppler_velocity,tow=179470.400,0,1.0,3,
52,ddpr_guard,doppler_velocity,tow=179470.400,0,1.0,3,
52,basin_pf,doppler_velocity,tow=179470.400,0,1.0,3,-2.380751389493588
52,integrity_lineage,tdcp_displacement,tow=179470.200->179470.400,0,1.0,21,
53,float_kf,doppler_velocity,tow=179470.600,0,1.0,3,
53,ddpr_guard,doppler_velocity,tow=179470.600,0,1.0,3,
53,basin_pf,doppler_velocity,tow=179470.600,0,1.0,3,-2.384229201260769
53,integrity_lineage,tdcp_displacement,tow=179470.400->179470.600,0,1.0,21,
54,float_kf,doppler_velocity,tow=179470.800,0,1.0,3,
54,ddpr_guard,doppler_velocity,tow=179470.800,0,1.0,3,
54,basin_pf,doppler_velocity,tow=179470.800,0,1.0,3,-2.389466137016285
54,integrity_lineage,tdcp_displacement,tow=179470.600->179470.800,0,1.0,21,
55,float_kf,doppler_velocity,tow=179471.000,0,1.0,3,
55,ddpr_guard,doppler_velocity,tow=179471.000,0,1.0,3,
55,basin_pf,doppler_velocity,tow=179471.000,0,1.0,3,-2.388251733265535
55,float_kf,dd_pseudorange,tow=179471.000,0,1.0,26,
55,ddpr_guard,dd_pseudorange,tow=179471.000,0,1.0,26,
55,float_kf,dd_carrier,tow=179471.000,0,1.0,26,
55,basin_pf,dd_pseudorange,tow=179471.000,0,1.0,26,-72.21453853242741
55,basin_pf,dd_carrier,tow=179471.000,0,1.0,26,12.628293360163408
55,integrity_lineage,multipivot_dd_pseudorange,tow=179471.000,0,1.0,26,-0.3735939450575779
55,integrity_lineage,tdcp_displacement,tow=179470.800->179471.000,0,1.0,21,
56,float_kf,doppler_velocity,tow=179471.200,0,1.0,3,
56,ddpr_guard,doppler_velocity,tow=179471.200,0,1.0,3,
56,basin_pf,doppler_velocity,tow=179471.200,0,1.0,3,-2.3621665634552396
56,integrity_lineage,tdcp_displacement,tow=179471.000->179471.200,0,1.0,21,
57,float_kf,doppler_velocity,tow=179471.400,0,1.0,3,
57,ddpr_guard,doppler_velocity,tow=179471.400,0,1.0,3,
57,basin_pf,doppler_velocity,tow=179471.400,0,1.0,3,-2.3838964243459033
57,integrity_lineage,tdcp_displacement,tow=179471.200->179471.400,0,1.0,21,
58,float_kf,doppler_velocity,tow=179471.600,0,1.0,3,
58,ddpr_guard,doppler_velocity,tow=179471.600,0,1.0,3,
58,basin_pf,doppler_velocity,tow=179471.600,0,1.0,3,-2.3838673037754305
58,integrity_lineage,tdcp_displacement,tow=179471.400->179471.600,0,1.0,21,
59,float_kf,doppler_velocity,tow=179471.800,0,1.0,3,
59,ddpr_guard,doppler_velocity,tow=179471.800,0,1.0,3,
59,basin_pf,doppler_velocity,tow=179471.800,0,1.0,3,-2.384627630239855
59,integrity_lineage,tdcp_displacement,tow=179471.600->179471.800,0,1.0,21,
60,float_kf,doppler_velocity,tow=179472.000,0,1.0,3,
60,ddpr_guard,doppler_velocity,tow=179472.000,0,1.0,3,
60,basin_pf,doppler_velocity,tow=179472.000,0,1.0,3,-2.384286641493078
60,float_kf,dd_pseudorange,tow=179472.000,0,1.0,26,
60,ddpr_guard,dd_pseudorange,tow=179472.000,0,1.0,26,
60,float_kf,dd_carrier,tow=179472.000,0,1.0,26,
60,basin_pf,dd_pseudorange,tow=179472.000,0,1.0,26,-72.1908159093955
60,basin_pf,dd_carrier,tow=179472.000,0,1.0,26,12.381618846086706
60,integrity_lineage,multipivot_dd_pseudorange,tow=179472.000,0,1.0,26,-0.30276821602907406
60,integrity_lineage,tdcp_displacement,tow=179471.800->179472.000,0,1.0,21,
61,float_kf,doppler_velocity,tow=179472.200,0,1.0,3,
61,ddpr_guard,doppler_velocity,tow=179472.200,0,1.0,3,
61,basin_pf,doppler_velocity,tow=179472.200,0,1.0,3,-2.356710455980144
61,integrity_lineage,tdcp_displacement,tow=179472.000->179472.200,0,1.0,21,
62,float_kf,doppler_velocity,tow=179472.400,0,1.0,3,
62,ddpr_guard,doppler_velocity,tow=179472.400,0,1.0,3,
62,basin_pf,doppler_velocity,tow=179472.400,0,1.0,3,-2.3819305238689017
62,integrity_lineage,tdcp_displacement,tow=179472.200->179472.400,0,1.0,21,
63,float_kf,doppler_velocity,tow=179472.600,0,1.0,3,
63,ddpr_guard,doppler_velocity,tow=179472.600,0,1.0,3,
63,basin_pf,doppler_velocity,tow=179472.600,0,1.0,3,-2.390683663081772
63,integrity_lineage,tdcp_displacement,tow=179472.400->179472.600,0,1.0,21,
64,float_kf,doppler_velocity,tow=179472.800,0,1.0,3,
64,ddpr_guard,doppler_velocity,tow=179472.800,0,1.0,3,
64,basin_pf,doppler_velocity,tow=179472.800,0,1.0,3,-2.386767507774335
64,integrity_lineage,tdcp_displacement,tow=179472.600->179472.800,0,1.0,21,
65,float_kf,doppler_velocity,tow=179473.000,0,1.0,3,
65,ddpr_guard,doppler_velocity,tow=179473.000,0,1.0,3,
65,basin_pf,doppler_velocity,tow=179473.000,0,1.0,3,-2.385497882353655
65,float_kf,dd_pseudorange,tow=179473.000,0,1.0,26,
65,ddpr_guard,dd_pseudorange,tow=179473.000,0,1.0,26,
65,float_kf,dd_carrier,tow=179473.000,0,1.0,26,
65,basin_pf,dd_pseudorange,tow=179473.000,0,1.0,26,-72.21799699111803
65,basin_pf,dd_carrier,tow=179473.000,0,1.0,26,12.0734246850329
65,integrity_lineage,multipivot_dd_pseudorange,tow=179473.000,0,1.0,26,-0.24826806359199347
65,integrity_lineage,tdcp_displacement,tow=179472.800->179473.000,0,1.0,21,
66,float_kf,doppler_velocity,tow=179473.200,0,1.0,3,
66,ddpr_guard,doppler_velocity,tow=179473.200,0,1.0,3,
66,basin_pf,doppler_velocity,tow=179473.200,0,1.0,3,-2.357192733756597
66,integrity_lineage,tdcp_displacement,tow=179473.000->179473.200,0,1.0,21,
67,float_kf,doppler_velocity,tow=179473.400,0,1.0,3,
67,ddpr_guard,doppler_velocity,tow=179473.400,0,1.0,3,
67,basin_pf,doppler_velocity,tow=179473.400,0,1.0,3,-2.3806766190011484
67,integrity_lineage,tdcp_displacement,tow=179473.200->179473.400,0,1.0,21,
68,float_kf,doppler_velocity,tow=179473.600,0,1.0,3,
68,ddpr_guard,doppler_velocity,tow=179473.600,0,1.0,3,
68,basin_pf,doppler_velocity,tow=179473.600,0,1.0,3,-2.383824968592328
68,integrity_lineage,tdcp_displacement,tow=179473.400->179473.600,0,1.0,21,
69,float_kf,doppler_velocity,tow=179473.800,0,1.0,3,
69,ddpr_guard,doppler_velocity,tow=179473.800,0,1.0,3,
69,basin_pf,doppler_velocity,tow=179473.800,0,1.0,3,-2.3842037915738845
69,integrity_lineage,tdcp_displacement,tow=179473.600->179473.800,0,1.0,21,
70,float_kf,doppler_velocity,tow=179474.000,0,1.0,3,
70,ddpr_guard,doppler_velocity,tow=179474.000,0,1.0,3,
70,basin_pf,doppler_velocity,tow=179474.000,0,1.0,3,-2.3862756133974163
70,float_kf,dd_pseudorange,tow=179474.000,0,1.0,26,
70,ddpr_guard,dd_pseudorange,tow=179474.000,0,1.0,26,
70,float_kf,dd_carrier,tow=179474.000,0,1.0,26,
70,basin_pf,dd_pseudorange,tow=179474.000,0,1.0,26,-72.21007584640202
70,basin_pf,dd_carrier,tow=179474.000,0,1.0,26,11.889209199839572
70,integrity_lineage,multipivot_dd_pseudorange,tow=179474.000,0,1.0,26,-0.23898251573792412
70,integrity_lineage,tdcp_displacement,tow=179473.800->179474.000,0,1.0,21,
