tow,lat_deg,lon_deg,height_m,ecef_x,ecef_y,ecef_z,fix
187475.800,35.66770043,139.79135437,24.2266,-3961765.911319,3348976.625790,3698314.177372,0
187476.000,35.66783313,139.79144774,71.6246,-3961794.220668,3348989.485718,3698353.775670,0
187476.200,35.66783312,139.79144764,71.5874,-3961794.192298,3348989.473693,3698353.752960,0
187476.400,35.66769793,139.79135312,24.3301,-3961766.025973,3348976.870832,3698314.012596,0
187476.600,35.66769500,139.79135262,24.7714,-3961766.415354,3348977.259424,3698314.005495,0
187476.800,35.66769639,139.79135397,25.1564,-3961766.664544,3348977.309465,3698314.355604,0
187477.000,35.66783046,139.79144697,72.0018,-3961794.541191,3348989.848977,3698353.754742,0
187477.200,35.66783179,139.79144727,71.9340,-3961794.451118,3348989.736318,3698353.835690,0
187477.400,35.66769237,139.79134848,23.3346,-3961765.412528,3348976.901384,3698312.930415,0
187477.600,35.66769171,139.79134777,22.9572,-3961765.169214,3348976.780329,3698312.650990,0
187477.800,35.66783078,139.79144646,71.9669,-3961794.473919,3348989.852617,3698353.763362,0
187478.000,35.66783088,139.79144573,71.9070,-3961794.389156,3348989.866763,3698353.737989,0
187478.200,35.66769643,139.79135102,23.8839,-3961765.700773,3348976.844241,3698313.617184,0
187478.400,35.66769825,139.79135239,24.2594,-3961765.923621,3348976.870836,3698314.000129,0
187478.600,35.66769676,139.79135233,24.2645,-3961765.997145,3348976.939556,3698313.868859,0
187478.800,35.66770500,139.79135726,26.9775,-3961767.561665,3348977.677345,3698316.193400,0
187479.000,35.66770529,139.79135726,26.4881,-3961767.243693,3348977.408393,3698315.934349,0
187479.200,35.66770490,139.79135649,26.1880,-3961767.031679,3348977.321366,3698315.723518,0
187479.400,35.66770230,139.79135497,26.2992,-3961767.140054,3348977.593186,3698315.554304,0
187479.600,35.66770281,139.79135418,25.7109,-3961766.704017,3348977.317909,3698315.256927,0
187479.800,35.66769878,139.79135261,25.7347,-3961766.826046,3348977.607538,3698314.907438,0
187480.000,35.66769897,139.79135346,27.0888,-3961767.706767,3348978.250701,3698315.714159,0
187480.200,35.66769932,139.79135401,28.0759,-3961768.333867,3348978.715239,3698316.321938,0
187480.400,35.66769848,139.79135281,27.6661,-3961768.050538,3348978.618699,3698316.007368,0
187480.600,35.66769950,139.79135382,27.9289,-3961768.222520,3348978.643865,3698316.252415,0
187480.800,35.66769612,139.79135209,27.8678,-3961768.250591,3348978.872773,3698315.911937,0
187481.000,35.66769837,139.79135278,28.1140,-3961768.331996,3348978.860425,3698316.258663,0
187481.200,35.66769835,139.79135263,27.4432,-3961767.908301,3348978.519951,3698315.865269,0
187481.400,35.66770009,139.79135358,27.9226,-3961768.175861,3348978.632689,3698316.301277,0
187481.600,35.66770372,139.79135695,28.5445,-3961768.579094,3348978.574357,3698316.991400,0
187481.800,35.66770531,139.79135738,28.6495,-3961768.590451,3348978.533452,3698317.196113,0
187482.000,35.66770522,139.79135716,28.2788,-3961768.352103,3348978.357966,3698316.971863,0
187482.200,35.66770079,139.79135446,26.5215,-3961767.322557,3348977.807963,3698315.548212,0
187482.400,35.66770509,139.79135634,27.2232,-3961767.655694,3348977.866801,3698316.344247,0
187482.600,35.66771414,139.79136224,28.6873,-3961768.461649,3348977.848444,3698318.014060,0
187482.800,35.66771471,139.79136704,27.3563,-3961767.888527,3348976.794034,3698317.289771,0
187483.000,35.66771240,139.79136765,26.3896,-3961767.438348,3348976.342282,3698316.517073,0
187483.200,35.66770683,139.79136707,22.7096,-3961765.396517,3348974.684867,3698313.869257,0
187483.400,35.66770117,139.79135768,19.7566,-3961763.294982,3348974.021211,3698311.637936,0
187483.600,35.66770361,139.79136414,17.4830,-3961762.141396,3348972.280778,3698310.531704,0
187483.800,35.66770262,139.79135576,16.3138,-3961760.975329,3348972.288047,3698309.760772,0
187484.000,35.66769893,139.79135178,16.5476,-3961761.070325,3348972.839836,3698309.564226,0
187484.200,35.66770121,139.79135188,16.7573,-3961761.093411,3348972.847452,3698309.892487,0
187484.400,35.66770441,139.79135207,17.0831,-3961761.148453,3348972.871830,3698310.370760,0
187484.600,35.66770758,139.79135840,17.5991,-3961761.681767,3348972.572414,3698310.957493,0
187484.800,35.66770975,139.79136334,19.0109,-3961762.739465,3348972.880154,3698311.976499,0
187485.000,35.66771291,139.79135694,18.7587,-3961762.052925,3348973.058570,3698312.114106,0
187485.200,35.66771705,139.79134801,17.6116,-3961760.614251,3348972.901856,3698311.818506,0
187485.400,35.66771677,139.79134385,15.9619,-3961759.361807,3348972.336216,3698310.830842,0
187485.600,35.66772052,139.79133911,15.4103,-3961758.556797,3348972.218074,3698310.847584,0
187485.800,35.66772730,139.79133793,16.2449,-3961758.671135,3348972.453719,3698311.945298,0
187486.000,35.66772882,139.79133262,16.7913,-3961758.624716,3348973.044285,3698312.400690,0
187486.200,35.66773092,139.79132647,17.6436,-3961758.690273,3348973.828823,3698313.086982,0
187486.400,35.66772611,139.79131826,17.6860,-3961758.474105,3348974.619513,3698312.678473,0
187486.600,35.66772219,139.79131210,17.7485,-3961758.346948,3348975.241892,3698312.361077,0
187486.800,35.66771865,139.79130239,18.0025,-3961758.111913,3348976.194402,3698312.190015,0
187487.000,35.66772226,139.79129545,18.7375,-3961757.983542,3348976.908621,3698312.944679,0
187487.200,35.66772238,139.79128835,18.3518,-3961757.323452,3348977.192654,3698312.730096,0
187487.400,35.66772561,139.79128071,17.1482,-3961755.970182,3348976.954936,3698312.319722,0
187487.600,35.66772375,139.79127359,18.3677,-3961756.402818,3348978.164224,3698312.863145,0
187487.800,35.66772940,139.79126805,17.3328,-3961755.157721,3348977.768209,3698312.769371,0
187488.000,35.66773641,139.79126341,17.8566,-3961754.865016,3348978.071924,3698313.705988,0
187488.200,35.66772817,139.79125582,21.7896,-3961757.268757,3348981.002922,3698315.257065,0
187488.400,35.66772924,139.79125183,22.4626,-3961757.400194,3348981.587584,3698315.745433,0
187488.600,35.66774462,139.79125319,19.3737,-3961754.803566,3348979.231017,3698315.330559,0
187488.800,35.66775109,139.79124911,16.8484,-3961752.678156,3348977.918444,3698314.441928,0
187489.000,35.66776201,139.79124514,15.6425,-3961751.158939,3348977.104132,3698314.722750,0
187489.200,35.66776785,139.79123794,15.0616,-3961750.089045,3348977.053679,3698314.910330,0
187489.400,35.66778187,139.79123647,12.2513,-3961747.566340,3348975.095779,3698314.535925,0
187489.600,35.66778463,139.79123294,12.4472,-3961747.345428,3348975.327680,3698314.898429,0
187489.800,35.66779202,139.79123104,12.4907,-3961746.896138,3348975.173269,3698315.589952,0
187490.000,35.66779542,139.79122169,12.8060,-3961746.377159,3348975.842653,3698316.080805,0
187490.200,35.66779978,139.79121859,13.4447,-3961746.377209,3348976.209834,3698316.845932,0
187490.400,35.66779644,139.79120848,15.2932,-3961747.098195,3348978.018234,3698317.622337,0
187490.600,35.66780207,139.79120735,15.5776,-3961746.930760,3348978.010026,3698318.295678,0
187490.800,35.66779208,139.79119719,18.4631,-3961748.620300,3348980.643372,3698319.077849,0
187491.000,35.66780679,139.79118908,15.8934,-3961745.825158,3348979.242186,3698318.905256,0
187491.200,35.66779369,139.79118166,19.1938,-3961748.086028,3348982.033243,3698319.649412,0
187491.400,35.66764533,139.79112170,47.9236,-3961769.736798,3349007.443217,3698323.027986,0
187491.600,35.66765983,139.79112616,46.3249,-3961768.289232,3349005.690724,3698323.402810,0
187491.800,35.66767037,139.79111933,44.8276,-3961766.439965,3349004.937526,3698323.480139,0
187492.000,35.66780955,139.79115216,18.0358,-3961744.860033,3348982.802689,3698320.404005,0
187492.200,35.66766254,139.79110025,45.6724,-3961766.236430,3349007.027091,3698323.266130,0
187492.400,35.66767901,139.79110400,43.3449,-3961764.197139,3349004.859611,3698323.393865,0
187492.600,35.66768442,139.79109992,43.0565,-3961763.512727,3349004.764017,3698323.713528,0
187492.800,35.66768828,139.79109953,43.0400,-3961763.288914,3349004.621564,3698324.051428,0
187493.000,35.66781738,139.79112881,18.9993,-3961743.706269,3348984.596145,3698321.670782,0
187493.200,35.66781679,139.79112935,19.6133,-3961744.148223,3348984.905192,3698321.975631,0
187493.400,35.66787989,139.79123225,10.4713,-3961741.372433,3348970.360486,3698322.333183,0
187493.600,35.66788285,139.79123106,10.8090,-3961741.366235,3348970.496154,3698322.796833,0
187493.800,35.66788669,139.79122611,10.8556,-3961740.916414,3348970.702139,3698323.170189,0
187494.000,35.66789063,139.79122765,10.6379,-3961740.676341,3348970.317424,3698323.398270,0
187494.200,35.66789226,139.79122998,10.3718,-3961740.566880,3348969.948420,3698323.390325,0
187494.400,35.66784619,139.79113175,17.6053,-3961741.589296,3348982.458601,3698323.455370,0
187494.600,35.66785331,139.79113117,16.8514,-3961740.736193,3348981.805284,3698323.657751,0
187494.800,35.66785887,139.79112572,15.6185,-3961739.378145,3348981.303584,3698323.439626,0
187495.000,35.66785424,139.79111230,16.4104,-3961739.313470,3348982.840430,3698323.484299,0
187495.200,35.66785628,139.79112283,16.1586,-3961739.672444,3348981.894894,3698323.520961,0
187495.400,35.66785795,139.79112885,16.0607,-3961739.880883,3348981.357332,3698323.614847,0
187495.600,35.66785497,139.79112625,16.5080,-3961740.153439,3348981.896841,3698323.606627,0
187495.800,35.66785784,139.79113333,16.4451,-3961740.386566,3348981.253625,3698323.829143,0
187496.000,35.66786302,139.79113930,15.5577,-3961739.929052,3348980.159436,3698323.778397,0
187496.200,35.66785923,139.79113796,16.0056,-3961740.316255,3348980.645310,3698323.697487,0
187496.400,35.66784558,139.79113724,18.0381,-3961742.209129,3348982.331280,3698323.652680,0
187496.600,35.66789513,139.79121685,10.3118,-3961739.620315,3348970.704845,3698323.614299,0
187496.800,35.66789370,139.79121779,10.3787,-3961739.788087,3348970.734510,3698323.523765,0
187497.000,35.66789103,139.79122348,10.8984,-3961740.574742,3348970.725378,3698323.586327,0
187497.200,35.66789181,139.79122585,10.8452,-3961740.641724,3348970.500821,3698323.625771,0
187497.400,35.66785077,139.79115126,17.3754,-3961742.360923,3348980.797231,3698323.734338,0
187497.600,35.66785130,139.79114427,17.7089,-3961742.132870,3348981.433437,3698323.976692,0
187497.800,35.66786358,139.79115429,15.8136,-3961740.935860,3348979.233932,3698323.978363,0
187498.000,35.66786253,139.79115308,16.3707,-3961741.263501,3348979.653406,3698324.207861,0
187498.200,35.66786808,139.79113221,16.7534,-3961740.005980,3348981.065641,3698324.932080,0
187498.400,35.66786307,139.79115525,17.7821,-3961742.239023,3348980.220911,3698325.079909,0
187498.600,35.66787284,139.79114918,16.6082,-3961740.672880,3348979.617489,3698325.275955,0
187498.800,35.66787985,139.79114132,15.2408,-3961739.018897,3348979.150528,3698325.110863,0
187499.000,35.66788660,139.79114135,13.6625,-3961737.707940,3348978.038502,3698324.799172,0
187499.200,35.66788516,139.79113518,13.5066,-3961737.321505,3348978.443967,3698324.578219,0
187499.400,35.66787595,139.79112724,15.2012,-3961738.364107,3348980.266408,3698324.735830,0
187499.600,35.66787286,139.79112882,15.6354,-3961738.878279,3348980.514091,3698324.710687,0
187499.800,35.66787298,139.79112287,15.7756,-3961738.611820,3348980.993881,3698324.803070,0
187500.000,35.66787192,139.79112228,16.4001,-3961739.016989,3348981.406575,3698325.071812,0
187500.200,35.66786921,139.79111670,16.6041,-3961738.951460,3348982.012308,3698324.946525,0
187500.400,35.66786774,139.79110895,17.4065,-3961739.068996,3348983.030424,3698325.281846,0
187500.600,35.66786806,139.79109689,17.9254,-3961738.669921,3348984.123339,3698325.613339,0
187500.800,35.66787022,139.79109617,18.1458,-3961738.658091,3348984.198626,3698325.936159,0
187501.000,35.66786595,139.79109164,19.1028,-3961739.197743,3348985.191704,3698326.110029,0
187501.200,35.66787079,139.79109228,18.5782,-3961738.671132,3348984.670395,3698326.239577,0
187501.400,35.66786818,139.79108472,19.3195,-3961738.817544,3348985.691058,3698326.437094,0
187501.600,35.66789144,139.79108428,15.4129,-3961735.218846,3348982.701292,3698326.255589,0
187501.800,35.66790053,139.79108803,14.3300,-3961734.317217,3348981.494152,3698326.443605,0
187502.000,35.66790024,139.79109020,15.1583,-3961734.972532,3348981.790721,3698326.900136,0
187502.200,35.66790108,139.79108715,15.7455,-3961735.116718,3348982.274529,3698327.318570,0
187502.400,35.66790540,139.79109055,15.9809,-3961735.247963,3348981.982174,3698327.845546,0
187502.600,35.66789893,139.79108623,17.8214,-3961736.457560,3348983.516171,3698328.335134,0
187502.800,35.66789893,139.79108206,18.1572,-3961736.421949,3348983.980899,3698328.530948,0
187503.000,35.66789995,139.79107535,17.9278,-3961735.836983,3348984.281965,3698328.489160,0
187503.200,35.66790424,139.79107607,17.6106,-3961735.470104,3348983.886871,3698328.690965,0
187503.400,35.66791304,139.79107334,16.6699,-3961734.291977,3348983.214558,3698328.935959,0
187503.600,35.66791729,139.79106833,17.0830,-3961734.046028,3348983.599936,3698329.559411,0
187503.800,35.66791552,139.79106510,18.3139,-3961734.707925,3348984.542798,3698330.118046,0
187504.000,35.66792942,139.79106705,16.5033,-3961733.011690,3348982.878239,3698330.315032,0
187504.200,35.66792235,139.79106002,18.6934,-3961734.309388,3348984.808092,3698330.954401,0
187504.400,35.66793655,139.79106429,17.0852,-3961732.859459,3348983.076070,3698331.296952,0
187504.600,35.66793768,139.79105772,17.7164,-3961732.811212,3348983.813801,3698331.767189,0
187504.800,35.66793602,139.79105570,19.4423,-3961733.845951,3348984.928168,3698332.623870,0
187505.000,35.66794016,139.79105461,19.7856,-3961733.790877,3348985.011206,3698333.196596,0
187505.200,35.66794337,139.79105787,20.0959,-3961734.015212,3348984.814094,3698333.667225,0
187505.400,35.66795660,139.79107014,17.9444,-3961732.743940,3348982.284836,3698333.605157,0
187505.600,35.66796798,139.79107221,16.6068,-3961731.472934,3348980.964715,3698333.850969,0
187505.800,35.66797353,139.79107104,15.9088,-3961730.696540,3348980.448065,3698333.944740,0
187506.000,35.66797652,139.79107549,15.7969,-3961730.739806,3348979.956364,3698334.148989,0
187506.200,35.66798957,139.79107825,14.6597,-3961729.550499,3348978.624474,3698334.662178,0
187506.400,35.66799393,139.79107346,15.4330,-3961729.535269,3348979.179469,3698335.505437,0
187506.600,35.66799919,139.79106874,15.4468,-3961729.007956,3348979.293216,3698335.987863,0
187506.800,35.66800611,139.79105768,15.1176,-3961727.815171,3348979.595980,3698336.420117,0
187507.000,35.66800908,139.79105559,14.9616,-3961727.449836,3348979.534768,3698336.596337,0
187507.200,35.66801395,139.79105169,15.1111,-3961727.074280,3348979.679318,3698337.122399,0
187507.400,35.66795356,139.79112492,32.2951,-3961744.999827,3348986.150625,3698341.698749,0
187507.600,35.66796090,139.79110846,32.5181,-3961743.813188,3348987.099560,3698342.490208,0
187507.800,35.66795937,139.79112644,32.6067,-3961744.994542,3348985.966150,3698342.404638,0
187508.000,35.66796940,139.79111833,32.2221,-3961743.786229,3348985.906288,3698343.084504,0
187508.200,35.66797508,139.79112176,31.6411,-3961743.345973,3348985.127499,3698343.257048,0
187508.400,35.66797842,139.79112556,31.3785,-3961743.240413,3348984.587239,3698343.405109,0
187508.600,35.66798088,139.79112243,31.7819,-3961743.185974,3348984.912155,3698343.862614,0
187508.800,35.66798599,139.79112312,31.4977,-3961742.797307,3348984.502569,3698344.157166,0
187509.000,35.66799425,139.79110704,31.4499,-3961741.419479,3348985.244596,3698344.873832,0
187509.200,35.66800236,139.79109551,31.0533,-3961740.098642,3348985.494947,3698345.373817,0
187509.400,35.66801058,139.79110968,30.0325,-3961739.888223,3348983.636064,3698345.519015,0
187509.600,35.66801818,139.79110577,30.1849,-3961739.378131,3348983.669206,3698346.293412,0
187509.800,35.66802284,139.79109354,31.1030,-3961739.002802,3348984.801679,3698347.248703,0
187510.000,35.66801844,139.79107274,32.6762,-3961738.980724,3348987.248638,3698347.769233,0
187510.200,35.66801969,139.79106929,33.3137,-3961739.112602,3348987.769369,3698348.253796,0
187510.400,35.66802168,139.79106304,33.7983,-3961738.949395,3348988.372592,3698348.716094,0
187510.600,35.66802884,139.79106288,33.9591,-3961738.685911,3348988.169091,3698349.455254,0
187510.800,35.66803339,139.79106149,34.0980,-3961738.466164,3348988.148021,3698349.946193,0
187511.000,35.66802961,139.79105031,34.9907,-3961738.553974,3348989.546924,3698350.125411,0
187511.200,35.66803186,139.79104395,35.6026,-3961738.450494,3348990.213771,3698350.685248,0
187511.400,35.66803413,139.79104274,36.7238,-3961738.963034,3348990.791086,3698351.543480,0
187511.600,35.66803582,139.79104225,37.7225,-3961739.470466,3348991.277808,3698352.278393,0
187511.800,35.66804151,139.79103742,37.8581,-3961738.991164,3348991.445259,3698352.870378,0
187512.000,35.66804498,139.79103010,38.2360,-3961738.626429,3348992.004583,3698353.403496,0
187512.200,35.66804928,139.79102399,38.4120,-3961738.166278,3348992.339503,3698353.893650,0
187512.400,35.66805009,139.79102199,39.2218,-3961738.511271,3348992.869118,3698354.438967,0
187512.600,35.66805533,139.79102121,39.3778,-3961738.303794,3348992.786125,3698355.002065,0
187512.800,35.66805859,139.79102000,39.4771,-3961738.134039,3348992.785331,3698355.353728,0
187513.000,35.66806518,139.79101838,39.5231,-3961737.741851,3348992.646414,3698355.974877,0
187513.200,35.66807659,139.79102208,38.5105,-3961736.765933,3348991.382675,3698356.413375,0
187513.400,35.66807746,139.79102073,38.9586,-3961736.921685,3348991.675029,3698356.753043,0
187513.600,35.66808480,139.79102353,39.7549,-3961737.217250,3348991.592066,3698357.878937,0
187513.800,35.66808819,139.79102786,40.2964,-3961737.638909,3348991.435031,3698358.500074,0
187514.000,35.66810377,139.79104466,38.7523,-3961736.892802,3348988.813309,3698359.003997,0
187514.200,35.66810351,139.79104320,40.4590,-3961737.879514,3348989.819677,3698359.975997,0
187514.400,35.66810336,139.79104893,41.9280,-3961739.133097,3348990.200509,3698360.818910,0
187514.600,35.66811172,139.79104760,41.3009,-3961738.252883,3348989.614659,3698361.206988,0
187514.800,35.66811487,139.79104972,41.6793,-3961738.456065,3348989.534823,3698361.711591,0
187515.000,35.66812518,139.79104225,41.3996,-3961737.336743,3348989.474102,3698362.477493,0
187515.200,35.66813072,139.79105902,40.4758,-3961737.470459,3348987.598305,3698362.438133,0
187515.400,35.66813494,139.79105199,39.9874,-3961736.548061,3348987.652135,3698362.533506,0
187515.600,35.66814145,139.79105664,40.4784,-3961736.802728,3348987.316274,3698363.406748,0
187515.800,35.66814768,139.79105399,40.7314,-3961736.496759,3348987.371826,3698364.116195,0
187516.000,35.66815084,139.79105732,41.5951,-3961737.071498,3348987.462892,3698364.904038,0
187516.200,35.66815442,139.79104416,42.2775,-3961736.548579,3348988.581279,3698365.624807,0
187516.400,35.66815766,139.79104664,41.8822,-3961736.288005,3348988.066735,3698365.686827,0
187516.600,35.66816219,139.79104730,41.3494,-3961735.772549,3348987.552535,3698365.784199,0
187516.800,35.66816913,139.79103789,41.8831,-3961735.210193,3348988.193708,3698366.721057,0
187517.000,35.66817667,139.79105265,39.8267,-3961734.424431,3348985.779684,3698366.201768,0
187517.200,35.66826347,139.79096379,20.8552,-3961713.171522,3348978.348518,3698362.963645,0
187517.400,35.66819754,139.79102365,38.8278,-3961731.079003,3348986.388908,3698367.500287,0
187517.600,35.66827768,139.79093306,20.5695,-3961710.495829,3348979.729901,3698364.078233,0
187517.800,35.66827767,139.79093998,20.8880,-3961711.098790,3348979.418576,3698364.262965,0
187518.000,35.66826929,139.79095535,23.8947,-3961714.276736,3348980.282745,3698365.260719,0
187518.200,35.66827095,139.79095716,23.5848,-3961714.108258,3348979.925935,3698365.229381,0
187518.400,35.66827424,139.79095202,23.6150,-3961713.664187,3348980.159686,3698365.543413,0
187518.600,35.66828222,139.79095821,22.1349,-3961712.712874,3348978.622075,3698365.400296,0
187518.800,35.66828583,139.79096901,23.0836,-3961713.754602,3348978.221808,3698366.278852,0
187519.000,35.66831091,139.79094874,18.3283,-3961708.380220,3348976.082140,3698365.766788,0
187519.200,35.66832303,139.79097037,17.3548,-3961708.441566,3348973.569968,3698366.291540,0
187519.400,35.66833175,139.79096445,16.0447,-3961706.852279,3348972.927862,3698366.313209,0
187519.600,35.66834658,139.79096183,14.1038,-3961704.762032,3348971.472141,3698366.518138,0
187519.800,35.66836486,139.79094914,11.0200,-3961701.203823,3348969.968337,3698366.368104,0
187520.000,35.66838011,139.79094553,9.3286,-3961699.190241,3348968.693890,3698366.756158,0
187520.200,35.66839061,139.79094484,7.7247,-3961697.635855,3348967.462075,3698366.767321,0
187520.400,35.66832885,139.79105305,25.0541,-3961717.763940,3348971.648046,3698371.305143,0
187520.600,35.66833473,139.79105172,25.2118,-3961717.493504,3348971.576704,3698371.927581,0
187520.800,35.66840921,139.79095442,8.2485,-3961697.601564,3348966.297245,3698368.749848,0
187521.000,35.66840111,139.79095027,10.3200,-3961699.044670,3348968.008901,3698369.227427,0
187521.200,35.66840228,139.79095120,11.5851,-3961699.826267,3348968.559719,3698370.070074,0
187521.400,35.66841607,139.79094706,10.4033,-3961698.169329,3348967.649998,3698370.624498,0
187521.600,35.66841829,139.79093346,11.1539,-3961697.730327,3348968.891181,3698371.262571,0
187521.800,35.66835694,139.79101162,28.0946,-3961715.840783,3348974.934637,3698375.609664,0
187522.000,35.66844282,139.79091679,9.8690,-3961694.747144,3348968.345276,3698372.724144,0
187522.200,35.66842839,139.79091223,13.8920,-3961697.689444,3348971.373382,3698373.769114,0
187522.400,35.66842851,139.79091913,15.8734,-3961699.316513,3348971.930391,3698374.935029,0
187522.600,35.66836177,139.79098680,32.3005,-3961716.760911,3348978.654788,3698378.497680,0
187522.800,35.66836029,139.79100988,32.8789,-3961718.541528,3348977.423678,3698378.702188,0
187523.000,35.66838716,139.79098225,33.6641,-3961716.086416,3348978.623734,3698381.581856,0
187523.200,35.66840759,139.79098759,34.0741,-3961715.643892,3348977.616192,3698383.662077,0
187523.400,35.66842370,139.79099424,34.2521,-3961715.346317,3348976.576961,3698385.218637,0
187523.600,35.66843271,139.79099563,34.9722,-3961715.429417,3348976.482302,3698386.450343,0
187523.800,35.66844829,139.79100839,36.1161,-3961716.115176,3348975.549299,3698388.521673,0
187524.000,35.66845344,139.79100286,36.6823,-3961715.889083,3348976.013294,3698389.315860,0
187524.200,35.66846352,139.79101460,36.1096,-3961715.721816,3348974.480066,3698389.890771,0
187524.400,35.66846397,139.79100756,35.5101,-3961714.915958,3348974.633889,3698389.581698,0
187524.600,35.66846740,139.79100459,35.0475,-3961714.286323,3348974.453242,3698389.620919,0
187524.800,35.66847265,139.79099707,35.8758,-3961714.100886,3348975.188567,3698390.577251,0
187525.000,35.66847884,139.79098547,36.1490,-3961713.286857,3348975.875515,3698391.294154,0
187525.200,35.66849689,139.79098918,35.6599,-3961712.307980,3348974.608430,3698392.636474,0
187525.400,35.66850389,139.79098427,37.0239,-3961712.521718,3348975.370461,3698394.062884,0
187525.600,35.66850209,139.79097941,35.8299,-3961711.585907,3348975.155512,3698393.204288,0
187525.800,35.66851014,139.79098265,33.5831,-3961709.983276,3348973.417338,3698392.619785,0
187526.000,35.66851453,139.79099297,31.9919,-3961709.382538,3348971.685535,3698392.087674,0
187526.200,35.66852260,139.79099015,30.9638,-3961708.180921,3348971.004185,3698392.215923,0
187526.400,35.66852766,139.79098950,31.3530,-3961708.134361,3348971.042562,3698392.898487,0
187526.600,35.66853312,139.79097430,32.0641,-3961707.417032,3348972.238218,3698393.805862,0
187526.800,35.66853547,139.79097023,33.9566,-3961708.237702,3348973.413427,3698395.121196,0
187527.000,35.66854906,139.79098368,34.6912,-3961708.808006,3348972.301283,3698396.774550,0
187527.200,35.66856094,139.79098731,34.6103,-3961708.383158,3348971.511435,3698397.798161,0
187527.400,35.66857573,139.79099527,35.6849,-3961708.784577,3348970.907296,3698399.757504,0
187527.600,35.66858273,139.79099819,35.0180,-3961708.195426,3348970.063061,3698399.999915,0
187527.800,35.66859206,139.79099523,36.2115,-3961708.301550,3348970.504297,3698401.536929,0
187528.000,35.66859172,139.79099190,36.1905,-3961708.111113,3348970.737714,3698401.493692,0
187528.200,35.66860186,139.79098406,33.6697,-3961705.587616,3348969.534588,3698400.937777,0
187528.400,35.66860433,139.79098181,31.0644,-3961703.717809,3348968.220119,3698399.641510,0
187528.600,35.66861779,139.79100259,33.0560,-3961705.503004,3348967.265939,3698402.015859,0
187528.800,35.66862461,139.79102038,33.6929,-3961706.600821,3348966.085004,3698403.002260,0
187529.000,35.66862671,139.79102060,35.7719,-3961707.799680,3348967.072423,3698404.403796,0
187529.200,35.66863357,139.79101969,35.6974,-3961707.361895,3348966.809744,3698404.978274,0
187529.400,35.66863669,139.79101654,37.3302,-3961708.036455,3348967.753364,3698406.211905,0
187529.600,35.66864384,139.79102397,37.5939,-3961708.281235,3348967.079143,3698407.010184,0
187529.800,35.66864609,139.79102381,39.2407,-3961709.182169,3348967.860094,3698408.173266,0
187530.000,35.66864285,139.79102221,40.5178,-3961710.041120,3348968.775823,3698408.625873,0
187530.200,35.66864518,139.79101755,41.3992,-3961710.200389,3348969.462953,3698409.350051,0
